m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s
-3.5625000E-002,-4.8646393E-003,NaN,NaN,-3.5625000E-002, 2.3208206E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.5000000E-002,-1.2715465E-001,NaN,NaN,-3.5000000E-002, 2.2703815E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.4375000E-002,-2.4944467E-001,NaN,NaN,-3.4375000E-002, 2.2812206E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.3750000E-002,-3.6836203E-001,NaN,NaN,-3.3750000E-002, 2.2282737E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.3125000E-002,-4.8727938E-001,NaN,NaN,-3.3125000E-002, 2.2388987E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.2500000E-002,-5.9533366E-001,NaN,NaN,-3.2500000E-002, 2.1740887E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.1875000E-002,-7.0338794E-001,NaN,NaN,-3.1875000E-002, 2.1698271E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.1250000E-002,-7.9473393E-001,NaN,NaN,-3.1250000E-002, 2.1100406E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.0625000E-002,-8.8607993E-001,NaN,NaN,-3.0625000E-002, 2.1067316E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.0000000E-002,-9.6553767E-001,NaN,NaN,-3.0000000E-002, 2.0416745E+000,NaN,NaN,NaN,NaN,NaN,NaN
-2.9375000E-002,-1.0449954E+000,NaN,NaN,-2.9375000E-002, 2.0314682E+000,NaN,NaN,NaN,NaN,NaN,NaN
-2.8750000E-002,-1.1036736E+000,NaN,NaN,-2.8750000E-002, 1.9657896E+000,NaN,NaN,NaN,NaN,NaN,NaN
-2.8125000E-002,-1.1623519E+000,NaN,NaN,-2.8125000E-002, 1.9515476E+000,NaN,NaN,NaN,NaN,NaN,NaN
-2.7500000E-002,-1.1944470E+000,NaN,NaN,-2.7500000E-002, 1.8845864E+000,NaN,NaN,NaN,NaN,NaN,NaN
-2.6875000E-002,-1.2265422E+000,NaN,NaN,-2.6875000E-002, 1.8645270E+000,NaN,NaN,NaN,NaN,NaN,NaN
-2.6250000E-002,-1.2371439E+000,NaN,NaN,-2.6250000E-002, 1.7927040E+000,NaN,NaN,NaN,NaN,NaN,NaN
-2.5625000E-002,-1.2477456E+000,NaN,NaN,-2.5625000E-002, 1.7668528E+000,NaN,NaN,NaN,NaN,NaN,NaN
-2.5000000E-002,-1.2477456E+000,NaN,NaN,-2.5000000E-002, 1.7668528E+000,NaN,NaN,NaN,NaN,NaN,NaN
-2.4375000E-002,-1.2364621E+000,NaN,NaN,-2.4375000E-002, 1.6651022E+000,NaN,NaN,NaN,NaN,NaN,NaN
-2.3750000E-002,-1.2105758E+000,NaN,NaN,-2.3750000E-002, 1.5844739E+000,NaN,NaN,NaN,NaN,NaN,NaN
-2.3125000E-002,-1.1846895E+000,NaN,NaN,-2.3125000E-002, 1.5492183E+000,NaN,NaN,NaN,NaN,NaN,NaN
-2.2500000E-002,-1.1362424E+000,NaN,NaN,-2.2500000E-002, 1.4639842E+000,NaN,NaN,NaN,NaN,NaN,NaN
-2.1875000E-002,-1.0877953E+000,NaN,NaN,-2.1875000E-002, 1.4234170E+000,NaN,NaN,NaN,NaN,NaN,NaN
-2.1250000E-002,-1.0271067E+000,NaN,NaN,-2.1250000E-002, 1.3281937E+000,NaN,NaN,NaN,NaN,NaN,NaN
-2.0625000E-002,-9.6641807E-001,NaN,NaN,-2.0625000E-002, 1.2807325E+000,NaN,NaN,NaN,NaN,NaN,NaN
-2.0000000E-002,-8.7970742E-001,NaN,NaN,-2.0000000E-002, 1.1792222E+000,NaN,NaN,NaN,NaN,NaN,NaN
-1.9375000E-002,-7.9299678E-001,NaN,NaN,-1.9375000E-002, 1.1309110E+000,NaN,NaN,NaN,NaN,NaN,NaN
-1.8750000E-002,-6.7949294E-001,NaN,NaN,-1.8750000E-002, 1.0133216E+000,NaN,NaN,NaN,NaN,NaN,NaN
-1.8125000E-002,-5.6598909E-001,NaN,NaN,-1.8125000E-002, 9.5670878E-001,NaN,NaN,NaN,NaN,NaN,NaN
-1.7500000E-002,-4.3360473E-001,NaN,NaN,-1.7500000E-002, 8.0075988E-001,NaN,NaN,NaN,NaN,NaN,NaN
-1.6875000E-002,-3.0122036E-001,NaN,NaN,-1.6875000E-002, 7.2675312E-001,NaN,NaN,NaN,NaN,NaN,NaN
-1.6250000E-002,-1.5061018E-001,NaN,NaN,-1.6250000E-002, 3.6337656E-001,NaN,NaN,NaN,NaN,NaN,NaN
-1.5625000E-002,-1.6721089E-015,NaN,NaN,-1.5625000E-002, 4.0342902E-015,NaN,NaN,NaN,NaN,NaN,NaN
-1.5000000E-002, 0.0000000E+000,NaN,NaN,-1.5000000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-1.4375000E-002, 0.0000000E+000,NaN,NaN,-1.4375000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-1.3750000E-002, 0.0000000E+000,NaN,NaN,-1.3750000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-1.3125000E-002, 0.0000000E+000,NaN,NaN,-1.3125000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-1.2500000E-002, 0.0000000E+000,NaN,NaN,-1.2500000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-1.1875000E-002, 0.0000000E+000,NaN,NaN,-1.1875000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-1.1250000E-002, 0.0000000E+000,NaN,NaN,-1.1250000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-1.0625000E-002, 0.0000000E+000,NaN,NaN,-1.0625000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-1.0000000E-002, 0.0000000E+000,NaN,NaN,-1.0000000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-9.3750000E-003, 0.0000000E+000,NaN,NaN,-9.3750000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-8.7500000E-003, 0.0000000E+000,NaN,NaN,-8.7500000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-8.1250000E-003, 0.0000000E+000,NaN,NaN,-8.1250000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-7.5000000E-003, 0.0000000E+000,NaN,NaN,-7.5000000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-6.8750000E-003, 0.0000000E+000,NaN,NaN,-6.8750000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-6.2500000E-003, 0.0000000E+000,NaN,NaN,-6.2500000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.6250000E-003, 0.0000000E+000,NaN,NaN,-5.6250000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.0000000E-003, 0.0000000E+000,NaN,NaN,-5.0000000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.3750000E-003, 0.0000000E+000,NaN,NaN,-4.3750000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.7500000E-003, 0.0000000E+000,NaN,NaN,-3.7500000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.1250000E-003, 0.0000000E+000,NaN,NaN,-3.1250000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-2.5000000E-003, 0.0000000E+000,NaN,NaN,-2.5000000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-1.8750000E-003, 0.0000000E+000,NaN,NaN,-1.8750000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-1.2500000E-003, 0.0000000E+000,NaN,NaN,-1.2500000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-6.2500000E-004, 0.0000000E+000,NaN,NaN,-6.2500000E-004, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 0.0000000E+000, 0.0000000E+000,NaN,NaN, 0.0000000E+000, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 6.2500000E-004, 0.0000000E+000,NaN,NaN, 6.2500000E-004, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2500000E-003, 0.0000000E+000,NaN,NaN, 1.2500000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.8750000E-003, 0.0000000E+000,NaN,NaN, 1.8750000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 2.5000000E-003, 0.0000000E+000,NaN,NaN, 2.5000000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 3.1250000E-003, 0.0000000E+000,NaN,NaN, 3.1250000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 3.7500000E-003, 0.0000000E+000,NaN,NaN, 3.7500000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 4.3750000E-003, 0.0000000E+000,NaN,NaN, 4.3750000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.0000000E-003, 0.0000000E+000,NaN,NaN, 5.0000000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.6250000E-003, 0.0000000E+000,NaN,NaN, 5.6250000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 6.2500000E-003, 0.0000000E+000,NaN,NaN, 6.2500000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 6.8750000E-003, 0.0000000E+000,NaN,NaN, 6.8750000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 7.5000000E-003, 0.0000000E+000,NaN,NaN, 7.5000000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.1250000E-003, 0.0000000E+000,NaN,NaN, 8.1250000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.7500000E-003, 0.0000000E+000,NaN,NaN, 8.7500000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.3750000E-003, 0.0000000E+000,NaN,NaN, 9.3750000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0000000E-002, 0.0000000E+000,NaN,NaN, 1.0000000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0625000E-002, 0.0000000E+000,NaN,NaN, 1.0625000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1250000E-002, 0.0000000E+000,NaN,NaN, 1.1250000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1875000E-002, 0.0000000E+000,NaN,NaN, 1.1875000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2500000E-002, 0.0000000E+000,NaN,NaN, 1.2500000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3125000E-002, 0.0000000E+000,NaN,NaN, 1.3125000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3750000E-002, 0.0000000E+000,NaN,NaN, 1.3750000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4375000E-002, 0.0000000E+000,NaN,NaN, 1.4375000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5000000E-002,-1.7975972E-015,NaN,NaN, 1.5000000E-002, 7.1395282E-015,NaN,NaN,NaN,NaN,NaN,NaN
 1.5625000E-002,-1.4391997E-001,NaN,NaN, 1.5625000E-002, 5.7160618E-001,NaN,NaN,NaN,NaN,NaN,NaN
 1.6250000E-002,-2.0528518E-001,NaN,NaN, 1.6250000E-002, 6.5374081E-001,NaN,NaN,NaN,NaN,NaN,NaN
 1.6875000E-002,-2.6665039E-001,NaN,NaN, 1.6875000E-002, 7.8977277E-001,NaN,NaN,NaN,NaN,NaN,NaN
 1.7500000E-002,-3.2214019E-001,NaN,NaN, 1.7500000E-002, 8.3671232E-001,NaN,NaN,NaN,NaN,NaN,NaN
 1.8125000E-002,-3.7763000E-001,NaN,NaN, 1.8125000E-002, 9.2976474E-001,NaN,NaN,NaN,NaN,NaN,NaN
 1.8750000E-002,-4.4208845E-001,NaN,NaN, 1.8750000E-002, 9.6239327E-001,NaN,NaN,NaN,NaN,NaN,NaN
 1.9375000E-002,-5.0654690E-001,NaN,NaN, 1.9375000E-002, 1.0417058E+000,NaN,NaN,NaN,NaN,NaN,NaN
 2.0000000E-002,-5.7194648E-001,NaN,NaN, 2.0000000E-002, 1.0652664E+000,NaN,NaN,NaN,NaN,NaN,NaN
 2.0625000E-002,-6.3734607E-001,NaN,NaN, 2.0625000E-002, 1.1325173E+000,NaN,NaN,NaN,NaN,NaN,NaN
 2.1250000E-002,-7.0334949E-001,NaN,NaN, 2.1250000E-002, 1.1443092E+000,NaN,NaN,NaN,NaN,NaN,NaN
 2.1875000E-002,-7.6935292E-001,NaN,NaN, 2.1875000E-002, 1.1984720E+000,NaN,NaN,NaN,NaN,NaN,NaN
 2.2500000E-002,-8.3300128E-001,NaN,NaN, 2.2500000E-002, 1.2041789E+000,NaN,NaN,NaN,NaN,NaN,NaN
 2.3125000E-002,-8.9664965E-001,NaN,NaN, 2.3125000E-002, 1.2541598E+000,NaN,NaN,NaN,NaN,NaN,NaN
 2.3750000E-002,-9.6786165E-001,NaN,NaN, 2.3750000E-002, 1.2507855E+000,NaN,NaN,NaN,NaN,NaN,NaN
 2.4375000E-002,-1.0390737E+000,NaN,NaN, 2.4375000E-002, 1.2926994E+000,NaN,NaN,NaN,NaN,NaN,NaN
 2.5000000E-002,-1.0390737E+000,NaN,NaN, 2.5000000E-002, 1.2926994E+000,NaN,NaN,NaN,NaN,NaN,NaN
 2.5625000E-002,-1.1743935E+000,NaN,NaN, 2.5625000E-002, 1.3209309E+000,NaN,NaN,NaN,NaN,NaN,NaN
 2.6250000E-002,-1.2388246E+000,NaN,NaN, 2.6250000E-002, 1.3086271E+000,NaN,NaN,NaN,NaN,NaN,NaN
 2.6875000E-002,-1.3032556E+000,NaN,NaN, 2.6875000E-002, 1.3396065E+000,NaN,NaN,NaN,NaN,NaN,NaN
 2.7500000E-002,-1.3648364E+000,NaN,NaN, 2.7500000E-002, 1.3304039E+000,NaN,NaN,NaN,NaN,NaN,NaN
 2.8125000E-002,-1.4264173E+000,NaN,NaN, 2.8125000E-002, 1.3639902E+000,NaN,NaN,NaN,NaN,NaN,NaN
 2.8750000E-002,-1.4864948E+000,NaN,NaN, 2.8750000E-002, 1.3534140E+000,NaN,NaN,NaN,NaN,NaN,NaN
 2.9375000E-002,-1.5465723E+000,NaN,NaN, 2.9375000E-002, 1.3845235E+000,NaN,NaN,NaN,NaN,NaN,NaN
 3.0000000E-002,-1.6080621E+000,NaN,NaN, 3.0000000E-002, 1.3642826E+000,NaN,NaN,NaN,NaN,NaN,NaN
 3.0625000E-002,-1.6695519E+000,NaN,NaN, 3.0625000E-002, 1.3869574E+000,NaN,NaN,NaN,NaN,NaN,NaN
 3.1250000E-002,-1.7251044E+000,NaN,NaN, 3.1250000E-002, 1.3715238E+000,NaN,NaN,NaN,NaN,NaN,NaN
 3.1875000E-002,-1.7806569E+000,NaN,NaN, 3.1875000E-002, 1.3967775E+000,NaN,NaN,NaN,NaN,NaN,NaN
 3.2500000E-002,-1.8256271E+000,NaN,NaN, 3.2500000E-002, 1.3841819E+000,NaN,NaN,NaN,NaN,NaN,NaN
 3.3125000E-002,-1.8705972E+000,NaN,NaN, 3.3125000E-002, 1.4125584E+000,NaN,NaN,NaN,NaN,NaN,NaN
 3.3750000E-002,-1.9099433E+000,NaN,NaN, 3.3750000E-002, 1.4019041E+000,NaN,NaN,NaN,NaN,NaN,NaN
 3.4375000E-002,-1.9492893E+000,NaN,NaN, 3.4375000E-002, 1.4324044E+000,NaN,NaN,NaN,NaN,NaN,NaN
 3.5000000E-002,-1.9886119E+000,NaN,NaN, 3.5000000E-002, 1.4211452E+000,NaN,NaN,NaN,NaN,NaN,NaN
 3.5625000E-002,-2.0279344E+000,NaN,NaN, 3.5625000E-002, 1.4500474E+000,NaN,NaN,NaN,NaN,NaN,NaN
 3.6250000E-002,-2.0684708E+000,NaN,NaN, 3.6250000E-002, 1.4380416E+000,NaN,NaN,NaN,NaN,NaN,NaN
 3.6875000E-002,-2.1090072E+000,NaN,NaN, 3.6875000E-002, 1.4663368E+000,NaN,NaN,NaN,NaN,NaN,NaN
 3.7500000E-002,-2.1477736E+000,NaN,NaN, 3.7500000E-002, 1.4549636E+000,NaN,NaN,NaN,NaN,NaN,NaN
 3.8125000E-002,-2.1865401E+000,NaN,NaN, 3.8125000E-002, 1.4844141E+000,NaN,NaN,NaN,NaN,NaN,NaN
 3.8750000E-002,-2.2250290E+000,NaN,NaN, 3.8750000E-002, 1.4704848E+000,NaN,NaN,NaN,NaN,NaN,NaN
 3.9375000E-002,-2.2635180E+000,NaN,NaN, 3.9375000E-002, 1.4995096E+000,NaN,NaN,NaN,NaN,NaN,NaN
 4.0000000E-002,-2.3030836E+000,NaN,NaN, 4.0000000E-002, 1.4892147E+000,NaN,NaN,NaN,NaN,NaN,NaN
 4.0625000E-002,-2.3426491E+000,NaN,NaN, 4.0625000E-002, 1.5216192E+000,NaN,NaN,NaN,NaN,NaN,NaN
 4.1250000E-002,-2.3803378E+000,NaN,NaN, 4.1250000E-002, 1.5090149E+000,NaN,NaN,NaN,NaN,NaN,NaN
 4.1875000E-002,-2.4180265E+000,NaN,NaN, 4.1875000E-002, 1.5392705E+000,NaN,NaN,NaN,NaN,NaN,NaN
 4.2500000E-002,-2.4566834E+000,NaN,NaN, 4.2500000E-002, 1.5248799E+000,NaN,NaN,NaN,NaN,NaN,NaN
 4.3125000E-002,-2.4953404E+000,NaN,NaN, 4.3125000E-002, 1.5530353E+000,NaN,NaN,NaN,NaN,NaN,NaN
 4.3750000E-002,-2.5295746E+000,NaN,NaN, 4.3750000E-002, 1.5371221E+000,NaN,NaN,NaN,NaN,NaN,NaN
 4.4375000E-002,-2.5638087E+000,NaN,NaN, 4.4375000E-002, 1.5634834E+000,NaN,NaN,NaN,NaN,NaN,NaN
 4.5000000E-002,-2.5960987E+000,NaN,NaN, 4.5000000E-002, 1.5462360E+000,NaN,NaN,NaN,NaN,NaN,NaN
 4.5625000E-002,-2.6283886E+000,NaN,NaN, 4.5625000E-002, 1.5721007E+000,NaN,NaN,NaN,NaN,NaN,NaN
 4.6250000E-002,-2.6586544E+000,NaN,NaN, 4.6250000E-002, 1.5537035E+000,NaN,NaN,NaN,NaN,NaN,NaN
 4.6875000E-002,-2.6889202E+000,NaN,NaN, 4.6875000E-002, 1.5790840E+000,NaN,NaN,NaN,NaN,NaN,NaN
 4.7500000E-002,-2.7122665E+000,NaN,NaN, 4.7500000E-002, 1.5685133E+000,NaN,NaN,NaN,NaN,NaN,NaN
 4.8125000E-002,-2.7356129E+000,NaN,NaN, 4.8125000E-002, 1.6005007E+000,NaN,NaN,NaN,NaN,NaN,NaN
 4.8750000E-002,-2.7567643E+000,NaN,NaN, 4.8750000E-002, 1.5851415E+000,NaN,NaN,NaN,NaN,NaN,NaN
 4.9375000E-002,-2.7779157E+000,NaN,NaN, 4.9375000E-002, 1.6128477E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.0000000E-002,-2.7779157E+000,NaN,NaN, 5.0000000E-002, 1.6128477E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.0625000E-002,-2.8108449E+000,NaN,NaN, 5.0625000E-002, 1.6262808E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.1250000E-002,-2.8271481E+000,NaN,NaN, 5.1250000E-002, 1.6083761E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.1875000E-002,-2.8434512E+000,NaN,NaN, 5.1875000E-002, 1.6333275E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.2500000E-002,-2.8597269E+000,NaN,NaN, 5.2500000E-002, 1.6132231E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.3125000E-002,-2.8760026E+000,NaN,NaN, 5.3125000E-002, 1.6369494E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.3750000E-002,-2.8871585E+000,NaN,NaN, 5.3750000E-002, 1.6163807E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.4375000E-002,-2.8983145E+000,NaN,NaN, 5.4375000E-002, 1.6400732E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.5000000E-002,-2.9035732E+000,NaN,NaN, 5.5000000E-002, 1.6215288E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.5625000E-002,-2.9088319E+000,NaN,NaN, 5.5625000E-002, 1.6460533E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.6250000E-002,-2.9120268E+000,NaN,NaN, 5.6250000E-002, 1.6238428E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.6875000E-002,-2.9152217E+000,NaN,NaN, 5.6875000E-002, 1.6447408E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.7500000E-002,-2.9169935E+000,NaN,NaN, 5.7500000E-002, 1.6233153E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.8125000E-002,-2.9187654E+000,NaN,NaN, 5.8125000E-002, 1.6456362E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.8750000E-002,-2.9132166E+000,NaN,NaN, 5.8750000E-002, 1.6328280E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.9375000E-002,-2.9076678E+000,NaN,NaN, 5.9375000E-002, 1.6621885E+000,NaN,NaN,NaN,NaN,NaN,NaN
 6.0000000E-002,-2.9040516E+000,NaN,NaN, 6.0000000E-002, 1.6491737E+000,NaN,NaN,NaN,NaN,NaN,NaN
 6.0625000E-002,-2.9004353E+000,NaN,NaN, 6.0625000E-002, 1.6781812E+000,NaN,NaN,NaN,NaN,NaN,NaN
 6.1250000E-002,-2.8937003E+000,NaN,NaN, 6.1250000E-002, 1.6616033E+000,NaN,NaN,NaN,NaN,NaN,NaN
 6.1875000E-002,-2.8869653E+000,NaN,NaN, 6.1875000E-002, 1.6874282E+000,NaN,NaN,NaN,NaN,NaN,NaN
 6.2500000E-002,-2.8796200E+000,NaN,NaN, 6.2500000E-002, 1.6718881E+000,NaN,NaN,NaN,NaN,NaN,NaN
 6.3125000E-002,-2.8722748E+000,NaN,NaN, 6.3125000E-002, 1.6982827E+000,NaN,NaN,NaN,NaN,NaN,NaN
 6.3750000E-002,-2.8597827E+000,NaN,NaN, 6.3750000E-002, 1.6867583E+000,NaN,NaN,NaN,NaN,NaN,NaN
 6.4375000E-002,-2.8472906E+000,NaN,NaN, 6.4375000E-002, 1.7186271E+000,NaN,NaN,NaN,NaN,NaN,NaN
 6.5000000E-002,-2.8286384E+000,NaN,NaN, 6.5000000E-002, 1.7088416E+000,NaN,NaN,NaN,NaN,NaN,NaN
 6.5625000E-002,-2.8099861E+000,NaN,NaN, 6.5625000E-002, 1.7428857E+000,NaN,NaN,NaN,NaN,NaN,NaN
 6.6250000E-002,-2.7912065E+000,NaN,NaN, 6.6250000E-002, 1.7301837E+000,NaN,NaN,NaN,NaN,NaN,NaN
 6.6875000E-002,-2.7724269E+000,NaN,NaN, 6.6875000E-002, 1.7606810E+000,NaN,NaN,NaN,NaN,NaN,NaN
 6.7500000E-002,-2.7538829E+000,NaN,NaN, 6.7500000E-002, 1.7414710E+000,NaN,NaN,NaN,NaN,NaN,NaN
 6.8125000E-002,-2.7353389E+000,NaN,NaN, 6.8125000E-002, 1.7655170E+000,NaN,NaN,NaN,NaN,NaN,NaN
 6.8750000E-002,-2.7119553E+000,NaN,NaN, 6.8750000E-002, 1.7506230E+000,NaN,NaN,NaN,NaN,NaN,NaN
 6.9375000E-002,-2.6885716E+000,NaN,NaN, 6.9375000E-002, 1.7800470E+000,NaN,NaN,NaN,NaN,NaN,NaN
 7.0000000E-002,-2.6652236E+000,NaN,NaN, 7.0000000E-002, 1.7649890E+000,NaN,NaN,NaN,NaN,NaN,NaN
 7.0625000E-002,-2.6418756E+000,NaN,NaN, 7.0625000E-002, 1.7929310E+000,NaN,NaN,NaN,NaN,NaN,NaN
 7.1250000E-002,-2.6173217E+000,NaN,NaN, 7.1250000E-002, 1.7764360E+000,NaN,NaN,NaN,NaN,NaN,NaN
 7.1875000E-002,-2.5927677E+000,NaN,NaN, 7.1875000E-002, 1.8044925E+000,NaN,NaN,NaN,NaN,NaN,NaN
 7.2500000E-002,-2.5700373E+000,NaN,NaN, 7.2500000E-002, 1.7845760E+000,NaN,NaN,NaN,NaN,NaN,NaN
 7.3125000E-002,-2.5473068E+000,NaN,NaN, 7.3125000E-002, 1.8090767E+000,NaN,NaN,NaN,NaN,NaN,NaN
 7.3750000E-002,-2.5224234E+000,NaN,NaN, 7.3750000E-002, 1.7883549E+000,NaN,NaN,NaN,NaN,NaN,NaN
 7.4375000E-002,-2.4975400E+000,NaN,NaN, 7.4375000E-002, 1.8130743E+000,NaN,NaN,NaN,NaN,NaN,NaN
 7.5000000E-002,-2.4975400E+000,NaN,NaN, 7.5000000E-002, 1.8130743E+000,NaN,NaN,NaN,NaN,NaN,NaN
 7.5625000E-002,-2.4474613E+000,NaN,NaN, 7.5625000E-002, 1.8206630E+000,NaN,NaN,NaN,NaN,NaN,NaN
 7.6250000E-002,-2.4215111E+000,NaN,NaN, 7.6250000E-002, 1.8040068E+000,NaN,NaN,NaN,NaN,NaN,NaN
 7.6875000E-002,-2.3955609E+000,NaN,NaN, 7.6875000E-002, 1.8321783E+000,NaN,NaN,NaN,NaN,NaN,NaN
 7.7500000E-002,-2.3705218E+000,NaN,NaN, 7.7500000E-002, 1.8128853E+000,NaN,NaN,NaN,NaN,NaN,NaN
 7.8125000E-002,-2.3454828E+000,NaN,NaN, 7.8125000E-002, 1.8365975E+000,NaN,NaN,NaN,NaN,NaN,NaN
 7.8750000E-002,-2.3161644E+000,NaN,NaN, 7.8750000E-002, 1.8208145E+000,NaN,NaN,NaN,NaN,NaN,NaN
 7.9375000E-002,-2.2868459E+000,NaN,NaN, 7.9375000E-002, 1.8491132E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.0000000E-002,-2.2570802E+000,NaN,NaN, 8.0000000E-002, 1.8343796E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.0625000E-002,-2.2273144E+000,NaN,NaN, 8.0625000E-002, 1.8644015E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.1250000E-002,-2.1952190E+000,NaN,NaN, 8.1250000E-002, 1.8456870E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.1875000E-002,-2.1631236E+000,NaN,NaN, 8.1875000E-002, 1.8716317E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.2500000E-002,-2.1334742E+000,NaN,NaN, 8.2500000E-002, 1.8493733E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.3125000E-002,-2.1038247E+000,NaN,NaN, 8.3125000E-002, 1.8715772E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.3750000E-002,-2.0772761E+000,NaN,NaN, 8.3750000E-002, 1.8521057E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.4375000E-002,-2.0507275E+000,NaN,NaN, 8.4375000E-002, 1.8782574E+000,NaN,NaN,NaN,NaN,NaN,NaN
