s,m/s,
 9.3100871E+000, 6.1584594E+000, 1.1350427E-003
 9.3200895E+000, 6.3009031E+000, 1.5233105E-002
 9.3301031E+000, 6.3007022E+000, 3.1590369E-003
 9.3400404E+000, 6.2142529E+000, 1.7614898E-003
 9.3501950E+000, 6.2691803E+000, 1.2401516E-002
 9.3600959E+000, 6.3500323E+000, 1.3268877E-002
 9.3701658E+000, 6.2996326E+000, 9.0915198E-003
 9.3802029E+000, 6.2887234E+000, 8.2456507E-003
 9.3900658E+000, 6.2690232E+000, 4.9440918E-003
 9.4001664E+000, 6.1850806E+000,-7.0628743E-003
 9.4100090E+000, 6.1141872E+000,-1.0187427E-002
 9.4201013E+000, 6.0940141E+000,-8.7131580E-003
 9.4301197E+000, 6.1752987E+000, 3.0939188E-003
 9.4400311E+000, 6.2950173E+000, 1.6004050E-002
 9.4500010E+000, 6.3929693E+000, 1.7374234E-002
 9.4600743E+000, 6.3352332E+000, 1.0486894E-002
 9.4700929E+000, 6.2477936E+000,-3.2885914E-003
 9.4801952E+000, 6.0614649E+000,-2.3159589E-002
 9.4900657E+000, 5.9216328E+000,-3.1912131E-002
 9.5000056E+000, 5.8308032E+000,-4.0764586E-002
 9.5101813E+000, 5.7916340E+000,-4.0118053E-002
 9.5200578E+000, 5.8362049E+000,-3.1346870E-002
 9.5301932E+000, 5.9876586E+000,-8.8132669E-003
 9.5401298E+000, 6.3031331E+000, 2.5803571E-002
 9.5500493E+000, 6.5192374E+000, 3.7314013E-002
 9.5600422E+000, 6.6097193E+000, 4.2984186E-002
 9.5700539E+000, 6.6134701E+000, 4.0208456E-002
 9.5801743E+000, 6.5644238E+000, 2.9111768E-002
 9.5901078E+000, 6.4321116E+000, 1.7245767E-002
 9.6000549E+000, 6.2551097E+000,-5.0631156E-003
 9.6101180E+000, 6.0942233E+000,-1.4730051E-002
 9.6201375E+000, 6.0632012E+000,-9.1398678E-003
 9.6300438E+000, 6.1209657E+000,-9.3270328E-003
 9.6400164E+000, 6.0962852E+000,-9.4189900E-003
 9.6501005E+000, 6.1593931E+000, 1.1371384E-003
 9.6601152E+000, 6.3142998E+000, 2.0206264E-002
 9.6701238E+000, 6.4071881E+000, 1.9812391E-002
 9.6800244E+000, 6.3477742E+000, 8.7139763E-003
 9.6901230E+000, 6.2670387E+000, 7.0117367E-003
 9.7000236E+000, 6.2882873E+000, 8.5739452E-003
 9.7101222E+000, 6.2274072E+000,-5.3474941E-003
 9.7200228E+000, 6.0618682E+000,-1.8880492E-002
 9.7301274E+000, 6.0115073E+000,-2.0188273E-002
 9.7400979E+000, 5.9590687E+000,-2.9819513E-002
 9.7500676E+000, 5.8349503E+000,-4.0479123E-002
 9.7602194E+000, 5.8170491E+000,-3.2415616E-002
 9.7701128E+000, 5.9428583E+000,-2.0740978E-002
 9.7800401E+000, 6.0403928E+000,-9.1206209E-003
 9.7900685E+000, 6.2141526E+000, 9.8643672E-003
 9.8001756E+000, 6.3869528E+000, 2.5865051E-002
 9.8100051E+000, 6.4870623E+000, 2.9043931E-002
 9.8200514E+000, 6.4776792E+000, 2.6276245E-002
 9.8301867E+000, 6.4647534E+000, 2.6620952E-002
 9.8402207E+000, 6.4537920E+000, 2.5221411E-002
 9.8500316E+000, 6.4567937E+000, 2.6923587E-002
 9.8600204E+000, 6.4720777E+000, 2.5952784E-002
 9.8701955E+000, 6.3979870E+000, 1.4262417E-002
 9.8801750E+000, 6.3208839E+000, 1.0295036E-002
 9.8901544E+000, 6.3021847E+000, 1.0754734E-002
 9.9000556E+000, 6.2818737E+000, 3.9974072E-003
 9.9102333E+000, 6.1746531E+000,-6.4668797E-003
 9.9200369E+000, 6.1512384E+000,-3.6929085E-003
 9.9301234E+000, 6.1360156E+000,-9.9227126E-003
 9.9401528E+000, 6.0322245E+000,-2.4598007E-002
 9.9501821E+000, 5.8897492E+000,-3.5117748E-002
 9.9601737E+000, 5.8751177E+000,-2.6472032E-002
 9.9702281E+000, 6.0014301E+000,-1.5922625E-002
 9.9800555E+000, 6.0444723E+000,-1.4515859E-002
 9.9902571E+000, 6.1195795E+000, 7.2205182E-004
 1.0000000E+001, 6.3018355E+000, 1.8888845E-002
