m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s
 8.3750000E-002,-2.4332936E+000,NaN,NaN, 8.3750000E-002, 1.8692762E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.5000000E-002,-2.3640109E+000,NaN,NaN, 8.5000000E-002, 1.8506493E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.6250000E-002,-2.2947282E+000,NaN,NaN, 8.6250000E-002, 1.8918677E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.7500000E-002,-2.2382298E+000,NaN,NaN, 8.7500000E-002, 1.8745199E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.8750000E-002,-2.1817313E+000,NaN,NaN, 8.8750000E-002, 1.9172625E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.0000000E-002,-2.1122523E+000,NaN,NaN, 9.0000000E-002, 1.8996363E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.1250000E-002,-2.0427732E+000,NaN,NaN, 9.1250000E-002, 1.9396778E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.2500000E-002,-1.9709655E+000,NaN,NaN, 9.2500000E-002, 1.9218489E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.3750000E-002,-1.8991578E+000,NaN,NaN, 9.3750000E-002, 1.9603578E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.5000000E-002,-1.8290962E+000,NaN,NaN, 9.5000000E-002, 1.9394525E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.6250000E-002,-1.7590346E+000,NaN,NaN, 9.6250000E-002, 1.9736633E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.7500000E-002,-1.6902043E+000,NaN,NaN, 9.7500000E-002, 1.9443299E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.8750000E-002,-1.6213740E+000,NaN,NaN, 9.8750000E-002, 1.9703277E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0000000E-001,-1.5556575E+000,NaN,NaN, 1.0000000E-001, 1.9454187E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0125000E-001,-1.4899409E+000,NaN,NaN, 1.0125000E-001, 1.9734862E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0250000E-001,-1.4118923E+000,NaN,NaN, 1.0250000E-001, 1.9500396E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0375000E-001,-1.3338436E+000,NaN,NaN, 1.0375000E-001, 1.9795042E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0500000E-001,-1.2602813E+000,NaN,NaN, 1.0500000E-001, 1.9526951E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0625000E-001,-1.1867190E+000,NaN,NaN, 1.0625000E-001, 1.9811712E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0750000E-001,-1.1126631E+000,NaN,NaN, 1.0750000E-001, 1.9620979E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0875000E-001,-1.0386073E+000,NaN,NaN, 1.0875000E-001, 1.9971937E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1000000E-001,-9.6453252E-001,NaN,NaN, 1.1000000E-001, 1.9801544E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1125000E-001,-8.9045779E-001,NaN,NaN, 1.1125000E-001, 2.0136687E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1250000E-001,-8.1647249E-001,NaN,NaN, 1.1250000E-001, 1.9970431E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1375000E-001,-7.4248719E-001,NaN,NaN, 1.1375000E-001, 2.0310917E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1500000E-001,-6.5635398E-001,NaN,NaN, 1.1500000E-001, 2.0122705E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1625000E-001,-5.7022077E-001,NaN,NaN, 1.1625000E-001, 2.0439367E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1750000E-001,-4.9329479E-001,NaN,NaN, 1.1750000E-001, 2.0201224E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1875000E-001,-4.1636881E-001,NaN,NaN, 1.1875000E-001, 2.0485143E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2000000E-001,-3.3645696E-001,NaN,NaN, 1.2000000E-001, 2.0219398E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2125000E-001,-2.5654511E-001,NaN,NaN, 1.2125000E-001, 2.0482496E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2250000E-001,-1.9290170E-001,NaN,NaN, 1.2250000E-001, 2.0353126E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2375000E-001,-1.2925830E-001,NaN,NaN, 1.2375000E-001, 2.0725627E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2500000E-001,-1.2925830E-001,NaN,NaN, 1.2500000E-001, 2.0725627E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2625000E-001, 1.3375375E-002,NaN,NaN, 1.2625000E-001, 2.0839161E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2750000E-001, 7.6135061E-002,NaN,NaN, 1.2750000E-001, 2.0678433E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2875000E-001, 1.3889475E-001,NaN,NaN, 1.2875000E-001, 2.1003364E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3000000E-001, 2.0958122E-001,NaN,NaN, 1.3000000E-001, 2.0838022E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3125000E-001, 2.8026770E-001,NaN,NaN, 1.3125000E-001, 2.1163220E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3250000E-001, 3.4004231E-001,NaN,NaN, 1.3250000E-001, 2.1033529E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3375000E-001, 3.9981693E-001,NaN,NaN, 1.3375000E-001, 2.1375348E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3500000E-001, 4.6497483E-001,NaN,NaN, 1.3500000E-001, 2.1241112E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3625000E-001, 5.3013274E-001,NaN,NaN, 1.3625000E-001, 2.1584533E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3750000E-001, 5.9890291E-001,NaN,NaN, 1.3750000E-001, 2.1378048E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3875000E-001, 6.6767308E-001,NaN,NaN, 1.3875000E-001, 2.1646588E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4000000E-001, 7.3366682E-001,NaN,NaN, 1.4000000E-001, 2.1431503E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4125000E-001, 7.9966055E-001,NaN,NaN, 1.4125000E-001, 2.1675767E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4250000E-001, 8.6247702E-001,NaN,NaN, 1.4250000E-001, 2.1492062E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4375000E-001, 9.2529348E-001,NaN,NaN, 1.4375000E-001, 2.1749986E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4500000E-001, 9.8789866E-001,NaN,NaN, 1.4500000E-001, 2.1554333E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4625000E-001, 1.0505038E+000,NaN,NaN, 1.4625000E-001, 2.1789485E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4750000E-001, 1.1063870E+000,NaN,NaN, 1.4750000E-001, 2.1649584E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4875000E-001, 1.1622701E+000,NaN,NaN, 1.4875000E-001, 2.1938707E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5000000E-001, 1.2273508E+000,NaN,NaN, 1.5000000E-001, 2.1742873E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5125000E-001, 1.2924314E+000,NaN,NaN, 1.5125000E-001, 2.1963693E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5250000E-001, 1.3425015E+000,NaN,NaN, 1.5250000E-001, 2.1782034E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5375000E-001, 1.3925715E+000,NaN,NaN, 1.5375000E-001, 2.1997665E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5500000E-001, 1.4501370E+000,NaN,NaN, 1.5500000E-001, 2.1803647E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5625000E-001, 1.5077025E+000,NaN,NaN, 1.5625000E-001, 2.1999504E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5750000E-001, 1.5589923E+000,NaN,NaN, 1.5750000E-001, 2.1849652E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5875000E-001, 1.6102822E+000,NaN,NaN, 1.5875000E-001, 2.2073493E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6000000E-001, 1.6666935E+000,NaN,NaN, 1.6000000E-001, 2.1922904E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6125000E-001, 1.7231047E+000,NaN,NaN, 1.6125000E-001, 2.2166481E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6250000E-001, 1.7810989E+000,NaN,NaN, 1.6250000E-001, 2.2001954E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6375000E-001, 1.8390930E+000,NaN,NaN, 1.6375000E-001, 2.2207769E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6500000E-001, 1.8960093E+000,NaN,NaN, 1.6500000E-001, 2.2010758E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6625000E-001, 1.9529256E+000,NaN,NaN, 1.6625000E-001, 2.2171441E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6750000E-001, 2.0067264E+000,NaN,NaN, 1.6750000E-001, 2.1979994E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6875000E-001, 2.0605272E+000,NaN,NaN, 1.6875000E-001, 2.2151904E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7000000E-001, 2.1127877E+000,NaN,NaN, 1.7000000E-001, 2.1962070E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7125000E-001, 2.1650481E+000,NaN,NaN, 1.7125000E-001, 2.2123431E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7250000E-001, 2.2118877E+000,NaN,NaN, 1.7250000E-001, 2.1999477E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7375000E-001, 2.2587274E+000,NaN,NaN, 1.7375000E-001, 2.2216236E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7500000E-001, 2.2587274E+000,NaN,NaN, 1.7500000E-001, 2.2216236E+000,NaN,NaN,NaN,NaN,NaN,NaN
