s,m/s,
 4.6500243E+000, 6.2879513E+000, 1.1559053E-002
 4.6600407E+000, 6.3341295E+000, 1.5167955E-002
 4.6700189E+000, 6.2901583E+000, 5.1266188E-004
 4.6800002E+000, 6.1308905E+000,-1.1004597E-002
 4.6900064E+000, 6.0744519E+000,-1.1976789E-002
 4.7000457E+000, 6.1299495E+000,-2.0490000E-003
 4.7100361E+000, 6.1819749E+000,-3.0101984E-003
 4.7200324E+000, 6.1472440E+000,-8.8538033E-003
 4.7300390E+000, 6.0916814E+000,-7.6601340E-003
 4.7400146E+000, 6.1634139E+000,-4.5716541E-003
 4.7500341E+000, 6.1343972E+000,-7.7836158E-003
 4.7600451E+000, 6.1220774E+000,-3.5246178E-003
 4.7700101E+000, 6.2657874E+000, 1.5680820E-002
 4.7800036E+000, 6.3980549E+000, 2.0012305E-002
 4.7900308E+000, 6.3749883E+000, 1.5707466E-002
 4.8000102E+000, 6.3418316E+000, 9.8526041E-003
 4.8100394E+000, 6.2442445E+000,-1.5054135E-003
 4.8200166E+000, 6.1142830E+000,-1.2281295E-002
 4.8300111E+000, 6.0134328E+000,-2.7378932E-002
 4.8400201E+000, 5.8616082E+000,-3.6974031E-002
 4.8500325E+000, 5.8814231E+000,-2.2385568E-002
 4.8600054E+000, 6.1007001E+000, 6.4156894E-004
 4.8700038E+000, 6.2233116E+000, 2.5058881E-003
 4.8800178E+000, 6.2218286E+000, 2.6118394E-003
 4.8900278E+000, 6.2471180E+000, 5.7101931E-003
 4.9000361E+000, 6.2796641E+000, 1.2623936E-002
 4.9100327E+000, 6.3518213E+000, 1.3195346E-002
 4.9200220E+000, 6.2854994E+000, 3.4347265E-003
 4.9300194E+000, 6.2560304E+000, 1.3197934E-002
 4.9400208E+000, 6.4066904E+000, 2.6367250E-002
 4.9500429E+000, 6.5037437E+000, 3.5117366E-002
 4.9600204E+000, 6.5422884E+000, 2.8764407E-002
 4.9700322E+000, 6.4187206E+000, 1.5762063E-002
 4.9800570E+000, 6.3008730E+000, 2.8818280E-003
 4.9900270E+000, 6.1585497E+000,-1.0345660E-002
 5.0000033E+000, 6.0459475E+000,-2.2611324E-002
 5.0100380E+000, 5.9120818E+000,-3.1513791E-002
 5.0200190E+000, 5.9015570E+000,-2.8462798E-002
 5.0300088E+000, 5.9783150E+000,-1.2003107E-002
 5.0400285E+000, 6.1399080E+000,-5.4623397E-003
 5.0500018E+000, 6.0940193E+000,-1.4875569E-002
 5.0600499E+000, 6.0675757E+000,-1.0451840E-002
 5.0700438E+000, 6.1238940E+000,-4.9015693E-003
 5.0800100E+000, 6.1913395E+000, 2.8852536E-003
 5.0900480E+000, 6.2979977E+000, 2.0568910E-002
 5.1000166E+000, 6.4315708E+000, 1.9280154E-002
 5.1100347E+000, 6.3162131E+000, 5.7109691E-003
 5.1200178E+000, 6.1997261E+000,-4.7431036E-003
 5.1300069E+000, 6.1332152E+000,-7.5985467E-003
 5.1400332E+000, 6.1348576E+000,-4.7470980E-003
 5.1500188E+000, 6.1584508E+000,-4.6852075E-003
 5.1600259E+000, 6.2186619E+000, 6.0191867E-003
 5.1700219E+000, 6.2234473E+000,-2.9075784E-003
 5.1800003E+000, 6.1811647E+000,-3.9193650E-004
 5.1900461E+000, 6.2245540E+000, 6.2872336E-003
 5.2000026E+000, 6.2410921E+000,-1.0518599E-003
 5.2100322E+000, 6.1802958E+000,-1.6643473E-003
 5.2200309E+000, 6.1925137E+000, 3.4118141E-003
 5.2300382E+000, 6.2679045E+000, 5.9433683E-003
 5.2400086E+000, 6.2681346E+000, 1.1358465E-002
 5.2500354E+000, 6.3314605E+000, 1.1476650E-002
 5.2600231E+000, 6.2308636E+000,-7.4912494E-003
 5.2700194E+000, 6.0015671E+000,-2.7422463E-002
 5.2800357E+000, 5.9553169E+000,-1.6348861E-002
 5.2900269E+000, 6.1482695E+000, 4.5211539E-003
 5.3000049E+000, 6.2686803E+000, 9.8434329E-003
 5.3100138E+000, 6.3524512E+000, 2.0459898E-002
 5.3200182E+000, 6.4384570E+000, 2.7928279E-002
 5.3300171E+000, 6.4615517E+000, 1.7789602E-002
 5.3400421E+000, 6.2240591E+000,-9.6917941E-003
 5.3500083E+000, 6.0937735E+000,-1.0796497E-002
 5.3600036E+000, 6.0552647E+000,-1.7517472E-002
 5.3700140E+000, 6.0133425E+000,-1.8274313E-002
 5.3800062E+000, 6.0732370E+000,-5.8602620E-004
 5.3900204E+000, 6.3557085E+000, 2.4141285E-002
 5.4000453E+000, 6.3823733E+000, 1.1108483E-002
 5.4100027E+000, 6.2516714E+000, 2.1751658E-003
 5.4200296E+000, 6.2061057E+000, 1.0749204E-003
 5.4300126E+000, 6.2377985E+000, 5.5680580E-003
 5.4400450E+000, 6.2238008E+000, 5.1420718E-004
 5.4500063E+000, 6.2079141E+000, 4.4226146E-003
 5.4600032E+000, 6.2954713E+000, 1.3672738E-002
 5.4700492E+000, 6.3399672E+000, 1.0538434E-002
 5.4800432E+000, 6.2312592E+000,-4.4791731E-003
 5.4900308E+000, 6.1131849E+000,-9.0286490E-003
 5.5000500E+000, 6.1046654E+000,-1.2270621E-002
 5.5100337E+000, 6.0043996E+000,-2.5367377E-002
 5.5200097E+000, 5.9644966E+000,-1.9006536E-002
 5.5300297E+000, 6.1018185E+000, 2.6929112E-004
 5.5400098E+000, 6.3099871E+000, 1.7038621E-002
 5.5500172E+000, 6.3922910E+000, 1.8638506E-002
 5.5600339E+000, 6.3916473E+000, 2.2622443E-002
 5.5700294E+000, 6.4362169E+000, 2.1120548E-002
 5.5800276E+000, 6.3055861E+000,-1.1010793E-003
 5.5900410E+000, 6.1085681E+000,-1.4809234E-002
 5.6000253E+000, 6.0448873E+000,-1.4967542E-002
 5.6100263E+000, 6.0595251E+000,-1.4202027E-002
 5.6200329E+000, 6.0830368E+000,-6.5536423E-003
 5.6300017E+000, 6.1826833E+000, 2.4244908E-003
 5.6400296E+000, 6.2864167E+000, 1.5200231E-002
 5.6500133E+000, 6.3848569E+000, 1.9370080E-002
 5.6600127E+000, 6.3402048E+000, 5.8109372E-003
 5.6700176E+000, 6.1953894E+000,-2.9866228E-003
 5.6800138E+000, 6.1120082E+000,-1.6252374E-002
 5.6900151E+000, 5.9764376E+000,-2.6183129E-002
 5.7000166E+000, 5.9426023E+000,-2.4515717E-002
 5.7100060E+000, 5.9576283E+000,-2.3139772E-002
 5.7200319E+000, 5.9920621E+000,-1.6330922E-002
 5.7300453E+000, 6.1384944E+000, 6.4427826E-003
 5.7400171E+000, 6.4108208E+000, 3.2256166E-002
 5.7500551E+000, 6.5488369E+000, 3.3289604E-002
 5.7600323E+000, 6.4784895E+000, 1.8910585E-002
 5.7700316E+000, 6.2802581E+000,-1.2331375E-003
 5.7800257E+000, 6.1184676E+000,-1.5375380E-002
 5.7900062E+000, 5.9927308E+000,-2.4968994E-002
 5.8000184E+000, 5.9300767E+000,-2.5729174E-002
 5.8100367E+000, 6.0659712E+000, 3.9050704E-004
 5.8200508E+000, 6.3152443E+000, 1.9611337E-002
 5.8300109E+000, 6.4648567E+000, 3.3595648E-002
 5.8400464E+000, 6.5937089E+000, 4.2914545E-002
 5.8500141E+000, 6.5820197E+000, 2.9269074E-002
 5.8600019E+000, 6.3433962E+000,-4.5615472E-004
 5.8700389E+000, 6.0558141E+000,-2.6807157E-002
 5.8800444E+000, 5.8786331E+000,-3.5897782E-002
 5.8900264E+000, 5.8215408E+000,-3.8440463E-002
 5.9000257E+000, 5.8325358E+000,-3.0129814E-002
 5.9100151E+000, 6.0665578E+000, 2.0071833E-003
 5.9200350E+000, 6.3760517E+000, 3.1995880E-002
 5.9300471E+000, 6.5747504E+000, 3.9224670E-002
 5.9400084E+000, 6.5243878E+000, 2.3023683E-002
 5.9500163E+000, 6.3119536E+000,-1.1405346E-003
 5.9600361E+000, 6.0898489E+000,-1.9167118E-002
 5.9700460E+000, 5.9648053E+000,-2.7119785E-002
 5.9800033E+000, 5.9030059E+000,-3.2348280E-002
 5.9900457E+000, 5.8532085E+000,-3.5498021E-002
 6.0000225E+000, 5.9127146E+000,-1.7351439E-002
 6.0100267E+000, 6.1839064E+000, 1.0241009E-002
 6.0200207E+000, 6.3715769E+000, 2.3553169E-002
 6.0300056E+000, 6.5356826E+000, 4.5713545E-002
 6.0400443E+000, 6.6845120E+000, 4.6633452E-002
 6.0500140E+000, 6.5724603E+000, 2.8475670E-002
 6.0600393E+000, 6.3858966E+000, 1.0783486E-003
 6.0700209E+000, 5.9802944E+000,-3.9817604E-002
 6.0800492E+000, 5.7390994E+000,-4.8894105E-002
 6.0900453E+000, 5.7002641E+000,-4.8622451E-002
 6.1000534E+000, 5.7656536E+000,-3.5018082E-002
 6.1100314E+000, 5.9529697E+000,-1.6454576E-002
 6.1200267E+000, 6.1412302E+000, 6.6297709E-003
 6.1300189E+000, 6.3736054E+000, 2.5751973E-002
 6.1400249E+000, 6.5462025E+000, 4.3614464E-002
 6.1500365E+000, 6.5940321E+000, 3.2128675E-002
 6.1600372E+000, 6.5016450E+000, 3.0775046E-002
 6.1700134E+000, 6.4438382E+000, 1.4269967E-002
 6.1800256E+000, 6.2620249E+000,-1.3712188E-003
 6.1900356E+000, 6.0846303E+000,-1.8149557E-002
 6.2000394E+000, 6.0028302E+000,-2.3211706E-002
 6.2100302E+000, 5.9082835E+000,-3.1330571E-002
 6.2200323E+000, 5.9746796E+000,-1.2921076E-002
 6.2300178E+000, 6.0947683E+000,-9.0745863E-003
 6.2400230E+000, 6.1765348E+000, 2.6269887E-003
 6.2500371E+000, 6.2402229E+000, 7.3618660E-003
 6.2600192E+000, 6.3126048E+000, 1.1956548E-002
 6.2700361E+000, 6.2650538E+000, 9.3085526E-004
 6.2800016E+000, 6.2039070E+000, 2.3307353E-003
 6.2900038E+000, 6.2086348E+000, 1.4981094E-004
 6.3000216E+000, 6.2289429E+000, 4.7680590E-003
 6.3100284E+000, 6.2217705E+000,-1.8407726E-003
 6.3200384E+000, 6.1717754E+000,-2.3749759E-003
 6.3300491E+000, 6.2020663E+000, 5.7655113E-003
 6.3400492E+000, 6.3415255E+000, 2.1435647E-002
 6.3500003E+000, 6.4287092E+000, 1.8927122E-002
 6.3600288E+000, 6.3225407E+000, 8.5624276E-003
 6.3700126E+000, 6.2820200E+000, 6.0363126E-003
 6.3800084E+000, 6.2489309E+000, 2.6789751E-003
 6.3900500E+000, 6.2145832E+000,-3.1130759E-003
 6.4000416E+000, 6.0939245E+000,-1.7383302E-002
 6.4100321E+000, 5.9914551E+000,-2.5652783E-002
 6.4200537E+000, 5.9449226E+000,-2.1802527E-002
 6.4300388E+000, 6.0121200E+000,-1.7300829E-002
 6.4400340E+000, 6.0717319E+000,-7.1373481E-003
 6.4500237E+000, 6.2356384E+000, 1.3011408E-002
 6.4600427E+000, 6.3872359E+000, 2.2624599E-002
 6.4700002E+000, 6.4140844E+000, 1.8972756E-002
 6.4800141E+000, 6.3599207E+000, 1.5171095E-002
 6.4900001E+000, 6.3014003E+000, 4.8612001E-003
 6.5000471E+000, 6.2174890E+000, 3.2691161E-004
 6.5100207E+000, 6.1647635E+000,-7.9240893E-003
 6.5200514E+000, 6.1451194E+000,-1.1900751E-003
 6.5300161E+000, 6.1984153E+000, 9.7574367E-004
 6.5400026E+000, 6.1968673E+000,-2.3038378E-003
 6.5500387E+000, 6.1523385E+000,-5.4790172E-003
 6.5600301E+000, 6.1544505E+000,-3.3368083E-003
 6.5700468E+000, 6.2220743E+000, 5.9587412E-003
 6.5800210E+000, 6.2603610E+000, 4.4968508E-003
 6.5900244E+000, 6.2170322E+000,-1.3618118E-003
 6.6000480E+000, 6.1893955E+000,-1.3859888E-003
 6.6100521E+000, 6.1552410E+000,-6.8067847E-003
 6.6200001E+000, 6.1019965E+000,-1.3376274E-002
 6.6300230E+000, 6.0518794E+000,-1.6312160E-002
 6.6400352E+000, 6.0884018E+000,-2.7794953E-003
 6.6500217E+000, 6.2237730E+000, 2.4317786E-003
 6.6600268E+000, 6.2178195E+000, 1.7278842E-003
 6.6700119E+000, 6.2196911E+000, 1.6556642E-003
 6.6800031E+000, 6.2028003E+000,-1.3919234E-003
 6.6900538E+000, 6.1712583E+000,-5.7738028E-003
 6.7000551E+000, 6.1487639E+000,-5.2105405E-004
 6.7100197E+000, 6.1983898E+000,-6.0310559E-003
 6.7200505E+000, 6.1116170E+000,-8.2387964E-003
 6.7300447E+000, 6.1429613E+000,-2.6938520E-003
 6.7400174E+000, 6.2087764E+000, 4.3272984E-003
 6.7500026E+000, 6.2603332E+000, 4.4012198E-003
 6.7600267E+000, 6.2284889E+000, 2.9052265E-003
 6.7700077E+000, 6.3008205E+000, 1.7713850E-002
 6.7800308E+000, 6.4072119E+000, 2.0012245E-002
 6.7900383E+000, 6.2968815E+000,-1.7358990E-003
 6.8000311E+000, 6.0884560E+000,-1.6077355E-002
 6.8100016E+000, 6.1076330E+000,-2.9268556E-003
 6.8200091E+000, 6.1619422E+000,-8.5336823E-003
 6.8300015E+000, 6.0188788E+000,-2.6556797E-002
 6.8400109E+000, 5.9497145E+000,-1.9464389E-002
 6.8500380E+000, 6.0547495E+000,-1.1777449E-002
 6.8600390E+000, 6.0498920E+000,-1.6288147E-002
 6.8700431E+000, 6.0945860E+000,-4.7130964E-003
 6.8800281E+000, 6.2607804E+000, 1.7815183E-002
 6.8900485E+000, 6.4836457E+000, 3.7080966E-002
 6.9000257E+000, 6.6504954E+000, 5.4024736E-002
 6.9100276E+000, 6.8439502E+000, 7.0516838E-002
 6.9200415E+000, 6.8752588E+000, 5.9145538E-002
 6.9300274E+000, 6.6267422E+000, 2.5645673E-002
 6.9400609E+000, 6.2720686E+000,-1.1200493E-002
 6.9500119E+000, 5.9252990E+000,-4.3599968E-002
 6.9600530E+000, 5.6324787E+000,-6.6007886E-002
 6.9700256E+000, 5.5319462E+000,-6.6293356E-002
 6.9800486E+000, 5.5766667E+000,-5.2440822E-002
 6.9900076E+000, 5.8128909E+000,-2.4099134E-002
 7.0000002E+000, 6.1022658E+000, 5.2464779E-003
 7.0100379E+000, 6.3731072E+000, 2.5573409E-002
 7.0200152E+000, 6.4736758E+000, 2.6921278E-002
 7.0300201E+000, 6.4159454E+000, 1.6672165E-002
 7.0400090E+000, 6.3492444E+000, 1.4047132E-002
 7.0500107E+000, 6.3257395E+000, 1.0957160E-002
 7.0600303E+000, 6.2638710E+000, 4.9516883E-003
 7.0700223E+000, 6.2672820E+000, 1.6574104E-003
 7.0800403E+000, 6.0871678E+000,-2.2866477E-002
 7.0900020E+000, 5.9816868E+000,-1.8857585E-002
 7.1000108E+000, 6.0680394E+000,-7.3337036E-003
 7.1100526E+000, 6.1607729E+000,-2.3324127E-003
 7.1200396E+000, 6.1953519E+000, 4.2643700E-003
 7.1300579E+000, 6.2727875E+000, 9.4727733E-003
 7.1400271E+000, 6.2879357E+000, 6.5101710E-003
 7.1500190E+000, 6.2218477E+000,-1.9952372E-003
 7.1600086E+000, 6.1972114E+000, 3.8520495E-003
 7.1700179E+000, 6.2923116E+000, 1.1039933E-002
 7.1800141E+000, 6.2784195E+000, 5.9870480E-003
 7.1900067E+000, 6.2425104E+000,-1.0416034E-003
 7.2000393E+000, 6.1289375E+000,-9.8553186E-003
 7.2100384E+000, 6.1294188E+000,-3.3862925E-003
 7.2200448E+000, 6.1936343E+000, 5.4011647E-004
 7.2300436E+000, 6.2325132E+000, 7.5585949E-003
 7.2400059E+000, 6.3162737E+000, 1.5248928E-002
 7.2500077E+000, 6.3379045E+000, 7.8718160E-003
 7.2600499E+000, 6.1972344E+000,-5.5154633E-003
 7.2700551E+000, 6.1382633E+000,-7.4679959E-003
 7.2800077E+000, 6.1065796E+000,-1.1670171E-002
 7.2900185E+000, 6.0544671E+000,-1.5146140E-002
 7.3000340E+000, 6.0482274E+000,-1.4444965E-002
 7.3100194E+000, 6.0720880E+000,-1.1828471E-002
 7.3200142E+000, 6.0654416E+000,-1.1974998E-002
 7.3300325E+000, 6.1748037E+000, 3.3331521E-003
 7.3400010E+000, 6.2451509E+000, 4.3809946E-003
 7.3500243E+000, 6.2017301E+000,-3.5140969E-003
 7.3600373E+000, 6.1551704E+000,-1.4196148E-003
 7.3700102E+000, 6.2795243E+000, 1.4999802E-002
 7.3800327E+000, 6.3791620E+000, 1.7276158E-002
 7.3900323E+000, 6.3494410E+000, 1.7302377E-002
 7.4000372E+000, 6.4497105E+000, 3.3468556E-002
 7.4100101E+000, 6.5625930E+000, 3.3418709E-002
 7.4200307E+000, 6.4179191E+000, 8.0728114E-003
 7.4300170E+000, 6.1901046E+000,-5.8495166E-003
 7.4400052E+000, 6.1500694E+000,-3.5939123E-003
 7.4500034E+000, 6.1384096E+000,-1.1390176E-002
 7.4600116E+000, 6.0180050E+000,-2.3122298E-002
 7.4700348E+000, 5.9739706E+000,-2.2653988E-002
 7.4800318E+000, 5.9990867E+000,-1.8643009E-002
 7.4900504E+000, 6.0164935E+000,-1.8692722E-002
 7.5000291E+000, 6.0482630E+000,-7.9029822E-003
 7.5100407E+000, 6.2234466E+000, 5.2941539E-003
 7.5200266E+000, 6.2046089E+000,-1.2323423E-003
 7.5300100E+000, 6.1821228E+000,-4.0516820E-003
 7.5400202E+000, 6.1061539E+000,-1.2852666E-002
 7.5500025E+000, 6.0785328E+000,-1.1645379E-002
 7.5600221E+000, 6.0915486E+000,-7.4992265E-003
 7.5700194E+000, 6.2369070E+000, 1.3577629E-002
 7.5800098E+000, 6.3580991E+000, 1.6942942E-002
 7.5900286E+000, 6.4198801E+000, 2.6406951E-002
 7.6000448E+000, 6.4614260E+000, 2.5945539E-002
 7.6100024E+000, 6.5086977E+000, 3.2817724E-002
 7.6200181E+000, 6.4482704E+000, 1.4716572E-002
 7.6300494E+000, 6.2494984E+000,-4.6453379E-003
 7.6400404E+000, 5.9998795E+000,-3.7602737E-002
 7.6500153E+000, 5.7134826E+000,-5.5052590E-002
 7.6600171E+000, 5.6784430E+000,-4.4684132E-002
 7.6700554E+000, 5.8951249E+000,-1.6914010E-002
 7.6800247E+000, 6.1056301E+000,-1.7472619E-003
 7.6900068E+000, 6.3135474E+000, 2.4999691E-002
 7.7000166E+000, 6.4901278E+000, 2.7277229E-002
 7.7100364E+000, 6.4657221E+000, 2.5338542E-002
 7.7200095E+000, 6.3796380E+000, 8.1591080E-003
 7.7300410E+000, 6.1705311E+000,-1.0116806E-002
 7.7400326E+000, 6.0853443E+000,-1.1881547E-002
 7.7500086E+000, 6.0505831E+000,-1.9179786E-002
 7.7600181E+000, 6.0263415E+000,-1.5191357E-002
 7.7700451E+000, 6.1006503E+000,-1.3473580E-003
 7.7800437E+000, 6.2764361E+000, 1.2026840E-002
 7.7900215E+000, 6.3247001E+000, 1.2890315E-002
 7.8000484E+000, 6.3400131E+000, 1.3242773E-002
 7.8100051E+000, 6.3699042E+000, 1.9494700E-002
 7.8200344E+000, 6.4154071E+000, 1.9366237E-002
 7.8300026E+000, 6.3302054E+000, 4.3721840E-003
 7.8400467E+000, 6.1287136E+000,-1.4658159E-002
 7.8500192E+000, 6.0589790E+000,-1.3810907E-002
 7.8600128E+000, 6.0703011E+000,-1.1911122E-002
 7.8700430E+000, 6.0847740E+000,-9.8998242E-003
 7.8800577E+000, 6.1407706E+000, 1.7675318E-003
 7.8900103E+000, 6.3067382E+000, 1.4823429E-002
 7.9000149E+000, 6.3373873E+000, 1.0424705E-002
 7.9100293E+000, 6.2856107E+000, 6.5135057E-003
 7.9200438E+000, 6.2469561E+000, 4.4104533E-003
 7.9300399E+000, 6.2251317E+000,-1.8941128E-003
 7.9400438E+000, 6.1317608E+000,-1.1398644E-002
 7.9500309E+000, 6.0627079E+000,-1.5606634E-002
 7.9600230E+000, 6.0139447E+000,-2.0176679E-002
 7.9700467E+000, 6.0173349E+000,-1.4910332E-002
 7.9800431E+000, 6.1272229E+000,-2.3779734E-003
 7.9900421E+000, 6.1845559E+000,-2.6989712E-003
 8.0000412E+000, 6.1032498E+000,-1.9143704E-002
 8.0100514E+000, 5.9516944E+000,-2.8928996E-002
 8.0200517E+000, 5.9010656E+000,-2.5999817E-002
 8.0300267E+000, 6.0557798E+000, 1.6228924E-005
 8.0400189E+000, 6.3271320E+000, 2.2018168E-002
 8.0500497E+000, 6.4729134E+000, 3.2870810E-002
 8.0600516E+000, 6.6285820E+000, 5.4079311E-002
 8.0700341E+000, 6.8316171E+000, 6.8037208E-002
 8.0800171E+000, 6.8112185E+000, 5.0609352E-002
 8.0900326E+000, 6.5997640E+000, 2.9105234E-002
 8.1000054E+000, 6.3449345E+000, 1.4709385E-003
 8.1100215E+000, 6.1074076E+000,-2.3693325E-002
 8.1200517E+000, 5.8180470E+000,-5.2046162E-002
 8.1300319E+000, 5.5851624E+000,-6.7949397E-002
 8.1400058E+000, 5.5280955E+000,-6.1038526E-002
 8.1500279E+000, 5.7638025E+000,-2.5463479E-002
 8.1600517E+000, 6.0781756E+000, 2.1592925E-004
 8.1700026E+000, 6.3251293E+000, 1.9576143E-002
 8.1800029E+000, 6.4164872E+000, 2.6131468E-002
 8.1900174E+000, 6.4997622E+000, 3.1332257E-002
 8.2000192E+000, 6.4388478E+000, 1.2583941E-002
 8.2100262E+000, 6.2271251E+000,-4.8707983E-003
 8.2200208E+000, 6.1183744E+000,-1.0677432E-002
 8.2300253E+000, 6.1027862E+000,-8.0139948E-003
 8.2400137E+000, 6.1054594E+000,-1.1192514E-002
 8.2500563E+000, 6.1202703E+000,-2.5583387E-004
 8.2600593E+000, 6.2654416E+000, 1.1227939E-002
 8.2700547E+000, 6.3520099E+000, 2.0081256E-002
 8.2800156E+000, 6.4470347E+000, 2.8638822E-002
 8.2900180E+000, 6.4488176E+000, 1.9088943E-002
 8.3000315E+000, 6.3280188E+000, 8.4095408E-003
 8.3100107E+000, 6.1967611E+000,-1.4189485E-002
 8.3200056E+000, 5.9315378E+000,-3.4896968E-002
 8.3300251E+000, 5.8693260E+000,-3.1058403E-002
 8.3400431E+000, 5.9124031E+000,-2.6996950E-002
 8.3500308E+000, 5.9595234E+000,-2.3544541E-002
 8.3600493E+000, 6.0253963E+000,-6.4998964E-003
 8.3700300E+000, 6.2369322E+000, 1.4425968E-002
 8.3800476E+000, 6.3985934E+000, 2.1757841E-002
 8.3900320E+000, 6.3654533E+000, 1.2001913E-002
 8.4000285E+000, 6.3758005E+000, 2.3028144E-002
 8.4100411E+000, 6.4463081E+000, 2.2775650E-002
 8.4200457E+000, 6.3640705E+000, 1.1460306E-002
 8.4300084E+000, 6.2461032E+000,-6.2221793E-003
 8.4400155E+000, 6.1023593E+000,-1.3018674E-002
 8.4500174E+000, 6.0235835E+000,-1.8921826E-002
 8.4600436E+000, 5.9958871E+000,-2.1051855E-002
 8.4700138E+000, 6.0232885E+000,-1.3745548E-002
 8.4800258E+000, 6.0743675E+000,-1.0773528E-002
 8.4900464E+000, 6.1375478E+000,-1.6094621E-003
 8.5000253E+000, 6.2314413E+000, 7.1939604E-003
 8.5100463E+000, 6.2702884E+000, 5.2253999E-003
 8.5200250E+000, 6.2319917E+000, 2.4934195E-003
 8.5300275E+000, 6.2370151E+000, 6.4348010E-003
 8.5400372E+000, 6.3525432E+000, 2.1515236E-002
 8.5500474E+000, 6.4322152E+000, 2.3913041E-002
 8.5600559E+000, 6.4153800E+000, 1.8114426E-002
 8.5700070E+000, 6.3681551E+000, 1.7119063E-002
 8.5800288E+000, 6.3543868E+000, 1.1758270E-002
 8.5900035E+000, 6.2436055E+000,-4.4017477E-003
 8.6000471E+000, 6.0777161E+000,-1.9085371E-002
 8.6100088E+000, 5.9251541E+000,-3.4305593E-002
 8.6200067E+000, 5.8891299E+000,-2.3740494E-002
 8.6300219E+000, 6.0934983E+000,-7.6550894E-004
 8.6400184E+000, 6.2277649E+000, 2.2558364E-003
 8.6500489E+000, 6.2200290E+000, 5.3132177E-003
 8.6600281E+000, 6.2544778E+000, 5.0618529E-004
 8.6700278E+000, 6.1545107E+000,-5.0614716E-003
 8.6800376E+000, 6.1900399E+000, 3.0312235E-003
 8.6900128E+000, 6.2737962E+000, 9.8389299E-003
 8.7000139E+000, 6.2353742E+000,-5.6925462E-003
 8.7100114E+000, 6.1095005E+000,-8.8551805E-003
 8.7200229E+000, 6.1347143E+000,-4.7658199E-003
 8.7300011E+000, 6.1748909E+000,-6.5494238E-004
 8.7400432E+000, 6.1707812E+000,-5.6509960E-003
 8.7500448E+000, 6.1941657E+000, 5.4145445E-003
 8.7600354E+000, 6.2480158E+000,-2.4828671E-004
 8.7700249E+000, 6.2145609E+000, 7.3338358E-003
 8.7800165E+000, 6.3117920E+000, 1.6419254E-002
 8.7900089E+000, 6.4194111E+000, 2.2671112E-002
 8.8000402E+000, 6.3424495E+000, 3.9991425E-003
 8.8100132E+000, 6.1383778E+000,-1.8027656E-002
 8.8200098E+000, 5.9646763E+000,-2.4223549E-002
 8.8300293E+000, 5.9541600E+000,-2.5091141E-002
 8.8400170E+000, 5.9415189E+000,-2.4368408E-002
 8.8500042E+000, 6.0187160E+000,-9.4683882E-003
 8.8600014E+000, 6.2391353E+000, 1.6324427E-002
 8.8700267E+000, 6.4413301E+000, 3.1985904E-002
 8.8800078E+000, 6.5901348E+000, 4.5354562E-002
 8.8900471E+000, 6.6592179E+000, 4.4351712E-002
 8.9000246E+000, 6.5407966E+000, 2.4550506E-002
 8.9100196E+000, 6.3002750E+000,-7.4296677E-003
 8.9200250E+000, 6.0135939E+000,-2.3952438E-002
 8.9300489E+000, 5.8909761E+000,-3.8778902E-002
 8.9400401E+000, 5.7545612E+000,-4.7414975E-002
 8.9500401E+000, 5.7510573E+000,-3.7508397E-002
 8.9600090E+000, 5.9718158E+000,-1.0025228E-002
 8.9700089E+000, 6.2259817E+000, 1.5766149E-002
 8.9800318E+000, 6.4213439E+000, 2.4713439E-002
 8.9900101E+000, 6.4964233E+000, 3.5177463E-002
 9.0000394E+000, 6.5735156E+000, 3.6099520E-002
 9.0100033E+000, 6.4435882E+000, 1.1867631E-002
 9.0200117E+000, 6.1949595E+000,-1.1884429E-002
 9.0300073E+000, 6.0611614E+000,-1.5248184E-002
 9.0400503E+000, 5.9776269E+000,-2.8186703E-002
 9.0500040E+000, 5.8832353E+000,-3.3061515E-002
 9.0600124E+000, 5.9398114E+000,-1.6118743E-002
 9.0700065E+000, 6.0763139E+000,-8.7634816E-003
 9.0800394E+000, 6.1917600E+000, 8.8860142E-003
 9.0900321E+000, 6.4267825E+000, 3.9318553E-002
 9.1000202E+000, 6.6246524E+000, 4.0540007E-002
 9.1100421E+000, 6.4803880E+000, 1.3538220E-002
 9.1200328E+000, 6.1617527E+000,-2.0763135E-002
 9.1300256E+000, 5.9625043E+000,-2.2511821E-002
 9.1400313E+000, 5.9694056E+000,-2.5458255E-002
 9.1500339E+000, 5.9391656E+000,-2.4047067E-002
 9.1600079E+000, 6.0110362E+000,-1.1381570E-002
 9.1700316E+000, 6.1416521E+000,-2.9877065E-003
 9.1800003E+000, 6.2797577E+000, 2.2107016E-002
 9.1900160E+000, 6.5557691E+000, 4.4123657E-002
 9.2000166E+000, 6.6626506E+000, 4.2203953E-002
 9.2100045E+000, 6.5421502E+000, 2.6944325E-002
 9.2200276E+000, 6.4089982E+000, 1.4774513E-002
 9.2300513E+000, 6.2093917E+000,-1.3134795E-002
 9.2400087E+000, 5.9490401E+000,-3.6787234E-002
 9.2500355E+000, 5.7616618E+000,-4.4758910E-002
 9.2600123E+000, 5.8211052E+000,-3.1779775E-002
 9.2700209E+000, 5.9630884E+000,-1.3967077E-002
 9.2800409E+000, 6.1215338E+000,-5.1677370E-003
 9.2900182E+000, 6.1920933E+000, 7.0608181E-003
 9.3000378E+000, 6.3653808E+000, 2.4027612E-002
