m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s
 8.5000000E-002,-2.0166429E+000,NaN,NaN, 8.5000000E-002, 1.6816587E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.5625000E-002,-1.9863365E+000,NaN,NaN, 8.5625000E-002, 1.7043592E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.6250000E-002,-1.9501754E+000,NaN,NaN, 8.6250000E-002, 1.6879307E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.6875000E-002,-1.9140143E+000,NaN,NaN, 8.6875000E-002, 1.7134895E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.7500000E-002,-1.8835285E+000,NaN,NaN, 8.7500000E-002, 1.6910719E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.8125000E-002,-1.8530426E+000,NaN,NaN, 8.8125000E-002, 1.7129731E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.8750000E-002,-1.8225996E+000,NaN,NaN, 8.8750000E-002, 1.6926604E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.9375000E-002,-1.7921567E+000,NaN,NaN, 8.9375000E-002, 1.7171218E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.0000000E-002,-1.7529708E+000,NaN,NaN, 9.0000000E-002, 1.7007284E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.0625000E-002,-1.7137850E+000,NaN,NaN, 9.0625000E-002, 1.7281814E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.1250000E-002,-1.6719445E+000,NaN,NaN, 9.1250000E-002, 1.7107637E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.1875000E-002,-1.6301040E+000,NaN,NaN, 9.1875000E-002, 1.7351256E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.2500000E-002,-1.5945240E+000,NaN,NaN, 9.2500000E-002, 1.7165492E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.3125000E-002,-1.5589440E+000,NaN,NaN, 9.3125000E-002, 1.7397690E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.3750000E-002,-1.5273333E+000,NaN,NaN, 9.3750000E-002, 1.7169228E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.4375000E-002,-1.4957225E+000,NaN,NaN, 9.4375000E-002, 1.7370321E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.5000000E-002,-1.4601688E+000,NaN,NaN, 9.5000000E-002, 1.7135191E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.5625000E-002,-1.4246151E+000,NaN,NaN, 9.5625000E-002, 1.7338505E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.6250000E-002,-1.3880133E+000,NaN,NaN, 9.6250000E-002, 1.7129848E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.6875000E-002,-1.3514115E+000,NaN,NaN, 9.6875000E-002, 1.7347543E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.7500000E-002,-1.3138001E+000,NaN,NaN, 9.7500000E-002, 1.7205672E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.8125000E-002,-1.2761886E+000,NaN,NaN, 9.8125000E-002, 1.7485685E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.8750000E-002,-1.2404053E+000,NaN,NaN, 9.8750000E-002, 1.7344608E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.9375000E-002,-1.2046220E+000,NaN,NaN, 9.9375000E-002, 1.7614567E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0000000E-001,-1.2046220E+000,NaN,NaN, 1.0000000E-001, 1.7614567E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0062500E-001,-1.1271022E+000,NaN,NaN, 1.0062500E-001, 1.7710502E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0125000E-001,-1.0921281E+000,NaN,NaN, 1.0125000E-001, 1.7526187E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0187500E-001,-1.0571541E+000,NaN,NaN, 1.0187500E-001, 1.7744305E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0250000E-001,-1.0272116E+000,NaN,NaN, 1.0250000E-001, 1.7597102E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0312500E-001,-9.9726904E-001,NaN,NaN, 1.0312500E-001, 1.7861950E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0375000E-001,-9.6050857E-001,NaN,NaN, 1.0375000E-001, 1.7715328E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0437500E-001,-9.2374810E-001,NaN,NaN, 1.0437500E-001, 1.7964124E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0500000E-001,-8.8645670E-001,NaN,NaN, 1.0500000E-001, 1.7762646E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0562500E-001,-8.4916531E-001,NaN,NaN, 1.0562500E-001, 1.7956583E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0625000E-001,-8.1280404E-001,NaN,NaN, 1.0625000E-001, 1.7734814E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0687500E-001,-7.7644278E-001,NaN,NaN, 1.0687500E-001, 1.7907492E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0750000E-001,-7.4380131E-001,NaN,NaN, 1.0750000E-001, 1.7655926E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0812500E-001,-7.1115983E-001,NaN,NaN, 1.0812500E-001, 1.7802519E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0875000E-001,-6.7230865E-001,NaN,NaN, 1.0875000E-001, 1.7596308E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0937500E-001,-6.3345747E-001,NaN,NaN, 1.0937500E-001, 1.7803285E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1000000E-001,-5.9550097E-001,NaN,NaN, 1.1000000E-001, 1.7574398E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1062500E-001,-5.5754447E-001,NaN,NaN, 1.1062500E-001, 1.7758045E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1125000E-001,-5.2061843E-001,NaN,NaN, 1.1125000E-001, 1.7606902E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1187500E-001,-4.8369239E-001,NaN,NaN, 1.1187500E-001, 1.7867979E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1250000E-001,-4.4659274E-001,NaN,NaN, 1.1250000E-001, 1.7713971E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1312500E-001,-4.0949309E-001,NaN,NaN, 1.1312500E-001, 1.7961926E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1375000E-001,-3.7634457E-001,NaN,NaN, 1.1375000E-001, 1.7845079E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1437500E-001,-3.4319606E-001,NaN,NaN, 1.1437500E-001, 1.8126503E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1500000E-001,-3.1085649E-001,NaN,NaN, 1.1500000E-001, 1.7970737E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1562500E-001,-2.7851693E-001,NaN,NaN, 1.1562500E-001, 1.8211204E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1625000E-001,-2.4780369E-001,NaN,NaN, 1.1625000E-001, 1.8059965E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1687500E-001,-2.1709045E-001,NaN,NaN, 1.1687500E-001, 1.8303288E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1750000E-001,-1.8412741E-001,NaN,NaN, 1.1750000E-001, 1.8151186E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1812500E-001,-1.5116436E-001,NaN,NaN, 1.1812500E-001, 1.8391529E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1875000E-001,-1.2084543E-001,NaN,NaN, 1.1875000E-001, 1.8237761E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1937500E-001,-9.0526495E-002,NaN,NaN, 1.1937500E-001, 1.8468843E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2000000E-001,-5.7073906E-002,NaN,NaN, 1.2000000E-001, 1.8283416E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2062500E-001,-2.3621317E-002,NaN,NaN, 1.2062500E-001, 1.8483353E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2125000E-001, 1.4194099E-002,NaN,NaN, 1.2125000E-001, 1.8299598E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2187500E-001, 5.2009515E-002,NaN,NaN, 1.2187500E-001, 1.8510984E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2250000E-001, 8.8841756E-002,NaN,NaN, 1.2250000E-001, 1.8341676E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2312500E-001, 1.2567400E-001,NaN,NaN, 1.2312500E-001, 1.8556495E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2375000E-001, 1.5545649E-001,NaN,NaN, 1.2375000E-001, 1.8395026E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2437500E-001, 1.8523897E-001,NaN,NaN, 1.2437500E-001, 1.8622873E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2500000E-001, 1.8523897E-001,NaN,NaN, 1.2500000E-001, 1.8622873E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2562500E-001, 2.5084971E-001,NaN,NaN, 1.2562500E-001, 1.8705739E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2625000E-001, 2.8211002E-001,NaN,NaN, 1.2625000E-001, 1.8585902E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2687500E-001, 3.1337033E-001,NaN,NaN, 1.2687500E-001, 1.8838621E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2750000E-001, 3.3959942E-001,NaN,NaN, 1.2750000E-001, 1.8732994E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2812500E-001, 3.6582852E-001,NaN,NaN, 1.2812500E-001, 1.8992222E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2875000E-001, 3.9433141E-001,NaN,NaN, 1.2875000E-001, 1.8894170E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2937500E-001, 4.2283430E-001,NaN,NaN, 1.2937500E-001, 1.9139400E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3000000E-001, 4.5413890E-001,NaN,NaN, 1.3000000E-001, 1.8988406E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3062500E-001, 4.8544349E-001,NaN,NaN, 1.3062500E-001, 1.9184062E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3125000E-001, 5.1675417E-001,NaN,NaN, 1.3125000E-001, 1.9002138E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3187500E-001, 5.4806485E-001,NaN,NaN, 1.3187500E-001, 1.9175779E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3250000E-001, 5.7680455E-001,NaN,NaN, 1.3250000E-001, 1.9010119E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3312500E-001, 6.0554424E-001,NaN,NaN, 1.3312500E-001, 1.9200214E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3375000E-001, 6.3610121E-001,NaN,NaN, 1.3375000E-001, 1.9055579E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3437500E-001, 6.6665818E-001,NaN,NaN, 1.3437500E-001, 1.9263046E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3500000E-001, 6.9975286E-001,NaN,NaN, 1.3500000E-001, 1.9137626E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3562500E-001, 7.3284754E-001,NaN,NaN, 1.3562500E-001, 1.9368940E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3625000E-001, 7.6225154E-001,NaN,NaN, 1.3625000E-001, 1.9254531E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3687500E-001, 7.9165555E-001,NaN,NaN, 1.3687500E-001, 1.9483675E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3750000E-001, 8.1799716E-001,NaN,NaN, 1.3750000E-001, 1.9363760E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3812500E-001, 8.4433877E-001,NaN,NaN, 1.3812500E-001, 1.9587074E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3875000E-001, 8.6753106E-001,NaN,NaN, 1.3875000E-001, 1.9466811E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3937500E-001, 8.9072335E-001,NaN,NaN, 1.3937500E-001, 1.9684561E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4000000E-001, 9.1248941E-001,NaN,NaN, 1.4000000E-001, 1.9603770E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4062500E-001, 9.3425546E-001,NaN,NaN, 1.4062500E-001, 1.9850061E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4125000E-001, 9.6402929E-001,NaN,NaN, 1.4125000E-001, 1.9718603E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4187500E-001, 9.9380312E-001,NaN,NaN, 1.4187500E-001, 1.9908778E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4250000E-001, 1.0251322E+000,NaN,NaN, 1.4250000E-001, 1.9775767E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4312500E-001, 1.0564613E+000,NaN,NaN, 1.4312500E-001, 1.9973274E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4375000E-001, 1.0854582E+000,NaN,NaN, 1.4375000E-001, 1.9836160E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4437500E-001, 1.1144551E+000,NaN,NaN, 1.4437500E-001, 2.0019209E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4500000E-001, 1.1453030E+000,NaN,NaN, 1.4500000E-001, 1.9857209E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4562500E-001, 1.1761510E+000,NaN,NaN, 1.4562500E-001, 2.0015013E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4625000E-001, 1.2075871E+000,NaN,NaN, 1.4625000E-001, 1.9840536E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4687500E-001, 1.2390232E+000,NaN,NaN, 1.4687500E-001, 1.9971633E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4750000E-001, 1.2646639E+000,NaN,NaN, 1.4750000E-001, 1.9789612E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4812500E-001, 1.2903046E+000,NaN,NaN, 1.4812500E-001, 1.9928840E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4875000E-001, 1.3158513E+000,NaN,NaN, 1.4875000E-001, 1.9782069E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4937500E-001, 1.3413980E+000,NaN,NaN, 1.4937500E-001, 1.9950750E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5000000E-001, 1.3879388E+000,NaN,NaN, 1.5000000E-001, 2.0062674E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5062500E-001, 1.3879388E+000,NaN,NaN, 1.5062500E-001, 2.0062674E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5125000E-001, 1.4164649E+000,NaN,NaN, 1.5125000E-001, 1.9897358E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5187500E-001, 1.4449911E+000,NaN,NaN, 1.5187500E-001, 2.0042543E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5250000E-001, 1.4747321E+000,NaN,NaN, 1.5250000E-001, 1.9871240E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5312500E-001, 1.5044731E+000,NaN,NaN, 1.5312500E-001, 1.9999117E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5375000E-001, 1.5305337E+000,NaN,NaN, 1.5375000E-001, 1.9866155E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5437500E-001, 1.5565942E+000,NaN,NaN, 1.5437500E-001, 2.0041419E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5500000E-001, 1.5807774E+000,NaN,NaN, 1.5500000E-001, 1.9918162E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5562500E-001, 1.6049606E+000,NaN,NaN, 1.5562500E-001, 2.0100492E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5625000E-001, 1.6357443E+000,NaN,NaN, 1.5625000E-001, 1.9941708E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5687500E-001, 1.6665280E+000,NaN,NaN, 1.5687500E-001, 2.0083688E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5750000E-001, 1.6937712E+000,NaN,NaN, 1.5750000E-001, 1.9919291E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5812500E-001, 1.7210144E+000,NaN,NaN, 1.5812500E-001, 2.0054060E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5875000E-001, 1.7473522E+000,NaN,NaN, 1.5875000E-001, 1.9911394E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5937500E-001, 1.7736900E+000,NaN,NaN, 1.5937500E-001, 2.0064818E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6000000E-001, 1.7970137E+000,NaN,NaN, 1.6000000E-001, 1.9939908E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6062500E-001, 1.8203374E+000,NaN,NaN, 1.6062500E-001, 2.0110331E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6125000E-001, 1.8451912E+000,NaN,NaN, 1.6125000E-001, 1.9952213E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6187500E-001, 1.8700451E+000,NaN,NaN, 1.6187500E-001, 2.0092444E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6250000E-001, 1.8971751E+000,NaN,NaN, 1.6250000E-001, 1.9911063E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6312500E-001, 1.9243050E+000,NaN,NaN, 1.6312500E-001, 2.0021718E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6375000E-001, 1.9462857E+000,NaN,NaN, 1.6375000E-001, 1.9886199E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6437500E-001, 1.9682663E+000,NaN,NaN, 1.6437500E-001, 2.0038473E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6500000E-001, 1.9916403E+000,NaN,NaN, 1.6500000E-001, 1.9923358E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6562500E-001, 2.0150144E+000,NaN,NaN, 1.6562500E-001, 2.0089237E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6625000E-001, 2.0408093E+000,NaN,NaN, 1.6625000E-001, 1.9950445E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6687500E-001, 2.0666042E+000,NaN,NaN, 1.6687500E-001, 2.0091828E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6750000E-001, 2.0884354E+000,NaN,NaN, 1.6750000E-001, 1.9977720E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6812500E-001, 2.1102665E+000,NaN,NaN, 1.6812500E-001, 2.0140975E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6875000E-001, 2.1337292E+000,NaN,NaN, 1.6875000E-001, 1.9947744E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6937500E-001, 2.1571919E+000,NaN,NaN, 1.6937500E-001, 2.0040375E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7000000E-001, 2.1784132E+000,NaN,NaN, 1.7000000E-001, 1.9856498E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7062500E-001, 2.1996346E+000,NaN,NaN, 1.7062500E-001, 1.9961398E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7125000E-001, 2.2198683E+000,NaN,NaN, 1.7125000E-001, 1.9784679E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7187500E-001, 2.2401020E+000,NaN,NaN, 1.7187500E-001, 1.9889396E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7250000E-001, 2.2590082E+000,NaN,NaN, 1.7250000E-001, 1.9761855E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7312500E-001, 2.2779144E+000,NaN,NaN, 1.7312500E-001, 1.9907981E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7375000E-001, 2.2946620E+000,NaN,NaN, 1.7375000E-001, 1.9795071E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7437500E-001, 2.3114095E+000,NaN,NaN, 1.7437500E-001, 1.9960692E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7500000E-001, 2.3114095E+000,NaN,NaN, 1.7500000E-001, 1.9960692E+000,NaN,NaN,NaN,NaN,NaN,NaN
