s,m/s,
Time,Ub,FORCE X
 9.2801095E+000, 6.0891697E+000,-9.5873296E-003
 9.2900600E+000, 6.1200730E+000,-4.6251150E-003
 9.3000106E+000, 6.2100936E+000, 3.5543363E-003
 9.3100871E+000, 6.2404317E+000, 7.7737220E-003
 9.3200153E+000, 6.3135562E+000, 1.3937046E-002
 9.3300367E+000, 6.3606047E+000, 1.5204898E-002
 9.3400303E+000, 6.2690795E+000,-4.0336646E-003
 9.3500361E+000, 6.1487433E+000,-3.2274451E-003
 9.3600798E+000, 6.1732112E+000,-2.3008168E-003
 9.3700156E+000, 6.1291481E+000,-1.1370079E-002
 9.3800671E+000, 6.0802883E+000,-1.2132072E-002
 9.3900832E+000, 6.0410212E+000,-2.1658447E-002
 9.4000263E+000, 5.9127291E+000,-3.6406224E-002
 9.4101055E+000, 5.8241695E+000,-3.7319175E-002
 9.4200020E+000, 5.8757513E+000,-2.4073034E-002
 9.4301030E+000, 6.0830568E+000, 1.8720689E-003
 9.4400002E+000, 6.2989311E+000, 1.4175783E-002
 9.4500703E+000, 6.4122516E+000, 2.8783317E-002
 9.4600688E+000, 6.5026058E+000, 2.8432516E-002
 9.4700405E+000, 6.4491319E+000, 2.5709099E-002
 9.4800040E+000, 6.4724545E+000, 2.4578364E-002
 9.4901003E+000, 6.4106793E+000, 1.4940918E-002
 9.5000191E+000, 6.2930029E+000, 1.0237057E-002
 9.5100842E+000, 6.2909710E+000, 1.1336530E-003
 9.5200258E+000, 6.1209149E+000,-1.5087350E-002
 9.5300198E+000, 5.9928577E+000,-2.5182464E-002
 9.5400991E+000, 5.9078057E+000,-3.0239464E-002
 9.5500280E+000, 5.9494016E+000,-1.8298913E-002
 9.5600512E+000, 6.0841786E+000,-5.2439660E-003
 9.5700696E+000, 6.1973444E+000, 2.7231274E-003
 9.5800997E+000, 6.2784708E+000, 1.2783198E-002
 9.5900491E+000, 6.4081736E+000, 3.0749710E-002
 9.6000258E+000, 6.5360372E+000, 3.3891548E-002
 9.6101172E+000, 6.4791173E+000, 1.9391641E-002
 9.6200115E+000, 6.3102724E+000, 5.3563892E-003
 9.6300114E+000, 6.2490071E+000, 7.6386153E-003
 9.6400891E+000, 6.2669211E+000, 1.1291555E-003
 9.6501048E+000, 6.1363757E+000,-1.1724010E-002
 9.6600096E+000, 6.0678122E+000,-1.5637441E-002
 9.6700904E+000, 6.0254312E+000,-1.7367508E-002
 9.6800110E+000, 6.0515534E+000,-1.1808027E-002
 9.6900654E+000, 6.1706010E+000, 3.8407833E-003
 9.7001125E+000, 6.2174438E+000,-2.8899649E-003
 9.7100849E+000, 6.1345408E+000,-7.1701282E-003
 9.7200686E+000, 6.1652386E+000, 1.1166164E-003
 9.7300034E+000, 6.1905937E+000,-6.2994371E-003
 9.7400397E+000, 6.0816089E+000,-1.3002793E-002
 9.7500637E+000, 6.1387946E+000, 3.9076928E-004
 9.7600738E+000, 6.2379978E+000, 8.4088811E-003
 9.7700901E+000, 6.3482725E+000, 1.8414271E-002
 9.7800308E+000, 6.3487034E+000, 9.8109380E-003
 9.7900014E+000, 6.2202267E+000,-1.2664520E-004
 9.8000329E+000, 6.2290662E+000, 2.9064472E-003
 9.8100643E+000, 6.1499993E+000,-1.1695625E-002
 9.8200016E+000, 6.0477912E+000,-2.2577176E-002
 9.8300983E+000, 5.9567320E+000,-2.0990224E-002
 9.8400223E+000, 6.0134148E+000,-1.8218920E-002
 9.8500407E+000, 6.0717971E+000,-4.9535783E-003
 9.8600055E+000, 6.1967145E+000, 1.8240920E-003
 9.8700067E+000, 6.2506110E+000, 8.5671246E-003
 9.8800011E+000, 6.3152726E+000, 1.4513920E-002
 9.8900521E+000, 6.3591386E+000, 1.5011996E-002
 9.9001008E+000, 6.3523259E+000, 1.8265684E-002
 9.9100791E+000, 6.4214246E+000, 2.3088041E-002
 9.9200574E+000, 6.4210564E+000, 1.9467561E-002
 9.9300184E+000, 6.3710198E+000, 1.6008025E-002
 9.9400961E+000, 6.3080212E+000, 2.3589860E-003
 9.9500669E+000, 6.1657176E+000,-5.5753299E-003
 9.9600284E+000, 6.1120203E+000,-1.5220287E-002
 9.9700631E+000, 5.9829840E+000,-2.5942093E-002
 9.9800063E+000, 5.9281568E+000,-2.5256113E-002
 9.9900127E+000, 6.0012464E+000,-1.5312926E-002
 1.0000000E+001, 6.0381058E+000,-1.7371451E-002
