s,m/s,
 4.6504475E+000, 6.5460156E+000, 3.0862932E-002
 4.6600821E+000, 6.4853101E+000, 2.6444866E-002
 4.6701170E+000, 6.4382325E+000, 1.9860751E-002
 4.6801518E+000, 6.2945968E+000,-1.1494367E-003
 4.6900283E+000, 6.0685244E+000,-2.4305554E-002
 4.7004856E+000, 5.7801716E+000,-5.6840192E-002
 4.7103621E+000, 5.5174388E+000,-7.6537795E-002
 4.7201804E+000, 5.3759647E+000,-8.6852163E-002
 4.7304054E+000, 5.2801895E+000,-9.6972190E-002
 4.7406304E+000, 5.1676934E+000,-1.0806905E-001
 4.7502163E+000, 5.1083933E+000,-1.0685094E-001
 4.7604413E+000, 5.1723043E+000,-1.0114225E-001
 4.7700272E+000, 5.1538792E+000,-1.0787827E-001
 4.7802522E+000, 5.0494890E+000,-1.2081108E-001
 4.7904772E+000, 4.9302427E+000,-1.3053183E-001
 4.8000631E+000, 4.9382567E+000,-1.2025425E-001
 4.8102881E+000, 5.0514563E+000,-1.1353852E-001
 4.8200019E+000, 5.0074531E+000,-1.2493878E-001
 4.8305464E+000, 4.9358629E+000,-1.2302221E-001
 4.8403880E+000, 5.0828275E+000,-1.0099555E-001
 4.8506189E+000, 5.3188021E+000,-7.7928372E-002
 4.8606118E+000, 5.5474588E+000,-5.1841457E-002
 4.8706048E+000, 5.9088686E+000,-6.5291064E-003
 4.8805978E+000, 6.3518984E+000, 2.8269491E-002
 4.8900766E+000, 6.5091511E+000, 2.9544014E-002
 4.9001617E+000, 6.4454624E+000, 2.0741696E-002
 4.9102468E+000, 6.4046778E+000, 1.9164611E-002
 4.9203319E+000, 6.3895627E+000, 1.9645656E-002
 4.9304170E+000, 6.4099226E+000, 2.2049702E-002
 4.9400127E+000, 6.4639438E+000, 3.3244862E-002
 4.9503442E+000, 6.6507349E+000, 5.6883434E-002
 4.9602265E+000, 6.9289584E+000, 8.6226737E-002
 4.9701088E+000, 7.1308067E+000, 9.2786711E-002
 4.9805401E+000, 7.0306283E+000, 7.1769645E-002
 4.9903368E+000, 6.7958231E+000, 5.1293478E-002
 5.0001633E+000, 6.6291124E+000, 3.4255056E-002
 5.0101791E+000, 6.4678341E+000, 2.0986231E-002
 5.0202469E+000, 6.4264022E+000, 2.6180196E-002
 5.0303630E+000, 6.4867704E+000, 3.3116914E-002
 5.0404792E+000, 6.6427635E+000, 5.3108760E-002
 5.0500629E+000, 6.7375189E+000, 5.2136842E-002
 5.0601791E+000, 6.6331363E+000, 2.8975194E-002
 5.0702953E+000, 6.2884416E+000,-8.9021295E-003
 5.0804115E+000, 5.9538750E+000,-3.8513997E-002
 5.0905276E+000, 5.6723060E+000,-6.5449304E-002
 5.1003180E+000, 5.3890924E+000,-9.4718758E-002
 5.1105764E+000, 5.1481549E+000,-1.1014847E-001
 5.1204718E+000, 5.1216801E+000,-1.0428671E-001
 5.1300200E+000, 5.2541504E+000,-8.7585657E-002
 5.1402048E+000, 5.4002999E+000,-7.3126266E-002
 5.1503895E+000, 5.5491355E+000,-5.6467754E-002
 5.1605743E+000, 5.7538392E+000,-3.4233294E-002
 5.1701225E+000, 5.9140989E+000,-2.6181690E-002
 5.1803072E+000, 5.9629377E+000,-2.1688214E-002
 5.1900817E+000, 5.9597386E+000,-2.6449795E-002
 5.2003618E+000, 5.9156411E+000,-2.9847083E-002
 5.2100708E+000, 5.8728526E+000,-3.3877204E-002
 5.2203509E+000, 5.8715033E+000,-3.2529499E-002
 5.2300599E+000, 5.9256555E+000,-1.9131848E-002
 5.2403400E+000, 6.1362647E+000, 5.7208440E-003
 5.2500489E+000, 6.3854956E+000, 3.0141747E-002
 5.2603290E+000, 6.6174289E+000, 4.9602125E-002
 5.2700775E+000, 6.6900971E+000, 4.7703334E-002
 5.2802745E+000, 6.6594715E+000, 4.3255017E-002
 5.2901146E+000, 6.5876075E+000, 3.6710894E-002
 5.3002096E+000, 6.5699986E+000, 3.5477917E-002
 5.3103046E+000, 6.5492273E+000, 3.5295280E-002
 5.3203996E+000, 6.6253918E+000, 5.1594423E-002
 5.3304947E+000, 6.7969050E+000, 6.6110036E-002
 5.3404323E+000, 6.9394714E+000, 8.1713151E-002
 5.3502769E+000, 7.0910491E+000, 9.5010356E-002
 5.3605132E+000, 7.1678991E+000, 9.5973772E-002
 5.3702108E+000, 7.1539751E+000, 9.6955504E-002
 5.3804472E+000, 7.1784472E+000, 9.8199130E-002
 5.3901448E+000, 7.1860468E+000, 9.6926783E-002
 5.4003811E+000, 7.1460916E+000, 9.2945823E-002
 5.4100787E+000, 7.1134405E+000, 8.9657370E-002
 5.4203088E+000, 7.0396956E+000, 7.5927495E-002
 5.4302299E+000, 6.8288816E+000, 5.0167626E-002
 5.4404124E+000, 6.6120604E+000, 3.5756780E-002
 5.4503155E+000, 6.4598741E+000, 1.6440600E-002
 5.4600623E+000, 6.2545119E+000,-4.9839970E-003
 5.4703823E+000, 6.0535623E+000,-2.1973547E-002
 5.4801291E+000, 5.9262230E+000,-3.1396375E-002
 5.4904491E+000, 5.8343203E+000,-4.2197093E-002
 5.5001959E+000, 5.7227662E+000,-4.9917469E-002
 5.5105159E+000, 5.7323829E+000,-4.1694563E-002
 5.5206067E+000, 5.8401613E+000,-3.2431345E-002
 5.5300667E+000, 5.8969638E+000,-2.8857539E-002
 5.5401575E+000, 5.9483867E+000,-2.0768029E-002
 5.5502482E+000, 6.0302350E+000,-1.5334642E-002
 5.5603389E+000, 6.0267993E+000,-2.0649079E-002
 5.5704297E+000, 5.9026544E+000,-3.8154681E-002
 5.5805204E+000, 5.7635339E+000,-4.6732393E-002
 5.5906111E+000, 5.7065378E+000,-5.1875670E-002
 5.6000712E+000, 5.6625136E+000,-5.4684850E-002
 5.6101619E+000, 5.6740127E+000,-4.9784411E-002
 5.6202527E+000, 5.7700878E+000,-3.5741376E-002
 5.6303434E+000, 5.8729342E+000,-3.3017631E-002
 5.6404341E+000, 5.8955496E+000,-2.6635894E-002
 5.6505249E+000, 5.9862178E+000,-1.8329572E-002
 5.6600943E+000, 6.0407066E+000,-1.4445575E-002
 5.6702733E+000, 6.0240208E+000,-2.1533442E-002
 5.6804523E+000, 5.9541092E+000,-2.7184417E-002
 5.6900659E+000, 5.9099014E+000,-3.1068776E-002
 5.7001884E+000, 5.8619367E+000,-3.7201422E-002
 5.7101412E+000, 5.8074123E+000,-3.7635739E-002
 5.7202413E+000, 5.8825669E+000,-2.5873365E-002
 5.7303282E+000, 6.0056272E+000,-1.4382223E-002
 5.7400826E+000, 6.0942005E+000,-5.7090772E-003
 5.7504466E+000, 6.1913885E+000, 4.9171221E-003
 5.7602010E+000, 6.3192165E+000, 1.7626581E-002
 5.7705650E+000, 6.3732761E+000, 1.6318565E-002
 5.7800341E+000, 6.3749713E+000, 1.9492793E-002
 5.7904027E+000, 6.3531904E+000, 9.5472996E-003
 5.8002256E+000, 6.2563307E+000, 4.7640740E-003
 5.8102669E+000, 6.2821617E+000, 1.5068589E-002
 5.8204718E+000, 6.4542999E+000, 3.4806140E-002
 5.8300764E+000, 6.6556665E+000, 5.4016433E-002
 5.8400945E+000, 6.7877889E+000, 6.1214362E-002
 5.8503161E+000, 6.8434397E+000, 6.6263966E-002
 5.8605377E+000, 6.8023261E+000, 4.9953441E-002
 5.8702213E+000, 6.6036015E+000, 3.3724237E-002
 5.8804430E+000, 6.4527003E+000, 1.9056579E-002
 5.8901266E+000, 6.3825076E+000, 1.7448339E-002
 5.9003482E+000, 6.3331074E+000, 9.3006467E-003
 5.9100319E+000, 6.2432653E+000, 1.1910077E-003
 5.9202535E+000, 6.2221065E+000, 4.9650669E-003
 5.9304751E+000, 6.2154575E+000,-5.1966799E-003
 5.9401588E+000, 6.0816916E+000,-1.5580714E-002
 5.9503804E+000, 6.0272525E+000,-1.9333677E-002
 5.9601716E+000, 5.9460013E+000,-3.0057333E-002
 5.9702319E+000, 5.8528061E+000,-4.0674900E-002
 5.9802921E+000, 5.7236293E+000,-5.0550002E-002
 5.9903523E+000, 5.7237907E+000,-4.5697860E-002
 6.0004126E+000, 5.7753726E+000,-3.7027576E-002
 6.0104728E+000, 5.9430846E+000,-1.4236145E-002
 6.0205330E+000, 6.1739890E+000, 5.1248531E-003
 6.0300015E+000, 6.2970751E+000, 1.4007086E-002
 6.0400617E+000, 6.3395430E+000, 9.3473947E-003
 6.0501219E+000, 6.2166758E+000,-4.7947239E-003
 6.0601822E+000, 6.1296771E+000,-5.8837108E-003
 6.0702424E+000, 6.1795545E+000, 1.3379103E-003
 6.0803026E+000, 6.2043926E+000,-3.2312459E-003
 6.0903629E+000, 6.0984171E+000,-1.4688985E-002
 6.1004231E+000, 6.0828579E+000,-5.9506757E-003
 6.1104833E+000, 6.1836268E+000, 3.3223610E-004
 6.1205435E+000, 6.2256458E+000, 6.2615483E-003
 6.1300120E+000, 6.2911932E+000, 1.3407727E-002
 6.1400722E+000, 6.4308205E+000, 3.1907277E-002
 6.1501325E+000, 6.5622316E+000, 3.4986139E-002
 6.1601927E+000, 6.4816361E+000, 2.1809706E-002
 6.1703050E+000, 6.3411621E+000, 8.6085574E-003
 6.1803791E+000, 6.2569372E+000, 1.1167356E-003
 6.1901583E+000, 6.1215827E+000,-1.4813134E-002
 6.2003666E+000, 6.0457805E+000,-1.5006297E-002
 6.2104244E+000, 6.0891317E+000,-4.9235543E-003
 6.2201795E+000, 6.2243332E+000, 7.5703083E-003
 6.2300937E+000, 6.3090642E+000, 1.4431710E-002
 6.2400078E+000, 6.4127344E+000, 2.5883512E-002
 6.2505051E+000, 6.4419061E+000, 1.8901994E-002
 6.2604192E+000, 6.2846540E+000,-4.6512924E-004
 6.2704329E+000, 6.0786978E+000,-2.3935114E-002
 6.2801033E+000, 5.8858300E+000,-3.5296768E-002
 6.2904532E+000, 5.8185509E+000,-3.8478641E-002
 6.3002282E+000, 5.8611219E+000,-2.7353313E-002
 6.3100031E+000, 6.0129972E+000,-1.1517049E-002
 6.3203531E+000, 6.1823169E+000, 6.9723209E-003
 6.3301280E+000, 6.2446510E+000,-8.5360900E-004
 6.3401737E+000, 6.0631771E+000,-2.4073142E-002
 6.3505240E+000, 5.8706007E+000,-4.2903463E-002
 6.3602907E+000, 5.6057431E+000,-7.2841544E-002
 6.3701132E+000, 5.3519385E+000,-9.4201684E-002
 6.3805497E+000, 5.1539867E+000,-1.1361657E-001
 6.3903723E+000, 4.9796966E+000,-1.3037174E-001
 6.4001948E+000, 4.8293003E+000,-1.4021557E-001
 6.4100174E+000, 4.8126690E+000,-1.3593499E-001
 6.4204538E+000, 4.9200046E+000,-1.1904308E-001
 6.4302764E+000, 5.1496690E+000,-9.2334136E-002
 6.4400989E+000, 5.3944058E+000,-7.3195726E-002
 6.4505354E+000, 5.5499056E+000,-5.4186024E-002
 6.4603579E+000, 5.7743049E+000,-3.4861358E-002
 6.4701805E+000, 5.9348469E+000,-1.7863451E-002
 6.4800030E+000, 6.1394759E+000, 3.5643735E-003
 6.4904395E+000, 6.2997087E+000, 1.7000968E-002
 6.5002620E+000, 6.4493469E+000, 3.0851707E-002
 6.5100846E+000, 6.6376923E+000, 5.8489841E-002
 6.5202051E+000, 6.9591956E+000, 9.0852274E-002
 6.5300600E+000, 7.2420127E+000, 1.1526826E-001
 6.5402933E+000, 7.4700818E+000, 1.3304601E-001
 6.5501159E+000, 7.4664834E+000, 1.1837066E-001
 6.5604297E+000, 7.2969706E+000, 1.0230166E-001
 6.5702522E+000, 7.1604644E+000, 9.1789207E-002
 6.5800748E+000, 7.0670340E+000, 8.3059685E-002
 6.5903886E+000, 7.0576473E+000, 9.0682411E-002
 6.6002112E+000, 7.1902518E+000, 1.0722667E-001
 6.6100338E+000, 7.3688334E+000, 1.2404383E-001
 6.6203475E+000, 7.3835758E+000, 1.0709293E-001
 6.6301701E+000, 7.0585672E+000, 6.8531285E-002
 6.6402874E+000, 6.7728563E+000, 4.8928427E-002
 6.6500117E+000, 6.5930497E+000, 2.9551669E-002
 6.6602764E+000, 6.3883160E+000, 1.2904714E-002
 6.6700007E+000, 6.3275732E+000, 1.2212149E-002
 6.6802653E+000, 6.2945841E+000, 7.9542876E-003
 6.6905300E+000, 6.2544487E+000, 5.7472948E-003
 6.7003624E+000, 6.2337731E+000,-4.7933417E-003
 6.7104649E+000, 5.9856385E+000,-3.4534150E-002
 6.7205675E+000, 5.7518349E+000,-5.5959794E-002
 6.7300757E+000, 5.5255298E+000,-7.5076394E-002
 6.7401783E+000, 5.3834518E+000,-8.4972995E-002
 6.7502134E+000, 5.3778816E+000,-7.9453799E-002
 6.7600185E+000, 5.4318788E+000,-7.5363593E-002
 6.7702187E+000, 5.4425527E+000,-7.6692956E-002
 6.7804190E+000, 5.4106273E+000,-8.0909285E-002
 6.7906192E+000, 5.3853736E+000,-8.2105100E-002
 6.8001820E+000, 5.3609857E+000,-8.5516489E-002
 6.8103822E+000, 5.3342771E+000,-8.5502699E-002
 6.8205824E+000, 5.3977494E+000,-7.7604848E-002
 6.8301452E+000, 5.3908538E+000,-8.4175305E-002
 6.8403454E+000, 5.3562357E+000,-8.3364094E-002
 6.8500624E+000, 5.4096621E+000,-7.3474222E-002
 6.8604656E+000, 5.5727306E+000,-5.1720937E-002
 6.8704708E+000, 5.8243715E+000,-2.5997194E-002
 6.8804760E+000, 6.0286452E+000,-1.0706927E-002
 6.8904812E+000, 6.1687889E+000, 3.4859404E-003
 6.9004865E+000, 6.2622827E+000, 5.2492689E-003
 6.9100025E+000, 6.2271586E+000, 7.2294212E-004
 6.9200044E+000, 6.1806112E+000,-4.9550747E-003
 6.9300064E+000, 6.1555004E+000,-3.0103329E-003
 6.9400084E+000, 6.1830268E+000, 1.3366469E-003
 6.9500104E+000, 6.2379258E+000, 7.8525008E-003
 6.9600124E+000, 6.3501600E+000, 2.0254458E-002
 6.9701753E+000, 6.4620284E+000, 3.2721446E-002
 6.9801608E+000, 6.5701382E+000, 3.8551990E-002
 6.9900465E+000, 6.6112429E+000, 4.2129497E-002
 7.0004813E+000, 6.5717691E+000, 3.1144444E-002
 7.0103670E+000, 6.4382456E+000, 1.8950913E-002
 7.0202526E+000, 6.2860276E+000,-6.7797810E-004
 7.0301383E+000, 6.0797337E+000,-2.3658082E-002
 7.0400240E+000, 5.8310290E+000,-4.5479318E-002
 7.0504588E+000, 5.7481029E+000,-4.1815452E-002
 7.0603445E+000, 5.7989190E+000,-3.8108562E-002
 7.0700105E+000, 5.8589676E+000,-2.8901910E-002
 7.0801584E+000, 6.0369262E+000,-5.7012343E-003
 7.0904762E+000, 6.2216602E+000, 5.1328917E-003
 7.1001378E+000, 6.2792541E+000, 1.0752478E-002
 7.1103385E+000, 6.3544861E+000, 1.9667706E-002
 7.1202240E+000, 6.3921392E+000, 1.6668594E-002
 7.1305035E+000, 6.3525325E+000, 1.6391410E-002
 7.1401148E+000, 6.4236270E+000, 2.8287320E-002
 7.1502916E+000, 6.5825367E+000, 4.7174621E-002
 7.1604683E+000, 6.7590758E+000, 6.2336463E-002
 7.1700796E+000, 6.8951010E+000, 7.5615672E-002
 7.1802563E+000, 6.9431038E+000, 6.9928237E-002
 7.1904331E+000, 6.8454896E+000, 5.8638637E-002
 7.2001272E+000, 6.6657397E+000, 3.5699854E-002
 7.2102703E+000, 6.4467854E+000, 1.5800343E-002
 7.2204134E+000, 6.2826659E+000, 4.1680754E-003
 7.2302015E+000, 6.2840357E+000, 1.0959736E-002
 7.2402432E+000, 6.3309887E+000, 2.0307578E-002
 7.2502849E+000, 6.5299302E+000, 4.4485860E-002
 7.2603265E+000, 6.7227021E+000, 5.4234689E-002
 7.2703682E+000, 6.6738882E+000, 4.0261139E-002
 7.2800500E+000, 6.5048358E+000, 2.1716432E-002
 7.2905005E+000, 6.3460017E+000, 8.3423021E-003
 7.3004009E+000, 6.2256128E+000,-1.6113769E-003
 7.3103013E+000, 6.1049587E+000,-1.8469433E-002
 7.3202017E+000, 5.9470514E+000,-2.9587628E-002
 7.3301021E+000, 5.9053282E+000,-2.7642936E-002
 7.3400026E+000, 5.9468386E+000,-2.1768931E-002
 7.3500680E+000, 6.0076069E+000,-1.8843161E-002
 7.3603534E+000, 6.0193684E+000,-1.6235838E-002
 7.3700338E+000, 6.0486420E+000,-1.4359401E-002
 7.3803193E+000, 6.0621469E+000,-1.3757996E-002
 7.3906047E+000, 6.0423695E+000,-1.8543770E-002
 7.4002851E+000, 5.9461440E+000,-3.1192095E-002
 7.4105706E+000, 5.8433884E+000,-3.9004870E-002
 7.4202510E+000, 5.8033224E+000,-3.7283495E-002
 7.4304692E+000, 5.8241479E+000,-4.1517950E-002
 7.4402031E+000, 5.7496830E+000,-4.4957678E-002
 7.4502598E+000, 5.8248473E+000,-2.8706087E-002
 7.4603165E+000, 6.0081548E+000,-1.2818559E-002
 7.4703731E+000, 6.1198191E+000,-5.7817906E-003
 7.4804298E+000, 6.1596769E+000, 2.8072609E-004
 7.4904864E+000, 6.2923146E+000, 1.6380262E-002
 7.5005431E+000, 6.3811479E+000, 1.8389974E-002
 7.5100082E+000, 6.4244644E+000, 2.7980506E-002
 7.5200648E+000, 6.5460281E+000, 3.8286430E-002
 7.5301215E+000, 6.6037727E+000, 4.0714445E-002
 7.5401781E+000, 6.6245970E+000, 4.5931721E-002
 7.5502348E+000, 6.7289543E+000, 5.8513047E-002
 7.5602915E+000, 6.8011451E+000, 5.9220946E-002
 7.5700099E+000, 6.7531979E+000, 5.3062974E-002
 7.5800930E+000, 6.7516183E+000, 5.9340285E-002
 7.5904911E+000, 6.8246948E+000, 6.2049210E-002
 7.6003116E+000, 6.7975534E+000, 6.0132655E-002
 7.6101321E+000, 6.8500106E+000, 7.0356179E-002
 7.6205302E+000, 6.9257075E+000, 6.9781134E-002
 7.6303507E+000, 6.8234976E+000, 5.4411770E-002
 7.6404442E+000, 6.6434525E+000, 3.6671832E-002
 7.6502624E+000, 6.5235915E+000, 2.9599359E-002
 7.6602873E+000, 6.4375689E+000, 1.7179482E-002
 7.6705189E+000, 6.3128439E+000, 5.9465894E-003
 7.6801821E+000, 6.2381012E+000, 4.9727482E-003
 7.6904137E+000, 6.2826887E+000, 8.7781703E-003
 7.7000769E+000, 6.2602796E+000, 4.8860364E-003
 7.7103085E+000, 6.2559048E+000, 3.9543452E-003
 7.7205401E+000, 6.1767814E+000,-8.4292017E-003
 7.7302033E+000, 6.0599661E+000,-1.7516806E-002
 7.7404349E+000, 5.9840004E+000,-2.6857803E-002
 7.7500981E+000, 5.8962331E+000,-3.0640899E-002
 7.7601024E+000, 5.8991081E+000,-3.1664419E-002
 7.7701066E+000, 5.8734575E+000,-3.1521806E-002
 7.7801109E+000, 5.9200417E+000,-2.4797000E-002
 7.7901151E+000, 5.9854385E+000,-1.8383497E-002
 7.8001193E+000, 6.0533988E+000,-1.0444604E-002
 7.8101236E+000, 6.1091108E+000,-1.3327522E-002
 7.8201278E+000, 5.9461581E+000,-3.4329154E-002
 7.8301321E+000, 5.7919426E+000,-4.5305524E-002
 7.8401363E+000, 5.7176126E+000,-5.1829923E-002
 7.8501406E+000, 5.6233247E+000,-6.3221206E-002
 7.8601448E+000, 5.5588760E+000,-6.2838617E-002
 7.8704503E+000, 5.6157451E+000,-5.3527720E-002
 7.8801462E+000, 5.7191712E+000,-4.4120596E-002
 7.8900102E+000, 5.7952571E+000,-3.7370794E-002
 7.9003637E+000, 5.8675656E+000,-2.9606146E-002
 7.9103723E+000, 5.9353242E+000,-2.3898958E-002
 7.9201045E+000, 5.9862894E+000,-1.8961505E-002
 7.9301253E+000, 6.0476399E+000,-1.3209059E-002
 7.9405133E+000, 6.0445048E+000,-1.7937414E-002
 7.9503242E+000, 5.9930721E+000,-2.3664878E-002
 7.9601351E+000, 5.9412113E+000,-2.6921495E-002
 7.9705231E+000, 5.8860206E+000,-3.8847780E-002
 7.9803341E+000, 5.7430868E+000,-4.9362333E-002
 7.9901450E+000, 5.6703053E+000,-5.7640749E-002
 8.0005330E+000, 5.5753909E+000,-6.3962459E-002
 8.0103439E+000, 5.5895676E+000,-5.7418477E-002
 8.0201548E+000, 5.6474685E+000,-5.6671389E-002
 8.0305428E+000, 5.5920208E+000,-6.0976009E-002
 8.0403537E+000, 5.6856630E+000,-4.1349195E-002
 8.0500492E+000, 5.9094115E+000,-1.9832395E-002
 8.0602064E+000, 6.0499074E+000,-1.1093262E-002
 8.0703636E+000, 6.1690678E+000, 7.1208429E-003
 8.0805208E+000, 6.4051849E+000, 3.1031853E-002
 8.0904032E+000, 6.5515682E+000, 3.7291864E-002
 8.1000274E+000, 6.5712295E+000, 3.8215294E-002
 8.1102178E+000, 6.6603557E+000, 5.3834947E-002
 8.1204082E+000, 6.7547786E+000, 5.5480177E-002
 8.1300325E+000, 6.7264871E+000, 5.0871131E-002
 8.1402918E+000, 6.7243213E+000, 5.5135096E-002
 8.1504331E+000, 6.7818018E+000, 5.9926322E-002
 8.1601687E+000, 6.7949588E+000, 5.9762317E-002
 8.1702085E+000, 6.8257240E+000, 6.4006529E-002
 8.1802483E+000, 6.8434749E+000, 6.2107122E-002
 8.1902882E+000, 6.7173840E+000, 4.0618773E-002
 8.2003280E+000, 6.4758820E+000, 1.6344496E-002
 8.2103678E+000, 6.3030093E+000, 6.1022719E-003
 8.2204077E+000, 6.2278614E+000,-1.8295885E-004
 8.2304475E+000, 6.1953540E+000,-3.6156075E-005
 8.2404873E+000, 6.1874337E+000,-2.7828033E-003
 8.2505272E+000, 6.1889658E+000, 3.7147142E-003
 8.2602881E+000, 6.2959308E+000, 1.2666644E-002
 8.2701048E+000, 6.3035026E+000, 7.2320583E-003
 8.2805351E+000, 6.2780432E+000, 6.0117782E-003
 8.2903518E+000, 6.1581409E+000,-1.2533694E-002
 8.3003311E+000, 6.0447830E+000,-1.5757780E-002
 8.3102152E+000, 5.9801906E+000,-2.8806096E-002
 8.3202092E+000, 5.8454199E+000,-3.9749474E-002
 8.3304777E+000, 5.8161677E+000,-3.4186511E-002
 8.3401421E+000, 5.9457682E+000,-1.6930343E-002
 8.3504106E+000, 6.1211965E+000,-3.2444675E-003
 8.3600751E+000, 6.1844308E+000, 2.2003599E-003
 8.3702137E+000, 6.2648563E+000, 6.5880671E-003
 8.3802568E+000, 6.2099659E+000,-3.5686336E-003
 8.3900901E+000, 6.1016752E+000,-1.5182579E-002
 8.4003837E+000, 6.0279200E+000,-1.7990567E-002
 8.4104092E+000, 5.9938344E+000,-2.1853082E-002
 8.4204347E+000, 6.0130339E+000,-1.4063697E-002
 8.4304601E+000, 6.1346567E+000, 9.9613654E-004
 8.4404856E+000, 6.3011903E+000, 1.8010539E-002
 8.4505111E+000, 6.4842424E+000, 3.7540397E-002
 8.4605366E+000, 6.6013677E+000, 3.8705551E-002
 8.4705621E+000, 6.5024866E+000, 1.9911777E-002
 8.4805876E+000, 6.2485806E+000,-7.6670572E-003
 8.4903640E+000, 6.0028126E+000,-2.9120091E-002
 8.5003858E+000, 5.8442111E+000,-3.9421480E-002
 8.5103022E+000, 5.8061143E+000,-3.7479152E-002
 8.5201658E+000, 5.8998820E+000,-2.0207379E-002
 8.5300294E+000, 6.1438132E+000, 8.1411717E-003
 8.5404733E+000, 6.4549398E+000, 4.0208076E-002
 8.5503369E+000, 6.7357287E+000, 6.2431498E-002
 8.5602005E+000, 6.8142162E+000, 5.5537347E-002
 8.5700642E+000, 6.6323105E+000, 3.3882962E-002
 8.5802786E+000, 6.4710936E+000, 2.3163625E-002
 8.5902230E+000, 6.3929082E+000, 1.5026255E-002
 8.6004782E+000, 6.3584709E+000, 1.7917084E-002
 8.6101636E+000, 6.4254774E+000, 2.7447346E-002
 8.6204188E+000, 6.5482216E+000, 4.0762779E-002
 8.6301042E+000, 6.6367212E+000, 4.6373440E-002
 8.6403594E+000, 6.7099803E+000, 5.1182151E-002
 8.6500448E+000, 6.5962400E+000, 2.6490941E-002
 8.6603000E+000, 6.3186223E+000, 1.1406680E-003
 8.6704403E+000, 6.0622443E+000,-2.9501386E-002
 8.6802764E+000, 5.7813947E+000,-5.0555743E-002
 8.6904200E+000, 5.6158993E+000,-6.4371216E-002
 8.7003381E+000, 5.5284552E+000,-6.7997536E-002
 8.7102563E+000, 5.5399400E+000,-6.1268339E-002
 8.7201744E+000, 5.6955901E+000,-4.0150062E-002
 8.7300925E+000, 5.8666367E+000,-3.2539874E-002
 8.7400107E+000, 5.7968036E+000,-4.6329021E-002
 8.7505487E+000, 5.6759282E+000,-6.0065843E-002
 8.7604669E+000, 5.4786539E+000,-8.2825199E-002
 8.7703850E+000, 5.2921279E+000,-9.8930906E-002
 8.7803031E+000, 5.1269053E+000,-1.1467813E-001
 8.7902213E+000, 5.0085994E+000,-1.2199018E-001
 8.8001394E+000, 4.9837432E+000,-1.1959854E-001
 8.8100576E+000, 5.0748994E+000,-1.0519900E-001
 8.8205956E+000, 5.2436556E+000,-8.8282449E-002
 8.8305137E+000, 5.3849617E+000,-7.3208391E-002
 8.8404319E+000, 5.5397939E+000,-6.3138291E-002
 8.8503500E+000, 5.5297307E+000,-7.3032503E-002
 8.8602682E+000, 5.4266227E+000,-7.9249043E-002
 8.8704014E+000, 5.4259402E+000,-7.5618840E-002
 8.8802889E+000, 5.4559919E+000,-7.4607572E-002
 8.8904170E+000, 5.4611761E+000,-6.8884138E-002
 8.9005750E+000, 5.5936738E+000,-5.1691470E-002
 8.9101859E+000, 5.8315373E+000,-2.2615513E-002
 8.9204567E+000, 6.1763801E+000, 1.6005450E-002
 8.9301870E+000, 6.5291740E+000, 4.7951223E-002
 8.9404579E+000, 6.8869891E+000, 8.6888115E-002
 8.9501881E+000, 7.1857553E+000, 1.0678672E-001
 8.9604490E+000, 7.2869856E+000, 1.0976386E-001
 8.9702143E+000, 7.3028074E+000, 1.1178758E-001
 8.9800739E+000, 7.3116652E+000, 1.1069944E-001
 8.9904291E+000, 7.3538935E+000, 1.2092564E-001
 9.0002808E+000, 7.4447767E+000, 1.2636275E-001
 9.0105041E+000, 7.5497694E+000, 1.4380086E-001
 9.0202163E+000, 7.6260888E+000, 1.3472575E-001
 9.0304397E+000, 7.3998469E+000, 1.0491497E-001
 9.0403910E+000, 7.1479546E+000, 8.6689665E-002
 9.0500225E+000, 6.9276831E+000, 5.5718653E-002
 9.0605190E+000, 6.5789813E+000, 2.6162019E-002
 9.0702307E+000, 6.4149336E+000, 1.7244001E-002
 9.0804819E+000, 6.3124659E+000, 5.1014130E-003
 9.0901937E+000, 6.2226561E+000, 2.1023083E-003
 9.1004449E+000, 6.1679013E+000,-1.4920766E-002
 9.1101566E+000, 5.9175695E+000,-3.9142258E-002
 9.1201921E+000, 5.7074298E+000,-5.6487223E-002
 9.1302815E+000, 5.5862895E+000,-6.2709787E-002
 9.1403709E+000, 5.5627293E+000,-6.4391909E-002
 9.1504603E+000, 5.5438900E+000,-6.6152941E-002
 9.1605497E+000, 5.5624024E+000,-5.9415732E-002
 9.1703423E+000, 5.7088258E+000,-3.9071769E-002
 9.1801350E+000, 5.9220900E+000,-1.7812509E-002
 9.1905805E+000, 6.1188781E+000,-2.5506337E-003
 9.2003731E+000, 6.1649009E+000,-5.9433498E-003
 9.2101658E+000, 6.1198496E+000,-8.8885937E-003
 9.2202858E+000, 6.1237234E+000,-4.2854526E-003
 9.2304361E+000, 6.2146880E+000, 4.2425491E-003
 9.2403608E+000, 6.2351256E+000, 1.9275079E-003
 9.2502854E+000, 6.2381375E+000, 7.9071560E-003
 9.2600548E+000, 6.3162011E+000, 1.4438703E-002
 9.2703670E+000, 6.3520736E+000, 1.4830716E-002
 9.2802992E+000, 6.3627233E+000, 1.8595922E-002
 9.2904485E+000, 6.4093864E+000, 2.1485395E-002
 9.3000008E+000, 6.3376982E+000, 7.3588246E-003
