s,m/s,
 4.6500307E+000, 6.5553667E+000, 2.8611447E-002
 4.6600139E+000, 6.3678695E+000, 4.5841860E-003
 4.6700136E+000, 6.1448518E+000,-1.5809383E-002
 4.6800155E+000, 5.9813509E+000,-2.4609899E-002
 4.6900429E+000, 5.9778729E+000,-1.9007251E-002
 4.7000233E+000, 6.0390553E+000,-1.2359020E-002
 4.7100356E+000, 6.1138013E+000,-4.2747438E-003
 4.7200324E+000, 6.2239810E+000, 8.8253540E-003
 4.7300330E+000, 6.3322822E+000, 1.5321040E-002
 4.7400369E+000, 6.3294014E+000, 9.9179470E-003
 4.7500315E+000, 6.2604223E+000, 2.9514644E-004
 4.7600503E+000, 6.1272241E+000,-1.1762974E-002
 4.7700045E+000, 6.0494402E+000,-1.6032870E-002
 4.7800200E+000, 6.0705120E+000,-8.8981208E-003
 4.7900040E+000, 6.1629574E+000, 8.3643918E-004
 4.8000288E+000, 6.2284997E+000, 4.0166500E-003
 4.8100113E+000, 6.2646845E+000, 1.0446843E-002
 4.8200309E+000, 6.3392523E+000, 1.5999394E-002
 4.8300290E+000, 6.3311964E+000, 6.9460487E-003
 4.8400077E+000, 6.1533737E+000,-1.7002923E-002
 4.8500429E+000, 5.9114716E+000,-3.6446453E-002
 4.8600203E+000, 5.8505926E+000,-2.8852157E-002
 4.8700300E+000, 5.9689463E+000,-1.9025663E-002
 4.8800309E+000, 6.0707002E+000,-2.6153457E-003
 4.8900188E+000, 6.3053410E+000, 2.1391503E-002
 4.9000052E+000, 6.5073976E+000, 3.9844352E-002
 4.9100345E+000, 6.6118555E+000, 3.8249287E-002
 4.9200325E+000, 6.4733358E+000, 1.4457664E-002
 4.9300067E+000, 6.2250269E+000,-8.6896252E-003
 4.9400259E+000, 5.9968711E+000,-2.9976551E-002
 4.9500137E+000, 5.8627846E+000,-3.3319584E-002
 4.9600045E+000, 5.8644376E+000,-3.2849221E-002
 4.9700118E+000, 5.9159486E+000,-2.1722150E-002
 4.9800281E+000, 6.0628417E+000,-3.3737751E-003
 4.9900133E+000, 6.2863322E+000, 2.1000358E-002
 5.0000043E+000, 6.4648616E+000, 2.9157139E-002
 5.0100137E+000, 6.5112422E+000, 3.1659739E-002
 5.0200106E+000, 6.4763367E+000, 2.0787170E-002
 5.0300087E+000, 6.3092956E+000, 8.4953162E-004
 5.0400068E+000, 6.0915738E+000,-2.1091146E-002
 5.0500168E+000, 5.9471329E+000,-2.4173111E-002
 5.0600098E+000, 5.9832572E+000,-2.1587213E-002
 5.0700254E+000, 5.9760769E+000,-2.1259533E-002
 5.0800046E+000, 6.0752632E+000,-4.9046943E-003
 5.0900078E+000, 6.2097385E+000, 7.1750353E-003
 5.1000075E+000, 6.3485191E+000, 2.1849735E-002
 5.1100342E+000, 6.4728015E+000, 3.0570967E-002
 5.1200419E+000, 6.4868508E+000, 2.3837669E-002
 5.1300262E+000, 6.3134999E+000,-2.6477747E-003
 5.1400158E+000, 6.0967118E+000,-1.5789722E-002
 5.1500068E+000, 6.0057246E+000,-2.2116645E-002
 5.1600150E+000, 5.9775490E+000,-2.1313649E-002
 5.1700065E+000, 6.0273900E+000,-1.2376314E-002
 5.1800305E+000, 6.1717652E+000, 3.5092795E-003
 5.1900059E+000, 6.1901060E+000,-8.4688614E-003
 5.2000251E+000, 6.0994522E+000,-5.0766397E-003
 5.2100311E+000, 6.2466116E+000, 1.4310826E-002
 5.2200214E+000, 6.4131057E+000, 2.2985207E-002
 5.2300358E+000, 6.4213435E+000, 2.5458139E-002
 5.2400379E+000, 6.4653562E+000, 2.5722138E-002
 5.2500202E+000, 6.4101872E+000, 1.2374721E-002
 5.2600309E+000, 6.2304061E+000,-6.1305049E-003
 5.2700119E+000, 6.0387300E+000,-2.5397987E-002
 5.2800117E+000, 5.9013382E+000,-3.0701543E-002
 5.2900032E+000, 5.9430150E+000,-2.1395827E-002
 5.3000290E+000, 6.0420053E+000,-7.5055062E-003
 5.3100283E+000, 6.1789983E+000,-9.1896383E-004
 5.3200086E+000, 6.1626951E+000,-3.0099652E-003
 5.3300288E+000, 6.2441901E+000, 1.1946379E-002
 5.3400224E+000, 6.3962769E+000, 2.6861039E-002
 5.3500168E+000, 6.4736796E+000, 2.5051254E-002
 5.3600285E+000, 6.3935210E+000, 1.2718570E-002
 5.3700260E+000, 6.2869124E+000, 5.5985671E-003
 5.3800296E+000, 6.2348974E+000, 6.3646551E-004
 5.3900221E+000, 6.1274017E+000,-1.4659823E-002
 5.4000332E+000, 6.0217292E+000,-1.8804918E-002
 5.4100264E+000, 6.0086999E+000,-2.0933819E-002
 5.4200241E+000, 6.0023905E+000,-1.6579842E-002
 5.4300098E+000, 6.1098189E+000, 1.0155309E-003
 5.4400154E+000, 6.3120326E+000, 1.8718386E-002
 5.4500266E+000, 6.4039406E+000, 1.7636217E-002
 5.4600168E+000, 6.3637834E+000, 1.8893542E-002
 5.4700217E+000, 6.3718450E+000, 1.1528379E-002
 5.4800340E+000, 6.2209961E+000,-8.0743960E-003
 5.4900169E+000, 6.0237587E+000,-2.6541445E-002
 5.5000398E+000, 5.9452547E+000,-2.2925659E-002
 5.5100164E+000, 5.9693687E+000,-2.3210926E-002
 5.5200249E+000, 5.9678011E+000,-2.1899701E-002
 5.5300148E+000, 6.0055428E+000,-1.5037325E-002
 5.5400028E+000, 6.1302184E+000, 5.6911844E-003
 5.5500339E+000, 6.3997104E+000, 3.1997272E-002
 5.5600339E+000, 6.5709887E+000, 3.7508684E-002
 5.5700418E+000, 6.5270401E+000, 3.0779502E-002
 5.5800192E+000, 6.5291779E+000, 3.2843526E-002
 5.5900228E+000, 6.4529391E+000, 1.4738863E-002
 5.6000170E+000, 6.2153118E+000,-1.1134837E-002
 5.6100039E+000, 5.9730254E+000,-2.9354753E-002
 5.6200050E+000, 5.9405223E+000,-2.2681438E-002
 5.6300440E+000, 5.9513055E+000,-2.6334584E-002
 5.6400369E+000, 5.9887068E+000,-1.1624553E-002
 5.6500215E+000, 6.1745422E+000, 5.8237947E-003
 5.6600331E+000, 6.3163775E+000, 1.5836495E-002
 5.6700292E+000, 6.3875293E+000, 2.0167526E-002
 5.6800089E+000, 6.3773434E+000, 1.1658859E-002
 5.6900003E+000, 6.2665815E+000, 3.0032680E-003
 5.7000197E+000, 6.2158018E+000, 9.1619611E-004
 5.7100083E+000, 6.1450022E+000,-1.6499630E-002
 5.7200380E+000, 5.9225346E+000,-3.2644475E-002
 5.7300269E+000, 5.9192737E+000,-1.9336725E-002
 5.7400169E+000, 6.1242090E+000, 2.6700473E-003
 5.7500343E+000, 6.2812054E+000, 1.1031433E-002
 5.7600094E+000, 6.3206133E+000, 1.6438558E-002
 5.7700357E+000, 6.4216788E+000, 2.5716770E-002
 5.7800019E+000, 6.4451847E+000, 1.9709249E-002
 5.7900273E+000, 6.3054970E+000, 1.7403907E-003
 5.8000074E+000, 6.1607758E+000,-9.2714964E-003
 5.8100249E+000, 6.0580628E+000,-1.8823052E-002
 5.8200427E+000, 5.9866322E+000,-2.3327607E-002
 5.8300165E+000, 5.9581568E+000,-2.3003353E-002
 5.8400117E+000, 6.0152059E+000,-1.5225149E-002
 5.8500460E+000, 6.1029106E+000,-4.2022690E-004
 5.8600320E+000, 6.2680139E+000, 1.3651641E-002
 5.8700353E+000, 6.4263542E+000, 2.8667366E-002
 5.8800370E+000, 6.5057459E+000, 2.8841704E-002
 5.8900039E+000, 6.4617952E+000, 2.5179621E-002
 5.9000041E+000, 6.4007507E+000, 1.2957906E-002
 5.9100109E+000, 6.2056375E+000,-1.2359617E-002
 5.9200232E+000, 5.9872150E+000,-2.9331065E-002
 5.9300107E+000, 5.8641538E+000,-3.5371201E-002
 5.9400140E+000, 5.9003099E+000,-2.2992662E-002
 5.9500445E+000, 6.0541793E+000,-4.4516368E-003
 5.9600369E+000, 6.2382000E+000, 1.1287759E-002
 5.9700285E+000, 6.3706487E+000, 2.0034574E-002
 5.9800019E+000, 6.3585403E+000, 9.4326597E-003
 5.9900228E+000, 6.2259870E+000,-4.6399184E-003
 6.0000410E+000, 6.1291932E+000,-5.5513160E-003
 6.0100433E+000, 6.2016996E+000, 6.9221811E-003
 6.0200049E+000, 6.3070700E+000, 1.3130404E-002
 6.0300129E+000, 6.3530362E+000, 1.7478109E-002
 6.0400267E+000, 6.3550241E+000, 1.0450301E-002
 6.0500364E+000, 6.2430903E+000,-7.5077728E-004
 6.0600390E+000, 6.1262331E+000,-1.3730341E-002
 6.0700373E+000, 6.0223771E+000,-2.0146164E-002
 6.0800387E+000, 5.9691597E+000,-2.6020196E-002
 6.0900037E+000, 5.9734091E+000,-1.7722269E-002
 6.1000225E+000, 6.0659883E+000,-7.3865311E-003
 6.1100317E+000, 6.2042668E+000, 6.5713545E-003
 6.1200317E+000, 6.2851855E+000, 7.7290794E-003
 6.1300024E+000, 6.2635620E+000, 8.5978996E-003
 6.1400066E+000, 6.3817244E+000, 2.5492054E-002
 6.1500101E+000, 6.4236366E+000, 1.4826327E-002
 6.1600170E+000, 6.2252056E+000,-7.3718440E-003
 6.1700396E+000, 6.1243310E+000,-5.4534741E-003
 6.1800402E+000, 6.1507939E+000,-6.9658121E-003
 6.1900245E+000, 6.0831997E+000,-1.5287373E-002
 6.2000160E+000, 6.0606984E+000,-1.1560329E-002
 6.2100290E+000, 6.1387156E+000, 3.2715358E-004
 6.2200226E+000, 6.2557624E+000, 1.2245467E-002
 6.2300188E+000, 6.3827102E+000, 2.1703865E-002
 6.2400378E+000, 6.4122114E+000, 1.9124207E-002
 6.2500211E+000, 6.3586847E+000, 1.2150724E-002
 6.2600194E+000, 6.2374631E+000,-7.5633786E-003
 6.2700144E+000, 5.9939899E+000,-3.2886680E-002
 6.2800070E+000, 5.8470834E+000,-3.2298903E-002
 6.2900273E+000, 5.9536630E+000,-1.4657447E-002
 6.3000354E+000, 6.1657359E+000, 7.9163208E-003
 6.3100434E+000, 6.4046638E+000, 3.1780843E-002
 6.3200148E+000, 6.5745693E+000, 3.9121656E-002
 6.3300404E+000, 6.5479720E+000, 2.9687337E-002
 6.3400225E+000, 6.4079653E+000, 9.7196371E-003
 6.3500293E+000, 6.1722192E+000,-1.4142467E-002
 6.3600231E+000, 5.9879765E+000,-2.6126894E-002
 6.3700236E+000, 5.9015725E+000,-3.3000423E-002
 6.3800368E+000, 5.9029042E+000,-2.3374331E-002
 6.3900291E+000, 6.0455993E+000,-8.1908201E-003
 6.4000011E+000, 6.1987872E+000, 1.0565954E-002
 6.4100241E+000, 6.4027552E+000, 2.7898142E-002
 6.4200082E+000, 6.4775017E+000, 2.3759251E-002
 6.4300355E+000, 6.3462295E+000, 5.6826020E-003
 6.4400070E+000, 6.1863055E+000,-9.8898594E-003
 6.4500355E+000, 6.0201146E+000,-2.3309561E-002
 6.4600395E+000, 6.0133178E+000,-1.3701210E-002
 6.4700056E+000, 6.0918621E+000,-8.6692614E-003
 6.4800052E+000, 6.1694687E+000, 4.4379310E-003
 6.4900292E+000, 6.3059119E+000, 1.6936428E-002
 6.5000081E+000, 6.3864432E+000, 1.6275818E-002
 6.5100390E+000, 6.2910222E+000, 1.9838047E-003
 6.5200300E+000, 6.1530934E+000,-1.0408635E-002
 6.5300247E+000, 6.1123113E+000,-4.3880231E-003
 6.5400334E+000, 6.1873610E+000,-1.7932290E-003
 6.5500059E+000, 6.1513422E+000,-8.0186768E-003
 6.5600161E+000, 6.1348327E+000,-1.5980184E-003
 6.5700194E+000, 6.2412426E+000, 4.8870729E-003
 6.5800314E+000, 6.2087693E+000,-2.4558056E-003
 6.5900278E+000, 6.1839857E+000,-1.6357770E-003
 6.6000139E+000, 6.1691557E+000,-4.2727410E-003
 6.6100000E+000, 6.1601472E+000,-2.9930190E-003
 6.6200207E+000, 6.1922550E+000,-1.1007156E-003
 6.6300148E+000, 6.1715277E+000,-2.2993388E-003
 6.6400273E+000, 6.1482501E+000,-9.4249745E-003
 6.6500285E+000, 6.1169981E+000,-5.7947645E-003
 6.6600095E+000, 6.2088929E+000, 7.7473920E-003
 6.6700260E+000, 6.3180596E+000, 1.4648506E-002
 6.6800193E+000, 6.3971632E+000, 2.4044602E-002
 6.6900063E+000, 6.4500647E+000, 2.2475238E-002
 6.7000360E+000, 6.3382192E+000, 5.4868389E-003
 6.7100395E+000, 6.2022300E+000,-4.7350073E-003
 6.7200085E+000, 6.0903334E+000,-1.5770110E-002
 6.7300058E+000, 6.0193423E+000,-2.0293314E-002
 6.7400050E+000, 5.9842465E+000,-2.1066002E-002
 6.7500085E+000, 6.0501703E+000,-1.1469624E-002
 6.7600181E+000, 6.1000878E+000,-9.6030669E-003
 6.7700009E+000, 6.1745891E+000, 6.2503695E-003
 6.7800080E+000, 6.3356322E+000, 1.9154951E-002
 6.7900024E+000, 6.4364015E+000, 2.6807458E-002
 6.8000091E+000, 6.4509430E+000, 1.9473014E-002
 6.8100050E+000, 6.3146058E+000, 3.9851590E-003
 6.8200312E+000, 6.1964974E+000,-2.3415743E-003
 6.8300124E+000, 6.1799319E+000,-3.6070247E-003
 6.8400315E+000, 6.1562390E+000,-5.3929953E-003
 6.8500452E+000, 6.1425336E+000,-6.9297130E-003
 6.8600204E+000, 6.1160931E+000,-9.5588173E-003
 6.8700229E+000, 6.1123009E+000,-7.1173115E-003
 6.8800091E+000, 6.1521473E+000,-2.6696109E-003
 6.8900205E+000, 6.1722310E+000,-3.3662643E-003
 6.9000087E+000, 6.1919511E+000, 4.5409891E-003
 6.9100247E+000, 6.2720519E+000, 7.6638288E-003
 6.9200186E+000, 6.2537159E+000, 1.1959993E-003
 6.9300408E+000, 6.1689324E+000,-6.0486878E-003
 6.9400372E+000, 6.1651485E+000,-1.0023348E-003
 6.9500046E+000, 6.1909417E+000,-3.7252518E-003
 6.9600261E+000, 6.1573282E+000,-2.3641437E-003
 6.9700202E+000, 6.1728758E+000,-3.2065831E-003
 6.9800050E+000, 6.1791695E+000,-7.8978004E-004
 6.9900391E+000, 6.1748805E+000,-3.8429959E-003
 7.0000364E+000, 6.1666902E+000,-2.9052197E-003
 7.0100223E+000, 6.1624927E+000,-3.8820095E-003
 7.0200358E+000, 6.2013883E+000, 6.0224275E-003
 7.0300002E+000, 6.2924397E+000, 9.9797687E-003
 7.0400173E+000, 6.2807342E+000, 7.9281342E-003
 7.0500159E+000, 6.2617222E+000, 5.9191380E-003
 7.0600047E+000, 6.2493493E+000, 2.4355633E-003
 7.0700372E+000, 6.2034927E+000,-3.1114455E-003
 7.0800388E+000, 6.1319548E+000,-9.8648826E-003
 7.0900264E+000, 6.1138943E+000,-5.0211716E-003
 7.1000244E+000, 6.1983126E+000, 3.1950193E-003
 7.1100025E+000, 6.2313051E+000, 2.3262474E-003
 7.1200153E+000, 6.2245929E+000, 1.5575504E-003
 7.1300191E+000, 6.2203603E+000, 3.5736971E-003
 7.1400285E+000, 6.2637376E+000, 6.0798998E-003
 7.1500056E+000, 6.2098421E+000,-5.1979408E-003
 7.1600174E+000, 6.1009895E+000,-1.2248448E-002
 7.1700481E+000, 6.1238379E+000,-1.8751249E-003
 7.1800199E+000, 6.2330211E+000, 6.9817102E-003
 7.1900239E+000, 6.2678511E+000, 6.5950825E-003
 7.2000201E+000, 6.2534953E+000, 3.3260956E-003
 7.2100296E+000, 6.1679801E+000,-9.2237787E-003
 7.2200409E+000, 6.0841624E+000,-1.2291789E-002
 7.2300092E+000, 6.1025946E+000,-6.5126309E-003
 7.2400231E+000, 6.1805679E+000, 3.3606790E-003
 7.2500084E+000, 6.2726139E+000, 9.2407579E-003
 7.2600338E+000, 6.2975475E+000, 7.3156237E-003
 7.2700003E+000, 6.2293745E+000,-1.1149576E-003
 7.2800237E+000, 6.1312654E+000,-1.4151105E-002
 7.2900042E+000, 6.0085901E+000,-1.8137726E-002
 7.3000454E+000, 6.0740750E+000,-5.3435778E-003
 7.3100229E+000, 6.2165432E+000, 5.7683139E-003
 7.3200141E+000, 6.2869837E+000, 1.2355747E-002
 7.3300095E+000, 6.3165985E+000, 1.0026706E-002
 7.3400048E+000, 6.2865638E+000, 5.9089629E-003
 7.3500389E+000, 6.2118407E+000, 5.2626183E-004
 7.3600123E+000, 6.1954169E+000,-2.6569261E-003
 7.3700066E+000, 6.1610903E+000,-4.2961132E-003
 7.3800286E+000, 6.1623136E+000,-4.4359052E-003
 7.3900228E+000, 6.1343218E+000,-6.3623103E-003
 7.4000386E+000, 6.1931065E+000, 5.7031842E-003
 7.4100450E+000, 6.3099241E+000, 1.4164608E-002
 7.4200269E+000, 6.3338997E+000, 1.1440492E-002
 7.4300029E+000, 6.2817349E+000, 3.7148057E-003
 7.4400195E+000, 6.2212370E+000, 2.7999161E-003
 7.4500221E+000, 6.2086436E+000,-1.9118430E-003
 7.4600215E+000, 6.2068366E+000, 4.0442875E-003
 7.4700293E+000, 6.2325994E+000, 1.6013077E-003
 7.4800267E+000, 6.2100049E+000,-4.4958752E-004
 7.4900273E+000, 6.1924560E+000,-1.6511963E-003
 7.5000121E+000, 6.1568128E+000,-8.8871709E-003
 7.5100115E+000, 6.0686133E+000,-1.7157256E-002
 7.5200271E+000, 6.0582320E+000,-1.0559386E-002
 7.5300036E+000, 6.1580712E+000, 2.2471348E-003
 7.5400305E+000, 6.2292051E+000, 7.7953918E-004
 7.5500250E+000, 6.1808546E+000,-3.9206723E-003
 7.5600367E+000, 6.1380788E+000,-7.3666401E-003
 7.5700054E+000, 6.1530952E+000,-2.4426739E-003
 7.5800282E+000, 6.1917704E+000, 2.2068665E-003
 7.5900117E+000, 6.2305833E+000, 2.1131666E-003
 7.6000244E+000, 6.2117386E+000, 2.8492722E-003
 7.6100234E+000, 6.2718001E+000, 1.1237574E-002
 7.6200417E+000, 6.3414092E+000, 1.7241208E-002
 7.6300122E+000, 6.3464664E+000, 8.1383407E-003
 7.6400084E+000, 6.2206256E+000,-9.3679124E-004
 7.6500074E+000, 6.1763535E+000,-4.9733046E-003
 7.6600191E+000, 6.1324983E+000,-7.9961063E-003
 7.6700156E+000, 6.1242997E+000,-8.5213665E-003
 7.6800241E+000, 6.1456834E+000,-1.4569285E-003
 7.6900033E+000, 6.1987478E+000, 3.7399510E-004
 7.7000241E+000, 6.2102817E+000, 1.5283983E-003
 7.7100083E+000, 6.1986374E+000,-1.4296226E-003
 7.7200300E+000, 6.1793438E+000,-2.3135386E-003
 7.7300294E+000, 6.1963023E+000, 1.4955296E-003
 7.7400404E+000, 6.2198202E+000, 2.8713157E-004
 7.7500015E+000, 6.1749096E+000,-4.7500087E-003
 7.7600117E+000, 6.1690496E+000,-2.5967135E-004
 7.7700279E+000, 6.2303975E+000, 4.7199901E-003
 7.7800045E+000, 6.2337197E+000, 4.0284790E-003
 7.7900033E+000, 6.2527740E+000, 5.3853899E-003
 7.8000181E+000, 6.2368039E+000, 3.3953422E-004
 7.8100170E+000, 6.1587550E+000,-8.0042110E-003
 7.8200015E+000, 6.1315579E+000,-3.6506862E-003
 7.8300227E+000, 6.1996651E+000, 4.3798216E-003
 7.8400227E+000, 6.2789696E+000, 9.2340486E-003
 7.8500474E+000, 6.3061470E+000, 1.2736321E-002
 7.8600313E+000, 6.2926596E+000, 3.6189156E-003
 7.8700286E+000, 6.1559022E+000,-1.1340106E-002
 7.8800203E+000, 6.0685398E+000,-1.1129106E-002
 7.8900090E+000, 6.1266238E+000,-2.7104635E-003
 7.9000052E+000, 6.1381094E+000,-1.1876946E-002
 7.9100275E+000, 6.0793998E+000,-5.2460747E-003
 7.9200213E+000, 6.2715619E+000, 1.7195207E-002
 7.9300325E+000, 6.4395634E+000, 2.6316831E-002
 7.9400280E+000, 6.3924698E+000, 8.1562588E-003
 7.9500431E+000, 6.1842697E+000,-8.1246933E-003
 7.9600288E+000, 6.0730566E+000,-1.6025631E-002
 7.9700030E+000, 6.0478043E+000,-1.3365968E-002
 7.9800414E+000, 6.0890648E+000,-6.8986423E-003
 7.9900413E+000, 6.2013103E+000, 5.4407621E-003
 8.0000253E+000, 6.2936482E+000, 1.1014300E-002
 8.0100399E+000, 6.2924278E+000, 6.7799440E-003
 8.0200228E+000, 6.2631916E+000, 5.6895420E-003
 8.0300058E+000, 6.2165354E+000,-1.9150408E-003
 8.0400299E+000, 6.1707738E+000,-2.6798219E-003
 8.0500190E+000, 6.1627741E+000,-2.3740902E-003
 8.0600412E+000, 6.2360972E+000, 8.0378752E-003
 8.0700132E+000, 6.2410669E+000,-1.5202949E-003
 8.0800009E+000, 6.1543603E+000,-5.6618423E-003
 8.0900210E+000, 6.1648045E+000,-2.0727092E-004
 8.1000172E+000, 6.2177344E+000,-3.5541907E-004
 8.1100054E+000, 6.1106382E+000,-1.5746849E-002
 8.1200139E+000, 6.0462808E+000,-1.2259342E-002
 8.1300329E+000, 6.1083238E+000,-6.0279635E-003
 8.1400086E+000, 6.1490539E+000,-4.2050108E-003
 8.1500125E+000, 6.2004114E+000, 5.5514697E-003
 8.1600248E+000, 6.3093788E+000, 1.5479708E-002
 8.1700307E+000, 6.3465232E+000, 1.1857066E-002
 8.1800401E+000, 6.2937518E+000, 8.5207254E-003
 8.1900406E+000, 6.2447057E+000,-8.4282573E-004
 8.2000368E+000, 6.1771385E+000,-4.2414711E-003
 8.2100407E+000, 6.1622459E+000,-2.4729991E-003
 8.2200178E+000, 6.1715687E+000,-4.6664801E-003
 8.2300318E+000, 6.1252908E+000,-8.8553809E-003
 8.2400140E+000, 6.1210439E+000,-5.5237805E-003
 8.2500042E+000, 6.1804436E+000,-2.2969219E-004
 8.2600161E+000, 6.2166865E+000, 4.4605589E-003
 8.2700287E+000, 6.2611314E+000, 9.8485033E-003
 8.2800287E+000, 6.3494255E+000, 1.7043459E-002
 8.2900183E+000, 6.3353495E+000, 7.7687067E-003
 8.3000417E+000, 6.1909010E+000,-7.4823958E-003
 8.3100127E+000, 6.1146071E+000,-7.8877161E-003
 8.3200110E+000, 6.1368409E+000,-5.3600256E-003
 8.3300372E+000, 6.1306773E+000,-9.3398642E-003
 8.3400482E+000, 6.1055724E+000,-5.8757358E-003
 8.3500147E+000, 6.2272843E+000, 9.4928601E-003
 8.3600258E+000, 6.3196315E+000, 1.1931714E-002
 8.3700164E+000, 6.2993052E+000, 5.4063300E-003
 8.3800051E+000, 6.2195154E+000, 8.8728676E-005
 8.3900299E+000, 6.1865534E+000,-2.6078397E-003
 8.4000416E+000, 6.1789735E+000, 4.7730773E-004
 8.4100205E+000, 6.2180739E+000, 3.2206299E-003
 8.4200330E+000, 6.2296401E+000, 2.7810726E-004
 8.4300108E+000, 6.1439838E+000,-1.1629466E-002
 8.4400153E+000, 6.0511430E+000,-1.3202236E-002
 8.4500414E+000, 6.1410588E+000, 2.0428950E-003
 8.4600066E+000, 6.2645281E+000, 7.7002884E-003
 8.4700255E+000, 6.2906444E+000, 1.1270633E-002
 8.4800423E+000, 6.3332826E+000, 1.4264039E-002
 8.4900327E+000, 6.2948535E+000, 3.5497324E-003
 8.5000456E+000, 6.1621487E+000,-1.1850624E-002
 8.5100264E+000, 5.9907565E+000,-2.7684059E-002
 8.5200189E+000, 5.9014462E+000,-3.1032463E-002
 8.5300234E+000, 5.9424077E+000,-1.6882092E-002
 8.5400170E+000, 6.1095362E+000,-1.9070303E-003
 8.5500036E+000, 6.3060199E+000, 2.3512942E-002
 8.5600196E+000, 6.4802296E+000, 2.7370869E-002
 8.5700221E+000, 6.4171292E+000, 1.4931656E-002
 8.5800155E+000, 6.2599179E+000,-3.8849304E-003
 8.5900330E+000, 6.1160136E+000,-8.4333973E-003
 8.6000416E+000, 6.1078585E+000,-1.1408853E-002
 8.6100244E+000, 6.0537801E+000,-1.9844621E-002
 8.6200280E+000, 5.9823817E+000,-2.1960112E-002
 8.6300012E+000, 6.0305561E+000,-8.1430249E-003
 8.6400041E+000, 6.2506698E+000, 1.6892491E-002
 8.6500102E+000, 6.4121872E+000, 2.3577935E-002
 8.6600385E+000, 6.4591575E+000, 2.8232676E-002
 8.6700229E+000, 6.4554021E+000, 2.0932147E-002
 8.6800159E+000, 6.3305070E+000, 1.9335516E-003
 8.6900244E+000, 6.1197741E+000,-1.4826997E-002
 8.7000287E+000, 6.0158644E+000,-2.0579718E-002
 8.7100145E+000, 5.9932648E+000,-1.8487595E-002
 8.7200030E+000, 6.0333167E+000,-1.2762028E-002
 8.7300280E+000, 6.1452134E+000, 2.1266904E-003
 8.7400390E+000, 6.3217269E+000, 2.2910228E-002
 8.7500430E+000, 6.4547834E+000, 2.3635304E-002
 8.7600091E+000, 6.3726650E+000, 1.1343331E-002
 8.7700259E+000, 6.2409506E+000,-4.8878960E-003
 8.7800087E+000, 6.0767628E+000,-1.7848718E-002
 8.7900288E+000, 5.9856744E+000,-2.1119672E-002
 8.8000055E+000, 6.0646374E+000,-5.5748056E-003
 8.8100235E+000, 6.2196124E+000, 8.6379027E-003
 8.8200350E+000, 6.3169519E+000, 1.3018073E-002
 8.8300010E+000, 6.3516015E+000, 1.7314784E-002
 8.8400210E+000, 6.3552306E+000, 1.0942422E-002
 8.8500291E+000, 6.2228759E+000,-7.1257241E-003
 8.8600230E+000, 6.0421688E+000,-2.3805638E-002
 8.8700088E+000, 5.9058356E+000,-3.0645699E-002
 8.8800032E+000, 5.9412378E+000,-2.2792951E-002
 8.8900259E+000, 6.0224245E+000,-1.1500341E-002
 8.9000266E+000, 6.1381043E+000,-7.6519538E-004
 8.9100073E+000, 6.2081476E+000, 1.4055400E-003
 8.9200170E+000, 6.2882403E+000, 1.8290686E-002
 8.9300124E+000, 6.3927298E+000, 1.6603721E-002
 8.9400383E+000, 6.3288505E+000, 1.0734183E-002
 8.9500428E+000, 6.3136281E+000, 1.3950186E-002
 8.9600186E+000, 6.3832317E+000, 2.0164347E-002
 8.9700172E+000, 6.3788280E+000, 1.1702437E-002
 8.9800448E+000, 6.2384861E+000, 3.8820104E-004
 8.9900428E+000, 6.2280302E+000, 5.3330052E-003
 9.0000414E+000, 6.2980274E+000, 1.4926332E-002
 9.0100321E+000, 6.3421836E+000, 9.8301627E-003
 9.0200388E+000, 6.2345069E+000,-3.5827905E-003
 9.0300277E+000, 6.1128424E+000,-1.3328429E-002
 9.0400251E+000, 6.0587037E+000,-1.3480123E-002
 9.0500422E+000, 6.1006391E+000,-7.8629123E-003
 9.0600053E+000, 6.1142278E+000,-7.9434282E-003
 9.0700323E+000, 6.1545375E+000,-9.5000705E-004
 9.0800158E+000, 6.2102965E+000, 2.8532310E-003
 9.0900403E+000, 6.2548849E+000, 8.2858035E-003
 9.1000039E+000, 6.2663415E+000, 5.0374086E-003
 9.1100184E+000, 6.2472653E+000, 2.5831784E-003
 9.1200060E+000, 6.1967679E+000,-2.7916338E-003
 9.1300261E+000, 6.1822819E+000, 4.2581105E-004
 9.1400146E+000, 6.1903042E+000,-4.9268583E-003
 9.1500282E+000, 6.1071692E+000,-1.2574357E-002
 9.1600325E+000, 6.1078921E+000,-4.0860161E-003
 9.1700101E+000, 6.2009642E+000, 4.9505097E-003
 9.1800044E+000, 6.2825136E+000, 9.2009012E-003
 9.1900017E+000, 6.2814111E+000, 8.8902250E-003
 9.2000139E+000, 6.2896351E+000, 8.2597966E-003
 9.2100184E+000, 6.2801481E+000, 5.9335682E-003
 9.2200446E+000, 6.2020597E+000,-5.6288605E-003
 9.2300298E+000, 6.1131502E+000,-7.6867371E-003
 9.2400208E+000, 6.1413073E+000,-5.9549171E-003
 9.2500313E+000, 6.1240849E+000,-8.8506793E-003
 9.2600017E+000, 6.0987810E+000,-1.0595517E-002
 9.2700100E+000, 6.1190951E+000,-3.8760259E-003
 9.2800173E+000, 6.2287227E+000, 9.7331564E-003
 9.2900098E+000, 6.3340625E+000, 1.6561915E-002
 9.3000101E+000, 6.3799127E+000, 1.7077171E-002
