s,m/s,
 9.3101689E+000, 6.5263354E+000, 3.1746311E-002
 9.3200062E+000, 6.5487552E+000, 4.3532097E-002
 9.3301441E+000, 6.8045706E+000, 7.4954466E-002
 9.3402370E+000, 6.9779815E+000, 7.6278135E-002
 9.3501497E+000, 6.9418341E+000, 7.2863076E-002
 9.3601221E+000, 6.9346989E+000, 7.4583225E-002
 9.3701581E+000, 6.9255337E+000, 6.9024770E-002
 9.3801501E+000, 6.7354190E+000, 3.6613675E-002
 9.3902216E+000, 6.4082628E+000, 1.0290488E-002
 9.4002173E+000, 6.2280113E+000,-4.8514322E-003
 9.4101281E+000, 6.0174861E+000,-3.0389358E-002
 9.4200968E+000, 5.8202574E+000,-4.5370345E-002
 9.4300549E+000, 5.6740302E+000,-5.9260397E-002
 9.4402391E+000, 5.4846375E+000,-8.1439666E-002
 9.4501807E+000, 5.3822833E+000,-8.1057045E-002
 9.4600012E+000, 5.3683015E+000,-8.7269250E-002
 9.4701368E+000, 5.3381320E+000,-8.2355633E-002
 9.4800057E+000, 5.3974004E+000,-7.9415765E-002
 9.4900829E+000, 5.4471412E+000,-6.7312225E-002
 9.5002005E+000, 5.6669610E+000,-3.7805179E-002
 9.5101281E+000, 5.9839199E+000,-5.2776756E-003
 9.5200557E+000, 6.2884860E+000, 2.3015233E-002
 9.5302221E+000, 6.6384155E+000, 6.1333626E-002
 9.5401894E+000, 6.9442868E+000, 8.4550550E-002
 9.5502515E+000, 7.0489265E+000, 8.3397048E-002
 9.5600631E+000, 6.9786003E+000, 6.9835805E-002
 9.5700736E+000, 6.8034677E+000, 5.3151544E-002
 9.5800704E+000, 6.6726456E+000, 4.1078946E-002
 9.5901115E+000, 6.6006882E+000, 4.2799883E-002
 9.6001049E+000, 6.7421533E+000, 6.4078780E-002
 9.6101685E+000, 6.7484556E+000, 3.7715109E-002
 9.6200132E+000, 6.3182433E+000,-1.2192314E-002
 9.6300768E+000, 5.9539632E+000,-3.0953751E-002
 9.6400881E+000, 5.8538512E+000,-4.1514642E-002
 9.6500454E+000, 5.6809437E+000,-6.0780567E-002
 9.6601653E+000, 5.5384356E+000,-6.9352116E-002
 9.6701927E+000, 5.5103296E+000,-6.6943815E-002
 9.6801967E+000, 5.5717695E+000,-5.8068113E-002
 9.6902007E+000, 5.6875333E+000,-5.0713618E-002
 9.7001153E+000, 5.6848210E+000,-4.8084672E-002
 9.7100725E+000, 5.8361692E+000,-2.5410266E-002
 9.7200812E+000, 5.9985806E+000,-1.7783233E-002
 9.7300865E+000, 6.0406998E+000,-9.6725171E-003
 9.7400545E+000, 6.1989076E+000, 7.0355034E-003
 9.7500225E+000, 6.2484274E+000, 1.0074295E-004
 9.7601084E+000, 6.2068765E+000, 3.7884941E-003
 9.7702250E+000, 6.3263660E+000, 2.4838410E-002
 9.7801483E+000, 6.5552776E+000, 4.2706519E-002
 9.7900008E+000, 6.6553401E+000, 4.7791731E-002
 9.8000678E+000, 6.7959473E+000, 7.3683163E-002
 9.8101029E+000, 7.0015788E+000, 7.8524184E-002
 9.8201381E+000, 6.8646683E+000, 5.7452961E-002
 9.8300304E+000, 6.7677810E+000, 5.4692790E-002
 9.8401410E+000, 6.6593856E+000, 3.8836272E-002
 9.8500218E+000, 6.4973703E+000, 1.8791588E-002
 9.8601324E+000, 6.3038651E+000, 8.0627290E-003
 9.8700133E+000, 6.2124797E+000,-9.4584340E-003
 9.8802158E+000, 6.0259532E+000,-2.5157311E-002
 9.8900737E+000, 5.8425750E+000,-4.4885194E-002
 9.9001843E+000, 5.7451646E+000,-4.2502302E-002
 9.9100421E+000, 5.7805569E+000,-4.2026616E-002
 9.9200011E+000, 5.8334563E+000,-3.1076575E-002
 9.9300106E+000, 5.8842606E+000,-2.8935693E-002
 9.9400201E+000, 5.9333390E+000,-2.8162853E-002
 9.9500296E+000, 5.9168406E+000,-2.7797026E-002
 9.9601752E+000, 6.0130754E+000,-8.4182445E-003
 9.9700693E+000, 6.1800284E+000, 4.5743276E-003
 9.9801832E+000, 6.2707449E+000, 6.8179216E-004
 9.9900562E+000, 6.0891474E+000,-1.7490119E-002
 1.0000000E+001, 6.0567309E+000,-1.2661997E-002
