s,C,C,C
 1.620E+03, 1.891E+02, 3.050E+02, 2.520E+02
 1.635E+03, 1.906E+02, 3.050E+02, 2.525E+02
 1.650E+03, 1.920E+02, 3.050E+02, 2.529E+02
 1.665E+03, 1.934E+02, 3.050E+02, 2.533E+02
 1.680E+03, 1.947E+02, 3.050E+02, 2.538E+02
 1.695E+03, 1.961E+02, 3.050E+02, 2.543E+02
 1.710E+03, 1.975E+02, 3.050E+02, 2.548E+02
 1.725E+03, 1.989E+02, 3.050E+02, 2.553E+02
 1.740E+03, 2.002E+02, 3.050E+02, 2.557E+02
 1.755E+03, 2.016E+02, 3.050E+02, 2.562E+02
 1.770E+03, 2.029E+02, 3.050E+02, 2.566E+02
 1.785E+03, 2.042E+02, 3.050E+02, 2.570E+02
 1.800E+03, 2.054E+02, 3.050E+02, 2.574E+02
 1.815E+03, 2.066E+02, 3.050E+02, 2.578E+02
 1.830E+03, 2.078E+02, 3.050E+02, 2.582E+02
 1.845E+03, 2.090E+02, 3.050E+02, 2.586E+02
 1.860E+03, 2.102E+02, 3.050E+02, 2.590E+02
 1.875E+03, 2.114E+02, 3.050E+02, 2.594E+02
 1.890E+03, 2.126E+02, 3.049E+02, 2.598E+02
 1.905E+03, 2.137E+02, 3.021E+02, 2.601E+02
 1.920E+03, 2.149E+02, 2.980E+02, 2.603E+02
 1.935E+03, 2.160E+02, 2.939E+02, 2.604E+02
 1.950E+03, 2.171E+02, 2.898E+02, 2.603E+02
 1.965E+03, 2.181E+02, 2.857E+02, 2.601E+02
 1.980E+03, 2.190E+02, 2.816E+02, 2.598E+02
 1.995E+03, 2.199E+02, 2.774E+02, 2.594E+02
 2.010E+03, 2.208E+02, 2.733E+02, 2.589E+02
 2.025E+03, 2.216E+02, 2.692E+02, 2.583E+02
 2.040E+03, 2.224E+02, 2.651E+02, 2.576E+02
 2.055E+03, 2.232E+02, 2.610E+02, 2.568E+02
 2.070E+03, 2.239E+02, 2.569E+02, 2.560E+02
 2.085E+03, 2.246E+02, 2.528E+02, 2.551E+02
 2.100E+03, 2.253E+02, 2.487E+02, 2.541E+02
 2.115E+03, 2.259E+02, 2.446E+02, 2.530E+02
 2.130E+03, 2.263E+02, 2.405E+02, 2.518E+02
 2.145E+03, 2.267E+02, 2.363E+02, 2.507E+02
 2.160E+03, 2.272E+02, 2.322E+02, 2.494E+02
 2.175E+03, 2.276E+02, 2.281E+02, 2.482E+02
 2.190E+03, 2.278E+02, 2.240E+02, 2.468E+02
 2.205E+03, 2.280E+02, 2.199E+02, 2.455E+02
 2.220E+03, 2.283E+02, 2.158E+02, 2.441E+02
 2.235E+03, 2.286E+02, 2.117E+02, 2.426E+02
 2.250E+03, 2.286E+02, 2.076E+02, 2.410E+02
 2.265E+03, 2.285E+02, 2.035E+02, 2.395E+02
 2.280E+03, 2.286E+02, 1.994E+02, 2.380E+02
 2.295E+03, 2.287E+02, 1.952E+02, 2.364E+02
 2.310E+03, 2.286E+02, 1.911E+02, 2.347E+02
 2.325E+03, 2.284E+02, 1.870E+02, 2.330E+02
 2.340E+03, 2.284E+02, 1.829E+02, 2.314E+02
 2.355E+03, 2.282E+02, 1.788E+02, 2.297E+02
 2.370E+03, 2.280E+02, 1.747E+02, 2.281E+02
 2.385E+03, 2.277E+02, 1.706E+02, 2.263E+02
 2.400E+03, 2.272E+02, 1.680E+02, 2.245E+02
 2.415E+03, 2.268E+02, 1.680E+02, 2.228E+02
 2.430E+03, 2.265E+02, 1.680E+02, 2.212E+02
 2.445E+03, 2.263E+02, 1.680E+02, 2.196E+02
 2.460E+03, 2.259E+02, 1.680E+02, 2.180E+02
 2.475E+03, 2.255E+02, 1.680E+02, 2.165E+02
 2.490E+03, 2.250E+02, 1.680E+02, 2.150E+02
 2.505E+03, 2.244E+02, 1.680E+02, 2.136E+02
 2.520E+03, 2.240E+02, 1.680E+02, 2.123E+02
 2.535E+03, 2.236E+02, 1.680E+02, 2.110E+02
 2.550E+03, 2.233E+02, 1.680E+02, 2.097E+02
 2.565E+03, 2.228E+02, 1.680E+02, 2.084E+02
 2.580E+03, 2.221E+02, 1.680E+02, 2.071E+02
 2.595E+03, 2.215E+02, 1.680E+02, 2.059E+02
 2.610E+03, 2.210E+02, 1.680E+02, 2.048E+02
 2.625E+03, 2.206E+02, 1.680E+02, 2.037E+02
 2.640E+03, 2.200E+02, 1.680E+02, 2.025E+02
 2.655E+03, 2.192E+02, 1.680E+02, 2.013E+02
 2.670E+03, 2.186E+02, 1.680E+02, 2.003E+02
 2.685E+03, 2.181E+02, 1.680E+02, 1.993E+02
 2.700E+03, 2.174E+02, 1.680E+02, 1.982E+02
 2.715E+03, 2.166E+02, 1.680E+02, 1.971E+02
 2.730E+03, 2.159E+02, 1.680E+02, 1.962E+02
 2.745E+03, 2.155E+02, 1.680E+02, 1.953E+02
 2.760E+03, 2.150E+02, 1.680E+02, 1.944E+02
 2.775E+03, 2.145E+02, 1.680E+02, 1.936E+02
 2.790E+03, 2.141E+02, 1.680E+02, 1.928E+02
 2.805E+03, 2.135E+02, 1.680E+02, 1.920E+02
 2.820E+03, 2.130E+02, 1.680E+02, 1.912E+02
 2.835E+03, 2.123E+02, 1.680E+02, 1.903E+02
 2.850E+03, 2.116E+02, 1.680E+02, 1.895E+02
 2.865E+03, 2.107E+02, 1.680E+02, 1.886E+02
 2.880E+03, 2.098E+02, 1.680E+02, 1.878E+02
 2.895E+03, 2.091E+02, 1.680E+02, 1.871E+02
 2.910E+03, 2.085E+02, 1.680E+02, 1.863E+02
 2.925E+03, 2.078E+02, 1.680E+02, 1.856E+02
 2.940E+03, 2.072E+02, 1.680E+02, 1.849E+02
 2.955E+03, 2.066E+02, 1.680E+02, 1.842E+02
 2.970E+03, 2.059E+02, 1.680E+02, 1.835E+02
 2.985E+03, 2.053E+02, 1.680E+02, 1.829E+02
 3.000E+03, 2.046E+02, 1.680E+02, 1.823E+02
 3.015E+03, 2.041E+02, 1.680E+02, 1.817E+02
 3.030E+03, 2.035E+02, 1.680E+02, 1.810E+02
 3.045E+03, 2.028E+02, 1.680E+02, 1.803E+02
 3.060E+03, 2.019E+02, 1.680E+02, 1.797E+02
 3.075E+03, 2.013E+02, 1.680E+02, 1.792E+02
 3.090E+03, 2.007E+02, 1.680E+02, 1.786E+02
 3.105E+03, 2.001E+02, 1.680E+02, 1.780E+02
 3.120E+03, 1.995E+02, 1.680E+02, 1.775E+02
 3.135E+03, 1.991E+02, 1.680E+02, 1.770E+02
 3.150E+03, 1.986E+02, 1.680E+02, 1.765E+02
 3.165E+03, 1.981E+02, 1.680E+02, 1.761E+02
 3.180E+03, 1.975E+02, 1.680E+02, 1.756E+02
 3.195E+03, 1.969E+02, 1.680E+02, 1.750E+02
 3.210E+03, 1.962E+02, 1.680E+02, 1.745E+02
 3.225E+03, 1.955E+02, 1.680E+02, 1.740E+02
 3.240E+03, 1.948E+02, 1.680E+02, 1.735E+02
 3.255E+03, 1.942E+02, 1.680E+02, 1.730E+02
 3.270E+03, 1.937E+02, 1.680E+02, 1.726E+02
 3.285E+03, 1.931E+02, 1.680E+02, 1.721E+02
 3.300E+03, 1.926E+02, 1.680E+02, 1.718E+02
 3.315E+03, 1.922E+02, 1.680E+02, 1.713E+02
 3.330E+03, 1.917E+02, 1.680E+02, 1.709E+02
 3.345E+03, 1.912E+02, 1.680E+02, 1.705E+02
 3.360E+03, 1.907E+02, 1.680E+02, 1.702E+02
 3.375E+03, 1.901E+02, 1.680E+02, 1.697E+02
 3.390E+03, 1.896E+02, 1.680E+02, 1.694E+02
 3.405E+03, 1.892E+02, 1.680E+02, 1.691E+02
 3.420E+03, 1.886E+02, 1.680E+02, 1.686E+02
 3.435E+03, 1.878E+02, 1.680E+02, 1.681E+02
 3.450E+03, 1.872E+02, 1.680E+02, 1.678E+02
 3.465E+03, 1.868E+02, 1.680E+02, 1.675E+02
 3.480E+03, 1.864E+02, 1.680E+02, 1.672E+02
 3.495E+03, 1.860E+02, 1.680E+02, 1.669E+02
 3.510E+03, 1.854E+02, 1.680E+02, 1.665E+02
 3.525E+03, 1.847E+02, 1.680E+02, 1.661E+02
 3.540E+03, 1.841E+02, 1.680E+02, 1.657E+02
 3.555E+03, 1.836E+02, 1.680E+02, 1.654E+02
 3.570E+03, 1.832E+02, 1.680E+02, 1.651E+02
 3.585E+03, 1.828E+02, 1.680E+02, 1.648E+02
 3.600E+03, 1.824E+02, 1.680E+02, 1.646E+02
