m,kW/m2,m,kW/m2,m,kW/m2
 7.950E+00, 2.264E+00, 7.950E+00, 3.499E-01, 7.950E+00, 1.362E+00
 8.050E+00, 2.199E+00, 8.050E+00, 3.735E-01, 8.050E+00, 1.302E+00
 8.150E+00, 2.136E+00, 8.150E+00, 3.941E-01, 8.150E+00, 1.245E+00
 8.250E+00, 2.074E+00, 8.250E+00, 4.118E-01, 8.250E+00, 1.192E+00
 8.350E+00, 2.015E+00, 8.350E+00, 4.299E-01, 8.350E+00, 1.141E+00
 8.450E+00, 1.959E+00, 8.450E+00, 4.478E-01, 8.450E+00, 1.092E+00
 8.550E+00, 1.906E+00, 8.550E+00, 4.647E-01, 8.550E+00, 1.046E+00
 8.650E+00, 1.856E+00, 8.650E+00, 4.813E-01, 8.650E+00, 1.001E+00
 8.750E+00, 1.807E+00, 8.750E+00, 4.961E-01, 8.750E+00, 9.588E-01
 8.850E+00, 1.760E+00, 8.850E+00, 5.097E-01, 8.850E+00, 9.180E-01
 8.950E+00, 1.714E+00, 8.950E+00, 5.223E-01, 8.950E+00, 8.788E-01
 9.050E+00, 1.671E+00, 9.050E+00, 5.353E-01, 9.050E+00, 8.410E-01
 9.150E+00, 1.630E+00, 9.150E+00, 5.484E-01, 9.150E+00, 8.047E-01
 9.250E+00, 1.592E+00, 9.250E+00, 5.621E-01, 9.250E+00, 7.695E-01
 9.350E+00, 1.555E+00, 9.350E+00, 5.753E-01, 9.350E+00, 7.356E-01
 9.450E+00, 1.521E+00, 9.450E+00, 5.892E-01, 9.450E+00, 7.026E-01
 9.550E+00, 1.489E+00, 9.550E+00, 6.030E-01, 9.550E+00, 6.704E-01
 9.650E+00, 1.459E+00, 9.650E+00, 6.182E-01, 9.650E+00, 6.386E-01
 9.750E+00, 1.429E+00, 9.750E+00, 6.319E-01, 9.750E+00, 6.075E-01
 9.850E+00, 1.399E+00, 9.850E+00, 6.459E-01, 9.850E+00, 5.768E-01
 9.950E+00, 1.365E+00, 9.950E+00, 6.569E-01, 9.950E+00, 5.464E-01
 1.005E+01, 1.331E+00, 1.005E+01, 6.691E-01, 1.005E+01, 5.152E-01
 1.015E+01, 1.287E+00, 1.015E+01, 6.767E-01, 1.015E+01, 4.838E-01
 1.025E+01, 1.258E+00, 1.025E+01, 6.966E-01, 1.025E+01, 4.485E-01
