m,kW/m2,m,kW/m2,m,kW/m2
 5.350E+00, 4.497E+01, 5.350E+00, 1.841E+00, 5.350E+00, 1.715E+01
 5.450E+00, 4.296E+01, 5.450E+00, 1.794E+00, 5.450E+00, 1.665E+01
 5.550E+00, 4.101E+01, 5.550E+00, 1.752E+00, 5.550E+00, 1.615E+01
 5.650E+00, 3.909E+01, 5.650E+00, 1.717E+00, 5.650E+00, 1.562E+01
 5.750E+00, 3.724E+01, 5.750E+00, 1.686E+00, 5.750E+00, 1.509E+01
 5.850E+00, 3.547E+01, 5.850E+00, 1.662E+00, 5.850E+00, 1.456E+01
 5.950E+00, 3.378E+01, 5.950E+00, 1.644E+00, 5.950E+00, 1.403E+01
 6.050E+00, 3.217E+01, 6.050E+00, 1.637E+00, 6.050E+00, 1.350E+01
 6.150E+00, 3.064E+01, 6.150E+00, 1.642E+00, 6.150E+00, 1.297E+01
 6.250E+00, 2.919E+01, 6.250E+00, 1.655E+00, 6.250E+00, 1.244E+01
 6.350E+00, 2.780E+01, 6.350E+00, 1.672E+00, 6.350E+00, 1.192E+01
 6.450E+00, 2.647E+01, 6.450E+00, 1.693E+00, 6.450E+00, 1.141E+01
 6.550E+00, 2.520E+01, 6.550E+00, 1.711E+00, 6.550E+00, 1.091E+01
 6.650E+00, 2.400E+01, 6.650E+00, 1.735E+00, 6.650E+00, 1.043E+01
 6.750E+00, 2.284E+01, 6.750E+00, 1.754E+00, 6.750E+00, 9.952E+00
 6.850E+00, 2.176E+01, 6.850E+00, 1.779E+00, 6.850E+00, 9.490E+00
 6.950E+00, 2.073E+01, 6.950E+00, 1.799E+00, 6.950E+00, 9.044E+00
 7.050E+00, 1.976E+01, 7.050E+00, 1.827E+00, 7.050E+00, 8.610E+00
 7.150E+00, 1.884E+01, 7.150E+00, 1.854E+00, 7.150E+00, 8.190E+00
 7.250E+00, 1.798E+01, 7.250E+00, 1.888E+00, 7.250E+00, 7.785E+00
 7.350E+00, 1.718E+01, 7.350E+00, 1.921E+00, 7.350E+00, 7.397E+00
 7.450E+00, 1.643E+01, 7.450E+00, 1.961E+00, 7.450E+00, 7.022E+00
 7.550E+00, 1.572E+01, 7.550E+00, 1.999E+00, 7.550E+00, 6.662E+00
 7.650E+00, 1.507E+01, 7.650E+00, 2.041E+00, 7.650E+00, 6.319E+00
 7.750E+00, 1.446E+01, 7.750E+00, 2.080E+00, 7.750E+00, 5.990E+00
 7.850E+00, 1.388E+01, 7.850E+00, 2.120E+00, 7.850E+00, 5.676E+00
 7.950E+00, 1.333E+01, 7.950E+00, 2.156E+00, 7.950E+00, 5.378E+00
 8.050E+00, 1.281E+01, 8.050E+00, 2.188E+00, 8.050E+00, 5.095E+00
 8.150E+00, 1.232E+01, 8.150E+00, 2.215E+00, 8.150E+00, 4.827E+00
 8.250E+00, 1.186E+01, 8.250E+00, 2.239E+00, 8.250E+00, 4.574E+00
 8.350E+00, 1.141E+01, 8.350E+00, 2.258E+00, 8.350E+00, 4.332E+00
 8.450E+00, 1.099E+01, 8.450E+00, 2.275E+00, 8.450E+00, 4.105E+00
 8.550E+00, 1.059E+01, 8.550E+00, 2.289E+00, 8.550E+00, 3.889E+00
 8.650E+00, 1.021E+01, 8.650E+00, 2.299E+00, 8.650E+00, 3.686E+00
 8.750E+00, 9.851E+00, 8.750E+00, 2.309E+00, 8.750E+00, 3.493E+00
 8.850E+00, 9.507E+00, 8.850E+00, 2.316E+00, 8.850E+00, 3.311E+00
 8.950E+00, 9.183E+00, 8.950E+00, 2.322E+00, 8.950E+00, 3.137E+00
 9.050E+00, 8.871E+00, 9.050E+00, 2.326E+00, 9.050E+00, 2.973E+00
 9.150E+00, 8.572E+00, 9.150E+00, 2.327E+00, 9.150E+00, 2.816E+00
 9.250E+00, 8.279E+00, 9.250E+00, 2.324E+00, 9.250E+00, 2.666E+00
 9.350E+00, 7.993E+00, 9.350E+00, 2.316E+00, 9.350E+00, 2.524E+00
 9.450E+00, 7.712E+00, 9.450E+00, 2.305E+00, 9.450E+00, 2.389E+00
 9.550E+00, 7.436E+00, 9.550E+00, 2.290E+00, 9.550E+00, 2.259E+00
 9.650E+00, 7.168E+00, 9.650E+00, 2.276E+00, 9.650E+00, 2.134E+00
 9.750E+00, 6.910E+00, 9.750E+00, 2.260E+00, 9.750E+00, 2.013E+00
 9.850E+00, 6.664E+00, 9.850E+00, 2.249E+00, 9.850E+00, 1.897E+00
 9.950E+00, 6.420E+00, 9.950E+00, 2.235E+00, 9.950E+00, 1.782E+00
 1.005E+01, 6.181E+00, 1.005E+01, 2.225E+00, 1.005E+01, 1.668E+00
 1.015E+01, 5.924E+00, 1.015E+01, 2.206E+00, 1.015E+01, 1.554E+00
 1.025E+01, 5.705E+00, 1.025E+01, 2.222E+00, 1.025E+01, 1.431E+00
