m,kW/m2,m,kW/m2,m,kW/m2
 8.150E+00, 1.340E+01, 8.150E+00, 1.544E+00, 8.150E+00, 6.405E+00
 8.250E+00, 1.281E+01, 8.250E+00, 1.632E+00, 8.250E+00, 6.026E+00
 8.350E+00, 1.225E+01, 8.350E+00, 1.713E+00, 8.350E+00, 5.670E+00
 8.450E+00, 1.172E+01, 8.450E+00, 1.789E+00, 8.450E+00, 5.330E+00
 8.550E+00, 1.123E+01, 8.550E+00, 1.859E+00, 8.550E+00, 5.011E+00
 8.650E+00, 1.076E+01, 8.650E+00, 1.920E+00, 8.650E+00, 4.708E+00
 8.750E+00, 1.032E+01, 8.750E+00, 1.977E+00, 8.750E+00, 4.423E+00
 8.850E+00, 9.902E+00, 8.850E+00, 2.024E+00, 8.850E+00, 4.153E+00
 8.950E+00, 9.508E+00, 8.950E+00, 2.067E+00, 8.950E+00, 3.901E+00
 9.050E+00, 9.132E+00, 9.050E+00, 2.103E+00, 9.050E+00, 3.664E+00
 9.150E+00, 8.780E+00, 9.150E+00, 2.136E+00, 9.150E+00, 3.439E+00
 9.250E+00, 8.439E+00, 9.250E+00, 2.162E+00, 9.250E+00, 3.228E+00
 9.350E+00, 8.118E+00, 9.350E+00, 2.185E+00, 9.350E+00, 3.027E+00
 9.450E+00, 7.810E+00, 9.450E+00, 2.204E+00, 9.450E+00, 2.839E+00
 9.550E+00, 7.521E+00, 9.550E+00, 2.218E+00, 9.550E+00, 2.663E+00
 9.650E+00, 7.241E+00, 9.650E+00, 2.229E+00, 9.650E+00, 2.497E+00
 9.750E+00, 6.970E+00, 9.750E+00, 2.235E+00, 9.750E+00, 2.338E+00
 9.850E+00, 6.707E+00, 9.850E+00, 2.239E+00, 9.850E+00, 2.187E+00
 9.950E+00, 6.445E+00, 9.950E+00, 2.239E+00, 9.950E+00, 2.041E+00
 1.005E+01, 6.192E+00, 1.005E+01, 2.238E+00, 1.005E+01, 1.901E+00
 1.015E+01, 5.922E+00, 1.015E+01, 2.226E+00, 1.015E+01, 1.764E+00
 1.025E+01, 5.687E+00, 1.025E+01, 2.242E+00, 1.025E+01, 1.622E+00
