s,Pa,kg/m3,kW,kW
 5.9003301E+002, 1.0202923E+005, 1.1889331E+000,-2.3900237E+000, 1.7526571E+000
 6.0005630E+002, 1.0203410E+005, 1.1893302E+000,-2.3903859E+000, 1.7967567E+000
 6.1000901E+002, 1.0203879E+005, 1.1893043E+000,-2.3880411E+000, 1.7915339E+000
 6.2003230E+002, 1.0204343E+005, 1.1896356E+000,-2.3732744E+000, 1.7921996E+000
 6.3005559E+002, 1.0204805E+005, 1.1895257E+000,-2.3573874E+000, 1.7753101E+000
 6.4000829E+002, 1.0205245E+005, 1.1898071E+000,-2.3467896E+000, 1.8180433E+000
 6.5003158E+002, 1.0205645E+005, 1.1897845E+000,-2.3446774E+000, 1.8505239E+000
 6.6005488E+002, 1.0206031E+005, 1.1900624E+000,-2.3415065E+000, 1.8600383E+000
 6.7000758E+002, 1.0206415E+005, 1.1903993E+000,-2.3322446E+000, 1.8341136E+000
 6.8003087E+002, 1.0206821E+005, 1.1902469E+000,-2.3261705E+000, 1.8051867E+000
 6.9005416E+002, 1.0207228E+005, 1.1891569E+000,-2.3139458E+000, 1.8034729E+000
 7.0000687E+002, 1.0207625E+005, 1.1903874E+000,-2.3028630E+000, 1.8204271E+000
 7.1003016E+002, 1.0207981E+005, 1.1897548E+000,-2.3002755E+000, 1.8798158E+000
 7.2005345E+002, 1.0208312E+005, 1.1889222E+000,-2.2985660E+000, 1.8704801E+000
 7.3000615E+002, 1.0208661E+005, 1.1889412E+000,-2.2947374E+000, 1.8468970E+000
 7.4002944E+002, 1.0209009E+005, 1.1892473E+000,-2.2893783E+000, 1.8605536E+000
 7.5005273E+002, 1.0209334E+005, 1.1894068E+000,-2.2804201E+000, 1.8796146E+000
 7.6000544E+002, 1.0209653E+005, 1.1890432E+000,-2.2790069E+000, 1.8722756E+000
 7.7002873E+002, 1.0209965E+005, 1.1893915E+000,-2.2799988E+000, 1.8973776E+000
 7.8005202E+002, 1.0210266E+005, 1.1888490E+000,-2.2766521E+000, 1.8972821E+000
 7.9000472E+002, 1.0210558E+005, 1.1887536E+000,-2.2706111E+000, 1.9125164E+000
 8.0002801E+002, 1.0210837E+005, 1.1896297E+000,-2.2606102E+000, 1.9128526E+000
 8.1005130E+002, 1.0211115E+005, 1.1890567E+000,-2.2532091E+000, 1.8931199E+000
 8.2000401E+002, 1.0211404E+005, 1.1893211E+000,-2.2523703E+000, 1.8828803E+000
 8.3002730E+002, 1.0211687E+005, 1.1895146E+000,-2.2457906E+000, 1.9121852E+000
 8.4005059E+002, 1.0211927E+005, 1.1895803E+000,-2.2431747E+000, 1.9635785E+000
 8.5000329E+002, 1.0212147E+005, 1.1884330E+000,-2.2412787E+000, 1.9531929E+000
 8.6002659E+002, 1.0212386E+005, 1.1888772E+000,-2.2340314E+000, 1.9149256E+000
 8.7004988E+002, 1.0212645E+005, 1.1889539E+000,-2.2224443E+000, 1.8977884E+000
 8.8000258E+002, 1.0212891E+005, 1.1890412E+000,-2.2208846E+000, 1.9241645E+000
 8.9002587E+002, 1.0213113E+005, 1.1891516E+000,-2.2225976E+000, 1.9627261E+000
 9.0004916E+002, 1.0213316E+005, 1.1890403E+000,-2.2224036E+000, 1.9670333E+000
 9.1000187E+002, 1.0213512E+005, 1.1893751E+000,-2.2190428E+000, 1.9782472E+000
 9.2002516E+002, 1.0213700E+005, 1.1887959E+000,-2.2098786E+000, 1.9693772E+000
 9.3004845E+002, 1.0213901E+005, 1.1888433E+000,-2.2007582E+000, 1.9353638E+000
 9.4000115E+002, 1.0214103E+005, 1.1892374E+000,-2.1950022E+000, 1.9561350E+000
 9.5002444E+002, 1.0214282E+005, 1.1894772E+000,-2.1968679E+000, 1.9710344E+000
 9.6004773E+002, 1.0214468E+005, 1.1891248E+000,-2.1939869E+000, 1.9524012E+000
 9.7000044E+002, 1.0214659E+005, 1.1896023E+000,-2.1897502E+000, 1.9467212E+000
 9.8002373E+002, 1.0214854E+005, 1.1893345E+000,-2.1896270E+000, 1.9359934E+000
 9.9004702E+002, 1.0215055E+005, 1.1893719E+000,-2.1928344E+000, 1.9408008E+000
 1.0000703E+003, 1.0215243E+005, 1.1894384E+000,-2.1938592E+000, 1.9724070E+000
 1.0100230E+003, 1.0215409E+005, 1.1893243E+000,-2.1911781E+000, 1.9914189E+000
 1.0200463E+003, 1.0215562E+005, 1.1891812E+000,-2.1845811E+000, 1.9890039E+000
 1.0300696E+003, 1.0215722E+005, 1.1895920E+000,-2.1727983E+000, 1.9667009E+000
 1.0400223E+003, 1.0215881E+005, 1.1899078E+000,-2.1685856E+000, 1.9712245E+000
 1.0500456E+003, 1.0216039E+005, 1.1900855E+000,-2.1758686E+000, 1.9776721E+000
 1.0600689E+003, 1.0216197E+005, 1.1898444E+000,-2.1758256E+000, 1.9737676E+000
 1.0700216E+003, 1.0216357E+005, 1.1890382E+000,-2.1714859E+000, 1.9752396E+000
 1.0800449E+003, 1.0216515E+005, 1.1885782E+000,-2.1718773E+000, 1.9709416E+000
 1.0900682E+003, 1.0216678E+005, 1.1893374E+000,-2.1656379E+000, 1.9606988E+000
 1.1000209E+003, 1.0216842E+005, 1.1896433E+000,-2.1563587E+000, 1.9491206E+000
 1.1100442E+003, 1.0217005E+005, 1.1895903E+000,-2.1534799E+000, 1.9623718E+000
 1.1200675E+003, 1.0217139E+005, 1.1897636E+000,-2.1527069E+000, 1.9963882E+000
 1.1300202E+003, 1.0217266E+005, 1.1892516E+000,-2.1527341E+000, 1.9790232E+000
 1.1400434E+003, 1.0217404E+005, 1.1885479E+000,-2.1482944E+000, 1.9765655E+000
 1.1500667E+003, 1.0217537E+005, 1.1893655E+000,-2.1478927E+000, 1.9944356E+000
 1.1600194E+003, 1.0217646E+005, 1.1892394E+000,-2.1457074E+000, 2.0158666E+000
 1.1700427E+003, 1.0217751E+005, 1.1898855E+000,-2.1449813E+000, 2.0084170E+000
 1.1800660E+003, 1.0217860E+005, 1.1889066E+000,-2.1433314E+000, 2.0103189E+000
 1.1900187E+003, 1.0217958E+005, 1.1893439E+000,-2.1411076E+000, 2.0193460E+000
 1.2000420E+003, 1.0218055E+005, 1.1889481E+000,-2.1381130E+000, 2.0143797E+000
 1.2100653E+003, 1.0218153E+005, 1.1894212E+000,-2.1357006E+000, 2.0111069E+000
 1.2200180E+003, 1.0218255E+005, 1.1879324E+000,-2.1412145E+000, 2.0078896E+000
 1.2300413E+003, 1.0218357E+005, 1.1876705E+000,-2.1482280E+000, 2.0250463E+000
 1.2400646E+003, 1.0218449E+005, 1.1883560E+000,-2.1496957E+000, 2.0409693E+000
 1.2500173E+003, 1.0218521E+005, 1.1887992E+000,-2.1455188E+000, 2.0811953E+000
 1.2600406E+003, 1.0218557E+005, 1.1889009E+000,-2.1391362E+000, 2.1039647E+000
 1.2700639E+003, 1.0218590E+005, 1.1888369E+000,-2.1321312E+000, 2.0814919E+000
 1.2800166E+003, 1.0218644E+005, 1.1887116E+000,-2.1266120E+000, 2.0415101E+000
 1.2900399E+003, 1.0218718E+005, 1.1896456E+000,-2.1156601E+000, 2.0177113E+000
 1.3000632E+003, 1.0218796E+005, 1.1897010E+000,-2.1116038E+000, 2.0079770E+000
 1.3100159E+003, 1.0218883E+005, 1.1893339E+000,-2.1116514E+000, 2.0013884E+000
 1.3200392E+003, 1.0218964E+005, 1.1900625E+000,-2.1180911E+000, 2.0224938E+000
 1.3300625E+003, 1.0219041E+005, 1.1897831E+000,-2.1250001E+000, 2.0263268E+000
 1.3400152E+003, 1.0219124E+005, 1.1899375E+000,-2.1266221E+000, 2.0162800E+000
 1.3500384E+003, 1.0219217E+005, 1.1889388E+000,-2.1226946E+000, 1.9994385E+000
 1.3600617E+003, 1.0219298E+005, 1.1892932E+000,-2.1134244E+000, 2.0345848E+000
 1.3700144E+003, 1.0219345E+005, 1.1891522E+000,-2.1129436E+000, 2.0663707E+000
 1.3800377E+003, 1.0219384E+005, 1.1889513E+000,-2.1185182E+000, 2.0683439E+000
 1.3900610E+003, 1.0219425E+005, 1.1890883E+000,-2.1149496E+000, 2.0580888E+000
 1.4000137E+003, 1.0219481E+005, 1.1900249E+000,-2.1148262E+000, 2.0283289E+000
 1.4100370E+003, 1.0219552E+005, 1.1896809E+000,-2.1142218E+000, 2.0265900E+000
 1.4200603E+003, 1.0219619E+005, 1.1892652E+000,-2.1142391E+000, 2.0267119E+000
 1.4300130E+003, 1.0219687E+005, 1.1890572E+000,-2.1131728E+000, 2.0326875E+000
 1.4400363E+003, 1.0219750E+005, 1.1893579E+000,-2.1162259E+000, 2.0379386E+000
 1.4500596E+003, 1.0219810E+005, 1.1893466E+000,-2.1159746E+000, 2.0491921E+000
 1.4600123E+003, 1.0219862E+005, 1.1896116E+000,-2.1138624E+000, 2.0339780E+000
 1.4700356E+003, 1.0219938E+005, 1.1905808E+000,-2.1115796E+000, 2.0130542E+000
 1.4800589E+003, 1.0220015E+005, 1.1897738E+000,-2.1052072E+000, 2.0089981E+000
 1.4900116E+003, 1.0220087E+005, 1.1895154E+000,-2.1046845E+000, 2.0181005E+000
 1.5000349E+003, 1.0220149E+005, 1.1894329E+000,-2.1041738E+000, 2.0318667E+000
 1.5100582E+003, 1.0220202E+005, 1.1890368E+000,-2.1033762E+000, 2.0446595E+000
 1.5200109E+003, 1.0220238E+005, 1.1884509E+000,-2.0990448E+000, 2.0571486E+000
 1.5300342E+003, 1.0220285E+005, 1.1882201E+000,-2.0965575E+000, 2.0286226E+000
 1.5400575E+003, 1.0220337E+005, 1.1892571E+000,-2.0969186E+000, 2.0390772E+000
 1.5500102E+003, 1.0220381E+005, 1.1884264E+000,-2.0989379E+000, 2.0430312E+000
 1.5600335E+003, 1.0220419E+005, 1.1886177E+000,-2.1000058E+000, 2.0627850E+000
 1.5700567E+003, 1.0220449E+005, 1.1885102E+000,-2.1048357E+000, 2.0644721E+000
 1.5800094E+003, 1.0220479E+005, 1.1890785E+000,-2.1009577E+000, 2.0681673E+000
 1.5900327E+003, 1.0220504E+005, 1.1895886E+000,-2.0988609E+000, 2.0616050E+000
 1.6000560E+003, 1.0220542E+005, 1.1891625E+000,-2.0995574E+000, 2.0459026E+000
 1.6100087E+003, 1.0220587E+005, 1.1894406E+000,-2.0973662E+000, 2.0318559E+000
 1.6200320E+003, 1.0220641E+005, 1.1895459E+000,-2.0957535E+000, 2.0302653E+000
 1.6300553E+003, 1.0220689E+005, 1.1891120E+000,-2.0967926E+000, 2.0415565E+000
 1.6400080E+003, 1.0220732E+005, 1.1896856E+000,-2.0929331E+000, 2.0398998E+000
 1.6500313E+003, 1.0220775E+005, 1.1894964E+000,-2.0910727E+000, 2.0341429E+000
 1.6600546E+003, 1.0220819E+005, 1.1893850E+000,-2.0903428E+000, 2.0351081E+000
 1.6700073E+003, 1.0220857E+005, 1.1898810E+000,-2.0932621E+000, 2.0541490E+000
 1.6800306E+003, 1.0220895E+005, 1.1892663E+000,-2.0961765E+000, 2.0345314E+000
 1.6900539E+003, 1.0220944E+005, 1.1882455E+000,-2.0974355E+000, 2.0440778E+000
 1.7000066E+003, 1.0220981E+005, 1.1898935E+000,-2.0973807E+000, 2.0603475E+000
 1.7100299E+003, 1.0221005E+005, 1.1886560E+000,-2.0925067E+000, 2.0691162E+000
 1.7200532E+003, 1.0221025E+005, 1.1896736E+000,-2.0911918E+000, 2.0655587E+000
 1.7300059E+003, 1.0221049E+005, 1.1893705E+000,-2.0896129E+000, 2.0497868E+000
 1.7400292E+003, 1.0221081E+005, 1.1893499E+000,-2.0862909E+000, 2.0557265E+000
 1.7500525E+003, 1.0221091E+005, 1.1893176E+000,-2.0873433E+000, 2.0973906E+000
 1.7600052E+003, 1.0221077E+005, 1.1896808E+000,-2.0904702E+000, 2.1116005E+000
 1.7700285E+003, 1.0221064E+005, 1.1893661E+000,-2.0909690E+000, 2.1073270E+000
 1.7800517E+003, 1.0221065E+005, 1.1891318E+000,-2.0922600E+000, 2.0730134E+000
 1.7900044E+003, 1.0221089E+005, 1.1894772E+000,-2.0887651E+000, 2.0512639E+000
 1.8000277E+003, 1.0221113E+005, 1.1889803E+000,-2.0884551E+000, 2.0651201E+000
 1.8100510E+003, 1.0221126E+005, 1.1892539E+000,-2.0896224E+000, 2.0773306E+000
 1.8200037E+003, 1.0221143E+005, 1.1895958E+000,-2.0855830E+000, 2.0542465E+000
 1.8300270E+003, 1.0221169E+005, 1.1904426E+000,-2.0817225E+000, 2.0512615E+000
 1.8400503E+003, 1.0221186E+005, 1.1894251E+000,-2.0876027E+000, 2.0812362E+000
 1.8500030E+003, 1.0221188E+005, 1.1894109E+000,-2.0862423E+000, 2.0809797E+000
 1.8600263E+003, 1.0221190E+005, 1.1892387E+000,-2.0853113E+000, 2.0907418E+000
 1.8700496E+003, 1.0221187E+005, 1.1892572E+000,-2.0884807E+000, 2.0900274E+000
 1.8800023E+003, 1.0221184E+005, 1.1888289E+000,-2.0901079E+000, 2.0953339E+000
 1.8900256E+003, 1.0221190E+005, 1.1889788E+000,-2.0918931E+000, 2.0735411E+000
 1.9000489E+003, 1.0221211E+005, 1.1894393E+000,-2.0907386E+000, 2.0580239E+000
 1.9100016E+003, 1.0221237E+005, 1.1893256E+000,-2.0894171E+000, 2.0559667E+000
 1.9200249E+003, 1.0221268E+005, 1.1889621E+000,-2.0904935E+000, 2.0511402E+000
 1.9300482E+003, 1.0221300E+005, 1.1898049E+000,-2.0884364E+000, 2.0502994E+000
 1.9400009E+003, 1.0221327E+005, 1.1893044E+000,-2.0790060E+000, 2.0517012E+000
 1.9500242E+003, 1.0221348E+005, 1.1888423E+000,-2.0805251E+000, 2.0570581E+000
 1.9600475E+003, 1.0221362E+005, 1.1896357E+000,-2.0790352E+000, 2.0675158E+000
 1.9700002E+003, 1.0221362E+005, 1.1890930E+000,-2.0812501E+000, 2.0922715E+000
 1.9800235E+003, 1.0221360E+005, 1.1895274E+000,-2.0821376E+000, 2.0729344E+000
 1.9900467E+003, 1.0221371E+005, 1.1892249E+000,-2.0772021E+000, 2.0599072E+000
 2.0000700E+003, 1.0221390E+005, 1.1896122E+000,-2.0783676E+000, 2.0483750E+000
 2.0100227E+003, 1.0221409E+005, 1.1894050E+000,-2.0797673E+000, 2.0622653E+000
 2.0200460E+003, 1.0221423E+005, 1.1887126E+000,-2.0763647E+000, 2.0552470E+000
 2.0300693E+003, 1.0221430E+005, 1.1889541E+000,-2.0768117E+000, 2.0871297E+000
 2.0400220E+003, 1.0221414E+005, 1.1892685E+000,-2.0836357E+000, 2.1063833E+000
 2.0500453E+003, 1.0221401E+005, 1.1893738E+000,-2.0802596E+000, 2.0905465E+000
 2.0600686E+003, 1.0221395E+005, 1.1887392E+000,-2.0840517E+000, 2.0852525E+000
 2.0700213E+003, 1.0221406E+005, 1.1891389E+000,-2.0886065E+000, 2.0654410E+000
 2.0800446E+003, 1.0221425E+005, 1.1893326E+000,-2.0844547E+000, 2.0531164E+000
 2.0900679E+003, 1.0221455E+005, 1.1891107E+000,-2.0799536E+000, 2.0416447E+000
 2.1000206E+003, 1.0221478E+005, 1.1892930E+000,-2.0776915E+000, 2.0622265E+000
 2.1100439E+003, 1.0221482E+005, 1.1891221E+000,-2.0776522E+000, 2.0824847E+000
 2.1200672E+003, 1.0221481E+005, 1.1891278E+000,-2.0774633E+000, 2.0647425E+000
 2.1300199E+003, 1.0221509E+005, 1.1885806E+000,-2.0792609E+000, 2.0242590E+000
 2.1400432E+003, 1.0221556E+005, 1.1887758E+000,-2.0790111E+000, 2.0285800E+000
 2.1500665E+003, 1.0221587E+005, 1.1883732E+000,-2.0810413E+000, 2.0526134E+000
 2.1600192E+003, 1.0221607E+005, 1.1885162E+000,-2.0877876E+000, 2.0676648E+000
 2.1700425E+003, 1.0221613E+005, 1.1895021E+000,-2.0906902E+000, 2.0967802E+000
 2.1750000E+003, 1.0221601E+005, 1.1894664E+000,-2.0974183E+000, 2.1249403E+000
