s,kW,kW,Pa,kg/m3
 2.7800515E+003,-2.6282793E+000, 2.6253446E+000, 1.0180514E+005, 1.1827424E+000
 2.7900042E+003,-2.6305907E+000, 2.6200776E+000, 1.0180518E+005, 1.1855624E+000
 2.8000275E+003,-2.6148228E+000, 2.6156877E+000, 1.0180519E+005, 1.1826746E+000
 2.8100508E+003,-2.6063783E+000, 2.6322059E+000, 1.0180507E+005, 1.1829707E+000
 2.8200035E+003,-2.6148281E+000, 2.6313727E+000, 1.0180487E+005, 1.1855464E+000
 2.8300267E+003,-2.6243488E+000, 2.6282244E+000, 1.0180476E+005, 1.1810759E+000
 2.8400500E+003,-2.6353376E+000, 2.6091050E+000, 1.0180486E+005, 1.1855557E+000
 2.8500027E+003,-2.6256015E+000, 2.6183198E+000, 1.0180494E+005, 1.1807783E+000
 2.8600260E+003,-2.6339635E+000, 2.6225165E+000, 1.0180497E+005, 1.1852133E+000
 2.8700493E+003,-2.6373513E+000, 2.6414776E+000, 1.0180499E+005, 1.1844691E+000
 2.8800020E+003,-2.6155108E+000, 2.6346471E+000, 1.0180486E+005, 1.1859439E+000
 2.8900253E+003,-2.6221441E+000, 2.6302373E+000, 1.0180471E+005, 1.1819248E+000
 2.9000486E+003,-2.6168044E+000, 2.6325451E+000, 1.0180457E+005, 1.1851719E+000
 2.9100013E+003,-2.6114462E+000, 2.6183315E+000, 1.0180447E+005, 1.1815344E+000
 2.9200246E+003,-2.6020449E+000, 2.6158455E+000, 1.0180436E+005, 1.1814921E+000
 2.9300479E+003,-2.5970712E+000, 2.6229443E+000, 1.0180417E+005, 1.1893634E+000
 2.9400006E+003,-2.6056341E+000, 2.6280109E+000, 1.0180397E+005, 1.1856006E+000
 2.9500239E+003,-2.5975398E+000, 2.6294941E+000, 1.0180373E+005, 1.1828866E+000
 2.9600472E+003,-2.6054634E+000, 2.6231811E+000, 1.0180352E+005, 1.1811588E+000
 2.9700705E+003,-2.6127288E+000, 2.6200911E+000, 1.0180341E+005, 1.1832440E+000
 2.9800232E+003,-2.6306574E+000, 2.6189524E+000, 1.0180338E+005, 1.1876954E+000
 2.9900465E+003,-2.6425736E+000, 2.6186539E+000, 1.0180352E+005, 1.1851621E+000
 3.0000698E+003,-2.6192002E+000, 2.6178758E+000, 1.0180361E+005, 1.1830984E+000
 3.0100225E+003,-2.6160437E+000, 2.6311704E+000, 1.0180351E+005, 1.1820213E+000
 3.0200458E+003,-2.6319440E+000, 2.6392996E+000, 1.0180340E+005, 1.1871678E+000
 3.0300690E+003,-2.6491256E+000, 2.6330565E+000, 1.0180338E+005, 1.1825422E+000
 3.0400217E+003,-2.6591872E+000, 2.6255802E+000, 1.0180359E+005, 1.1853130E+000
 3.0500450E+003,-2.6327138E+000, 2.6292344E+000, 1.0180373E+005, 1.1843485E+000
 3.0600683E+003,-2.6170219E+000, 2.6170952E+000, 1.0180370E+005, 1.1856005E+000
 3.0700210E+003,-2.5967211E+000, 2.6067057E+000, 1.0180363E+005, 1.1853556E+000
 3.0800443E+003,-2.5819429E+000, 2.6133370E+000, 1.0180344E+005, 1.1835997E+000
 3.0900676E+003,-2.5838031E+000, 2.6200866E+000, 1.0180316E+005, 1.1856256E+000
 3.1000203E+003,-2.6037326E+000, 2.6237539E+000, 1.0180291E+005, 1.1830543E+000
 3.1100436E+003,-2.5973591E+000, 2.6247277E+000, 1.0180275E+005, 1.1854967E+000
 3.1200669E+003,-2.5825334E+000, 2.6271943E+000, 1.0180241E+005, 1.1827891E+000
 3.1300196E+003,-2.5870387E+000, 2.6216443E+000, 1.0180204E+005, 1.1837175E+000
 3.1400429E+003,-2.6038577E+000, 2.6125258E+000, 1.0180186E+005, 1.1837565E+000
 3.1500662E+003,-2.6038968E+000, 2.6071365E+000, 1.0180177E+005, 1.1816992E+000
 3.1600189E+003,-2.5983491E+000, 2.6003154E+000, 1.0180172E+005, 1.1840313E+000
 3.1700422E+003,-2.6112220E+000, 2.6143574E+000, 1.0180169E+005, 1.1852706E+000
 3.1800655E+003,-2.6181062E+000, 2.6382283E+000, 1.0180153E+005, 1.1825561E+000
 3.1900182E+003,-2.6265408E+000, 2.6390112E+000, 1.0180135E+005, 1.1830386E+000
 3.2000415E+003,-2.6265003E+000, 2.6315421E+000, 1.0180124E+005, 1.1833051E+000
 3.2100648E+003,-2.6385978E+000, 2.6245654E+000, 1.0180125E+005, 1.1844272E+000
 3.2200175E+003,-2.6283078E+000, 2.6073288E+000, 1.0180137E+005, 1.1833566E+000
 3.2300408E+003,-2.6192828E+000, 2.5969327E+000, 1.0180150E+005, 1.1813586E+000
 3.2400640E+003,-2.6212390E+000, 2.5981402E+000, 1.0180168E+005, 1.1863085E+000
 3.2500167E+003,-2.6072608E+000, 2.6167858E+000, 1.0180172E+005, 1.1838367E+000
 3.2600400E+003,-2.6076703E+000, 2.6165237E+000, 1.0180162E+005, 1.1838248E+000
 3.2700633E+003,-2.6187725E+000, 2.6306472E+000, 1.0180153E+005, 1.1831528E+000
 3.2800160E+003,-2.6290271E+000, 2.6447492E+000, 1.0180137E+005, 1.1866915E+000
 3.2900393E+003,-2.6689810E+000, 2.6369513E+000, 1.0180143E+005, 1.1839135E+000
 3.3000626E+003,-2.6514109E+000, 2.6337640E+000, 1.0180161E+005, 1.1812739E+000
 3.3100153E+003,-2.6414493E+000, 2.6346774E+000, 1.0180167E+005, 1.1818020E+000
 3.3200386E+003,-2.6725930E+000, 2.6326706E+000, 1.0180184E+005, 1.1838432E+000
 3.3300619E+003,-2.6637573E+000, 2.6309829E+000, 1.0180212E+005, 1.1841275E+000
 3.3400146E+003,-2.6712297E+000, 2.6456104E+000, 1.0180232E+005, 1.1816791E+000
 3.3500379E+003,-2.6624283E+000, 2.6459548E+000, 1.0180249E+005, 1.1836750E+000
 3.3600612E+003,-2.6480939E+000, 2.6446518E+000, 1.0180251E+005, 1.1826524E+000
 3.3700139E+003,-2.6348999E+000, 2.6438649E+000, 1.0180247E+005, 1.1843885E+000
 3.3800372E+003,-2.6398805E+000, 2.6429937E+000, 1.0180241E+005, 1.1851273E+000
 3.3900605E+003,-2.6307114E+000, 2.6509744E+000, 1.0180233E+005, 1.1851182E+000
 3.4000132E+003,-2.6197755E+000, 2.6518817E+000, 1.0180204E+005, 1.1842827E+000
 3.4100365E+003,-2.6341030E+000, 2.6460915E+000, 1.0180188E+005, 1.1829111E+000
 3.4200598E+003,-2.6132384E+000, 2.6462823E+000, 1.0180168E+005, 1.1840756E+000
 3.4300125E+003,-2.5870617E+000, 2.6351750E+000, 1.0180135E+005, 1.1837628E+000
 3.4400358E+003,-2.5897181E+000, 2.6237606E+000, 1.0180101E+005, 1.1863490E+000
 3.4500590E+003,-2.5884977E+000, 2.6214253E+000, 1.0180077E+005, 1.1830304E+000
 3.4600117E+003,-2.5764329E+000, 2.6132343E+000, 1.0180046E+005, 1.1847158E+000
 3.4700350E+003,-2.5908657E+000, 2.6044404E+000, 1.0180021E+005, 1.1842613E+000
 3.4800583E+003,-2.6236296E+000, 2.6041411E+000, 1.0180023E+005, 1.1843615E+000
 3.4900110E+003,-2.6232603E+000, 2.6083059E+000, 1.0180034E+005, 1.1883469E+000
 3.5000343E+003,-2.6222662E+000, 2.6167749E+000, 1.0180042E+005, 1.1814645E+000
 3.5100576E+003,-2.6089169E+000, 2.6163789E+000, 1.0180039E+005, 1.1812690E+000
 3.5200103E+003,-2.6009802E+000, 2.6043077E+000, 1.0180031E+005, 1.1835201E+000
 3.5300336E+003,-2.5795138E+000, 2.5980332E+000, 1.0180021E+005, 1.1870577E+000
 3.5400569E+003,-2.5705816E+000, 2.5986711E+000, 1.0180000E+005, 1.1820496E+000
 3.5500096E+003,-2.5597573E+000, 2.6093618E+000, 1.0179966E+005, 1.1822429E+000
 3.5600329E+003,-2.5804908E+000, 2.6173148E+000, 1.0179927E+005, 1.1841874E+000
 3.5700562E+003,-2.6128452E+000, 2.6121412E+000, 1.0179910E+005, 1.1850236E+000
 3.5800089E+003,-2.6317664E+000, 2.6051672E+000, 1.0179921E+005, 1.1836562E+000
 3.5900322E+003,-2.6215450E+000, 2.6045150E+000, 1.0179934E+005, 1.1835938E+000
 3.6000555E+003,-2.6226596E+000, 2.6007220E+000, 1.0179948E+005, 1.1832289E+000
 3.6100082E+003,-2.6440876E+000, 2.6132436E+000, 1.0179963E+005, 1.1797196E+000
 3.6200315E+003,-2.6846979E+000, 2.6180220E+000, 1.0179999E+005, 1.1824609E+000
 3.6300548E+003,-2.6868084E+000, 2.6249160E+000, 1.0180050E+005, 1.1815516E+000
 3.6400075E+003,-2.6632390E+000, 2.6431086E+000, 1.0180081E+005, 1.1839060E+000
 3.6500308E+003,-2.6446720E+000, 2.6365915E+000, 1.0180088E+005, 1.1831231E+000
 3.6600540E+003,-2.6318655E+000, 2.6294313E+000, 1.0180087E+005, 1.1839224E+000
 3.6700067E+003,-2.6096134E+000, 2.6154651E+000, 1.0180085E+005, 1.1859958E+000
 3.6800300E+003,-2.5805386E+000, 2.6101758E+000, 1.0180065E+005, 1.1819621E+000
 3.6900533E+003,-2.5882450E+000, 2.6166154E+000, 1.0180039E+005, 1.1827957E+000
 3.7000060E+003,-2.5949244E+000, 2.6196500E+000, 1.0180016E+005, 1.1848542E+000
 3.7100293E+003,-2.6152081E+000, 2.6191522E+000, 1.0180004E+005, 1.1833511E+000
 3.7200526E+003,-2.6147326E+000, 2.6223598E+000, 1.0179998E+005, 1.1861333E+000
 3.7300053E+003,-2.6058292E+000, 2.6163446E+000, 1.0179985E+005, 1.1851408E+000
 3.7400286E+003,-2.6194734E+000, 2.6170061E+000, 1.0179979E+005, 1.1838250E+000
 3.7500519E+003,-2.6150956E+000, 2.6132636E+000, 1.0179977E+005, 1.1841569E+000
 3.7600046E+003,-2.6451854E+000, 2.6188256E+000, 1.0179984E+005, 1.1854561E+000
 3.7700279E+003,-2.6564944E+000, 2.6177335E+000, 1.0180009E+005, 1.1863963E+000
 3.7740000E+003,-2.6464452E+000, 2.6200568E+000, 1.0180026E+005, 1.1870532E+000
