s,Pa,kg/m3,kW,kW
 2.7801339E+003, 1.0177387E+005, 1.1886633E+000,-2.9426066E+002, 1.6604882E+002
 2.7901786E+003, 1.0177490E+005, 1.1888888E+000,-2.9438592E+002, 1.6758841E+002
 2.8002232E+003, 1.0177591E+005, 1.1888046E+000,-2.9420487E+002, 1.6648340E+002
 2.8100446E+003, 1.0177693E+005, 1.1884697E+000,-2.9392816E+002, 1.6547241E+002
 2.8200893E+003, 1.0177794E+005, 1.1885247E+000,-2.9361936E+002, 1.6512574E+002
 2.8301339E+003, 1.0177896E+005, 1.1889266E+000,-2.9313527E+002, 1.6464061E+002
 2.8401786E+003, 1.0177998E+005, 1.1889697E+000,-2.9280191E+002, 1.6483349E+002
 2.8502232E+003, 1.0178100E+005, 1.1890502E+000,-2.9264118E+002, 1.6510195E+002
 2.8600446E+003, 1.0178200E+005, 1.1880896E+000,-2.9211042E+002, 1.6553260E+002
 2.8700893E+003, 1.0178299E+005, 1.1890907E+000,-2.9185983E+002, 1.6736600E+002
 2.8801339E+003, 1.0178398E+005, 1.1893415E+000,-2.9204352E+002, 1.6952299E+002
 2.8901786E+003, 1.0178495E+005, 1.1890517E+000,-2.9249460E+002, 1.6990321E+002
 2.9002232E+003, 1.0178593E+005, 1.1899206E+000,-2.9276453E+002, 1.7041308E+002
 2.9100446E+003, 1.0178690E+005, 1.1895749E+000,-2.9288422E+002, 1.7009932E+002
 2.9200893E+003, 1.0178787E+005, 1.1888996E+000,-2.9276601E+002, 1.6888401E+002
 2.9301339E+003, 1.0178886E+005, 1.1889166E+000,-2.9265966E+002, 1.6865146E+002
 2.9401786E+003, 1.0178984E+005, 1.1888392E+000,-2.9226615E+002, 1.6843998E+002
 2.9502232E+003, 1.0179083E+005, 1.1892027E+000,-2.9182132E+002, 1.6787499E+002
 2.9600446E+003, 1.0179180E+005, 1.1896062E+000,-2.9121415E+002, 1.6796780E+002
 2.9700893E+003, 1.0179277E+005, 1.1897089E+000,-2.9077303E+002, 1.6818485E+002
 2.9801339E+003, 1.0179374E+005, 1.1889487E+000,-2.9041312E+002, 1.6918619E+002
 2.9901786E+003, 1.0179470E+005, 1.1891724E+000,-2.9021116E+002, 1.6942420E+002
 3.0002232E+003, 1.0179566E+005, 1.1894081E+000,-2.9025502E+002, 1.7032545E+002
 3.0100446E+003, 1.0179660E+005, 1.1895446E+000,-2.9041339E+002, 1.7117440E+002
 3.0200893E+003, 1.0179753E+005, 1.1890305E+000,-2.9042522E+002, 1.7267065E+002
 3.0301339E+003, 1.0179847E+005, 1.1886101E+000,-2.9013883E+002, 1.7230972E+002
 3.0401786E+003, 1.0179940E+005, 1.1889683E+000,-2.8995763E+002, 1.7304641E+002
 3.0502232E+003, 1.0180033E+005, 1.1883554E+000,-2.8987393E+002, 1.7329390E+002
 3.0600446E+003, 1.0180124E+005, 1.1875826E+000,-2.8979723E+002, 1.7306039E+002
 3.0700893E+003, 1.0180216E+005, 1.1885592E+000,-2.8951742E+002, 1.7320323E+002
 3.0801339E+003, 1.0180308E+005, 1.1885706E+000,-2.8978618E+002, 1.7520965E+002
 3.0901786E+003, 1.0180399E+005, 1.1886790E+000,-2.9013283E+002, 1.7535733E+002
 3.1002232E+003, 1.0180491E+005, 1.1892936E+000,-2.9031830E+002, 1.7495478E+002
 3.1100446E+003, 1.0180582E+005, 1.1890026E+000,-2.9006047E+002, 1.7568208E+002
 3.1200893E+003, 1.0180672E+005, 1.1886194E+000,-2.8937622E+002, 1.7509408E+002
 3.1301339E+003, 1.0180763E+005, 1.1885112E+000,-2.8858714E+002, 1.7319426E+002
 3.1401786E+003, 1.0180857E+005, 1.1882369E+000,-2.8867332E+002, 1.7108651E+002
 3.1502232E+003, 1.0180951E+005, 1.1889148E+000,-2.8886738E+002, 1.7018199E+002
 3.1600446E+003, 1.0181044E+005, 1.1890671E+000,-2.8862746E+002, 1.7099955E+002
 3.1700893E+003, 1.0181136E+005, 1.1890448E+000,-2.8785220E+002, 1.7276394E+002
 3.1801339E+003, 1.0181227E+005, 1.1891654E+000,-2.8715648E+002, 1.7567623E+002
 3.1901786E+003, 1.0181315E+005, 1.1892648E+000,-2.8671383E+002, 1.7749126E+002
 3.2002232E+003, 1.0181401E+005, 1.1900897E+000,-2.8679765E+002, 1.7780495E+002
 3.2100446E+003, 1.0181488E+005, 1.1907134E+000,-2.8699873E+002, 1.7627078E+002
 3.2200893E+003, 1.0181576E+005, 1.1898753E+000,-2.8715537E+002, 1.7479928E+002
 3.2301339E+003, 1.0181666E+005, 1.1895396E+000,-2.8665614E+002, 1.7346839E+002
 3.2401786E+003, 1.0181757E+005, 1.1888086E+000,-2.8595548E+002, 1.7131142E+002
 3.2502232E+003, 1.0181849E+005, 1.1893126E+000,-2.8525238E+002, 1.6954173E+002
 3.2600446E+003, 1.0181941E+005, 1.1894157E+000,-2.8473109E+002, 1.6770331E+002
 3.2700893E+003, 1.0182033E+005, 1.1903902E+000,-2.8439319E+002, 1.6731859E+002
 3.2801339E+003, 1.0182127E+005, 1.1892080E+000,-2.8412109E+002, 1.6695925E+002
 3.2901786E+003, 1.0182221E+005, 1.1893429E+000,-2.8386613E+002, 1.6596801E+002
 3.3002232E+003, 1.0182314E+005, 1.1888966E+000,-2.8388103E+002, 1.6735595E+002
 3.3100446E+003, 1.0182406E+005, 1.1892510E+000,-2.8424325E+002, 1.6982762E+002
 3.3200893E+003, 1.0182495E+005, 1.1891416E+000,-2.8481757E+002, 1.7297259E+002
 3.3301339E+003, 1.0182583E+005, 1.1896944E+000,-2.8559114E+002, 1.7494449E+002
 3.3401786E+003, 1.0182671E+005, 1.1897641E+000,-2.8768335E+002, 1.7618007E+002
 3.3502232E+003, 1.0182761E+005, 1.1896873E+000,-2.9027224E+002, 1.7742499E+002
 3.3600446E+003, 1.0182848E+005, 1.1892857E+000,-2.8963594E+002, 1.8123491E+002
 3.3700893E+003, 1.0182932E+005, 1.1893899E+000,-2.8889383E+002, 1.8417299E+002
 3.3801339E+003, 1.0183014E+005, 1.1894666E+000,-2.8742587E+002, 1.8466320E+002
 3.3901786E+003, 1.0183096E+005, 1.1897004E+000,-2.8730964E+002, 1.8365468E+002
 3.4002232E+003, 1.0183179E+005, 1.1897388E+000,-2.8675305E+002, 1.8078995E+002
 3.4100446E+003, 1.0183264E+005, 1.1895998E+000,-2.8550261E+002, 1.7839091E+002
 3.4200893E+003, 1.0183349E+005, 1.1894229E+000,-2.8504438E+002, 1.7615361E+002
 3.4301339E+003, 1.0183436E+005, 1.1890967E+000,-2.8432197E+002, 1.7500610E+002
 3.4401786E+003, 1.0183523E+005, 1.1886458E+000,-2.8354803E+002, 1.7526291E+002
 3.4502232E+003, 1.0183608E+005, 1.1884029E+000,-2.8289011E+002, 1.7731629E+002
 3.4600446E+003, 1.0183691E+005, 1.1884044E+000,-2.8246878E+002, 1.7943300E+002
 3.4700893E+003, 1.0183771E+005, 1.1885373E+000,-2.8232792E+002, 1.8138116E+002
 3.4801339E+003, 1.0183851E+005, 1.1889805E+000,-2.8265444E+002, 1.8082327E+002
 3.4901786E+003, 1.0183933E+005, 1.1895028E+000,-2.8370048E+002, 1.8028729E+002
 3.5002232E+003, 1.0184017E+005, 1.1890536E+000,-2.8426129E+002, 1.7919745E+002
 3.5100446E+003, 1.0184099E+005, 1.1892586E+000,-2.8406001E+002, 1.7858791E+002
 3.5200893E+003, 1.0184182E+005, 1.1897657E+000,-2.8322631E+002, 1.7766851E+002
 3.5301339E+003, 1.0184266E+005, 1.1895945E+000,-2.8271825E+002, 1.7723507E+002
 3.5401786E+003, 1.0184350E+005, 1.1892997E+000,-2.8240433E+002, 1.7760675E+002
 3.5502232E+003, 1.0184433E+005, 1.1893835E+000,-2.8148656E+002, 1.7696656E+002
 3.5600446E+003, 1.0184516E+005, 1.1898287E+000,-2.8100269E+002, 1.7603776E+002
 3.5700893E+003, 1.0184599E+005, 1.1900059E+000,-2.8115809E+002, 1.7691449E+002
 3.5801339E+003, 1.0184683E+005, 1.1900048E+000,-2.8134369E+002, 1.7862220E+002
 3.5901786E+003, 1.0184764E+005, 1.1890098E+000,-2.8086386E+002, 1.8016553E+002
 3.6002232E+003, 1.0184844E+005, 1.1889761E+000,-2.8018171E+002, 1.8132515E+002
 3.6100446E+003, 1.0184922E+005, 1.1894394E+000,-2.7965650E+002, 1.8173798E+002
 3.6200893E+003, 1.0184999E+005, 1.1896415E+000,-2.7962023E+002, 1.8280815E+002
 3.6301339E+003, 1.0185077E+005, 1.1896501E+000,-2.7991154E+002, 1.8258643E+002
 3.6401786E+003, 1.0185155E+005, 1.1897762E+000,-2.8030546E+002, 1.8121590E+002
 3.6502232E+003, 1.0185235E+005, 1.1895434E+000,-2.8012216E+002, 1.7997205E+002
 3.6600446E+003, 1.0185314E+005, 1.1895976E+000,-2.7955445E+002, 1.8035179E+002
 3.6700893E+003, 1.0185392E+005, 1.1894613E+000,-2.7956288E+002, 1.8068748E+002
 3.6801339E+003, 1.0185471E+005, 1.1893296E+000,-2.7948068E+002, 1.8055264E+002
 3.6901786E+003, 1.0185551E+005, 1.1894701E+000,-2.7950257E+002, 1.7961097E+002
 3.7002232E+003, 1.0185631E+005, 1.1895741E+000,-2.7944216E+002, 1.7843231E+002
 3.7100446E+003, 1.0185710E+005, 1.1893093E+000,-2.7936249E+002, 1.7890950E+002
 3.7200893E+003, 1.0185789E+005, 1.1890815E+000,-2.7946401E+002, 1.7849109E+002
 3.7301339E+003, 1.0185870E+005, 1.1893078E+000,-2.7933383E+002, 1.7849844E+002
 3.7401786E+003, 1.0185949E+005, 1.1899626E+000,-2.7965644E+002, 1.8112555E+002
 3.7502232E+003, 1.0186028E+005, 1.1893276E+000,-2.7970985E+002, 1.8290230E+002
 3.7600446E+003, 1.0186104E+005, 1.1886358E+000,-2.8004469E+002, 1.8334213E+002
 3.7700893E+003, 1.0186180E+005, 1.1890298E+000,-2.7996682E+002, 1.8339256E+002
 3.7801339E+003, 1.0186257E+005, 1.1893607E+000,-2.7994430E+002, 1.8309456E+002
 3.7901786E+003, 1.0186334E+005, 1.1895447E+000,-2.7936765E+002, 1.8208405E+002
 3.8002232E+003, 1.0186412E+005, 1.1894829E+000,-2.7886470E+002, 1.8183243E+002
 3.8100446E+003, 1.0186488E+005, 1.1891909E+000,-2.7749621E+002, 1.8146424E+002
 3.8200893E+003, 1.0186564E+005, 1.1894100E+000,-2.7689175E+002, 1.8253516E+002
 3.8301339E+003, 1.0186638E+005, 1.1893543E+000,-2.7656626E+002, 1.8358801E+002
 3.8401786E+003, 1.0186712E+005, 1.1894352E+000,-2.7608516E+002, 1.8443039E+002
 3.8502232E+003, 1.0186785E+005, 1.1896712E+000,-2.7569335E+002, 1.8454432E+002
 3.8600446E+003, 1.0186857E+005, 1.1893871E+000,-2.7557341E+002, 1.8307146E+002
 3.8700893E+003, 1.0186930E+005, 1.1888638E+000,-2.7517113E+002, 1.8160541E+002
 3.8801339E+003, 1.0187006E+005, 1.1878244E+000,-2.7518993E+002, 1.7900600E+002
 3.8901786E+003, 1.0187083E+005, 1.1872604E+000,-2.7541619E+002, 1.7906119E+002
 3.9002232E+003, 1.0187160E+005, 1.1878409E+000,-2.7548082E+002, 1.7914052E+002
 3.9100446E+003, 1.0187236E+005, 1.1881393E+000,-2.7512006E+002, 1.8024897E+002
 3.9200893E+003, 1.0187310E+005, 1.1886240E+000,-2.7484849E+002, 1.8124291E+002
 3.9301339E+003, 1.0187385E+005, 1.1891632E+000,-2.7479402E+002, 1.8180049E+002
 3.9401786E+003, 1.0187460E+005, 1.1895323E+000,-2.7485545E+002, 1.8274441E+002
 3.9502232E+003, 1.0187533E+005, 1.1896696E+000,-2.7495142E+002, 1.8236604E+002
 3.9600446E+003, 1.0187607E+005, 1.1893593E+000,-2.7500946E+002, 1.8163458E+002
 3.9700893E+003, 1.0187681E+005, 1.1886922E+000,-2.7520316E+002, 1.8144657E+002
 3.9801339E+003, 1.0187755E+005, 1.1890925E+000,-2.7565296E+002, 1.8215875E+002
 3.9901786E+003, 1.0187830E+005, 1.1895609E+000,-2.7604358E+002, 1.8365970E+002
 4.0002232E+003, 1.0187903E+005, 1.1891899E+000,-2.7601735E+002, 1.8577691E+002
 4.0100446E+003, 1.0187974E+005, 1.1895408E+000,-2.7566135E+002, 1.8651220E+002
 4.0200893E+003, 1.0188045E+005, 1.1893809E+000,-2.7526890E+002, 1.8582893E+002
 4.0301339E+003, 1.0188117E+005, 1.1892950E+000,-2.7549019E+002, 1.8394569E+002
 4.0401786E+003, 1.0188191E+005, 1.1890001E+000,-2.7776241E+002, 1.8336596E+002
 4.0502232E+003, 1.0188267E+005, 1.1883867E+000,-2.7814532E+002, 1.8337455E+002
 4.0600446E+003, 1.0188342E+005, 1.1887204E+000,-2.7815338E+002, 1.8462025E+002
 4.0700893E+003, 1.0188415E+005, 1.1891849E+000,-2.7718186E+002, 1.8617402E+002
 4.0801339E+003, 1.0188488E+005, 1.1891352E+000,-2.7636349E+002, 1.8550450E+002
 4.0901786E+003, 1.0188561E+005, 1.1891305E+000,-2.7529349E+002, 1.8551547E+002
 4.1002232E+003, 1.0188632E+005, 1.1888740E+000,-2.7446597E+002, 1.8557023E+002
 4.1100446E+003, 1.0188702E+005, 1.1884259E+000,-2.7384272E+002, 1.8550007E+002
 4.1200893E+003, 1.0188772E+005, 1.1888233E+000,-2.7329324E+002, 1.8477379E+002
 4.1301339E+003, 1.0188843E+005, 1.1887146E+000,-2.7307315E+002, 1.8426074E+002
 4.1401786E+003, 1.0188914E+005, 1.1887942E+000,-2.7314391E+002, 1.8457749E+002
 4.1502232E+003, 1.0188984E+005, 1.1880334E+000,-2.7316294E+002, 1.8578023E+002
 4.1600446E+003, 1.0189054E+005, 1.1880229E+000,-2.7286200E+002, 1.8596508E+002
 4.1700893E+003, 1.0189123E+005, 1.1885480E+000,-2.7277364E+002, 1.8731916E+002
 4.1801339E+003, 1.0189191E+005, 1.1895244E+000,-2.7284424E+002, 1.8662549E+002
 4.1901786E+003, 1.0189261E+005, 1.1898677E+000,-2.7238656E+002, 1.8558768E+002
 4.2002232E+003, 1.0189331E+005, 1.1894294E+000,-2.7212132E+002, 1.8471977E+002
 4.2100446E+003, 1.0189400E+005, 1.1892260E+000,-2.7182278E+002, 1.8309312E+002
 4.2200893E+003, 1.0189470E+005, 1.1893414E+000,-2.7129487E+002, 1.8388366E+002
 4.2301339E+003, 1.0189539E+005, 1.1895233E+000,-2.7085995E+002, 1.8579965E+002
 4.2401786E+003, 1.0189607E+005, 1.1893581E+000,-2.7080673E+002, 1.8655511E+002
 4.2502232E+003, 1.0189674E+005, 1.1889591E+000,-2.7060464E+002, 1.8727042E+002
 4.2600446E+003, 1.0189741E+005, 1.1885290E+000,-2.7048213E+002, 1.8494046E+002
 4.2700893E+003, 1.0189809E+005, 1.1886442E+000,-2.7050175E+002, 1.8378900E+002
 4.2801339E+003, 1.0189879E+005, 1.1887075E+000,-2.7037090E+002, 1.8342539E+002
 4.2901786E+003, 1.0189948E+005, 1.1894246E+000,-2.7022925E+002, 1.8473983E+002
 4.3002232E+003, 1.0190015E+005, 1.1900683E+000,-2.7018272E+002, 1.8723088E+002
 4.3100446E+003, 1.0190079E+005, 1.1901440E+000,-2.7025841E+002, 1.8999812E+002
 4.3200893E+003, 1.0190142E+005, 1.1903278E+000,-2.7039140E+002, 1.9182943E+002
 4.3301339E+003, 1.0190205E+005, 1.1901838E+000,-2.7031978E+002, 1.9283083E+002
 4.3401786E+003, 1.0190266E+005, 1.1892304E+000,-2.7034513E+002, 1.9342252E+002
 4.3502232E+003, 1.0190327E+005, 1.1891368E+000,-2.7054047E+002, 1.9412754E+002
 4.3600446E+003, 1.0190387E+005, 1.1892808E+000,-2.7105399E+002, 1.9521773E+002
 4.3700893E+003, 1.0190447E+005, 1.1891982E+000,-2.7169702E+002, 1.9505740E+002
 4.3801339E+003, 1.0190509E+005, 1.1890161E+000,-2.7189984E+002, 1.9328828E+002
 4.3901786E+003, 1.0190572E+005, 1.1891184E+000,-2.7179454E+002, 1.9292994E+002
 4.4002232E+003, 1.0190635E+005, 1.1895197E+000,-2.7135866E+002, 1.9205968E+002
 4.4100446E+003, 1.0190697E+005, 1.1893436E+000,-2.7071569E+002, 1.9234515E+002
 4.4200893E+003, 1.0190758E+005, 1.1896950E+000,-2.7101613E+002, 1.9425697E+002
 4.4301339E+003, 1.0190819E+005, 1.1896538E+000,-2.7139767E+002, 1.9611681E+002
 4.4401786E+003, 1.0190879E+005, 1.1891462E+000,-2.7163946E+002, 1.9468488E+002
 4.4502232E+003, 1.0190942E+005, 1.1889913E+000,-2.7135572E+002, 1.9170674E+002
 4.4600446E+003, 1.0191006E+005, 1.1894538E+000,-2.7113760E+002, 1.9013601E+002
 4.4700893E+003, 1.0191069E+005, 1.1890605E+000,-2.7101031E+002, 1.9117021E+002
 4.4801339E+003, 1.0191132E+005, 1.1888136E+000,-2.7057265E+002, 1.9139428E+002
 4.4901786E+003, 1.0191196E+005, 1.1890474E+000,-2.7022908E+002, 1.9022088E+002
 4.5002232E+003, 1.0191260E+005, 1.1889383E+000,-2.7031725E+002, 1.8928729E+002
 4.5100446E+003, 1.0191325E+005, 1.1888698E+000,-2.7034655E+002, 1.8748324E+002
 4.5200893E+003, 1.0191391E+005, 1.1889953E+000,-2.6956733E+002, 1.8638156E+002
 4.5301339E+003, 1.0191458E+005, 1.1890539E+000,-2.6895881E+002, 1.8553940E+002
 4.5401786E+003, 1.0191524E+005, 1.1891059E+000,-2.6835993E+002, 1.8625030E+002
 4.5502232E+003, 1.0191589E+005, 1.1895282E+000,-2.6803584E+002, 1.8779017E+002
 4.5600446E+003, 1.0191652E+005, 1.1896709E+000,-2.6805162E+002, 1.8901087E+002
 4.5700893E+003, 1.0191714E+005, 1.1896158E+000,-2.6793257E+002, 1.8913053E+002
 4.5801339E+003, 1.0191777E+005, 1.1893410E+000,-2.6787092E+002, 1.8892468E+002
 4.5901786E+003, 1.0191839E+005, 1.1892616E+000,-2.6790952E+002, 1.9118681E+002
 4.6000000E+003, 1.0191899E+005, 1.1893869E+000,-2.6827662E+002, 1.9281230E+002
 4.6100446E+003, 1.0191959E+005, 1.1898011E+000,-2.6899806E+002, 1.9420706E+002
 4.6200893E+003, 1.0192017E+005, 1.1901301E+000,-2.6914009E+002, 1.9579302E+002
 4.6301339E+003, 1.0192075E+005, 1.1901616E+000,-2.6966372E+002, 1.9766581E+002
 4.6401786E+003, 1.0192132E+005, 1.1899359E+000,-2.7049438E+002, 1.9905380E+002
 4.6500000E+003, 1.0192190E+005, 1.1898120E+000,-2.7084038E+002, 1.9746967E+002
 4.6600446E+003, 1.0192249E+005, 1.1894994E+000,-2.7207608E+002, 1.9510780E+002
 4.6700893E+003, 1.0192311E+005, 1.1895688E+000,-2.7129855E+002, 1.9380267E+002
 4.6801339E+003, 1.0192373E+005, 1.1902805E+000,-2.7064204E+002, 1.9266297E+002
 4.6901786E+003, 1.0192436E+005, 1.1898153E+000,-2.7079319E+002, 1.9355371E+002
 4.7000000E+003, 1.0192496E+005, 1.1898423E+000,-2.6960254E+002, 1.9410772E+002
 4.7100446E+003, 1.0192554E+005, 1.1900045E+000,-2.6832253E+002, 1.9477320E+002
 4.7200893E+003, 1.0192612E+005, 1.1897745E+000,-2.6733023E+002, 1.9511391E+002
 4.7301339E+003, 1.0192671E+005, 1.1893414E+000,-2.6674952E+002, 1.9324618E+002
 4.7401786E+003, 1.0192730E+005, 1.1893335E+000,-2.6627890E+002, 1.9056206E+002
 4.7500000E+003, 1.0192790E+005, 1.1893128E+000,-2.6568457E+002, 1.9006058E+002
 4.7600446E+003, 1.0192850E+005, 1.1891919E+000,-2.6536909E+002, 1.9079814E+002
 4.7700893E+003, 1.0192909E+005, 1.1896978E+000,-2.6520480E+002, 1.9149390E+002
 4.7801339E+003, 1.0192967E+005, 1.1900676E+000,-2.6525490E+002, 1.9415325E+002
 4.7901786E+003, 1.0193023E+005, 1.1898015E+000,-2.6548704E+002, 1.9543245E+002
 4.8000000E+003, 1.0193079E+005, 1.1895967E+000,-2.6569799E+002, 1.9435552E+002
 4.8100446E+003, 1.0193136E+005, 1.1895199E+000,-2.6562903E+002, 1.9410307E+002
 4.8200893E+003, 1.0193193E+005, 1.1893508E+000,-2.6548077E+002, 1.9383251E+002
 4.8301339E+003, 1.0193251E+005, 1.1889973E+000,-2.6527378E+002, 1.9280851E+002
 4.8401786E+003, 1.0193309E+005, 1.1885989E+000,-2.6519616E+002, 1.9056982E+002
 4.8500000E+003, 1.0193369E+005, 1.1891726E+000,-2.6524042E+002, 1.8957901E+002
 4.8600446E+003, 1.0193427E+005, 1.1898252E+000,-2.6490874E+002, 1.9205109E+002
 4.8700893E+003, 1.0193484E+005, 1.1899024E+000,-2.6476706E+002, 1.9402816E+002
 4.8801339E+003, 1.0193540E+005, 1.1899546E+000,-2.6473161E+002, 1.9763962E+002
 4.8901786E+003, 1.0193593E+005, 1.1895889E+000,-2.6472392E+002, 2.0018197E+002
 4.9000000E+003, 1.0193643E+005, 1.1895244E+000,-2.6431409E+002, 2.0180327E+002
 4.9100446E+003, 1.0193692E+005, 1.1890251E+000,-2.6407327E+002, 2.0226691E+002
 4.9200893E+003, 1.0193741E+005, 1.1882446E+000,-2.6409536E+002, 2.0138832E+002
 4.9301339E+003, 1.0193792E+005, 1.1878728E+000,-2.6460684E+002, 1.9952445E+002
 4.9401786E+003, 1.0193845E+005, 1.1878231E+000,-2.6490660E+002, 1.9728654E+002
 4.9500000E+003, 1.0193899E+005, 1.1879907E+000,-2.6458653E+002, 1.9542796E+002
 4.9600446E+003, 1.0193954E+005, 1.1878551E+000,-2.6417125E+002, 1.9472148E+002
 4.9700893E+003, 1.0194009E+005, 1.1882531E+000,-2.6407153E+002, 1.9476724E+002
 4.9801339E+003, 1.0194064E+005, 1.1888083E+000,-2.6398899E+002, 1.9471718E+002
 4.9901786E+003, 1.0194119E+005, 1.1891083E+000,-2.6399127E+002, 1.9417812E+002
 5.0000000E+003, 1.0194174E+005, 1.1885855E+000,-2.6393863E+002, 1.9446923E+002
 5.0100446E+003, 1.0194228E+005, 1.1880258E+000,-2.6359870E+002, 1.9591372E+002
 5.0200893E+003, 1.0194282E+005, 1.1878966E+000,-2.6339655E+002, 1.9699067E+002
 5.0301339E+003, 1.0194335E+005, 1.1881826E+000,-2.6364936E+002, 1.9737869E+002
 5.0401786E+003, 1.0194387E+005, 1.1883324E+000,-2.6364743E+002, 1.9789597E+002
 5.0500000E+003, 1.0194439E+005, 1.1883750E+000,-2.6314740E+002, 1.9814835E+002
 5.0600446E+003, 1.0194490E+005, 1.1886076E+000,-2.6264636E+002, 1.9753177E+002
 5.0700893E+003, 1.0194542E+005, 1.1888504E+000,-2.6232197E+002, 1.9708086E+002
 5.0801339E+003, 1.0194593E+005, 1.1889373E+000,-2.6215733E+002, 1.9722521E+002
 5.0901786E+003, 1.0194645E+005, 1.1887285E+000,-2.6226554E+002, 1.9675374E+002
 5.1000000E+003, 1.0194698E+005, 1.1888956E+000,-2.6217775E+002, 1.9530034E+002
 5.1100446E+003, 1.0194750E+005, 1.1894613E+000,-2.6175909E+002, 1.9606435E+002
 5.1200893E+003, 1.0194801E+005, 1.1894393E+000,-2.6152922E+002, 1.9700394E+002
 5.1301339E+003, 1.0194852E+005, 1.1894837E+000,-2.6135476E+002, 1.9722892E+002
 5.1401786E+003, 1.0194903E+005, 1.1893061E+000,-2.6161019E+002, 1.9881876E+002
 5.1500000E+003, 1.0194952E+005, 1.1894269E+000,-2.6198739E+002, 1.9933489E+002
 5.1600446E+003, 1.0195002E+005, 1.1891537E+000,-2.6214416E+002, 1.9940525E+002
 5.1700893E+003, 1.0195053E+005, 1.1892320E+000,-2.6181528E+002, 1.9851244E+002
 5.1801339E+003, 1.0195104E+005, 1.1893104E+000,-2.6148213E+002, 1.9631457E+002
 5.1901786E+003, 1.0195157E+005, 1.1895284E+000,-2.6109776E+002, 1.9380123E+002
 5.2000000E+003, 1.0195211E+005, 1.1895202E+000,-2.6098393E+002, 1.9335836E+002
 5.2100446E+003, 1.0195264E+005, 1.1892691E+000,-2.6073484E+002, 1.9449365E+002
 5.2200893E+003, 1.0195317E+005, 1.1894952E+000,-2.6038372E+002, 1.9669360E+002
 5.2301339E+003, 1.0195366E+005, 1.1890651E+000,-2.6043686E+002, 2.0032148E+002
 5.2401786E+003, 1.0195413E+005, 1.1884956E+000,-2.6067840E+002, 2.0248693E+002
 5.2500000E+003, 1.0195459E+005, 1.1889105E+000,-2.6082909E+002, 2.0493101E+002
 5.2600446E+003, 1.0195502E+005, 1.1883820E+000,-2.6142659E+002, 2.0740718E+002
 5.2700893E+003, 1.0195545E+005, 1.1890538E+000,-2.6146031E+002, 2.0909957E+002
 5.2801339E+003, 1.0195587E+005, 1.1890394E+000,-2.6206149E+002, 2.0945339E+002
 5.2901786E+003, 1.0195629E+005, 1.1888460E+000,-2.6272003E+002, 2.0970752E+002
 5.3000000E+003, 1.0195671E+005, 1.1891948E+000,-2.6254019E+002, 2.0934439E+002
 5.3100446E+003, 1.0195713E+005, 1.1889970E+000,-2.6265699E+002, 2.0826508E+002
 5.3200893E+003, 1.0195757E+005, 1.1891705E+000,-2.6289653E+002, 2.0618270E+002
 5.3301339E+003, 1.0195803E+005, 1.1888557E+000,-2.6281736E+002, 2.0459298E+002
 5.3401786E+003, 1.0195850E+005, 1.1887251E+000,-2.6181197E+002, 2.0218738E+002
 5.3500000E+003, 1.0195898E+005, 1.1887033E+000,-2.6109310E+002, 2.0051128E+002
 5.3600446E+003, 1.0195946E+005, 1.1888420E+000,-2.6074485E+002, 1.9980905E+002
 5.3700893E+003, 1.0195995E+005, 1.1889650E+000,-2.6067127E+002, 1.9786653E+002
 5.3801339E+003, 1.0196046E+005, 1.1887630E+000,-2.6054245E+002, 1.9647423E+002
 5.3901786E+003, 1.0196096E+005, 1.1887263E+000,-2.5980622E+002, 1.9602320E+002
 5.4000000E+003, 1.0196147E+005, 1.1885380E+000,-2.5969784E+002, 1.9600288E+002
 5.4100446E+003, 1.0196197E+005, 1.1889009E+000,-2.5975813E+002, 1.9653248E+002
 5.4200893E+003, 1.0196248E+005, 1.1886453E+000,-2.5929737E+002, 1.9720713E+002
 5.4301339E+003, 1.0196298E+005, 1.1890252E+000,-2.5906555E+002, 1.9737527E+002
 5.4401786E+003, 1.0196347E+005, 1.1888758E+000,-2.5880501E+002, 1.9837728E+002
 5.4500000E+003, 1.0196395E+005, 1.1897237E+000,-2.5905668E+002, 1.9836829E+002
 5.4600446E+003, 1.0196444E+005, 1.1903149E+000,-2.5932911E+002, 1.9630423E+002
 5.4700893E+003, 1.0196495E+005, 1.1891283E+000,-2.5978512E+002, 1.9751530E+002
 5.4801339E+003, 1.0196544E+005, 1.1888047E+000,-2.6002610E+002, 1.9904412E+002
 5.4901786E+003, 1.0196592E+005, 1.1891565E+000,-2.6031247E+002, 2.0060932E+002
 5.5000000E+003, 1.0196638E+005, 1.1895884E+000,-2.6061102E+002, 2.0224393E+002
 5.5100446E+003, 1.0196684E+005, 1.1890471E+000,-2.6065448E+002, 2.0340190E+002
 5.5200893E+003, 1.0196729E+005, 1.1891481E+000,-2.6068794E+002, 2.0510738E+002
 5.5301339E+003, 1.0196773E+005, 1.1888241E+000,-2.6099451E+002, 2.0670840E+002
 5.5401786E+003, 1.0196816E+005, 1.1882312E+000,-2.6101311E+002, 2.0627718E+002
 5.5500000E+003, 1.0196860E+005, 1.1884702E+000,-2.6126267E+002, 2.0542469E+002
 5.5600446E+003, 1.0196905E+005, 1.1887014E+000,-2.6201686E+002, 2.0343179E+002
