s,kW,kW,Pa,kg/m3
 9.5009503E+002,-3.8468328E-001, 3.0644628E-001, 1.0148665E+005, 1.1979419E+000
 9.6011832E+002,-3.8465648E-001, 3.0669404E-001, 1.0148727E+005, 1.1977969E+000
 9.7000044E+002,-3.8411915E-001, 3.0726125E-001, 1.0148787E+005, 1.1983275E+000
 9.8002373E+002,-3.8375315E-001, 3.0745090E-001, 1.0148847E+005, 1.1977873E+000
 9.9004702E+002,-3.8339139E-001, 3.0798161E-001, 1.0148907E+005, 1.1973799E+000
 1.0000703E+003,-3.8167986E-001, 3.0903185E-001, 1.0148965E+005, 1.1983275E+000
 1.0100936E+003,-3.8097725E-001, 3.1002700E-001, 1.0149022E+005, 1.1979004E+000
 1.0201169E+003,-3.8006622E-001, 3.1101363E-001, 1.0149077E+005, 1.1977833E+000
 1.0301402E+003,-3.7939234E-001, 3.1166373E-001, 1.0149132E+005, 1.1981122E+000
 1.0400223E+003,-3.7897059E-001, 3.1154487E-001, 1.0149184E+005, 1.1978478E+000
 1.0500456E+003,-3.7921171E-001, 3.1099055E-001, 1.0149237E+005, 1.1980362E+000
 1.0600689E+003,-3.7837226E-001, 3.1059626E-001, 1.0149291E+005, 1.1973586E+000
 1.0700922E+003,-3.7667555E-001, 3.1082552E-001, 1.0149344E+005, 1.1977187E+000
 1.0801155E+003,-3.7547443E-001, 3.1168647E-001, 1.0149395E+005, 1.1975032E+000
 1.0901388E+003,-3.7437232E-001, 3.1261793E-001, 1.0149445E+005, 1.1972884E+000
 1.1000209E+003,-3.7320107E-001, 3.1342444E-001, 1.0149493E+005, 1.1978507E+000
 1.1100442E+003,-3.7257595E-001, 3.1431486E-001, 1.0149539E+005, 1.1977606E+000
 1.1200675E+003,-3.7087849E-001, 3.1579207E-001, 1.0149584E+005, 1.1976725E+000
 1.1300907E+003,-3.6971661E-001, 3.1742388E-001, 1.0149626E+005, 1.1976665E+000
 1.1401140E+003,-3.6963188E-001, 3.1841446E-001, 1.0149666E+005, 1.1977392E+000
 1.1501373E+003,-3.7091029E-001, 3.1890143E-001, 1.0149707E+005, 1.1975405E+000
 1.1600194E+003,-3.7184944E-001, 3.1928578E-001, 1.0149748E+005, 1.1976134E+000
 1.1700427E+003,-3.7134564E-001, 3.1943301E-001, 1.0149789E+005, 1.1971860E+000
 1.1800660E+003,-3.7084585E-001, 3.1952358E-001, 1.0149830E+005, 1.1972691E+000
 1.1900893E+003,-3.7163882E-001, 3.2008220E-001, 1.0149870E+005, 1.1977043E+000
 1.2001126E+003,-3.7318372E-001, 3.2111693E-001, 1.0149911E+005, 1.1982105E+000
 1.2101359E+003,-3.7470000E-001, 3.2233137E-001, 1.0149952E+005, 1.1981167E+000
 1.2200180E+003,-3.7443526E-001, 3.2369103E-001, 1.0149993E+005, 1.1973868E+000
 1.2300413E+003,-3.7450763E-001, 3.2509809E-001, 1.0150032E+005, 1.1976688E+000
 1.2400646E+003,-3.7435758E-001, 3.2631488E-001, 1.0150070E+005, 1.1979167E+000
 1.2500879E+003,-3.7395697E-001, 3.2710963E-001, 1.0150108E+005, 1.1983008E+000
 1.2601112E+003,-3.7286343E-001, 3.2711355E-001, 1.0150144E+005, 1.1975872E+000
 1.2701345E+003,-3.7078567E-001, 3.2674456E-001, 1.0150180E+005, 1.1970437E+000
 1.2800166E+003,-3.6892736E-001, 3.2633316E-001, 1.0150214E+005, 1.1973389E+000
 1.2900399E+003,-3.6823643E-001, 3.2619282E-001, 1.0150247E+005, 1.1980073E+000
 1.3000632E+003,-3.6701558E-001, 3.2580523E-001, 1.0150280E+005, 1.1978698E+000
 1.3100865E+003,-3.6611061E-001, 3.2525721E-001, 1.0150313E+005, 1.1976376E+000
 1.3201098E+003,-3.6584637E-001, 3.2462399E-001, 1.0150345E+005, 1.1981115E+000
 1.3301330E+003,-3.6517138E-001, 3.2472318E-001, 1.0150377E+005, 1.1981754E+000
 1.3400152E+003,-3.6499186E-001, 3.2564687E-001, 1.0150408E+005, 1.1978195E+000
 1.3500384E+003,-3.6493282E-001, 3.2647606E-001, 1.0150438E+005, 1.1974334E+000
 1.3600617E+003,-3.6523378E-001, 3.2747993E-001, 1.0150468E+005, 1.1975499E+000
 1.3700850E+003,-3.6696684E-001, 3.2889075E-001, 1.0150498E+005, 1.1974201E+000
 1.3801083E+003,-3.6651576E-001, 3.2996288E-001, 1.0150527E+005, 1.1978131E+000
 1.3901316E+003,-3.6531753E-001, 3.3054358E-001, 1.0150556E+005, 1.1982870E+000
 1.4000137E+003,-3.6555559E-001, 3.3082048E-001, 1.0150583E+005, 1.1973147E+000
 1.4100370E+003,-3.6614574E-001, 3.3073022E-001, 1.0150610E+005, 1.1977432E+000
 1.4200603E+003,-3.6514785E-001, 3.3089383E-001, 1.0150638E+005, 1.1976672E+000
 1.4300836E+003,-3.6510050E-001, 3.3144612E-001, 1.0150664E+005, 1.1976830E+000
 1.4401069E+003,-3.6541559E-001, 3.3219038E-001, 1.0150691E+005, 1.1975550E+000
 1.4501302E+003,-3.6545206E-001, 3.3271022E-001, 1.0150717E+005, 1.1970689E+000
 1.4600123E+003,-3.6556273E-001, 3.3285068E-001, 1.0150742E+005, 1.1975821E+000
 1.4700356E+003,-3.6385985E-001, 3.3271528E-001, 1.0150767E+005, 1.1978048E+000
 1.4800589E+003,-3.6258110E-001, 3.3279308E-001, 1.0150791E+005, 1.1975958E+000
 1.4900822E+003,-3.6302077E-001, 3.3288921E-001, 1.0150814E+005, 1.1976286E+000
 1.5001055E+003,-3.6256093E-001, 3.3311818E-001, 1.0150838E+005, 1.1978217E+000
 1.5101288E+003,-3.6114231E-001, 3.3319232E-001, 1.0150861E+005, 1.1979864E+000
 1.5200109E+003,-3.6038838E-001, 3.3318628E-001, 1.0150882E+005, 1.1972443E+000
 1.5300342E+003,-3.6050729E-001, 3.3353232E-001, 1.0150903E+005, 1.1971134E+000
 1.5400575E+003,-3.6080325E-001, 3.3399523E-001, 1.0150924E+005, 1.1974668E+000
 1.5500807E+003,-3.5999632E-001, 3.3395605E-001, 1.0150945E+005, 1.1978818E+000
 1.5601040E+003,-3.5817777E-001, 3.3354510E-001, 1.0150965E+005, 1.1979875E+000
 1.5701273E+003,-3.5665166E-001, 3.3286343E-001, 1.0150984E+005, 1.1978275E+000
 1.5800094E+003,-3.5617009E-001, 3.3231223E-001, 1.0151002E+005, 1.1976845E+000
 1.5900327E+003,-3.5643975E-001, 3.3220823E-001, 1.0151020E+005, 1.1976375E+000
 1.6000560E+003,-3.5704502E-001, 3.3254918E-001, 1.0151039E+005, 1.1975106E+000
 1.6100793E+003,-3.5740711E-001, 3.3308365E-001, 1.0151059E+005, 1.1976453E+000
 1.6201026E+003,-3.5646502E-001, 3.3376526E-001, 1.0151077E+005, 1.1975338E+000
 1.6301259E+003,-3.5517760E-001, 3.3443510E-001, 1.0151094E+005, 1.1973380E+000
 1.6400080E+003,-3.5546597E-001, 3.3542336E-001, 1.0151110E+005, 1.1971292E+000
 1.6500313E+003,-3.5591986E-001, 3.3659318E-001, 1.0151126E+005, 1.1969869E+000
 1.6600546E+003,-3.5676267E-001, 3.3760448E-001, 1.0151141E+005, 1.1975722E+000
 1.6700779E+003,-3.5759178E-001, 3.3830424E-001, 1.0151156E+005, 1.1974085E+000
 1.6801012E+003,-3.5685427E-001, 3.3849842E-001, 1.0151170E+005, 1.1975277E+000
 1.6901245E+003,-3.5510157E-001, 3.3867276E-001, 1.0151184E+005, 1.1979175E+000
 1.7000066E+003,-3.5452425E-001, 3.3906254E-001, 1.0151197E+005, 1.1976136E+000
 1.7100299E+003,-3.5494946E-001, 3.3897017E-001, 1.0151209E+005, 1.1971418E+000
 1.7200532E+003,-3.5505127E-001, 3.3869205E-001, 1.0151222E+005, 1.1974321E+000
 1.7300765E+003,-3.5523321E-001, 3.3862018E-001, 1.0151235E+005, 1.1971209E+000
 1.7400998E+003,-3.5493232E-001, 3.3874804E-001, 1.0151248E+005, 1.1970733E+000
 1.7501230E+003,-3.5414825E-001, 3.3852861E-001, 1.0151260E+005, 1.1972950E+000
 1.7600052E+003,-3.5319841E-001, 3.3840065E-001, 1.0151272E+005, 1.1978429E+000
 1.7700285E+003,-3.5333587E-001, 3.3806324E-001, 1.0151283E+005, 1.1975759E+000
 1.7800517E+003,-3.5423072E-001, 3.3767165E-001, 1.0151295E+005, 1.1974132E+000
 1.7900750E+003,-3.5497801E-001, 3.3788772E-001, 1.0151308E+005, 1.1976814E+000
 1.8000983E+003,-3.5618045E-001, 3.3888926E-001, 1.0151321E+005, 1.1978105E+000
 1.8101216E+003,-3.5641752E-001, 3.4014577E-001, 1.0151334E+005, 1.1976403E+000
 1.8200037E+003,-3.5608565E-001, 3.4126903E-001, 1.0151346E+005, 1.1971041E+000
 1.8300270E+003,-3.5510296E-001, 3.4201025E-001, 1.0151357E+005, 1.1971880E+000
 1.8400503E+003,-3.5461393E-001, 3.4224591E-001, 1.0151367E+005, 1.1973504E+000
 1.8500736E+003,-3.5518992E-001, 3.4244711E-001, 1.0151377E+005, 1.1978779E+000
 1.8600969E+003,-3.5630870E-001, 3.4278717E-001, 1.0151388E+005, 1.1978326E+000
 1.8701202E+003,-3.5642600E-001, 3.4260827E-001, 1.0151399E+005, 1.1980237E+000
 1.8800023E+003,-3.5636556E-001, 3.4246168E-001, 1.0151409E+005, 1.1984045E+000
 1.8900256E+003,-3.5619330E-001, 3.4238595E-001, 1.0151420E+005, 1.1984848E+000
 1.9000489E+003,-3.5583461E-001, 3.4222823E-001, 1.0151431E+005, 1.1979606E+000
 1.9100722E+003,-3.5465003E-001, 3.4195297E-001, 1.0151441E+005, 1.1970363E+000
 1.9200955E+003,-3.5425108E-001, 3.4190992E-001, 1.0151450E+005, 1.1971612E+000
 1.9301188E+003,-3.5424707E-001, 3.4174244E-001, 1.0151460E+005, 1.1973291E+000
 1.9400009E+003,-3.5363282E-001, 3.4149572E-001, 1.0151470E+005, 1.1974776E+000
 1.9500242E+003,-3.5260781E-001, 3.4197561E-001, 1.0151479E+005, 1.1973732E+000
 1.9600475E+003,-3.5216893E-001, 3.4302583E-001, 1.0151487E+005, 1.1975877E+000
 1.9700707E+003,-3.5072651E-001, 3.4320707E-001, 1.0151493E+005, 1.1985755E+000
 1.9800940E+003,-3.5050748E-001, 3.4300830E-001, 1.0151499E+005, 1.1980754E+000
 1.9901173E+003,-3.5045937E-001, 3.4248019E-001, 1.0151505E+005, 1.1978819E+000
 2.0001406E+003,-3.4911448E-001, 3.4186382E-001, 1.0151511E+005, 1.1976353E+000
 2.0100227E+003,-3.4802469E-001, 3.4139652E-001, 1.0151516E+005, 1.1976521E+000
 2.0200460E+003,-3.4728639E-001, 3.4097239E-001, 1.0151521E+005, 1.1976308E+000
 2.0300693E+003,-3.4755384E-001, 3.4060389E-001, 1.0151526E+005, 1.1973733E+000
 2.0400926E+003,-3.4877739E-001, 3.4029119E-001, 1.0151532E+005, 1.1971753E+000
 2.0501159E+003,-3.4996082E-001, 3.4020772E-001, 1.0151539E+005, 1.1977465E+000
 2.0601392E+003,-3.4982726E-001, 3.4026821E-001, 1.0151546E+005, 1.1980156E+000
 2.0700213E+003,-3.4866183E-001, 3.4012293E-001, 1.0151553E+005, 1.1977042E+000
 2.0800446E+003,-3.4746544E-001, 3.3995765E-001, 1.0151559E+005, 1.1981230E+000
 2.0900679E+003,-3.4760405E-001, 3.4025320E-001, 1.0151565E+005, 1.1979578E+000
 2.1000912E+003,-3.4949753E-001, 3.4085878E-001, 1.0151571E+005, 1.1978007E+000
 2.1101145E+003,-3.5119371E-001, 3.4157040E-001, 1.0151578E+005, 1.1977154E+000
 2.1201378E+003,-3.5189145E-001, 3.4264604E-001, 1.0151585E+005, 1.1973320E+000
 2.1300199E+003,-3.5188106E-001, 3.4368099E-001, 1.0151592E+005, 1.1978403E+000
 2.1400432E+003,-3.5173298E-001, 3.4429945E-001, 1.0151598E+005, 1.1976570E+000
 2.1500665E+003,-3.5338067E-001, 3.4463978E-001, 1.0151604E+005, 1.1967337E+000
 2.1600898E+003,-3.5538713E-001, 3.4481671E-001, 1.0151611E+005, 1.1969845E+000
 2.1701130E+003,-3.5686580E-001, 3.4533008E-001, 1.0151620E+005, 1.1970282E+000
 2.1801363E+003,-3.5857602E-001, 3.4562938E-001, 1.0151629E+005, 1.1971910E+000
 2.1900185E+003,-3.5887658E-001, 3.4538662E-001, 1.0151640E+005, 1.1976585E+000
 2.2000417E+003,-3.5680394E-001, 3.4541552E-001, 1.0151650E+005, 1.1975918E+000
 2.2100650E+003,-3.5562938E-001, 3.4557813E-001, 1.0151658E+005, 1.1973689E+000
 2.2200883E+003,-3.5424901E-001, 3.4572186E-001, 1.0151665E+005, 1.1971085E+000
 2.2301116E+003,-3.5341990E-001, 3.4542654E-001, 1.0151671E+005, 1.1971692E+000
 2.2401349E+003,-3.5312981E-001, 3.4461418E-001, 1.0151678E+005, 1.1974261E+000
 2.2500170E+003,-3.5286022E-001, 3.4376066E-001, 1.0151684E+005, 1.1982834E+000
 2.2600403E+003,-3.5200962E-001, 3.4309403E-001, 1.0151691E+005, 1.1978708E+000
 2.2700636E+003,-3.5017983E-001, 3.4285913E-001, 1.0151697E+005, 1.1976034E+000
 2.2800869E+003,-3.4959333E-001, 3.4253697E-001, 1.0151702E+005, 1.1971286E+000
 2.2901102E+003,-3.4914303E-001, 3.4183847E-001, 1.0151708E+005, 1.1971453E+000
 2.3001335E+003,-3.4848894E-001, 3.4087479E-001, 1.0151713E+005, 1.1972934E+000
 2.3100156E+003,-3.4800768E-001, 3.4009896E-001, 1.0151719E+005, 1.1973536E+000
 2.3200389E+003,-3.4841236E-001, 3.3964158E-001, 1.0151725E+005, 1.1971926E+000
 2.3300622E+003,-3.4943213E-001, 3.3935294E-001, 1.0151733E+005, 1.1970779E+000
 2.3400855E+003,-3.4951828E-001, 3.3974197E-001, 1.0151740E+005, 1.1970895E+000
 2.3501088E+003,-3.4802296E-001, 3.3998631E-001, 1.0151747E+005, 1.1972616E+000
 2.3601321E+003,-3.4765287E-001, 3.3978946E-001, 1.0151753E+005, 1.1981564E+000
 2.3700142E+003,-3.4785212E-001, 3.3970131E-001, 1.0151759E+005, 1.1973154E+000
 2.3800375E+003,-3.4684985E-001, 3.3979894E-001, 1.0151765E+005, 1.1969882E+000
 2.3900607E+003,-3.4613415E-001, 3.4016970E-001, 1.0151770E+005, 1.1970741E+000
 2.4000840E+003,-3.4595385E-001, 3.4040051E-001, 1.0151774E+005, 1.1975642E+000
 2.4101073E+003,-3.4549091E-001, 3.4028698E-001, 1.0151778E+005, 1.1983049E+000
 2.4201306E+003,-3.4720247E-001, 3.4068690E-001, 1.0151782E+005, 1.1980125E+000
 2.4300127E+003,-3.4872523E-001, 3.4204305E-001, 1.0151787E+005, 1.1975846E+000
 2.4400360E+003,-3.4962035E-001, 3.4398941E-001, 1.0151792E+005, 1.1966070E+000
 2.4500593E+003,-3.4914242E-001, 3.4573048E-001, 1.0151796E+005, 1.1972567E+000
 2.4600826E+003,-3.4807423E-001, 3.4654314E-001, 1.0151797E+005, 1.1975085E+000
 2.4701059E+003,-3.4884480E-001, 3.4653473E-001, 1.0151798E+005, 1.1976335E+000
 2.4801292E+003,-3.5054411E-001, 3.4684803E-001, 1.0151800E+005, 1.1973996E+000
 2.4900113E+003,-3.5160985E-001, 3.4735475E-001, 1.0151803E+005, 1.1971794E+000
 2.5000346E+003,-3.5131560E-001, 3.4744765E-001, 1.0151806E+005, 1.1972616E+000
 2.5100579E+003,-3.5104430E-001, 3.4729796E-001, 1.0151809E+005, 1.1970653E+000
 2.5200812E+003,-3.5080971E-001, 3.4757663E-001, 1.0151811E+005, 1.1971851E+000
 2.5301045E+003,-3.4930103E-001, 3.4818098E-001, 1.0151812E+005, 1.1975780E+000
 2.5401278E+003,-3.4924159E-001, 3.4831294E-001, 1.0151813E+005, 1.1983122E+000
 2.5500099E+003,-3.5145164E-001, 3.4792952E-001, 1.0151814E+005, 1.1978464E+000
 2.5600332E+003,-3.5056994E-001, 3.4757908E-001, 1.0151817E+005, 1.1977366E+000
 2.5700565E+003,-3.4877723E-001, 3.4714082E-001, 1.0151819E+005, 1.1972576E+000
 2.5800798E+003,-3.4890712E-001, 3.4656070E-001, 1.0151820E+005, 1.1974885E+000
 2.5901030E+003,-3.4939577E-001, 3.4636997E-001, 1.0151822E+005, 1.1974457E+000
 2.6001263E+003,-3.4987175E-001, 3.4667573E-001, 1.0151825E+005, 1.1976764E+000
 2.6100085E+003,-3.4882337E-001, 3.4685036E-001, 1.0151827E+005, 1.1978883E+000
 2.6200317E+003,-3.4771627E-001, 3.4658067E-001, 1.0151828E+005, 1.1978832E+000
 2.6300550E+003,-3.4663471E-001, 3.4611074E-001, 1.0151829E+005, 1.1976421E+000
 2.6400783E+003,-3.4689220E-001, 3.4558146E-001, 1.0151830E+005, 1.1973890E+000
 2.6501016E+003,-3.4752591E-001, 3.4509288E-001, 1.0151831E+005, 1.1977857E+000
 2.6601249E+003,-3.4781547E-001, 3.4437649E-001, 1.0151833E+005, 1.1971696E+000
 2.6700070E+003,-3.4799551E-001, 3.4390282E-001, 1.0151836E+005, 1.1967670E+000
 2.6800303E+003,-3.4852459E-001, 3.4384727E-001, 1.0151839E+005, 1.1970705E+000
 2.6900536E+003,-3.4974633E-001, 3.4387912E-001, 1.0151843E+005, 1.1976794E+000
 2.7000769E+003,-3.5139124E-001, 3.4414279E-001, 1.0151847E+005, 1.1971630E+000
 2.7101002E+003,-3.5338901E-001, 3.4455220E-001, 1.0151853E+005, 1.1969332E+000
 2.7201235E+003,-3.5340500E-001, 3.4512930E-001, 1.0151860E+005, 1.1962408E+000
 2.7300056E+003,-3.5247397E-001, 3.4606037E-001, 1.0151866E+005, 1.1966876E+000
 2.7400289E+003,-3.5191422E-001, 3.4733122E-001, 1.0151871E+005, 1.1972267E+000
 2.7500522E+003,-3.5173835E-001, 3.4874746E-001, 1.0151873E+005, 1.1978043E+000
 2.7600755E+003,-3.5290996E-001, 3.4981098E-001, 1.0151876E+005, 1.1978979E+000
 2.7700988E+003,-3.5195797E-001, 3.4985759E-001, 1.0151878E+005, 1.1976207E+000
