s,Pa,kg/m3,kW,kW
 2.7800112E+003, 1.0149009E+005, 1.1839627E+000,-2.5782451E+002, 2.2552316E+002
 2.7900559E+003, 1.0149036E+005, 1.1845368E+000,-2.5738090E+002, 2.2453379E+002
 2.8001005E+003, 1.0149064E+005, 1.1824543E+000,-2.5702437E+002, 2.2365685E+002
 2.8100336E+003, 1.0149091E+005, 1.1835845E+000,-2.5692556E+002, 2.2385204E+002
 2.8200782E+003, 1.0149118E+005, 1.1854839E+000,-2.5640574E+002, 2.2473231E+002
 2.8300112E+003, 1.0149144E+005, 1.1844704E+000,-2.5604631E+002, 2.2461237E+002
 2.8400559E+003, 1.0149170E+005, 1.1837878E+000,-2.5621132E+002, 2.2448727E+002
 2.8501005E+003, 1.0149196E+005, 1.1849515E+000,-2.5647191E+002, 2.2446009E+002
 2.8600336E+003, 1.0149223E+005, 1.1837220E+000,-2.5582992E+002, 2.2456549E+002
 2.8700782E+003, 1.0149249E+005, 1.1827513E+000,-2.5535213E+002, 2.2495212E+002
 2.8800112E+003, 1.0149275E+005, 1.1825930E+000,-2.5590013E+002, 2.2311682E+002
 2.8900559E+003, 1.0149304E+005, 1.1818476E+000,-2.5746027E+002, 2.2140350E+002
 2.9001005E+003, 1.0149334E+005, 1.1817424E+000,-2.5792683E+002, 2.2116593E+002
 2.9100336E+003, 1.0149364E+005, 1.1830715E+000,-2.5731831E+002, 2.2193206E+002
 2.9200782E+003, 1.0149393E+005, 1.1835400E+000,-2.5651275E+002, 2.2174059E+002
 2.9300112E+003, 1.0149421E+005, 1.1842612E+000,-2.5624837E+002, 2.2146007E+002
 2.9400559E+003, 1.0149450E+005, 1.1833929E+000,-2.5579144E+002, 2.2113719E+002
 2.9501005E+003, 1.0149478E+005, 1.1830984E+000,-2.5541799E+002, 2.2147706E+002
 2.9600336E+003, 1.0149505E+005, 1.1826548E+000,-2.5554173E+002, 2.2253569E+002
 2.9700782E+003, 1.0149532E+005, 1.1845715E+000,-2.5530255E+002, 2.2274145E+002
 2.9800112E+003, 1.0149559E+005, 1.1833585E+000,-2.5527563E+002, 2.2176342E+002
 2.9900559E+003, 1.0149587E+005, 1.1833762E+000,-2.5548582E+002, 2.2151931E+002
 3.0001005E+003, 1.0149615E+005, 1.1836215E+000,-2.5548354E+002, 2.2250876E+002
 3.0100336E+003, 1.0149641E+005, 1.1841650E+000,-2.5472213E+002, 2.2460019E+002
 3.0200782E+003, 1.0149666E+005, 1.1844365E+000,-2.5468452E+002, 2.2435558E+002
 3.0300112E+003, 1.0149692E+005, 1.1841287E+000,-2.5528103E+002, 2.2347175E+002
 3.0400559E+003, 1.0149719E+005, 1.1838400E+000,-2.5565443E+002, 2.2261516E+002
 3.0501005E+003, 1.0149746E+005, 1.1841710E+000,-2.5553804E+002, 2.2238806E+002
 3.0600336E+003, 1.0149773E+005, 1.1843220E+000,-2.5516890E+002, 2.2314565E+002
 3.0700782E+003, 1.0149799E+005, 1.1845837E+000,-2.5434897E+002, 2.2342753E+002
 3.0800112E+003, 1.0149824E+005, 1.1836657E+000,-2.5371058E+002, 2.2355682E+002
 3.0900559E+003, 1.0149849E+005, 1.1831028E+000,-2.5391639E+002, 2.2474566E+002
 3.1001005E+003, 1.0149872E+005, 1.1832327E+000,-2.5396346E+002, 2.2590412E+002
 3.1100336E+003, 1.0149897E+005, 1.1829187E+000,-2.5539166E+002, 2.2475998E+002
 3.1200782E+003, 1.0149923E+005, 1.1832116E+000,-2.5593403E+002, 2.2397519E+002
 3.1300112E+003, 1.0149949E+005, 1.1830765E+000,-2.5484290E+002, 2.2358651E+002
 3.1400559E+003, 1.0149974E+005, 1.1830327E+000,-2.5460516E+002, 2.2500704E+002
 3.1501005E+003, 1.0149999E+005, 1.1833857E+000,-2.5391131E+002, 2.2580033E+002
 3.1600336E+003, 1.0150022E+005, 1.1837697E+000,-2.5364739E+002, 2.2580873E+002
 3.1700782E+003, 1.0150046E+005, 1.1844633E+000,-2.5512369E+002, 2.2519174E+002
 3.1800112E+003, 1.0150072E+005, 1.1839608E+000,-2.5629760E+002, 2.2469372E+002
 3.1900559E+003, 1.0150098E+005, 1.1836429E+000,-2.5645223E+002, 2.2491747E+002
 3.2001005E+003, 1.0150124E+005, 1.1833222E+000,-2.5618261E+002, 2.2438455E+002
 3.2100336E+003, 1.0150151E+005, 1.1829739E+000,-2.5634793E+002, 2.2373450E+002
 3.2200782E+003, 1.0150179E+005, 1.1830255E+000,-2.5749115E+002, 2.2378923E+002
 3.2300112E+003, 1.0150206E+005, 1.1836333E+000,-2.5749310E+002, 2.2514562E+002
 3.2400559E+003, 1.0150233E+005, 1.1838607E+000,-2.5684748E+002, 2.2532092E+002
 3.2501005E+003, 1.0150259E+005, 1.1840361E+000,-2.5670146E+002, 2.2526834E+002
 3.2600336E+003, 1.0150286E+005, 1.1836241E+000,-2.5648288E+002, 2.2488478E+002
 3.2700782E+003, 1.0150311E+005, 1.1832173E+000,-2.5605578E+002, 2.2529015E+002
 3.2800112E+003, 1.0150336E+005, 1.1831006E+000,-2.5519112E+002, 2.2516837E+002
 3.2900559E+003, 1.0150361E+005, 1.1838190E+000,-2.5603233E+002, 2.2463509E+002
 3.3001005E+003, 1.0150387E+005, 1.1842347E+000,-2.5677872E+002, 2.2537566E+002
 3.3100336E+003, 1.0150413E+005, 1.1842710E+000,-2.5505213E+002, 2.2573364E+002
 3.3200782E+003, 1.0150437E+005, 1.1840773E+000,-2.5405499E+002, 2.2515912E+002
 3.3300112E+003, 1.0150461E+005, 1.1836709E+000,-2.5419674E+002, 2.2485105E+002
 3.3400559E+003, 1.0150485E+005, 1.1815977E+000,-2.5330092E+002, 2.2571907E+002
 3.3501005E+003, 1.0150508E+005, 1.1832327E+000,-2.5283294E+002, 2.2622106E+002
 3.3600336E+003, 1.0150531E+005, 1.1853278E+000,-2.5312566E+002, 2.2641809E+002
 3.3700782E+003, 1.0150553E+005, 1.1865740E+000,-2.5337119E+002, 2.2718129E+002
 3.3800112E+003, 1.0150575E+005, 1.1835595E+000,-2.5381031E+002, 2.2779332E+002
 3.3900559E+003, 1.0150597E+005, 1.1813326E+000,-2.5450184E+002, 2.2842306E+002
 3.4001005E+003, 1.0150618E+005, 1.1822660E+000,-2.5507600E+002, 2.2956687E+002
 3.4100336E+003, 1.0150639E+005, 1.1819300E+000,-2.5492198E+002, 2.3057123E+002
 3.4200782E+003, 1.0150659E+005, 1.1825133E+000,-2.5485333E+002, 2.3208348E+002
 3.4300112E+003, 1.0150677E+005, 1.1824384E+000,-2.5560192E+002, 2.3451286E+002
 3.4400559E+003, 1.0150695E+005, 1.1835618E+000,-2.5631110E+002, 2.3404003E+002
 3.4501005E+003, 1.0150715E+005, 1.1842287E+000,-2.5738564E+002, 2.3352710E+002
 3.4600336E+003, 1.0150734E+005, 1.1829974E+000,-2.5689060E+002, 2.3397428E+002
 3.4700782E+003, 1.0150753E+005, 1.1843391E+000,-2.5570888E+002, 2.3343994E+002
 3.4800112E+003, 1.0150771E+005, 1.1830010E+000,-2.5496596E+002, 2.3338790E+002
 3.4900559E+003, 1.0150789E+005, 1.1827529E+000,-2.5532472E+002, 2.3312151E+002
 3.5001005E+003, 1.0150808E+005, 1.1832422E+000,-2.5561622E+002, 2.3253225E+002
 3.5100336E+003, 1.0150827E+005, 1.1843377E+000,-2.5483303E+002, 2.3224079E+002
 3.5200782E+003, 1.0150845E+005, 1.1851847E+000,-2.5445829E+002, 2.3156958E+002
 3.5300112E+003, 1.0150864E+005, 1.1847835E+000,-2.5366317E+002, 2.3009310E+002
 3.5400559E+003, 1.0150884E+005, 1.1845392E+000,-2.5429506E+002, 2.2897965E+002
 3.5501005E+003, 1.0150906E+005, 1.1842911E+000,-2.5554922E+002, 2.2747135E+002
 3.5600336E+003, 1.0150930E+005, 1.1839990E+000,-2.5540911E+002, 2.2675342E+002
 3.5700782E+003, 1.0150954E+005, 1.1838532E+000,-2.5391480E+002, 2.2572565E+002
 3.5800112E+003, 1.0150976E+005, 1.1842968E+000,-2.5371510E+002, 2.2531137E+002
 3.5900559E+003, 1.0151000E+005, 1.1844455E+000,-2.5378273E+002, 2.2454894E+002
 3.6001005E+003, 1.0151024E+005, 1.1845578E+000,-2.5354635E+002, 2.2434200E+002
 3.6100336E+003, 1.0151048E+005, 1.1844831E+000,-2.5373720E+002, 2.2466980E+002
 3.6200782E+003, 1.0151071E+005, 1.1840593E+000,-2.5435529E+002, 2.2598337E+002
 3.6300112E+003, 1.0151094E+005, 1.1835637E+000,-2.5431566E+002, 2.2711081E+002
 3.6400559E+003, 1.0151116E+005, 1.1836080E+000,-2.5377314E+002, 2.2707205E+002
 3.6501005E+003, 1.0151139E+005, 1.1838191E+000,-2.5443005E+002, 2.2702752E+002
 3.6600336E+003, 1.0151162E+005, 1.1839592E+000,-2.5474438E+002, 2.2723639E+002
 3.6700782E+003, 1.0151184E+005, 1.1843871E+000,-2.5369767E+002, 2.2696754E+002
 3.6800112E+003, 1.0151206E+005, 1.1842823E+000,-2.5242175E+002, 2.2710166E+002
 3.6900559E+003, 1.0151227E+005, 1.1833193E+000,-2.5190369E+002, 2.2680443E+002
 3.7001005E+003, 1.0151248E+005, 1.1830644E+000,-2.5192367E+002, 2.2672893E+002
 3.7100336E+003, 1.0151269E+005, 1.1837168E+000,-2.5204109E+002, 2.2550247E+002
 3.7200782E+003, 1.0151291E+005, 1.1845804E+000,-2.5234961E+002, 2.2462955E+002
 3.7300112E+003, 1.0151314E+005, 1.1820975E+000,-2.5229731E+002, 2.2454621E+002
 3.7400559E+003, 1.0151337E+005, 1.1812828E+000,-2.5185480E+002, 2.2432304E+002
 3.7501005E+003, 1.0151359E+005, 1.1827057E+000,-2.5141009E+002, 2.2533636E+002
 3.7600336E+003, 1.0151381E+005, 1.1834899E+000,-2.5152658E+002, 2.2621174E+002
 3.7700782E+003, 1.0151402E+005, 1.1836249E+000,-2.5136045E+002, 2.2605147E+002
 3.7800112E+003, 1.0151424E+005, 1.1839236E+000,-2.5120903E+002, 2.2528066E+002
 3.7900559E+003, 1.0151445E+005, 1.1843190E+000,-2.5157950E+002, 2.2520703E+002
 3.8001005E+003, 1.0151467E+005, 1.1837150E+000,-2.5206361E+002, 2.2595840E+002
 3.8100336E+003, 1.0151488E+005, 1.1837053E+000,-2.5165738E+002, 2.2642232E+002
 3.8200782E+003, 1.0151510E+005, 1.1833053E+000,-2.5208751E+002, 2.2586475E+002
 3.8300112E+003, 1.0151532E+005, 1.1833365E+000,-2.5266036E+002, 2.2560395E+002
 3.8400559E+003, 1.0151555E+005, 1.1829104E+000,-2.5236439E+002, 2.2580291E+002
 3.8501005E+003, 1.0151576E+005, 1.1829601E+000,-2.5155660E+002, 2.2666315E+002
 3.8600336E+003, 1.0151596E+005, 1.1834226E+000,-2.5121918E+002, 2.2730166E+002
 3.8700782E+003, 1.0151617E+005, 1.1831452E+000,-2.5201622E+002, 2.2617813E+002
 3.8800112E+003, 1.0151639E+005, 1.1836043E+000,-2.5259743E+002, 2.2659211E+002
 3.8900559E+003, 1.0151660E+005, 1.1840596E+000,-2.5206032E+002, 2.2803602E+002
 3.9001005E+003, 1.0151680E+005, 1.1837740E+000,-2.5148292E+002, 2.2991723E+002
 3.9100336E+003, 1.0151698E+005, 1.1829719E+000,-2.5154687E+002, 2.3025112E+002
 3.9200782E+003, 1.0151716E+005, 1.1833336E+000,-2.5236574E+002, 2.2967076E+002
 3.9300112E+003, 1.0151735E+005, 1.1840149E+000,-2.5355737E+002, 2.2984583E+002
 3.9400559E+003, 1.0151755E+005, 1.1840892E+000,-2.5285002E+002, 2.2943456E+002
 3.9501005E+003, 1.0151775E+005, 1.1831000E+000,-2.5256158E+002, 2.2789795E+002
 3.9600336E+003, 1.0151797E+005, 1.1849122E+000,-2.5367630E+002, 2.2660428E+002
 3.9700782E+003, 1.0151819E+005, 1.1852200E+000,-2.5442707E+002, 2.2737992E+002
 3.9800112E+003, 1.0151841E+005, 1.1816214E+000,-2.5298574E+002, 2.2839912E+002
 3.9900559E+003, 1.0151861E+005, 1.1836525E+000,-2.5221008E+002, 2.2885359E+002
 4.0001005E+003, 1.0151880E+005, 1.1829299E+000,-2.5248023E+002, 2.2908563E+002
 4.0100336E+003, 1.0151900E+005, 1.1836134E+000,-2.5294858E+002, 2.2835457E+002
 4.0200782E+003, 1.0151921E+005, 1.1837059E+000,-2.5307341E+002, 2.2706134E+002
 4.0300112E+003, 1.0151942E+005, 1.1838968E+000,-2.5278251E+002, 2.2748144E+002
 4.0400559E+003, 1.0151961E+005, 1.1842618E+000,-2.5229189E+002, 2.3000672E+002
 4.0501005E+003, 1.0151981E+005, 1.1840365E+000,-2.5250164E+002, 2.2743700E+002
 4.0600336E+003, 1.0152002E+005, 1.1835655E+000,-2.5257184E+002, 2.2515291E+002
 4.0700782E+003, 1.0152025E+005, 1.1834530E+000,-2.5142903E+002, 2.2491229E+002
 4.0800112E+003, 1.0152046E+005, 1.1833963E+000,-2.5046782E+002, 2.2473741E+002
 4.0900559E+003, 1.0152066E+005, 1.1852070E+000,-2.5011364E+002, 2.2599410E+002
 4.1001005E+003, 1.0152085E+005, 1.1835490E+000,-2.5038823E+002, 2.2748320E+002
 4.1100336E+003, 1.0152105E+005, 1.1834722E+000,-2.5050192E+002, 2.2601052E+002
 4.1200782E+003, 1.0152127E+005, 1.1827762E+000,-2.5098914E+002, 2.2393024E+002
 4.1300112E+003, 1.0152149E+005, 1.1829170E+000,-2.5068208E+002, 2.2401550E+002
 4.1400559E+003, 1.0152171E+005, 1.1837038E+000,-2.4986507E+002, 2.2369138E+002
 4.1501005E+003, 1.0152193E+005, 1.1837781E+000,-2.4998266E+002, 2.2275194E+002
 4.1600336E+003, 1.0152216E+005, 1.1837806E+000,-2.5060987E+002, 2.2171964E+002
 4.1700782E+003, 1.0152240E+005, 1.1839074E+000,-2.5078210E+002, 2.2322092E+002
 4.1800112E+003, 1.0152262E+005, 1.1832305E+000,-2.4963863E+002, 2.2463098E+002
 4.1900559E+003, 1.0152282E+005, 1.1832574E+000,-2.4841944E+002, 2.2552239E+002
 4.2001005E+003, 1.0152301E+005, 1.1840936E+000,-2.4849126E+002, 2.2536482E+002
 4.2100336E+003, 1.0152321E+005, 1.1828402E+000,-2.4964004E+002, 2.2596231E+002
 4.2200782E+003, 1.0152340E+005, 1.1826042E+000,-2.5047569E+002, 2.2726925E+002
 4.2300112E+003, 1.0152360E+005, 1.1838141E+000,-2.5079816E+002, 2.2766248E+002
 4.2400559E+003, 1.0152379E+005, 1.1833956E+000,-2.5053668E+002, 2.2778361E+002
 4.2501005E+003, 1.0152398E+005, 1.1832684E+000,-2.4976206E+002, 2.2837095E+002
 4.2600336E+003, 1.0152415E+005, 1.1828915E+000,-2.4961772E+002, 2.2892402E+002
 4.2700782E+003, 1.0152433E+005, 1.1833751E+000,-2.4977153E+002, 2.3015927E+002
 4.2800112E+003, 1.0152449E+005, 1.1833810E+000,-2.4938150E+002, 2.3113379E+002
 4.2900559E+003, 1.0152463E+005, 1.1838091E+000,-2.4919859E+002, 2.3211408E+002
 4.3001005E+003, 1.0152478E+005, 1.1844084E+000,-2.4956373E+002, 2.3336960E+002
 4.3100336E+003, 1.0152492E+005, 1.1842904E+000,-2.4992772E+002, 2.3271262E+002
 4.3200782E+003, 1.0152508E+005, 1.1841030E+000,-2.5031471E+002, 2.3199859E+002
 4.3300112E+003, 1.0152524E+005, 1.1834739E+000,-2.5058244E+002, 2.3179691E+002
 4.3400559E+003, 1.0152540E+005, 1.1836171E+000,-2.5060314E+002, 2.3241668E+002
 4.3501005E+003, 1.0152556E+005, 1.1846958E+000,-2.5013999E+002, 2.3151328E+002
 4.3600336E+003, 1.0152572E+005, 1.1846558E+000,-2.5037050E+002, 2.3021729E+002
 4.3700782E+003, 1.0152589E+005, 1.1845900E+000,-2.5081223E+002, 2.3027401E+002
 4.3800112E+003, 1.0152607E+005, 1.1838732E+000,-2.5084632E+002, 2.3011432E+002
 4.3900559E+003, 1.0152624E+005, 1.1839760E+000,-2.5073795E+002, 2.3136300E+002
 4.4001005E+003, 1.0152640E+005, 1.1840149E+000,-2.5038783E+002, 2.3243592E+002
 4.4100336E+003, 1.0152655E+005, 1.1844021E+000,-2.5015561E+002, 2.3213854E+002
 4.4200782E+003, 1.0152671E+005, 1.1846185E+000,-2.5043266E+002, 2.3096642E+002
 4.4300112E+003, 1.0152687E+005, 1.1832437E+000,-2.5003352E+002, 2.2914429E+002
 4.4400559E+003, 1.0152705E+005, 1.1836058E+000,-2.4958509E+002, 2.2779255E+002
 4.4501005E+003, 1.0152724E+005, 1.1855631E+000,-2.4943667E+002, 2.2703832E+002
 4.4600336E+003, 1.0152743E+005, 1.1851948E+000,-2.4922236E+002, 2.2560732E+002
 4.4700782E+003, 1.0152763E+005, 1.1810674E+000,-2.4976033E+002, 2.2504684E+002
 4.4800112E+003, 1.0152783E+005, 1.1827347E+000,-2.4972094E+002, 2.2578006E+002
 4.4900559E+003, 1.0152802E+005, 1.1818454E+000,-2.4848491E+002, 2.2549520E+002
 4.5001005E+003, 1.0152822E+005, 1.1821425E+000,-2.4853634E+002, 2.2560330E+002
 4.5100336E+003, 1.0152842E+005, 1.1826375E+000,-2.4904621E+002, 2.2663807E+002
 4.5200782E+003, 1.0152860E+005, 1.1837104E+000,-2.4870956E+002, 2.2716751E+002
 4.5300112E+003, 1.0152878E+005, 1.1838502E+000,-2.4821026E+002, 2.2778655E+002
 4.5400559E+003, 1.0152894E+005, 1.1837486E+000,-2.4807890E+002, 2.2957557E+002
 4.5501005E+003, 1.0152909E+005, 1.1836861E+000,-2.4869660E+002, 2.3010846E+002
 4.5600336E+003, 1.0152926E+005, 1.1839689E+000,-2.4921358E+002, 2.2894813E+002
 4.5700782E+003, 1.0152944E+005, 1.1840035E+000,-2.4920964E+002, 2.2830868E+002
 4.5800112E+003, 1.0152961E+005, 1.1844981E+000,-2.4888631E+002, 2.2821316E+002
 4.5900559E+003, 1.0152978E+005, 1.1844626E+000,-2.4891802E+002, 2.2894956E+002
 4.6001005E+003, 1.0152995E+005, 1.1833512E+000,-2.4923164E+002, 2.2989096E+002
 4.6100336E+003, 1.0153012E+005, 1.1814848E+000,-2.4967850E+002, 2.3060915E+002
 4.6200782E+003, 1.0153028E+005, 1.1816041E+000,-2.4996139E+002, 2.3123123E+002
 4.6300112E+003, 1.0153045E+005, 1.1836259E+000,-2.4972504E+002, 2.3016651E+002
 4.6400559E+003, 1.0153061E+005, 1.1819425E+000,-2.5012859E+002, 2.3003012E+002
 4.6501005E+003, 1.0153079E+005, 1.1822389E+000,-2.5025698E+002, 2.2843464E+002
 4.6600336E+003, 1.0153098E+005, 1.1833763E+000,-2.4963218E+002, 2.2764082E+002
 4.6700782E+003, 1.0153116E+005, 1.1844685E+000,-2.4895110E+002, 2.2745754E+002
 4.6800112E+003, 1.0153134E+005, 1.1834082E+000,-2.4862955E+002, 2.2714120E+002
 4.6900559E+003, 1.0153152E+005, 1.1829810E+000,-2.4862759E+002, 2.2724565E+002
 4.7001005E+003, 1.0153170E+005, 1.1838357E+000,-2.4837971E+002, 2.2753948E+002
 4.7100336E+003, 1.0153187E+005, 1.1836146E+000,-2.4808835E+002, 2.2788886E+002
 4.7200782E+003, 1.0153204E+005, 1.1824118E+000,-2.4811641E+002, 2.2898017E+002
 4.7300112E+003, 1.0153220E+005, 1.1827214E+000,-2.4830134E+002, 2.2948273E+002
 4.7400559E+003, 1.0153235E+005, 1.1842114E+000,-2.4873310E+002, 2.2971756E+002
 4.7501005E+003, 1.0153252E+005, 1.1845499E+000,-2.4957534E+002, 2.2924607E+002
 4.7600336E+003, 1.0153270E+005, 1.1834487E+000,-2.4996882E+002, 2.2852583E+002
 4.7700782E+003, 1.0153289E+005, 1.1818896E+000,-2.5027142E+002, 2.2848394E+002
 4.7800112E+003, 1.0153308E+005, 1.1826568E+000,-2.5071659E+002, 2.2883171E+002
 4.7900559E+003, 1.0153326E+005, 1.1829251E+000,-2.4966675E+002, 2.2922740E+002
 4.8001005E+003, 1.0153342E+005, 1.1835759E+000,-2.4804820E+002, 2.2930680E+002
 4.8100336E+003, 1.0153358E+005, 1.1843300E+000,-2.4748104E+002, 2.2883981E+002
 4.8200782E+003, 1.0153374E+005, 1.1841551E+000,-2.4809186E+002, 2.2912545E+002
 4.8300112E+003, 1.0153390E+005, 1.1842440E+000,-2.4895045E+002, 2.3088637E+002
 4.8400559E+003, 1.0153405E+005, 1.1842908E+000,-2.4987062E+002, 2.3087659E+002
 4.8501005E+003, 1.0153422E+005, 1.1836918E+000,-2.5085474E+002, 2.2987740E+002
 4.8600336E+003, 1.0153440E+005, 1.1840508E+000,-2.5014441E+002, 2.2973414E+002
 4.8700782E+003, 1.0153457E+005, 1.1841471E+000,-2.4885864E+002, 2.2914526E+002
 4.8800112E+003, 1.0153473E+005, 1.1839113E+000,-2.4811072E+002, 2.2801199E+002
 4.8900559E+003, 1.0153491E+005, 1.1846194E+000,-2.4809861E+002, 2.2716824E+002
 4.9001005E+003, 1.0153509E+005, 1.1848020E+000,-2.4825117E+002, 2.2631561E+002
 4.9100336E+003, 1.0153528E+005, 1.1837296E+000,-2.4818358E+002, 2.2589504E+002
 4.9200782E+003, 1.0153546E+005, 1.1836493E+000,-2.4778842E+002, 2.2648805E+002
 4.9300112E+003, 1.0153564E+005, 1.1838926E+000,-2.4736844E+002, 2.2813598E+002
 4.9400559E+003, 1.0153580E+005, 1.1838141E+000,-2.4808254E+002, 2.2871880E+002
 4.9501005E+003, 1.0153595E+005, 1.1839823E+000,-2.4760393E+002, 2.2868618E+002
 4.9600336E+003, 1.0153611E+005, 1.1838383E+000,-2.4686710E+002, 2.2776335E+002
 4.9700782E+003, 1.0153628E+005, 1.1829383E+000,-2.4680899E+002, 2.2727010E+002
 4.9800112E+003, 1.0153645E+005, 1.1832350E+000,-2.4670516E+002, 2.2664679E+002
 4.9900559E+003, 1.0153662E+005, 1.1828553E+000,-2.4661127E+002, 2.2597856E+002
 5.0001005E+003, 1.0153680E+005, 1.1832376E+000,-2.4629863E+002, 2.2613134E+002
 5.0100336E+003, 1.0153697E+005, 1.1842531E+000,-2.4635720E+002, 2.2756226E+002
 5.0200782E+003, 1.0153713E+005, 1.1830843E+000,-2.4647343E+002, 2.2841270E+002
 5.0300112E+003, 1.0153728E+005, 1.1830251E+000,-2.4654261E+002, 2.2832231E+002
 5.0400559E+003, 1.0153744E+005, 1.1826113E+000,-2.4652872E+002, 2.2817595E+002
 5.0501005E+003, 1.0153759E+005, 1.1833265E+000,-2.4704464E+002, 2.2808382E+002
 5.0600336E+003, 1.0153776E+005, 1.1837521E+000,-2.4701252E+002, 2.2673052E+002
 5.0700782E+003, 1.0153794E+005, 1.1833624E+000,-2.4724024E+002, 2.2599062E+002
 5.0800112E+003, 1.0153812E+005, 1.1842647E+000,-2.4744055E+002, 2.2645662E+002
 5.0900559E+003, 1.0153829E+005, 1.1834649E+000,-2.4765623E+002, 2.2759160E+002
 5.1001005E+003, 1.0153846E+005, 1.1838445E+000,-2.4791275E+002, 2.2758214E+002
 5.1100336E+003, 1.0153863E+005, 1.1827138E+000,-2.4826327E+002, 2.2796667E+002
 5.1200782E+003, 1.0153880E+005, 1.1822018E+000,-2.4813789E+002, 2.2896534E+002
 5.1300112E+003, 1.0153895E+005, 1.1832873E+000,-2.4733153E+002, 2.3010927E+002
 5.1400559E+003, 1.0153909E+005, 1.1838521E+000,-2.4700935E+002, 2.3036595E+002
 5.1501005E+003, 1.0153924E+005, 1.1836948E+000,-2.4716662E+002, 2.3041523E+002
 5.1600336E+003, 1.0153938E+005, 1.1840436E+000,-2.4701956E+002, 2.3088950E+002
 5.1700782E+003, 1.0153952E+005, 1.1839874E+000,-2.4681944E+002, 2.3040678E+002
 5.1800112E+003, 1.0153966E+005, 1.1834691E+000,-2.4726938E+002, 2.2988044E+002
 5.1900559E+003, 1.0153981E+005, 1.1821522E+000,-2.4776667E+002, 2.2979478E+002
 5.2001005E+003, 1.0153996E+005, 1.1824838E+000,-2.4811119E+002, 2.2957861E+002
 5.2100336E+003, 1.0154012E+005, 1.1836098E+000,-2.4773186E+002, 2.2952104E+002
 5.2200782E+003, 1.0154027E+005, 1.1837189E+000,-2.4712309E+002, 2.2999950E+002
 5.2300112E+003, 1.0154041E+005, 1.1836275E+000,-2.4711007E+002, 2.3044871E+002
 5.2400559E+003, 1.0154055E+005, 1.1838390E+000,-2.4744984E+002, 2.2978180E+002
 5.2501005E+003, 1.0154071E+005, 1.1845174E+000,-2.4760685E+002, 2.2854036E+002
 5.2600336E+003, 1.0154087E+005, 1.1850632E+000,-2.4810408E+002, 2.2965454E+002
 5.2700782E+003, 1.0154102E+005, 1.1830425E+000,-2.4803474E+002, 2.3066006E+002
 5.2800112E+003, 1.0154117E+005, 1.1839686E+000,-2.4750935E+002, 2.3135952E+002
 5.2900559E+003, 1.0154131E+005, 1.1837385E+000,-2.4799457E+002, 2.3343550E+002
 5.3001005E+003, 1.0154144E+005, 1.1830548E+000,-2.4978835E+002, 2.3428822E+002
 5.3100336E+003, 1.0154157E+005, 1.1837507E+000,-2.5008361E+002, 2.3513833E+002
 5.3200782E+003, 1.0154169E+005, 1.1849015E+000,-2.4876318E+002, 2.3548326E+002
 5.3300112E+003, 1.0154181E+005, 1.1855578E+000,-2.4827071E+002, 2.3444386E+002
 5.3400559E+003, 1.0154193E+005, 1.1840383E+000,-2.4827563E+002, 2.3362339E+002
 5.3501005E+003, 1.0154206E+005, 1.1827407E+000,-2.4816897E+002, 2.3336105E+002
 5.3600336E+003, 1.0154220E+005, 1.1822402E+000,-2.4791225E+002, 2.3227488E+002
 5.3700782E+003, 1.0154233E+005, 1.1831015E+000,-2.4787621E+002, 2.3212788E+002
 5.3800112E+003, 1.0154246E+005, 1.1831664E+000,-2.4745880E+002, 2.3296551E+002
 5.3900559E+003, 1.0154258E+005, 1.1835790E+000,-2.4721147E+002, 2.3420761E+002
 5.4001005E+003, 1.0154269E+005, 1.1847677E+000,-2.4702284E+002, 2.3331308E+002
 5.4100336E+003, 1.0154281E+005, 1.1837244E+000,-2.4736058E+002, 2.3288018E+002
 5.4200782E+003, 1.0154294E+005, 1.1838565E+000,-2.4703484E+002, 2.3260198E+002
 5.4300112E+003, 1.0154306E+005, 1.1841736E+000,-2.4626088E+002, 2.3374505E+002
 5.4400559E+003, 1.0154317E+005, 1.1844947E+000,-2.4610793E+002, 2.3327297E+002
 5.4501005E+003, 1.0154328E+005, 1.1844312E+000,-2.4656570E+002, 2.3272828E+002
 5.4600336E+003, 1.0154341E+005, 1.1843296E+000,-2.4761377E+002, 2.3209588E+002
 5.4700782E+003, 1.0154355E+005, 1.1845371E+000,-2.4756919E+002, 2.3163187E+002
 5.4800112E+003, 1.0154369E+005, 1.1830805E+000,-2.4787253E+002, 2.3106808E+002
 5.4900559E+003, 1.0154383E+005, 1.1838872E+000,-2.4712197E+002, 2.3056245E+002
 5.5001005E+003, 1.0154397E+005, 1.1833415E+000,-2.4586453E+002, 2.3050866E+002
 5.5100336E+003, 1.0154410E+005, 1.1832737E+000,-2.4539082E+002, 2.3063977E+002
 5.5200782E+003, 1.0154423E+005, 1.1832817E+000,-2.4587058E+002, 2.3138837E+002
 5.5300112E+003, 1.0154435E+005, 1.1832684E+000,-2.4611127E+002, 2.3109130E+002
 5.5400559E+003, 1.0154448E+005, 1.1843283E+000,-2.4626027E+002, 2.3032045E+002
 5.5501005E+003, 1.0154462E+005, 1.1846391E+000,-2.4597717E+002, 2.2870401E+002
 5.5600336E+003, 1.0154476E+005, 1.1831024E+000,-2.4627432E+002, 2.2881102E+002
