s,kW,kW
Time,qdot1,qdot2
 9.2523840E+002, 1.4794471E+000, 1.0895921E+001
 9.2618510E+002, 1.4794548E+000, 1.0892170E+001
 9.2713180E+002, 1.4794610E+000, 1.0888557E+001
 9.2807849E+002, 1.4794653E+000, 1.0885161E+001
 9.2902519E+002, 1.4794668E+000, 1.0881939E+001
 9.3028745E+002, 1.4794643E+000, 1.0878482E+001
 9.3123415E+002, 1.4794569E+000, 1.0875537E+001
 9.3218085E+002, 1.4794470E+000, 1.0873744E+001
 9.3312754E+002, 1.4794342E+000, 1.0873057E+001
 9.3407424E+002, 1.4794186E+000, 1.0873820E+001
 9.3502094E+002, 1.4794007E+000, 1.0875826E+001
 9.3628320E+002, 1.4793787E+000, 1.0879128E+001
 9.3722990E+002, 1.4793562E+000, 1.0882995E+001
 9.3817659E+002, 1.4793373E+000, 1.0886706E+001
 9.3912329E+002, 1.4793192E+000, 1.0890755E+001
 9.4006999E+002, 1.4793028E+000, 1.0894982E+001
 9.4101668E+002, 1.4792941E+000, 1.0898856E+001
 9.4227895E+002, 1.4792934E+000, 1.0902271E+001
 9.4322564E+002, 1.4792928E+000, 1.0904563E+001
 9.4417234E+002, 1.4792922E+000, 1.0905880E+001
 9.4511904E+002, 1.4792908E+000, 1.0906906E+001
 9.4606573E+002, 1.4792893E+000, 1.0907688E+001
 9.4701243E+002, 1.4792878E+000, 1.0908348E+001
 9.4827469E+002, 1.4792867E+000, 1.0908893E+001
 9.4922139E+002, 1.4792931E+000, 1.0908998E+001
 9.5016809E+002, 1.4793049E+000, 1.0908801E+001
 9.5111478E+002, 1.4793172E+000, 1.0908237E+001
 9.5206148E+002, 1.4793293E+000, 1.0907093E+001
 9.5300818E+002, 1.4793425E+000, 1.0905225E+001
 9.5427044E+002, 1.4793674E+000, 1.0902173E+001
 9.5521714E+002, 1.4793894E+000, 1.0898721E+001
 9.5616383E+002, 1.4794030E+000, 1.0895879E+001
 9.5711053E+002, 1.4794113E+000, 1.0893566E+001
 9.5805723E+002, 1.4794145E+000, 1.0891752E+001
 9.5900392E+002, 1.4794128E+000, 1.0890262E+001
 9.6026619E+002, 1.4794053E+000, 1.0889016E+001
 9.6121288E+002, 1.4794002E+000, 1.0888427E+001
 9.6215958E+002, 1.4793932E+000, 1.0888342E+001
 9.6310628E+002, 1.4793813E+000, 1.0888193E+001
 9.6405297E+002, 1.4793649E+000, 1.0887886E+001
 9.6531524E+002, 1.4793428E+000, 1.0887843E+001
 9.6626193E+002, 1.4793231E+000, 1.0888564E+001
 9.6720863E+002, 1.4793260E+000, 1.0889826E+001
 9.6815533E+002, 1.4793309E+000, 1.0891200E+001
 9.6910202E+002, 1.4793356E+000, 1.0892146E+001
 9.7004872E+002, 1.4793405E+000, 1.0892553E+001
 9.7131098E+002, 1.4793466E+000, 1.0892619E+001
 9.7225768E+002, 1.4793529E+000, 1.0892604E+001
 9.7320438E+002, 1.4793577E+000, 1.0892417E+001
 9.7415107E+002, 1.4793621E+000, 1.0891810E+001
 9.7509777E+002, 1.4793662E+000, 1.0890484E+001
 9.7604447E+002, 1.4793699E+000, 1.0888276E+001
 9.7730673E+002, 1.4793741E+000, 1.0884562E+001
 9.7825343E+002, 1.4793779E+000, 1.0879632E+001
 9.7920012E+002, 1.4793803E+000, 1.0874540E+001
 9.8014682E+002, 1.4793825E+000, 1.0869311E+001
 9.8109352E+002, 1.4793872E+000, 1.0864769E+001
 9.8204021E+002, 1.4793933E+000, 1.0861256E+001
 9.8330248E+002, 1.4793990E+000, 1.0858191E+001
 9.8424917E+002, 1.4794033E+000, 1.0855593E+001
 9.8519587E+002, 1.4794058E+000, 1.0853617E+001
 9.8614257E+002, 1.4794069E+000, 1.0852288E+001
 9.8708926E+002, 1.4794069E+000, 1.0852165E+001
 9.8803596E+002, 1.4794094E+000, 1.0853488E+001
 9.8929822E+002, 1.4794116E+000, 1.0856606E+001
 9.9024492E+002, 1.4794055E+000, 1.0860897E+001
 9.9119162E+002, 1.4793926E+000, 1.0865250E+001
 9.9213831E+002, 1.4793849E+000, 1.0869990E+001
 9.9308501E+002, 1.4793835E+000, 1.0875055E+001
 9.9403171E+002, 1.4793821E+000, 1.0880353E+001
 9.9529397E+002, 1.4793803E+000, 1.0886718E+001
 9.9624067E+002, 1.4793781E+000, 1.0893168E+001
 9.9718736E+002, 1.4793763E+000, 1.0898720E+001
 9.9813406E+002, 1.4793751E+000, 1.0904286E+001
 9.9908076E+002, 1.4793742E+000, 1.0909698E+001
 1.0000000E+003, 1.4793734E+000, 1.0914502E+001
