s,Pa,kg/m3,kW,kW
 8.6010557E+002, 1.0236242E+005, 1.1595513E+000,-1.9848387E+003, 8.1505362E+002
 8.7011023E+002, 1.0237174E+005, 1.1605922E+000,-1.9778874E+003, 8.1632307E+002
 8.8017492E+002, 1.0238094E+005, 1.1598160E+000,-1.9697279E+003, 8.2176234E+002
 8.9021645E+002, 1.0239008E+005, 1.1597935E+000,-1.9686504E+003, 8.2365455E+002
 9.0003788E+002, 1.0239902E+005, 1.1594040E+000,-1.9672186E+003, 8.3582112E+002
 9.1008252E+002, 1.0240786E+005, 1.1615736E+000,-1.9635615E+003, 8.4188583E+002
 9.2012716E+002, 1.0241678E+005, 1.1589683E+000,-1.9623435E+003, 8.3891687E+002
 9.3017180E+002, 1.0242572E+005, 1.1574554E+000,-1.9671402E+003, 8.4152120E+002
 9.4021645E+002, 1.0243472E+005, 1.1597089E+000,-1.9696897E+003, 8.3509589E+002
 9.5016424E+002, 1.0244371E+005, 1.1614827E+000,-1.9628168E+003, 8.3282998E+002
 9.6006995E+002, 1.0245252E+005, 1.1612435E+000,-1.9563709E+003, 8.4804150E+002
 9.7004525E+002, 1.0246125E+005, 1.1587515E+000,-1.9551260E+003, 8.4964719E+002
 9.8018056E+002, 1.0247013E+005, 1.1605808E+000,-1.9583106E+003, 8.3711210E+002
 9.9006488E+002, 1.0247905E+005, 1.1576007E+000,-1.9624069E+003, 8.3964243E+002
 1.0000029E+003, 1.0248777E+005, 1.1601414E+000,-1.9567974E+003, 8.6171974E+002
 1.0101516E+003, 1.0249636E+005, 1.1620789E+000,-1.9502326E+003, 8.7746999E+002
 1.0200843E+003, 1.0250481E+005, 1.1607519E+000,-1.9434777E+003, 8.8284533E+002
 1.0300032E+003, 1.0251311E+005, 1.1603814E+000,-1.9370666E+003, 8.8255628E+002
 1.0400511E+003, 1.0252147E+005, 1.1601130E+000,-1.9332283E+003, 8.7415584E+002
 1.0501192E+003, 1.0252988E+005, 1.1614328E+000,-1.9293138E+003, 8.7222083E+002
 1.0600555E+003, 1.0253830E+005, 1.1631995E+000,-1.9353263E+003, 8.6639573E+002
 1.0701989E+003, 1.0254682E+005, 1.1607398E+000,-1.9394675E+003, 8.6990228E+002
 1.0801742E+003, 1.0255541E+005, 1.1585154E+000,-1.9408189E+003, 8.5617061E+002
 1.0901202E+003, 1.0256398E+005, 1.1612644E+000,-1.9354976E+003, 8.5648818E+002
 1.1000078E+003, 1.0257238E+005, 1.1601854E+000,-1.9290923E+003, 8.6264186E+002
 1.1100189E+003, 1.0258073E+005, 1.1592188E+000,-1.9212884E+003, 8.6781346E+002
 1.1201499E+003, 1.0258906E+005, 1.1576167E+000,-1.9157418E+003, 8.7568616E+002
 1.1301958E+003, 1.0259735E+005, 1.1594218E+000,-1.9099509E+003, 8.7233005E+002
 1.1400169E+003, 1.0260549E+005, 1.1591830E+000,-1.9061945E+003, 8.7598434E+002
 1.1501729E+003, 1.0261361E+005, 1.1589422E+000,-1.9046955E+003, 8.8110732E+002
 1.1600078E+003, 1.0262168E+005, 1.1609118E+000,-1.9050857E+003, 8.8980940E+002
 1.1701615E+003, 1.0262963E+005, 1.1621933E+000,-1.9023285E+003, 8.9921038E+002
 1.1801502E+003, 1.0263766E+005, 1.1629913E+000,-1.9028269E+003, 8.9558628E+002
 1.1901038E+003, 1.0264556E+005, 1.1637213E+000,-1.9024509E+003, 9.1639909E+002
 1.2001484E+003, 1.0265334E+005, 1.1656934E+000,-1.9088301E+003, 9.2878245E+002
 1.2101931E+003, 1.0266117E+005, 1.1619170E+000,-1.9133850E+003, 9.2484222E+002
 1.2200145E+003, 1.0266901E+005, 1.1587455E+000,-1.9156216E+003, 9.0804836E+002
 1.2301028E+003, 1.0267704E+005, 1.1611942E+000,-1.9240133E+003, 9.0125158E+002
 1.2401465E+003, 1.0268514E+005, 1.1616359E+000,-1.9228164E+003, 9.2025084E+002
 1.2501700E+003, 1.0269307E+005, 1.1622764E+000,-1.9145006E+003, 9.2353971E+002
 1.2600312E+003, 1.0270093E+005, 1.1583332E+000,-1.9171990E+003, 9.1093048E+002
 1.2700627E+003, 1.0270884E+005, 1.1591596E+000,-1.9220527E+003, 9.3411761E+002
 1.2801646E+003, 1.0271669E+005, 1.1599395E+000,-1.9279538E+003, 9.4686172E+002
 1.2901452E+003, 1.0272471E+005, 1.1607810E+000,-1.9558950E+003, 9.2959142E+002
 1.3001558E+003, 1.0273284E+005, 1.1605622E+000,-1.9463086E+003, 9.2918351E+002
 1.3101663E+003, 1.0274084E+005, 1.1605636E+000,-1.9329441E+003, 9.3073500E+002
 1.3202178E+003, 1.0274872E+005, 1.1609652E+000,-1.9230326E+003, 9.4820177E+002
 1.3300392E+003, 1.0275631E+005, 1.1606305E+000,-1.9130546E+003, 9.5463742E+002
 1.3400839E+003, 1.0276389E+005, 1.1605337E+000,-1.9134886E+003, 9.4277506E+002
 1.3501285E+003, 1.0277164E+005, 1.1598746E+000,-1.9024248E+003, 9.2654389E+002
 1.3601731E+003, 1.0277934E+005, 1.1612729E+000,-1.8864156E+003, 9.2903553E+002
 1.3701039E+003, 1.0278685E+005, 1.1602196E+000,-1.8759176E+003, 9.3435864E+002
 1.3800925E+003, 1.0279423E+005, 1.1607250E+000,-1.8728213E+003, 9.4027503E+002
 1.3901273E+003, 1.0280157E+005, 1.1609187E+000,-1.8677503E+003, 9.5112328E+002
 1.4001620E+003, 1.0280886E+005, 1.1608733E+000,-1.8737396E+003, 9.5895399E+002
 1.4101967E+003, 1.0281611E+005, 1.1601556E+000,-1.8781867E+003, 9.6697859E+002
 1.4200180E+003, 1.0282322E+005, 1.1608439E+000,-1.8737594E+003, 9.7989416E+002
 1.4300527E+003, 1.0283018E+005, 1.1612632E+000,-1.8732671E+003, 9.9106671E+002
 1.4400874E+003, 1.0283716E+005, 1.1638035E+000,-1.8737182E+003, 9.9776481E+002
 1.4500729E+003, 1.0284408E+005, 1.1620153E+000,-1.8636591E+003, 9.9203904E+002
 1.4601176E+003, 1.0285103E+005, 1.1563810E+000,-1.8582111E+003, 9.7869028E+002
 1.4701622E+003, 1.0285806E+005, 1.1584457E+000,-1.8497458E+003, 9.7054585E+002
 1.4800776E+003, 1.0286495E+005, 1.1593854E+000,-1.8382362E+003, 9.7543355E+002
 1.4901616E+003, 1.0287178E+005, 1.1591102E+000,-1.8305490E+003, 9.7186374E+002
 1.5001042E+003, 1.0287857E+005, 1.1595526E+000,-1.8315098E+003, 9.7543005E+002
 1.5101109E+003, 1.0288534E+005, 1.1614531E+000,-1.8385785E+003, 9.7390143E+002
 1.5201106E+003, 1.0289222E+005, 1.1601737E+000,-1.8473265E+003, 9.7470617E+002
 1.5302089E+003, 1.0289929E+005, 1.1616588E+000,-1.8762910E+003, 9.7411775E+002
 1.5401757E+003, 1.0290650E+005, 1.1612693E+000,-1.8828326E+003, 9.7330246E+002
 1.5501425E+003, 1.0291363E+005, 1.1600679E+000,-1.8811825E+003, 9.8236044E+002
 1.5601092E+003, 1.0292063E+005, 1.1601248E+000,-1.8683037E+003, 9.9470105E+002
 1.5700688E+003, 1.0292743E+005, 1.1602213E+000,-1.8489366E+003, 9.9296495E+002
 1.5801134E+003, 1.0293418E+005, 1.1595446E+000,-1.8423270E+003, 9.8564322E+002
 1.5901581E+003, 1.0294097E+005, 1.1591698E+000,-1.8345137E+003, 9.8446404E+002
 1.6002027E+003, 1.0294761E+005, 1.1603030E+000,-1.8219308E+003, 9.9938766E+002
 1.6100241E+003, 1.0295399E+005, 1.1615913E+000,-1.8141275E+003, 1.0100680E+003
 1.6200688E+003, 1.0296028E+005, 1.1619816E+000,-1.8081724E+003, 1.0147031E+003
 1.6301134E+003, 1.0296657E+005, 1.1612695E+000,-1.8022931E+003, 1.0126029E+003
 1.6401915E+003, 1.0297285E+005, 1.1600328E+000,-1.7974616E+003, 1.0052854E+003
 1.6501405E+003, 1.0297912E+005, 1.1622541E+000,-1.7988410E+003, 1.0104084E+003
 1.6600494E+003, 1.0298531E+005, 1.1620935E+000,-1.7976529E+003, 1.0151033E+003
 1.6701785E+003, 1.0299147E+005, 1.1611851E+000,-1.8019207E+003, 1.0267978E+003
 1.6800874E+003, 1.0299759E+005, 1.1595752E+000,-1.8054978E+003, 1.0325867E+003
 1.6902165E+003, 1.0300376E+005, 1.1599169E+000,-1.8094198E+003, 1.0202290E+003
 1.7000108E+003, 1.0301006E+005, 1.1605389E+000,-1.8100869E+003, 1.0079365E+003
 1.7100554E+003, 1.0301640E+005, 1.1613638E+000,-1.8097096E+003, 1.0001323E+003
 1.7201001E+003, 1.0302287E+005, 1.1617397E+000,-1.8109380E+003, 9.9250615E+002
 1.7301447E+003, 1.0302940E+005, 1.1613655E+000,-1.8116711E+003, 9.8970206E+002
 1.7401894E+003, 1.0303589E+005, 1.1618059E+000,-1.8112675E+003, 9.9851124E+002
 1.7500303E+003, 1.0304229E+005, 1.1577910E+000,-1.8112697E+003, 1.0070420E+003
 1.7600178E+003, 1.0304853E+005, 1.1578919E+000,-1.8024967E+003, 1.0203967E+003
 1.7700682E+003, 1.0305470E+005, 1.1576869E+000,-1.7993907E+003, 1.0308088E+003
 1.7801186E+003, 1.0306076E+005, 1.1581938E+000,-1.8020780E+003, 1.0437079E+003
 1.7901394E+003, 1.0306680E+005, 1.1596577E+000,-1.8117803E+003, 1.0493721E+003
 1.8001841E+003, 1.0307287E+005, 1.1612408E+000,-1.8163013E+003, 1.0488529E+003
 1.8100240E+003, 1.0307891E+005, 1.1595502E+000,-1.8161877E+003, 1.0479352E+003
 1.8200687E+003, 1.0308493E+005, 1.1611707E+000,-1.8053900E+003, 1.0485536E+003
 1.8301133E+003, 1.0309088E+005, 1.1601660E+000,-1.7939795E+003, 1.0479678E+003
 1.8401580E+003, 1.0309681E+005, 1.1623218E+000,-1.7878729E+003, 1.0414649E+003
 1.8502026E+003, 1.0310275E+005, 1.1622895E+000,-1.7858348E+003, 1.0389028E+003
 1.8600240E+003, 1.0310864E+005, 1.1609240E+000,-1.7805666E+003, 1.0368279E+003
 1.8700687E+003, 1.0311455E+005, 1.1599999E+000,-1.7761751E+003, 1.0226559E+003
 1.8800768E+003, 1.0312058E+005, 1.1597623E+000,-1.7755864E+003, 1.0197298E+003
 1.8900530E+003, 1.0312663E+005, 1.1587152E+000,-1.7746653E+003, 1.0097925E+003
 1.9001354E+003, 1.0313275E+005, 1.1584564E+000,-1.7677926E+003, 1.0025591E+003
 1.9100078E+003, 1.0313875E+005, 1.1549863E+000,-1.7577451E+003, 1.0141404E+003
 1.9201560E+003, 1.0314460E+005, 1.1515887E+000,-1.7560010E+003, 1.0225869E+003
 1.9302006E+003, 1.0315053E+005, 1.1550258E+000,-1.7639173E+003, 1.0149099E+003
 1.9401619E+003, 1.0315654E+005, 1.1544319E+000,-1.7740803E+003, 1.0124778E+003
 1.9500001E+003, 1.0316249E+005, 1.1559897E+000,-1.7791146E+003, 1.0213683E+003
 1.9601724E+003, 1.0316846E+005, 1.1578913E+000,-1.7815208E+003, 1.0385437E+003
 1.9700755E+003, 1.0317422E+005, 1.1595493E+000,-1.7780862E+003, 1.0673351E+003
 1.9800407E+003, 1.0317998E+005, 1.1598840E+000,-1.8050036E+003, 1.0471720E+003
 1.9901854E+003, 1.0318615E+005, 1.1608214E+000,-1.8119830E+003, 1.0349910E+003
 2.0001084E+003, 1.0319223E+005, 1.1609155E+000,-1.7956179E+003, 1.0447908E+003
 2.0100893E+003, 1.0319797E+005, 1.1615339E+000,-1.7731091E+003, 1.0643987E+003
 2.0201318E+003, 1.0320345E+005, 1.1613974E+000,-1.7606540E+003, 1.0877891E+003
 2.0301158E+003, 1.0320869E+005, 1.1614527E+000,-1.7619896E+003, 1.0997760E+003
 2.0401869E+003, 1.0321402E+005, 1.1615988E+000,-1.7835624E+003, 1.1015631E+003
 2.0500399E+003, 1.0321944E+005, 1.1614814E+000,-1.7957147E+003, 1.1024070E+003
 2.0600557E+003, 1.0322492E+005, 1.1611861E+000,-1.8041305E+003, 1.0975307E+003
 2.0701065E+003, 1.0323060E+005, 1.1604437E+000,-1.8080397E+003, 1.0920782E+003
 2.0801511E+003, 1.0323630E+005, 1.1585976E+000,-1.7983965E+003, 1.0821733E+003
 2.0901958E+003, 1.0324211E+005, 1.1595870E+000,-1.7905339E+003, 1.0547781E+003
 2.1000172E+003, 1.0324790E+005, 1.1534519E+000,-1.7646351E+003, 1.0420849E+003
 2.1100618E+003, 1.0325360E+005, 1.1558016E+000,-1.7452924E+003, 1.0236194E+003
 2.1201065E+003, 1.0325935E+005, 1.1590102E+000,-1.7310500E+003, 1.0165904E+003
 2.1301709E+003, 1.0326504E+005, 1.1631064E+000,-1.7249755E+003, 1.0224527E+003
 2.1401485E+003, 1.0327051E+005, 1.1608347E+000,-1.7188729E+003, 1.0400349E+003
 2.1502043E+003, 1.0327587E+005, 1.1601708E+000,-1.7128193E+003, 1.0568484E+003
 2.1600285E+003, 1.0328096E+005, 1.1608518E+000,-1.7079985E+003, 1.0762688E+003
 2.1701947E+003, 1.0328597E+005, 1.1613975E+000,-1.7066811E+003, 1.0766392E+003
 2.1800161E+003, 1.0329097E+005, 1.1613891E+000,-1.7097386E+003, 1.0783216E+003
 2.1900490E+003, 1.0329599E+005, 1.1609038E+000,-1.7133339E+003, 1.0773789E+003
 2.2001623E+003, 1.0330107E+005, 1.1611192E+000,-1.7164578E+003, 1.0881890E+003
 2.2100323E+003, 1.0330604E+005, 1.1597918E+000,-1.7181363E+003, 1.0899843E+003
 2.2201138E+003, 1.0331101E+005, 1.1640082E+000,-1.7224185E+003, 1.1014303E+003
 2.2300542E+003, 1.0331589E+005, 1.1619874E+000,-1.7246310E+003, 1.1195110E+003
 2.2400379E+003, 1.0332068E+005, 1.1611374E+000,-1.7455307E+003, 1.1306429E+003
 2.2502130E+003, 1.0332571E+005, 1.1593440E+000,-1.7548061E+003, 1.1286577E+003
 2.2600605E+003, 1.0333064E+005, 1.1566736E+000,-1.7433001E+003, 1.1262901E+003
 2.2701859E+003, 1.0333554E+005, 1.1569339E+000,-1.7323368E+003, 1.1169132E+003
 2.2800794E+003, 1.0334044E+005, 1.1586235E+000,-1.7198118E+003, 1.1041207E+003
 2.2901889E+003, 1.0334538E+005, 1.1597980E+000,-1.7121734E+003, 1.0875115E+003
 2.3001544E+003, 1.0335037E+005, 1.1589740E+000,-1.7044132E+003, 1.0898859E+003
 2.3101991E+003, 1.0335516E+005, 1.1568892E+000,-1.6982523E+003, 1.1100920E+003
 2.3200706E+003, 1.0335973E+005, 1.1580092E+000,-1.6983377E+003, 1.1223337E+003
 2.3300133E+003, 1.0336427E+005, 1.1601651E+000,-1.7000797E+003, 1.1189659E+003
 2.3401588E+003, 1.0336889E+005, 1.1591936E+000,-1.6957441E+003, 1.1216430E+003
 2.3500609E+003, 1.0337342E+005, 1.1611270E+000,-1.6916849E+003, 1.1224109E+003
 2.3600891E+003, 1.0337795E+005, 1.1603681E+000,-1.6948422E+003, 1.1179378E+003
 2.3701409E+003, 1.0338259E+005, 1.1570797E+000,-1.7102570E+003, 1.1230922E+003
 2.3801009E+003, 1.0338730E+005, 1.1608170E+000,-1.7230048E+003, 1.1176131E+003
 2.3900554E+003, 1.0339217E+005, 1.1570949E+000,-1.7354687E+003, 1.1039669E+003
 2.4001001E+003, 1.0339725E+005, 1.1522575E+000,-1.7297169E+003, 1.0855799E+003
 2.4101827E+003, 1.0340243E+005, 1.1574874E+000,-1.7133834E+003, 1.0737352E+003
 2.4200180E+003, 1.0340746E+005, 1.1578824E+000,-1.6982680E+003, 1.0727608E+003
 2.4300539E+003, 1.0341224E+005, 1.1597854E+000,-1.6874792E+003, 1.1026056E+003
 2.4401099E+003, 1.0341680E+005, 1.1525829E+000,-1.6831073E+003, 1.1251745E+003
 2.4500455E+003, 1.0342122E+005, 1.1590232E+000,-1.6977700E+003, 1.1426929E+003
 2.4602019E+003, 1.0342569E+005, 1.1606059E+000,-1.7088151E+003, 1.1509649E+003
 2.4701374E+003, 1.0343023E+005, 1.1625037E+000,-1.7163969E+003, 1.1422956E+003
 2.4800730E+003, 1.0343481E+005, 1.1596656E+000,-1.7147472E+003, 1.1288965E+003
 2.4900086E+003, 1.0343943E+005, 1.1595877E+000,-1.7138908E+003, 1.1295685E+003
 2.5001989E+003, 1.0344403E+005, 1.1594377E+000,-1.7153717E+003, 1.1435625E+003
 2.5100203E+003, 1.0344856E+005, 1.1599653E+000,-1.7184136E+003, 1.1406417E+003
 2.5201357E+003, 1.0345318E+005, 1.1602007E+000,-1.7115216E+003, 1.1254931E+003
 2.5300942E+003, 1.0345789E+005, 1.1599658E+000,-1.7028483E+003, 1.1164958E+003
 2.5401659E+003, 1.0346253E+005, 1.1606228E+000,-1.6923480E+003, 1.1229033E+003
 2.5501231E+003, 1.0346702E+005, 1.1583946E+000,-1.6939987E+003, 1.1304906E+003
 2.5602088E+003, 1.0347150E+005, 1.1603381E+000,-1.6960607E+003, 1.1288571E+003
 2.5701398E+003, 1.0347605E+005, 1.1616778E+000,-1.6999429E+003, 1.1253164E+003
 2.5800789E+003, 1.0348055E+005, 1.1615686E+000,-1.7025357E+003, 1.1389914E+003
 2.5900186E+003, 1.0348488E+005, 1.1606546E+000,-1.7000738E+003, 1.1726028E+003
 2.6000274E+003, 1.0348892E+005, 1.1605219E+000,-1.6973227E+003, 1.1984700E+003
 2.6101671E+003, 1.0349285E+005, 1.1606785E+000,-1.7016399E+003, 1.2106259E+003
 2.6200282E+003, 1.0349682E+005, 1.1608917E+000,-1.7128495E+003, 1.1991580E+003
 2.6300754E+003, 1.0350093E+005, 1.1614767E+000,-1.7334617E+003, 1.1991362E+003
 2.6401226E+003, 1.0350538E+005, 1.1617804E+000,-1.7608072E+003, 1.1742989E+003
 2.6500550E+003, 1.0351022E+005, 1.1621721E+000,-1.7617679E+003, 1.1409836E+003
 2.6601508E+003, 1.0351521E+005, 1.1576763E+000,-1.7544907E+003, 1.1333040E+003
 2.6701195E+003, 1.0352010E+005, 1.1558938E+000,-1.7320172E+003, 1.1409462E+003
 2.6801641E+003, 1.0352477E+005, 1.1535617E+000,-1.7048295E+003, 1.1306628E+003
 2.6900146E+003, 1.0352926E+005, 1.1533321E+000,-1.6944059E+003, 1.1332972E+003
 2.7000189E+003, 1.0353363E+005, 1.1567573E+000,-1.6880683E+003, 1.1449186E+003
 2.7101118E+003, 1.0353787E+005, 1.1563943E+000,-1.6767810E+003, 1.1631039E+003
 2.7201256E+003, 1.0354187E+005, 1.1572527E+000,-1.6648277E+003, 1.1808994E+003
 2.7301369E+003, 1.0354569E+005, 1.1617632E+000,-1.6652396E+003, 1.1897947E+003
 2.7401482E+003, 1.0354944E+005, 1.1587758E+000,-1.6564731E+003, 1.1870561E+003
 2.7501595E+003, 1.0355323E+005, 1.1542022E+000,-1.6525536E+003, 1.1682011E+003
 2.7601708E+003, 1.0355710E+005, 1.1556271E+000,-1.6533390E+003, 1.1621617E+003
 2.7701756E+003, 1.0356098E+005, 1.1564830E+000,-1.6494254E+003, 1.1604900E+003
