s,kW,kW
 4.6514373E+002, 1.5085860E+000, 1.1182544E+001
 4.6640599E+002, 1.5086136E+000, 1.1182673E+001
 4.6703712E+002, 1.5086363E+000, 1.1181655E+001
 4.6829938E+002, 1.5086525E+000, 1.1179270E+001
 4.6956164E+002, 1.5086768E+000, 1.1174437E+001
 4.7019278E+002, 1.5086980E+000, 1.1169809E+001
 4.7145504E+002, 1.5087055E+000, 1.1164646E+001
 4.7208617E+002, 1.5087082E+000, 1.1159393E+001
 4.7334843E+002, 1.5087157E+000, 1.1154467E+001
 4.7461069E+002, 1.5087242E+000, 1.1148936E+001
 4.7524183E+002, 1.5087447E+000, 1.1145762E+001
 4.7650409E+002, 1.5087744E+000, 1.1143660E+001
 4.7713522E+002, 1.5087806E+000, 1.1142472E+001
 4.7839748E+002, 1.5087499E+000, 1.1142307E+001
 4.7902861E+002, 1.5087160E+000, 1.1142903E+001
 4.8029088E+002, 1.5087168E+000, 1.1144462E+001
 4.8155314E+002, 1.5087499E+000, 1.1147953E+001
 4.8218427E+002, 1.5087813E+000, 1.1151562E+001
 4.8344653E+002, 1.5088136E+000, 1.1155656E+001
 4.8407766E+002, 1.5088301E+000, 1.1159508E+001
 4.8533993E+002, 1.5088506E+000, 1.1162218E+001
 4.8660219E+002, 1.5088715E+000, 1.1163425E+001
 4.8723332E+002, 1.5088815E+000, 1.1162413E+001
 4.8849558E+002, 1.5088961E+000, 1.1159937E+001
 4.8912671E+002, 1.5089042E+000, 1.1156911E+001
 4.9038898E+002, 1.5089134E+000, 1.1153894E+001
 4.9102011E+002, 1.5089414E+000, 1.1151288E+001
 4.9228237E+002, 1.5089962E+000, 1.1149373E+001
 4.9354463E+002, 1.5090595E+000, 1.1147624E+001
 4.9417576E+002, 1.5090883E+000, 1.1146689E+001
 4.9543803E+002, 1.5090994E+000, 1.1146027E+001
 4.9606916E+002, 1.5090994E+000, 1.1145655E+001
 4.9733142E+002, 1.5090870E+000, 1.1145743E+001
 4.9859368E+002, 1.5090657E+000, 1.1146537E+001
 4.9922481E+002, 1.5090644E+000, 1.1147756E+001
 5.0048708E+002, 1.5090811E+000, 1.1149687E+001
 5.0111821E+002, 1.5091015E+000, 1.1152181E+001
 5.0238047E+002, 1.5091209E+000, 1.1155255E+001
 5.0301160E+002, 1.5091544E+000, 1.1158594E+001
 5.0427386E+002, 1.5091866E+000, 1.1161927E+001
 5.0553613E+002, 1.5091979E+000, 1.1165962E+001
 5.0616726E+002, 1.5091984E+000, 1.1168462E+001
 5.0742952E+002, 1.5092330E+000, 1.1170197E+001
 5.0806065E+002, 1.5093008E+000, 1.1171234E+001
 5.0932291E+002, 1.5093961E+000, 1.1171432E+001
 5.1058518E+002, 1.5095266E+000, 1.1170707E+001
 5.1121631E+002, 1.5095929E+000, 1.1169488E+001
 5.1247857E+002, 1.5096271E+000, 1.1167795E+001
 5.1310970E+002, 1.5096381E+000, 1.1165943E+001
 5.1437196E+002, 1.5096531E+000, 1.1164130E+001
 5.1500309E+002, 1.5096821E+000, 1.1162459E+001
 5.1626536E+002, 1.5097294E+000, 1.1161055E+001
 5.1752762E+002, 1.5097961E+000, 1.1159679E+001
 5.1815875E+002, 1.5098643E+000, 1.1159035E+001
 5.1942101E+002, 1.5099268E+000, 1.1158682E+001
 5.2005214E+002, 1.5099532E+000, 1.1158463E+001
 5.2131441E+002, 1.5099544E+000, 1.1158370E+001
 5.2257667E+002, 1.5099549E+000, 1.1158475E+001
 5.2320780E+002, 1.5099496E+000, 1.1158790E+001
 5.2447006E+002, 1.5099534E+000, 1.1159484E+001
 5.2510119E+002, 1.5099667E+000, 1.1160575E+001
 5.2636346E+002, 1.5099618E+000, 1.1162275E+001
 5.2762572E+002, 1.5099500E+000, 1.1165423E+001
 5.2825685E+002, 1.5099308E+000, 1.1168356E+001
 5.2951911E+002, 1.5099058E+000, 1.1171535E+001
 5.3015024E+002, 1.5098777E+000, 1.1174593E+001
 5.3141251E+002, 1.5098632E+000, 1.1177191E+001
 5.3204364E+002, 1.5098531E+000, 1.1179199E+001
 5.3330590E+002, 1.5098348E+000, 1.1180269E+001
 5.3456816E+002, 1.5098323E+000, 1.1180289E+001
 5.3519929E+002, 1.5098407E+000, 1.1179220E+001
 5.3646156E+002, 1.5098284E+000, 1.1177134E+001
 5.3709269E+002, 1.5098148E+000, 1.1174372E+001
 5.3835495E+002, 1.5098063E+000, 1.1170920E+001
 5.3961721E+002, 1.5098059E+000, 1.1165710E+001
 5.4024834E+002, 1.5098175E+000, 1.1161560E+001
 5.4151061E+002, 1.5098118E+000, 1.1157472E+001
 5.4214174E+002, 1.5098022E+000, 1.1153765E+001
 5.4340400E+002, 1.5097950E+000, 1.1150741E+001
 5.4403513E+002, 1.5098107E+000, 1.1148374E+001
 5.4529739E+002, 1.5098326E+000, 1.1147001E+001
 5.4655966E+002, 1.5098338E+000, 1.1146649E+001
 5.4719079E+002, 1.5098302E+000, 1.1147607E+001
 5.4845305E+002, 1.5098637E+000, 1.1149807E+001
 5.4908418E+002, 1.5099133E+000, 1.1152769E+001
 5.5034644E+002, 1.5099583E+000, 1.1156329E+001
 5.5160871E+002, 1.5099812E+000, 1.1161352E+001
 5.5223984E+002, 1.5099867E+000, 1.1165010E+001
 5.5350210E+002, 1.5100025E+000, 1.1168205E+001
 5.5413323E+002, 1.5099941E+000, 1.1170833E+001
 5.5539549E+002, 1.5099777E+000, 1.1172503E+001
 5.5602662E+002, 1.5099641E+000, 1.1173294E+001
 5.5728889E+002, 1.5099583E+000, 1.1172991E+001
 5.5855115E+002, 1.5099785E+000, 1.1171289E+001
 5.5918228E+002, 1.5099753E+000, 1.1169205E+001
 5.6044454E+002, 1.5099585E+000, 1.1166593E+001
 5.6107567E+002, 1.5099544E+000, 1.1163782E+001
 5.6233794E+002, 1.5099890E+000, 1.1161063E+001
 5.6360020E+002, 1.5100339E+000, 1.1157913E+001
 5.6423133E+002, 1.5100812E+000, 1.1156220E+001
 5.6549359E+002, 1.5101199E+000, 1.1155468E+001
 5.6612472E+002, 1.5101528E+000, 1.1155567E+001
 5.6738699E+002, 1.5101513E+000, 1.1156666E+001
 5.6801812E+002, 1.5101261E+000, 1.1158401E+001
 5.6928038E+002, 1.5100917E+000, 1.1160507E+001
 5.7054264E+002, 1.5100786E+000, 1.1163294E+001
 5.7117377E+002, 1.5101004E+000, 1.1165120E+001
 5.7243604E+002, 1.5101366E+000, 1.1166366E+001
 5.7306717E+002, 1.5101747E+000, 1.1167005E+001
 5.7432943E+002, 1.5102014E+000, 1.1166899E+001
 5.7559169E+002, 1.5102095E+000, 1.1165807E+001
 5.7622282E+002, 1.5101876E+000, 1.1164382E+001
 5.7748509E+002, 1.5101408E+000, 1.1162502E+001
 5.7811622E+002, 1.5100892E+000, 1.1160360E+001
 5.7937848E+002, 1.5100521E+000, 1.1157923E+001
 5.8000961E+002, 1.5100399E+000, 1.1155310E+001
 5.8127187E+002, 1.5100317E+000, 1.1152718E+001
 5.8253414E+002, 1.5100338E+000, 1.1149961E+001
 5.8316527E+002, 1.5100453E+000, 1.1148801E+001
 5.8442753E+002, 1.5100522E+000, 1.1148880E+001
 5.8505866E+002, 1.5100599E+000, 1.1150128E+001
 5.8632092E+002, 1.5100472E+000, 1.1152807E+001
 5.8758319E+002, 1.5100016E+000, 1.1157992E+001
 5.8821432E+002, 1.5099653E+000, 1.1162672E+001
 5.8947658E+002, 1.5099460E+000, 1.1167557E+001
 5.9010771E+002, 1.5099264E+000, 1.1172206E+001
 5.9136997E+002, 1.5099325E+000, 1.1176145E+001
 5.9200111E+002, 1.5099355E+000, 1.1179156E+001
 5.9326337E+002, 1.5099522E+000, 1.1180678E+001
 5.9452563E+002, 1.5099597E+000, 1.1180740E+001
 5.9515676E+002, 1.5099327E+000, 1.1179546E+001
 5.9641902E+002, 1.5098853E+000, 1.1177423E+001
 5.9705016E+002, 1.5098385E+000, 1.1174815E+001
 5.9831242E+002, 1.5097948E+000, 1.1171960E+001
 5.9957468E+002, 1.5097567E+000, 1.1168327E+001
 6.0020581E+002, 1.5097571E+000, 1.1165959E+001
 6.0146807E+002, 1.5097722E+000, 1.1163984E+001
 6.0209921E+002, 1.5097905E+000, 1.1162366E+001
 6.0336147E+002, 1.5098209E+000, 1.1161186E+001
 6.0462373E+002, 1.5098353E+000, 1.1160090E+001
 6.0525486E+002, 1.5098229E+000, 1.1159575E+001
 6.0651712E+002, 1.5097818E+000, 1.1159342E+001
 6.0714826E+002, 1.5097341E+000, 1.1159316E+001
 6.0841052E+002, 1.5096951E+000, 1.1159591E+001
 6.0904165E+002, 1.5096828E+000, 1.1160013E+001
 6.1030391E+002, 1.5096676E+000, 1.1160555E+001
 6.1156617E+002, 1.5096934E+000, 1.1161205E+001
 6.1219731E+002, 1.5097326E+000, 1.1161528E+001
 6.1345957E+002, 1.5097593E+000, 1.1161521E+001
 6.1409070E+002, 1.5098095E+000, 1.1161183E+001
 6.1535296E+002, 1.5098584E+000, 1.1160506E+001
 6.1661522E+002, 1.5099281E+000, 1.1159318E+001
 6.1724636E+002, 1.5099630E+000, 1.1158351E+001
 6.1850862E+002, 1.5099595E+000, 1.1157502E+001
 6.1913975E+002, 1.5099686E+000, 1.1157031E+001
 6.2040201E+002, 1.5099689E+000, 1.1157468E+001
 6.2103314E+002, 1.5099918E+000, 1.1158878E+001
 6.2229541E+002, 1.5100053E+000, 1.1161475E+001
 6.2355767E+002, 1.5100537E+000, 1.1166058E+001
 6.2418880E+002, 1.5100996E+000, 1.1169852E+001
 6.2545106E+002, 1.5101408E+000, 1.1173353E+001
 6.2608219E+002, 1.5101771E+000, 1.1176216E+001
 6.2734446E+002, 1.5102290E+000, 1.1177917E+001
 6.2860672E+002, 1.5102946E+000, 1.1178378E+001
 6.2923785E+002, 1.5103242E+000, 1.1177496E+001
 6.3050011E+002, 1.5103516E+000, 1.1175749E+001
 6.3113124E+002, 1.5103816E+000, 1.1173576E+001
 6.3239351E+002, 1.5103956E+000, 1.1171093E+001
 6.3302464E+002, 1.5104058E+000, 1.1168472E+001
 6.3428690E+002, 1.5103940E+000, 1.1165755E+001
 6.3554916E+002, 1.5103798E+000, 1.1162042E+001
 6.3618029E+002, 1.5103896E+000, 1.1159181E+001
 6.3744256E+002, 1.5103780E+000, 1.1156311E+001
 6.3807369E+002, 1.5103577E+000, 1.1153691E+001
 6.3933595E+002, 1.5103488E+000, 1.1151677E+001
 6.4059821E+002, 1.5103604E+000, 1.1150144E+001
 6.4122934E+002, 1.5103646E+000, 1.1149909E+001
 6.4249161E+002, 1.5103662E+000, 1.1150620E+001
 6.4312274E+002, 1.5103492E+000, 1.1152148E+001
 6.4438500E+002, 1.5103156E+000, 1.1154584E+001
 6.4501613E+002, 1.5102822E+000, 1.1157567E+001
 6.4627839E+002, 1.5102551E+000, 1.1160947E+001
 6.4754066E+002, 1.5101816E+000, 1.1165515E+001
 6.4817179E+002, 1.5101452E+000, 1.1168743E+001
 6.4943405E+002, 1.5100874E+000, 1.1171476E+001
 6.5006518E+002, 1.5100356E+000, 1.1173721E+001
 6.5132744E+002, 1.5099998E+000, 1.1175278E+001
 6.5258971E+002, 1.5099697E+000, 1.1176342E+001
 6.5322084E+002, 1.5099707E+000, 1.1176348E+001
 6.5448310E+002, 1.5099559E+000, 1.1175585E+001
 6.5511423E+002, 1.5099331E+000, 1.1174287E+001
 6.5637649E+002, 1.5099112E+000, 1.1172445E+001
 6.5700762E+002, 1.5098995E+000, 1.1170216E+001
 6.5826989E+002, 1.5098779E+000, 1.1167635E+001
 6.5953215E+002, 1.5098166E+000, 1.1164066E+001
 6.6016328E+002, 1.5097668E+000, 1.1161518E+001
 6.6142554E+002, 1.5097423E+000, 1.1159398E+001
 6.6205667E+002, 1.5097104E+000, 1.1157823E+001
 6.6331894E+002, 1.5096950E+000, 1.1157221E+001
 6.6458120E+002, 1.5096759E+000, 1.1158004E+001
 6.6521233E+002, 1.5096485E+000, 1.1159831E+001
 6.6647459E+002, 1.5096280E+000, 1.1162831E+001
 6.6710572E+002, 1.5095978E+000, 1.1166484E+001
 6.6836799E+002, 1.5095411E+000, 1.1170604E+001
 6.6963025E+002, 1.5094443E+000, 1.1175916E+001
 6.7026138E+002, 1.5094044E+000, 1.1179167E+001
 6.7152364E+002, 1.5093788E+000, 1.1180961E+001
 6.7215477E+002, 1.5093510E+000, 1.1181253E+001
 6.7341704E+002, 1.5093137E+000, 1.1179541E+001
 6.7404817E+002, 1.5092677E+000, 1.1176273E+001
 6.7531043E+002, 1.5092301E+000, 1.1171349E+001
 6.7657269E+002, 1.5091945E+000, 1.1163378E+001
 6.7720382E+002, 1.5091732E+000, 1.1156982E+001
 6.7846609E+002, 1.5091562E+000, 1.1151001E+001
 6.7909722E+002, 1.5091151E+000, 1.1145966E+001
 6.8035948E+002, 1.5090404E+000, 1.1142659E+001
 6.8162174E+002, 1.5089302E+000, 1.1140978E+001
 6.8225287E+002, 1.5088282E+000, 1.1141884E+001
 6.8351514E+002, 1.5087124E+000, 1.1144812E+001
 6.8414627E+002, 1.5086201E+000, 1.1149087E+001
 6.8540853E+002, 1.5085606E+000, 1.1154496E+001
 6.8603966E+002, 1.5085085E+000, 1.1160372E+001
 6.8730192E+002, 1.5084585E+000, 1.1166313E+001
 6.8856419E+002, 1.5084106E+000, 1.1173635E+001
 6.8919532E+002, 1.5083833E+000, 1.1178205E+001
 6.9045758E+002, 1.5083949E+000, 1.1181342E+001
 6.9108871E+002, 1.5084139E+000, 1.1183132E+001
 6.9235097E+002, 1.5083988E+000, 1.1183119E+001
 6.9361324E+002, 1.5083261E+000, 1.1180800E+001
 6.9424437E+002, 1.5082852E+000, 1.1177506E+001
 6.9550663E+002, 1.5082498E+000, 1.1173152E+001
 6.9613776E+002, 1.5082420E+000, 1.1168521E+001
 6.9740002E+002, 1.5082370E+000, 1.1164117E+001
 6.9803115E+002, 1.5082674E+000, 1.1160332E+001
 6.9929342E+002, 1.5082766E+000, 1.1157984E+001
 7.0055568E+002, 1.5082943E+000, 1.1157537E+001
 7.0118681E+002, 1.5083128E+000, 1.1159267E+001
 7.0244907E+002, 1.5083381E+000, 1.1162455E+001
 7.0308020E+002, 1.5083538E+000, 1.1166075E+001
 7.0434247E+002, 1.5083953E+000, 1.1169199E+001
 7.0560473E+002, 1.5084096E+000, 1.1171196E+001
 7.0623586E+002, 1.5084153E+000, 1.1170402E+001
 7.0749812E+002, 1.5084295E+000, 1.1167064E+001
 7.0812925E+002, 1.5084536E+000, 1.1161934E+001
 7.0939152E+002, 1.5084771E+000, 1.1155398E+001
 7.1002265E+002, 1.5084944E+000, 1.1148558E+001
 7.1128491E+002, 1.5085212E+000, 1.1142367E+001
 7.1254717E+002, 1.5085861E+000, 1.1136180E+001
 7.1317830E+002, 1.5086647E+000, 1.1133618E+001
 7.1444057E+002, 1.5087522E+000, 1.1133326E+001
 7.1507170E+002, 1.5088321E+000, 1.1134636E+001
 7.1633396E+002, 1.5088499E+000, 1.1137733E+001
 7.1759622E+002, 1.5088770E+000, 1.1143728E+001
 7.1822735E+002, 1.5088852E+000, 1.1149275E+001
 7.1948962E+002, 1.5088962E+000, 1.1155521E+001
 7.2012075E+002, 1.5089347E+000, 1.1162146E+001
 7.2138301E+002, 1.5089904E+000, 1.1169019E+001
 7.2201414E+002, 1.5090710E+000, 1.1175756E+001
 7.2327640E+002, 1.5091542E+000, 1.1181723E+001
 7.2453867E+002, 1.5092740E+000, 1.1187403E+001
 7.2516980E+002, 1.5093787E+000, 1.1189367E+001
 7.2643206E+002, 1.5094405E+000, 1.1188537E+001
 7.2706319E+002, 1.5094916E+000, 1.1185496E+001
 7.2832545E+002, 1.5095124E+000, 1.1180158E+001
 7.2958772E+002, 1.5094932E+000, 1.1171111E+001
 7.3021885E+002, 1.5095029E+000, 1.1163725E+001
 7.3148111E+002, 1.5095371E+000, 1.1156795E+001
 7.3211224E+002, 1.5096121E+000, 1.1150860E+001
 7.3337450E+002, 1.5096991E+000, 1.1146605E+001
 7.3400564E+002, 1.5098014E+000, 1.1143877E+001
 7.3526790E+002, 1.5099123E+000, 1.1143126E+001
 7.3653016E+002, 1.5100349E+000, 1.1144580E+001
 7.3716129E+002, 1.5100709E+000, 1.1147071E+001
 7.3842355E+002, 1.5100685E+000, 1.1150335E+001
 7.3905469E+002, 1.5100555E+000, 1.1153809E+001
 7.4031695E+002, 1.5100524E+000, 1.1157196E+001
 7.4157921E+002, 1.5100651E+000, 1.1161102E+001
 7.4221034E+002, 1.5100875E+000, 1.1163226E+001
 7.4347260E+002, 1.5100830E+000, 1.1164322E+001
 7.4410374E+002, 1.5100721E+000, 1.1164657E+001
 7.4536600E+002, 1.5100581E+000, 1.1164296E+001
 7.4662826E+002, 1.5100754E+000, 1.1163077E+001
 7.4725939E+002, 1.5100887E+000, 1.1161709E+001
 7.4852165E+002, 1.5101180E+000, 1.1160047E+001
 7.4915279E+002, 1.5101336E+000, 1.1158341E+001
 7.5041505E+002, 1.5101687E+000, 1.1156884E+001
 7.5104618E+002, 1.5101737E+000, 1.1155721E+001
 7.5230844E+002, 1.5101321E+000, 1.1155063E+001
 7.5357070E+002, 1.5100612E+000, 1.1154943E+001
 7.5420184E+002, 1.5100619E+000, 1.1155432E+001
 7.5546410E+002, 1.5100891E+000, 1.1156566E+001
 7.5609523E+002, 1.5101205E+000, 1.1158243E+001
 7.5735749E+002, 1.5101314E+000, 1.1160600E+001
 7.5861975E+002, 1.5101492E+000, 1.1164706E+001
 7.5925089E+002, 1.5101580E+000, 1.1168379E+001
 7.6051315E+002, 1.5101783E+000, 1.1172083E+001
 7.6114428E+002, 1.5101857E+000, 1.1175304E+001
 7.6240654E+002, 1.5101939E+000, 1.1177276E+001
 7.6303767E+002, 1.5102184E+000, 1.1177783E+001
 7.6429994E+002, 1.5102666E+000, 1.1176117E+001
 7.6556220E+002, 1.5103147E+000, 1.1170740E+001
 7.6619333E+002, 1.5103346E+000, 1.1164524E+001
 7.6745559E+002, 1.5103678E+000, 1.1156816E+001
 7.6808672E+002, 1.5104040E+000, 1.1148550E+001
 7.6934899E+002, 1.5104564E+000, 1.1140464E+001
 7.7061125E+002, 1.5104920E+000, 1.1131163E+001
 7.7124238E+002, 1.5104922E+000, 1.1125876E+001
 7.7250464E+002, 1.5105152E+000, 1.1122571E+001
 7.7313577E+002, 1.5105366E+000, 1.1120972E+001
 7.7439803E+002, 1.5105525E+000, 1.1121522E+001
 7.7502917E+002, 1.5105767E+000, 1.1123732E+001
 7.7629143E+002, 1.5106129E+000, 1.1127966E+001
 7.7755369E+002, 1.5106765E+000, 1.1135940E+001
 7.7818482E+002, 1.5107326E+000, 1.1143425E+001
 7.7944708E+002, 1.5107822E+000, 1.1151928E+001
 7.8007822E+002, 1.5108165E+000, 1.1160809E+001
 7.8134048E+002, 1.5108462E+000, 1.1169561E+001
 7.8260274E+002, 1.5108922E+000, 1.1180314E+001
 7.8323387E+002, 1.5109265E+000, 1.1187345E+001
 7.8449613E+002, 1.5109521E+000, 1.1192913E+001
 7.8512727E+002, 1.5109851E+000, 1.1197057E+001
 7.8638953E+002, 1.5110228E+000, 1.1199199E+001
 7.8702066E+002, 1.5110569E+000, 1.1199563E+001
 7.8828292E+002, 1.5110783E+000, 1.1197733E+001
 7.8954518E+002, 1.5110863E+000, 1.1192745E+001
 7.9017632E+002, 1.5110956E+000, 1.1187463E+001
 7.9143858E+002, 1.5111248E+000, 1.1181195E+001
 7.9206971E+002, 1.5111646E+000, 1.1174558E+001
 7.9333197E+002, 1.5111980E+000, 1.1167992E+001
 7.9459423E+002, 1.5112336E+000, 1.1160093E+001
 7.9522537E+002, 1.5112446E+000, 1.1155116E+001
 7.9648763E+002, 1.5112352E+000, 1.1151342E+001
 7.9711876E+002, 1.5112292E+000, 1.1148526E+001
 7.9838102E+002, 1.5112087E+000, 1.1146799E+001
 7.9901215E+002, 1.5112030E+000, 1.1145858E+001
 8.0027442E+002, 1.5112130E+000, 1.1145784E+001
 8.0153668E+002, 1.5112204E+000, 1.1146640E+001
 8.0216781E+002, 1.5112315E+000, 1.1147818E+001
 8.0343007E+002, 1.5112557E+000, 1.1149249E+001
 8.0406120E+002, 1.5112802E+000, 1.1150795E+001
 8.0532347E+002, 1.5113118E+000, 1.1152260E+001
 8.0658573E+002, 1.5113203E+000, 1.1153996E+001
 8.0721686E+002, 1.5112966E+000, 1.1155082E+001
 8.0847912E+002, 1.5112757E+000, 1.1155916E+001
 8.0911025E+002, 1.5112489E+000, 1.1156648E+001
 8.1037252E+002, 1.5112049E+000, 1.1157464E+001
 8.1100365E+002, 1.5111488E+000, 1.1158592E+001
 8.1226591E+002, 1.5111071E+000, 1.1160419E+001
 8.1352817E+002, 1.5110653E+000, 1.1164093E+001
 8.1415930E+002, 1.5110455E+000, 1.1167782E+001
 8.1542157E+002, 1.5110126E+000, 1.1172227E+001
 8.1605270E+002, 1.5109695E+000, 1.1176908E+001
 8.1731496E+002, 1.5109287E+000, 1.1181143E+001
 8.1857722E+002, 1.5108606E+000, 1.1184967E+001
 8.1920835E+002, 1.5108060E+000, 1.1185896E+001
 8.2047062E+002, 1.5107615E+000, 1.1184665E+001
 8.2110175E+002, 1.5107181E+000, 1.1181626E+001
 8.2236401E+002, 1.5106876E+000, 1.1176539E+001
 8.2362627E+002, 1.5106365E+000, 1.1167855E+001
 8.2425740E+002, 1.5105771E+000, 1.1160509E+001
 8.2551967E+002, 1.5105094E+000, 1.1152995E+001
 8.2615080E+002, 1.5104370E+000, 1.1145704E+001
 8.2741306E+002, 1.5103661E+000, 1.1139231E+001
 8.2804419E+002, 1.5102997E+000, 1.1133823E+001
 8.2930645E+002, 1.5102527E+000, 1.1130086E+001
 8.3056872E+002, 1.5102150E+000, 1.1127812E+001
 8.3119985E+002, 1.5101871E+000, 1.1128387E+001
 8.3246211E+002, 1.5101520E+000, 1.1131450E+001
 8.3309324E+002, 1.5101151E+000, 1.1136431E+001
 8.3435550E+002, 1.5100625E+000, 1.1143469E+001
 8.3561777E+002, 1.5099866E+000, 1.1154747E+001
 8.3624890E+002, 1.5099241E+000, 1.1164002E+001
 8.3751116E+002, 1.5098619E+000, 1.1173230E+001
 8.3814229E+002, 1.5098035E+000, 1.1181815E+001
 8.3940455E+002, 1.5097378E+000, 1.1188902E+001
 8.4003568E+002, 1.5096554E+000, 1.1194194E+001
 8.4129795E+002, 1.5095844E+000, 1.1196818E+001
 8.4256021E+002, 1.5095187E+000, 1.1196189E+001
 8.4319134E+002, 1.5095084E+000, 1.1192491E+001
 8.4445360E+002, 1.5094852E+000, 1.1185764E+001
 8.4508473E+002, 1.5094387E+000, 1.1177044E+001
 8.4634700E+002, 1.5093532E+000, 1.1166688E+001
 8.4760926E+002, 1.5092236E+000, 1.1152351E+001
 8.4824039E+002, 1.5091240E+000, 1.1142187E+001
 8.4950265E+002, 1.5090717E+000, 1.1133689E+001
 8.5013378E+002, 1.5090035E+000, 1.1127165E+001
 8.5139605E+002, 1.5089509E+000, 1.1123521E+001
 8.5202718E+002, 1.5089161E+000, 1.1122285E+001
 8.5328944E+002, 1.5088662E+000, 1.1124088E+001
 8.5455170E+002, 1.5088020E+000, 1.1130277E+001
 8.5518283E+002, 1.5087710E+000, 1.1137385E+001
 8.5644510E+002, 1.5087325E+000, 1.1146492E+001
 8.5707623E+002, 1.5086587E+000, 1.1156435E+001
 8.5833849E+002, 1.5085720E+000, 1.1166401E+001
 8.5960075E+002, 1.5084929E+000, 1.1178219E+001
 8.6023188E+002, 1.5084452E+000, 1.1185214E+001
 8.6149415E+002, 1.5083999E+000, 1.1189682E+001
 8.6212528E+002, 1.5083378E+000, 1.1191860E+001
 8.6338754E+002, 1.5082615E+000, 1.1191247E+001
 8.6401867E+002, 1.5082374E+000, 1.1188524E+001
 8.6528093E+002, 1.5082537E+000, 1.1183627E+001
 8.6654320E+002, 1.5082544E+000, 1.1175065E+001
 8.6717433E+002, 1.5082447E+000, 1.1167788E+001
 8.6843659E+002, 1.5082085E+000, 1.1160190E+001
 8.6906772E+002, 1.5081903E+000, 1.1152760E+001
 8.7032998E+002, 1.5081708E+000, 1.1146170E+001
 8.7159225E+002, 1.5081477E+000, 1.1139270E+001
 8.7222338E+002, 1.5081413E+000, 1.1135752E+001
 8.7348564E+002, 1.5081709E+000, 1.1134000E+001
 8.7411677E+002, 1.5082000E+000, 1.1133629E+001
 8.7537903E+002, 1.5082181E+000, 1.1134783E+001
 8.7601017E+002, 1.5082261E+000, 1.1137018E+001
 8.7727243E+002, 1.5082438E+000, 1.1140456E+001
 8.7853469E+002, 1.5082584E+000, 1.1146526E+001
 8.7916582E+002, 1.5082915E+000, 1.1151786E+001
 8.8042808E+002, 1.5083371E+000, 1.1157196E+001
 8.8105922E+002, 1.5083952E+000, 1.1162219E+001
 8.8232148E+002, 1.5084695E+000, 1.1166192E+001
 8.8358374E+002, 1.5085855E+000, 1.1169833E+001
 8.8421487E+002, 1.5086500E+000, 1.1171246E+001
 8.8547713E+002, 1.5086776E+000, 1.1171591E+001
 8.8610826E+002, 1.5086705E+000, 1.1171376E+001
 8.8737053E+002, 1.5086822E+000, 1.1170553E+001
 8.8800166E+002, 1.5087358E+000, 1.1169296E+001
 8.8926392E+002, 1.5088254E+000, 1.1167581E+001
 8.9052618E+002, 1.5089588E+000, 1.1164844E+001
 8.9115731E+002, 1.5090570E+000, 1.1162656E+001
 8.9241958E+002, 1.5091305E+000, 1.1160469E+001
 8.9305071E+002, 1.5092173E+000, 1.1158488E+001
 8.9431297E+002, 1.5093123E+000, 1.1157048E+001
 8.9557523E+002, 1.5094170E+000, 1.1155984E+001
 8.9620636E+002, 1.5094771E+000, 1.1155916E+001
 8.9746863E+002, 1.5095479E+000, 1.1156523E+001
 8.9809976E+002, 1.5096229E+000, 1.1157585E+001
 8.9936202E+002, 1.5097065E+000, 1.1158981E+001
 9.0062428E+002, 1.5098335E+000, 1.1161023E+001
 9.0125541E+002, 1.5099307E+000, 1.1162578E+001
 9.0251768E+002, 1.5099938E+000, 1.1163896E+001
 9.0314881E+002, 1.5100260E+000, 1.1164878E+001
 9.0441107E+002, 1.5100601E+000, 1.1165191E+001
 9.0504220E+002, 1.5101147E+000, 1.1164895E+001
 9.0630446E+002, 1.5101896E+000, 1.1163771E+001
 9.0756673E+002, 1.5102707E+000, 1.1161478E+001
 9.0819786E+002, 1.5103156E+000, 1.1159397E+001
 9.0946012E+002, 1.5103284E+000, 1.1157282E+001
 9.1009125E+002, 1.5103406E+000, 1.1155448E+001
 9.1135351E+002, 1.5103630E+000, 1.1154248E+001
 9.1261578E+002, 1.5104305E+000, 1.1153885E+001
 9.1324691E+002, 1.5105027E+000, 1.1154668E+001
 9.1450917E+002, 1.5105667E+000, 1.1156506E+001
 9.1514030E+002, 1.5106226E+000, 1.1159054E+001
 9.1640256E+002, 1.5106568E+000, 1.1162322E+001
 9.1703370E+002, 1.5106897E+000, 1.1166012E+001
 9.1829596E+002, 1.5107241E+000, 1.1169949E+001
 9.1955822E+002, 1.5107475E+000, 1.1174702E+001
 9.2018935E+002, 1.5107448E+000, 1.1177283E+001
 9.2145161E+002, 1.5107618E+000, 1.1178581E+001
 9.2208275E+002, 1.5108000E+000, 1.1178831E+001
 9.2334501E+002, 1.5108308E+000, 1.1177911E+001
 9.2460727E+002, 1.5108684E+000, 1.1175107E+001
 9.2523840E+002, 1.5109331E+000, 1.1171827E+001
 9.2650066E+002, 1.5110149E+000, 1.1167449E+001
 9.2713180E+002, 1.5110753E+000, 1.1162429E+001
 9.2839406E+002, 1.5110967E+000, 1.1156906E+001
 9.2902519E+002, 1.5110741E+000, 1.1151323E+001
 9.3028745E+002, 1.5110409E+000, 1.1146040E+001
