s,Pa,kg/m3,kW,kW
 2.7800515E+003, 1.0150402E+005, 1.1974794E+000,-2.5305917E-001, 2.5049623E-001
 2.7900042E+003, 1.0150404E+005, 1.1974723E+000,-2.5320802E-001, 2.4906228E-001
 2.8000275E+003, 1.0150407E+005, 1.1973310E+000,-2.5305043E-001, 2.4939816E-001
 2.8100508E+003, 1.0150409E+005, 1.1974092E+000,-2.5306987E-001, 2.4993882E-001
 2.8200035E+003, 1.0150412E+005, 1.1972741E+000,-2.5304441E-001, 2.4972605E-001
 2.8300267E+003, 1.0150414E+005, 1.1973879E+000,-2.5279723E-001, 2.5045829E-001
 2.8400500E+003, 1.0150415E+005, 1.1974683E+000,-2.5252859E-001, 2.4958034E-001
 2.8500027E+003, 1.0150418E+005, 1.1974250E+000,-2.5308629E-001, 2.4862308E-001
 2.8600260E+003, 1.0150422E+005, 1.1973341E+000,-2.5300561E-001, 2.4775151E-001
 2.8700493E+003, 1.0150426E+005, 1.1974216E+000,-2.5250393E-001, 2.4775957E-001
 2.8800020E+003, 1.0150430E+005, 1.1973644E+000,-2.5263008E-001, 2.4704506E-001
 2.8900253E+003, 1.0150434E+005, 1.1973823E+000,-2.5227633E-001, 2.4637476E-001
 2.9000486E+003, 1.0150439E+005, 1.1974918E+000,-2.5240714E-001, 2.4643770E-001
 2.9100013E+003, 1.0150443E+005, 1.1973400E+000,-2.5228954E-001, 2.4728608E-001
 2.9200246E+003, 1.0150447E+005, 1.1972478E+000,-2.5239185E-001, 2.4704025E-001
 2.9300479E+003, 1.0150451E+005, 1.1973764E+000,-2.5237447E-001, 2.4735190E-001
 2.9400006E+003, 1.0150455E+005, 1.1974799E+000,-2.5315859E-001, 2.4743590E-001
 2.9500239E+003, 1.0150460E+005, 1.1974238E+000,-2.5339131E-001, 2.4741839E-001
 2.9600472E+003, 1.0150464E+005, 1.1974167E+000,-2.5387336E-001, 2.4823181E-001
 2.9700705E+003, 1.0150468E+005, 1.1973445E+000,-2.5377681E-001, 2.4939067E-001
 2.9800232E+003, 1.0150470E+005, 1.1973749E+000,-2.5308648E-001, 2.5134490E-001
 2.9900465E+003, 1.0150472E+005, 1.1974953E+000,-2.5314423E-001, 2.5152037E-001
 3.0000698E+003, 1.0150473E+005, 1.1975335E+000,-2.5317568E-001, 2.5135192E-001
 3.0100225E+003, 1.0150474E+005, 1.1974825E+000,-2.5305283E-001, 2.5119486E-001
 3.0200458E+003, 1.0150475E+005, 1.1974657E+000,-2.5234264E-001, 2.5144986E-001
 3.0300690E+003, 1.0150476E+005, 1.1975220E+000,-2.5199013E-001, 2.5100328E-001
 3.0400217E+003, 1.0150476E+005, 1.1974985E+000,-2.5131875E-001, 2.5032902E-001
 3.0500450E+003, 1.0150477E+005, 1.1974397E+000,-2.5113923E-001, 2.4985176E-001
 3.0600683E+003, 1.0150478E+005, 1.1974569E+000,-2.5100639E-001, 2.4819720E-001
 3.0700210E+003, 1.0150481E+005, 1.1974957E+000,-2.5112287E-001, 2.4638588E-001
 3.0800443E+003, 1.0150484E+005, 1.1974016E+000,-2.5107713E-001, 2.4771940E-001
 3.0900676E+003, 1.0150487E+005, 1.1974355E+000,-2.5159283E-001, 2.4755991E-001
 3.1000203E+003, 1.0150490E+005, 1.1973755E+000,-2.5133842E-001, 2.4707166E-001
 3.1100436E+003, 1.0150493E+005, 1.1973479E+000,-2.5172687E-001, 2.4768089E-001
 3.1200669E+003, 1.0150496E+005, 1.1974339E+000,-2.5205311E-001, 2.4804225E-001
 3.1300196E+003, 1.0150498E+005, 1.1974145E+000,-2.5175071E-001, 2.5068322E-001
 3.1400429E+003, 1.0150498E+005, 1.1975379E+000,-2.5184114E-001, 2.5392902E-001
 3.1500662E+003, 1.0150496E+005, 1.1974092E+000,-2.5200703E-001, 2.5307759E-001
 3.1600189E+003, 1.0150496E+005, 1.1974375E+000,-2.5220338E-001, 2.5057616E-001
 3.1700422E+003, 1.0150499E+005, 1.1975585E+000,-2.5199852E-001, 2.4734412E-001
 3.1800655E+003, 1.0150503E+005, 1.1974181E+000,-2.5199099E-001, 2.4554290E-001
 3.1900182E+003, 1.0150508E+005, 1.1973328E+000,-2.5227824E-001, 2.4614909E-001
 3.2000415E+003, 1.0150512E+005, 1.1976210E+000,-2.5191164E-001, 2.4838915E-001
 3.2100648E+003, 1.0150514E+005, 1.1975940E+000,-2.5150861E-001, 2.5022900E-001
 3.2200175E+003, 1.0150514E+005, 1.1974693E+000,-2.5136920E-001, 2.5011046E-001
 3.2300408E+003, 1.0150516E+005, 1.1973916E+000,-2.5153770E-001, 2.4933492E-001
 3.2400640E+003, 1.0150517E+005, 1.1973579E+000,-2.5162710E-001, 2.4915499E-001
 3.2500167E+003, 1.0150519E+005, 1.1973861E+000,-2.5214967E-001, 2.5097272E-001
 3.2600400E+003, 1.0150519E+005, 1.1974105E+000,-2.5221601E-001, 2.5146234E-001
 3.2700633E+003, 1.0150519E+005, 1.1973461E+000,-2.5188850E-001, 2.5151148E-001
 3.2800160E+003, 1.0150519E+005, 1.1974016E+000,-2.5167777E-001, 2.5175727E-001
 3.2900393E+003, 1.0150520E+005, 1.1974361E+000,-2.5194766E-001, 2.5083730E-001
 3.3000626E+003, 1.0150521E+005, 1.1974258E+000,-2.5182015E-001, 2.5070893E-001
 3.3100153E+003, 1.0150521E+005, 1.1973294E+000,-2.5184057E-001, 2.5038239E-001
 3.3200386E+003, 1.0150523E+005, 1.1973478E+000,-2.5112105E-001, 2.4932543E-001
 3.3300619E+003, 1.0150524E+005, 1.1974459E+000,-2.5107051E-001, 2.4868045E-001
 3.3400146E+003, 1.0150526E+005, 1.1974727E+000,-2.5114941E-001, 2.4807745E-001
 3.3500379E+003, 1.0150528E+005, 1.1975423E+000,-2.5112336E-001, 2.4805303E-001
 3.3600612E+003, 1.0150531E+005, 1.1974038E+000,-2.5086447E-001, 2.4771147E-001
 3.3700139E+003, 1.0150533E+005, 1.1974333E+000,-2.5107089E-001, 2.4656969E-001
 3.3800372E+003, 1.0150537E+005, 1.1974437E+000,-2.5125361E-001, 2.4625457E-001
 3.3900605E+003, 1.0150541E+005, 1.1975171E+000,-2.5112454E-001, 2.4613777E-001
 3.4000132E+003, 1.0150544E+005, 1.1974179E+000,-2.5080795E-001, 2.4781031E-001
 3.4100365E+003, 1.0150546E+005, 1.1974201E+000,-2.5074264E-001, 2.4775845E-001
 3.4200598E+003, 1.0150548E+005, 1.1974998E+000,-2.5057622E-001, 2.4822682E-001
 3.4300125E+003, 1.0150550E+005, 1.1975363E+000,-2.5029031E-001, 2.4967824E-001
 3.4400358E+003, 1.0150550E+005, 1.1974402E+000,-2.4945040E-001, 2.4950513E-001
 3.4500590E+003, 1.0150550E+005, 1.1973640E+000,-2.4910041E-001, 2.4878402E-001
 3.4600117E+003, 1.0150550E+005, 1.1974675E+000,-2.4906835E-001, 2.4867839E-001
 3.4700350E+003, 1.0150550E+005, 1.1974583E+000,-2.4976872E-001, 2.4894312E-001
 3.4800583E+003, 1.0150551E+005, 1.1975302E+000,-2.5067404E-001, 2.4840153E-001
 3.4900110E+003, 1.0150552E+005, 1.1974633E+000,-2.5078433E-001, 2.4954787E-001
 3.5000343E+003, 1.0150553E+005, 1.1973804E+000,-2.5147802E-001, 2.5017448E-001
 3.5100576E+003, 1.0150554E+005, 1.1975067E+000,-2.5212541E-001, 2.5056749E-001
 3.5200103E+003, 1.0150555E+005, 1.1974093E+000,-2.5212463E-001, 2.5257648E-001
 3.5300336E+003, 1.0150553E+005, 1.1974975E+000,-2.5115980E-001, 2.5404494E-001
 3.5400569E+003, 1.0150551E+005, 1.1973937E+000,-2.5140491E-001, 2.5410910E-001
 3.5500096E+003, 1.0150549E+005, 1.1974267E+000,-2.5108319E-001, 2.5329213E-001
 3.5600329E+003, 1.0150548E+005, 1.1973331E+000,-2.5120990E-001, 2.5096431E-001
 3.5700562E+003, 1.0150549E+005, 1.1974079E+000,-2.5123965E-001, 2.4928998E-001
 3.5800089E+003, 1.0150551E+005, 1.1974336E+000,-2.5141684E-001, 2.4884553E-001
 3.5900322E+003, 1.0150552E+005, 1.1973102E+000,-2.5164514E-001, 2.4911609E-001
 3.6000555E+003, 1.0150555E+005, 1.1974366E+000,-2.5187238E-001, 2.4890470E-001
 3.6100082E+003, 1.0150556E+005, 1.1973629E+000,-2.5134270E-001, 2.4958710E-001
 3.6200315E+003, 1.0150557E+005, 1.1974557E+000,-2.5118551E-001, 2.4919439E-001
 3.6300548E+003, 1.0150559E+005, 1.1973885E+000,-2.5163233E-001, 2.4834169E-001
 3.6400075E+003, 1.0150562E+005, 1.1974261E+000,-2.5147967E-001, 2.4744629E-001
 3.6500308E+003, 1.0150565E+005, 1.1974831E+000,-2.5161915E-001, 2.4740116E-001
 3.6600540E+003, 1.0150568E+005, 1.1975373E+000,-2.5107202E-001, 2.4802336E-001
 3.6700067E+003, 1.0150570E+005, 1.1975781E+000,-2.5125384E-001, 2.4888540E-001
 3.6800300E+003, 1.0150571E+005, 1.1975086E+000,-2.5111145E-001, 2.5003627E-001
 3.6900533E+003, 1.0150572E+005, 1.1974738E+000,-2.5140747E-001, 2.4909100E-001
 3.7000000E+003, 1.0150574E+005, 1.1973850E+000,-2.5100186E-001, 2.4778382E-001
