s,Pa,kg/m3,kW,kW
 2.7800076E+003, 1.0142010E+005, 1.1963383E+000,-2.4094169E-001, 2.3806921E-001
 2.7900309E+003, 1.0142013E+005, 1.1962553E+000,-2.4103252E-001, 2.3741855E-001
 2.8000189E+003, 1.0142015E+005, 1.1967555E+000,-2.4079238E-001, 2.3873768E-001
 2.8100069E+003, 1.0142016E+005, 1.1963468E+000,-2.3973735E-001, 2.3964439E-001
 2.8200302E+003, 1.0142016E+005, 1.1966987E+000,-2.3946764E-001, 2.3925019E-001
 2.8300181E+003, 1.0142017E+005, 1.1966582E+000,-2.3987938E-001, 2.3909047E-001
 2.8400061E+003, 1.0142018E+005, 1.1961871E+000,-2.4083370E-001, 2.3931181E-001
 2.8500294E+003, 1.0142020E+005, 1.1963367E+000,-2.4094890E-001, 2.3888655E-001
 2.8600174E+003, 1.0142021E+005, 1.1960324E+000,-2.4034719E-001, 2.3914296E-001
 2.8700054E+003, 1.0142022E+005, 1.1966958E+000,-2.3964105E-001, 2.3805372E-001
 2.8800287E+003, 1.0142024E+005, 1.1961337E+000,-2.3981990E-001, 2.3608135E-001
 2.8900167E+003, 1.0142028E+005, 1.1963556E+000,-2.3954257E-001, 2.3508125E-001
 2.9000047E+003, 1.0142031E+005, 1.1965705E+000,-2.3989285E-001, 2.3482463E-001
 2.9100280E+003, 1.0142035E+005, 1.1963677E+000,-2.4007626E-001, 2.3469948E-001
 2.9200160E+003, 1.0142039E+005, 1.1962457E+000,-2.4017525E-001, 2.3514752E-001
 2.9300040E+003, 1.0142042E+005, 1.1966307E+000,-2.3960780E-001, 2.3705815E-001
 2.9400273E+003, 1.0142044E+005, 1.1964444E+000,-2.4011900E-001, 2.3781063E-001
 2.9500153E+003, 1.0142046E+005, 1.1965636E+000,-2.4004315E-001, 2.3794039E-001
 2.9600033E+003, 1.0142047E+005, 1.1966242E+000,-2.3982874E-001, 2.3774791E-001
 2.9700266E+003, 1.0142049E+005, 1.1967398E+000,-2.3990150E-001, 2.3794426E-001
 2.9800146E+003, 1.0142050E+005, 1.1960384E+000,-2.3974072E-001, 2.3892373E-001
 2.9900026E+003, 1.0142050E+005, 1.1962678E+000,-2.3974323E-001, 2.3896719E-001
 3.0000259E+003, 1.0142051E+005, 1.1960629E+000,-2.3944666E-001, 2.3886039E-001
 3.0100139E+003, 1.0142051E+005, 1.1962802E+000,-2.3958529E-001, 2.3905334E-001
 3.0200019E+003, 1.0142052E+005, 1.1963651E+000,-2.3997899E-001, 2.3877148E-001
 3.0300252E+003, 1.0142053E+005, 1.1966243E+000,-2.4061295E-001, 2.3882435E-001
 3.0400131E+003, 1.0142055E+005, 1.1964508E+000,-2.4127027E-001, 2.3833503E-001
 3.0500011E+003, 1.0142057E+005, 1.1965656E+000,-2.4095875E-001, 2.3841777E-001
 3.0600244E+003, 1.0142059E+005, 1.1966591E+000,-2.4037309E-001, 2.3833075E-001
 3.0700124E+003, 1.0142060E+005, 1.1965097E+000,-2.3911134E-001, 2.3720859E-001
 3.0800004E+003, 1.0142062E+005, 1.1962344E+000,-2.3891453E-001, 2.3705524E-001
 3.0900237E+003, 1.0142064E+005, 1.1965526E+000,-2.3921315E-001, 2.3694969E-001
 3.1000117E+003, 1.0142066E+005, 1.1965683E+000,-2.3954390E-001, 2.3689743E-001
 3.1100350E+003, 1.0142068E+005, 1.1966978E+000,-2.3900825E-001, 2.3745115E-001
 3.1200230E+003, 1.0142069E+005, 1.1968823E+000,-2.3848114E-001, 2.3692492E-001
 3.1300110E+003, 1.0142071E+005, 1.1967370E+000,-2.3811960E-001, 2.3682730E-001
 3.1400343E+003, 1.0142072E+005, 1.1962523E+000,-2.3853494E-001, 2.3686721E-001
 3.1500223E+003, 1.0142073E+005, 1.1960812E+000,-2.3886114E-001, 2.3740138E-001
 3.1600103E+003, 1.0142075E+005, 1.1967789E+000,-2.3910217E-001, 2.3687862E-001
 3.1700336E+003, 1.0142077E+005, 1.1962651E+000,-2.3954118E-001, 2.3730306E-001
 3.1800216E+003, 1.0142079E+005, 1.1962907E+000,-2.3984170E-001, 2.3765706E-001
 3.1900096E+003, 1.0142081E+005, 1.1965392E+000,-2.3960150E-001, 2.3832178E-001
 3.2000329E+003, 1.0142082E+005, 1.1963826E+000,-2.3903960E-001, 2.3849978E-001
 3.2100209E+003, 1.0142083E+005, 1.1964514E+000,-2.3903094E-001, 2.3740490E-001
 3.2200089E+003, 1.0142084E+005, 1.1961066E+000,-2.3859875E-001, 2.3771130E-001
 3.2300322E+003, 1.0142084E+005, 1.1967184E+000,-2.3843715E-001, 2.3773688E-001
 3.2400202E+003, 1.0142086E+005, 1.1960718E+000,-2.3820901E-001, 2.3638870E-001
 3.2500082E+003, 1.0142088E+005, 1.1964093E+000,-2.3846417E-001, 2.3615650E-001
 3.2600314E+003, 1.0142090E+005, 1.1957482E+000,-2.3916398E-001, 2.3555379E-001
 3.2700194E+003, 1.0142093E+005, 1.1968004E+000,-2.3975500E-001, 2.3640396E-001
 3.2800074E+003, 1.0142096E+005, 1.1966385E+000,-2.3971717E-001, 2.3766208E-001
 3.2900307E+003, 1.0142098E+005, 1.1967581E+000,-2.3934016E-001, 2.3774092E-001
 3.3000187E+003, 1.0142099E+005, 1.1969524E+000,-2.3960801E-001, 2.3724457E-001
 3.3100067E+003, 1.0142102E+005, 1.1958349E+000,-2.4024081E-001, 2.3664854E-001
 3.3200300E+003, 1.0142104E+005, 1.1962050E+000,-2.3971616E-001, 2.3757002E-001
 3.3300180E+003, 1.0142106E+005, 1.1957263E+000,-2.3905527E-001, 2.3777751E-001
 3.3400060E+003, 1.0142106E+005, 1.1961340E+000,-2.3875076E-001, 2.3787923E-001
 3.3500293E+003, 1.0142107E+005, 1.1966352E+000,-2.3910610E-001, 2.3785153E-001
 3.3600173E+003, 1.0142108E+005, 1.1961803E+000,-2.3900865E-001, 2.3875643E-001
 3.3700053E+003, 1.0142108E+005, 1.1969727E+000,-2.3885716E-001, 2.3878040E-001
 3.3800286E+003, 1.0142108E+005, 1.1952667E+000,-2.3877085E-001, 2.3827930E-001
 3.3900166E+003, 1.0142109E+005, 1.1966137E+000,-2.3886097E-001, 2.3865310E-001
 3.4000046E+003, 1.0142109E+005, 1.1965437E+000,-2.3918412E-001, 2.3878845E-001
 3.4100279E+003, 1.0142110E+005, 1.1965599E+000,-2.3938280E-001, 2.3710832E-001
 3.4200159E+003, 1.0142112E+005, 1.1961661E+000,-2.3962972E-001, 2.3763259E-001
 3.4300039E+003, 1.0142113E+005, 1.1963246E+000,-2.4008161E-001, 2.3901347E-001
 3.4400272E+003, 1.0142114E+005, 1.1968902E+000,-2.3899907E-001, 2.3903293E-001
 3.4500152E+003, 1.0142114E+005, 1.1967235E+000,-2.3866139E-001, 2.3893739E-001
 3.4600032E+003, 1.0142114E+005, 1.1970124E+000,-2.3889672E-001, 2.3906999E-001
 3.4700264E+003, 1.0142114E+005, 1.1953401E+000,-2.3953970E-001, 2.4026248E-001
 3.4800144E+003, 1.0142113E+005, 1.1961489E+000,-2.3917695E-001, 2.4092629E-001
 3.4900024E+003, 1.0142112E+005, 1.1969345E+000,-2.3847737E-001, 2.4019790E-001
 3.5000257E+003, 1.0142111E+005, 1.1969407E+000,-2.3899402E-001, 2.3903503E-001
 3.5100137E+003, 1.0142112E+005, 1.1960028E+000,-2.3973613E-001, 2.3921871E-001
 3.5200017E+003, 1.0142113E+005, 1.1963287E+000,-2.3981888E-001, 2.3840327E-001
 3.5300250E+003, 1.0142114E+005, 1.1962532E+000,-2.3985908E-001, 2.3861391E-001
 3.5400130E+003, 1.0142114E+005, 1.1965522E+000,-2.3934950E-001, 2.3836950E-001
 3.5500010E+003, 1.0142115E+005, 1.1965208E+000,-2.3907059E-001, 2.3818665E-001
 3.5600243E+003, 1.0142116E+005, 1.1967600E+000,-2.3911396E-001, 2.3764076E-001
 3.5700123E+003, 1.0142117E+005, 1.1965011E+000,-2.3911071E-001, 2.3656059E-001
 3.5800003E+003, 1.0142119E+005, 1.1963963E+000,-2.3864999E-001, 2.3872568E-001
 3.5900236E+003, 1.0142118E+005, 1.1963639E+000,-2.3831602E-001, 2.4013264E-001
 3.6000116E+003, 1.0142117E+005, 1.1965095E+000,-2.3817589E-001, 2.3969025E-001
 3.6100349E+003, 1.0142116E+005, 1.1960332E+000,-2.3747590E-001, 2.3935139E-001
 3.6200229E+003, 1.0142115E+005, 1.1965987E+000,-2.3782101E-001, 2.3833904E-001
 3.6300109E+003, 1.0142115E+005, 1.1964947E+000,-2.3812161E-001, 2.3762927E-001
 3.6400342E+003, 1.0142117E+005, 1.1967977E+000,-2.3788094E-001, 2.3599994E-001
 3.6500222E+003, 1.0142118E+005, 1.1969008E+000,-2.3798726E-001, 2.3567491E-001
 3.6600102E+003, 1.0142120E+005, 1.1966320E+000,-2.3838755E-001, 2.3689530E-001
 3.6700334E+003, 1.0142120E+005, 1.1963040E+000,-2.3860724E-001, 2.3828802E-001
 3.6800214E+003, 1.0142120E+005, 1.1967552E+000,-2.3903518E-001, 2.3883395E-001
 3.6900094E+003, 1.0142120E+005, 1.1965461E+000,-2.3963247E-001, 2.3985493E-001
 3.7000000E+003, 1.0142120E+005, 1.1963973E+000,-2.3973993E-001, 2.4029432E-001
