s,kW,kW,Pa,kg/m3
 2.8000123E+003,-1.4429396E+004, 1.3277159E+004, 1.1078669E+005, 9.5878258E-001
 2.9000080E+003,-1.4391136E+004, 1.3459458E+004, 1.1089194E+005, 9.5889718E-001
 3.0000125E+003,-1.4167013E+004, 1.3518508E+004, 1.1096939E+005, 9.6075751E-001
 3.1000004E+003,-1.4033719E+004, 1.3567060E+004, 1.1103057E+005, 9.6148727E-001
 3.2000141E+003,-1.4098807E+004, 1.3500132E+004, 1.1108478E+005, 9.5933095E-001
 3.3000033E+003,-1.4183738E+004, 1.3558797E+004, 1.1116058E+005, 9.5476766E-001
 3.4000103E+003,-1.4224767E+004, 1.3616441E+004, 1.1123304E+005, 9.5739685E-001
 3.5000049E+003,-1.4164690E+004, 1.3660621E+004, 1.1129547E+005, 9.5902123E-001
 3.6000050E+003,-1.4088744E+004, 1.3714014E+004, 1.1134086E+005, 9.5585492E-001
 3.7000144E+003,-1.3976986E+004, 1.3729656E+004, 1.1138086E+005, 9.5750571E-001
 3.8000189E+003,-1.3835537E+004, 1.3713709E+004, 1.1141157E+005, 9.5777452E-001
 3.9000109E+003,-1.3896549E+004, 1.3704279E+004, 1.1143839E+005, 9.5671121E-001
 4.0000068E+003,-1.3967131E+004, 1.3770174E+004, 1.1147419E+005, 9.5808548E-001
 4.1000125E+003,-1.3964866E+004, 1.3850566E+004, 1.1149602E+005, 9.5950300E-001
 4.2000201E+003,-1.3982294E+004, 1.3816238E+004, 1.1152544E+005, 9.5668689E-001
 4.3000043E+003,-1.3972252E+004, 1.3743258E+004, 1.1155659E+005, 9.5889236E-001
 4.4000118E+003,-1.4019746E+004, 1.3833821E+004, 1.1159914E+005, 9.5766796E-001
 4.5000073E+003,-1.3993450E+004, 1.3869410E+004, 1.1163113E+005, 9.5842538E-001
 4.6000093E+003,-1.4006952E+004, 1.3923127E+004, 1.1165295E+005, 9.5847280E-001
 4.7000094E+003,-1.4012473E+004, 1.3901184E+004, 1.1167900E+005, 9.5831170E-001
 4.8000108E+003,-1.3933578E+004, 1.3932325E+004, 1.1171368E+005, 9.5739936E-001
 4.9000207E+003,-1.3762838E+004, 1.3948085E+004, 1.1171973E+005, 9.5666529E-001
 5.0000012E+003,-1.3689203E+004, 1.3897366E+004, 1.1172040E+005, 9.5786224E-001
 5.1000047E+003,-1.3814306E+004, 1.3905998E+004, 1.1172575E+005, 9.5734248E-001
 5.2000106E+003,-1.3830335E+004, 1.3930814E+004, 1.1174043E+005, 9.5926754E-001
 5.3000221E+003,-1.3766389E+004, 1.3975371E+004, 1.1174215E+005, 9.5817650E-001
 5.4000077E+003,-1.3819830E+004, 1.3944025E+004, 1.1174517E+005, 9.5714703E-001
 5.5000092E+003,-1.3868940E+004, 1.3965512E+004, 1.1176194E+005, 9.5609082E-001
 5.6000185E+003,-1.3731370E+004, 1.3973363E+004, 1.1177483E+005, 9.5935412E-001
 5.7000053E+003,-1.3605540E+004, 1.3961982E+004, 1.1176708E+005, 9.5765391E-001
 5.8000102E+003,-1.3616288E+004, 1.3926311E+004, 1.1175224E+005, 9.5610303E-001
 5.9000017E+003,-1.3621835E+004, 1.3944801E+004, 1.1174508E+005, 9.5852217E-001
 6.0000239E+003,-1.3682786E+004, 1.3904520E+004, 1.1174413E+005, 9.5908631E-001
 6.1000164E+003,-1.3831274E+004, 1.3907801E+004, 1.1175363E+005, 9.5803996E-001
 6.2000153E+003,-1.3924397E+004, 1.3955033E+004, 1.1176231E+005, 9.5827389E-001
 6.3000290E+003,-1.3873661E+004, 1.3930422E+004, 1.1177523E+005, 9.5889459E-001
 6.4000088E+003,-1.3786799E+004, 1.3948535E+004, 1.1178315E+005, 9.5985653E-001
 6.5000058E+003,-1.3743165E+004, 1.3921836E+004, 1.1178540E+005, 9.5878786E-001
 6.6000135E+003,-1.3625054E+004, 1.3904992E+004, 1.1177629E+005, 9.5974908E-001
 6.7000115E+003,-1.3749345E+004, 1.3881913E+004, 1.1177131E+005, 9.5915251E-001
 6.8000044E+003,-1.3872456E+004, 1.3869452E+004, 1.1177962E+005, 9.5859827E-001
 6.8400000E+003,-1.3933963E+004, 1.3916079E+004, 1.1178785E+005, 9.5733101E-001
