s,kW,kW,Pa,kg/m3
 4.3001079E+003,-1.7767302E+003, 1.6473407E+003, 1.0303783E+005, 1.1410843E+000
 4.4000398E+003,-1.7770041E+003, 1.6568484E+003, 1.0304785E+005, 1.1415497E+000
 4.5001440E+003,-1.7735604E+003, 1.6558355E+003, 1.0305724E+005, 1.1403474E+000
 4.6000463E+003,-1.7774777E+003, 1.6645263E+003, 1.0306654E+005, 1.1430560E+000
 4.7001742E+003,-1.7681622E+003, 1.6734406E+003, 1.0307479E+005, 1.1408856E+000
 4.8000019E+003,-1.7525420E+003, 1.6653759E+003, 1.0308210E+005, 1.1412742E+000
 4.9001153E+003,-1.7357669E+003, 1.6591858E+003, 1.0308875E+005, 1.1425369E+000
 5.0001034E+003,-1.7380582E+003, 1.6614444E+003, 1.0309526E+005, 1.1424942E+000
 5.1000555E+003,-2.1146857E+003, 2.0568148E+003, 1.0310127E+005, 1.1410621E+000
 5.2000324E+003,-3.9469332E+003, 4.1867916E+003, 1.0309625E+005, 1.1470027E+000
 5.3000280E+003,-3.6367841E+003, 3.2949442E+003, 1.0310700E+005, 1.1369158E+000
 5.4000055E+003,-2.8202456E+003, 3.0644188E+003, 1.0310882E+005, 1.1516508E+000
 5.5001063E+003,-2.4627953E+003, 2.4439630E+003, 1.0310183E+005, 1.1357627E+000
 5.6000213E+003,-2.1677780E+003, 2.1707244E+003, 1.0310450E+005, 1.1431776E+000
 5.7001620E+003,-1.9060645E+003, 2.0558394E+003, 1.0309639E+005, 1.1429538E+000
 5.8000907E+003,-1.7571437E+003, 1.8876177E+003, 1.0308476E+005, 1.1376356E+000
 5.9000856E+003,-2.9585545E+003, 3.3207842E+003, 1.0307205E+005, 1.1422650E+000
 6.0000546E+003,-3.2588195E+003, 3.5629277E+003, 1.0304042E+005, 1.1364036E+000
 6.1000341E+003,-2.7358650E+003, 2.9229092E+003, 1.0303360E+005, 1.1399064E+000
 6.2000983E+003,-2.2395416E+003, 2.6156351E+003, 1.0300351E+005, 1.1369425E+000
 6.3000193E+003,-2.0232785E+003, 2.2150659E+003, 1.0298369E+005, 1.1334710E+000
 6.4000630E+003,-2.3276242E+003, 2.4554488E+003, 1.0296880E+005, 1.1313322E+000
 6.5000837E+003,-2.1429513E+003, 2.4461920E+003, 1.0295482E+005, 1.1329852E+000
 6.6000643E+003,-1.9875098E+003, 2.3424720E+003, 1.0292614E+005, 1.1321886E+000
 6.7001865E+003,-3.3241100E+003, 3.2849961E+003, 1.0291969E+005, 1.1275116E+000
 6.8001415E+003,-2.3683182E+003, 2.9392137E+003, 1.0289776E+005, 1.1374809E+000
 6.9000533E+003,-2.2205246E+003, 2.5332587E+003, 1.0286185E+005, 1.1351360E+000
 7.0000939E+003,-1.9412778E+003, 2.2135279E+003, 1.0284055E+005, 1.1292304E+000
 7.1001224E+003,-1.7879314E+003, 2.1574223E+003, 1.0281380E+005, 1.1329498E+000
 7.2000233E+003,-2.2988228E+003, 2.5390783E+003, 1.0278613E+005, 1.1276017E+000
 7.3000383E+003,-2.9110836E+003, 2.9447741E+003, 1.0277835E+005, 1.1281165E+000
 7.4000843E+003,-2.2536550E+003, 2.7457978E+003, 1.0275256E+005, 1.1347883E+000
 7.5000706E+003,-2.2662038E+003, 2.5157798E+003, 1.0272633E+005, 1.1257194E+000
 7.6000663E+003,-2.3122335E+003, 2.4864147E+003, 1.0271068E+005, 1.1269429E+000
 7.7000114E+003,-1.8917819E+003, 2.4175011E+003, 1.0268366E+005, 1.1318225E+000
 7.8000092E+003,-1.6414395E+003, 2.1224274E+003, 1.0264206E+005, 1.1325575E+000
 7.9000021E+003,-1.5146908E+003, 1.9423703E+003, 1.0260686E+005, 1.1286648E+000
 8.0000785E+003,-2.2126247E+003, 2.5369385E+003, 1.0257485E+005, 1.1260672E+000
 8.1000855E+003,-3.9432949E+003, 4.0812887E+003, 1.0257344E+005, 1.1347147E+000
 8.2000762E+003,-2.8941688E+003, 3.7782756E+003, 1.0251959E+005, 1.1352587E+000
 8.3001434E+003,-2.7222790E+003, 3.1153362E+003, 1.0247614E+005, 1.1196294E+000
 8.4000678E+003,-2.0509981E+003, 2.9643148E+003, 1.0242708E+005, 1.1354299E+000
 8.5001215E+003,-1.8043005E+003, 2.5641114E+003, 1.0235577E+005, 1.1257286E+000
 8.6001725E+003,-1.6548466E+003, 2.2227260E+003, 1.0230521E+005, 1.1215340E+000
 8.7000520E+003,-1.6098738E+003, 2.0889907E+003, 1.0226495E+005, 1.1266414E+000
 8.8000970E+003,-1.4673428E+003, 1.9498073E+003, 1.0222684E+005, 1.1262969E+000
 8.9000384E+003,-1.3848963E+003, 1.8849693E+003, 1.0218880E+005, 1.1233748E+000
 9.0001037E+003,-3.0311661E+003, 3.8913352E+003, 1.0214276E+005, 1.1343491E+000
 9.1000949E+003,-3.5125935E+003, 3.8356745E+003, 1.0208650E+005, 1.1186984E+000
 9.2001024E+003,-2.6215715E+003, 3.6623319E+003, 1.0204395E+005, 1.1351649E+000
 9.3001559E+003,-2.2278791E+003, 3.0944111E+003, 1.0196220E+005, 1.1213467E+000
 9.4000209E+003,-1.8953017E+003, 2.5968697E+003, 1.0190370E+005, 1.1197825E+000
 9.5000199E+003,-1.5909240E+003, 2.3770897E+003, 1.0184420E+005, 1.1255830E+000
 9.6000094E+003,-1.4660180E+003, 2.0947611E+003, 1.0178738E+005, 1.1220740E+000
 9.7001420E+003,-2.9678069E+003, 3.2404018E+003, 1.0175002E+005, 1.1164806E+000
 9.8000623E+003,-2.7154299E+003, 3.3677202E+003, 1.0172820E+005, 1.1203072E+000
 9.9000532E+003,-2.1209291E+003, 2.9856649E+003, 1.0165645E+005, 1.1285261E+000
 1.0000066E+004,-1.9375400E+003, 2.4600777E+003, 1.0160186E+005, 1.1154455E+000
 1.0100215E+004,-1.8361181E+003, 2.3348250E+003, 1.0156586E+005, 1.1155898E+000
 1.0200041E+004,-1.5256919E+003, 2.1740404E+003, 1.0151850E+005, 1.1195540E+000
 1.0300008E+004,-1.4374628E+003, 1.9712388E+003, 1.0147141E+005, 1.1177522E+000
 1.0400073E+004,-1.7778527E+003, 2.2345476E+003, 1.0143195E+005, 1.1142767E+000
 1.0500059E+004,-3.2621910E+003, 3.2729780E+003, 1.0141752E+005, 1.1102961E+000
 1.0600155E+004,-2.2747081E+003, 3.3467041E+003, 1.0137614E+005, 1.1210942E+000
 1.0700049E+004,-2.0067318E+003, 2.9236722E+003, 1.0129327E+005, 1.1145755E+000
 1.0800061E+004,-1.7872975E+003, 2.4318264E+003, 1.0123294E+005, 1.1139134E+000
 1.0900162E+004,-1.6039894E+003, 2.2305487E+003, 1.0118358E+005, 1.1181470E+000
 1.1000059E+004,-1.4773794E+003, 2.0236077E+003, 1.0113618E+005, 1.1141214E+000
 1.1100011E+004,-1.4304754E+003, 1.8884185E+003, 1.0109695E+005, 1.1153138E+000
 1.1200011E+004,-1.4310855E+003, 1.8523863E+003, 1.0106207E+005, 1.1144745E+000
 1.1300003E+004,-1.4623531E+003, 1.8620014E+003, 1.0102920E+005, 1.1140219E+000
 1.1400013E+004,-1.5149730E+003, 1.9026414E+003, 1.0099779E+005, 1.1149062E+000
 1.1500004E+004,-3.0162661E+003, 3.9842421E+003, 1.0095692E+005, 1.1201747E+000
 1.1600031E+004,-3.0327975E+003, 3.8294710E+003, 1.0086430E+005, 1.1107975E+000
 1.1700182E+004,-2.5537716E+003, 2.8070868E+003, 1.0083941E+005, 1.1158556E+000
 1.1800064E+004,-1.8108006E+003, 2.5653532E+003, 1.0079315E+005, 1.1218463E+000
 1.1887000E+004,-1.7359794E+003, 2.2115561E+003, 1.0074796E+005, 1.1125812E+000
