s,Pa,kg/m3,kW,kW
 7.8100456E+003, 1.0138426E+005, 1.1965052E+000,-2.9218299E+001, 2.4730541E+001
 7.8200902E+003, 1.0138430E+005, 1.1964958E+000,-2.9194069E+001, 2.4750343E+001
 7.8300233E+003, 1.0138433E+005, 1.1965076E+000,-2.9158583E+001, 2.4747764E+001
 7.8400679E+003, 1.0138437E+005, 1.1965399E+000,-2.9129805E+001, 2.4753651E+001
 7.8500009E+003, 1.0138441E+005, 1.1965740E+000,-2.9112130E+001, 2.4776101E+001
 7.8600456E+003, 1.0138444E+005, 1.1966047E+000,-2.9108617E+001, 2.4786654E+001
 7.8700902E+003, 1.0138448E+005, 1.1966031E+000,-2.9113530E+001, 2.4783905E+001
 7.8800233E+003, 1.0138451E+005, 1.1964949E+000,-2.9115634E+001, 2.4803529E+001
 7.8900679E+003, 1.0138455E+005, 1.1963744E+000,-2.9110805E+001, 2.4831580E+001
 7.9000009E+003, 1.0138458E+005, 1.1963290E+000,-2.9106987E+001, 2.4860043E+001
 7.9100456E+003, 1.0138462E+005, 1.1963358E+000,-2.9121418E+001, 2.4867107E+001
 7.9200902E+003, 1.0138465E+005, 1.1963678E+000,-2.9146719E+001, 2.4868782E+001
 7.9300233E+003, 1.0138469E+005, 1.1964225E+000,-2.9163602E+001, 2.4864081E+001
 7.9400679E+003, 1.0138472E+005, 1.1964938E+000,-2.9183763E+001, 2.4843345E+001
 7.9500009E+003, 1.0138476E+005, 1.1965616E+000,-2.9210515E+001, 2.4824564E+001
 7.9600456E+003, 1.0138479E+005, 1.1966311E+000,-2.9230860E+001, 2.4782182E+001
 7.9700902E+003, 1.0138483E+005, 1.1967335E+000,-2.9245904E+001, 2.4758178E+001
 7.9800233E+003, 1.0138487E+005, 1.1966239E+000,-2.9245526E+001, 2.4779162E+001
 7.9900679E+003, 1.0138490E+005, 1.1963788E+000,-2.9232941E+001, 2.4828294E+001
 8.0000009E+003, 1.0138494E+005, 1.1961854E+000,-2.9219965E+001, 2.4867631E+001
 8.0100456E+003, 1.0138497E+005, 1.1960403E+000,-2.9209620E+001, 2.4893689E+001
 8.0200902E+003, 1.0138501E+005, 1.1959645E+000,-2.9179916E+001, 2.4903750E+001
 8.0300233E+003, 1.0138504E+005, 1.1960198E+000,-2.9143564E+001, 2.4898249E+001
 8.0400679E+003, 1.0138508E+005, 1.1961426E+000,-2.9117487E+001, 2.4883846E+001
 8.0500009E+003, 1.0138511E+005, 1.1962860E+000,-2.9110295E+001, 2.4852098E+001
 8.0600456E+003, 1.0138515E+005, 1.1964630E+000,-2.9108429E+001, 2.4818661E+001
 8.0700902E+003, 1.0138518E+005, 1.1966349E+000,-2.9107102E+001, 2.4798132E+001
 8.0800233E+003, 1.0138522E+005, 1.1966858E+000,-2.9106039E+001, 2.4799045E+001
 8.0900679E+003, 1.0138525E+005, 1.1965352E+000,-2.9105512E+001, 2.4811246E+001
 8.1000009E+003, 1.0138529E+005, 1.1963619E+000,-2.9103725E+001, 2.4823551E+001
 8.1100456E+003, 1.0138532E+005, 1.1962646E+000,-2.9101862E+001, 2.4832429E+001
 8.1200902E+003, 1.0138536E+005, 1.1962155E+000,-2.9090907E+001, 2.4826859E+001
 8.1300233E+003, 1.0138539E+005, 1.1962043E+000,-2.9079891E+001, 2.4828089E+001
 8.1400679E+003, 1.0138543E+005, 1.1961950E+000,-2.9072799E+001, 2.4846785E+001
 8.1500009E+003, 1.0138546E+005, 1.1962250E+000,-2.9072343E+001, 2.4859801E+001
 8.1600456E+003, 1.0138550E+005, 1.1964671E+000,-2.9067930E+001, 2.4908193E+001
 8.1700902E+003, 1.0138553E+005, 1.1965837E+000,-2.9066129E+001, 2.4974322E+001
 8.1800233E+003, 1.0138556E+005, 1.1966611E+000,-2.9074986E+001, 2.5006024E+001
 8.1900679E+003, 1.0138560E+005, 1.1967347E+000,-2.9090739E+001, 2.5049460E+001
 8.2000009E+003, 1.0138563E+005, 1.1968176E+000,-2.9113567E+001, 2.5081729E+001
 8.2100456E+003, 1.0138566E+005, 1.1966440E+000,-2.9132538E+001, 2.5117077E+001
 8.2200902E+003, 1.0138570E+005, 1.1964182E+000,-2.9134719E+001, 2.5158164E+001
 8.2300233E+003, 1.0138573E+005, 1.1963411E+000,-2.9129469E+001, 2.5169774E+001
 8.2400679E+003, 1.0138576E+005, 1.1962551E+000,-2.9117058E+001, 2.5194143E+001
 8.2500009E+003, 1.0138579E+005, 1.1964202E+000,-2.9093689E+001, 2.5211141E+001
 8.2600456E+003, 1.0138582E+005, 1.1963917E+000,-2.9059888E+001, 2.5227381E+001
 8.2700902E+003, 1.0138585E+005, 1.1963499E+000,-2.9022418E+001, 2.5204197E+001
 8.2800233E+003, 1.0138589E+005, 1.1963028E+000,-2.8990549E+001, 2.5158320E+001
 8.2900679E+003, 1.0138592E+005, 1.1961192E+000,-2.8963660E+001, 2.5152025E+001
 8.3000009E+003, 1.0138595E+005, 1.1960878E+000,-2.8945892E+001, 2.5163250E+001
 8.3100456E+003, 1.0138598E+005, 1.1962366E+000,-2.8927150E+001, 2.5154952E+001
 8.3200902E+003, 1.0138601E+005, 1.1963665E+000,-2.8915263E+001, 2.5133496E+001
 8.3300233E+003, 1.0138604E+005, 1.1964049E+000,-2.8896642E+001, 2.5112370E+001
 8.3400679E+003, 1.0138607E+005, 1.1963857E+000,-2.8868642E+001, 2.5156172E+001
 8.3500009E+003, 1.0138610E+005, 1.1962857E+000,-2.8848508E+001, 2.5173344E+001
 8.3600456E+003, 1.0138613E+005, 1.1961202E+000,-2.8834164E+001, 2.5141876E+001
 8.3700902E+003, 1.0138616E+005, 1.1960982E+000,-2.8822725E+001, 2.5128480E+001
 8.3800233E+003, 1.0138619E+005, 1.1963396E+000,-2.8801354E+001, 2.5141544E+001
 8.3900679E+003, 1.0138622E+005, 1.1969762E+000,-2.8784566E+001, 2.5149486E+001
 8.4000009E+003, 1.0138625E+005, 1.1967935E+000,-2.8774061E+001, 2.5178618E+001
 8.4100456E+003, 1.0138628E+005, 1.1960866E+000,-2.8765148E+001, 2.5218601E+001
 8.4200902E+003, 1.0138631E+005, 1.1959593E+000,-2.8767456E+001, 2.5246309E+001
 8.4300233E+003, 1.0138634E+005, 1.1963662E+000,-2.8768149E+001, 2.5249436E+001
 8.4400679E+003, 1.0138637E+005, 1.1962605E+000,-2.8767363E+001, 2.5330179E+001
 8.4500009E+003, 1.0138640E+005, 1.1966590E+000,-2.8771670E+001, 2.5406038E+001
 8.4600456E+003, 1.0138642E+005, 1.1968632E+000,-2.8775997E+001, 2.5427702E+001
 8.4700902E+003, 1.0138645E+005, 1.1961100E+000,-2.8786348E+001, 2.5433304E+001
 8.4800233E+003, 1.0138648E+005, 1.1963491E+000,-2.8817139E+001, 2.5449364E+001
 8.4900679E+003, 1.0138651E+005, 1.1963591E+000,-2.8854973E+001, 2.5448030E+001
 8.5000009E+003, 1.0138654E+005, 1.1962101E+000,-2.8886530E+001, 2.5421060E+001
 8.5100456E+003, 1.0138657E+005, 1.1957690E+000,-2.8911853E+001, 2.5387429E+001
 8.5200902E+003, 1.0138659E+005, 1.1957508E+000,-2.8917823E+001, 2.5363794E+001
 8.5300233E+003, 1.0138662E+005, 1.1958518E+000,-2.8909721E+001, 2.5312382E+001
 8.5400679E+003, 1.0138665E+005, 1.1960106E+000,-2.8886753E+001, 2.5287259E+001
 8.5500009E+003, 1.0138668E+005, 1.1962527E+000,-2.8869316E+001, 2.5300851E+001
 8.5600456E+003, 1.0138671E+005, 1.1963369E+000,-2.8869540E+001, 2.5288441E+001
 8.5700902E+003, 1.0138674E+005, 1.1962882E+000,-2.8870837E+001, 2.5303924E+001
 8.5800233E+003, 1.0138677E+005, 1.1962560E+000,-2.8866228E+001, 2.5305217E+001
 8.5900679E+003, 1.0138680E+005, 1.1962741E+000,-2.8877301E+001, 2.5299716E+001
 8.6000009E+003, 1.0138683E+005, 1.1962814E+000,-2.8899686E+001, 2.5290947E+001
 8.6100456E+003, 1.0138686E+005, 1.1963128E+000,-2.8919107E+001, 2.5275011E+001
 8.6200902E+003, 1.0138689E+005, 1.1962645E+000,-2.8921108E+001, 2.5264880E+001
 8.6300233E+003, 1.0138692E+005, 1.1960414E+000,-2.8905524E+001, 2.5240160E+001
 8.6400679E+003, 1.0138695E+005, 1.1957824E+000,-2.8903510E+001, 2.5222844E+001
 8.6500009E+003, 1.0138698E+005, 1.1956612E+000,-2.8923914E+001, 2.5224638E+001
 8.6600456E+003, 1.0138701E+005, 1.1957312E+000,-2.8948694E+001, 2.5233082E+001
 8.6700902E+003, 1.0138704E+005, 1.1958909E+000,-2.8962459E+001, 2.5221873E+001
 8.6800233E+003, 1.0138707E+005, 1.1960622E+000,-2.8959985E+001, 2.5241012E+001
 8.6900679E+003, 1.0138710E+005, 1.1962954E+000,-2.8953117E+001, 2.5244616E+001
 8.7000009E+003, 1.0138713E+005, 1.1964077E+000,-2.8953911E+001, 2.5282468E+001
 8.7100456E+003, 1.0138716E+005, 1.1963555E+000,-2.8945753E+001, 2.5294866E+001
 8.7200902E+003, 1.0138719E+005, 1.1963523E+000,-2.8919838E+001, 2.5284367E+001
 8.7300233E+003, 1.0138722E+005, 1.1963996E+000,-2.8897038E+001, 2.5305390E+001
 8.7400679E+003, 1.0138725E+005, 1.1964483E+000,-2.8890787E+001, 2.5277609E+001
 8.7500009E+003, 1.0138728E+005, 1.1964856E+000,-2.8884268E+001, 2.5241908E+001
 8.7600456E+003, 1.0138731E+005, 1.1965035E+000,-2.8865149E+001, 2.5255726E+001
 8.7700902E+003, 1.0138734E+005, 1.1966416E+000,-2.8844113E+001, 2.5262177E+001
 8.7800233E+003, 1.0138736E+005, 1.1967059E+000,-2.8833040E+001, 2.5250862E+001
 8.7900679E+003, 1.0138739E+005, 1.1968112E+000,-2.8815745E+001, 2.5271410E+001
 8.8000009E+003, 1.0138742E+005, 1.1972677E+000,-2.8798724E+001, 2.5299259E+001
 8.8100456E+003, 1.0138745E+005, 1.1962890E+000,-2.8788626E+001, 2.5323059E+001
 8.8200902E+003, 1.0138748E+005, 1.1953959E+000,-2.8787647E+001, 2.5319061E+001
 8.8300233E+003, 1.0138751E+005, 1.1959183E+000,-2.8791838E+001, 2.5276903E+001
 8.8400679E+003, 1.0138753E+005, 1.1963233E+000,-2.8789584E+001, 2.5265219E+001
 8.8500009E+003, 1.0138756E+005, 1.1967924E+000,-2.8786076E+001, 2.5294646E+001
 8.8600456E+003, 1.0138759E+005, 1.1969143E+000,-2.8781588E+001, 2.5337236E+001
 8.8700902E+003, 1.0138762E+005, 1.1963099E+000,-2.8792898E+001, 2.5371131E+001
 8.8800233E+003, 1.0138765E+005, 1.1961993E+000,-2.8811601E+001, 2.5400996E+001
 8.8900679E+003, 1.0138767E+005, 1.1966967E+000,-2.8813376E+001, 2.5387128E+001
 8.9000009E+003, 1.0138770E+005, 1.1967021E+000,-2.8803797E+001, 2.5360893E+001
 8.9100456E+003, 1.0138773E+005, 1.1966634E+000,-2.8795288E+001, 2.5324039E+001
 8.9200902E+003, 1.0138776E+005, 1.1966821E+000,-2.8793997E+001, 2.5328242E+001
 8.9300233E+003, 1.0138779E+005, 1.1961968E+000,-2.8795498E+001, 2.5307378E+001
 8.9400679E+003, 1.0138782E+005, 1.1961316E+000,-2.8793179E+001, 2.5261318E+001
 8.9500009E+003, 1.0138785E+005, 1.1961081E+000,-2.8790081E+001, 2.5207188E+001
 8.9600456E+003, 1.0138788E+005, 1.1961374E+000,-2.8781073E+001, 2.5157676E+001
 8.9700902E+003, 1.0138790E+005, 1.1961994E+000,-2.8765577E+001, 2.5169097E+001
 8.9800233E+003, 1.0138793E+005, 1.1963071E+000,-2.8743427E+001, 2.5176592E+001
 8.9900679E+003, 1.0138796E+005, 1.1964543E+000,-2.8720124E+001, 2.5169795E+001
 9.0000009E+003, 1.0138799E+005, 1.1963925E+000,-2.8704655E+001, 2.5163513E+001
 9.0100456E+003, 1.0138802E+005, 1.1960347E+000,-2.8693291E+001, 2.5140404E+001
 9.0200902E+003, 1.0138805E+005, 1.1962097E+000,-2.8681074E+001, 2.5133022E+001
 9.0300233E+003, 1.0138808E+005, 1.1962609E+000,-2.8670884E+001, 2.5140523E+001
 9.0400679E+003, 1.0138811E+005, 1.1961878E+000,-2.8663216E+001, 2.5155541E+001
 9.0500009E+003, 1.0138814E+005, 1.1962069E+000,-2.8664148E+001, 2.5171483E+001
 9.0600456E+003, 1.0138817E+005, 1.1962751E+000,-2.8665585E+001, 2.5217546E+001
 9.0700902E+003, 1.0138819E+005, 1.1963065E+000,-2.8660977E+001, 2.5241266E+001
 9.0800233E+003, 1.0138822E+005, 1.1963079E+000,-2.8659295E+001, 2.5239194E+001
 9.0900679E+003, 1.0138825E+005, 1.1962925E+000,-2.8661586E+001, 2.5231008E+001
 9.1000009E+003, 1.0138828E+005, 1.1962553E+000,-2.8658280E+001, 2.5234073E+001
 9.1100456E+003, 1.0138831E+005, 1.1962454E+000,-2.8648382E+001, 2.5258233E+001
 9.1200902E+003, 1.0138834E+005, 1.1962460E+000,-2.8640884E+001, 2.5248366E+001
 9.1300233E+003, 1.0138836E+005, 1.1962390E+000,-2.8644603E+001, 2.5222911E+001
 9.1400679E+003, 1.0138839E+005, 1.1962244E+000,-2.8651034E+001, 2.5188995E+001
 9.1500009E+003, 1.0138842E+005, 1.1961815E+000,-2.8654677E+001, 2.5146393E+001
 9.1600456E+003, 1.0138845E+005, 1.1961246E+000,-2.8660909E+001, 2.5142102E+001
 9.1700902E+003, 1.0138848E+005, 1.1961290E+000,-2.8672017E+001, 2.5168977E+001
 9.1800233E+003, 1.0138851E+005, 1.1961837E+000,-2.8667757E+001, 2.5200231E+001
 9.1900679E+003, 1.0138854E+005, 1.1962099E+000,-2.8654773E+001, 2.5249647E+001
 9.2000009E+003, 1.0138856E+005, 1.1962102E+000,-2.8640399E+001, 2.5272970E+001
 9.2100456E+003, 1.0138859E+005, 1.1962087E+000,-2.8634760E+001, 2.5250082E+001
 9.2200902E+003, 1.0138862E+005, 1.1962480E+000,-2.8630552E+001, 2.5242413E+001
 9.2300233E+003, 1.0138865E+005, 1.1963927E+000,-2.8616404E+001, 2.5261744E+001
 9.2400679E+003, 1.0138868E+005, 1.1968092E+000,-2.8608456E+001, 2.5280308E+001
 9.2500009E+003, 1.0138870E+005, 1.1972875E+000,-2.8609621E+001, 2.5280419E+001
 9.2600456E+003, 1.0138873E+005, 1.1962282E+000,-2.8608191E+001, 2.5264367E+001
 9.2700902E+003, 1.0138876E+005, 1.1960123E+000,-2.8606687E+001, 2.5268459E+001
 9.2800233E+003, 1.0138879E+005, 1.1960521E+000,-2.8604544E+001, 2.5292843E+001
 9.2900679E+003, 1.0138881E+005, 1.1959674E+000,-2.8602384E+001, 2.5334132E+001
 9.3000009E+003, 1.0138884E+005, 1.1961543E+000,-2.8600570E+001, 2.5371700E+001
 9.3100456E+003, 1.0138887E+005, 1.1962719E+000,-2.8603672E+001, 2.5380914E+001
 9.3200902E+003, 1.0138889E+005, 1.1963454E+000,-2.8617929E+001, 2.5367167E+001
 9.3300233E+003, 1.0138892E+005, 1.1964017E+000,-2.8623999E+001, 2.5352671E+001
 9.3400679E+003, 1.0138895E+005, 1.1963388E+000,-2.8627221E+001, 2.5368397E+001
 9.3500009E+003, 1.0138897E+005, 1.1962575E+000,-2.8634441E+001, 2.5397336E+001
 9.3600456E+003, 1.0138900E+005, 1.1962926E+000,-2.8646204E+001, 2.5409173E+001
 9.3700902E+003, 1.0138903E+005, 1.1963672E+000,-2.8656098E+001, 2.5440959E+001
 9.3800233E+003, 1.0138905E+005, 1.1963141E+000,-2.8662743E+001, 2.5433642E+001
 9.3900679E+003, 1.0138908E+005, 1.1962495E+000,-2.8668429E+001, 2.5383846E+001
 9.4000009E+003, 1.0138911E+005, 1.1962448E+000,-2.8675132E+001, 2.5334904E+001
 9.4100456E+003, 1.0138914E+005, 1.1962984E+000,-2.8675229E+001, 2.5284674E+001
 9.4200902E+003, 1.0138916E+005, 1.1963662E+000,-2.8665010E+001, 2.5311724E+001
 9.4300233E+003, 1.0138919E+005, 1.1964970E+000,-2.8654687E+001, 2.5347565E+001
 9.4400679E+003, 1.0138922E+005, 1.1965873E+000,-2.8652491E+001, 2.5353469E+001
 9.4500009E+003, 1.0138924E+005, 1.1967713E+000,-2.8650353E+001, 2.5316715E+001
 9.4600456E+003, 1.0138927E+005, 1.1966568E+000,-2.8632901E+001, 2.5315992E+001
 9.4700902E+003, 1.0138930E+005, 1.1964425E+000,-2.8610827E+001, 2.5340310E+001
 9.4800233E+003, 1.0138932E+005, 1.1963488E+000,-2.8584501E+001, 2.5331931E+001
 9.4900679E+003, 1.0138935E+005, 1.1962841E+000,-2.8556145E+001, 2.5339998E+001
 9.5000009E+003, 1.0138938E+005, 1.1963314E+000,-2.8533701E+001, 2.5355573E+001
 9.5100456E+003, 1.0138940E+005, 1.1964495E+000,-2.8519240E+001, 2.5361697E+001
 9.5200902E+003, 1.0138943E+005, 1.1966577E+000,-2.8515108E+001, 2.5378934E+001
 9.5300233E+003, 1.0138945E+005, 1.1967678E+000,-2.8528977E+001, 2.5421195E+001
 9.5400679E+003, 1.0138948E+005, 1.1967359E+000,-2.8554640E+001, 2.5442604E+001
 9.5500009E+003, 1.0138950E+005, 1.1965985E+000,-2.8588214E+001, 2.5418661E+001
 9.5600456E+003, 1.0138953E+005, 1.1963895E+000,-2.8629669E+001, 2.5388060E+001
 9.5700902E+003, 1.0138956E+005, 1.1962692E+000,-2.8667212E+001, 2.5363249E+001
 9.5800233E+003, 1.0138959E+005, 1.1962182E+000,-2.8693786E+001, 2.5316007E+001
 9.5900679E+003, 1.0138961E+005, 1.1962215E+000,-2.8720014E+001, 2.5270632E+001
 9.6000009E+003, 1.0138964E+005, 1.1962372E+000,-2.8746332E+001, 2.5244597E+001
 9.6100456E+003, 1.0138967E+005, 1.1963036E+000,-2.8768576E+001, 2.5237447E+001
 9.6200902E+003, 1.0138970E+005, 1.1963020E+000,-2.8790166E+001, 2.5232499E+001
 9.6300233E+003, 1.0138973E+005, 1.1963697E+000,-2.8811995E+001, 2.5234189E+001
 9.6400679E+003, 1.0138976E+005, 1.1964379E+000,-2.8818206E+001, 2.5227035E+001
 9.6500009E+003, 1.0138979E+005, 1.1964767E+000,-2.8805960E+001, 2.5235487E+001
 9.6600456E+003, 1.0138982E+005, 1.1967337E+000,-2.8781568E+001, 2.5236114E+001
 9.6700902E+003, 1.0138984E+005, 1.1967174E+000,-2.8739803E+001, 2.5219580E+001
 9.6800233E+003, 1.0138987E+005, 1.1964552E+000,-2.8698852E+001, 2.5234518E+001
 9.6900679E+003, 1.0138990E+005, 1.1964253E+000,-2.8666812E+001, 2.5251523E+001
 9.7000009E+003, 1.0138993E+005, 1.1962878E+000,-2.8641684E+001, 2.5251139E+001
 9.7100456E+003, 1.0138996E+005, 1.1965225E+000,-2.8611157E+001, 2.5257624E+001
 9.7200902E+003, 1.0138999E+005, 1.1971741E+000,-2.8580008E+001, 2.5266504E+001
 9.7300233E+003, 1.0139001E+005, 1.1961292E+000,-2.8559510E+001, 2.5272119E+001
 9.7400679E+003, 1.0139004E+005, 1.1959073E+000,-2.8537324E+001, 2.5259708E+001
 9.7500009E+003, 1.0139007E+005, 1.1962506E+000,-2.8524021E+001, 2.5264613E+001
 9.7600456E+003, 1.0139009E+005, 1.1961603E+000,-2.8510063E+001, 2.5258465E+001
 9.7700902E+003, 1.0139012E+005, 1.1960927E+000,-2.8491628E+001, 2.5265541E+001
 9.7800233E+003, 1.0139015E+005, 1.1962595E+000,-2.8477215E+001, 2.5302173E+001
 9.7900679E+003, 1.0139017E+005, 1.1964220E+000,-2.8470750E+001, 2.5326869E+001
 9.8000009E+003, 1.0139020E+005, 1.1965196E+000,-2.8470110E+001, 2.5334963E+001
 9.8100456E+003, 1.0139022E+005, 1.1966264E+000,-2.8471808E+001, 2.5349456E+001
 9.8200902E+003, 1.0139025E+005, 1.1964812E+000,-2.8474479E+001, 2.5369354E+001
 9.8300233E+003, 1.0139028E+005, 1.1966940E+000,-2.8480608E+001, 2.5358490E+001
 9.8400679E+003, 1.0139030E+005, 1.1967054E+000,-2.8491345E+001, 2.5358664E+001
 9.8500009E+003, 1.0139033E+005, 1.1965131E+000,-2.8505236E+001, 2.5373705E+001
 9.8600456E+003, 1.0139035E+005, 1.1966145E+000,-2.8510137E+001, 2.5385898E+001
 9.8700902E+003, 1.0139038E+005, 1.1966103E+000,-2.8511753E+001, 2.5444732E+001
 9.8800233E+003, 1.0139040E+005, 1.1964473E+000,-2.8513769E+001, 2.5525670E+001
 9.8900679E+003, 1.0139043E+005, 1.1963183E+000,-2.8505377E+001, 2.5580536E+001
 9.9000009E+003, 1.0139045E+005, 1.1962569E+000,-2.8487992E+001, 2.5617370E+001
 9.9100456E+003, 1.0139047E+005, 1.1962152E+000,-2.8466510E+001, 2.5629935E+001
 9.9200902E+003, 1.0139050E+005, 1.1961814E+000,-2.8451076E+001, 2.5607012E+001
 9.9300233E+003, 1.0139052E+005, 1.1961672E+000,-2.8448832E+001, 2.5589357E+001
 9.9400679E+003, 1.0139054E+005, 1.1961877E+000,-2.8450806E+001, 2.5559554E+001
 9.9500009E+003, 1.0139057E+005, 1.1962336E+000,-2.8464238E+001, 2.5522170E+001
 9.9600456E+003, 1.0139059E+005, 1.1962749E+000,-2.8472975E+001, 2.5519425E+001
 9.9700902E+003, 1.0139062E+005, 1.1962983E+000,-2.8454672E+001, 2.5516885E+001
 9.9800233E+003, 1.0139064E+005, 1.1963345E+000,-2.8435173E+001, 2.5523534E+001
 9.9900679E+003, 1.0139066E+005, 1.1964119E+000,-2.8413258E+001, 2.5504233E+001
 1.0000001E+004, 1.0139069E+005, 1.1965209E+000,-2.8388976E+001, 2.5491132E+001
 1.0010046E+004, 1.0139071E+005, 1.1966661E+000,-2.8375838E+001, 2.5480955E+001
 1.0020090E+004, 1.0139074E+005, 1.1966461E+000,-2.8379394E+001, 2.5500569E+001
 1.0030023E+004, 1.0139076E+005, 1.1960671E+000,-2.8389556E+001, 2.5521085E+001
 1.0040068E+004, 1.0139078E+005, 1.1957171E+000,-2.8400024E+001, 2.5570881E+001
 1.0050001E+004, 1.0139081E+005, 1.1958979E+000,-2.8407090E+001, 2.5625935E+001
 1.0060046E+004, 1.0139083E+005, 1.1961447E+000,-2.8408684E+001, 2.5653342E+001
 1.0070090E+004, 1.0139085E+005, 1.1962044E+000,-2.8418411E+001, 2.5673580E+001
 1.0080023E+004, 1.0139088E+005, 1.1962009E+000,-2.8439666E+001, 2.5703857E+001
 1.0090068E+004, 1.0139090E+005, 1.1962409E+000,-2.8469937E+001, 2.5740154E+001
 1.0100001E+004, 1.0139092E+005, 1.1962132E+000,-2.8492972E+001, 2.5745064E+001
 1.0110046E+004, 1.0139095E+005, 1.1961203E+000,-2.8518765E+001, 2.5741548E+001
 1.0120090E+004, 1.0139097E+005, 1.1961734E+000,-2.8552444E+001, 2.5732232E+001
 1.0130023E+004, 1.0139099E+005, 1.1963219E+000,-2.8579855E+001, 2.5745687E+001
 1.0140068E+004, 1.0139102E+005, 1.1964514E+000,-2.8596922E+001, 2.5771391E+001
 1.0150001E+004, 1.0139104E+005, 1.1965382E+000,-2.8613076E+001, 2.5774987E+001
 1.0160046E+004, 1.0139106E+005, 1.1965665E+000,-2.8636777E+001, 2.5786943E+001
 1.0170090E+004, 1.0139109E+005, 1.1964683E+000,-2.8657497E+001, 2.5791941E+001
 1.0180023E+004, 1.0139111E+005, 1.1963660E+000,-2.8680361E+001, 2.5794085E+001
 1.0190068E+004, 1.0139113E+005, 1.1963903E+000,-2.8699961E+001, 2.5762829E+001
 1.0200001E+004, 1.0139116E+005, 1.1964697E+000,-2.8705734E+001, 2.5767348E+001
 1.0210046E+004, 1.0139118E+005, 1.1965481E+000,-2.8708798E+001, 2.5780702E+001
 1.0220090E+004, 1.0139121E+005, 1.1966179E+000,-2.8724136E+001, 2.5770035E+001
 1.0230023E+004, 1.0139123E+005, 1.1967465E+000,-2.8739239E+001, 2.5773137E+001
 1.0240068E+004, 1.0139126E+005, 1.1968000E+000,-2.8749131E+001, 2.5786136E+001
 1.0250001E+004, 1.0139128E+005, 1.1964040E+000,-2.8755244E+001, 2.5755992E+001
 1.0260046E+004, 1.0139130E+005, 1.1961864E+000,-2.8744856E+001, 2.5704540E+001
 1.0270090E+004, 1.0139133E+005, 1.1962900E+000,-2.8726106E+001, 2.5683363E+001
 1.0280023E+004, 1.0139135E+005, 1.1963950E+000,-2.8720118E+001, 2.5680706E+001
 1.0290068E+004, 1.0139138E+005, 1.1963651E+000,-2.8714121E+001, 2.5652751E+001
 1.0300001E+004, 1.0139140E+005, 1.1962910E+000,-2.8704310E+001, 2.5673387E+001
 1.0310046E+004, 1.0139143E+005, 1.1962138E+000,-2.8694355E+001, 2.5725319E+001
 1.0320090E+004, 1.0139145E+005, 1.1962597E+000,-2.8683463E+001, 2.5775608E+001
 1.0330023E+004, 1.0139148E+005, 1.1963655E+000,-2.8675707E+001, 2.5797655E+001
 1.0340068E+004, 1.0139150E+005, 1.1964334E+000,-2.8668972E+001, 2.5800679E+001
 1.0350001E+004, 1.0139152E+005, 1.1964738E+000,-2.8640332E+001, 2.5811300E+001
 1.0360046E+004, 1.0139155E+005, 1.1965233E+000,-2.8604175E+001, 2.5793564E+001
 1.0370090E+004, 1.0139157E+005, 1.1965800E+000,-2.8565274E+001, 2.5766228E+001
 1.0380023E+004, 1.0139159E+005, 1.1966564E+000,-2.8524629E+001, 2.5737877E+001
 1.0390068E+004, 1.0139162E+005, 1.1966282E+000,-2.8498610E+001, 2.5703988E+001
 1.0400001E+004, 1.0139164E+005, 1.1964300E+000,-2.8476798E+001, 2.5680571E+001
 1.0410046E+004, 1.0139166E+005, 1.1968726E+000,-2.8454125E+001, 2.5668188E+001
 1.0420090E+004, 1.0139169E+005, 1.1964151E+000,-2.8446301E+001, 2.5674941E+001
 1.0430023E+004, 1.0139171E+005, 1.1961966E+000,-2.8447251E+001, 2.5674471E+001
 1.0440068E+004, 1.0139173E+005, 1.1959680E+000,-2.8464065E+001, 2.5665861E+001
 1.0450001E+004, 1.0139176E+005, 1.1962045E+000,-2.8484152E+001, 2.5653377E+001
 1.0460046E+004, 1.0139178E+005, 1.1965548E+000,-2.8496558E+001, 2.5641308E+001
 1.0470090E+004, 1.0139180E+005, 1.1965423E+000,-2.8494466E+001, 2.5602921E+001
 1.0480023E+004, 1.0139183E+005, 1.1965052E+000,-2.8485117E+001, 2.5553335E+001
 1.0490068E+004, 1.0139185E+005, 1.1965344E+000,-2.8481730E+001, 2.5529951E+001
 1.0500001E+004, 1.0139188E+005, 1.1966038E+000,-2.8475701E+001, 2.5467415E+001
 1.0510046E+004, 1.0139190E+005, 1.1966786E+000,-2.8466963E+001, 2.5380091E+001
 1.0520090E+004, 1.0139193E+005, 1.1970845E+000,-2.8456386E+001, 2.5369385E+001
 1.0530023E+004, 1.0139195E+005, 1.1969988E+000,-2.8437259E+001, 2.5419594E+001
 1.0540068E+004, 1.0139198E+005, 1.1964162E+000,-2.8413097E+001, 2.5489417E+001
 1.0550001E+004, 1.0139200E+005, 1.1963132E+000,-2.8392008E+001, 2.5526396E+001
 1.0560046E+004, 1.0139203E+005, 1.1959874E+000,-2.8369642E+001, 2.5550221E+001
 1.0570090E+004, 1.0139205E+005, 1.1959266E+000,-2.8347293E+001, 2.5553679E+001
 1.0580023E+004, 1.0139207E+005, 1.1959779E+000,-2.8329780E+001, 2.5557029E+001
 1.0590068E+004, 1.0139209E+005, 1.1961059E+000,-2.8313402E+001, 2.5574624E+001
