s,kW,kW
 4.6514373E+002, 1.4271624E+000, 1.0652760E+001
 4.6609042E+002, 1.4271226E+000, 1.0645160E+001
 4.6703712E+002, 1.4271014E+000, 1.0637452E+001
 4.6814160E+002, 1.4270930E+000, 1.0630375E+001
 4.6908830E+002, 1.4271059E+000, 1.0626738E+001
 4.7003499E+002, 1.4271198E+000, 1.0625640E+001
 4.7113947E+002, 1.4271322E+000, 1.0624983E+001
 4.7208617E+002, 1.4271391E+000, 1.0624854E+001
 4.7303287E+002, 1.4271508E+000, 1.0625771E+001
 4.7413735E+002, 1.4271651E+000, 1.0627520E+001
 4.7508404E+002, 1.4271841E+000, 1.0629467E+001
 4.7603074E+002, 1.4272097E+000, 1.0631443E+001
 4.7713522E+002, 1.4272328E+000, 1.0633575E+001
 4.7808192E+002, 1.4272567E+000, 1.0634996E+001
 4.7902861E+002, 1.4272692E+000, 1.0635931E+001
 4.8013309E+002, 1.4272555E+000, 1.0637433E+001
 4.8107979E+002, 1.4272096E+000, 1.0639070E+001
 4.8202649E+002, 1.4271601E+000, 1.0639877E+001
 4.8313097E+002, 1.4271137E+000, 1.0639915E+001
 4.8407766E+002, 1.4270883E+000, 1.0639811E+001
 4.8502436E+002, 1.4270859E+000, 1.0639846E+001
 4.8612884E+002, 1.4270904E+000, 1.0640720E+001
 4.8707554E+002, 1.4270960E+000, 1.0642570E+001
 4.8802223E+002, 1.4270915E+000, 1.0644673E+001
 4.8912671E+002, 1.4270638E+000, 1.0647340E+001
 4.9007341E+002, 1.4270296E+000, 1.0650800E+001
 4.9102011E+002, 1.4270085E+000, 1.0653827E+001
 4.9212459E+002, 1.4269845E+000, 1.0655499E+001
 4.9307128E+002, 1.4269769E+000, 1.0655620E+001
 4.9401798E+002, 1.4269794E+000, 1.0654882E+001
 4.9512246E+002, 1.4269994E+000, 1.0653062E+001
 4.9606916E+002, 1.4270146E+000, 1.0650277E+001
 4.9701585E+002, 1.4270078E+000, 1.0646710E+001
 4.9812033E+002, 1.4269751E+000, 1.0642612E+001
 4.9906703E+002, 1.4269303E+000, 1.0639948E+001
 5.0001373E+002, 1.4269007E+000, 1.0639620E+001
 5.0111821E+002, 1.4268678E+000, 1.0641454E+001
 5.0206490E+002, 1.4268556E+000, 1.0643571E+001
 5.0301160E+002, 1.4268647E+000, 1.0643801E+001
 5.0411608E+002, 1.4268969E+000, 1.0641367E+001
 5.0506278E+002, 1.4269451E+000, 1.0638283E+001
 5.0600947E+002, 1.4269875E+000, 1.0636471E+001
 5.0711395E+002, 1.4270527E+000, 1.0634978E+001
 5.0806065E+002, 1.4271206E+000, 1.0632210E+001
 5.0900735E+002, 1.4271713E+000, 1.0629009E+001
 5.1011183E+002, 1.4272329E+000, 1.0626612E+001
 5.1105852E+002, 1.4272987E+000, 1.0624709E+001
 5.1200522E+002, 1.4273386E+000, 1.0622852E+001
 5.1310970E+002, 1.4273584E+000, 1.0622485E+001
 5.1405640E+002, 1.4273748E+000, 1.0624709E+001
 5.1500309E+002, 1.4274018E+000, 1.0627449E+001
 5.1610757E+002, 1.4274340E+000, 1.0630485E+001
 5.1705427E+002, 1.4274313E+000, 1.0634483E+001
 5.1800097E+002, 1.4273998E+000, 1.0639138E+001
 5.1910545E+002, 1.4273609E+000, 1.0644316E+001
 5.2005214E+002, 1.4273228E+000, 1.0649024E+001
 5.2115662E+002, 1.4272587E+000, 1.0653113E+001
 5.2210332E+002, 1.4271802E+000, 1.0656036E+001
 5.2305002E+002, 1.4271007E+000, 1.0656828E+001
 5.2415450E+002, 1.4270169E+000, 1.0656022E+001
 5.2510119E+002, 1.4269418E+000, 1.0654088E+001
 5.2604789E+002, 1.4269158E+000, 1.0650652E+001
 5.2715237E+002, 1.4269271E+000, 1.0645553E+001
 5.2809907E+002, 1.4269413E+000, 1.0639959E+001
 5.2904576E+002, 1.4269643E+000, 1.0635356E+001
 5.3015024E+002, 1.4270431E+000, 1.0632169E+001
 5.3109694E+002, 1.4271533E+000, 1.0630608E+001
 5.3204364E+002, 1.4272679E+000, 1.0630896E+001
 5.3314812E+002, 1.4273977E+000, 1.0634460E+001
 5.3409481E+002, 1.4274959E+000, 1.0640444E+001
 5.3504151E+002, 1.4275378E+000, 1.0645545E+001
 5.3614599E+002, 1.4275385E+000, 1.0648750E+001
 5.3709269E+002, 1.4275167E+000, 1.0649981E+001
 5.3803938E+002, 1.4274881E+000, 1.0650021E+001
 5.3914386E+002, 1.4274132E+000, 1.0649206E+001
 5.4009056E+002, 1.4273320E+000, 1.0646914E+001
 5.4103726E+002, 1.4272650E+000, 1.0643876E+001
 5.4214174E+002, 1.4272012E+000, 1.0640466E+001
 5.4308843E+002, 1.4271879E+000, 1.0635957E+001
 5.4403513E+002, 1.4272105E+000, 1.0631209E+001
 5.4513961E+002, 1.4272914E+000, 1.0628295E+001
 5.4608631E+002, 1.4274101E+000, 1.0627729E+001
 5.4703300E+002, 1.4275340E+000, 1.0627517E+001
 5.4813748E+002, 1.4276715E+000, 1.0627576E+001
 5.4908418E+002, 1.4277844E+000, 1.0630196E+001
 5.5003088E+002, 1.4278317E+000, 1.0635331E+001
 5.5113536E+002, 1.4278118E+000, 1.0642361E+001
 5.5208205E+002, 1.4277208E+000, 1.0649602E+001
 5.5302875E+002, 1.4276094E+000, 1.0655864E+001
 5.5413323E+002, 1.4274954E+000, 1.0662056E+001
 5.5507993E+002, 1.4274018E+000, 1.0667080E+001
 5.5602662E+002, 1.4273395E+000, 1.0670376E+001
 5.5713110E+002, 1.4273000E+000, 1.0672804E+001
 5.5807780E+002, 1.4272722E+000, 1.0673162E+001
 5.5902450E+002, 1.4272531E+000, 1.0670581E+001
 5.6012898E+002, 1.4272659E+000, 1.0665527E+001
 5.6107567E+002, 1.4273169E+000, 1.0660470E+001
 5.6202237E+002, 1.4274060E+000, 1.0656566E+001
 5.6312685E+002, 1.4275438E+000, 1.0652735E+001
 5.6407355E+002, 1.4276259E+000, 1.0648928E+001
 5.6502025E+002, 1.4276366E+000, 1.0645893E+001
 5.6612472E+002, 1.4275824E+000, 1.0643565E+001
 5.6707142E+002, 1.4274833E+000, 1.0642218E+001
 5.6801812E+002, 1.4274014E+000, 1.0642302E+001
 5.6912260E+002, 1.4273508E+000, 1.0643708E+001
 5.7006930E+002, 1.4273414E+000, 1.0646442E+001
 5.7101599E+002, 1.4273275E+000, 1.0649958E+001
 5.7212047E+002, 1.4272974E+000, 1.0654276E+001
 5.7306717E+002, 1.4273017E+000, 1.0658041E+001
 5.7401387E+002, 1.4273399E+000, 1.0660179E+001
 5.7511835E+002, 1.4273982E+000, 1.0660312E+001
 5.7606504E+002, 1.4274494E+000, 1.0658443E+001
 5.7701174E+002, 1.4274787E+000, 1.0655258E+001
 5.7811622E+002, 1.4274997E+000, 1.0651059E+001
 5.7906292E+002, 1.4274993E+000, 1.0646680E+001
 5.8000961E+002, 1.4275068E+000, 1.0642361E+001
 5.8111409E+002, 1.4274931E+000, 1.0638291E+001
 5.8206079E+002, 1.4274578E+000, 1.0635097E+001
 5.8300749E+002, 1.4274120E+000, 1.0633353E+001
 5.8411197E+002, 1.4273931E+000, 1.0632866E+001
 5.8505866E+002, 1.4273863E+000, 1.0632218E+001
 5.8600536E+002, 1.4273907E+000, 1.0631950E+001
 5.8710984E+002, 1.4274324E+000, 1.0632180E+001
 5.8805654E+002, 1.4275293E+000, 1.0633281E+001
 5.8900323E+002, 1.4276420E+000, 1.0635546E+001
 5.9010771E+002, 1.4277583E+000, 1.0638525E+001
 5.9105441E+002, 1.4278688E+000, 1.0641382E+001
 5.9200111E+002, 1.4279704E+000, 1.0643891E+001
 5.9310559E+002, 1.4280718E+000, 1.0645567E+001
 5.9405228E+002, 1.4281407E+000, 1.0645898E+001
 5.9515676E+002, 1.4281498E+000, 1.0646049E+001
 5.9610346E+002, 1.4281244E+000, 1.0646687E+001
 5.9705016E+002, 1.4280901E+000, 1.0647124E+001
 5.9815464E+002, 1.4280203E+000, 1.0646775E+001
 5.9910133E+002, 1.4279396E+000, 1.0645666E+001
 6.0004803E+002, 1.4278804E+000, 1.0644264E+001
 6.0115251E+002, 1.4278491E+000, 1.0643659E+001
 6.0209921E+002, 1.4278422E+000, 1.0644681E+001
 6.0304590E+002, 1.4278496E+000, 1.0646603E+001
 6.0415038E+002, 1.4278822E+000, 1.0649590E+001
 6.0509708E+002, 1.4279494E+000, 1.0653209E+001
 6.0604378E+002, 1.4280428E+000, 1.0655728E+001
 6.0714826E+002, 1.4281816E+000, 1.0656805E+001
 6.0809495E+002, 1.4283166E+000, 1.0656398E+001
 6.0904165E+002, 1.4284053E+000, 1.0654600E+001
 6.1014613E+002, 1.4285064E+000, 1.0650375E+001
 6.1109283E+002, 1.4286002E+000, 1.0644444E+001
 6.1203952E+002, 1.4286262E+000, 1.0639391E+001
 6.1314400E+002, 1.4285706E+000, 1.0633832E+001
 6.1409070E+002, 1.4284731E+000, 1.0626767E+001
 6.1503740E+002, 1.4283696E+000, 1.0619596E+001
 6.1614188E+002, 1.4282868E+000, 1.0612667E+001
 6.1708857E+002, 1.4282069E+000, 1.0608114E+001
 6.1803527E+002, 1.4281125E+000, 1.0606153E+001
 6.1913975E+002, 1.4280061E+000, 1.0605491E+001
 6.2008645E+002, 1.4279322E+000, 1.0606497E+001
 6.2103314E+002, 1.4278952E+000, 1.0609296E+001
 6.2213762E+002, 1.4278810E+000, 1.0613675E+001
 6.2308432E+002, 1.4278860E+000, 1.0617574E+001
 6.2403102E+002, 1.4279054E+000, 1.0620226E+001
 6.2513550E+002, 1.4279231E+000, 1.0623361E+001
 6.2608219E+002, 1.4279426E+000, 1.0627223E+001
 6.2702889E+002, 1.4279604E+000, 1.0630773E+001
 6.2813337E+002, 1.4279523E+000, 1.0635179E+001
 6.2908007E+002, 1.4279159E+000, 1.0640064E+001
 6.3002676E+002, 1.4278515E+000, 1.0643960E+001
 6.3113124E+002, 1.4277591E+000, 1.0647419E+001
 6.3207794E+002, 1.4276736E+000, 1.0651051E+001
 6.3302464E+002, 1.4276010E+000, 1.0655728E+001
 6.3412912E+002, 1.4275798E+000, 1.0661073E+001
 6.3507581E+002, 1.4276154E+000, 1.0664571E+001
 6.3602251E+002, 1.4276743E+000, 1.0665518E+001
 6.3712699E+002, 1.4277456E+000, 1.0664422E+001
 6.3807369E+002, 1.4278269E+000, 1.0662508E+001
 6.3902038E+002, 1.4279079E+000, 1.0659726E+001
 6.4012486E+002, 1.4280094E+000, 1.0654298E+001
 6.4107156E+002, 1.4280916E+000, 1.0648180E+001
 6.4201826E+002, 1.4281397E+000, 1.0644052E+001
 6.4312274E+002, 1.4281358E+000, 1.0641045E+001
 6.4406943E+002, 1.4281119E+000, 1.0638521E+001
 6.4501613E+002, 1.4280940E+000, 1.0635834E+001
 6.4612061E+002, 1.4280893E+000, 1.0632894E+001
 6.4706731E+002, 1.4280839E+000, 1.0630194E+001
 6.4801400E+002, 1.4280877E+000, 1.0628227E+001
 6.4911848E+002, 1.4280750E+000, 1.0626747E+001
 6.5006518E+002, 1.4280380E+000, 1.0626265E+001
 6.5101188E+002, 1.4280061E+000, 1.0626096E+001
 6.5211636E+002, 1.4280002E+000, 1.0624972E+001
 6.5306305E+002, 1.4280300E+000, 1.0622130E+001
 6.5400975E+002, 1.4280806E+000, 1.0619058E+001
 6.5511423E+002, 1.4281392E+000, 1.0617343E+001
 6.5606093E+002, 1.4281997E+000, 1.0617591E+001
 6.5700762E+002, 1.4282633E+000, 1.0619435E+001
 6.5811210E+002, 1.4283165E+000, 1.0623062E+001
 6.5905880E+002, 1.4283346E+000, 1.0628816E+001
 6.6000550E+002, 1.4283241E+000, 1.0635718E+001
 6.6110998E+002, 1.4283064E+000, 1.0643958E+001
 6.6205667E+002, 1.4282811E+000, 1.0652594E+001
 6.6300337E+002, 1.4282587E+000, 1.0660379E+001
 6.6410785E+002, 1.4282351E+000, 1.0667897E+001
 6.6505455E+002, 1.4282069E+000, 1.0673759E+001
 6.6600124E+002, 1.4281961E+000, 1.0677597E+001
 6.6710572E+002, 1.4282096E+000, 1.0680579E+001
 6.6805242E+002, 1.4282460E+000, 1.0682120E+001
 6.6915690E+002, 1.4282992E+000, 1.0681656E+001
 6.7010360E+002, 1.4283340E+000, 1.0679715E+001
 6.7105029E+002, 1.4283294E+000, 1.0676970E+001
 6.7215477E+002, 1.4282981E+000, 1.0672838E+001
 6.7310147E+002, 1.4282497E+000, 1.0667802E+001
 6.7404817E+002, 1.4281963E+000, 1.0662859E+001
 6.7515265E+002, 1.4281327E+000, 1.0657815E+001
 6.7609934E+002, 1.4280548E+000, 1.0653477E+001
 6.7704604E+002, 1.4279989E+000, 1.0649951E+001
 6.7815052E+002, 1.4279654E+000, 1.0646773E+001
 6.7909722E+002, 1.4279595E+000, 1.0643986E+001
 6.8004391E+002, 1.4279748E+000, 1.0641173E+001
 6.8114839E+002, 1.4279993E+000, 1.0639644E+001
 6.8209509E+002, 1.4280252E+000, 1.0640542E+001
 6.8304179E+002, 1.4280545E+000, 1.0642421E+001
 6.8414627E+002, 1.4281053E+000, 1.0643651E+001
 6.8509296E+002, 1.4281840E+000, 1.0643553E+001
 6.8603966E+002, 1.4282676E+000, 1.0641772E+001
 6.8714414E+002, 1.4283687E+000, 1.0638727E+001
 6.8809084E+002, 1.4284871E+000, 1.0635576E+001
 6.8903753E+002, 1.4286053E+000, 1.0633712E+001
 6.9014201E+002, 1.4287399E+000, 1.0633610E+001
 6.9108871E+002, 1.4288948E+000, 1.0635284E+001
 6.9203541E+002, 1.4290485E+000, 1.0638763E+001
 6.9313989E+002, 1.4292039E+000, 1.0643316E+001
 6.9408658E+002, 1.4293460E+000, 1.0647362E+001
 6.9503328E+002, 1.4294365E+000, 1.0650893E+001
 6.9613776E+002, 1.4294697E+000, 1.0654652E+001
 6.9708446E+002, 1.4294214E+000, 1.0658000E+001
 6.9803115E+002, 1.4293124E+000, 1.0660922E+001
 6.9913563E+002, 1.4291411E+000, 1.0664553E+001
 7.0008233E+002, 1.4289565E+000, 1.0667293E+001
 7.0102903E+002, 1.4287795E+000, 1.0667943E+001
 7.0213351E+002, 1.4285769E+000, 1.0665965E+001
 7.0308020E+002, 1.4283776E+000, 1.0661621E+001
 7.0402690E+002, 1.4282684E+000, 1.0656855E+001
 7.0513138E+002, 1.4282212E+000, 1.0651862E+001
 7.0607808E+002, 1.4282134E+000, 1.0647137E+001
 7.0702477E+002, 1.4282189E+000, 1.0642854E+001
 7.0812925E+002, 1.4282423E+000, 1.0638901E+001
 7.0907595E+002, 1.4283023E+000, 1.0636210E+001
 7.1002265E+002, 1.4283797E+000, 1.0634283E+001
 7.1112713E+002, 1.4284778E+000, 1.0632301E+001
 7.1207382E+002, 1.4285461E+000, 1.0630741E+001
 7.1302052E+002, 1.4285812E+000, 1.0630434E+001
 7.1412500E+002, 1.4286139E+000, 1.0631736E+001
 7.1507170E+002, 1.4286366E+000, 1.0634317E+001
 7.1601840E+002, 1.4286380E+000, 1.0637113E+001
 7.1712287E+002, 1.4286282E+000, 1.0640694E+001
 7.1806957E+002, 1.4286080E+000, 1.0644938E+001
 7.1901627E+002, 1.4285792E+000, 1.0648041E+001
 7.2012075E+002, 1.4285459E+000, 1.0649090E+001
 7.2106744E+002, 1.4285405E+000, 1.0648586E+001
 7.2201414E+002, 1.4285693E+000, 1.0647077E+001
 7.2311862E+002, 1.4286023E+000, 1.0644113E+001
 7.2406532E+002, 1.4286262E+000, 1.0640417E+001
 7.2501202E+002, 1.4286413E+000, 1.0637309E+001
 7.2611649E+002, 1.4286650E+000, 1.0635755E+001
 7.2706319E+002, 1.4286905E+000, 1.0634897E+001
 7.2800989E+002, 1.4286869E+000, 1.0633973E+001
 7.2911437E+002, 1.4286928E+000, 1.0632701E+001
 7.3006107E+002, 1.4287142E+000, 1.0630457E+001
 7.3100776E+002, 1.4287104E+000, 1.0628558E+001
 7.3211224E+002, 1.4286583E+000, 1.0627911E+001
 7.3305894E+002, 1.4285869E+000, 1.0629803E+001
 7.3400564E+002, 1.4285163E+000, 1.0633963E+001
 7.3511012E+002, 1.4284297E+000, 1.0639978E+001
 7.3605681E+002, 1.4283600E+000, 1.0646343E+001
 7.3700351E+002, 1.4283017E+000, 1.0651623E+001
 7.3810799E+002, 1.4282484E+000, 1.0655827E+001
 7.3905469E+002, 1.4282718E+000, 1.0657897E+001
 7.4000138E+002, 1.4283270E+000, 1.0657877E+001
 7.4110586E+002, 1.4283854E+000, 1.0655863E+001
 7.4205256E+002, 1.4284403E+000, 1.0652694E+001
 7.4315704E+002, 1.4284911E+000, 1.0649950E+001
 7.4410374E+002, 1.4285491E+000, 1.0647577E+001
 7.4505043E+002, 1.4286148E+000, 1.0645424E+001
 7.4615491E+002, 1.4286957E+000, 1.0643368E+001
 7.4710161E+002, 1.4287198E+000, 1.0642006E+001
 7.4804831E+002, 1.4286824E+000, 1.0641600E+001
 7.4915279E+002, 1.4285891E+000, 1.0642632E+001
 7.5009948E+002, 1.4284501E+000, 1.0644292E+001
 7.5104618E+002, 1.4283169E+000, 1.0645795E+001
 7.5215066E+002, 1.4281782E+000, 1.0647122E+001
 7.5309736E+002, 1.4280459E+000, 1.0647276E+001
 7.5404405E+002, 1.4279501E+000, 1.0646053E+001
 7.5514853E+002, 1.4278789E+000, 1.0644240E+001
 7.5609523E+002, 1.4278309E+000, 1.0642646E+001
 7.5704193E+002, 1.4278145E+000, 1.0641158E+001
 7.5814641E+002, 1.4278251E+000, 1.0639463E+001
 7.5909310E+002, 1.4278635E+000, 1.0637692E+001
 7.6003980E+002, 1.4279150E+000, 1.0636382E+001
 7.6114428E+002, 1.4279718E+000, 1.0635187E+001
 7.6209098E+002, 1.4280120E+000, 1.0633873E+001
 7.6303767E+002, 1.4280526E+000, 1.0632733E+001
 7.6414215E+002, 1.4281341E+000, 1.0632013E+001
 7.6508885E+002, 1.4282441E+000, 1.0632378E+001
 7.6603555E+002, 1.4283602E+000, 1.0633902E+001
 7.6714003E+002, 1.4284463E+000, 1.0636394E+001
 7.6808672E+002, 1.4284770E+000, 1.0639465E+001
 7.6903342E+002, 1.4284513E+000, 1.0642800E+001
 7.7013790E+002, 1.4284163E+000, 1.0647363E+001
 7.7108460E+002, 1.4284575E+000, 1.0651659E+001
 7.7203129E+002, 1.4285055E+000, 1.0654685E+001
 7.7313577E+002, 1.4285669E+000, 1.0656838E+001
 7.7408247E+002, 1.4286280E+000, 1.0658440E+001
 7.7502917E+002, 1.4286851E+000, 1.0659024E+001
 7.7613365E+002, 1.4287086E+000, 1.0657542E+001
 7.7708034E+002, 1.4286728E+000, 1.0654449E+001
 7.7802704E+002, 1.4286089E+000, 1.0651272E+001
 7.7913152E+002, 1.4285155E+000, 1.0647428E+001
 7.8007822E+002, 1.4284014E+000, 1.0641466E+001
 7.8102491E+002, 1.4282965E+000, 1.0634335E+001
 7.8212939E+002, 1.4282284E+000, 1.0626706E+001
 7.8307609E+002, 1.4282206E+000, 1.0621115E+001
 7.8402279E+002, 1.4282192E+000, 1.0618111E+001
 7.8512727E+002, 1.4282350E+000, 1.0615953E+001
 7.8607396E+002, 1.4282590E+000, 1.0614170E+001
 7.8702066E+002, 1.4282965E+000, 1.0613033E+001
 7.8812514E+002, 1.4283627E+000, 1.0613630E+001
 7.8907184E+002, 1.4284613E+000, 1.0616678E+001
 7.9001853E+002, 1.4285654E+000, 1.0620369E+001
 7.9112301E+002, 1.4286454E+000, 1.0624407E+001
 7.9206971E+002, 1.4287139E+000, 1.0628975E+001
 7.9301641E+002, 1.4287540E+000, 1.0633713E+001
 7.9412089E+002, 1.4287574E+000, 1.0638682E+001
 7.9506758E+002, 1.4287034E+000, 1.0643015E+001
 7.9601428E+002, 1.4285962E+000, 1.0646510E+001
 7.9711876E+002, 1.4284600E+000, 1.0650402E+001
 7.9806546E+002, 1.4283346E+000, 1.0654215E+001
 7.9901215E+002, 1.4282571E+000, 1.0656849E+001
 8.0011663E+002, 1.4282175E+000, 1.0658037E+001
 8.0106333E+002, 1.4281866E+000, 1.0658654E+001
 8.0201003E+002, 1.4281560E+000, 1.0659938E+001
 8.0311451E+002, 1.4281508E+000, 1.0661137E+001
 8.0406120E+002, 1.4282165E+000, 1.0661103E+001
 8.0500790E+002, 1.4282969E+000, 1.0660259E+001
 8.0611238E+002, 1.4283892E+000, 1.0659153E+001
 8.0705908E+002, 1.4284853E+000, 1.0657739E+001
 8.0800577E+002, 1.4285557E+000, 1.0655723E+001
 8.0911025E+002, 1.4286228E+000, 1.0652395E+001
 8.1005695E+002, 1.4286631E+000, 1.0649437E+001
 8.1100365E+002, 1.4286623E+000, 1.0648157E+001
 8.1210813E+002, 1.4286238E+000, 1.0646937E+001
 8.1305482E+002, 1.4285671E+000, 1.0644601E+001
 8.1400152E+002, 1.4284928E+000, 1.0641850E+001
 8.1510600E+002, 1.4283996E+000, 1.0639308E+001
 8.1605270E+002, 1.4283127E+000, 1.0637332E+001
 8.1715718E+002, 1.4282339E+000, 1.0636048E+001
 8.1810387E+002, 1.4281752E+000, 1.0636196E+001
 8.1905057E+002, 1.4281410E+000, 1.0637546E+001
 8.2015505E+002, 1.4281070E+000, 1.0639309E+001
 8.2110175E+002, 1.4280769E+000, 1.0641178E+001
 8.2204844E+002, 1.4280524E+000, 1.0643525E+001
 8.2315292E+002, 1.4280363E+000, 1.0646802E+001
 8.2409962E+002, 1.4280325E+000, 1.0648812E+001
 8.2504632E+002, 1.4280957E+000, 1.0648841E+001
 8.2615080E+002, 1.4282265E+000, 1.0648692E+001
 8.2709749E+002, 1.4283778E+000, 1.0649114E+001
 8.2804419E+002, 1.4285007E+000, 1.0648564E+001
 8.2914867E+002, 1.4286124E+000, 1.0646085E+001
 8.3009537E+002, 1.4287029E+000, 1.0644223E+001
 8.3104206E+002, 1.4287325E+000, 1.0645310E+001
 8.3214654E+002, 1.4287069E+000, 1.0647628E+001
 8.3309324E+002, 1.4286328E+000, 1.0649967E+001
 8.3403994E+002, 1.4285420E+000, 1.0653639E+001
 8.3514442E+002, 1.4284406E+000, 1.0659389E+001
 8.3609111E+002, 1.4283369E+000, 1.0663566E+001
 8.3703781E+002, 1.4282820E+000, 1.0664827E+001
 8.3814229E+002, 1.4282746E+000, 1.0665351E+001
 8.3908899E+002, 1.4282788E+000, 1.0665708E+001
 8.4003568E+002, 1.4282924E+000, 1.0665496E+001
 8.4114016E+002, 1.4283290E+000, 1.0664053E+001
 8.4208686E+002, 1.4283776E+000, 1.0662932E+001
 8.4303356E+002, 1.4284393E+000, 1.0663223E+001
 8.4413804E+002, 1.4285036E+000, 1.0664614E+001
 8.4508473E+002, 1.4285167E+000, 1.0666594E+001
 8.4603143E+002, 1.4284679E+000, 1.0669044E+001
 8.4713591E+002, 1.4283814E+000, 1.0672176E+001
 8.4808261E+002, 1.4282884E+000, 1.0674052E+001
 8.4902930E+002, 1.4282145E+000, 1.0672839E+001
 8.5013378E+002, 1.4281436E+000, 1.0668942E+001
 8.5108048E+002, 1.4280850E+000, 1.0663329E+001
 8.5202718E+002, 1.4280339E+000, 1.0657504E+001
 8.5313166E+002, 1.4279867E+000, 1.0651612E+001
 8.5407835E+002, 1.4279362E+000, 1.0645756E+001
 8.5502505E+002, 1.4279031E+000, 1.0641166E+001
 8.5612953E+002, 1.4279097E+000, 1.0638703E+001
 8.5707623E+002, 1.4279634E+000, 1.0638926E+001
 8.5802292E+002, 1.4280280E+000, 1.0639420E+001
 8.5912740E+002, 1.4280929E+000, 1.0639245E+001
 8.6007410E+002, 1.4281219E+000, 1.0639560E+001
 8.6102080E+002, 1.4281169E+000, 1.0640712E+001
 8.6212528E+002, 1.4280813E+000, 1.0642740E+001
 8.6307197E+002, 1.4280559E+000, 1.0645647E+001
 8.6401867E+002, 1.4280590E+000, 1.0649113E+001
 8.6512315E+002, 1.4280740E+000, 1.0652397E+001
 8.6606985E+002, 1.4280744E+000, 1.0655240E+001
 8.6701654E+002, 1.4280648E+000, 1.0657639E+001
 8.6812102E+002, 1.4280449E+000, 1.0659225E+001
 8.6906772E+002, 1.4280291E+000, 1.0659505E+001
 8.7001442E+002, 1.4280278E+000, 1.0658643E+001
 8.7111890E+002, 1.4280571E+000, 1.0657676E+001
 8.7206559E+002, 1.4281125E+000, 1.0658688E+001
 8.7301229E+002, 1.4281679E+000, 1.0661486E+001
 8.7411677E+002, 1.4282470E+000, 1.0664790E+001
 8.7506347E+002, 1.4283316E+000, 1.0667342E+001
 8.7601017E+002, 1.4283577E+000, 1.0668555E+001
 8.7711464E+002, 1.4283392E+000, 1.0668761E+001
 8.7806134E+002, 1.4282875E+000, 1.0667954E+001
 8.7900804E+002, 1.4282024E+000, 1.0665772E+001
 8.8011252E+002, 1.4280990E+000, 1.0661712E+001
 8.8105922E+002, 1.4279875E+000, 1.0657301E+001
 8.8200591E+002, 1.4278737E+000, 1.0653180E+001
 8.8311039E+002, 1.4277602E+000, 1.0648481E+001
 8.8405709E+002, 1.4276786E+000, 1.0644097E+001
 8.8500379E+002, 1.4276559E+000, 1.0640641E+001
 8.8610826E+002, 1.4276738E+000, 1.0638720E+001
 8.8705496E+002, 1.4276788E+000, 1.0639888E+001
 8.8800166E+002, 1.4276620E+000, 1.0643144E+001
 8.8910614E+002, 1.4276203E+000, 1.0647479E+001
 8.9005284E+002, 1.4275987E+000, 1.0651417E+001
 8.9115731E+002, 1.4276091E+000, 1.0654938E+001
 8.9210401E+002, 1.4276630E+000, 1.0658505E+001
 8.9305071E+002, 1.4277405E+000, 1.0660288E+001
 8.9415519E+002, 1.4278011E+000, 1.0659908E+001
 8.9510189E+002, 1.4278331E+000, 1.0658857E+001
 8.9604858E+002, 1.4278428E+000, 1.0658598E+001
 8.9715306E+002, 1.4278462E+000, 1.0658792E+001
 8.9809976E+002, 1.4278856E+000, 1.0658155E+001
 8.9904646E+002, 1.4279281E+000, 1.0656373E+001
 9.0015094E+002, 1.4279879E+000, 1.0654258E+001
 9.0109763E+002, 1.4280600E+000, 1.0653791E+001
 9.0204433E+002, 1.4281193E+000, 1.0653729E+001
 9.0314881E+002, 1.4281577E+000, 1.0652366E+001
 9.0409551E+002, 1.4282021E+000, 1.0649981E+001
 9.0504220E+002, 1.4282428E+000, 1.0648315E+001
 9.0614668E+002, 1.4282794E+000, 1.0647791E+001
 9.0709338E+002, 1.4282965E+000, 1.0647822E+001
 9.0804008E+002, 1.4282762E+000, 1.0647263E+001
 9.0914456E+002, 1.4282243E+000, 1.0647374E+001
 9.1009125E+002, 1.4281596E+000, 1.0649496E+001
 9.1103795E+002, 1.4281234E+000, 1.0651700E+001
 9.1214243E+002, 1.4281175E+000, 1.0652692E+001
 9.1308913E+002, 1.4281322E+000, 1.0653505E+001
 9.1403582E+002, 1.4281759E+000, 1.0654196E+001
 9.1514030E+002, 1.4282307E+000, 1.0653797E+001
 9.1608700E+002, 1.4282854E+000, 1.0651555E+001
 9.1703370E+002, 1.4283322E+000, 1.0648793E+001
 9.1813818E+002, 1.4283596E+000, 1.0645968E+001
 9.1908487E+002, 1.4283868E+000, 1.0643123E+001
 9.2003157E+002, 1.4284072E+000, 1.0640601E+001
 9.2113605E+002, 1.4284197E+000, 1.0639149E+001
 9.2208275E+002, 1.4284037E+000, 1.0638768E+001
 9.2302944E+002, 1.4283625E+000, 1.0638387E+001
 9.2413392E+002, 1.4283438E+000, 1.0638383E+001
 9.2508062E+002, 1.4283523E+000, 1.0639651E+001
 9.2602732E+002, 1.4283925E+000, 1.0641603E+001
 9.2713180E+002, 1.4284600E+000, 1.0643683E+001
 9.2807849E+002, 1.4285348E+000, 1.0645048E+001
 9.2902519E+002, 1.4285928E+000, 1.0645679E+001
 9.3012967E+002, 1.4286086E+000, 1.0645821E+001
