s,kW/m2,,
 1.3100000E+001, 1.5859790E+000, 1.9573625E-004,-1.3763016E+000
 1.3200000E+001, 1.5862833E+000, 1.9558572E-004,-1.3762441E+000
 1.3300000E+001, 1.5865755E+000, 1.9548586E-004,-1.3762179E+000
 1.3400000E+001, 1.5868455E+000, 1.9548937E-004,-1.3761236E+000
 1.3500000E+001, 1.5867440E+000, 1.9539742E-004,-1.3760349E+000
 1.3600000E+001, 1.5863077E+000, 1.9521498E-004,-1.3758285E+000
 1.3700000E+001, 1.5859095E+000, 1.9489842E-004,-1.3751906E+000
 1.3800000E+001, 1.5855050E+000, 1.9485760E-004,-1.3748190E+000
 1.3900000E+001, 1.5848888E+000, 1.9478233E-004,-1.3744558E+000
 1.4000000E+001, 1.5841318E+000, 1.9467624E-004,-1.3744968E+000
 1.4100000E+001, 1.5839250E+000, 1.9437477E-004,-1.3744282E+000
 1.4200000E+001, 1.5839055E+000, 1.9414141E-004,-1.3744602E+000
 1.4300000E+001, 1.5836760E+000, 1.9400783E-004,-1.3750320E+000
 1.4400000E+001, 1.5833502E+000, 1.9381958E-004,-1.3757180E+000
 1.4500000E+001, 1.5834150E+000, 1.9400609E-004,-1.3762627E+000
 1.4600000E+001, 1.5836526E+000, 1.9399928E-004,-1.3766459E+000
 1.4700000E+001, 1.5838802E+000, 1.9404749E-004,-1.3771586E+000
 1.4800000E+001, 1.5842806E+000, 1.9379208E-004,-1.3775726E+000
 1.4900000E+001, 1.5841523E+000, 1.9375329E-004,-1.3774992E+000
 1.5000000E+001, 1.5834374E+000, 1.9366548E-004,-1.3773001E+000
