s,m,m/s
 5.821E+02, 8.365E+02, 1.919E+00
 5.830E+02, 8.365E+02, 1.987E+00
 5.841E+02, 8.365E+02, 1.966E+00
 5.850E+02, 8.365E+02, 1.933E+00
 5.861E+02, 8.365E+02, 2.060E+00
 5.870E+02, 8.365E+02, 2.198E+00
 5.880E+02, 8.365E+02, 2.092E+00
 5.891E+02, 8.365E+02, 2.099E+00
 5.901E+02, 8.365E+02, 2.078E+00
 5.911E+02, 8.365E+02, 2.051E+00
 5.921E+02, 8.365E+02, 2.124E+00
 5.930E+02, 8.365E+02, 2.065E+00
 5.941E+02, 8.365E+02, 2.035E+00
 5.951E+02, 8.365E+02, 2.112E+00
 5.961E+02, 8.365E+02, 2.109E+00
 5.971E+02, 8.365E+02, 2.065E+00
 5.981E+02, 8.365E+02, 2.094E+00
 5.991E+02, 8.365E+02, 2.155E+00
 6.001E+02, 8.365E+02, 2.422E+00
 6.011E+02, 8.365E+02, 2.516E+00
 6.021E+02, 8.365E+02, 2.217E+00
 6.031E+02, 8.365E+02, 2.054E+00
 6.040E+02, 8.365E+02, 2.072E+00
 6.051E+02, 8.365E+02, 2.073E+00
 6.060E+02, 8.365E+02, 2.018E+00
 6.071E+02, 8.365E+02, 2.073E+00
 6.081E+02, 8.365E+02, 2.175E+00
 6.090E+02, 8.365E+02, 2.148E+00
 6.100E+02, 8.365E+02, 2.009E+00
 6.111E+02, 8.365E+02, 2.078E+00
 6.121E+02, 8.365E+02, 2.083E+00
 6.131E+02, 8.365E+02, 1.873E+00
 6.141E+02, 8.365E+02, 1.781E+00
 6.150E+02, 8.365E+02, 1.872E+00
 6.161E+02, 8.365E+02, 1.989E+00
 6.171E+02, 8.365E+02, 1.995E+00
 6.181E+02, 8.365E+02, 1.999E+00
 6.190E+02, 8.365E+02, 2.004E+00
 6.201E+02, 8.365E+02, 2.133E+00
 6.211E+02, 8.365E+02, 2.172E+00
 6.220E+02, 8.365E+02, 2.070E+00
 6.230E+02, 8.365E+02, 2.097E+00
 6.240E+02, 8.365E+02, 1.977E+00
 6.250E+02, 8.365E+02, 1.902E+00
 6.261E+02, 8.365E+02, 2.115E+00
 6.270E+02, 8.365E+02, 2.174E+00
 6.280E+02, 8.365E+02, 2.222E+00
 6.290E+02, 8.365E+02, 2.151E+00
 6.300E+02, 8.365E+02, 1.953E+00
 6.311E+02, 8.365E+02, 1.787E+00
 6.321E+02, 8.365E+02, 1.813E+00
 6.331E+02, 8.365E+02, 1.768E+00
 6.341E+02, 8.365E+02, 1.774E+00
 6.350E+02, 8.365E+02, 1.823E+00
 6.361E+02, 8.365E+02, 1.860E+00
 6.370E+02, 8.365E+02, 1.974E+00
 6.380E+02, 8.365E+02, 2.061E+00
 6.390E+02, 8.365E+02, 2.095E+00
 6.400E+02, 8.365E+02, 2.095E+00
 6.410E+02, 8.365E+02, 2.109E+00
 6.421E+02, 8.365E+02, 2.053E+00
 6.431E+02, 8.365E+02, 1.962E+00
 6.440E+02, 8.365E+02, 1.860E+00
 6.451E+02, 8.365E+02, 1.869E+00
 6.461E+02, 8.365E+02, 1.999E+00
 6.470E+02, 8.365E+02, 2.036E+00
 6.481E+02, 8.365E+02, 2.002E+00
 6.491E+02, 8.365E+02, 2.039E+00
 6.501E+02, 8.365E+02, 2.192E+00
 6.510E+02, 8.365E+02, 2.149E+00
 6.521E+02, 8.056E+02, 1.994E+00
 6.530E+02, 7.135E+02, 1.965E+00
 6.541E+02, 7.141E+02, 2.044E+00
 6.551E+02, 7.145E+02, 2.115E+00
 6.561E+02, 7.145E+02, 2.078E+00
 6.571E+02, 7.145E+02, 1.986E+00
 6.581E+02, 7.145E+02, 1.888E+00
 6.590E+02, 7.145E+02, 1.698E+00
 6.600E+02, 7.145E+02, 1.686E+00
 6.610E+02, 7.261E+02, 1.902E+00
 6.621E+02, 7.295E+02, 2.000E+00
 6.630E+02, 7.300E+02, 1.901E+00
 6.641E+02, 7.305E+02, 1.830E+00
 6.650E+02, 7.305E+02, 1.769E+00
 6.661E+02, 7.314E+02, 1.936E+00
 6.670E+02, 7.552E+02, 2.119E+00
 6.680E+02, 8.128E+02, 1.999E+00
 6.691E+02, 8.146E+02, 1.881E+00
 6.700E+02, 8.167E+02, 1.891E+00
 6.711E+02, 8.188E+02, 1.825E+00
 6.721E+02, 8.210E+02, 1.850E+00
 6.730E+02, 8.228E+02, 2.000E+00
 6.741E+02, 8.242E+02, 2.061E+00
 6.750E+02, 8.245E+02, 2.023E+00
 6.761E+02, 8.245E+02, 1.972E+00
 6.770E+02, 8.245E+02, 2.021E+00
 6.780E+02, 8.245E+02, 2.169E+00
 6.791E+02, 8.254E+02, 2.190E+00
 6.801E+02, 8.252E+02, 1.983E+00
 6.810E+02, 8.245E+02, 1.877E+00
 6.820E+02, 8.349E+02, 1.910E+00
 6.831E+02, 8.394E+02, 1.896E+00
 6.840E+02, 8.413E+02, 1.956E+00
 6.851E+02, 8.428E+02, 2.103E+00
 6.861E+02, 8.441E+02, 2.060E+00
 6.870E+02, 8.456E+02, 1.848E+00
 6.881E+02, 8.474E+02, 1.727E+00
 6.891E+02, 8.453E+02, 1.747E+00
 6.901E+02, 8.431E+02, 1.758E+00
 6.910E+02, 8.439E+02, 1.813E+00
 6.920E+02, 8.445E+02, 1.899E+00
 6.930E+02, 8.449E+02, 1.953E+00
 6.941E+02, 8.455E+02, 1.998E+00
 6.950E+02, 8.461E+02, 1.981E+00
 6.960E+02, 8.542E+02, 1.946E+00
 6.971E+02, 8.574E+02, 1.927E+00
 6.981E+02, 8.595E+02, 1.995E+00
 6.990E+02, 8.681E+02, 2.077E+00
 7.001E+02, 8.709E+02, 2.119E+00
 7.010E+02, 8.724E+02, 2.097E+00
 7.021E+02, 8.681E+02, 1.999E+00
 7.030E+02, 8.675E+02, 2.093E+00
 7.041E+02, 8.675E+02, 2.198E+00
 7.051E+02, 8.625E+02, 2.127E+00
 7.061E+02, 8.625E+02, 2.117E+00
 7.071E+02, 8.701E+02, 2.082E+00
 7.080E+02, 8.712E+02, 2.037E+00
 7.090E+02, 8.715E+02, 2.086E+00
 7.101E+02, 8.715E+02, 2.039E+00
 7.110E+02, 8.715E+02, 1.984E+00
 7.121E+02, 8.715E+02, 1.926E+00
 7.131E+02, 8.715E+02, 1.827E+00
 7.141E+02, 8.715E+02, 1.799E+00
 7.151E+02, 8.715E+02, 1.765E+00
 7.161E+02, 8.715E+02, 1.693E+00
 7.170E+02, 8.715E+02, 1.634E+00
 7.180E+02, 8.715E+02, 1.679E+00
 7.191E+02, 8.715E+02, 1.821E+00
 7.201E+02, 8.715E+02, 1.988E+00
 7.211E+02, 8.822E+02, 2.028E+00
 7.221E+02, 9.038E+02, 2.077E+00
 7.230E+02, 9.045E+02, 2.134E+00
 7.241E+02, 9.060E+02, 2.134E+00
 7.250E+02, 9.073E+02, 2.143E+00
 7.261E+02, 9.128E+02, 2.113E+00
 7.271E+02, 9.125E+02, 2.015E+00
 7.281E+02, 9.125E+02, 2.011E+00
 7.290E+02, 9.131E+02, 2.142E+00
 7.301E+02, 9.135E+02, 2.242E+00
 7.311E+02, 9.141E+02, 2.314E+00
 7.321E+02, 9.145E+02, 2.251E+00
 7.330E+02, 9.145E+02, 2.234E+00
 7.340E+02, 9.140E+02, 2.231E+00
 7.351E+02, 9.135E+02, 2.220E+00
 7.360E+02, 9.135E+02, 2.225E+00
 7.371E+02, 9.135E+02, 2.292E+00
 7.380E+02, 9.212E+02, 2.482E+00
 7.391E+02, 9.311E+02, 2.528E+00
 7.401E+02, 9.313E+02, 2.274E+00
 7.411E+02, 9.315E+02, 2.117E+00
 7.421E+02, 9.315E+02, 2.111E+00
 7.431E+02, 9.309E+02, 2.119E+00
 7.441E+02, 9.305E+02, 2.170E+00
 7.451E+02, 9.305E+02, 2.255E+00
 7.461E+02, 9.305E+02, 2.264E+00
 7.471E+02, 9.305E+02, 2.206E+00
 7.481E+02, 9.305E+02, 2.127E+00
 7.491E+02, 9.305E+02, 2.059E+00
 7.500E+02, 9.305E+02, 2.152E+00
 7.510E+02, 9.305E+02, 2.196E+00
 7.520E+02, 9.305E+02, 2.108E+00
 7.530E+02, 9.305E+02, 1.991E+00
 7.540E+02, 9.305E+02, 1.862E+00
 7.550E+02, 9.305E+02, 1.863E+00
 7.560E+02, 9.314E+02, 2.009E+00
 7.571E+02, 9.315E+02, 2.144E+00
