s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 6.900E+02, 6.435E+02, 5.015E+02, 2.093E+02, 1.273E+02, 1.173E+02, 1.061E+02, 5.885E+02, 7.114E+02, 6.500E+02, 2.239E+02, 1.443E+02, 1.248E+02, 8.503E+02, 7.613E+02, 8.250E+02, 7.082E+02, 1.496E+02, 2.814E+02, 7.468E+01, 3.936E+01, 2.585E+01, 2.211E+01,-1.693E-01,-1.036E-01, 1.434E-01,-5.330E-02,-4.643E-01, 7.468E-01, 6.147E-01, 2.932E-01, 9.933E-01, 3.413E+00,-7.474E-02,-5.722E-02, 5.730E-02,-3.248E-02,-2.892E-01, 7.600E-01, 6.253E-01, 7.268E-03,-9.022E-01,-3.179E+00, 2.692E-02,-2.905E-03, 5.874E-02, 2.944E-01,-2.977E-01
 7.000E+02, 6.399E+02, 5.011E+02, 2.285E+02, 1.312E+02, 1.184E+02, 1.071E+02, 5.971E+02, 6.401E+02, 6.151E+02, 2.100E+02, 1.357E+02, 1.237E+02, 8.374E+02, 7.587E+02, 8.133E+02, 7.068E+02, 1.542E+02, 2.486E+02, 7.193E+01, 3.923E+01, 2.573E+01, 2.203E+01,-2.303E-01,-1.260E-01,-7.547E-02,-1.867E-01,-4.516E-01, 7.291E-01, 5.863E-01, 2.730E-01, 9.919E-01, 3.455E+00,-1.346E-01,-5.108E-02,-3.787E-02,-1.216E-01,-2.756E-01, 7.447E-01, 5.971E-01, 2.508E-02,-9.019E-01,-3.201E+00,-2.006E-02,-1.039E-01, 1.051E-02, 2.769E-01,-2.744E-01
 7.100E+02, 6.273E+02, 5.508E+02, 2.326E+02, 1.262E+02, 1.175E+02, 1.056E+02, 5.604E+02, 6.768E+02, 6.398E+02, 2.419E+02, 1.430E+02, 1.212E+02, 8.651E+02, 7.552E+02, 8.393E+02, 7.133E+02, 1.497E+02, 2.672E+02, 7.067E+01, 3.897E+01, 2.571E+01, 2.203E+01,-2.306E-01,-1.467E-01, 2.503E-01,-1.005E-01,-5.986E-01, 7.264E-01, 5.860E-01, 2.884E-01, 1.004E+00, 3.503E+00,-1.245E-01,-8.204E-02, 1.437E-01,-6.394E-02,-3.768E-01, 7.344E-01, 5.743E-01, 8.338E-02,-8.988E-01,-3.245E+00,-2.180E-02,-1.245E-01, 6.884E-02, 2.861E-01,-2.951E-01
 7.200E+02, 6.489E+02, 5.395E+02, 2.287E+02, 1.298E+02, 1.181E+02, 1.062E+02, 5.906E+02, 6.208E+02, 6.165E+02, 2.268E+02, 1.437E+02, 1.275E+02, 8.463E+02, 7.617E+02, 8.343E+02, 7.048E+02, 1.591E+02, 2.411E+02, 7.307E+01, 3.910E+01, 2.621E+01, 2.213E+01,-1.515E-01,-9.670E-02, 6.739E-02,-1.309E-01,-3.554E-01, 7.388E-01, 6.199E-01, 3.203E-01, 9.446E-01, 3.469E+00,-6.397E-02,-4.050E-02, 3.479E-02,-8.228E-02,-2.227E-01, 7.495E-01, 6.304E-01,-3.092E-02,-8.449E-01,-3.237E+00, 3.794E-02, 2.875E-02, 1.790E-01, 3.200E-01,-3.378E-01
 7.300E+02, 6.548E+02, 5.744E+02, 2.599E+02, 1.327E+02, 1.227E+02, 1.111E+02, 5.991E+02, 5.678E+02, 5.439E+02, 2.658E+02, 1.443E+02, 1.275E+02, 8.516E+02, 7.517E+02, 8.449E+02, 7.025E+02, 1.480E+02, 2.510E+02, 6.928E+01, 3.996E+01, 2.602E+01, 2.182E+01,-1.886E-01,-1.345E-01, 3.534E-02,-2.309E-01,-3.867E-01, 7.412E-01, 5.900E-01, 3.552E-01, 9.914E-01, 3.536E+00,-9.899E-02,-6.862E-02, 2.136E-02,-1.309E-01,-2.445E-01, 7.491E-01, 5.850E-01, 5.459E-02,-8.855E-01,-3.282E+00, 2.081E-02,-7.283E-02, 7.162E-02, 2.829E-01,-2.634E-01
 7.400E+02, 6.430E+02, 4.061E+02, 1.934E+02, 1.341E+02, 1.220E+02, 1.091E+02, 6.044E+02, 6.319E+02, 5.362E+02, 2.211E+02, 1.394E+02, 1.207E+02, 8.355E+02, 7.475E+02, 8.412E+02, 7.036E+02, 1.508E+02, 2.514E+02, 6.647E+01, 3.901E+01, 2.591E+01, 2.165E+01,-1.926E-01,-1.070E-01, 1.407E-01,-1.549E-01,-3.715E-01, 7.326E-01, 6.269E-01, 3.612E-01, 1.012E+00, 3.444E+00,-8.956E-02,-6.504E-02, 7.814E-02,-1.033E-01,-2.569E-01, 7.396E-01, 6.164E-01, 2.467E-01,-9.328E-01,-3.220E+00, 5.404E-02, 3.342E-02, 2.063E-02, 3.096E-01,-3.172E-01
 7.500E+02, 6.441E+02, 4.948E+02, 2.279E+02, 1.275E+02, 1.204E+02, 1.114E+02, 5.725E+02, 6.522E+02, 6.698E+02, 2.227E+02, 1.516E+02, 1.272E+02, 8.319E+02, 7.450E+02, 8.318E+02, 7.034E+02, 1.560E+02, 2.502E+02, 6.962E+01, 3.997E+01, 2.649E+01, 2.204E+01,-1.596E-01,-3.483E-02, 6.265E-02,-1.487E-01,-3.473E-01, 7.400E-01, 6.422E-01, 3.238E-01, 1.008E+00, 3.478E+00,-7.247E-02,-2.746E-04, 2.313E-02,-1.015E-01,-2.081E-01, 7.448E-01, 6.339E-01, 1.947E-01,-9.204E-01,-3.219E+00, 7.828E-02, 5.177E-02, 6.593E-02, 3.234E-01,-3.517E-01
 7.600E+02, 6.258E+02, 5.251E+02, 2.266E+02, 1.314E+02, 1.224E+02, 1.091E+02, 5.773E+02, 7.132E+02, 6.273E+02, 2.142E+02, 1.479E+02, 1.257E+02, 8.276E+02, 7.391E+02, 8.392E+02, 7.079E+02, 1.581E+02, 2.379E+02, 7.050E+01, 3.900E+01, 2.622E+01, 2.183E+01,-1.664E-01,-1.618E-01, 2.010E-01,-1.428E-01,-4.784E-01, 7.586E-01, 6.194E-01, 3.697E-01, 9.694E-01, 3.479E+00,-8.614E-02,-7.781E-02, 1.142E-01,-7.575E-02,-2.662E-01, 7.687E-01, 6.189E-01, 6.808E-02,-8.506E-01,-3.217E+00, 1.132E-01,-2.249E-02, 4.356E-02, 3.093E-01,-3.897E-01
 7.700E+02, 6.392E+02, 5.066E+02, 2.534E+02, 1.332E+02, 1.228E+02, 1.098E+02, 5.935E+02, 6.511E+02, 6.848E+02, 2.462E+02, 1.484E+02, 1.297E+02, 8.350E+02, 7.445E+02, 8.393E+02, 7.009E+02, 1.668E+02, 2.372E+02, 6.919E+01, 3.901E+01, 2.622E+01, 2.207E+01,-6.299E-02,-2.980E-02, 1.022E-01,-1.090E-01,-3.457E-01, 7.638E-01, 6.359E-01, 3.474E-01, 1.016E+00, 3.442E+00,-2.093E-03, 4.388E-03, 3.697E-02,-5.109E-02,-2.424E-01, 7.789E-01, 6.425E-01, 4.002E-02,-9.293E-01,-3.217E+00, 1.075E-01, 7.850E-02, 7.953E-02, 3.133E-01,-3.137E-01
 7.800E+02, 6.461E+02, 6.580E+02, 3.092E+02, 1.313E+02, 1.223E+02, 1.103E+02, 5.996E+02, 6.373E+02, 6.118E+02, 2.694E+02, 1.513E+02, 1.322E+02, 8.141E+02, 7.259E+02, 8.453E+02, 6.978E+02, 1.610E+02, 2.414E+02, 6.715E+01, 4.131E+01, 2.688E+01, 2.212E+01,-8.719E-03,-4.241E-02,-1.079E-01,-1.229E-01,-3.153E-01, 7.831E-01, 6.626E-01, 3.449E-01, 1.006E+00, 3.471E+00, 4.121E-02, 1.259E-04,-7.040E-02,-6.669E-02,-2.050E-01, 7.941E-01, 6.576E-01, 1.141E-01,-9.169E-01,-3.234E+00, 1.445E-01, 1.250E-01, 1.624E-02, 2.988E-01,-3.385E-01
 7.900E+02, 6.479E+02, 5.135E+02, 2.943E+02, 1.358E+02, 1.240E+02, 1.121E+02, 5.913E+02, 5.608E+02, 5.367E+02, 2.892E+02, 1.596E+02, 1.326E+02, 8.293E+02, 7.294E+02, 8.375E+02, 7.019E+02, 1.660E+02, 2.687E+02, 6.813E+01, 4.005E+01, 2.651E+01, 2.208E+01,-2.686E-02,-6.844E-02,-3.066E-02,-1.623E-01,-3.288E-01, 7.844E-01, 6.665E-01, 3.302E-01, 1.010E+00, 3.445E+00, 3.060E-02,-2.092E-02,-3.405E-02,-9.659E-02,-2.170E-01, 7.913E-01, 6.698E-01, 6.592E-03,-9.221E-01,-3.200E+00, 1.689E-01, 1.226E-01, 1.693E-02, 2.868E-01,-2.971E-01
 8.000E+02, 6.234E+02, 5.137E+02, 2.181E+02, 1.289E+02, 1.231E+02, 1.089E+02, 5.858E+02, 7.282E+02, 6.595E+02, 2.467E+02, 1.510E+02, 1.321E+02, 8.458E+02, 7.498E+02, 8.561E+02, 7.037E+02, 1.635E+02, 2.387E+02, 7.041E+01, 3.988E+01, 2.653E+01, 2.219E+01,-2.004E-01,-6.339E-02, 1.390E-01,-8.201E-02,-5.879E-01, 7.485E-01, 6.495E-01, 3.791E-01, 1.036E+00, 3.513E+00,-9.495E-02,-1.243E-02, 8.741E-02,-4.571E-02,-3.646E-01, 7.593E-01, 6.562E-01, 4.070E-02,-9.458E-01,-3.235E+00, 1.134E-02, 1.546E-02,-2.947E-03, 3.239E-01,-3.434E-01
 8.100E+02, 6.212E+02, 5.094E+02, 2.785E+02, 1.372E+02, 1.229E+02, 1.098E+02, 6.136E+02, 6.280E+02, 6.021E+02, 2.800E+02, 1.509E+02, 1.297E+02, 8.266E+02, 7.521E+02, 8.570E+02, 7.045E+02, 1.636E+02, 2.385E+02, 6.426E+01, 4.139E+01, 2.630E+01, 2.197E+01,-1.551E-01,-1.272E-01, 2.281E-01,-5.111E-02,-4.875E-01, 7.582E-01, 6.538E-01, 3.520E-01, 9.965E-01, 3.517E+00,-6.723E-02,-5.951E-02, 1.315E-01,-2.081E-02,-2.953E-01, 7.671E-01, 6.468E-01, 7.160E-02,-8.968E-01,-3.252E+00, 1.210E-01, 1.028E-01, 3.704E-02, 2.983E-01,-2.035E-01
 8.200E+02, 6.197E+02, 4.069E+02, 2.321E+02, 1.292E+02, 1.184E+02, 1.086E+02, 5.827E+02, 6.874E+02, 7.029E+02, 2.465E+02, 1.484E+02, 1.279E+02, 8.309E+02, 7.365E+02, 8.603E+02, 7.059E+02, 1.555E+02, 2.588E+02, 6.949E+01, 4.053E+01, 2.658E+01, 2.207E+01,-8.520E-02,-4.927E-02, 3.276E-02,-8.438E-02,-4.459E-01, 7.685E-01, 6.639E-01, 3.286E-01, 9.908E-01, 3.439E+00,-1.915E-02,-1.036E-02, 1.975E-03,-5.450E-02,-2.921E-01, 7.821E-01, 6.657E-01, 1.863E-01,-8.720E-01,-3.188E+00, 7.083E-02, 7.855E-02, 8.159E-02, 3.355E-01,-2.699E-01
 8.300E+02, 6.268E+02, 4.760E+02, 2.409E+02, 1.408E+02, 1.276E+02, 1.145E+02, 5.878E+02, 6.709E+02, 6.794E+02, 2.700E+02, 1.539E+02, 1.291E+02, 8.274E+02, 7.404E+02, 8.603E+02, 7.048E+02, 1.643E+02, 2.404E+02, 6.565E+01, 4.167E+01, 2.697E+01, 2.222E+01,-3.131E-02,-7.026E-03,-4.955E-02,-1.723E-01,-3.990E-01, 7.615E-01, 6.945E-01, 3.280E-01, 1.018E+00, 3.501E+00, 3.684E-02, 3.020E-02,-5.339E-02,-1.041E-01,-2.659E-01, 7.721E-01, 6.825E-01, 6.870E-02,-9.196E-01,-3.260E+00, 1.252E-01, 1.975E-01, 6.564E-02, 3.108E-01,-3.178E-01
 8.400E+02, 6.409E+02, 5.456E+02, 2.642E+02, 1.392E+02, 1.246E+02, 1.106E+02, 5.845E+02, 7.217E+02, 6.994E+02, 2.570E+02, 1.539E+02, 1.345E+02, 8.364E+02, 7.351E+02, 8.523E+02, 7.027E+02, 1.655E+02, 2.690E+02, 6.631E+01, 4.009E+01, 2.699E+01, 2.236E+01, 3.223E-02,-1.241E-02,-8.743E-02,-1.114E-01,-4.272E-01, 7.847E-01, 6.601E-01, 3.085E-01, 1.030E+00, 3.521E+00, 7.636E-02, 1.649E-02,-5.785E-02,-7.283E-02,-2.586E-01, 7.928E-01, 6.616E-01, 1.472E-01,-9.348E-01,-3.268E+00, 1.488E-01, 1.117E-01, 7.803E-02, 3.372E-01,-4.342E-01
 8.500E+02, 6.221E+02, 4.830E+02, 2.180E+02, 1.304E+02, 1.211E+02, 1.107E+02, 5.934E+02, 7.470E+02, 6.892E+02, 2.355E+02, 1.522E+02, 1.274E+02, 8.309E+02, 7.292E+02, 8.621E+02, 7.010E+02, 1.640E+02, 2.344E+02, 6.433E+01, 4.062E+01, 2.673E+01, 2.210E+01,-3.269E-02, 1.616E-02, 6.386E-02,-8.802E-02,-5.153E-01, 7.926E-01, 6.923E-01, 2.987E-01, 1.020E+00, 3.571E+00, 3.179E-02, 2.283E-02, 2.895E-02,-4.989E-02,-3.241E-01, 7.933E-01, 6.989E-01, 5.835E-02,-9.090E-01,-3.279E+00, 1.320E-01, 1.140E-01, 8.226E-02, 3.280E-01,-3.626E-01
 8.600E+02, 6.319E+02, 4.493E+02, 2.402E+02, 1.366E+02, 1.280E+02, 1.147E+02, 5.872E+02, 6.401E+02, 6.280E+02, 2.930E+02, 1.616E+02, 1.289E+02, 8.165E+02, 7.307E+02, 8.599E+02, 7.020E+02, 1.589E+02, 3.238E+02, 6.890E+01, 4.197E+01, 2.729E+01, 2.231E+01, 1.495E-02,-1.812E-02, 2.201E-02,-5.759E-02,-3.719E-01, 7.875E-01, 6.714E-01, 3.069E-01, 1.042E+00, 3.543E+00, 5.684E-02, 1.362E-02, 2.821E-03,-3.262E-02,-2.408E-01, 7.940E-01, 6.705E-01, 2.711E-02,-9.500E-01,-3.298E+00, 1.380E-01, 1.073E-01, 6.923E-02, 3.226E-01,-3.603E-01
 8.700E+02, 6.171E+02, 5.176E+02, 2.598E+02, 1.316E+02, 1.252E+02, 1.103E+02, 6.165E+02, 7.091E+02, 5.528E+02, 2.103E+02, 1.609E+02, 1.287E+02, 8.240E+02, 7.261E+02, 8.504E+02, 7.055E+02, 1.722E+02, 2.341E+02, 6.535E+01, 4.049E+01, 2.656E+01, 2.210E+01, 4.536E-02, 5.489E-02,-1.540E-02, 1.269E-02,-4.346E-01, 7.811E-01, 6.836E-01, 3.225E-01, 1.006E+00, 3.474E+00, 8.035E-02, 4.948E-02,-3.996E-02, 1.792E-02,-3.156E-01, 7.858E-01, 6.721E-01, 1.745E-01,-9.015E-01,-3.209E+00, 1.547E-01, 1.418E-01, 4.351E-02, 3.222E-01,-1.423E-01
 8.800E+02, 6.308E+02, 4.136E+02, 2.231E+02, 1.394E+02, 1.249E+02, 1.131E+02, 6.033E+02, 6.600E+02, 5.941E+02, 2.236E+02, 1.550E+02, 1.338E+02, 8.313E+02, 7.396E+02, 8.659E+02, 7.077E+02, 1.581E+02, 2.358E+02, 7.057E+01, 3.998E+01, 2.721E+01, 2.246E+01,-1.931E-01,-6.531E-02, 1.528E-01,-7.246E-02,-3.654E-01, 7.595E-01, 6.588E-01, 3.385E-01, 1.061E+00, 3.478E+00,-7.978E-02,-1.453E-02, 8.598E-02,-4.111E-02,-2.327E-01, 7.630E-01, 6.643E-01, 3.098E-02,-9.523E-01,-3.246E+00, 5.354E-02, 7.394E-02, 1.197E-01, 3.321E-01,-2.912E-01
 8.900E+02, 6.435E+02, 5.866E+02, 3.057E+02, 1.435E+02, 1.304E+02, 1.146E+02, 5.893E+02, 7.490E+02, 6.587E+02, 2.332E+02, 1.573E+02, 1.376E+02, 8.211E+02, 7.461E+02, 8.639E+02, 7.095E+02, 1.650E+02, 2.454E+02, 6.606E+01, 4.117E+01, 2.731E+01, 2.252E+01,-2.324E-01,-1.175E-01, 5.694E-02,-1.675E-01,-4.584E-01, 7.704E-01, 6.299E-01, 3.105E-01, 1.038E+00, 3.548E+00,-1.209E-01,-5.576E-02, 2.812E-02,-1.039E-01,-2.806E-01, 7.810E-01, 6.336E-01,-9.486E-02,-9.313E-01,-3.278E+00, 1.942E-02,-4.198E-02, 1.029E-01, 3.274E-01,-3.620E-01
 9.000E+02, 6.318E+02, 4.469E+02, 2.290E+02, 1.395E+02, 1.296E+02, 1.178E+02, 5.800E+02, 6.895E+02, 6.671E+02, 2.572E+02, 1.537E+02, 1.379E+02, 8.441E+02, 7.462E+02, 8.514E+02, 7.092E+02, 1.545E+02, 2.747E+02, 7.056E+01, 4.101E+01, 2.759E+01, 2.269E+01,-1.291E-01,-1.316E-01, 9.164E-02,-1.972E-01,-4.198E-01, 7.729E-01, 6.544E-01, 3.760E-01, 1.036E+00, 3.556E+00,-3.614E-02,-6.646E-02, 6.115E-02,-1.225E-01,-2.413E-01, 7.851E-01, 6.451E-01, 3.020E-01,-9.330E-01,-3.271E+00, 1.022E-01, 1.025E-01, 2.168E-02, 3.130E-01,-3.892E-01
