s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 7.800E+02, 1.402E+02, 1.153E+02, 1.117E+02, 1.036E+02, 9.613E+01, 8.519E+01, 2.424E+02, 1.638E+02, 1.539E+02, 1.308E+02, 1.071E+02, 8.985E+01, 2.026E+02, 2.016E+02, 2.576E+02, 2.316E+02, 1.479E+02, 1.403E+02, 1.301E+01, 8.202E+00, 1.043E+01, 1.292E+01, 4.794E-01, 4.799E-01, 4.289E-01, 2.765E-01, 1.065E+00,-4.992E-02,-3.670E-02, 6.770E-02, 6.304E-02,-9.140E-02, 4.661E-01, 4.512E-01, 3.842E-01,-8.236E-02,-9.912E-01, 7.193E-02, 1.119E-01, 9.180E-02, 1.100E-01, 2.305E-01
 7.900E+02, 1.374E+02, 1.138E+02, 1.106E+02, 1.040E+02, 9.657E+01, 8.566E+01, 2.344E+02, 1.522E+02, 1.429E+02, 1.237E+02, 1.101E+02, 9.387E+01, 1.974E+02, 1.980E+02, 2.501E+02, 2.278E+02, 1.434E+02, 1.401E+02, 1.244E+01, 7.873E+00, 9.948E+00, 1.248E+01, 5.042E-01, 4.784E-01, 3.626E-01, 3.775E-01, 1.065E+00,-5.036E-02,-4.640E-02, 5.307E-02,-2.007E-02,-6.713E-02, 4.775E-01, 4.522E-01, 3.162E-01,-3.428E-01,-9.851E-01, 1.238E-01, 1.099E-01, 2.695E-02, 1.717E-01, 2.078E-01
 8.000E+02, 1.331E+02, 1.093E+02, 1.066E+02, 1.010E+02, 9.541E+01, 8.593E+01, 2.357E+02, 1.478E+02, 1.364E+02, 1.176E+02, 1.044E+02, 8.780E+01, 1.936E+02, 1.912E+02, 2.520E+02, 2.211E+02, 1.506E+02, 1.386E+02, 1.202E+01, 7.561E+00, 9.565E+00, 1.214E+01, 5.014E-01, 5.378E-01, 4.088E-01, 3.879E-01, 1.056E+00,-7.159E-04, 6.564E-02,-2.185E-03, 1.571E-02,-1.272E-01, 4.682E-01, 4.614E-01, 3.579E-01,-3.005E-01,-9.816E-01, 1.436E-01, 2.515E-01, 6.839E-02, 1.500E-01, 2.319E-01
 8.100E+02, 1.326E+02, 1.097E+02, 1.067E+02, 1.005E+02, 9.494E+01, 8.279E+01, 2.284E+02, 1.484E+02, 1.374E+02, 1.194E+02, 1.052E+02, 9.112E+01, 1.919E+02, 1.889E+02, 2.468E+02, 2.189E+02, 1.423E+02, 1.341E+02, 1.154E+01, 7.275E+00, 9.185E+00, 1.170E+01, 4.773E-01, 4.810E-01, 4.222E-01, 3.278E-01, 1.040E+00,-7.096E-02,-5.345E-02, 6.092E-02, 4.802E-02,-1.074E-01, 4.606E-01, 4.491E-01, 3.804E-01,-2.262E-01,-9.567E-01, 5.841E-02, 9.075E-02, 3.474E-02, 1.149E-01, 2.478E-01
 8.200E+02, 1.315E+02, 1.088E+02, 1.052E+02, 9.975E+01, 9.355E+01, 7.997E+01, 2.280E+02, 1.473E+02, 1.390E+02, 1.205E+02, 9.965E+01, 8.409E+01, 1.872E+02, 1.872E+02, 2.385E+02, 2.149E+02, 1.529E+02, 1.366E+02, 1.111E+01, 7.020E+00, 8.837E+00, 1.152E+01, 4.692E-01, 5.168E-01, 4.520E-01, 2.790E-01, 1.026E+00, 2.022E-03, 4.781E-02,-2.037E-02,-1.056E-03,-6.888E-02, 4.541E-01, 4.458E-01, 3.824E-01,-1.782E-01,-9.506E-01, 1.057E-01, 2.348E-01, 1.497E-01, 1.354E-01, 2.448E-01
 8.300E+02, 1.255E+02, 1.033E+02, 9.990E+01, 9.282E+01, 8.652E+01, 7.656E+01, 2.191E+02, 1.554E+02, 1.470E+02, 1.248E+02, 1.045E+02, 8.387E+01, 1.850E+02, 1.891E+02, 2.279E+02, 2.070E+02, 1.581E+02, 1.452E+02, 1.065E+01, 6.776E+00, 8.463E+00, 1.133E+01, 4.715E-01, 4.229E-01, 3.659E-01, 2.951E-01, 1.012E+00, 4.485E-02, 6.992E-02,-4.533E-02, 4.519E-02,-7.043E-02, 4.584E-01, 4.082E-01, 3.315E-01,-2.147E-01,-9.435E-01, 9.459E-02, 4.857E-02, 3.530E-02, 1.081E-01, 1.953E-01
 8.400E+02, 1.245E+02, 1.021E+02, 9.954E+01, 9.466E+01, 8.996E+01, 7.977E+01, 2.170E+02, 1.444E+02, 1.312E+02, 1.122E+02, 9.775E+01, 8.334E+01, 1.843E+02, 1.773E+02, 2.352E+02, 2.095E+02, 1.355E+02, 1.290E+02, 1.033E+01, 6.538E+00, 8.205E+00, 1.072E+01, 4.657E-01, 4.734E-01, 3.737E-01, 2.617E-01, 1.003E+00,-3.109E-02, 1.925E-02,-4.837E-03,-2.105E-02,-6.211E-02, 4.510E-01, 4.314E-01, 3.399E-01,-1.803E-01,-9.306E-01, 9.152E-02, 1.674E-01, 3.620E-02, 1.262E-01, 2.157E-01
 8.500E+02, 1.292E+02, 1.053E+02, 1.022E+02, 9.697E+01, 9.214E+01, 8.288E+01, 2.107E+02, 1.355E+02, 1.274E+02, 1.141E+02, 9.779E+01, 8.126E+01, 1.764E+02, 1.774E+02, 2.369E+02, 2.048E+02, 1.424E+02, 1.292E+02, 1.000E+01, 6.318E+00, 7.877E+00, 1.050E+01, 4.694E-01, 4.750E-01, 3.904E-01, 2.981E-01, 9.961E-01,-1.709E-02,-6.266E-02, 2.917E-02, 4.082E-02,-1.264E-01, 4.521E-01, 4.364E-01, 3.557E-01,-1.829E-01,-9.250E-01, 7.341E-02, 1.514E-01, 6.061E-02, 1.095E-01, 2.043E-01
 8.600E+02, 1.246E+02, 9.676E+01, 9.470E+01, 9.137E+01, 8.746E+01, 7.850E+01, 2.094E+02, 1.447E+02, 1.362E+02, 1.186E+02, 1.005E+02, 8.141E+01, 1.765E+02, 1.767E+02, 2.228E+02, 1.961E+02, 1.478E+02, 1.317E+02, 9.625E+00, 6.112E+00, 7.628E+00, 1.036E+01, 4.616E-01, 4.810E-01, 4.434E-01, 3.031E-01, 9.701E-01, 5.709E-02, 1.891E-02,-3.982E-02, 4.939E-02,-9.196E-02, 4.433E-01, 4.316E-01, 3.914E-01,-2.102E-01,-8.990E-01, 1.143E-01, 1.930E-01, 1.315E-01, 8.841E-02, 2.051E-01
 8.700E+02, 1.244E+02, 9.904E+01, 9.522E+01, 8.796E+01, 8.151E+01, 7.368E+01, 2.065E+02, 1.404E+02, 1.325E+02, 1.130E+02, 9.964E+01, 8.002E+01, 1.761E+02, 1.722E+02, 2.172E+02, 1.934E+02, 1.547E+02, 1.317E+02, 9.283E+00, 5.921E+00, 7.363E+00, 1.016E+01, 4.629E-01, 4.380E-01, 3.751E-01, 2.874E-01, 9.930E-01, 8.453E-02, 5.247E-02,-3.787E-02,-5.417E-02,-1.244E-01, 4.375E-01, 4.006E-01, 3.096E-01,-1.412E-01,-9.173E-01, 1.363E-01, 1.627E-01, 1.297E-01, 9.317E-02, 1.874E-01
 8.800E+02, 1.188E+02, 9.473E+01, 9.047E+01, 8.250E+01, 7.751E+01, 7.188E+01, 2.037E+02, 1.479E+02, 1.388E+02, 1.167E+02, 8.936E+01, 7.799E+01, 1.752E+02, 1.692E+02, 2.154E+02, 1.908E+02, 1.433E+02, 1.296E+02, 8.964E+00, 5.740E+00, 7.104E+00, 9.804E+00, 4.674E-01, 4.922E-01, 4.000E-01, 3.422E-01, 9.590E-01, 3.911E-02, 2.277E-02,-2.095E-02, 4.327E-02,-7.558E-02, 4.467E-01, 4.434E-01, 3.663E-01,-2.739E-01,-8.907E-01, 1.073E-01, 1.909E-01, 7.752E-02, 1.058E-01, 1.621E-01
 8.900E+02, 1.183E+02, 9.590E+01, 9.321E+01, 8.845E+01, 8.428E+01, 7.850E+01, 2.044E+02, 1.394E+02, 1.307E+02, 1.110E+02, 9.171E+01, 7.543E+01, 1.701E+02, 1.701E+02, 2.140E+02, 1.927E+02, 1.392E+02, 1.241E+02, 8.750E+00, 5.560E+00, 6.903E+00, 9.486E+00, 4.481E-01, 4.703E-01, 4.008E-01, 2.401E-01, 9.587E-01,-7.044E-03, 1.722E-02, 4.234E-02, 6.448E-02,-9.828E-02, 4.331E-01, 4.184E-01, 3.460E-01,-1.145E-01,-8.918E-01, 7.995E-02, 1.873E-01, 1.424E-01, 1.012E-01, 1.713E-01
 9.000E+02, 1.135E+02, 9.310E+01, 9.002E+01, 8.486E+01, 8.017E+01, 7.136E+01, 1.889E+02, 1.371E+02, 1.282E+02, 1.047E+02, 9.025E+01, 7.738E+01, 1.646E+02, 1.689E+02, 2.126E+02, 1.886E+02, 1.389E+02, 1.221E+02, 8.418E+00, 5.391E+00, 6.662E+00, 9.308E+00, 4.432E-01, 4.713E-01, 3.839E-01, 2.953E-01, 9.643E-01, 5.637E-02,-3.857E-03,-5.190E-03,-2.862E-02,-9.092E-02, 4.253E-01, 4.128E-01, 3.473E-01,-1.684E-01,-9.022E-01, 8.734E-02, 2.001E-01, 7.885E-02, 1.017E-01, 1.866E-01
