s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 3.800E+02, 8.740E+02, 7.155E+02, 6.867E+02, 5.802E+02, 3.630E+02, 1.644E+02, 7.424E+02, 7.033E+02, 6.962E+02, 6.735E+02, 6.173E+02, 2.632E+02, 1.165E+03, 1.061E+03, 1.074E+03, 1.030E+03, 1.006E+03, 1.150E+03, 9.749E+01, 6.563E+01, 4.019E+01, 8.774E+01, 1.379E+00, 1.047E+00, 5.150E-01, 2.495E+00, 4.883E+00, 3.414E-02, 7.214E-02, 7.032E-02,-4.506E-01, 4.975E-01, 1.423E+00, 1.050E+00,-1.875E-01,-1.728E+00,-4.433E+00,-1.581E-01,-2.877E-01, 2.445E-01, 9.534E-01, 3.424E-01
 3.900E+02, 9.454E+02, 7.939E+02, 7.702E+02, 6.604E+02, 4.662E+02, 1.730E+02, 7.531E+02, 7.052E+02, 6.944E+02, 6.593E+02, 6.070E+02, 2.855E+02, 1.168E+03, 1.036E+03, 1.091E+03, 9.614E+02, 9.102E+02, 1.118E+03, 1.067E+02, 6.654E+01, 4.076E+01, 8.795E+01, 1.404E+00, 1.079E+00, 6.018E-01, 2.420E+00, 5.036E+00, 5.409E-02,-1.003E-01, 8.888E-02,-2.384E-01, 5.731E-01, 1.458E+00, 1.069E+00,-2.723E-01,-1.713E+00,-4.557E+00,-8.852E-02,-3.202E-01, 4.201E-01, 1.071E+00, 3.687E-01
 4.000E+02, 9.026E+02, 7.260E+02, 6.834E+02, 5.694E+02, 3.745E+02, 1.764E+02, 7.669E+02, 7.220E+02, 7.124E+02, 6.910E+02, 6.629E+02, 3.229E+02, 1.167E+03, 1.014E+03, 1.055E+03, 9.828E+02, 1.013E+03, 1.201E+03, 1.021E+02, 6.743E+01, 4.156E+01, 9.524E+01, 1.428E+00, 1.091E+00, 5.182E-01, 2.464E+00, 5.077E+00, 7.991E-03, 4.454E-02, 5.727E-02,-3.353E-01, 7.333E-01, 1.485E+00, 1.089E+00,-3.246E-01,-1.613E+00,-4.574E+00,-1.323E-01,-3.224E-01, 2.786E-01, 1.170E+00, 1.172E-01
 4.100E+02, 9.292E+02, 7.948E+02, 7.688E+02, 6.614E+02, 3.901E+02, 1.739E+02, 7.569E+02, 7.172E+02, 7.097E+02, 6.884E+02, 6.387E+02, 3.025E+02, 1.181E+03, 1.015E+03, 1.071E+03, 1.004E+03, 1.030E+03, 1.145E+03, 1.086E+02, 6.775E+01, 4.321E+01, 9.259E+01, 1.430E+00, 1.086E+00, 6.252E-01, 2.452E+00, 5.116E+00, 6.452E-02,-1.181E-01, 1.377E-01,-2.485E-01, 6.478E-01, 1.491E+00, 1.040E+00,-3.201E-01,-1.736E+00,-4.642E+00,-1.127E-01,-3.233E-01, 3.088E-01, 1.132E+00, 2.416E-01
 4.200E+02, 9.592E+02, 8.087E+02, 7.879E+02, 7.329E+02, 5.050E+02, 1.944E+02, 7.690E+02, 7.224E+02, 7.139E+02, 6.959E+02, 6.570E+02, 3.466E+02, 1.216E+03, 1.039E+03, 1.098E+03, 9.965E+02, 1.051E+03, 1.206E+03, 1.180E+02, 6.980E+01, 4.508E+01, 9.786E+01, 1.441E+00, 1.107E+00, 8.184E-01, 2.407E+00, 5.150E+00,-7.722E-03,-4.350E-02, 1.433E-01,-3.557E-01, 9.471E-01, 1.489E+00, 1.075E+00,-5.268E-01,-1.649E+00,-4.643E+00,-1.648E-01,-3.285E-01, 4.032E-01, 1.100E+00, 9.167E-02
 4.300E+02, 1.008E+03, 8.891E+02, 8.589E+02, 7.650E+02, 5.261E+02, 1.971E+02, 7.499E+02, 7.151E+02, 7.074E+02, 6.892E+02, 6.552E+02, 3.406E+02, 1.177E+03, 1.030E+03, 1.096E+03, 9.774E+02, 9.616E+02, 1.159E+03, 1.347E+02, 6.785E+01, 4.708E+01, 9.708E+01, 1.440E+00, 1.129E+00, 7.199E-01, 2.541E+00, 5.189E+00, 4.140E-02,-3.055E-02,-5.804E-02,-4.882E-01, 8.295E-01, 1.496E+00, 1.135E+00,-5.577E-01,-1.639E+00,-4.696E+00,-1.531E-01,-3.223E-01, 4.614E-01, 1.140E+00, 1.765E-01
 4.400E+02, 9.961E+02, 8.748E+02, 8.663E+02, 7.472E+02, 5.350E+02, 2.063E+02, 7.355E+02, 7.065E+02, 7.012E+02, 6.812E+02, 6.349E+02, 3.313E+02, 1.191E+03, 1.046E+03, 1.097E+03, 9.749E+02, 1.055E+03, 1.216E+03, 1.244E+02, 6.826E+01, 4.779E+01, 9.906E+01, 1.488E+00, 1.114E+00, 7.622E-01, 2.524E+00, 5.271E+00,-6.562E-02, 2.265E-02,-9.403E-02,-5.946E-01, 1.012E+00, 1.516E+00, 1.110E+00,-3.151E-01,-1.676E+00,-4.759E+00,-2.210E-01,-3.636E-01, 3.538E-01, 1.118E+00, 2.390E-01
 4.500E+02, 9.872E+02, 8.452E+02, 8.087E+02, 6.649E+02, 4.688E+02, 2.121E+02, 7.572E+02, 7.274E+02, 7.190E+02, 6.941E+02, 6.652E+02, 3.819E+02, 1.195E+03, 1.045E+03, 1.088E+03, 9.728E+02, 1.056E+03, 1.213E+03, 1.342E+02, 6.954E+01, 4.953E+01, 1.048E+02, 1.453E+00, 1.121E+00, 6.701E-01, 2.721E+00, 5.234E+00, 4.316E-02,-5.013E-02,-8.077E-02,-9.020E-01, 9.515E-01, 1.501E+00, 1.098E+00,-5.705E-01,-1.725E+00,-4.732E+00,-1.582E-01,-3.302E-01, 3.756E-01, 1.167E+00, 1.153E-01
 4.600E+02, 1.005E+03, 8.661E+02, 8.177E+02, 6.607E+02, 4.309E+02, 2.281E+02, 7.613E+02, 7.233E+02, 7.148E+02, 6.921E+02, 6.573E+02, 3.499E+02, 1.182E+03, 1.056E+03, 1.081E+03, 9.930E+02, 9.035E+02, 1.184E+03, 1.306E+02, 6.941E+01, 4.964E+01, 9.875E+01, 1.495E+00, 1.138E+00, 8.694E-01, 2.498E+00, 5.234E+00, 4.379E-02,-1.535E-01,-1.293E-01,-3.772E-01, 5.622E-01, 1.562E+00, 1.147E+00,-7.290E-01,-1.822E+00,-4.722E+00,-3.349E-02,-3.030E-01, 3.757E-01, 1.102E+00, 1.855E-01
 4.700E+02, 9.854E+02, 8.706E+02, 8.398E+02, 7.293E+02, 4.573E+02, 2.246E+02, 7.638E+02, 7.314E+02, 7.234E+02, 6.933E+02, 6.496E+02, 4.595E+02, 1.179E+03, 1.079E+03, 1.086E+03, 1.009E+03, 1.066E+03, 1.206E+03, 1.305E+02, 7.207E+01, 5.052E+01, 1.027E+02, 1.508E+00, 1.159E+00, 8.193E-01, 2.718E+00, 5.264E+00, 3.871E-02,-1.096E-01,-1.425E-01,-9.029E-01, 8.228E-01, 1.573E+00, 1.136E+00,-6.061E-01,-1.632E+00,-4.792E+00,-1.020E-01,-3.397E-01, 4.368E-01, 1.268E+00, 2.458E-01
 4.800E+02, 9.988E+02, 8.864E+02, 8.424E+02, 7.084E+02, 5.185E+02, 2.327E+02, 7.445E+02, 7.135E+02, 7.072E+02, 6.885E+02, 6.595E+02, 4.054E+02, 1.211E+03, 1.053E+03, 1.094E+03, 9.639E+02, 1.024E+03, 1.208E+03, 1.392E+02, 6.901E+01, 5.156E+01, 1.060E+02, 1.489E+00, 1.129E+00, 8.443E-01, 2.581E+00, 5.303E+00,-1.195E-02,-1.114E-01,-8.813E-02,-5.130E-01, 9.298E-01, 1.531E+00, 1.088E+00,-5.914E-01,-1.715E+00,-4.807E+00,-1.087E-01,-3.223E-01, 4.688E-01, 1.130E+00, 8.429E-02
 4.900E+02, 9.940E+02, 8.540E+02, 8.184E+02, 7.273E+02, 5.517E+02, 2.264E+02, 7.619E+02, 7.339E+02, 7.267E+02, 7.103E+02, 6.748E+02, 3.833E+02, 1.192E+03, 1.075E+03, 1.076E+03, 9.875E+02, 1.076E+03, 1.206E+03, 1.348E+02, 7.326E+01, 5.201E+01, 1.097E+02, 1.502E+00, 1.151E+00, 8.335E-01, 2.642E+00, 5.322E+00, 3.128E-03, 5.225E-02,-2.563E-01,-6.334E-01, 1.100E+00, 1.536E+00, 1.123E+00,-4.225E-01,-1.645E+00,-4.796E+00,-1.985E-01,-3.649E-01, 4.757E-01, 1.242E+00, 2.423E-01
 5.000E+02, 1.001E+03, 8.544E+02, 8.104E+02, 6.671E+02, 4.787E+02, 2.274E+02, 7.533E+02, 7.213E+02, 7.167E+02, 6.998E+02, 6.682E+02, 4.247E+02, 1.187E+03, 1.101E+03, 1.109E+03, 1.008E+03, 9.837E+02, 1.213E+03, 1.432E+02, 7.477E+01, 5.350E+01, 1.047E+02, 1.513E+00, 1.145E+00, 8.440E-01, 2.563E+00, 5.363E+00,-1.003E-01, 1.155E-01, 4.131E-02,-3.584E-01, 1.009E+00, 1.556E+00, 1.111E+00,-3.477E-01,-1.759E+00,-4.819E+00,-1.157E-01,-3.747E-01, 4.685E-01, 1.132E+00, 1.836E-01
 5.100E+02, 1.017E+03, 8.562E+02, 8.382E+02, 7.731E+02, 5.126E+02, 2.355E+02, 7.822E+02, 7.457E+02, 7.390E+02, 7.176E+02, 6.624E+02, 4.025E+02, 1.207E+03, 1.077E+03, 1.110E+03, 1.007E+03, 1.025E+03, 1.244E+03, 1.359E+02, 7.369E+01, 5.398E+01, 1.061E+02, 1.524E+00, 1.165E+00, 8.405E-01, 2.597E+00, 5.244E+00, 1.964E-02, 9.163E-03,-3.174E-02,-5.229E-01, 7.012E-01, 1.585E+00, 1.152E+00,-4.383E-01,-1.870E+00,-4.791E+00,-1.198E-01,-3.258E-01, 3.913E-01, 1.027E+00, 3.355E-01
 5.200E+02, 1.015E+03, 8.424E+02, 8.154E+02, 7.384E+02, 5.896E+02, 2.519E+02, 7.629E+02, 7.312E+02, 7.232E+02, 7.001E+02, 6.622E+02, 3.947E+02, 1.194E+03, 1.068E+03, 1.112E+03, 9.860E+02, 9.998E+02, 1.205E+03, 1.335E+02, 7.625E+01, 5.338E+01, 1.070E+02, 1.506E+00, 1.157E+00, 7.377E-01, 2.629E+00, 5.502E+00, 5.106E-02,-3.395E-02,-8.421E-02,-5.788E-01, 1.081E+00, 1.564E+00, 1.187E+00,-5.083E-01,-1.775E+00,-4.972E+00,-1.396E-01,-2.787E-01, 4.253E-01, 1.168E+00, 5.654E-02
 5.300E+02, 1.011E+03, 8.904E+02, 8.428E+02, 7.120E+02, 5.262E+02, 2.415E+02, 7.731E+02, 7.347E+02, 7.262E+02, 7.013E+02, 6.615E+02, 3.987E+02, 1.198E+03, 1.031E+03, 1.075E+03, 9.889E+02, 1.040E+03, 1.217E+03, 1.346E+02, 7.473E+01, 5.427E+01, 1.071E+02, 1.518E+00, 1.157E+00, 8.783E-01, 2.717E+00, 5.383E+00, 4.284E-02,-6.027E-02,-9.801E-03,-6.084E-01, 9.101E-01, 1.558E+00, 1.173E+00,-6.894E-01,-1.804E+00,-4.865E+00,-1.753E-01,-2.879E-01, 5.632E-01, 1.222E+00, 1.354E-01
 5.400E+02, 1.006E+03, 8.729E+02, 8.488E+02, 7.948E+02, 5.622E+02, 2.382E+02, 7.753E+02, 7.417E+02, 7.350E+02, 7.173E+02, 6.742E+02, 4.131E+02, 1.207E+03, 1.101E+03, 1.106E+03, 9.910E+02, 1.064E+03, 1.218E+03, 1.405E+02, 7.359E+01, 5.538E+01, 1.133E+02, 1.516E+00, 1.145E+00, 8.038E-01, 2.796E+00, 5.271E+00, 3.109E-03,-3.674E-02,-4.083E-02,-7.674E-01, 7.032E-01, 1.568E+00, 1.106E+00,-5.835E-01,-1.889E+00,-4.808E+00,-1.331E-01,-3.452E-01, 5.061E-01, 1.204E+00, 3.966E-01
 5.500E+02, 1.003E+03, 8.747E+02, 8.540E+02, 7.920E+02, 5.468E+02, 2.518E+02, 7.793E+02, 7.453E+02, 7.389E+02, 7.199E+02, 6.844E+02, 4.558E+02, 1.201E+03, 1.058E+03, 1.090E+03, 1.003E+03, 1.039E+03, 1.206E+03, 1.376E+02, 7.758E+01, 5.581E+01, 1.120E+02, 1.535E+00, 1.149E+00, 7.933E-01, 2.639E+00, 5.446E+00, 2.211E-03,-9.194E-02,-8.546E-02,-3.973E-01, 1.019E+00, 1.597E+00, 1.125E+00,-5.298E-01,-1.899E+00,-4.929E+00,-4.684E-02,-3.363E-01, 4.834E-01, 1.150E+00, 2.294E-01
 5.600E+02, 1.019E+03, 9.100E+02, 8.827E+02, 8.259E+02, 6.627E+02, 2.404E+02, 7.646E+02, 7.391E+02, 7.340E+02, 7.142E+02, 6.816E+02, 5.283E+02, 1.173E+03, 1.080E+03, 1.086E+03, 1.005E+03, 1.001E+03, 1.156E+03, 1.404E+02, 7.427E+01, 5.532E+01, 1.107E+02, 1.546E+00, 1.210E+00, 8.795E-01, 2.607E+00, 5.491E+00, 1.134E-01,-8.087E-02,-4.720E-03,-4.821E-01, 1.126E+00, 1.598E+00, 1.225E+00,-6.724E-01,-1.845E+00,-4.986E+00,-1.901E-01,-2.588E-01, 4.771E-01, 1.068E+00, 7.711E-02
 5.700E+02, 1.014E+03, 8.750E+02, 8.519E+02, 7.358E+02, 4.912E+02, 2.484E+02, 7.834E+02, 7.538E+02, 7.455E+02, 7.227E+02, 6.806E+02, 3.686E+02, 1.197E+03, 1.086E+03, 1.104E+03, 1.016E+03, 1.046E+03, 1.211E+03, 1.435E+02, 7.779E+01, 5.668E+01, 1.096E+02, 1.511E+00, 1.150E+00, 9.108E-01, 2.489E+00, 5.324E+00, 1.306E-01,-9.594E-02,-1.245E-01,-3.170E-01, 6.408E-01, 1.564E+00, 1.150E+00,-6.178E-01,-1.819E+00,-4.853E+00,-1.630E-01,-3.197E-01, 5.369E-01, 1.045E+00, 2.951E-01
 5.800E+02, 1.007E+03, 8.797E+02, 8.616E+02, 7.694E+02, 5.232E+02, 2.482E+02, 7.753E+02, 7.470E+02, 7.403E+02, 7.173E+02, 6.822E+02, 4.407E+02, 1.200E+03, 1.091E+03, 1.108E+03, 9.955E+02, 1.048E+03, 1.221E+03, 1.473E+02, 7.769E+01, 5.805E+01, 1.140E+02, 1.540E+00, 1.146E+00, 8.644E-01, 2.652E+00, 5.543E+00,-5.654E-02, 1.367E-01, 3.481E-02,-3.960E-01, 1.028E+00, 1.577E+00, 1.091E+00,-5.657E-01,-1.897E+00,-5.013E+00,-1.701E-01,-4.119E-01, 5.126E-01, 1.132E+00, 2.907E-01
 5.900E+02, 1.027E+03, 8.909E+02, 8.550E+02, 7.421E+02, 5.952E+02, 2.748E+02, 7.772E+02, 7.500E+02, 7.405E+02, 7.188E+02, 6.855E+02, 4.359E+02, 1.203E+03, 1.118E+03, 1.092E+03, 9.991E+02, 1.037E+03, 1.248E+03, 1.559E+02, 7.542E+01, 5.926E+01, 1.124E+02, 1.545E+00, 1.203E+00, 8.204E-01, 2.588E+00, 5.370E+00,-3.590E-03, 9.107E-02,-5.839E-02,-3.770E-01, 8.059E-01, 1.604E+00, 1.206E+00,-6.624E-01,-1.823E+00,-4.858E+00,-1.293E-01,-3.590E-01, 5.133E-01, 1.196E+00, 3.010E-01
 6.000E+02, 1.027E+03, 9.171E+02, 8.939E+02, 7.943E+02, 5.367E+02, 2.638E+02, 7.768E+02, 7.490E+02, 7.453E+02, 7.274E+02, 6.825E+02, 4.536E+02, 1.203E+03, 1.091E+03, 1.108E+03, 9.945E+02, 1.092E+03, 1.257E+03, 1.555E+02, 7.585E+01, 5.938E+01, 1.142E+02, 1.541E+00, 1.165E+00, 8.604E-01, 2.540E+00, 5.429E+00, 5.362E-02,-5.988E-03, 4.041E-02,-2.991E-01, 8.449E-01, 1.609E+00, 1.133E+00,-4.925E-01,-1.887E+00,-4.957E+00,-1.134E-01,-3.749E-01, 3.786E-01, 1.134E+00, 2.188E-01
 6.100E+02, 8.163E+02, 6.008E+02, 5.214E+02, 4.239E+02, 3.397E+02, 2.075E+02, 6.830E+02, 5.436E+02, 5.201E+02, 4.778E+02, 4.270E+02, 3.039E+02, 8.833E+02, 8.182E+02, 8.639E+02, 7.810E+02, 4.482E+02, 5.401E+02, 7.593E+01, 4.665E+01, 3.935E+01, 5.194E+01, 1.638E+00, 1.333E+00, 8.331E-01, 2.078E+00, 4.273E+00,-2.743E-02, 9.940E-03,-9.420E-02,-4.196E-01, 1.579E-01, 1.691E+00, 1.285E+00, 3.816E-01,-1.625E+00,-3.830E+00,-1.487E-01,-4.123E-01,-1.728E-02, 9.039E-01, 2.430E-01
 6.200E+02, 5.386E+02, 2.425E+02, 2.311E+02, 2.133E+02, 1.865E+02, 1.654E+02, 5.377E+02, 2.498E+02, 2.406E+02, 2.248E+02, 2.122E+02, 1.938E+02, 6.633E+02, 6.393E+02, 6.346E+02, 6.201E+02, 1.729E+02, 2.165E+02, 3.326E+01, 2.156E+01, 2.252E+01, 2.366E+01, 1.469E+00, 1.191E+00, 5.082E-01, 1.640E+00, 3.086E+00,-3.524E-02,-2.509E-02, 6.437E-02,-2.165E-01, 2.661E-01, 1.516E+00, 1.174E+00, 1.384E-01,-1.335E+00,-2.794E+00,-1.531E-01,-3.563E-01, 1.056E-01, 7.997E-01, 3.400E-01
 6.300E+02, 4.106E+02, 2.248E+02, 2.113E+02, 1.898E+02, 1.742E+02, 1.434E+02, 4.176E+02, 2.330E+02, 2.201E+02, 2.009E+02, 1.896E+02, 1.719E+02, 5.730E+02, 5.355E+02, 5.535E+02, 5.359E+02, 1.640E+02, 1.998E+02, 2.562E+01, 1.597E+01, 1.760E+01, 1.901E+01, 1.388E+00, 1.121E+00, 5.325E-01, 1.506E+00, 2.834E+00, 5.505E-02,-7.892E-02, 8.325E-02,-2.308E-01, 8.765E-02, 1.446E+00, 1.071E+00, 3.023E-01,-1.171E+00,-2.599E+00,-1.141E-01,-3.619E-01, 8.656E-04, 7.261E-01, 3.304E-01
 6.400E+02, 3.611E+02, 1.782E+02, 1.717E+02, 1.625E+02, 1.525E+02, 1.319E+02, 3.786E+02, 2.066E+02, 1.975E+02, 1.813E+02, 1.704E+02, 1.485E+02, 4.981E+02, 4.904E+02, 5.006E+02, 4.861E+02, 1.477E+02, 1.822E+02, 2.134E+01, 1.332E+01, 1.468E+01, 1.620E+01, 1.347E+00, 1.080E+00, 5.190E-01, 1.476E+00, 2.649E+00,-7.224E-02, 3.677E-04, 1.079E-01,-2.535E-01, 1.918E-01, 1.388E+00, 1.056E+00, 2.838E-01,-1.233E+00,-2.414E+00,-1.579E-01,-3.866E-01,-1.964E-02, 7.127E-01, 3.068E-01
 6.500E+02, 3.359E+02, 1.831E+02, 1.731E+02, 1.617E+02, 1.499E+02, 1.252E+02, 3.503E+02, 1.896E+02, 1.802E+02, 1.663E+02, 1.602E+02, 1.419E+02, 4.677E+02, 4.397E+02, 4.598E+02, 4.465E+02, 1.493E+02, 1.704E+02, 1.841E+01, 1.179E+01, 1.269E+01, 1.436E+01, 1.300E+00, 1.048E+00, 4.935E-01, 1.432E+00, 2.523E+00, 3.098E-02,-1.055E-01, 3.621E-02,-2.363E-01, 4.942E-02, 1.347E+00, 1.051E+00, 3.724E-01,-1.135E+00,-2.300E+00,-1.345E-01,-2.614E-01,-2.382E-02, 6.890E-01, 3.202E-01
 6.600E+02, 3.094E+02, 1.682E+02, 1.563E+02, 1.446E+02, 1.392E+02, 1.197E+02, 3.065E+02, 1.815E+02, 1.753E+02, 1.603E+02, 1.532E+02, 1.380E+02, 4.409E+02, 4.250E+02, 4.355E+02, 4.216E+02, 1.415E+02, 1.594E+02, 1.632E+01, 1.065E+01, 1.125E+01, 1.298E+01, 1.283E+00, 1.031E+00, 5.477E-01, 1.318E+00, 2.451E+00, 3.824E-02,-4.128E-02,-6.048E-04,-2.489E-01, 1.291E-02, 1.309E+00, 1.001E+00, 4.523E-01,-1.119E+00,-2.237E+00,-2.084E-01,-3.479E-01,-1.391E-01, 5.963E-01, 2.706E-01
