s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 3.800E+02, 8.428E+02, 7.055E+02, 5.589E+02, 3.098E+02, 2.153E+02, 1.475E+02, 8.192E+02, 7.572E+02, 7.431E+02, 7.012E+02, 6.198E+02, 2.126E+02, 1.138E+03, 1.139E+03, 1.086E+03, 1.102E+03, 1.201E+03, 1.112E+03, 7.870E+01, 4.880E+01, 3.685E+01, 6.200E+01, 9.612E-01, 8.130E-01, 4.036E-01, 1.495E+00, 3.150E+00,-1.595E-02,-5.296E-03, 5.129E-02,-1.800E-01,-3.550E-01, 9.564E-01, 8.077E-01, 2.124E-01,-1.126E+00,-2.855E+00, 2.150E-01, 1.247E-01, 9.310E-03, 5.315E-01, 2.476E-01
 3.900E+02, 8.974E+02, 6.833E+02, 5.582E+02, 3.049E+02, 2.011E+02, 1.468E+02, 8.125E+02, 7.502E+02, 7.363E+02, 6.753E+02, 5.884E+02, 2.052E+02, 1.154E+03, 1.124E+03, 1.091E+03, 1.106E+03, 1.076E+03, 1.018E+03, 9.012E+01, 4.740E+01, 3.669E+01, 5.911E+01, 9.765E-01, 8.062E-01, 3.809E-01, 1.442E+00, 3.127E+00, 3.048E-02, 4.572E-02,-3.879E-02,-1.284E-01,-3.684E-01, 9.724E-01, 8.067E-01,-2.947E-02,-1.126E+00,-2.780E+00, 1.870E-01, 8.170E-02, 9.103E-02, 5.096E-01, 2.646E-01
 4.000E+02, 9.109E+02, 6.410E+02, 5.143E+02, 2.958E+02, 1.906E+02, 1.534E+02, 8.068E+02, 7.352E+02, 7.230E+02, 6.876E+02, 5.880E+02, 1.897E+02, 1.158E+03, 1.092E+03, 1.101E+03, 1.099E+03, 1.098E+03, 1.026E+03, 8.703E+01, 4.810E+01, 3.642E+01, 5.898E+01, 9.545E-01, 7.999E-01, 3.953E-01, 1.431E+00, 3.140E+00,-1.153E-02, 5.512E-03, 6.062E-02,-1.870E-01,-4.227E-01, 9.538E-01, 8.064E-01, 1.419E-01,-1.106E+00,-2.814E+00, 1.486E-01, 7.323E-02,-1.464E-02, 4.487E-01, 1.795E-01
 4.100E+02, 8.944E+02, 6.813E+02, 5.255E+02, 2.738E+02, 1.874E+02, 1.504E+02, 8.167E+02, 7.432E+02, 7.327E+02, 6.924E+02, 5.962E+02, 2.089E+02, 1.168E+03, 1.097E+03, 1.112E+03, 1.116E+03, 1.159E+03, 1.035E+03, 8.545E+01, 4.829E+01, 3.651E+01, 5.887E+01, 9.551E-01, 8.148E-01, 4.390E-01, 1.381E+00, 3.109E+00, 1.205E-01,-9.817E-04, 4.076E-02,-1.418E-01,-4.433E-01, 9.409E-01, 8.091E-01, 3.908E-02,-1.070E+00,-2.763E+00, 2.317E-01, 1.889E-01, 2.086E-02, 4.624E-01, 3.092E-01
 4.200E+02, 8.342E+02, 6.833E+02, 5.476E+02, 2.708E+02, 1.857E+02, 1.475E+02, 8.171E+02, 7.508E+02, 7.356E+02, 6.915E+02, 5.888E+02, 2.074E+02, 1.159E+03, 1.107E+03, 1.082E+03, 1.107E+03, 1.117E+03, 1.033E+03, 7.780E+01, 4.820E+01, 3.634E+01, 5.951E+01, 9.608E-01, 8.488E-01, 3.515E-01, 1.372E+00, 3.134E+00, 1.148E-01, 3.249E-02,-5.276E-02,-7.624E-03,-3.822E-01, 9.481E-01, 8.353E-01, 1.270E-01,-1.156E+00,-2.819E+00, 2.435E-01, 2.004E-01, 1.399E-02, 4.759E-01, 2.788E-01
 4.300E+02, 9.024E+02, 6.125E+02, 4.729E+02, 2.473E+02, 1.841E+02, 1.477E+02, 8.116E+02, 7.526E+02, 7.374E+02, 6.975E+02, 6.072E+02, 2.075E+02, 1.157E+03, 1.101E+03, 1.115E+03, 1.125E+03, 1.138E+03, 1.009E+03, 8.479E+01, 4.713E+01, 3.605E+01, 5.786E+01, 9.384E-01, 8.008E-01, 4.581E-01, 1.507E+00, 3.103E+00, 3.358E-03,-8.575E-02, 1.450E-01,-3.631E-01,-6.340E-01, 9.429E-01, 7.914E-01, 2.005E-01,-1.081E+00,-2.719E+00, 1.359E-01, 6.328E-02, 3.135E-02, 4.691E-01, 2.441E-01
 4.400E+02, 8.776E+02, 6.575E+02, 5.458E+02, 3.124E+02, 2.020E+02, 1.498E+02, 8.246E+02, 7.405E+02, 7.272E+02, 6.819E+02, 5.899E+02, 2.092E+02, 1.173E+03, 1.062E+03, 1.093E+03, 1.114E+03, 1.087E+03, 1.011E+03, 7.940E+01, 4.722E+01, 3.580E+01, 5.821E+01, 9.277E-01, 8.011E-01, 3.990E-01, 1.414E+00, 3.086E+00, 5.945E-02, 2.993E-02,-1.052E-01,-1.828E-01,-4.461E-01, 9.328E-01, 8.012E-01, 2.405E-02,-1.035E+00,-2.730E+00, 1.383E-01, 1.086E-01, 6.973E-02, 5.019E-01, 1.885E-01
 4.500E+02, 8.815E+02, 6.809E+02, 5.373E+02, 2.783E+02, 1.848E+02, 1.482E+02, 8.091E+02, 7.528E+02, 7.311E+02, 6.761E+02, 5.836E+02, 2.083E+02, 1.165E+03, 1.078E+03, 1.120E+03, 1.106E+03, 1.079E+03, 9.471E+02, 8.213E+01, 4.784E+01, 3.564E+01, 5.630E+01, 9.357E-01, 7.737E-01, 3.769E-01, 1.387E+00, 3.119E+00, 9.766E-02, 5.777E-02,-5.122E-02,-1.400E-01,-4.282E-01, 9.400E-01, 7.966E-01,-1.170E-02,-1.085E+00,-2.776E+00, 1.788E-01, 8.549E-02, 9.507E-02, 5.460E-01, 1.997E-01
 4.600E+02, 8.758E+02, 6.329E+02, 4.802E+02, 2.656E+02, 1.883E+02, 1.456E+02, 8.212E+02, 7.414E+02, 7.238E+02, 6.739E+02, 5.931E+02, 2.055E+02, 1.168E+03, 1.068E+03, 1.115E+03, 1.102E+03, 1.083E+03, 9.641E+02, 7.919E+01, 4.673E+01, 3.535E+01, 5.762E+01, 9.294E-01, 7.605E-01, 4.045E-01, 1.369E+00, 3.132E+00,-8.398E-02,-4.956E-02, 1.408E-01,-5.771E-02,-4.828E-01, 9.322E-01, 7.479E-01, 5.132E-02,-1.068E+00,-2.773E+00, 1.168E-01,-2.336E-02, 5.566E-02, 4.631E-01, 1.790E-01
 4.700E+02, 8.626E+02, 5.868E+02, 4.872E+02, 2.948E+02, 2.094E+02, 1.542E+02, 8.054E+02, 7.380E+02, 7.218E+02, 6.736E+02, 5.852E+02, 1.965E+02, 1.168E+03, 1.066E+03, 1.112E+03, 1.112E+03, 9.383E+02, 9.238E+02, 7.787E+01, 4.679E+01, 3.577E+01, 5.648E+01, 9.243E-01, 7.875E-01, 3.889E-01, 1.488E+00, 3.149E+00,-4.785E-03,-3.423E-03,-1.089E-02,-2.641E-01,-4.198E-01, 9.315E-01, 7.867E-01, 1.691E-01,-1.062E+00,-2.828E+00, 1.356E-01, 4.961E-02,-3.113E-02, 5.004E-01, 2.427E-01
 4.800E+02, 8.869E+02, 6.590E+02, 5.239E+02, 2.843E+02, 1.909E+02, 1.430E+02, 7.988E+02, 7.456E+02, 7.315E+02, 6.904E+02, 5.862E+02, 1.843E+02, 1.188E+03, 1.086E+03, 1.123E+03, 1.114E+03, 1.027E+03, 9.831E+02, 7.953E+01, 4.718E+01, 3.576E+01, 5.707E+01, 9.380E-01, 7.975E-01, 4.310E-01, 1.382E+00, 3.114E+00,-2.602E-02, 6.359E-03, 1.435E-02,-6.726E-02,-4.015E-01, 9.440E-01, 8.030E-01,-2.272E-02,-1.130E+00,-2.791E+00, 1.167E-01, 3.225E-02, 3.448E-02, 4.274E-01, 2.265E-01
 4.900E+02, 8.552E+02, 6.096E+02, 4.967E+02, 3.080E+02, 2.069E+02, 1.474E+02, 7.948E+02, 7.347E+02, 7.251E+02, 6.887E+02, 5.654E+02, 1.879E+02, 1.189E+03, 1.071E+03, 1.118E+03, 1.114E+03, 1.095E+03, 9.915E+02, 7.368E+01, 4.626E+01, 3.526E+01, 5.760E+01, 9.699E-01, 8.217E-01, 3.880E-01, 1.347E+00, 3.103E+00, 7.344E-02, 4.635E-02,-2.897E-02,-1.497E-01,-4.658E-01, 9.393E-01, 8.084E-01, 1.245E-02,-1.113E+00,-2.757E+00, 2.663E-01, 1.327E-01, 2.923E-02, 4.472E-01, 2.048E-01
 5.000E+02, 8.916E+02, 6.126E+02, 4.655E+02, 2.698E+02, 1.871E+02, 1.499E+02, 7.965E+02, 7.296E+02, 7.202E+02, 6.750E+02, 5.547E+02, 1.890E+02, 1.167E+03, 1.040E+03, 1.104E+03, 1.118E+03, 1.006E+03, 9.076E+02, 7.985E+01, 4.631E+01, 3.513E+01, 5.543E+01, 9.458E-01, 8.189E-01, 4.758E-01, 1.374E+00, 3.094E+00, 5.636E-03, 6.589E-02, 4.743E-02,-4.049E-02,-4.846E-01, 9.535E-01, 8.155E-01, 2.096E-01,-1.137E+00,-2.746E+00, 1.241E-01, 8.529E-02, 5.766E-02, 4.608E-01, 1.374E-01
 5.100E+02, 8.915E+02, 5.670E+02, 4.653E+02, 2.995E+02, 2.042E+02, 1.460E+02, 7.831E+02, 7.315E+02, 7.149E+02, 6.559E+02, 5.466E+02, 2.072E+02, 1.178E+03, 1.019E+03, 1.118E+03, 1.099E+03, 9.937E+02, 9.087E+02, 7.547E+01, 4.607E+01, 3.492E+01, 5.582E+01, 9.540E-01, 8.215E-01, 3.956E-01, 1.344E+00, 3.092E+00, 1.266E-02,-5.518E-02, 5.476E-02,-6.387E-02,-4.636E-01, 9.487E-01, 8.121E-01, 1.997E-01,-1.144E+00,-2.753E+00, 1.955E-01, 1.102E-01, 3.195E-02, 4.373E-01, 2.121E-01
 5.200E+02, 8.683E+02, 5.892E+02, 4.706E+02, 3.014E+02, 1.989E+02, 1.422E+02, 7.837E+02, 7.136E+02, 6.916E+02, 6.335E+02, 5.448E+02, 1.953E+02, 1.174E+03, 1.040E+03, 1.123E+03, 1.114E+03, 1.011E+03, 9.401E+02, 7.206E+01, 4.666E+01, 3.464E+01, 5.583E+01, 9.384E-01, 8.127E-01, 3.787E-01, 1.401E+00, 3.122E+00,-3.587E-03,-5.438E-03, 1.343E-01,-1.145E-01,-3.387E-01, 9.395E-01, 8.174E-01,-2.250E-03,-1.127E+00,-2.782E+00, 1.284E-01, 7.560E-02, 4.323E-02, 4.107E-01, 1.539E-01
 5.300E+02, 8.869E+02, 6.787E+02, 5.439E+02, 2.719E+02, 1.806E+02, 1.405E+02, 7.681E+02, 7.124E+02, 6.970E+02, 6.306E+02, 5.237E+02, 2.000E+02, 1.189E+03, 9.930E+02, 1.130E+03, 1.081E+03, 9.975E+02, 8.988E+02, 7.689E+01, 4.572E+01, 3.445E+01, 5.520E+01, 9.504E-01, 8.177E-01, 4.006E-01, 1.300E+00, 3.087E+00, 1.435E-01, 3.459E-02,-7.205E-02, 2.251E-02,-4.721E-01, 9.454E-01, 8.132E-01, 2.267E-01,-1.088E+00,-2.732E+00, 1.874E-01, 1.152E-01, 6.353E-02, 4.249E-01, 1.117E-01
 5.400E+02, 8.767E+02, 5.637E+02, 4.647E+02, 2.706E+02, 1.963E+02, 1.481E+02, 7.855E+02, 7.258E+02, 7.060E+02, 6.471E+02, 5.285E+02, 1.871E+02, 1.183E+03, 1.024E+03, 1.120E+03, 1.106E+03, 1.032E+03, 8.935E+02, 7.441E+01, 4.549E+01, 3.453E+01, 5.537E+01, 9.666E-01, 8.312E-01, 3.561E-01, 1.260E+00, 3.148E+00, 5.797E-02,-2.137E-02, 5.583E-03, 1.236E-02,-5.594E-01, 9.664E-01, 8.352E-01, 5.253E-02,-1.057E+00,-2.766E+00, 2.092E-01, 1.549E-01,-1.593E-02, 4.039E-01, 5.237E-02
 5.500E+02, 8.678E+02, 6.186E+02, 4.784E+02, 2.615E+02, 1.902E+02, 1.465E+02, 7.857E+02, 7.138E+02, 6.982E+02, 6.492E+02, 5.043E+02, 1.951E+02, 1.180E+03, 1.029E+03, 1.116E+03, 1.093E+03, 1.038E+03, 8.984E+02, 7.255E+01, 4.545E+01, 3.445E+01, 5.509E+01, 9.425E-01, 8.177E-01, 4.568E-01, 1.298E+00, 3.092E+00,-2.053E-02, 7.511E-03, 5.105E-02, 4.526E-03,-4.139E-01, 9.449E-01, 8.113E-01, 2.780E-01,-1.117E+00,-2.759E+00, 1.685E-01, 1.663E-01,-5.817E-02, 3.961E-01, 1.849E-01
 5.600E+02, 9.114E+02, 5.312E+02, 4.047E+02, 2.597E+02, 1.969E+02, 1.485E+02, 7.788E+02, 7.193E+02, 7.023E+02, 6.510E+02, 5.432E+02, 1.861E+02, 1.183E+03, 1.030E+03, 1.123E+03, 1.119E+03, 9.411E+02, 9.435E+02, 8.303E+01, 4.468E+01, 3.477E+01, 5.593E+01, 9.472E-01, 8.080E-01, 4.498E-01, 1.375E+00, 3.104E+00,-4.577E-02, 9.705E-03, 6.700E-03,-1.950E-01,-5.044E-01, 9.369E-01, 8.064E-01, 3.406E-01,-1.096E+00,-2.713E+00, 2.076E-01, 1.249E-01,-4.034E-02, 3.884E-01, 1.256E-01
 5.700E+02, 8.627E+02, 5.710E+02, 4.489E+02, 2.663E+02, 1.837E+02, 1.425E+02, 7.847E+02, 7.197E+02, 7.009E+02, 6.178E+02, 4.880E+02, 1.856E+02, 1.181E+03, 1.021E+03, 1.125E+03, 1.089E+03, 9.342E+02, 8.855E+02, 7.306E+01, 4.419E+01, 3.441E+01, 5.573E+01, 9.513E-01, 8.339E-01, 4.297E-01, 1.352E+00, 3.140E+00,-1.116E-01, 4.032E-03, 1.113E-01,-3.842E-02,-5.342E-01, 9.346E-01, 8.276E-01, 1.853E-01,-1.152E+00,-2.759E+00, 1.981E-01, 9.104E-02, 6.862E-02, 4.140E-01,-3.615E-02
 5.800E+02, 8.567E+02, 6.363E+02, 5.096E+02, 2.863E+02, 1.944E+02, 1.409E+02, 7.650E+02, 7.092E+02, 6.935E+02, 6.355E+02, 5.078E+02, 1.851E+02, 1.197E+03, 1.009E+03, 1.117E+03, 1.091E+03, 9.769E+02, 9.438E+02, 6.934E+01, 4.470E+01, 3.422E+01, 5.574E+01, 9.510E-01, 8.328E-01, 4.001E-01, 1.304E+00, 3.081E+00, 2.548E-02,-1.661E-02, 1.899E-02,-1.917E-02,-4.506E-01, 9.470E-01, 8.275E-01, 2.671E-01,-1.111E+00,-2.749E+00, 1.868E-01, 1.198E-01, 1.367E-02, 3.870E-01, 9.471E-02
 5.900E+02, 8.612E+02, 6.847E+02, 5.504E+02, 2.939E+02, 1.902E+02, 1.447E+02, 7.538E+02, 6.988E+02, 6.732E+02, 6.103E+02, 4.891E+02, 1.921E+02, 1.185E+03, 9.834E+02, 1.120E+03, 1.053E+03, 1.003E+03, 8.841E+02, 7.375E+01, 4.448E+01, 3.383E+01, 5.589E+01, 9.483E-01, 8.102E-01, 4.027E-01, 1.272E+00, 3.065E+00, 5.763E-02, 5.803E-02,-3.315E-02,-4.454E-02,-5.045E-01, 9.529E-01, 8.045E-01, 1.157E-01,-1.090E+00,-2.716E+00, 1.764E-01, 1.334E-01, 3.558E-02, 4.103E-01, 1.273E-01
 6.000E+02, 8.729E+02, 6.014E+02, 4.945E+02, 2.804E+02, 1.965E+02, 1.435E+02, 7.615E+02, 6.901E+02, 6.738E+02, 6.114E+02, 4.922E+02, 1.756E+02, 1.175E+03, 1.003E+03, 1.122E+03, 1.084E+03, 8.947E+02, 8.938E+02, 7.210E+01, 4.465E+01, 3.388E+01, 5.606E+01, 9.603E-01, 8.386E-01, 4.224E-01, 1.238E+00, 3.027E+00, 9.826E-02, 1.357E-02,-4.056E-02,-5.394E-02,-4.310E-01, 9.532E-01, 8.250E-01, 1.217E-01,-1.067E+00,-2.705E+00, 2.223E-01, 1.957E-01,-7.860E-03, 4.316E-01, 2.328E-01
 6.100E+02, 6.189E+02, 2.557E+02, 2.198E+02, 1.723E+02, 1.562E+02, 1.268E+02, 6.057E+02, 4.649E+02, 3.969E+02, 2.896E+02, 2.276E+02, 1.648E+02, 6.433E+02, 5.561E+02, 7.033E+02, 6.346E+02, 3.721E+02, 3.714E+02, 4.220E+01, 2.424E+01, 2.418E+01, 2.853E+01, 9.646E-01, 8.655E-01, 4.902E-01, 1.080E+00, 2.514E+00, 3.024E-02,-1.907E-02,-1.078E-02, 2.688E-02,-4.147E-01, 9.656E-01, 8.746E-01, 4.062E-01,-9.548E-01,-2.254E+00, 1.541E-01, 1.044E-01,-5.926E-02, 4.149E-01, 1.672E-01
 6.200E+02, 3.793E+02, 1.680E+02, 1.587E+02, 1.440E+02, 1.314E+02, 1.111E+02, 4.188E+02, 2.666E+02, 2.309E+02, 1.846E+02, 1.639E+02, 1.404E+02, 3.367E+02, 3.008E+02, 3.877E+02, 3.557E+02, 2.435E+02, 2.269E+02, 2.267E+01, 1.425E+01, 1.664E+01, 2.128E+01, 9.016E-01, 7.896E-01, 5.087E-01, 9.968E-01, 2.072E+00, 6.864E-03, 5.406E-03, 3.353E-02, 7.911E-02,-9.909E-02, 9.017E-01, 8.014E-01, 3.860E-01,-8.786E-01,-1.913E+00, 1.411E-01, 1.065E-01,-4.791E-02, 3.822E-01, 8.722E-02
 6.300E+02, 3.017E+02, 1.639E+02, 1.529E+02, 1.386E+02, 1.287E+02, 1.075E+02, 3.487E+02, 2.264E+02, 2.039E+02, 1.753E+02, 1.539E+02, 1.344E+02, 2.872E+02, 2.580E+02, 3.337E+02, 2.980E+02, 2.211E+02, 2.095E+02, 1.863E+01, 1.202E+01, 1.387E+01, 2.008E+01, 8.804E-01, 7.820E-01, 5.078E-01, 9.554E-01, 1.935E+00, 2.817E-02, 3.865E-02, 1.364E-03, 9.234E-02,-1.205E-01, 8.811E-01, 7.811E-01, 4.500E-01,-8.629E-01,-1.799E+00, 1.708E-01, 1.277E-01,-7.394E-02, 4.232E-01, 1.267E-01
 6.400E+02, 2.564E+02, 1.399E+02, 1.360E+02, 1.323E+02, 1.225E+02, 1.048E+02, 3.193E+02, 2.315E+02, 2.130E+02, 1.741E+02, 1.476E+02, 1.217E+02, 2.597E+02, 2.445E+02, 3.019E+02, 2.726E+02, 2.003E+02, 1.910E+02, 1.645E+01, 1.068E+01, 1.229E+01, 1.790E+01, 8.516E-01, 7.337E-01, 4.393E-01, 8.768E-01, 1.812E+00, 1.056E-02, 1.375E-02, 2.496E-02, 1.167E-01,-1.839E-01, 8.554E-01, 7.349E-01, 4.033E-01,-7.723E-01,-1.678E+00, 1.488E-01, 7.390E-02,-1.117E-01, 3.715E-01, 2.345E-01
 6.500E+02, 2.580E+02, 1.467E+02, 1.404E+02, 1.315E+02, 1.193E+02, 1.002E+02, 2.950E+02, 2.210E+02, 1.974E+02, 1.592E+02, 1.373E+02, 1.181E+02, 2.478E+02, 2.269E+02, 2.897E+02, 2.652E+02, 1.964E+02, 1.855E+02, 1.488E+01, 9.728E+00, 1.111E+01, 1.675E+01, 8.322E-01, 7.598E-01, 4.684E-01, 8.259E-01, 1.757E+00, 6.342E-02, 2.266E-02,-1.799E-02, 4.316E-02,-2.090E-01, 8.357E-01, 7.690E-01, 3.624E-01,-7.177E-01,-1.623E+00, 1.378E-01, 1.420E-01,-8.976E-02, 3.652E-01, 1.370E-01
 6.600E+02, 2.542E+02, 1.295E+02, 1.256E+02, 1.186E+02, 1.111E+02, 9.472E+01, 2.815E+02, 2.027E+02, 1.873E+02, 1.502E+02, 1.291E+02, 1.124E+02, 2.402E+02, 2.303E+02, 2.805E+02, 2.521E+02, 1.704E+02, 1.744E+02, 1.378E+01, 8.978E+00, 1.014E+01, 1.515E+01, 7.979E-01, 7.141E-01, 4.524E-01, 8.392E-01, 1.741E+00, 1.591E-01, 3.604E-02,-9.069E-02, 1.299E-01,-1.892E-01, 8.027E-01, 7.301E-01, 3.402E-01,-7.293E-01,-1.602E+00, 6.817E-02,-2.420E-04,-6.990E-02, 3.575E-01, 1.403E-01
 6.700E+02, 2.212E+02, 1.279E+02, 1.212E+02, 1.116E+02, 1.023E+02, 9.107E+01, 2.651E+02, 1.939E+02, 1.726E+02, 1.449E+02, 1.266E+02, 1.093E+02, 2.261E+02, 2.172E+02, 2.663E+02, 2.402E+02, 1.778E+02, 1.775E+02, 1.286E+01, 8.377E+00, 9.464E+00, 1.474E+01, 8.057E-01, 7.272E-01, 4.339E-01, 8.123E-01, 1.657E+00, 1.224E-01, 3.034E-02,-1.184E-01, 1.144E-01,-9.817E-02, 8.026E-01, 7.340E-01, 3.708E-01,-7.331E-01,-1.553E+00, 1.392E-01, 9.959E-02,-1.213E-01, 3.767E-01, 1.514E-01
 6.800E+02, 2.168E+02, 1.306E+02, 1.229E+02, 1.114E+02, 9.940E+01, 8.468E+01, 2.594E+02, 1.931E+02, 1.789E+02, 1.404E+02, 1.236E+02, 1.103E+02, 2.188E+02, 2.036E+02, 2.553E+02, 2.295E+02, 1.745E+02, 1.693E+02, 1.206E+01, 7.856E+00, 8.813E+00, 1.373E+01, 7.629E-01, 6.745E-01, 4.290E-01, 7.653E-01, 1.616E+00, 1.498E-01, 1.222E-01,-1.222E-01, 1.826E-01,-1.138E-01, 7.713E-01, 6.593E-01, 3.349E-01,-6.620E-01,-1.491E+00,-1.653E-02,-1.247E-01,-1.055E-01, 3.342E-01, 2.411E-01
 6.900E+02, 1.845E+02, 1.167E+02, 1.117E+02, 1.040E+02, 9.765E+01, 8.663E+01, 2.512E+02, 1.767E+02, 1.607E+02, 1.385E+02, 1.205E+02, 1.040E+02, 2.141E+02, 2.069E+02, 2.579E+02, 2.252E+02, 1.672E+02, 1.627E+02, 1.133E+01, 7.415E+00, 8.266E+00, 1.310E+01, 7.688E-01, 6.809E-01, 4.678E-01, 7.918E-01, 1.575E+00,-3.507E-02, 2.837E-02, 2.893E-02, 1.439E-01,-1.674E-01, 7.677E-01, 6.838E-01, 4.091E-01,-6.977E-01,-1.446E+00, 1.051E-01, 5.718E-02,-5.449E-02, 3.225E-01, 2.186E-01
 7.000E+02, 2.067E+02, 1.161E+02, 1.117E+02, 1.046E+02, 9.801E+01, 8.628E+01, 2.423E+02, 1.810E+02, 1.684E+02, 1.329E+02, 1.149E+02, 1.022E+02, 2.108E+02, 1.985E+02, 2.500E+02, 2.250E+02, 1.657E+02, 1.560E+02, 1.070E+01, 7.035E+00, 7.840E+00, 1.269E+01, 7.949E-01, 6.952E-01, 4.706E-01, 7.561E-01, 1.560E+00, 8.340E-02, 4.836E-02,-4.394E-02, 1.052E-01,-2.224E-01, 7.912E-01, 6.905E-01, 4.675E-01,-6.403E-01,-1.440E+00, 1.900E-01, 1.661E-01,-1.003E-01, 3.284E-01, 1.138E-01
 7.100E+02, 2.208E+02, 1.178E+02, 1.137E+02, 1.026E+02, 9.609E+01, 8.507E+01, 2.348E+02, 1.710E+02, 1.581E+02, 1.295E+02, 1.128E+02, 9.856E+01, 1.966E+02, 1.967E+02, 2.421E+02, 2.163E+02, 1.627E+02, 1.505E+02, 1.017E+01, 6.683E+00, 7.433E+00, 1.212E+01, 7.588E-01, 6.950E-01, 4.600E-01, 7.388E-01, 1.522E+00,-3.805E-03, 6.247E-03, 1.904E-02, 4.168E-02,-2.195E-01, 7.502E-01, 6.948E-01, 4.262E-01,-6.573E-01,-1.396E+00, 1.694E-01, 1.376E-01,-7.593E-02, 2.461E-01, 1.803E-01
 7.200E+02, 1.988E+02, 1.158E+02, 1.093E+02, 1.011E+02, 9.370E+01, 8.106E+01, 2.302E+02, 1.598E+02, 1.419E+02, 1.171E+02, 1.064E+02, 9.747E+01, 2.011E+02, 1.897E+02, 2.395E+02, 2.158E+02, 1.564E+02, 1.483E+02, 9.652E+00, 6.382E+00, 7.016E+00, 1.140E+01, 7.337E-01, 6.369E-01, 3.912E-01, 6.923E-01, 1.525E+00, 1.578E-01, 3.135E-02,-1.046E-01, 1.097E-01,-1.973E-01, 7.378E-01, 6.404E-01, 3.247E-01,-6.019E-01,-1.407E+00, 3.677E-02,-6.542E-02,-6.622E-02, 3.104E-01, 5.520E-02
 7.300E+02, 2.161E+02, 1.173E+02, 1.120E+02, 1.014E+02, 9.277E+01, 7.678E+01, 2.144E+02, 1.580E+02, 1.448E+02, 1.265E+02, 1.163E+02, 9.954E+01, 1.958E+02, 1.868E+02, 2.267E+02, 1.976E+02, 1.506E+02, 1.460E+02, 9.287E+00, 6.100E+00, 6.704E+00, 1.107E+01, 7.437E-01, 6.574E-01, 3.966E-01, 7.334E-01, 1.483E+00, 1.679E-01, 3.086E-02,-1.187E-01, 1.300E-01,-1.348E-01, 7.343E-01, 6.643E-01, 2.845E-01,-6.353E-01,-1.376E+00, 8.855E-02,-2.160E-02,-9.421E-02, 2.910E-01, 1.392E-01
 7.400E+02, 1.919E+02, 1.072E+02, 1.028E+02, 9.378E+01, 8.376E+01, 7.295E+01, 2.142E+02, 1.627E+02, 1.491E+02, 1.244E+02, 1.061E+02, 9.190E+01, 1.964E+02, 1.860E+02, 2.206E+02, 1.966E+02, 1.473E+02, 1.497E+02, 8.905E+00, 5.848E+00, 6.381E+00, 1.074E+01, 7.360E-01, 6.548E-01, 3.654E-01, 7.298E-01, 1.470E+00, 1.464E-01, 1.506E-02,-8.397E-02, 1.386E-01,-1.540E-01, 7.320E-01, 6.618E-01, 2.022E-01,-6.540E-01,-1.366E+00, 1.056E-01, 2.995E-02,-6.430E-02, 2.750E-01, 1.876E-01
 7.500E+02, 1.978E+02, 1.042E+02, 1.001E+02, 9.472E+01, 8.934E+01, 7.592E+01, 2.106E+02, 1.537E+02, 1.427E+02, 1.209E+02, 1.074E+02, 9.562E+01, 1.871E+02, 1.807E+02, 2.221E+02, 1.950E+02, 1.423E+02, 1.417E+02, 8.484E+00, 5.616E+00, 6.103E+00, 1.034E+01, 7.169E-01, 6.566E-01, 4.042E-01, 7.018E-01, 1.419E+00, 1.154E-01, 3.937E-02,-1.054E-01, 1.747E-01,-8.755E-02, 7.156E-01, 6.620E-01, 3.238E-01,-5.921E-01,-1.321E+00, 1.050E-01, 8.138E-02,-7.798E-02, 2.909E-01, 1.829E-01
 7.600E+02, 1.696E+02, 1.025E+02, 9.854E+01, 9.217E+01, 8.782E+01, 7.784E+01, 2.080E+02, 1.562E+02, 1.418E+02, 1.159E+02, 1.008E+02, 9.060E+01, 1.790E+02, 1.713E+02, 2.112E+02, 1.881E+02, 1.485E+02, 1.433E+02, 8.115E+00, 5.402E+00, 5.848E+00, 1.026E+01, 7.309E-01, 6.377E-01, 3.825E-01, 7.052E-01, 1.445E+00, 1.009E-01, 5.237E-02,-9.260E-02, 1.378E-01,-1.928E-01, 7.303E-01, 6.437E-01, 3.165E-01,-5.974E-01,-1.334E+00, 1.343E-01, 8.750E-02,-9.829E-02, 3.265E-01, 1.422E-01
 7.700E+02, 1.781E+02, 1.052E+02, 1.027E+02, 9.627E+01, 8.987E+01, 7.665E+01, 2.008E+02, 1.516E+02, 1.381E+02, 1.147E+02, 9.887E+01, 8.784E+01, 1.801E+02, 1.705E+02, 2.104E+02, 1.917E+02, 1.354E+02, 1.304E+02, 7.758E+00, 5.193E+00, 5.649E+00, 9.583E+00, 7.327E-01, 6.710E-01, 3.914E-01, 6.457E-01, 1.403E+00, 2.732E-02, 6.154E-03,-4.859E-03, 7.650E-02,-1.947E-01, 7.322E-01, 6.667E-01, 3.339E-01,-5.569E-01,-1.289E+00, 1.404E-01, 1.462E-01,-5.312E-02, 2.961E-01, 1.432E-01
