s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 5.600E+02, 1.798E+02,-6.385E+01,-1.021E+02,-1.467E+01, 1.859E+00, 0.000E+00, 0.000E+00, 1.627E+00, 1.029E+00, 0.000E+00, 3.943E-03, 0.000E+00
 5.700E+02, 1.796E+02,-6.544E+01,-1.050E+02,-1.594E+01, 1.852E+00, 0.000E+00, 0.000E+00,-4.788E+00,-4.989E+00, 0.000E+00, 3.951E-03, 0.000E+00
 5.800E+02, 1.830E+02,-6.767E+01,-9.959E+01,-1.551E+01, 1.876E+00, 0.000E+00, 0.000E+00, 2.320E+00, 2.057E+00, 0.000E+00, 3.961E-03, 0.000E+00
 5.900E+02, 1.805E+02,-6.480E+01,-1.042E+02,-1.394E+01, 1.867E+00, 0.000E+00, 0.000E+00,-4.728E-01,-5.644E-01, 0.000E+00, 3.958E-03, 0.000E+00
 6.000E+02, 1.794E+02,-6.426E+01,-1.021E+02,-1.381E+01, 1.846E+00, 0.000E+00, 0.000E+00, 1.293E+00, 1.083E+00, 0.000E+00, 3.958E-03, 0.000E+00
 6.100E+02, 1.831E+02,-6.568E+01,-1.058E+02,-1.432E+01, 1.829E+00, 0.000E+00, 0.000E+00,-7.971E-01,-8.468E-01, 0.000E+00, 3.963E-03, 0.000E+00
 6.200E+02, 1.811E+02,-6.566E+01,-1.000E+02,-1.424E+01, 1.877E+00, 0.000E+00, 0.000E+00, 3.018E+00, 3.019E+00, 0.000E+00, 3.975E-03, 0.000E+00
 6.300E+02, 1.817E+02,-6.401E+01,-1.056E+02,-1.355E+01, 1.854E+00, 0.000E+00, 0.000E+00, 8.807E-01, 3.896E-01, 0.000E+00, 3.973E-03, 0.000E+00
 6.400E+02, 1.818E+02,-6.531E+01,-1.051E+02,-1.429E+01, 1.866E+00, 0.000E+00, 0.000E+00,-9.148E-01,-1.040E+00, 0.000E+00, 3.985E-03, 0.000E+00
 6.500E+02, 1.821E+02,-6.505E+01,-1.067E+02,-1.341E+01, 1.865E+00, 0.000E+00, 0.000E+00,-1.493E+00,-1.170E+00, 0.000E+00, 3.984E-03, 0.000E+00
 6.600E+02, 1.842E+02,-6.701E+01,-1.032E+02,-1.441E+01, 1.893E+00, 0.000E+00, 0.000E+00, 1.809E+00, 1.391E+00, 0.000E+00, 4.004E-03, 0.000E+00
 6.700E+02, 1.816E+02,-6.354E+01,-1.066E+02,-1.230E+01, 1.906E+00, 0.000E+00, 0.000E+00, 1.375E+00, 1.096E+00, 0.000E+00, 3.995E-03, 0.000E+00
 6.800E+02, 1.853E+02,-6.708E+01,-1.073E+02,-1.375E+01, 1.933E+00, 0.000E+00, 0.000E+00,-8.627E-01,-8.967E-01, 0.000E+00, 4.023E-03, 0.000E+00
 6.900E+02, 1.861E+02,-6.770E+01,-1.075E+02,-1.413E+01, 1.940E+00, 0.000E+00, 0.000E+00,-1.423E+00,-1.299E+00, 0.000E+00, 4.048E-03, 0.000E+00
 7.000E+02, 1.859E+02,-6.634E+01,-1.061E+02,-1.336E+01, 1.928E+00, 0.000E+00, 0.000E+00, 2.107E+00, 2.004E+00, 0.000E+00, 4.043E-03, 0.000E+00
 7.100E+02, 1.857E+02,-6.684E+01,-1.069E+02,-1.354E+01, 1.939E+00, 0.000E+00, 0.000E+00, 6.098E-01, 3.729E-01, 0.000E+00, 4.052E-03, 0.000E+00
 7.200E+02, 1.847E+02,-6.585E+01,-1.079E+02,-1.271E+01, 1.917E+00, 0.000E+00, 0.000E+00, 1.262E-01, 7.101E-02, 0.000E+00, 4.051E-03, 0.000E+00
 7.300E+02, 1.855E+02,-6.369E+01,-1.095E+02,-1.166E+01, 1.978E+00, 0.000E+00, 0.000E+00, 2.686E+00, 2.651E+00, 0.000E+00, 4.066E-03, 0.000E+00
 7.400E+02, 1.859E+02,-6.618E+01,-1.098E+02,-1.259E+01, 1.917E+00, 0.000E+00, 0.000E+00,-6.142E-01,-7.435E-01, 0.000E+00, 4.071E-03, 0.000E+00
 7.500E+02, 1.883E+02,-6.795E+01,-1.094E+02,-1.378E+01, 1.982E+00, 0.000E+00, 0.000E+00,-6.970E-01,-8.238E-01, 0.000E+00, 4.112E-03, 0.000E+00
 7.600E+02, 1.892E+02,-6.778E+01,-1.089E+02,-1.254E+01, 1.969E+00, 0.000E+00, 0.000E+00, 2.089E+00, 1.984E+00, 0.000E+00, 4.108E-03, 0.000E+00
 7.700E+02, 1.893E+02,-6.749E+01,-1.116E+02,-1.261E+01, 1.963E+00, 0.000E+00, 0.000E+00,-2.950E-01,-4.232E-01, 0.000E+00, 4.123E-03, 0.000E+00
 7.800E+02, 1.897E+02,-6.789E+01,-1.103E+02,-1.263E+01, 2.026E+00, 0.000E+00, 0.000E+00, 9.031E-01, 9.229E-01, 0.000E+00, 4.165E-03, 0.000E+00
 7.900E+02, 1.926E+02,-7.001E+01,-1.131E+02,-1.333E+01, 2.050E+00, 0.000E+00, 0.000E+00,-1.372E+00,-1.800E+00, 0.000E+00, 4.176E-03, 0.000E+00
 8.000E+02, 1.924E+02,-6.931E+01,-1.112E+02,-1.255E+01, 2.044E+00, 0.000E+00, 0.000E+00, 1.181E+00, 1.303E+00, 0.000E+00, 4.191E-03, 0.000E+00
 8.100E+02, 1.944E+02,-7.133E+01,-1.139E+02,-1.353E+01, 2.071E+00, 0.000E+00, 0.000E+00,-1.950E+00,-2.265E+00, 0.000E+00, 4.221E-03, 0.000E+00
 8.200E+02, 1.937E+02,-6.933E+01,-1.099E+02,-1.193E+01, 2.087E+00, 0.000E+00, 0.000E+00, 5.044E+00, 4.711E+00, 0.000E+00, 4.236E-03, 0.000E+00
 8.300E+02, 1.944E+02,-6.978E+01,-1.161E+02,-1.233E+01, 2.072E+00, 0.000E+00, 0.000E+00,-1.588E+00,-1.667E+00, 0.000E+00, 4.233E-03, 0.000E+00
 8.400E+02, 1.962E+02,-7.112E+01,-1.142E+02,-1.250E+01, 2.112E+00, 0.000E+00, 0.000E+00, 8.307E-01, 5.168E-01, 0.000E+00, 4.276E-03, 0.000E+00
 8.500E+02, 1.953E+02,-7.006E+01,-1.158E+02,-1.209E+01, 2.072E+00, 0.000E+00, 0.000E+00,-7.858E-01,-6.449E-01, 0.000E+00, 4.260E-03, 0.000E+00
 8.600E+02, 1.969E+02,-7.030E+01,-1.125E+02,-1.217E+01, 2.156E+00, 0.000E+00, 0.000E+00, 4.277E+00, 4.104E+00, 0.000E+00, 4.302E-03, 0.000E+00
 8.700E+02, 1.970E+02,-6.988E+01,-1.170E+02,-1.205E+01, 2.155E+00, 0.000E+00, 0.000E+00, 6.689E-01, 2.978E-01, 0.000E+00, 4.308E-03, 0.000E+00
 8.800E+02, 1.976E+02,-7.000E+01,-1.179E+02,-1.185E+01, 2.163E+00, 0.000E+00, 0.000E+00, 6.815E-02,-8.568E-02, 0.000E+00, 4.316E-03, 0.000E+00
 8.900E+02, 1.991E+02,-7.270E+01,-1.188E+02,-1.248E+01, 2.165E+00, 0.000E+00, 0.000E+00,-2.380E+00,-2.672E+00, 0.000E+00, 4.330E-03, 0.000E+00
 9.000E+02, 1.992E+02,-7.219E+01,-1.174E+02,-1.241E+01, 2.172E+00, 0.000E+00, 0.000E+00,-5.985E-01,-6.073E-01, 0.000E+00, 4.336E-03, 0.000E+00
