s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 2.100E+02, 2.417E+03,-1.167E+03,-1.290E+03, 1.327E-01, 2.842E+01, 0.000E+00, 0.000E+00,-1.047E+01,-1.104E+01, 0.000E+00, 5.505E-02, 0.000E+00
 2.200E+02, 2.536E+03,-1.199E+03,-1.349E+03, 4.099E+00, 3.064E+01, 0.000E+00, 0.000E+00, 2.489E+01, 2.202E+01, 0.000E+00, 5.671E-02, 0.000E+00
 2.300E+02, 2.712E+03,-1.278E+03,-1.445E+03, 5.640E+00, 3.373E+01, 0.000E+00, 0.000E+00, 3.216E+01, 2.845E+01, 0.000E+00, 5.967E-02, 0.000E+00
 2.400E+02, 2.755E+03,-1.302E+03,-1.496E+03, 1.091E+01, 3.633E+01, 0.000E+00, 0.000E+00, 5.395E+00, 4.353E+00, 0.000E+00, 6.207E-02, 0.000E+00
 2.500E+02, 2.928E+03,-1.338E+03,-1.606E+03, 1.285E+01, 3.972E+01, 0.000E+00, 0.000E+00, 3.971E+01, 3.691E+01, 0.000E+00, 6.447E-02, 0.000E+00
 2.600E+02, 3.000E+03,-1.384E+03,-1.659E+03, 1.961E+01, 4.248E+01, 0.000E+00, 0.000E+00, 1.926E+01, 1.872E+01, 0.000E+00, 6.728E-02, 0.000E+00
 2.700E+02, 3.125E+03,-1.453E+03,-1.711E+03, 2.009E+01, 4.710E+01, 0.000E+00, 0.000E+00, 3.305E+01, 2.835E+01, 0.000E+00, 7.123E-02, 0.000E+00
 2.800E+02, 3.229E+03,-1.497E+03,-1.772E+03, 2.267E+01, 4.853E+01, 0.000E+00, 0.000E+00, 3.504E+01, 3.163E+01, 0.000E+00, 7.326E-02, 0.000E+00
 2.900E+02, 3.428E+03,-1.567E+03,-1.942E+03, 2.269E+01, 5.189E+01, 0.000E+00, 0.000E+00,-5.454E+00,-6.626E+00, 0.000E+00, 7.614E-02, 0.000E+00
 3.000E+02, 3.301E+03,-1.511E+03,-1.870E+03, 3.236E+01, 5.241E+01, 0.000E+00, 0.000E+00, 5.566E+00, 5.532E+00, 0.000E+00, 7.653E-02, 0.000E+00
 3.100E+02, 3.551E+03,-1.576E+03,-2.014E+03, 3.345E+01, 5.545E+01, 0.000E+00, 0.000E+00, 5.090E+01, 4.974E+01, 0.000E+00, 7.907E-02, 0.000E+00
 3.200E+02, 3.826E+03,-1.684E+03,-2.186E+03, 3.288E+01, 5.951E+01, 0.000E+00, 0.000E+00, 5.207E+01, 4.827E+01, 0.000E+00, 8.229E-02, 0.000E+00
 3.300E+02, 3.655E+03,-1.674E+03,-2.056E+03, 3.399E+01, 6.287E+01, 0.000E+00, 0.000E+00, 2.630E+01, 2.238E+01, 0.000E+00, 8.496E-02, 0.000E+00
 3.400E+02, 3.809E+03,-1.727E+03,-2.209E+03, 3.258E+01, 6.511E+01, 0.000E+00, 0.000E+00,-2.428E+01,-3.011E+01, 0.000E+00, 8.771E-02, 0.000E+00
 3.500E+02, 4.383E+03,-1.883E+03,-2.564E+03, 2.822E+01, 7.030E+01, 0.000E+00, 0.000E+00, 3.896E+01, 3.382E+01, 0.000E+00, 9.166E-02, 0.000E+00
 3.600E+02, 4.311E+03,-1.866E+03,-2.507E+03, 3.255E+01, 8.013E+01, 0.000E+00, 0.000E+00, 5.262E+01, 5.039E+01, 0.000E+00, 9.792E-02, 0.000E+00
 3.700E+02, 4.723E+03,-1.976E+03,-2.866E+03, 2.853E+01, 8.595E+01, 0.000E+00, 0.000E+00,-2.225E+00,-4.490E+00, 0.000E+00, 1.023E-01, 0.000E+00
 3.800E+02, 5.169E+03,-2.129E+03,-3.131E+03, 2.388E+01, 9.879E+01, 0.000E+00, 0.000E+00, 3.589E+01, 3.238E+01, 0.000E+00, 1.106E-01, 0.000E+00
 3.900E+02, 5.574E+03,-2.191E+03,-3.512E+03, 2.057E+01, 1.135E+02, 0.000E+00, 0.000E+00, 1.060E+01, 5.141E+00, 0.000E+00, 1.184E-01, 0.000E+00
 4.000E+02, 5.827E+03,-2.365E+03,-3.570E+03, 2.088E+01, 1.283E+02, 0.000E+00, 0.000E+00, 3.974E+01, 4.108E+01, 0.000E+00, 1.267E-01, 0.000E+00
 4.100E+02, 5.839E+03,-2.329E+03,-3.660E+03, 2.174E+01, 1.355E+02, 0.000E+00, 0.000E+00, 1.159E+01, 7.226E+00, 0.000E+00, 1.305E-01, 0.000E+00
 4.200E+02, 6.320E+03,-2.455E+03,-4.021E+03, 2.059E+01, 1.505E+02, 0.000E+00, 0.000E+00, 1.716E+01, 1.638E+01, 0.000E+00, 1.382E-01, 0.000E+00
 4.300E+02, 6.421E+03,-2.483E+03,-4.067E+03, 2.758E+01, 1.609E+02, 0.000E+00, 0.000E+00, 5.660E+01, 5.916E+01, 0.000E+00, 1.431E-01, 0.000E+00
