s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 3.300E+02, 8.409E+02, 8.233E+02, 8.200E+02, 8.116E+02, 8.021E+02, 8.129E+02, 7.193E+02, 7.213E+02, 7.208E+02, 7.190E+02, 7.152E+02, 6.987E+02, 8.825E+02, 9.092E+02, 8.430E+02, 8.720E+02, 8.707E+02, 8.539E+02, 1.082E+02, 7.269E+01, 7.489E+01, 1.134E+02,-5.229E-01,-2.027E-01,-7.107E-02,-3.914E-01, 3.382E-01, 1.692E+00, 1.275E+00, 1.941E+00, 3.067E+00, 6.053E+00,-2.394E-01,-5.651E-02, 1.648E-01,-1.154E-01, 6.104E-01, 1.764E+00, 1.269E+00,-5.874E-01,-2.167E+00,-5.283E+00,-4.771E-02,-2.022E-01, 8.671E-01, 1.260E+00,-4.076E-01
 3.400E+02, 8.367E+02, 8.519E+02, 8.502E+02, 8.519E+02, 8.398E+02, 7.973E+02, 7.222E+02, 7.248E+02, 7.233E+02, 7.196E+02, 7.149E+02, 7.002E+02, 8.704E+02, 8.992E+02, 8.306E+02, 8.698E+02, 9.372E+02, 9.203E+02, 1.103E+02, 6.749E+01, 7.726E+01, 1.269E+02,-9.888E-02,-4.099E-01,-1.454E+00,-3.921E-01,-4.729E-01, 1.735E+00, 1.315E+00, 1.849E+00, 3.073E+00, 6.168E+00, 4.386E-02,-1.493E-01,-1.006E+00,-2.187E-01,-1.225E-01, 1.845E+00, 1.326E+00,-4.330E-01,-2.610E+00,-5.373E+00, 1.353E-01,-1.288E-01, 4.455E-01, 1.215E-01,-3.860E-01
 3.500E+02, 8.460E+02, 8.702E+02, 8.749E+02, 8.808E+02, 8.997E+02, 7.195E+02, 7.354E+02, 7.355E+02, 7.342E+02, 7.311E+02, 7.270E+02, 7.131E+02, 8.909E+02, 9.170E+02, 8.378E+02, 8.836E+02, 9.094E+02, 8.753E+02, 1.156E+02, 7.119E+01, 7.575E+01, 1.230E+02,-3.173E-01,-3.005E-01,-9.305E-01,-5.014E-01,-3.879E-01, 1.747E+00, 1.258E+00, 1.791E+00, 2.999E+00, 6.311E+00,-1.145E-01,-1.135E-01,-5.771E-01,-2.914E-01, 1.620E-03, 1.841E+00, 1.271E+00,-4.530E-01,-2.601E+00,-5.498E+00, 3.737E-02,-1.795E-01, 6.676E-01, 4.951E-01,-5.470E-01
 3.600E+02, 8.622E+02, 8.730E+02, 8.644E+02, 8.457E+02, 8.430E+02, 8.863E+02, 7.395E+02, 7.337E+02, 7.331E+02, 7.307E+02, 7.258E+02, 7.103E+02, 9.050E+02, 9.294E+02, 8.529E+02, 8.956E+02, 9.333E+02, 9.046E+02, 1.163E+02, 7.357E+01, 7.609E+01, 1.303E+02,-3.359E-01,-1.309E-01,-1.836E+00,-3.971E-01,-3.635E-01, 1.716E+00, 1.314E+00, 1.770E+00, 3.009E+00, 6.355E+00,-9.679E-02, 1.677E-02,-1.377E+00,-1.896E-01,-5.408E-02, 1.820E+00, 1.359E+00,-5.697E-01,-2.580E+00,-5.568E+00, 5.120E-02,-1.415E-01, 4.335E-01, 1.498E-01,-5.804E-01
 3.700E+02, 8.663E+02, 8.856E+02, 8.749E+02, 8.577E+02, 8.470E+02, 7.338E+02, 7.427E+02, 7.352E+02, 7.334E+02, 7.287E+02, 7.235E+02, 7.086E+02, 9.083E+02, 9.384E+02, 8.590E+02, 9.011E+02, 9.125E+02, 8.923E+02, 1.200E+02, 7.342E+01, 7.257E+01, 1.220E+02,-1.285E-01,-1.366E-01,-1.520E+00,-5.262E-01,-1.114E-01, 1.736E+00, 1.357E+00, 1.822E+00, 3.129E+00, 6.153E+00, 2.490E-02,-2.335E-02,-1.082E+00,-2.815E-01, 1.889E-01, 1.839E+00, 1.372E+00,-6.580E-01,-2.656E+00,-5.406E+00, 1.473E-01,-1.077E-01, 7.970E-01, 3.896E-01,-3.992E-01
 3.800E+02, 8.862E+02, 8.807E+02, 8.711E+02, 8.504E+02, 8.382E+02, 8.667E+02, 7.623E+02, 7.573E+02, 7.565E+02, 7.532E+02, 7.481E+02, 7.306E+02, 9.152E+02, 9.436E+02, 8.698E+02, 9.163E+02, 9.118E+02, 9.068E+02, 1.258E+02, 7.962E+01, 7.574E+01, 1.232E+02,-2.546E-01,-1.178E-01,-4.558E-01,-5.784E-01,-2.921E-01, 1.687E+00, 1.351E+00, 1.769E+00, 3.079E+00, 6.184E+00,-2.986E-02, 2.220E-02,-1.744E-01,-3.575E-01, 6.876E-02, 1.787E+00, 1.401E+00,-3.038E-01,-2.630E+00,-5.460E+00, 9.312E-02,-5.922E-02, 6.835E-01, 7.311E-01,-3.556E-01
 3.900E+02, 9.014E+02, 9.056E+02, 8.979E+02, 8.710E+02, 8.502E+02, 8.549E+02, 7.579E+02, 7.540E+02, 7.537E+02, 7.524E+02, 7.493E+02, 7.343E+02, 9.456E+02, 9.758E+02, 8.859E+02, 9.219E+02, 9.246E+02, 9.284E+02, 1.317E+02, 8.071E+01, 7.244E+01, 1.232E+02,-3.091E-01, 4.375E-02,-6.201E-01,-3.048E-02, 7.719E-02, 1.682E+00, 1.296E+00, 1.784E+00, 3.074E+00, 6.155E+00,-6.899E-02, 5.989E-02,-4.067E-01, 3.381E-02, 3.209E-01, 1.786E+00, 1.290E+00,-4.365E-01,-2.537E+00,-5.431E+00, 1.621E-02,-5.970E-02, 6.509E-01, 7.508E-01,-2.803E-01
 4.000E+02, 9.096E+02, 8.969E+02, 8.809E+02, 8.625E+02, 8.561E+02, 7.701E+02, 7.581E+02, 7.502E+02, 7.481E+02, 7.443E+02, 7.410E+02, 7.282E+02, 9.564E+02, 9.800E+02, 9.040E+02, 9.302E+02, 9.275E+02, 9.568E+02, 1.364E+02, 7.945E+01, 6.687E+01, 1.229E+02,-2.812E-01,-1.392E-01,-1.443E+00,-6.839E-02, 1.394E-01, 1.716E+00, 1.303E+00, 1.710E+00, 3.136E+00, 6.125E+00,-7.382E-02, 1.466E-02,-1.071E+00, 1.101E-02, 4.064E-01, 1.812E+00, 1.353E+00,-4.973E-01,-2.590E+00,-5.326E+00, 1.418E-01,-1.247E-01, 4.348E-01, 7.878E-01,-4.527E-01
 4.100E+02, 9.034E+02, 8.707E+02, 8.680E+02, 8.673E+02, 8.556E+02, 8.963E+02, 7.505E+02, 7.386E+02, 7.402E+02, 7.431E+02, 7.450E+02, 7.355E+02, 9.528E+02, 9.661E+02, 9.007E+02, 9.255E+02, 9.033E+02, 9.063E+02, 1.313E+02, 8.208E+01, 6.526E+01, 1.167E+02,-4.848E-01,-1.132E-01,-7.483E-01,-1.683E-01, 1.831E-01, 1.680E+00, 1.272E+00, 1.978E+00, 3.203E+00, 6.072E+00,-2.393E-01, 1.937E-02,-3.349E-01,-7.880E-02, 4.509E-01, 1.746E+00, 1.289E+00,-7.329E-01,-2.595E+00,-5.395E+00,-1.368E-01,-2.209E-01, 6.363E-01, 9.083E-01,-1.266E-01
 4.200E+02, 8.919E+02, 8.880E+02, 8.840E+02, 8.679E+02, 8.565E+02, 8.730E+02, 7.517E+02, 7.453E+02, 7.448E+02, 7.429E+02, 7.410E+02, 7.292E+02, 9.544E+02, 9.750E+02, 9.164E+02, 9.320E+02, 9.179E+02, 9.071E+02, 1.315E+02, 8.204E+01, 6.523E+01, 1.184E+02,-1.993E-01, 1.041E-02,-2.790E-01,-2.872E-01, 4.062E-01, 1.682E+00, 1.269E+00, 1.826E+00, 3.255E+00, 6.021E+00, 2.956E-03, 3.702E-02,-9.616E-02,-1.342E-01, 6.771E-01, 1.782E+00, 1.276E+00,-7.307E-01,-2.509E+00,-5.316E+00, 2.643E-02,-1.196E-01, 6.988E-01, 1.076E+00,-2.493E-01
 4.300E+02, 9.060E+02, 8.785E+02, 8.687E+02, 8.494E+02, 8.416E+02, 8.285E+02, 7.546E+02, 7.371E+02, 7.369E+02, 7.390E+02, 7.385E+02, 7.211E+02, 9.536E+02, 9.850E+02, 9.189E+02, 9.402E+02, 9.063E+02, 8.973E+02, 1.383E+02, 8.365E+01, 6.365E+01, 1.146E+02,-1.114E-01,-2.203E-02,-4.489E-01,-2.686E-01, 8.571E-01, 1.721E+00, 1.311E+00, 1.792E+00, 3.357E+00, 6.035E+00, 1.457E-02, 5.982E-02,-1.186E-01,-2.014E-02, 9.688E-01, 1.811E+00, 1.335E+00,-6.928E-01,-2.197E+00,-5.261E+00, 1.123E-01,-1.191E-01, 8.034E-01, 1.815E+00,-2.322E-01
 4.400E+02, 8.906E+02, 8.714E+02, 8.659E+02, 8.514E+02, 8.389E+02, 8.649E+02, 7.533E+02, 7.453E+02, 7.431E+02, 7.389E+02, 7.342E+02, 7.227E+02, 9.601E+02, 9.790E+02, 9.237E+02, 9.313E+02, 8.881E+02, 9.067E+02, 1.342E+02, 8.401E+01, 6.338E+01, 1.105E+02,-1.887E-01,-2.589E-01,-5.560E-01, 1.934E-01, 8.652E-01, 1.724E+00, 1.290E+00, 1.681E+00, 3.436E+00, 5.967E+00,-3.600E-02,-7.872E-02,-1.493E-01, 2.738E-01, 9.950E-01, 1.823E+00, 1.304E+00,-6.044E-01,-2.362E+00,-5.168E+00, 1.760E-01,-1.046E-01, 7.758E-01, 1.793E+00,-5.618E-02
 4.500E+02, 8.872E+02, 8.668E+02, 8.602E+02, 8.576E+02, 8.537E+02, 7.776E+02, 7.675E+02, 7.536E+02, 7.523E+02, 7.487E+02, 7.440E+02, 7.291E+02, 9.692E+02, 9.995E+02, 9.182E+02, 9.550E+02, 9.057E+02, 9.029E+02, 1.330E+02, 8.668E+01, 6.218E+01, 1.144E+02,-1.770E-01,-2.946E-01,-1.012E+00,-3.227E-01, 7.856E-01, 1.677E+00, 1.224E+00, 2.014E+00, 3.565E+00, 5.957E+00,-3.339E-02,-7.112E-02,-3.827E-01, 1.773E-02, 9.204E-01, 1.780E+00, 1.245E+00,-8.455E-01,-2.435E+00,-5.162E+00, 6.606E-02,-2.041E-01, 1.051E+00, 1.894E+00, 3.045E-02
 4.600E+02, 9.180E+02, 9.008E+02, 8.901E+02, 8.686E+02, 8.551E+02, 7.731E+02, 7.541E+02, 7.454E+02, 7.456E+02, 7.425E+02, 7.361E+02, 7.204E+02, 9.661E+02, 9.920E+02, 9.249E+02, 9.554E+02, 8.885E+02, 9.112E+02, 1.422E+02, 8.558E+01, 6.111E+01, 1.066E+02,-1.081E-01,-3.415E-02,-9.649E-01,-2.630E-01, 7.850E-01, 1.688E+00, 1.237E+00, 1.723E+00, 3.430E+00, 5.977E+00, 3.234E-02, 5.961E-02,-4.913E-01,-1.320E-01, 8.655E-01, 1.801E+00, 1.266E+00,-7.503E-01,-2.550E+00,-5.223E+00, 1.158E-01,-1.029E-01, 9.228E-01, 1.552E+00,-8.033E-02
 4.700E+02, 8.947E+02, 8.618E+02, 8.559E+02, 8.415E+02, 8.255E+02, 8.339E+02, 7.559E+02, 7.478E+02, 7.465E+02, 7.429E+02, 7.363E+02, 7.163E+02, 9.619E+02, 1.012E+03, 9.278E+02, 9.560E+02, 9.099E+02, 9.160E+02, 1.387E+02, 8.189E+01, 6.020E+01, 1.145E+02,-7.558E-02,-3.923E-01,-1.021E+00,-1.142E-01, 1.136E+00, 1.713E+00, 1.285E+00, 1.810E+00, 3.563E+00, 5.906E+00, 6.125E-02,-1.772E-01,-6.418E-01, 7.074E-02, 1.134E+00, 1.830E+00, 1.291E+00,-7.362E-01,-2.321E+00,-5.124E+00, 1.457E-01,-1.146E-01, 8.057E-01, 1.839E+00,-2.385E-02
 4.800E+02, 8.844E+02, 8.569E+02, 8.503E+02, 8.360E+02, 8.201E+02, 8.689E+02, 7.506E+02, 7.344E+02, 7.331E+02, 7.293E+02, 7.243E+02, 7.114E+02, 9.683E+02, 9.923E+02, 9.488E+02, 9.554E+02, 9.055E+02, 9.138E+02, 1.346E+02, 8.235E+01, 6.121E+01, 1.127E+02, 1.479E-01,-1.341E-01,-5.390E-01,-4.765E-01, 1.308E+00, 1.660E+00, 1.276E+00, 1.693E+00, 3.563E+00, 6.050E+00, 2.202E-01,-2.222E-02,-2.114E-01,-2.018E-01, 1.342E+00, 1.767E+00, 1.306E+00,-6.366E-01,-2.444E+00,-5.225E+00, 4.284E-02,-6.696E-02, 1.123E+00, 2.035E+00,-1.551E-01
 4.900E+02, 9.035E+02, 8.962E+02, 8.954E+02, 8.902E+02, 8.788E+02, 8.478E+02, 7.782E+02, 7.576E+02, 7.545E+02, 7.494E+02, 7.436E+02, 7.361E+02, 9.788E+02, 1.008E+03, 9.385E+02, 9.572E+02, 9.079E+02, 9.299E+02, 1.431E+02, 8.455E+01, 6.443E+01, 1.177E+02,-2.968E-01,-1.471E-01,-2.008E+00,-1.107E+00, 1.017E+00, 1.667E+00, 1.223E+00, 2.208E+00, 3.639E+00, 6.061E+00,-8.906E-02,-1.828E-02,-1.447E+00,-5.430E-01, 1.098E+00, 1.754E+00, 1.232E+00,-8.323E-01,-2.660E+00,-5.289E+00, 2.341E-02,-1.418E-01, 7.848E-01, 1.585E+00,-1.773E-01
 5.000E+02, 9.085E+02, 8.947E+02, 8.855E+02, 8.689E+02, 8.505E+02, 8.891E+02, 7.673E+02, 7.536E+02, 7.518E+02, 7.462E+02, 7.427E+02, 7.283E+02, 9.750E+02, 1.010E+03, 9.463E+02, 9.754E+02, 9.162E+02, 9.317E+02, 1.417E+02, 8.199E+01, 6.211E+01, 1.115E+02,-1.214E-01,-6.368E-03,-1.050E+00,-7.264E-01, 1.031E+00, 1.713E+00, 1.321E+00, 1.876E+00, 3.509E+00, 5.940E+00, 2.492E-02, 8.437E-02,-5.496E-01,-3.131E-01, 1.095E+00, 1.839E+00, 1.345E+00,-8.918E-01,-2.512E+00,-5.147E+00, 7.794E-02,-1.160E-01, 7.809E-01, 1.697E+00,-1.755E-01
 5.100E+02, 8.930E+02, 8.821E+02, 8.798E+02, 8.648E+02, 8.550E+02, 8.954E+02, 7.797E+02, 7.612E+02, 7.568E+02, 7.487E+02, 7.422E+02, 7.293E+02, 9.891E+02, 1.024E+03, 9.654E+02, 9.733E+02, 9.022E+02, 9.323E+02, 1.395E+02, 8.585E+01, 6.496E+01, 1.137E+02,-3.054E-02,-1.245E-01,-1.538E+00,-1.166E+00, 1.345E+00, 1.664E+00, 1.265E+00, 2.004E+00, 3.804E+00, 6.133E+00, 7.581E-02,-1.802E-02,-1.015E+00,-5.909E-01, 1.328E+00, 1.759E+00, 1.268E+00,-9.762E-01,-2.755E+00,-5.310E+00, 1.248E-01,-1.192E-01, 8.618E-01, 1.823E+00,-8.004E-02
 5.200E+02, 9.173E+02, 8.879E+02, 8.829E+02, 8.702E+02, 8.540E+02, 8.881E+02, 7.911E+02, 7.778E+02, 7.750E+02, 7.684E+02, 7.629E+02, 7.454E+02, 9.915E+02, 1.029E+03, 9.658E+02, 9.831E+02, 9.065E+02, 9.290E+02, 1.417E+02, 8.971E+01, 6.736E+01, 1.141E+02,-1.307E-01,-1.024E-01,-1.084E+00,-1.117E+00, 4.910E-01, 1.683E+00, 1.257E+00, 2.127E+00, 3.848E+00, 6.030E+00, 1.579E-02, 8.551E-03,-5.206E-01,-4.676E-01, 7.823E-01, 1.784E+00, 1.270E+00,-9.584E-01,-2.608E+00,-5.275E+00, 1.154E-01,-1.065E-01, 1.054E+00, 1.899E+00,-2.584E-01
 5.300E+02, 9.316E+02, 8.998E+02, 8.926E+02, 8.768E+02, 8.645E+02, 8.766E+02, 7.800E+02, 7.611E+02, 7.595E+02, 7.568E+02, 7.507E+02, 7.449E+02, 9.966E+02, 1.032E+03, 9.581E+02, 9.842E+02, 9.010E+02, 9.540E+02, 1.489E+02, 8.934E+01, 6.661E+01, 1.128E+02,-7.396E-02,-2.628E-01,-1.200E+00,-1.037E+00, 1.454E+00, 1.691E+00, 1.264E+00, 1.956E+00, 3.787E+00, 6.018E+00, 4.321E-02,-9.142E-02,-6.683E-01,-5.321E-01, 1.337E+00, 1.775E+00, 1.276E+00,-9.356E-01,-2.701E+00,-5.222E+00, 1.342E-01,-7.213E-02, 8.694E-01, 2.006E+00, 3.432E-04
 5.400E+02, 9.201E+02, 8.939E+02, 8.884E+02, 8.748E+02, 8.610E+02, 8.935E+02, 7.826E+02, 7.701E+02, 7.695E+02, 7.665E+02, 7.605E+02, 7.415E+02, 1.000E+03, 1.044E+03, 9.669E+02, 9.893E+02, 9.096E+02, 9.440E+02, 1.500E+02, 8.757E+01, 6.694E+01, 1.130E+02,-1.824E-01,-2.147E-01,-1.165E+00,-1.077E+00, 9.885E-01, 1.683E+00, 1.252E+00, 2.019E+00, 3.736E+00, 5.998E+00,-3.100E-02,-9.362E-02,-6.703E-01,-5.132E-01, 1.005E+00, 1.760E+00, 1.240E+00,-9.749E-01,-2.641E+00,-5.194E+00, 8.856E-02,-1.273E-01, 9.048E-01, 1.925E+00,-5.021E-02
 5.500E+02, 9.666E+02, 9.590E+02, 9.519E+02, 9.236E+02, 8.967E+02, 8.765E+02, 7.947E+02, 7.849E+02, 7.825E+02, 7.789E+02, 7.731E+02, 7.624E+02, 9.959E+02, 1.054E+03, 9.476E+02, 1.011E+03, 9.642E+02, 9.661E+02, 1.615E+02, 9.028E+01, 7.070E+01, 1.253E+02,-4.083E-01,-3.272E-01,-1.744E+00,-1.970E+00, 1.348E+00, 1.652E+00, 1.170E+00, 2.172E+00, 3.892E+00, 6.038E+00,-1.767E-01,-9.013E-02,-1.048E+00,-1.071E+00, 1.318E+00, 1.744E+00, 1.160E+00,-9.282E-01,-2.696E+00,-5.214E+00,-3.949E-03,-3.001E-01, 8.807E-01, 1.615E+00, 2.383E-01
 5.600E+02, 9.683E+02, 9.417E+02, 9.341E+02, 9.169E+02, 9.037E+02, 8.439E+02, 7.920E+02, 7.787E+02, 7.773E+02, 7.750E+02, 7.703E+02, 7.575E+02, 1.013E+03, 1.067E+03, 9.673E+02, 1.014E+03, 9.705E+02, 9.940E+02, 1.607E+02, 9.012E+01, 6.940E+01, 1.306E+02,-3.355E-01,-2.735E-01,-2.024E+00,-5.531E-01, 9.199E-01, 1.665E+00, 1.219E+00, 2.254E+00, 3.726E+00, 6.088E+00,-1.078E-01,-5.858E-02,-1.347E+00,-1.302E-01, 9.507E-01, 1.783E+00, 1.246E+00,-1.098E+00,-2.685E+00,-5.287E+00, 2.587E-03,-2.185E-01, 5.812E-01, 1.599E+00,-1.562E-01
 5.700E+02, 9.626E+02, 9.576E+02, 9.523E+02, 9.279E+02, 9.036E+02, 8.951E+02, 8.008E+02, 7.871E+02, 7.840E+02, 7.784E+02, 7.732E+02, 7.544E+02, 1.014E+03, 1.051E+03, 9.765E+02, 1.010E+03, 9.582E+02, 9.818E+02, 1.598E+02, 9.221E+01, 6.997E+01, 1.268E+02,-3.183E-01,-3.581E-01,-1.554E+00,-1.658E-01, 5.757E-01, 1.707E+00, 1.232E+00, 1.979E+00, 3.651E+00, 6.039E+00,-1.101E-01,-1.026E-01,-9.996E-01, 9.278E-02, 8.041E-01, 1.804E+00, 1.241E+00,-9.391E-01,-2.799E+00,-5.320E+00, 5.047E-02,-2.351E-01, 6.818E-01, 1.429E+00,-2.294E-01
 5.800E+02, 9.636E+02, 9.405E+02, 9.335E+02, 9.146E+02, 8.947E+02, 8.831E+02, 7.771E+02, 7.750E+02, 7.745E+02, 7.718E+02, 7.675E+02, 7.633E+02, 1.019E+03, 1.050E+03, 9.893E+02, 9.799E+02, 9.541E+02, 9.934E+02, 1.605E+02, 9.111E+01, 6.998E+01, 1.257E+02,-2.938E-01,-2.393E-01,-1.113E+00,-3.629E-01, 3.517E-01, 1.714E+00, 1.227E+00, 2.015E+00, 3.526E+00, 6.219E+00,-9.879E-02,-5.870E-02,-7.926E-01,-2.036E-01, 6.128E-01, 1.798E+00, 1.244E+00,-9.944E-01,-2.644E+00,-5.469E+00, 6.047E-02,-1.976E-01, 7.948E-01, 1.472E+00,-2.497E-01
 5.900E+02, 9.762E+02, 9.518E+02, 9.439E+02, 9.224E+02, 8.992E+02, 9.047E+02, 8.140E+02, 7.915E+02, 7.904E+02, 7.853E+02, 7.787E+02, 7.588E+02, 1.022E+03, 1.067E+03, 9.914E+02, 1.040E+03, 9.884E+02, 9.954E+02, 1.699E+02, 9.541E+01, 7.130E+01, 1.303E+02,-1.322E-01,-3.442E-01,-1.559E+00,-1.176E+00, 7.998E-01, 1.728E+00, 1.272E+00, 2.223E+00, 3.729E+00, 6.252E+00, 4.565E-03,-9.455E-02,-1.078E+00,-6.000E-01, 9.807E-01, 1.817E+00, 1.295E+00,-1.164E+00,-2.769E+00,-5.495E+00, 1.152E-01,-1.721E-01, 7.813E-01, 1.604E+00,-1.486E-01
 6.000E+02, 9.548E+02, 9.380E+02, 9.309E+02, 9.306E+02, 9.249E+02, 8.016E+02, 7.997E+02, 7.908E+02, 7.922E+02, 7.862E+02, 7.830E+02, 7.618E+02, 1.015E+03, 1.073E+03, 9.819E+02, 9.979E+02, 9.347E+02, 9.759E+02, 1.650E+02, 9.165E+01, 6.987E+01, 1.206E+02,-2.400E-01,-7.559E-02,-8.287E-01,-5.183E-01, 7.858E-01, 1.713E+00, 1.269E+00, 2.043E+00, 3.626E+00, 6.023E+00,-6.635E-02, 1.108E-02,-4.691E-01,-1.579E-01, 9.100E-01, 1.811E+00, 1.298E+00,-8.076E-01,-2.544E+00,-5.285E+00, 6.349E-02,-5.088E-02, 9.282E-01, 1.820E+00,-2.541E-02
 6.100E+02, 9.401E+02, 9.240E+02, 9.159E+02, 9.050E+02, 9.000E+02, 6.162E+02, 7.818E+02, 7.672E+02, 7.647E+02, 7.567E+02, 7.469E+02, 7.216E+02, 1.091E+03, 1.150E+03, 9.470E+02, 9.851E+02, 1.014E+03, 1.137E+03, 1.522E+02, 8.127E+01, 6.224E+01, 9.500E+01, 4.064E-02, 1.158E-01,-4.080E-01,-1.776E+00, 5.377E-01, 1.761E+00, 1.348E+00, 1.122E+00, 3.490E+00, 5.888E+00, 1.673E-01, 1.605E-01,-1.902E-01,-9.458E-01, 7.841E-01, 1.863E+00, 1.405E+00,-1.694E-01,-2.429E+00,-5.170E+00, 1.188E-01,-4.917E-02, 3.935E-01, 1.527E+00,-1.793E-01
 6.200E+02, 8.994E+02, 7.984E+02, 7.003E+02, 4.997E+02, 3.587E+02, 2.399E+02, 7.547E+02, 7.039E+02, 6.870E+02, 6.448E+02, 6.004E+02, 3.606E+02, 1.411E+03, 1.307E+03, 1.156E+03, 1.148E+03, 6.387E+02, 9.440E+02, 9.864E+01, 5.284E+01, 4.237E+01, 4.308E+01,-2.191E-01,-8.917E-02, 1.377E-01,-1.541E+00,-6.110E-01, 1.656E+00, 1.361E+00, 5.815E-01, 2.444E+00, 4.725E+00,-4.710E-02, 1.076E-02, 4.371E-02,-6.529E-01,-1.747E-01, 1.745E+00, 1.404E+00, 9.780E-02,-1.713E+00,-4.158E+00, 6.989E-02,-6.473E-02, 1.027E-02, 7.422E-01,-8.075E-02
 6.300E+02, 7.392E+02, 5.031E+02, 3.736E+02, 2.476E+02, 2.285E+02, 2.027E+02, 7.081E+02, 6.621E+02, 6.329E+02, 4.449E+02, 3.270E+02, 2.809E+02, 1.342E+03, 1.181E+03, 1.067E+03, 1.061E+03, 4.606E+02, 6.839E+02, 6.838E+01, 3.953E+01, 3.568E+01, 3.359E+01,-1.324E-01,-9.011E-02,-1.136E-01,-6.646E-01,-8.930E-01, 1.543E+00, 1.225E+00, 5.097E-01, 1.960E+00, 4.217E+00,-1.026E-02, 2.960E-02,-6.324E-02,-2.846E-01,-4.072E-01, 1.630E+00, 1.295E+00,-1.100E-01,-1.653E+00,-3.663E+00, 1.146E-01,-3.748E-02, 1.548E-01, 5.345E-01, 1.356E-01
 6.400E+02, 7.084E+02, 4.341E+02, 3.321E+02, 2.374E+02, 2.154E+02, 1.876E+02, 6.704E+02, 6.275E+02, 5.754E+02, 3.374E+02, 2.749E+02, 2.431E+02, 1.243E+03, 1.075E+03, 9.435E+02, 9.858E+02, 4.413E+02, 6.195E+02, 5.718E+01, 3.345E+01, 3.160E+01, 2.961E+01,-1.717E-01,-1.396E-01,-1.676E-01,-3.127E-01,-1.101E+00, 1.504E+00, 1.194E+00, 5.132E-01, 1.872E+00, 4.074E+00,-5.505E-02,-1.603E-02,-1.365E-01,-1.600E-01,-5.260E-01, 1.587E+00, 1.250E+00,-1.683E-01,-1.628E+00,-3.476E+00, 2.014E-01,-6.408E-02, 5.530E-02, 5.254E-01,-2.999E-02
 6.500E+02, 6.832E+02, 4.002E+02, 3.135E+02, 2.232E+02, 2.000E+02, 1.739E+02, 6.526E+02, 5.790E+02, 5.247E+02, 3.414E+02, 2.655E+02, 2.284E+02, 1.135E+03, 9.959E+02, 9.042E+02, 8.969E+02, 3.925E+02, 4.962E+02, 5.125E+01, 2.972E+01, 2.867E+01, 2.715E+01, 7.721E-03, 5.610E-02,-2.326E-01, 1.396E-02,-1.109E+00, 1.505E+00, 1.198E+00, 4.949E-01, 1.740E+00, 3.989E+00, 8.553E-02, 1.212E-01,-1.235E-01, 6.267E-02,-5.086E-01, 1.588E+00, 1.264E+00, 2.531E-01,-1.525E+00,-3.427E+00, 2.579E-01,-1.909E-02, 6.319E-02, 4.201E-01, 6.003E-03
 6.600E+02, 6.498E+02, 3.350E+02, 2.802E+02, 2.256E+02, 2.048E+02, 1.750E+02, 6.279E+02, 5.133E+02, 3.954E+02, 2.705E+02, 2.482E+02, 2.253E+02, 1.034E+03, 9.430E+02, 8.658E+02, 8.507E+02, 3.221E+02, 4.591E+02, 4.595E+01, 2.734E+01, 2.647E+01, 2.482E+01,-1.511E-01, 2.238E-02,-7.735E-03,-2.658E-01,-1.199E+00, 1.444E+00, 1.142E+00, 4.098E-01, 1.730E+00, 3.792E+00,-1.821E-02, 7.744E-02,-2.509E-02,-1.033E-01,-5.626E-01, 1.526E+00, 1.205E+00, 7.603E-02,-1.491E+00,-3.190E+00, 5.449E-02,-1.046E-02, 8.995E-02, 5.640E-01, 1.182E-01
 6.700E+02, 6.418E+02, 2.382E+02, 2.146E+02, 2.005E+02, 1.913E+02, 1.726E+02, 6.146E+02, 4.694E+02, 3.648E+02, 2.623E+02, 2.362E+02, 2.098E+02, 1.044E+03, 9.192E+02, 7.998E+02, 8.284E+02, 2.679E+02, 4.062E+02, 4.330E+01, 2.541E+01, 2.463E+01, 2.313E+01,-1.858E-01,-1.362E-01, 1.313E-01,-2.786E-01,-7.852E-01, 1.448E+00, 1.145E+00, 4.966E-01, 1.678E+00, 3.678E+00,-5.079E-02,-3.953E-02, 4.397E-02,-1.204E-01,-3.255E-01, 1.525E+00, 1.186E+00,-2.654E-01,-1.449E+00,-3.202E+00, 3.284E-02,-8.552E-02, 8.091E-02, 5.054E-01, 8.233E-02
 6.800E+02, 6.154E+02, 2.783E+02, 2.313E+02, 1.993E+02, 1.861E+02, 1.653E+02, 5.962E+02, 3.855E+02, 3.083E+02, 2.557E+02, 2.319E+02, 2.095E+02, 9.623E+02, 8.925E+02, 7.887E+02, 7.860E+02, 2.831E+02, 3.703E+02, 3.943E+01, 2.352E+01, 2.319E+01, 2.170E+01,-7.294E-02,-9.779E-02,-1.223E-01,-3.478E-01,-9.717E-01, 1.468E+00, 1.172E+00, 4.922E-01, 1.681E+00, 3.569E+00, 2.942E-02, 4.977E-03,-8.611E-02,-2.115E-01,-4.535E-01, 1.551E+00, 1.233E+00, 1.048E-01,-1.450E+00,-3.046E+00, 1.604E-01,-2.984E-02, 2.638E-02, 5.398E-01, 6.101E-02
