s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 1.600E+02, 1.592E+02,-9.133E+01,-5.842E+01,-1.100E+01, 9.991E-01, 0.000E+00, 0.000E+00,-3.312E-01,-5.039E-01, 0.000E+00, 3.453E-03, 0.000E+00
 1.700E+02, 1.604E+02,-9.061E+01,-5.852E+01,-1.069E+01, 1.022E+00, 0.000E+00, 0.000E+00, 1.776E+00, 1.556E+00, 0.000E+00, 3.471E-03, 0.000E+00
 1.800E+02, 1.605E+02,-9.010E+01,-6.218E+01,-1.012E+01, 1.006E+00, 0.000E+00, 0.000E+00,-8.809E-01,-9.163E-01, 0.000E+00, 3.495E-03, 0.000E+00
 1.900E+02, 1.635E+02,-9.243E+01,-6.072E+01,-9.982E+00, 1.027E+00, 0.000E+00, 0.000E+00, 1.499E+00, 1.405E+00, 0.000E+00, 3.528E-03, 0.000E+00
 2.000E+02, 1.664E+02,-9.421E+01,-6.446E+01,-9.674E+00, 1.074E+00, 0.000E+00, 0.000E+00,-6.989E-01,-9.193E-01, 0.000E+00, 3.574E-03, 0.000E+00
 2.100E+02, 1.668E+02,-9.470E+01,-6.268E+01,-9.285E+00, 1.112E+00, 0.000E+00, 0.000E+00, 1.331E+00, 1.271E+00, 0.000E+00, 3.632E-03, 0.000E+00
 2.200E+02, 1.711E+02,-9.877E+01,-6.351E+01,-9.366E+00, 1.177E+00, 0.000E+00, 0.000E+00, 7.906E-01, 6.773E-01, 0.000E+00, 3.705E-03, 0.000E+00
 2.300E+02, 1.729E+02,-9.784E+01,-6.759E+01,-8.998E+00, 1.207E+00, 0.000E+00, 0.000E+00,-1.423E-01,-2.849E-01, 0.000E+00, 3.767E-03, 0.000E+00
 2.400E+02, 1.775E+02,-1.043E+02,-6.705E+01,-8.670E+00, 1.311E+00, 0.000E+00, 0.000E+00,-1.213E+00,-1.202E+00, 0.000E+00, 3.870E-03, 0.000E+00
 2.500E+02, 1.812E+02,-1.034E+02,-6.846E+01,-8.300E+00, 1.356E+00, 0.000E+00, 0.000E+00, 2.503E+00, 2.425E+00, 0.000E+00, 3.961E-03, 0.000E+00
 2.600E+02, 1.851E+02,-1.063E+02,-7.253E+01,-8.251E+00, 1.417E+00, 0.000E+00, 0.000E+00,-3.133E-01,-5.408E-01, 0.000E+00, 4.058E-03, 0.000E+00
 2.700E+02, 1.906E+02,-1.077E+02,-7.562E+01,-7.514E+00, 1.504E+00, 0.000E+00, 0.000E+00, 1.407E+00, 1.278E+00, 0.000E+00, 4.169E-03, 0.000E+00
 2.800E+02, 1.965E+02,-1.106E+02,-7.901E+01,-7.564E+00, 1.624E+00, 0.000E+00, 0.000E+00, 1.192E+00, 9.321E-01, 0.000E+00, 4.297E-03, 0.000E+00
 2.900E+02, 2.034E+02,-1.148E+02,-8.266E+01,-7.148E+00, 1.738E+00, 0.000E+00, 0.000E+00, 4.971E-01, 4.859E-01, 0.000E+00, 4.427E-03, 0.000E+00
 3.000E+02, 2.037E+02,-1.162E+02,-8.287E+01,-6.842E+00, 1.794E+00, 0.000E+00, 0.000E+00,-1.595E-01,-3.742E-01, 0.000E+00, 4.533E-03, 0.000E+00
 3.100E+02, 2.099E+02,-1.203E+02,-8.611E+01,-6.468E+00, 1.933E+00, 0.000E+00, 0.000E+00,-9.139E-01,-1.030E+00, 0.000E+00, 4.652E-03, 0.000E+00
 3.200E+02, 2.164E+02,-1.220E+02,-8.837E+01,-5.964E+00, 2.045E+00, 0.000E+00, 0.000E+00, 2.307E+00, 2.130E+00, 0.000E+00, 4.788E-03, 0.000E+00
 3.300E+02, 2.224E+02,-1.246E+02,-9.408E+01,-5.783E+00, 2.122E+00, 0.000E+00, 0.000E+00, 1.981E-01, 6.292E-02, 0.000E+00, 4.907E-03, 0.000E+00
 3.400E+02, 2.272E+02,-1.263E+02,-9.527E+01,-5.690E+00, 2.252E+00, 0.000E+00, 0.000E+00, 2.459E+00, 2.180E+00, 0.000E+00, 5.033E-03, 0.000E+00
 3.500E+02, 2.337E+02,-1.286E+02,-1.036E+02,-5.196E+00, 2.373E+00, 0.000E+00, 0.000E+00,-1.106E+00,-1.338E+00, 0.000E+00, 5.174E-03, 0.000E+00
 3.600E+02, 2.372E+02,-1.298E+02,-1.052E+02,-4.543E+00, 2.456E+00, 0.000E+00, 0.000E+00, 1.543E-01, 5.343E-02, 0.000E+00, 5.272E-03, 0.000E+00
 3.700E+02, 2.410E+02,-1.303E+02,-1.077E+02,-4.148E+00, 2.557E+00, 0.000E+00, 0.000E+00, 1.604E+00, 1.409E+00, 0.000E+00, 5.369E-03, 0.000E+00
 3.800E+02, 2.501E+02,-1.347E+02,-1.118E+02,-4.003E+00, 2.716E+00, 0.000E+00, 0.000E+00, 2.346E+00, 2.252E+00, 0.000E+00, 5.510E-03, 0.000E+00
 3.900E+02, 2.589E+02,-1.391E+02,-1.194E+02,-3.753E+00, 2.966E+00, 0.000E+00, 0.000E+00,-8.747E-02,-3.311E-01, 0.000E+00, 5.729E-03, 0.000E+00
