s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 7.400E+02, 7.429E+02, 4.517E+02, 3.634E+02, 1.455E+02, 6.446E+01, 5.393E+01, 5.979E+02, 5.448E+02, 5.138E+02, 3.722E+02, 1.153E+02, 7.602E+01, 1.207E+03, 8.391E+02, 1.069E+03, 8.754E+02, 8.053E+02, 9.334E+02, 2.781E+01, 1.772E+01, 8.473E+00, 2.356E+01, 6.043E-01, 5.244E-01, 3.764E-01, 6.042E-01, 1.988E+00, 1.738E-02,-8.245E-02,-3.209E-02, 2.277E-01,-3.945E-01, 6.180E-01, 5.167E-01, 3.663E-01,-5.010E-01,-1.662E+00,-8.635E-02,-1.182E-01,-7.338E-02, 1.509E-01, 4.179E-01, 7.316E-01, 1.718E+00
 7.500E+02, 8.397E+02, 3.968E+02, 3.066E+02, 1.233E+02, 6.428E+01, 5.183E+01, 6.030E+02, 5.587E+02, 5.240E+02, 3.695E+02, 1.342E+02, 7.618E+01, 1.145E+03, 8.467E+02, 1.073E+03, 8.710E+02, 7.593E+02, 8.442E+02, 3.178E+01, 1.811E+01, 8.530E+00, 2.263E+01, 6.007E-01, 5.265E-01, 3.599E-01, 6.463E-01, 2.179E+00, 9.921E-03,-1.004E-01,-1.603E-03, 1.736E-01,-3.442E-01, 6.180E-01, 5.209E-01, 3.502E-01,-5.104E-01,-1.828E+00,-6.899E-02,-1.052E-01,-1.100E-01, 2.423E-01, 3.323E-01, 7.157E-01, 1.833E+00
 7.600E+02, 7.957E+02, 4.529E+02, 3.541E+02, 1.468E+02, 6.788E+01, 5.360E+01, 5.844E+02, 5.282E+02, 5.034E+02, 3.840E+02, 1.674E+02, 7.588E+01, 1.164E+03, 8.289E+02, 1.023E+03, 8.338E+02, 8.506E+02, 8.744E+02, 3.123E+01, 1.741E+01, 8.593E+00, 2.360E+01, 6.042E-01, 5.092E-01, 3.827E-01, 6.260E-01, 2.060E+00, 3.522E-02, 2.295E-03,-4.053E-02, 2.456E-01,-2.034E-01, 6.233E-01, 5.193E-01, 3.616E-01,-4.825E-01,-1.738E+00,-8.585E-02,-1.114E-01,-1.023E-01, 2.201E-01, 4.091E-01, 7.364E-01, 1.728E+00
 7.700E+02, 8.087E+02, 4.035E+02, 2.942E+02, 1.120E+02, 6.285E+01, 5.307E+01, 6.028E+02, 5.396E+02, 5.077E+02, 3.271E+02, 1.248E+02, 7.634E+01, 1.180E+03, 8.547E+02, 1.110E+03, 8.898E+02, 7.777E+02, 7.925E+02, 3.170E+01, 1.825E+01, 8.775E+00, 2.090E+01, 6.204E-01, 5.405E-01, 3.980E-01, 6.363E-01, 2.066E+00, 6.987E-02,-1.074E-01,-5.996E-02, 2.948E-01,-4.543E-01, 6.323E-01, 5.401E-01, 3.763E-01,-4.515E-01,-1.715E+00,-7.136E-02,-8.273E-02,-6.642E-02, 2.185E-01, 4.387E-01, 6.856E-01, 1.743E+00
 7.800E+02, 8.740E+02, 4.277E+02, 3.347E+02, 1.347E+02, 6.849E+01, 5.403E+01, 5.904E+02, 5.528E+02, 5.250E+02, 3.866E+02, 1.437E+02, 7.576E+01, 1.117E+03, 8.548E+02, 1.004E+03, 8.024E+02, 8.007E+02, 8.973E+02, 3.707E+01, 1.677E+01, 8.688E+00, 2.299E+01, 6.263E-01, 5.505E-01, 4.183E-01, 6.685E-01, 2.146E+00, 4.247E-02,-7.594E-02,-1.272E-01, 3.142E-01,-1.460E-01, 6.365E-01, 5.508E-01, 3.801E-01,-4.374E-01,-1.820E+00,-8.629E-02,-8.930E-02,-8.309E-02, 2.414E-01, 1.737E-01, 6.702E-01, 1.773E+00
 7.900E+02, 8.450E+02, 4.330E+02, 3.083E+02, 1.128E+02, 6.647E+01, 5.373E+01, 6.064E+02, 5.525E+02, 5.232E+02, 3.824E+02, 1.444E+02, 7.875E+01, 1.150E+03, 9.073E+02, 1.010E+03, 8.458E+02, 7.333E+02, 7.304E+02, 3.692E+01, 1.683E+01, 8.720E+00, 2.058E+01, 6.164E-01, 5.411E-01, 3.781E-01, 6.819E-01, 2.139E+00, 5.526E-02,-3.709E-02,-3.635E-02, 1.838E-01,-2.645E-01, 6.361E-01, 5.414E-01, 3.348E-01,-4.951E-01,-1.799E+00,-6.689E-02,-1.112E-01,-1.196E-01, 1.943E-01, 2.823E-01, 7.179E-01, 1.716E+00
 8.000E+02, 8.050E+02, 4.916E+02, 3.699E+02, 1.550E+02, 7.357E+01, 5.409E+01, 6.119E+02, 5.549E+02, 5.265E+02, 3.441E+02, 1.513E+02, 7.705E+01, 1.108E+03, 8.643E+02, 1.017E+03, 8.665E+02, 7.943E+02, 8.181E+02, 3.259E+01, 1.822E+01, 8.958E+00, 2.224E+01, 6.257E-01, 5.453E-01, 3.931E-01, 5.937E-01, 2.104E+00, 6.358E-02,-5.418E-02,-8.652E-02, 2.538E-01,-3.842E-01, 6.395E-01, 5.371E-01, 3.624E-01,-4.707E-01,-1.741E+00,-7.014E-02,-9.967E-02,-1.062E-01, 2.061E-01, 3.031E-01, 7.836E-01, 1.716E+00
 8.100E+02, 7.831E+02, 4.041E+02, 3.100E+02, 1.190E+02, 6.989E+01, 5.451E+01, 5.909E+02, 5.243E+02, 5.036E+02, 3.820E+02, 1.507E+02, 7.876E+01, 1.190E+03, 8.329E+02, 1.068E+03, 8.295E+02, 8.295E+02, 8.566E+02, 3.095E+01, 1.815E+01, 8.903E+00, 2.384E+01, 6.299E-01, 5.518E-01, 3.822E-01, 6.425E-01, 2.114E+00, 2.745E-02,-1.204E-01,-1.450E-02, 1.921E-01,-1.745E-01, 6.416E-01, 5.415E-01, 3.648E-01,-5.074E-01,-1.775E+00,-9.801E-02,-1.166E-01,-1.333E-01, 2.301E-01, 1.349E-01, 7.873E-01, 1.731E+00
 8.200E+02, 8.326E+02, 3.906E+02, 2.847E+02, 1.221E+02, 6.649E+01, 5.543E+01, 6.244E+02, 5.570E+02, 5.253E+02, 3.126E+02, 1.180E+02, 7.845E+01, 1.216E+03, 8.710E+02, 1.075E+03, 9.179E+02, 6.825E+02, 7.782E+02, 3.314E+01, 1.849E+01, 9.161E+00, 2.122E+01, 6.198E-01, 5.337E-01, 3.872E-01, 6.084E-01, 2.071E+00,-6.635E-03, 4.938E-03,-4.515E-03, 1.668E-01,-3.591E-01, 6.323E-01, 5.298E-01, 3.703E-01,-4.882E-01,-1.720E+00,-9.594E-02,-1.328E-01,-1.022E-01, 1.367E-01, 3.698E-01, 6.675E-01, 1.758E+00
 8.300E+02, 7.510E+02, 3.889E+02, 2.960E+02, 1.224E+02, 7.127E+01, 5.564E+01, 6.309E+02, 5.454E+02, 5.114E+02, 3.071E+02, 1.280E+02, 8.011E+01, 1.215E+03, 8.668E+02, 1.114E+03, 9.289E+02, 7.606E+02, 8.910E+02, 2.871E+01, 1.951E+01, 9.338E+00, 2.345E+01, 6.159E-01, 5.350E-01, 3.660E-01, 5.390E-01, 2.075E+00, 3.045E-02,-5.594E-02,-1.632E-02, 3.004E-01,-3.831E-01, 6.301E-01, 5.278E-01, 3.468E-01,-4.066E-01,-1.704E+00,-6.897E-02,-1.144E-01,-8.889E-02, 1.506E-01, 3.666E-01, 7.401E-01, 1.724E+00
 8.400E+02, 8.023E+02, 3.885E+02, 2.918E+02, 1.346E+02, 7.221E+01, 5.531E+01, 6.394E+02, 5.695E+02, 5.370E+02, 3.683E+02, 1.458E+02, 7.976E+01, 1.204E+03, 8.661E+02, 1.090E+03, 8.963E+02, 6.530E+02, 7.498E+02, 3.178E+01, 1.911E+01, 9.238E+00, 2.126E+01, 6.275E-01, 5.481E-01, 3.957E-01, 5.899E-01, 2.066E+00, 9.631E-02,-4.205E-02,-3.678E-02, 2.900E-01,-4.046E-01, 6.397E-01, 5.445E-01, 3.930E-01,-4.314E-01,-1.670E+00,-8.676E-02,-1.432E-01,-9.694E-02, 1.691E-01, 3.916E-01, 8.039E-01, 1.800E+00
 8.500E+02, 8.744E+02, 3.793E+02, 2.424E+02, 1.055E+02, 6.969E+01, 5.392E+01, 6.164E+02, 5.427E+02, 5.112E+02, 3.582E+02, 1.320E+02, 8.043E+01, 1.168E+03, 8.622E+02, 1.048E+03, 8.348E+02, 8.357E+02, 7.922E+02, 3.357E+01, 1.848E+01, 9.282E+00, 2.216E+01, 6.307E-01, 5.642E-01, 3.935E-01, 6.352E-01, 2.144E+00, 1.120E-01,-1.289E-01,-5.446E-02, 3.544E-01,-2.560E-01, 6.423E-01, 5.417E-01, 3.703E-01,-4.967E-01,-1.780E+00,-6.356E-02,-1.389E-01,-1.027E-01, 2.081E-01, 3.646E-01, 6.318E-01, 1.744E+00
 8.600E+02, 8.051E+02, 4.127E+02, 2.870E+02, 1.277E+02, 7.035E+01, 5.522E+01, 5.950E+02, 5.382E+02, 5.127E+02, 3.940E+02, 1.661E+02, 7.900E+01, 1.166E+03, 8.353E+02, 1.051E+03, 8.047E+02, 7.445E+02, 7.914E+02, 3.491E+01, 1.796E+01, 9.175E+00, 2.253E+01, 6.631E-01, 5.915E-01, 4.433E-01, 6.787E-01, 2.111E+00, 1.572E-01,-1.460E-01,-1.215E-01, 2.288E-01,-1.629E-01, 6.613E-01, 5.692E-01, 3.876E-01,-4.802E-01,-1.754E+00,-9.426E-02,-1.441E-01,-3.747E-02, 2.185E-01, 2.996E-01, 7.968E-01, 1.738E+00
 8.700E+02, 8.282E+02, 4.184E+02, 3.186E+02, 1.507E+02, 7.799E+01, 5.599E+01, 6.083E+02, 5.529E+02, 5.123E+02, 3.592E+02, 1.315E+02, 8.079E+01, 1.238E+03, 8.913E+02, 1.118E+03, 9.164E+02, 7.156E+02, 8.165E+02, 3.084E+01, 1.976E+01, 9.377E+00, 2.216E+01, 6.521E-01, 5.820E-01, 4.073E-01, 6.383E-01, 2.152E+00, 1.004E-01,-2.166E-01,-5.168E-02, 2.763E-01,-2.935E-01, 6.644E-01, 5.444E-01, 3.901E-01,-4.933E-01,-1.777E+00,-5.459E-02,-9.675E-02,-7.600E-02, 1.596E-01, 3.235E-01, 6.966E-01, 1.766E+00
 8.800E+02, 7.583E+02, 3.486E+02, 2.472E+02, 1.169E+02, 7.404E+01, 5.735E+01, 6.133E+02, 5.493E+02, 5.142E+02, 3.579E+02, 1.482E+02, 8.286E+01, 1.232E+03, 8.268E+02, 1.071E+03, 8.738E+02, 7.771E+02, 9.118E+02, 3.060E+01, 1.918E+01, 9.463E+00, 2.548E+01, 6.478E-01, 5.660E-01, 4.034E-01, 6.502E-01, 2.048E+00, 2.553E-02,-1.219E-01, 3.998E-02, 2.284E-01,-3.703E-01, 6.607E-01, 5.667E-01, 3.850E-01,-4.797E-01,-1.698E+00,-9.062E-02,-6.878E-02,-1.073E-01, 2.152E-01, 4.161E-01, 6.888E-01, 1.753E+00
 8.900E+02, 8.202E+02, 4.495E+02, 3.357E+02, 1.384E+02, 7.885E+01, 5.917E+01, 6.114E+02, 5.498E+02, 5.167E+02, 3.848E+02, 1.374E+02, 8.027E+01, 1.225E+03, 8.179E+02, 1.087E+03, 8.743E+02, 8.110E+02, 9.070E+02, 2.994E+01, 1.861E+01, 9.570E+00, 2.410E+01, 6.330E-01, 5.533E-01, 3.978E-01, 6.249E-01, 2.067E+00, 3.972E-02,-1.088E-01,-5.283E-02, 2.944E-01,-3.533E-01, 6.509E-01, 5.550E-01, 3.606E-01,-4.695E-01,-1.741E+00,-9.032E-02,-8.360E-02,-9.005E-02, 1.973E-01, 3.999E-01, 7.196E-01, 1.778E+00
 9.000E+02, 7.712E+02, 4.094E+02, 3.081E+02, 1.382E+02, 7.419E+01, 5.719E+01, 6.243E+02, 5.458E+02, 5.082E+02, 3.574E+02, 1.426E+02, 8.276E+01, 1.191E+03, 8.357E+02, 1.061E+03, 8.999E+02, 7.801E+02, 8.892E+02, 3.218E+01, 1.889E+01, 9.541E+00, 2.362E+01, 6.468E-01, 5.653E-01, 4.241E-01, 6.702E-01, 2.111E+00, 9.248E-02,-1.140E-01,-6.099E-02, 2.266E-01,-3.787E-01, 6.558E-01, 5.612E-01, 4.161E-01,-5.448E-01,-1.760E+00,-1.160E-01,-8.820E-02,-7.052E-02, 1.522E-01, 2.855E-01, 6.559E-01, 1.750E+00
 9.100E+02, 4.213E+02, 1.277E+02, 1.058E+02, 7.357E+01, 6.294E+01, 5.366E+01, 3.871E+02, 2.081E+02, 1.863E+02, 1.257E+02, 8.818E+01, 7.334E+01, 5.566E+02, 4.897E+02, 5.448E+02, 4.933E+02, 1.426E+02, 2.006E+02, 1.227E+01, 8.318E+00, 5.689E+00, 8.251E+00, 6.460E-01, 5.527E-01, 4.209E-01, 3.725E-01, 1.327E+00, 7.438E-02,-5.403E-02,-4.320E-02, 1.293E-01,-2.377E-01, 6.577E-01, 5.478E-01, 3.835E-01,-1.896E-01,-1.123E+00,-8.656E-02,-1.305E-01,-1.328E-01, 1.298E-01, 1.255E-01, 2.119E-01, 7.909E-01
 9.200E+02, 2.134E+02, 7.493E+01, 7.087E+01, 6.494E+01, 6.056E+01, 5.289E+01, 1.847E+02, 9.002E+01, 8.307E+01, 7.499E+01, 6.770E+01, 6.356E+01, 2.318E+02, 3.013E+02, 3.379E+02, 3.119E+02, 8.728E+01, 9.499E+01, 7.288E+00, 3.173E+00, 4.073E+00, 5.831E+00, 5.730E-01, 5.023E-01, 3.606E-01, 4.406E-01, 1.019E+00, 8.250E-02,-1.465E-01,-9.617E-02,-6.304E-02,-9.366E-02, 5.837E-01, 4.888E-01, 3.279E-01,-3.785E-01,-9.090E-01,-8.690E-02,-9.310E-02,-1.325E-01, 2.153E-01, 2.312E-02, 1.409E-01, 6.307E-01
 9.300E+02, 1.718E+02, 7.288E+01, 6.776E+01, 6.212E+01, 5.942E+01, 5.525E+01, 1.686E+02, 8.458E+01, 7.657E+01, 6.753E+01, 6.520E+01, 6.262E+01, 1.941E+02, 2.575E+02, 3.000E+02, 2.684E+02, 8.335E+01, 8.933E+01, 6.659E+00, 2.648E+00, 3.693E+00, 5.368E+00, 5.594E-01, 4.833E-01, 3.599E-01, 4.636E-01, 9.760E-01,-3.119E-02,-7.392E-02,-7.629E-02,-1.766E-01,-9.494E-02, 5.763E-01, 4.670E-01, 3.255E-01,-3.722E-01,-8.747E-01,-6.583E-02,-1.432E-01,-9.964E-02, 2.130E-01, 2.098E-03, 1.491E-01, 5.834E-01
 9.400E+02, 1.574E+02, 6.345E+01, 6.193E+01, 6.007E+01, 5.806E+01, 5.379E+01, 1.638E+02, 8.418E+01, 7.650E+01, 6.787E+01, 6.526E+01, 6.152E+01, 1.718E+02, 2.228E+02, 2.764E+02, 2.464E+02, 8.107E+01, 8.867E+01, 6.172E+00, 2.434E+00, 3.418E+00, 5.058E+00, 5.423E-01, 4.762E-01, 3.205E-01, 4.387E-01, 9.461E-01,-4.961E-02,-1.110E-02,-3.033E-02,-2.304E-01,-8.550E-02, 5.547E-01, 4.783E-01, 2.542E-01,-3.160E-01,-8.444E-01,-8.137E-02,-1.237E-01,-1.276E-01, 2.014E-01, 2.362E-02, 1.539E-01, 5.613E-01
 9.500E+02, 1.586E+02, 6.267E+01, 6.075E+01, 5.851E+01, 5.677E+01, 5.304E+01, 1.588E+02, 7.798E+01, 7.041E+01, 6.512E+01, 6.323E+01, 6.090E+01, 1.747E+02, 2.081E+02, 2.687E+02, 2.301E+02, 7.805E+01, 8.387E+01, 5.761E+00, 2.288E+00, 3.227E+00, 4.853E+00, 5.323E-01, 4.583E-01, 3.381E-01, 4.145E-01, 9.394E-01,-2.838E-02,-6.321E-02, 3.417E-02,-2.303E-01,-1.095E-01, 5.445E-01, 4.477E-01, 3.274E-01,-3.155E-01,-8.438E-01,-7.334E-02,-1.369E-01,-1.152E-01, 1.976E-01, 7.269E-03, 1.434E-01, 5.285E-01
 9.600E+02, 1.507E+02, 6.818E+01, 6.478E+01, 5.910E+01, 5.568E+01, 5.118E+01, 1.506E+02, 8.102E+01, 7.231E+01, 6.459E+01, 6.143E+01, 6.002E+01, 1.661E+02, 2.065E+02, 2.546E+02, 2.280E+02, 7.460E+01, 8.192E+01, 5.463E+00, 2.174E+00, 3.059E+00, 4.655E+00, 5.301E-01, 4.555E-01, 3.205E-01, 4.218E-01, 9.301E-01,-2.453E-02,-8.062E-03,-3.487E-02,-1.971E-01,-7.368E-02, 5.424E-01, 4.529E-01, 2.835E-01,-3.158E-01,-8.352E-01,-7.606E-02,-1.308E-01,-1.162E-01, 1.911E-01,-9.345E-03, 1.347E-01, 5.775E-01
