s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 3.600E+02, 5.602E+02, 2.924E+02, 2.439E+02, 1.440E+02, 8.915E+01, 5.010E+01, 5.185E+02, 4.781E+02, 4.661E+02, 3.628E+02, 1.732E+02, 6.748E+01, 1.054E+03, 5.946E+02, 9.155E+02, 6.516E+02, 7.707E+02, 9.216E+02, 2.037E+01, 1.389E+01, 7.664E+00, 3.559E+01, 5.947E-01, 5.288E-01, 4.061E-01, 5.888E-01, 1.806E+00, 2.843E-02,-2.978E-02,-6.077E-02, 2.396E-01,-4.292E-01, 6.078E-01, 5.268E-01, 3.841E-01,-4.364E-01,-1.443E+00,-9.094E-02,-1.205E-01,-9.734E-02, 2.171E-01, 4.439E-01, 6.449E-01, 1.489E+00
 3.700E+02, 5.310E+02, 2.847E+02, 2.225E+02, 1.142E+02, 6.416E+01, 4.849E+01, 5.286E+02, 4.692E+02, 4.400E+02, 3.133E+02, 1.628E+02, 6.884E+01, 1.102E+03, 6.217E+02, 9.766E+02, 7.081E+02, 7.650E+02, 8.909E+02, 1.977E+01, 1.433E+01, 8.048E+00, 3.387E+01, 6.142E-01, 5.429E-01, 4.195E-01, 5.122E-01, 1.746E+00, 6.439E-02,-5.284E-02,-1.134E-01, 2.899E-01,-4.187E-01, 6.168E-01, 5.388E-01, 3.876E-01,-3.525E-01,-1.361E+00,-9.319E-02,-1.294E-01,-1.120E-01, 1.828E-01, 6.308E-01, 6.694E-01, 1.361E+00
 3.800E+02, 5.557E+02, 2.948E+02, 2.346E+02, 1.266E+02, 7.722E+01, 5.056E+01, 5.318E+02, 4.555E+02, 4.227E+02, 2.766E+02, 1.228E+02, 7.154E+01, 1.124E+03, 6.595E+02, 1.002E+03, 7.391E+02, 6.755E+02, 8.967E+02, 2.101E+01, 1.410E+01, 8.451E+00, 3.285E+01, 6.040E-01, 5.371E-01, 4.099E-01, 5.489E-01, 1.788E+00, 3.383E-02,-6.329E-02,-5.839E-02, 3.362E-01,-4.961E-01, 6.114E-01, 5.303E-01, 3.938E-01,-4.009E-01,-1.431E+00,-8.426E-02,-1.096E-01,-1.128E-01, 1.790E-01, 4.404E-01, 6.707E-01, 1.301E+00
 3.900E+02, 5.252E+02, 2.822E+02, 2.457E+02, 1.399E+02, 7.171E+01, 5.282E+01, 5.478E+02, 4.870E+02, 4.576E+02, 3.211E+02, 1.147E+02, 7.197E+01, 1.154E+03, 6.298E+02, 1.019E+03, 7.331E+02, 7.802E+02, 8.987E+02, 2.052E+01, 1.587E+01, 8.625E+00, 3.398E+01, 6.134E-01, 5.467E-01, 4.176E-01, 5.500E-01, 1.798E+00, 3.085E-02,-1.472E-02,-1.145E-01, 2.675E-01,-4.428E-01, 6.267E-01, 5.371E-01, 3.943E-01,-4.482E-01,-1.360E+00,-4.574E-02,-1.425E-01,-1.031E-01, 1.811E-01, 4.457E-01, 6.344E-01, 1.325E+00
 4.000E+02, 5.137E+02, 2.476E+02, 1.832E+02, 9.391E+01, 6.405E+01, 5.324E+01, 5.473E+02, 4.896E+02, 4.431E+02, 2.871E+02, 1.438E+02, 7.143E+01, 1.169E+03, 5.947E+02, 1.041E+03, 7.595E+02, 7.577E+02, 9.070E+02, 1.947E+01, 1.601E+01, 8.953E+00, 3.485E+01, 6.259E-01, 5.576E-01, 4.339E-01, 5.837E-01, 1.760E+00, 3.386E-02,-1.132E-01,-9.704E-02, 2.492E-01,-5.105E-01, 6.346E-01, 5.375E-01, 4.084E-01,-4.508E-01,-1.411E+00,-7.253E-02,-1.172E-01,-1.119E-01, 1.740E-01, 4.050E-01, 7.114E-01, 1.291E+00
 4.100E+02, 5.035E+02, 3.305E+02, 2.799E+02, 1.209E+02, 7.230E+01, 5.437E+01, 5.427E+02, 4.865E+02, 4.485E+02, 3.148E+02, 1.450E+02, 7.543E+01, 1.092E+03, 6.238E+02, 9.868E+02, 7.344E+02, 9.893E+02, 9.977E+02, 1.916E+01, 1.507E+01, 9.020E+00, 3.842E+01, 6.222E-01, 5.669E-01, 4.385E-01, 6.159E-01, 1.748E+00, 3.650E-02,-9.112E-02,-9.575E-02, 1.326E-01,-3.778E-01, 6.344E-01, 5.686E-01, 4.141E-01,-5.356E-01,-1.422E+00,-5.061E-02,-1.037E-01,-9.921E-02, 1.664E-01, 5.171E-01, 6.429E-01, 1.371E+00
 4.200E+02, 5.236E+02, 3.246E+02, 2.738E+02, 1.595E+02, 7.895E+01, 5.382E+01, 5.387E+02, 4.894E+02, 4.608E+02, 3.229E+02, 1.535E+02, 7.508E+01, 1.093E+03, 6.127E+02, 9.905E+02, 7.153E+02, 8.602E+02, 9.508E+02, 2.052E+01, 1.560E+01, 9.218E+00, 3.564E+01, 6.492E-01, 5.767E-01, 4.323E-01, 6.121E-01, 1.777E+00, 5.292E-02,-1.290E-01,-2.397E-02, 3.343E-01,-4.221E-01, 6.600E-01, 5.444E-01, 4.086E-01,-4.320E-01,-1.435E+00,-6.684E-02,-1.814E-01,-1.314E-01, 2.147E-01, 3.165E-01, 6.630E-01, 1.297E+00
 4.300E+02, 5.085E+02, 3.154E+02, 2.682E+02, 1.487E+02, 8.055E+01, 5.653E+01, 5.476E+02, 4.975E+02, 4.667E+02, 3.209E+02, 1.426E+02, 7.730E+01, 1.133E+03, 6.402E+02, 1.032E+03, 7.546E+02, 8.652E+02, 9.826E+02, 2.099E+01, 1.584E+01, 9.454E+00, 3.562E+01, 6.493E-01, 5.891E-01, 4.626E-01, 6.245E-01, 1.802E+00, 1.766E-02,-1.158E-01,-1.275E-01, 2.877E-01,-3.973E-01, 6.673E-01, 5.722E-01, 4.137E-01,-4.985E-01,-1.454E+00,-6.074E-02,-1.364E-01,-4.450E-02, 1.891E-01, 4.338E-01, 6.382E-01, 1.418E+00
 4.400E+02, 5.413E+02, 2.411E+02, 1.874E+02, 1.048E+02, 6.951E+01, 5.620E+01, 5.529E+02, 4.900E+02, 4.585E+02, 3.206E+02, 1.341E+02, 7.769E+01, 1.129E+03, 6.692E+02, 1.025E+03, 7.483E+02, 8.959E+02, 9.584E+02, 2.182E+01, 1.609E+01, 9.693E+00, 3.488E+01, 6.599E-01, 6.003E-01, 4.480E-01, 6.333E-01, 1.782E+00, 9.669E-02,-1.655E-01,-1.355E-01, 2.183E-01,-4.388E-01, 6.711E-01, 5.810E-01, 3.890E-01,-5.355E-01,-1.404E+00,-3.359E-02,-1.267E-01,-7.597E-02, 1.799E-01, 4.002E-01, 5.630E-01, 1.307E+00
 4.500E+02, 5.216E+02, 2.983E+02, 2.572E+02, 1.462E+02, 8.126E+01, 5.873E+01, 5.478E+02, 4.963E+02, 4.641E+02, 2.905E+02, 1.404E+02, 7.967E+01, 1.118E+03, 5.896E+02, 9.906E+02, 7.134E+02, 8.983E+02, 9.651E+02, 2.111E+01, 1.613E+01, 9.737E+00, 3.796E+01, 6.536E-01, 5.897E-01, 4.381E-01, 6.302E-01, 1.801E+00, 3.836E-02,-1.226E-01,-6.853E-02, 2.211E-01,-3.965E-01, 6.630E-01, 5.849E-01, 4.100E-01,-5.163E-01,-1.419E+00,-8.752E-02,-1.141E-01,-1.078E-01, 1.858E-01, 5.339E-01, 6.732E-01, 1.315E+00
 4.600E+02, 5.326E+02, 2.738E+02, 2.209E+02, 1.163E+02, 7.719E+01, 5.827E+01, 5.544E+02, 4.908E+02, 4.587E+02, 3.257E+02, 1.484E+02, 8.098E+01, 1.092E+03, 6.325E+02, 9.979E+02, 7.430E+02, 9.065E+02, 1.012E+03, 2.108E+01, 1.626E+01, 9.939E+00, 3.813E+01, 6.594E-01, 5.879E-01, 3.906E-01, 6.178E-01, 1.818E+00,-3.218E-02,-1.214E-01, 3.457E-02, 2.736E-01,-4.540E-01, 6.668E-01, 5.513E-01, 3.455E-01,-4.728E-01,-1.504E+00,-5.999E-02,-1.750E-01,-1.260E-01, 2.310E-01, 3.705E-01, 6.381E-01, 1.368E+00
 4.700E+02, 5.066E+02, 3.056E+02, 2.645E+02, 1.611E+02, 9.057E+01, 5.857E+01, 5.366E+02, 4.796E+02, 4.326E+02, 2.733E+02, 1.247E+02, 8.375E+01, 1.160E+03, 6.142E+02, 1.025E+03, 7.092E+02, 9.041E+02, 1.009E+03, 2.085E+01, 1.563E+01, 1.006E+01, 3.787E+01, 6.593E-01, 5.845E-01, 4.276E-01, 6.085E-01, 1.889E+00, 3.838E-02,-1.055E-01,-3.714E-03, 2.845E-01,-2.532E-01, 6.713E-01, 5.521E-01, 4.117E-01,-4.618E-01,-1.557E+00,-8.200E-02,-2.021E-01,-1.131E-01, 1.718E-01, 3.507E-01, 5.943E-01, 1.251E+00
 4.800E+02, 5.049E+02, 3.053E+02, 2.526E+02, 1.396E+02, 8.203E+01, 5.961E+01, 5.449E+02, 4.948E+02, 4.650E+02, 3.304E+02, 1.586E+02, 8.130E+01, 1.131E+03, 6.040E+02, 1.020E+03, 7.068E+02, 9.492E+02, 9.371E+02, 2.138E+01, 1.670E+01, 1.017E+01, 3.957E+01, 6.740E-01, 5.864E-01, 3.734E-01, 6.569E-01, 1.799E+00, 7.303E-02,-6.568E-02,-1.199E-02, 2.490E-01,-3.866E-01, 6.796E-01, 5.591E-01, 3.429E-01,-5.274E-01,-1.457E+00,-8.817E-02,-2.126E-01,-9.788E-02, 2.439E-01, 4.342E-01, 7.013E-01, 1.347E+00
 4.900E+02, 5.208E+02, 3.546E+02, 2.853E+02, 1.398E+02, 8.206E+01, 6.094E+01, 5.393E+02, 4.831E+02, 4.521E+02, 3.028E+02, 1.519E+02, 8.646E+01, 1.115E+03, 5.990E+02, 1.005E+03, 7.134E+02, 9.031E+02, 1.025E+03, 2.103E+01, 1.595E+01, 1.025E+01, 3.778E+01, 6.755E-01, 5.913E-01, 4.487E-01, 6.174E-01, 1.860E+00, 3.795E-02,-7.420E-02,-6.508E-03, 2.751E-01,-2.178E-01, 6.814E-01, 5.643E-01, 4.339E-01,-4.457E-01,-1.561E+00,-7.729E-02,-1.987E-01,-9.675E-02, 2.403E-01, 3.220E-01, 6.969E-01, 1.408E+00
 5.000E+02, 5.144E+02, 2.635E+02, 2.016E+02, 1.097E+02, 7.877E+01, 6.009E+01, 5.580E+02, 5.034E+02, 4.713E+02, 3.150E+02, 1.427E+02, 8.401E+01, 1.143E+03, 6.244E+02, 1.011E+03, 7.430E+02, 8.336E+02, 1.011E+03, 2.201E+01, 1.566E+01, 1.051E+01, 3.749E+01, 6.846E-01, 5.994E-01, 4.403E-01, 5.886E-01, 1.830E+00, 6.265E-02,-1.061E-01,-2.450E-02, 2.468E-01,-4.911E-01, 6.884E-01, 5.761E-01, 4.172E-01,-4.532E-01,-1.478E+00,-1.175E-01,-1.743E-01,-1.310E-01, 1.838E-01, 3.071E-01, 5.955E-01, 1.357E+00
 5.100E+02, 5.109E+02, 3.406E+02, 2.891E+02, 1.651E+02, 9.308E+01, 6.071E+01, 5.521E+02, 4.985E+02, 4.769E+02, 3.652E+02, 1.726E+02, 8.621E+01, 1.088E+03, 6.097E+02, 9.793E+02, 7.207E+02, 9.285E+02, 9.857E+02, 2.119E+01, 1.664E+01, 1.049E+01, 3.930E+01, 6.833E-01, 6.013E-01, 4.237E-01, 6.386E-01, 1.843E+00, 5.230E-02,-6.172E-02,-4.742E-02, 2.052E-01,-2.916E-01, 6.880E-01, 5.845E-01, 3.716E-01,-5.310E-01,-1.523E+00,-1.098E-01,-1.711E-01,-1.394E-01, 1.802E-01, 3.731E-01, 6.276E-01, 1.308E+00
 5.200E+02, 5.727E+02, 3.373E+02, 2.709E+02, 1.443E+02, 8.560E+01, 6.249E+01, 5.277E+02, 4.839E+02, 4.562E+02, 3.247E+02, 1.505E+02, 8.753E+01, 1.072E+03, 6.147E+02, 9.596E+02, 6.536E+02, 7.623E+02, 9.353E+02, 2.460E+01, 1.635E+01, 1.060E+01, 3.767E+01, 6.641E-01, 5.951E-01, 4.265E-01, 6.082E-01, 1.788E+00, 5.911E-02,-9.923E-02,-4.609E-02, 2.442E-01,-3.141E-01, 6.729E-01, 5.767E-01, 4.068E-01,-4.910E-01,-1.509E+00,-7.484E-02,-1.556E-01,-1.269E-01, 1.380E-01, 2.861E-01, 6.410E-01, 1.390E+00
 5.300E+02, 5.625E+02, 2.659E+02, 2.118E+02, 1.405E+02, 8.445E+01, 6.033E+01, 5.549E+02, 4.981E+02, 4.652E+02, 3.118E+02, 1.500E+02, 8.631E+01, 1.154E+03, 6.164E+02, 1.040E+03, 7.553E+02, 7.532E+02, 8.854E+02, 2.402E+01, 1.758E+01, 1.092E+01, 3.505E+01, 6.836E-01, 6.099E-01, 4.636E-01, 6.557E-01, 1.788E+00, 1.109E-01,-1.081E-01,-9.992E-02, 2.796E-01,-5.272E-01, 6.869E-01, 5.816E-01, 4.434E-01,-5.554E-01,-1.463E+00,-6.560E-02,-1.834E-01,-1.119E-01, 1.733E-01, 3.462E-01, 6.277E-01, 1.308E+00
 5.400E+02, 5.159E+02, 3.203E+02, 2.593E+02, 1.361E+02, 8.879E+01, 6.028E+01, 5.601E+02, 4.989E+02, 4.688E+02, 3.149E+02, 1.467E+02, 8.947E+01, 1.142E+03, 6.267E+02, 1.037E+03, 7.262E+02, 8.868E+02, 9.771E+02, 2.127E+01, 1.796E+01, 1.094E+01, 3.772E+01, 7.056E-01, 6.303E-01, 4.438E-01, 6.471E-01, 1.873E+00, 1.410E-01,-1.912E-01,-7.862E-02, 1.031E-01,-3.777E-01, 7.040E-01, 5.952E-01, 4.133E-01,-5.593E-01,-1.578E+00,-8.291E-02,-1.590E-01,-1.037E-01, 1.611E-01, 2.900E-01, 7.108E-01, 1.448E+00
 5.500E+02, 5.167E+02, 3.374E+02, 2.538E+02, 1.425E+02, 9.194E+01, 6.043E+01, 5.581E+02, 5.049E+02, 4.808E+02, 3.579E+02, 1.627E+02, 9.041E+01, 1.143E+03, 6.299E+02, 1.019E+03, 7.314E+02, 9.571E+02, 9.718E+02, 2.257E+01, 1.707E+01, 1.102E+01, 3.861E+01, 7.030E-01, 6.262E-01, 4.844E-01, 6.652E-01, 1.905E+00, 1.159E-01,-1.445E-01,-1.056E-01, 3.474E-01,-3.471E-01, 7.063E-01, 5.977E-01, 4.593E-01,-5.140E-01,-1.557E+00,-7.840E-02,-1.671E-01,-3.878E-02, 1.503E-01, 2.690E-01, 6.982E-01, 1.286E+00
 5.600E+02, 5.183E+02, 2.941E+02, 2.276E+02, 1.255E+02, 8.723E+01, 6.210E+01, 5.626E+02, 4.959E+02, 4.614E+02, 3.091E+02, 1.358E+02, 9.051E+01, 1.147E+03, 6.126E+02, 1.005E+03, 7.782E+02, 8.511E+02, 9.475E+02, 2.273E+01, 1.796E+01, 1.119E+01, 3.632E+01, 7.141E-01, 6.472E-01, 4.870E-01, 6.594E-01, 1.889E+00, 1.237E-01,-2.141E-01,-9.058E-02, 3.158E-01,-4.129E-01, 7.223E-01, 6.128E-01, 4.483E-01,-5.142E-01,-1.483E+00,-3.670E-02,-1.146E-01,-5.526E-02, 1.591E-01, 4.472E-01, 6.390E-01, 1.335E+00
 5.700E+02, 4.890E+02, 2.665E+02, 2.004E+02, 1.080E+02, 8.846E+01, 6.550E+01, 5.761E+02, 4.955E+02, 4.454E+02, 2.719E+02, 1.249E+02, 8.945E+01, 1.151E+03, 6.296E+02, 1.073E+03, 7.876E+02, 9.178E+02, 9.535E+02, 2.094E+01, 1.853E+01, 1.156E+01, 3.693E+01, 7.177E-01, 6.285E-01, 4.567E-01, 6.347E-01, 1.905E+00, 8.000E-02,-1.711E-01,-9.023E-02, 2.572E-01,-3.726E-01, 7.222E-01, 5.928E-01, 4.283E-01,-5.415E-01,-1.562E+00,-1.009E-01,-1.764E-01,-9.990E-02, 1.987E-01, 2.805E-01, 5.985E-01, 1.249E+00
 5.800E+02, 4.963E+02, 2.770E+02, 2.242E+02, 1.353E+02, 9.703E+01, 6.942E+01, 5.478E+02, 4.920E+02, 4.577E+02, 3.182E+02, 1.534E+02, 9.052E+01, 1.139E+03, 5.601E+02, 1.028E+03, 7.056E+02, 8.407E+02, 1.024E+03, 2.117E+01, 1.802E+01, 1.133E+01, 3.919E+01, 7.123E-01, 6.372E-01, 4.454E-01, 6.502E-01, 1.952E+00, 1.114E-02,-1.443E-01,-3.896E-02, 1.623E-01,-2.966E-01, 7.231E-01, 6.179E-01, 4.297E-01,-5.574E-01,-1.642E+00,-1.075E-01,-1.513E-01,-1.019E-01, 1.929E-01, 1.277E-01, 6.821E-01, 1.346E+00
 5.900E+02, 4.739E+02, 2.923E+02, 2.495E+02, 1.838E+02, 1.096E+02, 6.589E+01, 5.600E+02, 4.992E+02, 4.760E+02, 3.566E+02, 1.719E+02, 9.108E+01, 1.130E+03, 5.436E+02, 1.044E+03, 7.007E+02, 9.934E+02, 1.055E+03, 2.039E+01, 1.746E+01, 1.136E+01, 4.098E+01, 7.034E-01, 6.287E-01, 4.311E-01, 6.682E-01, 1.892E+00, 7.013E-02,-1.527E-01,-4.664E-02, 1.856E-01,-2.916E-01, 7.062E-01, 5.912E-01, 4.129E-01,-5.554E-01,-1.561E+00,-1.001E-01,-1.834E-01,-1.211E-01, 2.311E-01, 2.978E-01, 7.733E-01, 1.335E+00
 6.000E+02, 5.229E+02, 3.519E+02, 2.857E+02, 1.499E+02, 8.564E+01, 6.614E+01, 5.538E+02, 5.151E+02, 4.923E+02, 3.837E+02, 1.789E+02, 9.225E+01, 1.138E+03, 6.208E+02, 1.010E+03, 7.260E+02, 8.947E+02, 9.971E+02, 2.368E+01, 1.676E+01, 1.155E+01, 3.904E+01, 6.979E-01, 6.213E-01, 4.284E-01, 6.772E-01, 1.840E+00, 4.169E-02,-1.461E-01, 5.113E-03, 1.516E-01,-4.109E-01, 7.161E-01, 5.870E-01, 3.913E-01,-5.744E-01,-1.488E+00,-6.493E-02,-1.959E-01,-1.114E-01, 1.876E-01, 4.434E-01, 6.903E-01, 1.352E+00
 6.100E+02, 5.306E+02, 2.949E+02, 2.565E+02, 1.693E+02, 1.043E+02, 6.712E+01, 5.737E+02, 5.076E+02, 4.757E+02, 3.210E+02, 1.556E+02, 9.460E+01, 1.138E+03, 6.501E+02, 1.026E+03, 7.614E+02, 9.476E+02, 1.012E+03, 2.417E+01, 1.936E+01, 1.240E+01, 4.092E+01, 7.231E-01, 6.437E-01, 4.529E-01, 6.996E-01, 1.900E+00, 4.784E-02,-1.452E-01,-3.922E-02, 2.526E-01,-2.478E-01, 7.365E-01, 6.272E-01, 4.294E-01,-5.951E-01,-1.598E+00,-9.134E-02,-1.573E-01,-1.263E-01, 2.345E-01, 2.902E-01, 6.742E-01, 1.353E+00
 6.200E+02, 5.661E+02, 3.528E+02, 3.195E+02, 2.036E+02, 1.265E+02, 6.846E+01, 5.794E+02, 5.264E+02, 5.037E+02, 3.621E+02, 1.894E+02, 1.000E+02, 1.157E+03, 6.518E+02, 1.045E+03, 7.660E+02, 9.780E+02, 1.097E+03, 2.574E+01, 2.024E+01, 1.286E+01, 4.230E+01, 7.247E-01, 6.377E-01, 4.590E-01, 7.316E-01, 1.997E+00, 5.477E-02,-7.070E-02,-4.458E-02, 2.739E-01,-2.383E-01, 7.350E-01, 6.215E-01, 4.362E-01,-5.514E-01,-1.654E+00,-1.210E-01,-2.027E-01,-9.559E-02, 2.259E-01, 2.809E-01, 7.204E-01, 1.400E+00
 6.300E+02, 5.663E+02, 3.223E+02, 2.628E+02, 1.464E+02, 9.173E+01, 7.233E+01, 5.814E+02, 5.067E+02, 4.730E+02, 3.546E+02, 2.002E+02, 1.002E+02, 1.158E+03, 6.605E+02, 1.060E+03, 7.519E+02, 9.269E+02, 1.018E+03, 2.678E+01, 1.990E+01, 1.308E+01, 4.159E+01, 7.157E-01, 6.188E-01, 4.502E-01, 7.368E-01, 1.978E+00, 3.861E-02,-4.321E-02,-1.096E-01, 1.741E-01,-1.793E-01, 7.195E-01, 6.116E-01, 4.080E-01,-5.937E-01,-1.642E+00,-1.188E-01,-1.621E-01,-9.698E-02, 2.081E-01, 2.932E-01, 7.281E-01, 1.426E+00
 6.400E+02, 5.955E+02, 3.348E+02, 2.712E+02, 1.632E+02, 1.003E+02, 6.974E+01, 5.839E+02, 5.275E+02, 4.967E+02, 3.765E+02, 1.605E+02, 1.013E+02, 1.160E+03, 6.632E+02, 1.075E+03, 7.872E+02, 8.503E+02, 9.700E+02, 2.774E+01, 2.124E+01, 1.346E+01, 4.045E+01, 7.188E-01, 6.308E-01, 4.515E-01, 6.477E-01, 1.980E+00, 1.022E-01,-6.082E-02,-7.831E-02, 1.962E-01,-4.208E-01, 7.190E-01, 6.054E-01, 4.259E-01,-5.397E-01,-1.654E+00,-1.235E-01,-2.075E-01,-1.294E-01, 2.123E-01, 3.008E-01, 6.596E-01, 1.360E+00
 6.500E+02, 5.476E+02, 3.540E+02, 2.780E+02, 1.494E+02, 9.656E+01, 7.254E+01, 5.874E+02, 5.268E+02, 4.968E+02, 3.575E+02, 1.760E+02, 1.007E+02, 1.178E+03, 6.312E+02, 1.082E+03, 7.528E+02, 9.230E+02, 1.053E+03, 2.496E+01, 2.229E+01, 1.346E+01, 4.234E+01, 7.284E-01, 6.380E-01, 4.559E-01, 6.573E-01, 1.967E+00, 1.531E-02,-9.949E-02,-6.408E-02, 1.578E-01,-2.573E-01, 7.425E-01, 6.238E-01, 4.270E-01,-5.672E-01,-1.670E+00,-8.032E-02,-1.711E-01,-1.186E-01, 1.731E-01, 2.516E-01, 7.391E-01, 1.382E+00
 6.600E+02, 5.780E+02, 3.557E+02, 2.873E+02, 1.585E+02, 9.938E+01, 7.201E+01, 5.836E+02, 5.252E+02, 4.929E+02, 3.432E+02, 1.625E+02, 1.002E+02, 1.148E+03, 6.477E+02, 1.069E+03, 7.652E+02, 9.533E+02, 1.042E+03, 2.917E+01, 2.024E+01, 1.366E+01, 4.179E+01, 7.252E-01, 6.258E-01, 4.491E-01, 6.398E-01, 1.985E+00, 4.802E-02,-3.196E-02,-1.514E-02, 1.963E-01,-2.284E-01, 7.384E-01, 6.172E-01, 4.185E-01,-5.667E-01,-1.687E+00,-8.764E-02,-1.800E-01,-1.250E-01, 1.840E-01, 2.011E-01, 6.492E-01, 1.411E+00
 6.700E+02, 5.832E+02, 4.023E+02, 3.398E+02, 2.028E+02, 1.111E+02, 7.275E+01, 6.071E+02, 5.194E+02, 4.727E+02, 3.567E+02, 2.128E+02, 9.788E+01, 1.163E+03, 6.345E+02, 1.049E+03, 7.703E+02, 8.774E+02, 1.038E+03, 2.735E+01, 2.199E+01, 1.390E+01, 4.239E+01, 7.250E-01, 6.361E-01, 4.140E-01, 7.415E-01, 1.999E+00,-5.127E-03,-5.726E-02, 3.751E-02, 1.113E-01,-1.846E-01, 7.367E-01, 6.082E-01, 3.522E-01,-6.086E-01,-1.694E+00,-7.562E-02,-2.036E-01,-1.177E-01, 2.220E-01, 2.525E-01, 7.549E-01, 1.465E+00
 6.800E+02, 5.571E+02, 3.144E+02, 2.651E+02, 1.756E+02, 1.137E+02, 7.305E+01, 5.915E+02, 5.332E+02, 5.005E+02, 3.732E+02, 2.208E+02, 1.039E+02, 1.170E+03, 6.359E+02, 1.046E+03, 7.608E+02, 8.638E+02, 1.041E+03, 2.698E+01, 2.170E+01, 1.392E+01, 4.098E+01, 7.323E-01, 6.674E-01, 4.722E-01, 7.538E-01, 1.997E+00, 4.655E-02,-1.105E-01,-1.616E-01, 2.011E-01,-2.610E-01, 7.482E-01, 6.442E-01, 3.823E-01,-6.278E-01,-1.687E+00,-9.337E-02,-1.918E-01,-1.132E-01, 2.652E-01, 3.848E-01, 7.009E-01, 1.455E+00
 6.900E+02, 5.870E+02, 3.809E+02, 3.441E+02, 1.632E+02, 1.106E+02, 7.364E+01, 5.992E+02, 5.394E+02, 5.059E+02, 4.010E+02, 1.944E+02, 1.034E+02, 1.163E+03, 6.055E+02, 1.040E+03, 7.391E+02, 8.365E+02, 9.390E+02, 2.699E+01, 2.076E+01, 1.378E+01, 4.040E+01, 7.473E-01, 6.543E-01, 4.347E-01, 7.445E-01, 2.006E+00, 4.154E-03,-7.516E-02,-2.919E-02, 8.269E-02,-3.554E-01, 7.537E-01, 6.348E-01, 3.743E-01,-6.490E-01,-1.688E+00,-9.125E-02,-1.948E-01,-1.065E-01, 2.280E-01, 2.594E-01, 7.681E-01, 1.505E+00
 7.000E+02, 5.642E+02, 3.287E+02, 2.790E+02, 1.963E+02, 1.175E+02, 7.800E+01, 5.876E+02, 5.429E+02, 5.252E+02, 4.168E+02, 2.043E+02, 1.039E+02, 1.166E+03, 6.620E+02, 1.040E+03, 7.734E+02, 8.351E+02, 1.100E+03, 2.788E+01, 2.096E+01, 1.413E+01, 4.253E+01, 7.341E-01, 6.447E-01, 4.708E-01, 7.501E-01, 1.988E+00,-1.587E-03,-3.376E-02,-4.423E-02, 1.088E-01,-2.318E-01, 7.426E-01, 6.421E-01, 4.523E-01,-6.598E-01,-1.669E+00,-1.232E-01,-1.556E-01,-1.558E-01, 2.175E-01, 3.677E-01, 7.259E-01, 1.444E+00
 7.100E+02, 5.347E+02, 3.416E+02, 2.695E+02, 1.462E+02, 1.024E+02, 7.462E+01, 6.006E+02, 5.419E+02, 5.107E+02, 3.784E+02, 1.882E+02, 1.053E+02, 1.183E+03, 6.117E+02, 1.096E+03, 7.620E+02, 1.000E+03, 1.101E+03, 2.551E+01, 2.147E+01, 1.434E+01, 4.525E+01, 7.433E-01, 6.646E-01, 4.432E-01, 7.347E-01, 1.994E+00, 1.098E-02,-1.425E-01,-2.330E-02, 8.615E-02,-1.998E-01, 7.646E-01, 6.279E-01, 4.296E-01,-5.968E-01,-1.677E+00,-8.548E-02,-1.982E-01,-1.324E-01, 2.092E-01, 2.941E-01, 7.222E-01, 1.399E+00
 7.200E+02, 5.300E+02, 3.319E+02, 2.901E+02, 1.877E+02, 1.308E+02, 7.517E+01, 5.845E+02, 5.354E+02, 5.060E+02, 3.904E+02, 2.062E+02, 1.031E+02, 1.188E+03, 5.932E+02, 1.082E+03, 7.382E+02, 9.827E+02, 1.088E+03, 2.541E+01, 2.178E+01, 1.432E+01, 4.451E+01, 7.527E-01, 6.644E-01, 4.292E-01, 6.928E-01, 2.063E+00, 4.579E-02,-1.487E-01,-1.003E-01, 6.844E-02,-2.537E-01, 7.612E-01, 6.324E-01, 3.459E-01,-5.911E-01,-1.750E+00,-1.254E-01,-1.880E-01,-7.863E-02, 2.133E-01, 2.807E-01, 6.878E-01, 1.485E+00
 7.300E+02, 5.374E+02, 3.455E+02, 2.915E+02, 1.688E+02, 1.079E+02, 7.564E+01, 5.878E+02, 5.394E+02, 5.167E+02, 4.010E+02, 2.171E+02, 1.020E+02, 1.183E+03, 5.977E+02, 1.062E+03, 7.431E+02, 9.440E+02, 1.035E+03, 2.571E+01, 2.158E+01, 1.436E+01, 4.358E+01, 7.764E-01, 7.015E-01, 4.898E-01, 8.181E-01, 2.045E+00, 1.538E-01,-2.194E-01,-1.902E-01, 7.325E-02,-2.126E-01, 7.697E-01, 6.458E-01, 3.989E-01,-7.055E-01,-1.726E+00,-1.019E-01,-1.788E-01,-6.644E-02, 2.299E-01, 3.213E-01, 7.739E-01, 1.474E+00
