s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 3.300E+02, 8.565E+02, 8.201E+02, 6.953E+02, 2.188E+02, 8.611E+01, 6.875E+01, 6.899E+02, 6.445E+02, 6.359E+02, 5.823E+02, 3.857E+02, 9.068E+01, 1.055E+03, 1.067E+03, 9.579E+02, 9.967E+02, 1.001E+03, 1.134E+03, 6.826E+01, 2.617E+01, 1.968E+01, 4.152E+01, 1.732E-02, 6.284E-03, 3.801E-02,-1.619E-01,-2.666E-01, 4.499E-01, 3.899E-01, 2.040E-01, 7.269E-01, 2.198E+00, 3.718E-02, 1.094E-02, 1.791E-02,-7.662E-02,-1.670E-01, 4.445E-01, 3.930E-01, 1.351E-01,-6.007E-01,-1.900E+00, 5.621E-02, 4.477E-02,-2.067E-02, 1.816E-01,-1.125E-01
 3.400E+02, 8.559E+02, 8.335E+02, 7.083E+02, 2.160E+02, 8.993E+01, 6.764E+01, 6.859E+02, 6.443E+02, 6.454E+02, 5.868E+02, 3.394E+02, 8.628E+01, 1.092E+03, 1.078E+03, 9.856E+02, 1.009E+03, 1.016E+03, 1.158E+03, 6.785E+01, 2.687E+01, 1.990E+01, 3.951E+01,-9.168E-02, 2.749E-02, 7.709E-02,-1.168E-01,-2.630E-01, 4.527E-01, 4.071E-01, 2.217E-01, 7.210E-01, 2.253E+00,-3.207E-02, 1.926E-02, 3.257E-02,-2.811E-02,-1.652E-01, 4.417E-01, 4.031E-01, 1.508E-01,-5.956E-01,-1.953E+00, 6.416E-02, 5.116E-02,-3.602E-02, 1.871E-01,-1.775E-01
 3.500E+02, 8.963E+02, 8.079E+02, 6.816E+02, 2.257E+02, 9.350E+01, 7.077E+01, 7.301E+02, 6.654E+02, 6.551E+02, 6.128E+02, 4.551E+02, 8.997E+01, 1.117E+03, 1.041E+03, 1.009E+03, 1.041E+03, 9.474E+02, 1.160E+03, 6.377E+01, 2.667E+01, 1.909E+01, 4.012E+01,-1.724E-01,-5.708E-02, 1.659E-01,-5.050E-01,-1.504E-01, 4.396E-01, 4.028E-01, 2.415E-01, 8.695E-01, 2.213E+00,-9.763E-02,-2.689E-02, 9.871E-02,-2.758E-01,-9.887E-02, 4.282E-01, 3.940E-01, 1.585E-01,-6.043E-01,-1.946E+00, 3.449E-02,-1.578E-02,-5.469E-02, 2.869E-01,-9.403E-02
 3.600E+02, 8.399E+02, 7.693E+02, 6.256E+02, 1.858E+02, 8.408E+01, 6.915E+01, 7.201E+02, 6.544E+02, 6.399E+02, 5.937E+02, 3.915E+02, 8.866E+01, 1.140E+03, 1.073E+03, 1.018E+03, 1.045E+03, 1.021E+03, 1.134E+03, 6.501E+01, 2.574E+01, 1.902E+01, 3.907E+01, 9.154E-03,-4.849E-02, 6.849E-02,-3.024E-01,-1.756E-01, 4.468E-01, 4.159E-01, 2.270E-01, 8.178E-01, 2.157E+00, 2.941E-02,-2.115E-02, 2.408E-02,-1.567E-01,-1.064E-01, 4.395E-01, 4.082E-01, 1.921E-01,-6.312E-01,-1.912E+00, 5.957E-02, 8.071E-02,-2.630E-02, 2.569E-01,-9.496E-02
 3.700E+02, 8.401E+02, 7.739E+02, 6.368E+02, 1.718E+02, 8.447E+01, 7.012E+01, 7.086E+02, 6.558E+02, 6.370E+02, 5.735E+02, 3.616E+02, 8.659E+01, 1.133E+03, 1.084E+03, 1.020E+03, 1.019E+03, 9.701E+02, 1.102E+03, 6.609E+01, 2.600E+01, 1.912E+01, 3.682E+01, 1.593E-02, 3.690E-02, 5.147E-03,-1.282E-01,-1.551E-01, 4.444E-01, 4.112E-01, 2.475E-01, 7.624E-01, 2.193E+00, 3.383E-02, 2.587E-02,-6.090E-03,-4.882E-02,-9.290E-02, 4.362E-01, 4.015E-01, 2.139E-01,-6.521E-01,-1.924E+00, 6.970E-02, 9.447E-02,-2.396E-02, 1.861E-01,-1.518E-01
 3.800E+02, 8.559E+02, 7.546E+02, 6.388E+02, 2.212E+02, 8.864E+01, 6.851E+01, 7.224E+02, 6.625E+02, 6.502E+02, 6.103E+02, 4.078E+02, 9.039E+01, 1.133E+03, 1.058E+03, 1.044E+03, 1.040E+03, 9.744E+02, 1.130E+03, 6.460E+01, 2.665E+01, 1.879E+01, 3.727E+01,-1.162E-02, 1.142E-02, 6.158E-02,-2.098E-01,-2.664E-01, 4.395E-01, 3.928E-01, 1.883E-01, 7.337E-01, 2.183E+00, 1.510E-02, 9.563E-03, 2.017E-02,-6.563E-02,-1.750E-01, 4.325E-01, 3.862E-01, 6.702E-02,-5.653E-01,-1.900E+00, 3.843E-02, 2.891E-02,-3.673E-02, 2.627E-01,-1.483E-01
 3.900E+02, 8.550E+02, 7.390E+02, 5.973E+02, 1.620E+02, 8.247E+01, 6.802E+01, 7.259E+02, 6.620E+02, 6.475E+02, 5.895E+02, 4.056E+02, 8.909E+01, 1.156E+03, 1.062E+03, 1.051E+03, 1.042E+03, 9.896E+02, 1.124E+03, 6.308E+01, 2.637E+01, 1.861E+01, 3.697E+01,-7.425E-02,-3.008E-02, 9.241E-02,-1.049E-01,-2.558E-01, 4.336E-01, 3.634E-01, 2.190E-01, 7.238E-01, 2.174E+00,-2.862E-02,-1.463E-02, 5.021E-02,-4.156E-02,-1.650E-01, 4.262E-01, 3.628E-01, 1.429E-01,-6.146E-01,-1.896E+00, 2.119E-02,-4.684E-03,-3.786E-02, 2.140E-01,-1.654E-01
 4.000E+02, 8.455E+02, 7.337E+02, 6.066E+02, 2.063E+02, 8.969E+01, 6.825E+01, 7.486E+02, 6.759E+02, 6.560E+02, 5.965E+02, 4.272E+02, 8.964E+01, 1.170E+03, 1.051E+03, 1.068E+03, 1.076E+03, 1.003E+03, 1.148E+03, 6.063E+01, 2.643E+01, 1.844E+01, 3.548E+01,-5.212E-02,-3.555E-02, 8.254E-02,-2.992E-01,-1.677E-01, 4.519E-01, 4.013E-01, 2.144E-01, 8.217E-01, 2.180E+00,-6.819E-03,-1.451E-02, 4.045E-02,-1.548E-01,-9.958E-02, 4.488E-01, 3.936E-01, 1.194E-01,-6.421E-01,-1.923E+00, 5.819E-02, 3.683E-02,-2.507E-02, 2.383E-01,-1.356E-01
 4.100E+02, 8.446E+02, 7.002E+02, 5.355E+02, 1.613E+02, 8.346E+01, 6.948E+01, 7.251E+02, 6.441E+02, 6.230E+02, 5.418E+02, 3.255E+02, 9.164E+01, 1.155E+03, 1.083E+03, 1.053E+03, 1.034E+03, 1.004E+03, 1.125E+03, 6.369E+01, 2.615E+01, 1.855E+01, 3.570E+01, 1.325E-01, 1.368E-02,-5.621E-02,-9.188E-02,-1.623E-01, 4.436E-01, 4.195E-01, 2.678E-01, 7.025E-01, 2.224E+00, 1.055E-01, 2.224E-02,-4.483E-02,-2.082E-02,-9.016E-02, 4.286E-01, 4.136E-01, 2.486E-01,-5.994E-01,-1.945E+00, 9.119E-02, 9.190E-02, 1.276E-02, 1.791E-01,-2.197E-01
 4.200E+02, 8.439E+02, 6.798E+02, 4.772E+02, 1.410E+02, 8.667E+01, 6.922E+01, 7.218E+02, 6.562E+02, 6.388E+02, 5.489E+02, 3.383E+02, 9.071E+01, 1.165E+03, 1.071E+03, 1.045E+03, 1.053E+03, 1.042E+03, 1.121E+03, 6.450E+01, 2.593E+01, 1.877E+01, 3.527E+01, 1.492E-02, 4.247E-03,-2.359E-02,-1.042E-03,-2.314E-01, 4.534E-01, 4.465E-01, 2.416E-01, 6.945E-01, 2.150E+00, 3.918E-02, 8.705E-03,-2.444E-02, 3.344E-02,-1.437E-01, 4.411E-01, 4.281E-01, 2.238E-01,-5.944E-01,-1.898E+00, 1.058E-01, 1.474E-01,-2.361E-02, 2.313E-01,-1.291E-01
 4.300E+02, 9.087E+02, 7.360E+02, 5.203E+02, 1.198E+02, 8.497E+01, 7.019E+01, 7.304E+02, 6.550E+02, 6.401E+02, 5.817E+02, 3.286E+02, 9.017E+01, 1.161E+03, 1.109E+03, 1.082E+03, 1.068E+03, 9.687E+02, 1.111E+03, 6.573E+01, 2.698E+01, 1.861E+01, 3.522E+01, 5.173E-02, 1.464E-02,-1.712E-02,-3.481E-02,-2.919E-01, 4.463E-01, 4.249E-01, 2.394E-01, 6.626E-01, 2.225E+00, 5.687E-02, 2.271E-02,-2.074E-02, 3.126E-03,-1.808E-01, 4.417E-01, 4.075E-01, 1.660E-01,-5.843E-01,-1.914E+00, 6.464E-02, 8.081E-02,-1.281E-03, 1.697E-01,-2.268E-01
 4.400E+02, 8.446E+02, 7.288E+02, 5.426E+02, 1.679E+02, 8.750E+01, 6.834E+01, 7.140E+02, 6.597E+02, 6.476E+02, 5.904E+02, 3.379E+02, 9.102E+01, 1.167E+03, 1.086E+03, 1.075E+03, 1.035E+03, 9.367E+02, 1.080E+03, 6.451E+01, 2.602E+01, 1.872E+01, 3.556E+01, 1.343E-01, 5.342E-02,-4.338E-02,-6.494E-02,-2.199E-01, 4.360E-01, 4.060E-01, 2.204E-01, 6.707E-01, 2.150E+00, 1.008E-01, 4.306E-02,-3.560E-02,-6.995E-03,-1.407E-01, 4.250E-01, 3.969E-01, 9.950E-02,-5.580E-01,-1.882E+00, 3.482E-02, 1.207E-02,-3.823E-03, 1.908E-01,-1.356E-01
 4.500E+02, 8.802E+02, 6.785E+02, 5.017E+02, 1.429E+02, 8.629E+01, 7.267E+01, 7.293E+02, 6.687E+02, 6.529E+02, 5.853E+02, 3.564E+02, 9.081E+01, 1.173E+03, 1.058E+03, 1.069E+03, 1.058E+03, 1.047E+03, 1.132E+03, 6.208E+01, 2.655E+01, 1.897E+01, 3.707E+01,-1.198E-01,-5.034E-02, 1.162E-01,-1.469E-01,-2.304E-01, 4.508E-01, 3.981E-01, 2.029E-01, 7.646E-01, 2.157E+00,-5.576E-02,-2.941E-02, 6.883E-02,-7.598E-02,-1.406E-01, 4.424E-01, 3.976E-01, 6.666E-02,-6.182E-01,-1.886E+00, 4.411E-02, 2.572E-02,-2.116E-02, 2.193E-01,-1.155E-01
 4.600E+02, 8.966E+02, 7.037E+02, 4.442E+02, 1.266E+02, 8.603E+01, 7.200E+01, 7.534E+02, 6.710E+02, 6.570E+02, 5.844E+02, 3.838E+02, 9.185E+01, 1.191E+03, 1.083E+03, 1.099E+03, 1.050E+03, 9.822E+02, 1.103E+03, 6.274E+01, 2.710E+01, 1.890E+01, 3.543E+01,-2.508E-02,-5.122E-02, 6.849E-02,-1.724E-01,-1.808E-01, 4.605E-01, 4.243E-01, 2.013E-01, 7.603E-01, 2.185E+00, 7.571E-03,-3.095E-02, 3.383E-02,-5.972E-02,-1.188E-01, 4.550E-01, 4.178E-01, 5.652E-02,-6.189E-01,-1.918E+00, 6.408E-02, 6.114E-02,-4.315E-02, 2.545E-01,-1.569E-01
 4.700E+02, 9.016E+02, 6.815E+02, 4.480E+02, 1.284E+02, 8.835E+01, 7.082E+01, 7.637E+02, 6.709E+02, 6.540E+02, 5.898E+02, 3.867E+02, 8.937E+01, 1.170E+03, 1.086E+03, 1.094E+03, 1.078E+03, 9.692E+02, 1.119E+03, 6.305E+01, 2.714E+01, 1.869E+01, 3.411E+01, 1.064E-01,-7.048E-02, 1.280E-02,-4.227E-01,-3.265E-01, 4.649E-01, 4.310E-01, 2.031E-01, 8.024E-01, 2.213E+00, 7.921E-02,-4.211E-02,-1.569E-03,-2.038E-01,-2.166E-01, 4.440E-01, 4.180E-01, 7.765E-02,-6.050E-01,-1.925E+00, 9.031E-02, 4.183E-02,-4.099E-02, 2.108E-01,-2.314E-01
 4.800E+02, 8.972E+02, 7.534E+02, 5.416E+02, 1.643E+02, 8.993E+01, 7.362E+01, 7.610E+02, 6.686E+02, 6.569E+02, 5.951E+02, 3.832E+02, 9.430E+01, 1.168E+03, 1.078E+03, 1.100E+03, 1.092E+03, 9.503E+02, 1.069E+03, 6.230E+01, 2.736E+01, 1.882E+01, 3.281E+01,-8.313E-02, 3.106E-02, 1.217E-02,-1.266E-01,-2.130E-01, 4.536E-01, 4.228E-01, 2.161E-01, 7.377E-01, 2.240E+00,-2.918E-02, 2.547E-02,-9.927E-03,-4.497E-02,-1.243E-01, 4.471E-01, 4.157E-01, 9.597E-02,-6.011E-01,-1.935E+00, 4.762E-02, 4.246E-02,-3.637E-02, 2.014E-01,-2.294E-01
 4.900E+02, 8.657E+02, 6.967E+02, 4.990E+02, 1.418E+02, 8.854E+01, 7.262E+01, 7.626E+02, 6.767E+02, 6.540E+02, 5.864E+02, 4.161E+02, 9.202E+01, 1.191E+03, 1.053E+03, 1.091E+03, 1.076E+03, 9.618E+02, 1.087E+03, 5.627E+01, 2.678E+01, 1.872E+01, 3.589E+01,-4.022E-02,-6.133E-02, 2.015E-03,-2.941E-01,-2.573E-01, 4.625E-01, 4.132E-01, 1.960E-01, 7.866E-01, 2.184E+00, 1.334E-03,-3.656E-02,-8.946E-03,-1.385E-01,-1.691E-01, 4.565E-01, 4.084E-01, 1.256E-01,-6.230E-01,-1.922E+00, 4.896E-02, 4.765E-02,-2.160E-02, 2.166E-01,-1.367E-01
 5.000E+02, 8.579E+02, 6.472E+02, 4.602E+02, 1.445E+02, 8.825E+01, 7.167E+01, 7.582E+02, 6.839E+02, 6.648E+02, 5.792E+02, 3.694E+02, 9.538E+01, 1.200E+03, 1.087E+03, 1.077E+03, 1.097E+03, 1.025E+03, 1.108E+03, 6.009E+01, 2.614E+01, 1.891E+01, 3.565E+01, 1.470E-01, 2.930E-02,-3.938E-02,-6.104E-02,-2.444E-01, 4.581E-01, 4.064E-01, 2.212E-01, 7.385E-01, 2.172E+00, 1.135E-01, 2.335E-02,-3.217E-02,-2.145E-02,-1.609E-01, 4.432E-01, 4.044E-01, 1.370E-01,-6.165E-01,-1.911E+00, 6.009E-02, 2.798E-02,-3.514E-02, 2.176E-01,-1.798E-01
 5.100E+02, 9.068E+02, 8.346E+02, 5.707E+02, 1.685E+02, 8.702E+01, 7.240E+01, 7.448E+02, 6.680E+02, 6.473E+02, 5.757E+02, 3.782E+02, 9.409E+01, 1.195E+03, 1.117E+03, 1.126E+03, 1.057E+03, 9.802E+02, 1.080E+03, 6.870E+01, 2.759E+01, 1.949E+01, 3.469E+01, 6.673E-02,-4.440E-03, 1.131E-01,-9.508E-02,-2.608E-01, 4.739E-01, 4.115E-01, 2.246E-01, 7.073E-01, 2.250E+00, 6.423E-02, 1.490E-03, 6.562E-02, 1.278E-02,-1.510E-01, 4.675E-01, 4.114E-01, 6.369E-02,-5.580E-01,-1.927E+00, 6.948E-02, 3.685E-02, 4.345E-03, 2.152E-01,-2.732E-01
 5.200E+02, 9.225E+02, 7.124E+02, 5.010E+02, 1.443E+02, 9.277E+01, 7.483E+01, 7.687E+02, 6.779E+02, 6.643E+02, 6.020E+02, 4.281E+02, 9.254E+01, 1.196E+03, 1.099E+03, 1.127E+03, 1.091E+03, 9.669E+02, 1.056E+03, 6.324E+01, 2.733E+01, 1.950E+01, 3.391E+01,-3.738E-02, 2.593E-02, 5.379E-02,-2.839E-01,-3.166E-01, 4.685E-01, 4.254E-01, 1.932E-01, 7.934E-01, 2.175E+00, 3.093E-03, 1.847E-02, 1.932E-02,-1.398E-01,-2.087E-01, 4.594E-01, 4.196E-01, 5.124E-02,-5.966E-01,-1.870E+00, 7.273E-02, 7.076E-02,-1.795E-02, 2.634E-01,-1.447E-01
 5.300E+02, 8.834E+02, 7.074E+02, 4.865E+02, 1.631E+02, 8.446E+01, 7.036E+01, 7.676E+02, 6.881E+02, 6.655E+02, 6.011E+02, 3.863E+02, 9.746E+01, 1.190E+03, 1.103E+03, 1.117E+03, 1.092E+03, 9.885E+02, 1.107E+03, 6.177E+01, 2.746E+01, 1.930E+01, 3.440E+01, 1.264E-01, 3.011E-02,-1.320E-03,-5.089E-02,-2.612E-01, 4.592E-01, 4.093E-01, 2.135E-01, 7.144E-01, 2.179E+00, 8.630E-02, 2.570E-02,-1.556E-03, 1.015E-02,-1.612E-01, 4.539E-01, 4.068E-01, 1.241E-01,-5.962E-01,-1.901E+00, 2.771E-02,-7.538E-03,-9.295E-03, 2.230E-01,-1.633E-01
 5.400E+02, 8.926E+02, 7.846E+02, 5.475E+02, 1.381E+02, 8.686E+01, 7.114E+01, 7.444E+02, 6.607E+02, 6.353E+02, 5.692E+02, 3.495E+02, 9.896E+01, 1.210E+03, 1.123E+03, 1.133E+03, 1.066E+03, 9.560E+02, 1.041E+03, 6.284E+01, 2.762E+01, 1.959E+01, 3.486E+01,-3.207E-02, 4.644E-02, 6.536E-03,-3.503E-02,-2.838E-01, 4.719E-01, 4.135E-01, 2.239E-01, 7.311E-01, 2.192E+00, 2.258E-03, 2.890E-02, 6.687E-03, 5.530E-03,-1.809E-01, 4.687E-01, 4.007E-01, 1.402E-01,-6.073E-01,-1.911E+00, 3.359E-02, 2.821E-02,-2.065E-02, 1.994E-01,-1.607E-01
 5.500E+02, 9.027E+02, 6.864E+02, 4.380E+02, 1.438E+02, 8.923E+01, 7.311E+01, 7.887E+02, 6.917E+02, 6.719E+02, 6.140E+02, 4.758E+02, 1.011E+02, 1.197E+03, 1.054E+03, 1.130E+03, 1.084E+03, 9.073E+02, 1.070E+03, 5.873E+01, 2.801E+01, 1.927E+01, 3.496E+01,-9.624E-02,-2.192E-02, 1.413E-01,-3.712E-01,-2.564E-01, 4.564E-01, 3.951E-01, 2.497E-01, 8.354E-01, 2.209E+00,-4.064E-02,-8.360E-03, 7.893E-02,-1.634E-01,-1.716E-01, 4.504E-01, 3.886E-01, 6.479E-02,-6.080E-01,-1.921E+00,-1.436E-02,-4.069E-02,-4.345E-02, 2.697E-01,-1.368E-01
 5.600E+02, 9.392E+02, 7.086E+02, 5.078E+02, 1.531E+02, 9.880E+01, 7.580E+01, 8.064E+02, 7.032E+02, 6.804E+02, 5.969E+02, 4.215E+02, 9.717E+01, 1.229E+03, 1.074E+03, 1.168E+03, 1.107E+03, 9.670E+02, 1.109E+03, 5.352E+01, 2.850E+01, 1.921E+01, 3.640E+01,-1.921E-01,-1.126E-02, 1.864E-01,-3.903E-01,-2.852E-01, 4.507E-01, 4.017E-01, 2.457E-01, 8.488E-01, 2.216E+00,-1.157E-01, 4.663E-03, 9.776E-02,-1.974E-01,-1.904E-01, 4.444E-01, 3.957E-01, 1.143E-01,-5.994E-01,-1.933E+00, 3.401E-03,-6.394E-02,-6.976E-02, 2.520E-01,-1.164E-01
 5.700E+02, 8.903E+02, 6.960E+02, 5.132E+02, 1.471E+02, 9.555E+01, 7.636E+01, 8.046E+02, 7.004E+02, 6.829E+02, 6.208E+02, 4.581E+02, 1.006E+02, 1.210E+03, 1.067E+03, 1.153E+03, 1.114E+03, 1.008E+03, 1.084E+03, 5.676E+01, 2.785E+01, 1.924E+01, 3.390E+01, 4.223E-02, 3.263E-02,-1.322E-02,-3.722E-01,-2.733E-01, 4.715E-01, 4.065E-01, 1.911E-01, 8.355E-01, 2.194E+00, 4.559E-02, 2.508E-02,-2.184E-03,-1.652E-01,-1.626E-01, 4.618E-01, 4.012E-01, 8.404E-02,-6.280E-01,-1.911E+00, 4.791E-02, 5.431E-03,-3.720E-02, 2.882E-01,-1.722E-01
 5.800E+02, 8.989E+02, 6.922E+02, 4.690E+02, 1.247E+02, 8.815E+01, 7.483E+01, 7.593E+02, 6.773E+02, 6.584E+02, 5.718E+02, 3.624E+02, 1.002E+02, 1.193E+03, 1.123E+03, 1.154E+03, 1.094E+03, 9.596E+02, 1.047E+03, 6.197E+01, 2.819E+01, 1.963E+01, 3.418E+01, 4.148E-02, 5.383E-02, 2.073E-02, 1.796E-02,-2.909E-01, 4.705E-01, 4.226E-01, 2.218E-01, 7.229E-01, 2.235E+00, 5.434E-02, 3.884E-02,-6.252E-03, 3.739E-02,-1.818E-01, 4.634E-01, 4.093E-01, 1.490E-01,-6.211E-01,-1.938E+00, 8.357E-02, 7.505E-02,-1.551E-02, 2.201E-01,-2.311E-01
 5.900E+02, 8.987E+02, 6.445E+02, 4.847E+02, 2.008E+02, 1.043E+02, 7.885E+01, 7.745E+02, 7.026E+02, 6.758E+02, 5.908E+02, 4.057E+02, 9.964E+01, 1.233E+03, 1.070E+03, 1.142E+03, 1.095E+03, 9.700E+02, 1.073E+03, 5.796E+01, 2.808E+01, 1.967E+01, 3.471E+01,-1.480E-01, 2.351E-02, 1.289E-01,-1.025E-01,-2.824E-01, 4.538E-01, 4.380E-01, 2.274E-01, 7.456E-01, 2.261E+00,-7.476E-02, 2.016E-02, 6.758E-02,-2.808E-02,-1.810E-01, 4.432E-01, 4.258E-01, 9.548E-02,-6.114E-01,-1.960E+00, 4.699E-02, 4.218E-02, 9.270E-03, 2.159E-01,-2.415E-01
 6.000E+02, 9.696E+02, 6.981E+02, 4.741E+02, 1.621E+02, 1.090E+02, 7.987E+01, 8.026E+02, 7.119E+02, 6.926E+02, 6.364E+02, 4.587E+02, 1.070E+02, 1.226E+03, 1.016E+03, 1.160E+03, 1.132E+03, 9.762E+02, 1.113E+03, 5.076E+01, 2.834E+01, 1.935E+01, 3.514E+01,-1.445E-01,-4.653E-02, 1.271E-01,-4.226E-01,-2.978E-01, 4.651E-01, 4.181E-01, 1.995E-01, 8.502E-01, 2.229E+00,-7.424E-02,-2.125E-02, 5.665E-02,-2.274E-01,-1.931E-01, 4.554E-01, 4.150E-01, 2.540E-02,-6.008E-01,-1.944E+00, 3.745E-02, 3.097E-03,-2.299E-02, 2.664E-01,-1.385E-01
 6.100E+02, 4.930E+02, 2.060E+02, 1.518E+02, 8.936E+01, 7.998E+01, 7.046E+01, 4.946E+02, 2.750E+02, 2.493E+02, 2.008E+02, 1.309E+02, 8.518E+01, 5.995E+02, 6.607E+02, 6.522E+02, 5.986E+02, 2.274E+02, 2.599E+02, 2.784E+01, 1.235E+01, 1.255E+01, 1.462E+01, 8.664E-02, 7.606E-02, 6.335E-03, 5.315E-02,-1.287E-01, 4.784E-01, 4.514E-01, 2.753E-01, 4.674E-01, 1.477E+00, 7.785E-02, 5.323E-02,-5.204E-04, 4.116E-02,-7.136E-02, 4.649E-01, 4.407E-01, 2.355E-01,-4.063E-01,-1.308E+00, 4.402E-02, 9.166E-02,-2.035E-02, 1.732E-01,-9.469E-02
 6.200E+02, 1.569E+02, 8.743E+01, 8.459E+01, 8.035E+01, 7.660E+01, 7.069E+01, 2.686E+02, 1.243E+02, 1.113E+02, 9.239E+01, 8.410E+01, 7.705E+01, 2.048E+02, 3.143E+02, 3.239E+02, 2.975E+02, 1.141E+02, 1.291E+02, 1.451E+01, 6.281E+00, 9.107E+00, 1.009E+01,-1.003E-01, 1.904E-02,-5.661E-02,-3.040E-02,-1.162E-02, 4.444E-01, 3.913E-01, 2.648E-01, 4.666E-01, 1.073E+00,-4.274E-02, 1.749E-02,-2.885E-02,-1.234E-02, 3.174E-03, 4.396E-01, 3.904E-01, 2.325E-01,-4.423E-01,-9.786E-01, 2.504E-02, 2.000E-02,-5.572E-02, 1.666E-01,-2.695E-02
 6.300E+02, 1.179E+02, 8.384E+01, 8.040E+01, 7.520E+01, 7.079E+01, 6.467E+01, 2.264E+02, 1.214E+02, 1.084E+02, 8.918E+01, 7.986E+01, 7.340E+01, 1.829E+02, 2.380E+02, 2.981E+02, 2.480E+02, 1.152E+02, 1.253E+02, 1.255E+01, 5.662E+00, 8.060E+00, 9.058E+00,-1.269E-02, 1.484E-02,-1.081E-02,-8.179E-02,-4.625E-02, 4.279E-01, 4.156E-01, 3.133E-01, 3.851E-01, 9.692E-01, 2.203E-02, 1.880E-02,-1.214E-02,-3.479E-02,-2.098E-02, 4.183E-01, 4.052E-01, 3.005E-01,-3.380E-01,-8.832E-01, 7.775E-02, 1.133E-01,-5.612E-03, 1.448E-01, 2.581E-03
 6.400E+02, 1.104E+02, 8.333E+01, 8.104E+01, 7.687E+01, 7.357E+01, 6.939E+01, 2.129E+02, 1.176E+02, 1.068E+02, 8.766E+01, 7.863E+01, 7.005E+01, 1.787E+02, 2.297E+02, 2.881E+02, 2.505E+02, 1.034E+02, 1.188E+02, 1.149E+01, 5.184E+00, 7.400E+00, 8.335E+00,-1.775E-01, 3.724E-02, 5.067E-02,-4.808E-02,-5.958E-02, 4.284E-01, 4.249E-01, 3.244E-01, 3.766E-01, 9.539E-01,-8.955E-02, 3.545E-02, 2.892E-02,-4.311E-02,-3.514E-02, 3.987E-01, 4.095E-01, 3.017E-01,-3.577E-01,-8.687E-01, 9.817E-02, 9.885E-02, 4.415E-02, 1.589E-01,-3.303E-02
 6.500E+02, 1.071E+02, 8.284E+01, 8.031E+01, 7.602E+01, 7.205E+01, 6.521E+01, 2.008E+02, 1.123E+02, 1.035E+02, 8.886E+01, 7.778E+01, 7.193E+01, 1.699E+02, 2.209E+02, 2.741E+02, 2.399E+02, 1.040E+02, 1.144E+02, 1.067E+01, 4.915E+00, 6.879E+00, 7.877E+00,-1.332E-01,-2.170E-02, 4.269E-02,-5.281E-02,-5.401E-02, 4.035E-01, 4.013E-01, 3.255E-01, 3.653E-01, 9.320E-01,-6.661E-02, 5.359E-04, 1.861E-02,-2.329E-02,-3.876E-02, 3.985E-01, 3.857E-01, 3.102E-01,-3.422E-01,-8.518E-01, 3.396E-02, 8.981E-02, 1.021E-02, 1.270E-01,-3.083E-03
 6.600E+02, 1.148E+02, 8.540E+01, 8.239E+01, 7.774E+01, 7.256E+01, 6.471E+01, 1.947E+02, 1.097E+02, 9.578E+01, 8.294E+01, 7.876E+01, 7.072E+01, 1.701E+02, 2.063E+02, 2.709E+02, 2.467E+02, 9.888E+01, 1.118E+02, 9.985E+00, 4.681E+00, 6.453E+00, 7.498E+00,-1.668E-01,-1.150E-01, 1.336E-01,-1.419E-01,-6.858E-02, 4.033E-01, 3.761E-01, 2.966E-01, 4.046E-01, 9.206E-01,-9.887E-02,-6.271E-02, 7.736E-02,-8.544E-02,-4.745E-02, 3.985E-01, 3.652E-01, 2.587E-01,-3.680E-01,-8.392E-01,-1.720E-02,-6.835E-02,-8.599E-02, 1.380E-01,-2.480E-02
 6.700E+02, 1.035E+02, 8.226E+01, 7.957E+01, 7.435E+01, 7.083E+01, 6.414E+01, 1.869E+02, 1.057E+02, 9.466E+01, 8.436E+01, 7.633E+01, 6.969E+01, 1.634E+02, 2.081E+02, 2.597E+02, 2.405E+02, 9.957E+01, 1.094E+02, 9.493E+00, 4.469E+00, 6.178E+00, 7.167E+00,-9.291E-02,-7.843E-02, 1.054E-01,-1.193E-01,-5.286E-02, 4.072E-01, 3.856E-01, 3.177E-01, 3.763E-01, 8.983E-01,-4.411E-02,-4.179E-02, 5.506E-02,-7.102E-02,-3.907E-02, 4.029E-01, 3.775E-01, 2.891E-01,-3.431E-01,-8.193E-01, 4.244E-02, 4.679E-02,-2.378E-02, 1.361E-01,-2.205E-02
 6.800E+02, 1.023E+02, 8.050E+01, 7.783E+01, 7.301E+01, 6.943E+01, 6.244E+01, 1.873E+02, 1.065E+02, 9.821E+01, 8.550E+01, 7.657E+01, 6.839E+01, 1.581E+02, 1.934E+02, 2.508E+02, 2.293E+02, 9.221E+01, 1.088E+02, 9.042E+00, 4.277E+00, 5.897E+00, 6.848E+00,-1.184E-01,-6.430E-02, 9.033E-02,-1.544E-01,-4.853E-02, 4.011E-01, 4.046E-01, 3.045E-01, 3.529E-01, 8.954E-01,-5.232E-02,-4.511E-02, 5.433E-02,-1.010E-01,-3.232E-02, 3.898E-01, 3.917E-01, 2.907E-01,-3.334E-01,-8.173E-01, 6.597E-02, 1.083E-01,-2.098E-02, 1.263E-01,-5.385E-03
