s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 6.900E+02, 6.465E+02, 1.837E+02, 1.560E+02, 1.206E+02, 1.037E+02, 8.614E+01, 5.604E+02, 4.597E+02, 4.355E+02, 3.563E+02, 2.001E+02, 1.188E+02, 6.353E+02, 5.317E+02, 6.646E+02, 5.991E+02, 2.915E+02, 3.643E+02, 2.502E+01, 1.558E+01, 1.563E+01, 1.579E+01, 1.643E-01, 6.346E-02,-1.423E-01, 2.216E-01,-3.149E-01, 5.273E-01, 4.704E-01, 3.362E-01, 6.325E-01, 1.934E+00, 1.214E-01, 5.581E-02,-8.292E-02, 1.566E-01,-2.324E-01, 5.188E-01, 4.631E-01, 2.842E-01,-5.421E-01,-1.750E+00, 2.646E-02,-1.170E-03,-1.552E-02, 1.917E-01,-1.846E-02
 7.000E+02, 5.785E+02, 2.055E+02, 1.584E+02, 1.160E+02, 1.004E+02, 8.632E+01, 5.475E+02, 4.299E+02, 4.088E+02, 3.421E+02, 1.959E+02, 1.174E+02, 5.971E+02, 4.998E+02, 6.382E+02, 5.641E+02, 2.931E+02, 3.570E+02, 2.330E+01, 1.444E+01, 1.490E+01, 1.516E+01, 1.364E-01, 6.121E-02,-9.816E-02, 2.183E-01,-3.557E-01, 5.272E-01, 5.124E-01, 3.462E-01, 6.432E-01, 1.884E+00, 1.160E-01, 4.502E-02,-5.993E-02, 1.470E-01,-2.520E-01, 5.130E-01, 4.998E-01, 3.213E-01,-5.692E-01,-1.701E+00, 5.149E-02, 8.897E-02,-4.016E-02, 1.637E-01,-3.136E-02
 7.100E+02, 5.846E+02, 1.616E+02, 1.376E+02, 1.171E+02, 1.070E+02, 8.921E+01, 5.324E+02, 4.368E+02, 4.115E+02, 3.185E+02, 1.726E+02, 1.092E+02, 5.560E+02, 4.872E+02, 6.502E+02, 5.607E+02, 2.755E+02, 3.292E+02, 2.215E+01, 1.334E+01, 1.434E+01, 1.461E+01,-5.015E-02,-1.339E-03, 4.364E-02, 2.808E-01,-3.518E-01, 5.221E-01, 5.483E-01, 4.119E-01, 6.503E-01, 1.874E+00, 2.906E-03, 1.244E-02, 7.004E-03, 1.871E-01,-2.446E-01, 4.994E-01, 5.114E-01, 3.765E-01,-5.766E-01,-1.691E+00, 1.227E-01, 1.940E-01, 4.079E-02, 1.606E-01,-4.100E-02
 7.200E+02, 5.638E+02, 1.508E+02, 1.314E+02, 1.109E+02, 9.939E+01, 8.464E+01, 5.209E+02, 4.207E+02, 3.915E+02, 3.065E+02, 1.635E+02, 1.053E+02, 5.339E+02, 4.688E+02, 6.206E+02, 5.468E+02, 2.545E+02, 3.175E+02, 2.109E+01, 1.290E+01, 1.374E+01, 1.398E+01,-1.924E-02,-8.142E-02, 1.195E-01, 1.923E-01,-3.461E-01, 5.249E-01, 5.346E-01, 4.205E-01, 6.423E-01, 1.821E+00, 3.014E-02,-4.495E-02, 5.736E-02, 1.197E-01,-2.389E-01, 5.100E-01, 4.850E-01, 3.870E-01,-5.958E-01,-1.639E+00, 1.059E-01, 2.165E-01, 6.210E-02, 1.536E-01,-8.274E-02
 7.300E+02, 5.757E+02, 1.558E+02, 1.383E+02, 1.211E+02, 1.082E+02, 8.555E+01, 5.122E+02, 4.058E+02, 3.810E+02, 2.893E+02, 1.599E+02, 1.011E+02, 5.197E+02, 4.498E+02, 6.082E+02, 5.385E+02, 2.455E+02, 2.856E+02, 2.024E+01, 1.225E+01, 1.322E+01, 1.347E+01,-8.537E-02,-1.124E-01, 1.298E-01, 1.884E-01,-3.955E-01, 4.982E-01, 4.948E-01, 3.920E-01, 6.416E-01, 1.782E+00,-3.226E-02,-6.582E-02, 7.218E-02, 1.180E-01,-2.624E-01, 4.910E-01, 4.681E-01, 3.580E-01,-6.005E-01,-1.597E+00, 6.026E-02, 1.075E-01,-3.416E-03, 1.430E-01,-6.140E-02
 7.400E+02, 5.249E+02, 1.600E+02, 1.392E+02, 1.115E+02, 9.318E+01, 7.746E+01, 4.689E+02, 3.786E+02, 3.574E+02, 2.811E+02, 1.687E+02, 1.070E+02, 5.125E+02, 3.940E+02, 5.332E+02, 4.689E+02, 2.494E+02, 3.141E+02, 1.892E+01, 1.235E+01, 1.256E+01, 1.311E+01, 1.726E-01, 7.635E-02,-1.073E-01, 2.744E-01,-3.389E-01, 5.224E-01, 4.856E-01, 3.488E-01, 6.282E-01, 1.768E+00, 1.292E-01, 6.014E-02,-7.268E-02, 1.787E-01,-2.422E-01, 5.069E-01, 4.731E-01, 3.048E-01,-5.553E-01,-1.596E+00, 6.185E-02, 3.745E-02,-6.178E-03, 1.332E-01,-3.087E-02
 7.500E+02, 4.945E+02, 1.379E+02, 1.251E+02, 1.098E+02, 1.006E+02, 8.239E+01, 4.644E+02, 3.884E+02, 3.627E+02, 2.561E+02, 1.542E+02, 1.051E+02, 4.609E+02, 3.803E+02, 5.308E+02, 4.620E+02, 2.409E+02, 2.896E+02, 1.795E+01, 1.137E+01, 1.218E+01, 1.270E+01,-8.836E-02,-7.464E-02, 1.237E-01, 2.695E-01,-3.535E-01, 5.144E-01, 5.032E-01, 3.832E-01, 6.119E-01, 1.687E+00,-2.773E-02,-3.585E-02, 6.908E-02, 1.727E-01,-2.420E-01, 5.009E-01, 4.840E-01, 3.502E-01,-5.441E-01,-1.521E+00, 7.121E-02, 1.095E-01, 2.447E-03, 1.522E-01,-5.857E-02
 7.600E+02, 4.562E+02, 1.488E+02, 1.325E+02, 1.160E+02, 1.045E+02, 8.343E+01, 4.404E+02, 3.704E+02, 3.393E+02, 2.664E+02, 1.650E+02, 1.004E+02, 4.325E+02, 3.712E+02, 4.820E+02, 4.555E+02, 2.461E+02, 2.713E+02, 1.706E+01, 1.063E+01, 1.176E+01, 1.240E+01,-1.881E-02,-2.731E-02, 9.726E-02, 1.950E-01,-3.611E-01, 5.037E-01, 5.135E-01, 3.647E-01, 6.090E-01, 1.668E+00, 2.283E-02,-1.270E-02, 4.575E-02, 1.425E-01,-2.349E-01, 4.889E-01, 4.840E-01, 3.361E-01,-5.631E-01,-1.500E+00, 9.079E-02, 1.533E-01,-3.935E-02, 1.338E-01,-5.082E-02
 7.700E+02, 4.525E+02, 1.526E+02, 1.338E+02, 1.167E+02, 1.046E+02, 8.317E+01, 4.225E+02, 3.496E+02, 3.237E+02, 2.453E+02, 1.628E+02, 1.004E+02, 3.909E+02, 3.410E+02, 4.506E+02, 3.994E+02, 1.993E+02, 2.490E+02, 1.613E+01, 9.579E+00, 1.127E+01, 1.210E+01,-1.666E-01,-1.219E-02, 1.087E-01, 1.483E-01,-3.323E-01, 5.112E-01, 5.043E-01, 3.569E-01, 6.098E-01, 1.640E+00,-8.139E-02, 1.703E-03, 6.165E-02, 9.329E-02,-2.155E-01, 4.970E-01, 4.900E-01, 3.281E-01,-5.747E-01,-1.474E+00, 6.946E-02, 7.487E-02,-1.151E-02, 1.463E-01,-6.394E-02
 7.800E+02, 3.999E+02, 1.361E+02, 1.249E+02, 1.112E+02, 9.755E+01, 8.037E+01, 3.994E+02, 3.261E+02, 3.002E+02, 2.287E+02, 1.467E+02, 1.001E+02, 3.721E+02, 3.187E+02, 4.074E+02, 3.583E+02, 2.421E+02, 2.621E+02, 1.530E+01, 8.864E+00, 1.081E+01, 1.213E+01,-1.848E-02, 1.055E-01,-6.746E-03, 2.145E-01,-3.248E-01, 5.094E-01, 5.205E-01, 3.540E-01, 5.927E-01, 1.571E+00, 2.192E-02, 7.522E-02,-1.988E-02, 1.412E-01,-2.196E-01, 4.989E-01, 4.864E-01, 3.418E-01,-5.457E-01,-1.410E+00, 9.034E-02, 1.747E-01,-2.797E-02, 1.505E-01,-5.046E-02
 7.900E+02, 4.048E+02, 1.260E+02, 1.128E+02, 1.000E+02, 8.909E+01, 7.267E+01, 3.854E+02, 3.059E+02, 2.885E+02, 2.385E+02, 1.517E+02, 1.077E+02, 3.811E+02, 3.205E+02, 4.047E+02, 3.439E+02, 2.420E+02, 2.760E+02, 1.489E+01, 8.472E+00, 1.035E+01, 1.182E+01, 9.418E-02, 5.755E-02,-3.726E-02, 1.296E-01,-2.736E-01, 5.118E-01, 4.987E-01, 3.395E-01, 5.519E-01, 1.556E+00, 8.875E-02, 4.188E-02,-3.213E-02, 1.008E-01,-1.954E-01, 4.985E-01, 4.772E-01, 3.069E-01,-4.938E-01,-1.412E+00, 8.529E-02, 1.349E-01,-4.155E-02, 1.632E-01,-1.396E-02
 8.000E+02, 3.753E+02, 1.272E+02, 1.178E+02, 1.050E+02, 9.469E+01, 8.056E+01, 3.599E+02, 3.149E+02, 3.024E+02, 2.437E+02, 1.660E+02, 9.765E+01, 3.482E+02, 2.927E+02, 3.782E+02, 3.349E+02, 2.331E+02, 2.603E+02, 1.422E+01, 7.984E+00, 1.007E+01, 1.178E+01, 1.228E-02, 2.489E-02, 1.568E-02, 2.547E-01,-2.982E-01, 4.995E-01, 5.104E-01, 3.638E-01, 5.427E-01, 1.491E+00, 4.887E-02, 2.673E-02,-4.524E-03, 1.640E-01,-2.098E-01, 4.875E-01, 4.810E-01, 3.291E-01,-4.747E-01,-1.353E+00, 8.588E-02, 1.882E-01, 1.419E-02, 1.586E-01,-9.523E-04
 8.100E+02, 3.414E+02, 1.268E+02, 1.150E+02, 1.005E+02, 9.120E+01, 8.141E+01, 3.403E+02, 3.073E+02, 2.916E+02, 2.355E+02, 1.482E+02, 9.270E+01, 3.417E+02, 2.892E+02, 3.670E+02, 3.189E+02, 2.184E+02, 2.492E+02, 1.375E+01, 7.520E+00, 9.669E+00, 1.156E+01,-4.081E-02,-2.609E-02, 1.728E-02, 1.709E-01,-3.104E-01, 5.063E-01, 4.877E-01, 3.161E-01, 5.628E-01, 1.461E+00, 3.867E-03,-9.821E-03, 5.163E-03, 1.182E-01,-2.129E-01, 4.999E-01, 4.741E-01, 3.042E-01,-4.891E-01,-1.314E+00, 7.798E-02, 1.070E-01,-3.948E-02, 1.348E-01,-3.235E-02
 8.200E+02, 2.464E+02, 1.286E+02, 1.202E+02, 1.066E+02, 9.645E+01, 7.763E+01, 3.163E+02, 2.879E+02, 2.751E+02, 2.325E+02, 1.438E+02, 9.186E+01, 3.189E+02, 2.723E+02, 3.242E+02, 3.082E+02, 2.167E+02, 2.199E+02, 1.339E+01, 7.186E+00, 9.377E+00, 1.168E+01,-4.449E-02,-5.449E-02, 2.510E-05, 1.409E-01,-2.987E-01, 4.967E-01, 4.753E-01, 3.484E-01, 5.624E-01, 1.392E+00, 4.635E-03,-2.284E-02,-1.303E-02, 9.415E-02,-1.958E-01, 4.888E-01, 4.590E-01, 3.211E-01,-5.198E-01,-1.250E+00, 7.001E-02, 1.184E-01,-1.932E-02, 1.117E-01,-5.266E-02
 8.300E+02, 2.716E+02, 1.142E+02, 1.077E+02, 9.476E+01, 8.432E+01, 7.176E+01, 3.040E+02, 2.682E+02, 2.578E+02, 2.225E+02, 1.488E+02, 9.625E+01, 3.170E+02, 2.730E+02, 3.131E+02, 2.954E+02, 2.212E+02, 2.398E+02, 1.296E+01, 6.954E+00, 9.073E+00, 1.153E+01, 1.024E-01, 3.964E-02,-1.240E-01, 1.402E-01,-2.517E-01, 5.081E-01, 4.639E-01, 3.219E-01, 5.289E-01, 1.421E+00, 1.018E-01, 2.938E-02,-8.575E-02, 1.084E-01,-1.761E-01, 5.036E-01, 4.605E-01, 2.719E-01,-4.762E-01,-1.284E+00, 5.450E-02, 5.110E-02,-7.918E-02, 1.418E-01,-2.920E-02
 8.400E+02, 2.597E+02, 1.195E+02, 1.116E+02, 9.909E+01, 9.126E+01, 7.412E+01, 3.014E+02, 2.681E+02, 2.539E+02, 2.091E+02, 1.456E+02, 9.195E+01, 3.042E+02, 2.613E+02, 3.058E+02, 2.883E+02, 2.084E+02, 2.214E+02, 1.251E+01, 6.752E+00, 8.854E+00, 1.112E+01,-1.326E-01, 1.445E-02, 9.377E-02, 1.653E-01,-2.535E-01, 4.900E-01, 4.931E-01, 3.283E-01, 5.374E-01, 1.389E+00,-5.052E-02, 1.138E-02, 4.695E-02, 1.181E-01,-1.729E-01, 4.748E-01, 4.712E-01, 2.996E-01,-4.884E-01,-1.254E+00, 8.148E-02, 1.360E-01,-3.610E-02, 1.216E-01,-7.098E-02
 8.500E+02, 2.406E+02, 1.249E+02, 1.174E+02, 1.065E+02, 9.635E+01, 7.679E+01, 2.916E+02, 2.541E+02, 2.416E+02, 2.102E+02, 1.435E+02, 9.114E+01, 2.903E+02, 2.530E+02, 2.971E+02, 2.827E+02, 1.685E+02, 2.022E+02, 1.218E+01, 6.566E+00, 8.504E+00, 1.069E+01,-2.188E-01,-6.283E-02, 1.928E-01, 9.857E-03,-2.258E-01, 4.827E-01, 4.592E-01, 3.327E-01, 5.276E-01, 1.356E+00,-1.269E-01,-3.887E-02, 1.218E-01, 3.724E-02,-1.546E-01, 4.712E-01, 4.497E-01, 2.727E-01,-4.726E-01,-1.220E+00, 2.065E-03,-5.215E-02,-3.641E-02, 1.813E-01,-2.964E-02
 8.600E+02, 2.208E+02, 1.270E+02, 1.189E+02, 1.065E+02, 9.314E+01, 7.665E+01, 2.883E+02, 2.662E+02, 2.529E+02, 1.998E+02, 1.316E+02, 8.446E+01, 2.927E+02, 2.513E+02, 2.960E+02, 2.840E+02, 1.899E+02, 2.038E+02, 1.188E+01, 6.372E+00, 8.315E+00, 1.051E+01,-1.622E-01,-6.395E-02, 1.777E-01, 1.536E-01,-2.613E-01, 4.778E-01, 4.708E-01, 3.745E-01, 5.616E-01, 1.320E+00,-8.794E-02,-2.471E-02, 1.016E-01, 1.003E-01,-1.868E-01, 4.641E-01, 4.632E-01, 3.408E-01,-5.146E-01,-1.192E+00, 7.265E-02, 6.847E-02,-1.352E-02, 1.527E-01,-6.112E-03
 8.700E+02, 2.103E+02, 1.288E+02, 1.204E+02, 1.073E+02, 9.585E+01, 7.615E+01, 2.829E+02, 2.677E+02, 2.542E+02, 2.074E+02, 1.392E+02, 8.535E+01, 2.855E+02, 2.444E+02, 2.962E+02, 2.834E+02, 1.629E+02, 1.971E+02, 1.159E+01, 6.231E+00, 8.037E+00, 1.017E+01,-1.802E-01,-6.360E-02, 1.347E-01, 2.183E-01,-2.986E-01, 4.778E-01, 4.566E-01, 3.210E-01, 5.642E-01, 1.304E+00,-9.590E-02,-3.271E-02, 6.999E-02, 1.472E-01,-2.009E-01, 4.681E-01, 4.505E-01, 2.711E-01,-5.165E-01,-1.170E+00, 3.648E-02, 6.338E-02,-3.859E-02, 1.401E-01,-3.357E-02
 8.800E+02, 1.992E+02, 1.175E+02, 1.105E+02, 1.011E+02, 9.155E+01, 7.700E+01, 2.746E+02, 2.622E+02, 2.512E+02, 2.114E+02, 1.403E+02, 8.387E+01, 2.855E+02, 2.441E+02, 2.838E+02, 2.797E+02, 2.013E+02, 2.022E+02, 1.113E+01, 6.083E+00, 7.922E+00, 1.020E+01,-2.725E-02, 3.440E-02, 1.441E-02, 8.680E-02,-2.663E-01, 4.875E-01, 4.884E-01, 3.873E-01, 5.240E-01, 1.287E+00, 1.296E-02, 3.514E-02,-2.730E-03, 6.321E-02,-1.755E-01, 4.717E-01, 4.479E-01, 3.624E-01,-4.930E-01,-1.154E+00, 1.193E-01, 1.769E-01, 5.379E-02, 1.117E-01,-3.749E-02
 8.900E+02, 2.179E+02, 1.114E+02, 1.057E+02, 9.565E+01, 8.586E+01, 7.065E+01, 2.733E+02, 2.577E+02, 2.517E+02, 2.144E+02, 1.394E+02, 8.347E+01, 2.755E+02, 2.380E+02, 2.784E+02, 2.670E+02, 1.963E+02, 2.074E+02, 1.086E+01, 5.975E+00, 7.733E+00, 1.004E+01, 7.582E-03, 1.917E-02,-3.454E-02, 1.246E-01,-2.642E-01, 4.721E-01, 4.509E-01, 3.525E-01, 5.201E-01, 1.280E+00, 2.806E-02, 2.806E-02,-3.786E-02, 7.477E-02,-1.820E-01, 4.620E-01, 4.377E-01, 3.089E-01,-4.891E-01,-1.151E+00, 8.759E-02, 8.383E-02,-7.943E-03, 1.362E-01,-1.500E-02
 9.000E+02, 2.131E+02, 1.083E+02, 1.027E+02, 9.294E+01, 8.465E+01, 7.216E+01, 2.676E+02, 2.438E+02, 2.333E+02, 1.970E+02, 1.438E+02, 8.751E+01, 2.708E+02, 2.433E+02, 2.750E+02, 2.587E+02, 2.033E+02, 2.129E+02, 1.054E+01, 5.847E+00, 7.518E+00, 9.979E+00, 1.885E-02,-3.041E-02,-6.484E-03, 2.420E-01,-2.427E-01, 4.770E-01, 4.696E-01, 3.735E-01, 4.578E-01, 1.280E+00, 4.591E-02,-6.018E-03,-1.858E-02, 1.516E-01,-1.679E-01, 4.688E-01, 4.415E-01, 3.449E-01,-4.013E-01,-1.147E+00, 1.067E-01, 1.603E-01, 5.112E-02, 1.561E-01,-1.548E-02
