s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 1.000E+02, 3.968E+01,-1.977E+01,-1.646E+01,-3.822E+00, 2.010E-01, 0.000E+00, 0.000E+00,-1.046E-01,-1.716E-01, 0.000E+00, 8.610E-04, 0.000E+00
 1.100E+02, 3.985E+01,-1.940E+01,-1.688E+01,-3.714E+00, 2.039E-01, 0.000E+00, 0.000E+00, 9.161E-02, 5.810E-02, 0.000E+00, 8.610E-04, 0.000E+00
 1.200E+02, 3.961E+01,-1.959E+01,-1.679E+01,-3.702E+00, 2.001E-01, 0.000E+00, 0.000E+00,-2.434E-01,-2.693E-01, 0.000E+00, 8.610E-04, 0.000E+00
 1.300E+02, 3.987E+01,-1.948E+01,-1.706E+01,-3.542E+00, 2.018E-01, 0.000E+00, 0.000E+00, 3.042E-02,-1.689E-03, 0.000E+00, 8.610E-04, 0.000E+00
 1.400E+02, 4.001E+01,-1.960E+01,-1.705E+01,-3.511E+00, 2.028E-01, 0.000E+00, 0.000E+00, 1.231E-01, 5.802E-02, 0.000E+00, 8.610E-04, 0.000E+00
 1.500E+02, 3.980E+01,-1.936E+01,-1.724E+01,-3.408E+00, 2.038E-01, 0.000E+00, 0.000E+00, 3.825E-02,-7.061E-03, 0.000E+00, 8.610E-04, 0.000E+00
 1.600E+02, 3.959E+01,-1.950E+01,-1.690E+01,-3.378E+00, 1.978E-01, 0.000E+00, 0.000E+00, 3.389E-02, 3.704E-03, 0.000E+00, 8.610E-04, 0.000E+00
 1.700E+02, 3.977E+01,-1.976E+01,-1.707E+01,-3.308E+00, 1.943E-01, 0.000E+00, 0.000E+00,-1.407E-01,-1.752E-01, 0.000E+00, 8.610E-04, 0.000E+00
 1.800E+02, 4.002E+01,-1.975E+01,-1.730E+01,-3.246E+00, 2.022E-01, 0.000E+00, 0.000E+00,-4.462E-03,-6.604E-02, 0.000E+00, 8.610E-04, 0.000E+00
 1.900E+02, 3.976E+01,-1.930E+01,-1.749E+01,-3.088E+00, 1.996E-01, 0.000E+00, 0.000E+00, 1.106E-01, 8.514E-02, 0.000E+00, 8.610E-04, 0.000E+00
 2.000E+02, 3.981E+01,-1.937E+01,-1.750E+01,-3.085E+00, 1.950E-01, 0.000E+00, 0.000E+00, 7.178E-02, 4.930E-02, 0.000E+00, 8.610E-04, 0.000E+00
 2.100E+02, 3.964E+01,-1.932E+01,-1.747E+01,-2.952E+00, 1.988E-01, 0.000E+00, 0.000E+00, 1.220E-01, 9.526E-02, 0.000E+00, 8.610E-04, 0.000E+00
 2.200E+02, 4.011E+01,-1.972E+01,-1.789E+01,-2.972E+00, 2.013E-01, 0.000E+00, 0.000E+00,-2.249E-01,-2.685E-01, 0.000E+00, 8.611E-04, 0.000E+00
 2.300E+02, 3.975E+01,-1.927E+01,-1.765E+01,-2.829E+00, 1.993E-01, 0.000E+00, 0.000E+00, 2.170E-01, 2.037E-01, 0.000E+00, 8.618E-04, 0.000E+00
 2.400E+02, 4.005E+01,-1.941E+01,-1.811E+01,-2.849E+00, 1.995E-01, 0.000E+00, 0.000E+00,-8.292E-02,-1.235E-01, 0.000E+00, 8.631E-04, 0.000E+00
 2.500E+02, 3.996E+01,-1.903E+01,-1.820E+01,-2.619E+00, 2.023E-01, 0.000E+00, 0.000E+00, 3.573E-01, 3.203E-01, 0.000E+00, 8.653E-04, 0.000E+00
 2.600E+02, 4.005E+01,-1.897E+01,-1.875E+01,-2.661E+00, 2.021E-01, 0.000E+00, 0.000E+00,-7.552E-02,-1.225E-01, 0.000E+00, 8.690E-04, 0.000E+00
