s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 3.300E+02, 8.316E+02, 7.984E+02, 7.834E+02, 5.688E+02, 2.210E+02, 9.002E+01, 6.983E+02, 6.372E+02, 6.294E+02, 6.057E+02, 5.552E+02, 1.369E+02, 1.189E+03, 1.190E+03, 1.019E+03, 1.064E+03, 1.089E+03, 1.150E+03, 8.228E+01, 3.167E+01, 2.118E+01, 3.993E+01, 1.041E-01,-7.371E-03, 1.804E-01,-1.380E+00,-4.609E-01, 7.096E-01, 5.811E-01, 2.962E-01, 1.685E+00, 3.456E+00, 9.678E-02, 1.750E-02, 1.657E-01,-7.517E-01,-3.397E-01, 7.222E-01, 5.853E-01,-1.566E-01,-8.129E-01,-3.188E+00, 2.776E-02,-9.103E-02, 1.399E-01, 6.530E-01,-3.926E-01
 3.400E+02, 8.204E+02, 8.226E+02, 8.284E+02, 6.501E+02, 2.472E+02, 8.651E+01, 6.959E+02, 6.408E+02, 6.335E+02, 6.153E+02, 5.614E+02, 1.508E+02, 1.184E+03, 1.184E+03, 1.041E+03, 1.077E+03, 1.020E+03, 1.156E+03, 8.205E+01, 3.244E+01, 2.161E+01, 4.033E+01, 1.112E-01, 1.433E-01, 1.460E-01,-1.513E+00,-3.002E-01, 7.153E-01, 5.847E-01, 3.366E-01, 1.754E+00, 3.514E+00, 9.770E-02, 1.137E-01, 1.229E-01,-8.982E-01,-2.431E-01, 7.281E-01, 5.900E-01,-1.000E-01,-8.100E-01,-3.261E+00, 6.660E-02,-6.513E-02, 1.075E-01, 6.708E-01,-4.034E-01
 3.500E+02, 8.359E+02, 8.391E+02, 8.179E+02, 6.721E+02, 2.158E+02, 8.872E+01, 6.835E+02, 6.297E+02, 6.212E+02, 6.059E+02, 5.298E+02, 1.428E+02, 1.201E+03, 1.189E+03, 1.076E+03, 1.086E+03, 9.844E+02, 1.073E+03, 8.394E+01, 3.249E+01, 2.179E+01, 3.848E+01, 8.567E-02, 1.982E-02, 1.462E-01,-1.292E+00,-3.880E-01, 7.069E-01, 6.002E-01, 3.200E-01, 1.692E+00, 3.470E+00, 9.753E-02, 3.835E-02, 8.158E-02,-7.543E-01,-3.006E-01, 7.249E-01, 6.158E-01,-7.516E-02,-8.611E-01,-3.227E+00, 7.620E-02, 2.432E-02, 8.169E-02, 6.109E-01,-4.822E-01
 3.600E+02, 8.055E+02, 7.943E+02, 7.660E+02, 6.073E+02, 2.200E+02, 9.239E+01, 6.889E+02, 6.432E+02, 6.363E+02, 6.152E+02, 5.238E+02, 1.415E+02, 1.196E+03, 1.186E+03, 1.014E+03, 1.075E+03, 1.015E+03, 1.104E+03, 8.368E+01, 3.090E+01, 2.154E+01, 4.063E+01, 1.047E-01, 4.479E-02, 8.952E-02,-1.225E+00,-4.146E-01, 7.258E-01, 6.039E-01, 3.015E-01, 1.620E+00, 3.472E+00, 1.115E-01, 4.559E-02, 5.129E-02,-7.374E-01,-3.027E-01, 7.418E-01, 6.119E-01, 2.351E-04,-8.291E-01,-3.237E+00, 6.093E-02, 9.956E-03, 8.273E-02, 5.815E-01,-5.787E-01
 3.700E+02, 8.471E+02, 7.702E+02, 7.317E+02, 4.751E+02, 1.697E+02, 9.347E+01, 7.017E+02, 6.466E+02, 6.380E+02, 6.207E+02, 5.648E+02, 1.453E+02, 1.216E+03, 1.186E+03, 1.073E+03, 1.097E+03, 9.920E+02, 1.070E+03, 8.325E+01, 3.225E+01, 2.161E+01, 3.928E+01,-5.254E-02,-9.128E-02, 2.777E-01,-1.196E+00,-4.957E-01, 7.293E-01, 6.029E-01, 3.577E-01, 1.602E+00, 3.441E+00, 1.905E-03,-4.907E-02, 1.535E-01,-6.729E-01,-3.587E-01, 7.462E-01, 6.121E-01,-1.127E-01,-7.853E-01,-3.170E+00, 7.530E-02, 3.109E-03, 5.049E-02, 6.196E-01,-4.548E-01
 3.800E+02, 8.530E+02, 7.625E+02, 7.540E+02, 5.192E+02, 1.823E+02, 9.034E+01, 7.160E+02, 6.617E+02, 6.509E+02, 6.232E+02, 5.066E+02, 1.378E+02, 1.200E+03, 1.160E+03, 1.057E+03, 1.112E+03, 1.025E+03, 1.114E+03, 8.062E+01, 3.155E+01, 2.110E+01, 3.581E+01,-7.050E-03,-2.233E-02, 1.731E-01,-1.000E+00,-4.078E-01, 7.313E-01, 6.146E-01, 3.329E-01, 1.513E+00, 3.489E+00, 3.583E-02, 1.362E-02, 7.648E-02,-5.371E-01,-3.025E-01, 7.472E-01, 6.257E-01, 7.308E-02,-8.687E-01,-3.244E+00, 7.429E-02, 4.667E-02, 3.710E-02, 5.515E-01,-4.277E-01
 3.900E+02, 8.563E+02, 8.011E+02, 7.770E+02, 5.214E+02, 1.923E+02, 9.133E+01, 7.257E+02, 6.656E+02, 6.551E+02, 6.310E+02, 5.344E+02, 1.362E+02, 1.232E+03, 1.193E+03, 1.075E+03, 1.103E+03, 1.061E+03, 1.078E+03, 8.048E+01, 3.144E+01, 2.095E+01, 3.693E+01,-6.090E-03, 8.093E-02, 1.041E-01,-1.167E+00,-4.431E-01, 7.194E-01, 5.936E-01, 3.455E-01, 1.663E+00, 3.477E+00, 2.767E-02, 8.428E-02, 5.199E-02,-6.548E-01,-3.315E-01, 7.412E-01, 5.961E-01, 8.581E-02,-8.321E-01,-3.218E+00, 5.818E-02, 1.378E-02, 2.453E-02, 5.767E-01,-4.401E-01
 4.000E+02, 8.758E+02, 8.362E+02, 7.819E+02, 4.881E+02, 1.790E+02, 9.578E+01, 7.215E+02, 6.656E+02, 6.533E+02, 6.225E+02, 5.215E+02, 1.373E+02, 1.230E+03, 1.212E+03, 1.084E+03, 1.129E+03, 9.874E+02, 1.051E+03, 8.362E+01, 3.278E+01, 2.135E+01, 3.563E+01,-1.719E-01,-2.932E-02, 1.643E-01,-1.098E+00,-4.434E-01, 7.265E-01, 5.971E-01, 2.713E-01, 1.489E+00, 3.526E+00,-8.703E-02, 4.092E-03, 1.000E-01,-5.737E-01,-3.479E-01, 7.375E-01, 6.030E-01, 5.378E-03,-7.865E-01,-3.275E+00, 2.521E-02,-6.580E-02, 4.709E-02, 5.594E-01,-3.894E-01
 4.100E+02, 8.498E+02, 7.926E+02, 7.336E+02, 4.681E+02, 1.572E+02, 9.476E+01, 7.141E+02, 6.551E+02, 6.458E+02, 6.146E+02, 4.975E+02, 1.431E+02, 1.190E+03, 1.167E+03, 1.048E+03, 1.108E+03, 9.533E+02, 1.013E+03, 8.297E+01, 3.122E+01, 2.104E+01, 3.635E+01,-3.165E-02, 7.382E-02, 1.377E-01,-1.113E+00,-4.569E-01, 7.301E-01, 6.180E-01, 2.943E-01, 1.523E+00, 3.506E+00, 2.189E-02, 7.271E-02, 8.577E-02,-5.739E-01,-3.410E-01, 7.502E-01, 6.316E-01, 7.741E-02,-7.950E-01,-3.259E+00, 6.831E-02, 7.051E-02, 4.947E-02, 6.053E-01,-3.599E-01
 4.200E+02, 8.739E+02, 7.814E+02, 7.590E+02, 4.776E+02, 1.938E+02, 9.366E+01, 7.304E+02, 6.642E+02, 6.509E+02, 6.062E+02, 5.163E+02, 1.419E+02, 1.205E+03, 1.163E+03, 1.023E+03, 1.104E+03, 1.036E+03, 1.072E+03, 8.269E+01, 3.140E+01, 2.153E+01, 3.729E+01,-4.391E-02,-2.338E-03, 2.194E-01,-1.247E+00,-4.789E-01, 7.347E-01, 6.220E-01, 3.270E-01, 1.602E+00, 3.439E+00, 1.565E-02, 1.643E-02, 1.481E-01,-7.128E-01,-3.380E-01, 7.530E-01, 6.269E-01, 1.088E-02,-8.432E-01,-3.174E+00, 9.666E-02, 7.627E-02, 4.090E-02, 5.768E-01,-4.781E-01
 4.300E+02, 8.603E+02, 8.078E+02, 7.754E+02, 5.220E+02, 1.885E+02, 9.189E+01, 7.299E+02, 6.741E+02, 6.670E+02, 6.358E+02, 5.208E+02, 1.436E+02, 1.249E+03, 1.177E+03, 1.097E+03, 1.105E+03, 9.714E+02, 1.029E+03, 8.054E+01, 3.165E+01, 2.160E+01, 3.676E+01, 1.351E-01, 4.304E-02, 8.831E-02,-1.205E+00,-3.222E-01, 7.057E-01, 6.016E-01, 3.314E-01, 1.624E+00, 3.526E+00, 1.245E-01, 4.212E-02, 6.041E-02,-7.127E-01,-2.322E-01, 7.200E-01, 6.148E-01,-1.394E-02,-8.766E-01,-3.260E+00, 6.589E-02, 3.541E-02, 6.186E-02, 5.709E-01,-4.919E-01
 4.400E+02, 8.446E+02, 7.711E+02, 7.533E+02, 5.451E+02, 1.950E+02, 9.250E+01, 7.114E+02, 6.601E+02, 6.471E+02, 6.032E+02, 5.123E+02, 1.396E+02, 1.227E+03, 1.208E+03, 1.076E+03, 1.100E+03, 9.886E+02, 1.004E+03, 7.855E+01, 3.156E+01, 2.178E+01, 3.726E+01,-3.567E-02, 4.049E-02, 1.477E-01,-1.098E+00,-3.557E-01, 7.336E-01, 6.184E-01, 3.402E-01, 1.541E+00, 3.499E+00, 1.534E-02, 4.986E-02, 8.345E-02,-6.712E-01,-2.624E-01, 7.554E-01, 6.288E-01,-7.380E-02,-9.164E-01,-3.236E+00, 6.249E-02, 4.432E-02, 4.670E-03, 5.159E-01,-5.459E-01
 4.500E+02, 8.506E+02, 7.995E+02, 7.463E+02, 4.097E+02, 1.490E+02, 9.333E+01, 7.361E+02, 6.790E+02, 6.685E+02, 6.376E+02, 5.192E+02, 1.413E+02, 1.226E+03, 1.199E+03, 1.077E+03, 1.147E+03, 9.556E+02, 1.026E+03, 8.096E+01, 3.196E+01, 2.180E+01, 3.651E+01,-2.816E-02,-1.625E-01, 1.688E-01,-1.204E+00,-4.815E-01, 7.331E-01, 6.017E-01, 3.267E-01, 1.611E+00, 3.469E+00, 5.504E-03,-8.421E-02, 8.309E-02,-7.011E-01,-3.443E-01, 7.482E-01, 6.011E-01,-1.160E-01,-8.686E-01,-3.206E+00, 5.991E-02,-7.896E-02,-2.288E-02, 5.145E-01,-3.902E-01
 4.600E+02, 8.734E+02, 7.626E+02, 7.149E+02, 4.428E+02, 1.718E+02, 9.461E+01, 7.436E+02, 6.864E+02, 6.766E+02, 6.406E+02, 5.552E+02, 1.413E+02, 1.218E+03, 1.191E+03, 1.135E+03, 1.135E+03, 1.001E+03, 1.029E+03, 8.189E+01, 3.323E+01, 2.172E+01, 3.439E+01,-7.060E-02,-3.527E-03, 2.408E-01,-1.098E+00,-4.636E-01, 7.359E-01, 6.149E-01, 3.629E-01, 1.621E+00, 3.534E+00,-1.157E-02, 1.241E-02, 1.689E-01,-6.100E-01,-3.585E-01, 7.491E-01, 6.350E-01, 1.272E-02,-9.265E-01,-3.261E+00, 8.712E-02, 2.252E-02, 5.575E-02, 5.433E-01,-3.224E-01
 4.700E+02, 9.119E+02, 8.021E+02, 7.452E+02, 4.615E+02, 1.529E+02, 9.579E+01, 7.639E+02, 6.872E+02, 6.722E+02, 6.196E+02, 5.140E+02, 1.434E+02, 1.220E+03, 1.178E+03, 1.036E+03, 1.127E+03, 9.276E+02, 1.045E+03, 8.440E+01, 3.148E+01, 2.182E+01, 3.571E+01,-3.122E-02, 3.402E-03, 1.410E-01,-9.446E-01,-5.227E-01, 7.364E-01, 6.113E-01, 2.975E-01, 1.489E+00, 3.464E+00, 1.892E-02, 2.413E-02, 7.509E-02,-4.670E-01,-3.717E-01, 7.548E-01, 6.286E-01,-1.195E-01,-8.292E-01,-3.204E+00, 7.643E-02, 1.439E-02, 1.599E-01, 5.550E-01,-4.079E-01
 4.800E+02, 8.987E+02, 8.027E+02, 7.538E+02, 4.332E+02, 1.452E+02, 9.563E+01, 7.553E+02, 6.763E+02, 6.642E+02, 6.311E+02, 5.322E+02, 1.536E+02, 1.229E+03, 1.199E+03, 1.067E+03, 1.124E+03, 9.874E+02, 1.086E+03, 8.554E+01, 3.324E+01, 2.215E+01, 3.769E+01, 4.424E-02, 6.900E-03, 1.901E-01,-1.272E+00,-4.434E-01, 7.471E-01, 6.460E-01, 3.057E-01, 1.617E+00, 3.572E+00, 7.362E-02, 2.405E-02, 1.006E-01,-6.571E-01,-3.416E-01, 7.487E-01, 6.571E-01,-1.268E-02,-8.187E-01,-3.298E+00, 1.669E-01, 7.410E-02, 6.978E-02, 5.762E-01,-4.220E-01
 4.900E+02, 9.180E+02, 8.605E+02, 8.113E+02, 4.769E+02, 1.606E+02, 9.677E+01, 7.365E+02, 6.748E+02, 6.635E+02, 6.350E+02, 5.501E+02, 1.534E+02, 1.247E+03, 1.220E+03, 1.148E+03, 1.124E+03, 9.688E+02, 1.094E+03, 8.665E+01, 3.324E+01, 2.254E+01, 4.006E+01, 3.040E-02, 4.144E-02, 7.262E-02,-9.451E-01,-4.201E-01, 7.349E-01, 6.059E-01, 3.464E-01, 1.472E+00, 3.576E+00, 5.612E-02, 4.226E-02, 3.278E-02,-4.195E-01,-3.371E-01, 7.475E-01, 6.136E-01,-1.740E-01,-8.389E-01,-3.324E+00, 7.802E-02, 1.344E-03, 2.978E-02, 5.841E-01,-4.275E-01
 5.000E+02, 8.922E+02, 8.548E+02, 8.341E+02, 5.383E+02, 1.789E+02, 9.450E+01, 7.370E+02, 6.604E+02, 6.465E+02, 6.093E+02, 5.423E+02, 1.502E+02, 1.275E+03, 1.224E+03, 1.158E+03, 1.147E+03, 9.759E+02, 1.093E+03, 8.863E+01, 3.440E+01, 2.299E+01, 3.948E+01, 4.594E-02, 6.302E-02, 2.212E-01,-1.267E+00,-3.867E-01, 7.422E-01, 6.201E-01, 3.621E-01, 1.650E+00, 3.530E+00, 7.640E-02, 6.329E-02, 1.204E-01,-7.943E-01,-3.056E-01, 7.588E-01, 6.313E-01,-8.974E-02,-8.642E-01,-3.277E+00, 8.094E-02, 4.899E-02, 6.587E-02, 5.531E-01,-5.983E-01
 5.100E+02, 8.778E+02, 8.069E+02, 7.437E+02, 5.035E+02, 1.970E+02, 9.795E+01, 7.450E+02, 6.848E+02, 6.729E+02, 6.439E+02, 5.690E+02, 1.469E+02, 1.228E+03, 1.188E+03, 1.146E+03, 1.125E+03, 9.966E+02, 1.071E+03, 8.324E+01, 3.401E+01, 2.238E+01, 3.649E+01, 5.704E-03, 9.985E-04, 1.779E-01,-1.294E+00,-2.861E-01, 7.501E-01, 6.457E-01, 3.293E-01, 1.756E+00, 3.579E+00, 4.718E-02, 1.452E-02, 1.236E-01,-7.608E-01,-2.218E-01, 7.650E-01, 6.552E-01,-7.268E-02,-9.508E-01,-3.320E+00, 9.954E-02, 8.684E-02, 5.448E-02, 6.180E-01,-3.663E-01
 5.200E+02, 8.921E+02, 8.179E+02, 7.515E+02, 4.821E+02, 2.086E+02, 9.485E+01, 7.640E+02, 6.850E+02, 6.728E+02, 6.369E+02, 5.498E+02, 1.470E+02, 1.239E+03, 1.229E+03, 1.128E+03, 1.154E+03, 1.030E+03, 1.028E+03, 8.290E+01, 3.344E+01, 2.283E+01, 3.842E+01, 1.178E-01,-9.453E-03, 1.208E-01,-1.008E+00,-4.134E-01, 7.409E-01, 6.552E-01, 3.405E-01, 1.557E+00, 3.540E+00, 1.233E-01, 1.915E-02, 8.393E-02,-5.257E-01,-3.002E-01, 7.586E-01, 6.677E-01,-1.088E-01,-8.861E-01,-3.284E+00, 8.025E-02, 1.690E-02, 6.417E-02, 5.675E-01,-5.478E-01
 5.300E+02, 8.491E+02, 7.439E+02, 7.195E+02, 5.424E+02, 2.477E+02, 9.612E+01, 7.462E+02, 6.771E+02, 6.662E+02, 6.408E+02, 5.759E+02, 1.454E+02, 1.234E+03, 1.202E+03, 1.141E+03, 1.134E+03, 1.083E+03, 1.052E+03, 8.061E+01, 3.382E+01, 2.282E+01, 3.785E+01, 1.014E-01,-3.818E-04, 1.250E-01,-8.474E-01,-2.869E-01, 7.505E-01, 6.244E-01, 3.614E-01, 1.488E+00, 3.583E+00, 1.076E-01, 2.086E-02, 5.615E-02,-3.860E-01,-2.110E-01, 7.652E-01, 6.314E-01,-4.863E-02,-8.936E-01,-3.324E+00, 8.346E-02, 4.953E-02, 9.210E-02, 5.993E-01,-4.945E-01
 5.400E+02, 9.069E+02, 8.120E+02, 7.461E+02, 4.689E+02, 1.903E+02, 1.014E+02, 7.624E+02, 6.934E+02, 6.803E+02, 6.423E+02, 5.548E+02, 1.457E+02, 1.266E+03, 1.239E+03, 1.158E+03, 1.157E+03, 1.017E+03, 1.042E+03, 8.389E+01, 3.400E+01, 2.287E+01, 3.697E+01, 3.688E-02, 1.765E-02, 1.716E-01,-1.179E+00,-3.764E-01, 7.431E-01, 6.399E-01, 3.312E-01, 1.632E+00, 3.576E+00, 6.782E-02, 4.430E-02, 7.745E-02,-6.927E-01,-2.799E-01, 7.566E-01, 6.560E-01, 2.264E-02,-9.028E-01,-3.308E+00, 8.437E-02, 7.890E-02, 5.355E-02, 6.166E-01,-6.402E-01
 5.500E+02, 9.178E+02, 8.094E+02, 7.312E+02, 4.440E+02, 1.968E+02, 1.075E+02, 7.715E+02, 6.940E+02, 6.797E+02, 6.364E+02, 5.603E+02, 1.465E+02, 1.242E+03, 1.176E+03, 1.165E+03, 1.152E+03, 8.966E+02, 9.844E+02, 8.148E+01, 3.436E+01, 2.269E+01, 3.588E+01,-1.876E-02,-5.569E-02, 1.451E-01,-9.916E-01,-3.965E-01, 7.462E-01, 6.346E-01, 3.052E-01, 1.487E+00, 3.554E+00, 2.810E-02,-1.098E-02, 6.922E-02,-4.410E-01,-3.065E-01, 7.672E-01, 6.502E-01, 6.031E-03,-9.006E-01,-3.316E+00, 8.646E-02, 6.393E-02, 4.096E-02, 5.686E-01,-4.704E-01
 5.600E+02, 9.121E+02, 7.895E+02, 7.384E+02, 4.799E+02, 1.967E+02, 1.074E+02, 7.682E+02, 6.946E+02, 6.865E+02, 6.534E+02, 5.562E+02, 1.534E+02, 1.244E+03, 1.199E+03, 1.121E+03, 1.147E+03, 9.358E+02, 9.564E+02, 8.104E+01, 3.443E+01, 2.290E+01, 3.619E+01, 6.258E-04, 6.294E-02, 1.496E-01,-1.266E+00,-5.602E-01, 7.587E-01, 6.382E-01, 3.087E-01, 1.643E+00, 3.539E+00, 4.713E-02, 6.529E-02, 6.447E-02,-6.644E-01,-4.037E-01, 7.823E-01, 6.487E-01,-6.501E-02,-9.289E-01,-3.284E+00, 9.819E-02, 8.058E-02, 1.073E-01, 6.295E-01,-4.962E-01
 5.700E+02, 9.146E+02, 8.345E+02, 8.054E+02, 5.078E+02, 1.784E+02, 1.027E+02, 7.614E+02, 6.930E+02, 6.822E+02, 6.382E+02, 5.336E+02, 1.595E+02, 1.252E+03, 1.202E+03, 1.166E+03, 1.137E+03, 9.713E+02, 1.046E+03, 8.536E+01, 3.465E+01, 2.308E+01, 3.731E+01,-2.428E-02, 4.815E-02, 1.484E-01,-1.089E+00,-3.237E-01, 7.560E-01, 6.456E-01, 3.168E-01, 1.560E+00, 3.636E+00, 2.663E-02, 5.388E-02, 8.926E-02,-5.303E-01,-2.278E-01, 7.761E-01, 6.643E-01, 3.725E-02,-8.774E-01,-3.393E+00, 9.274E-02, 8.013E-02, 4.631E-02, 6.065E-01,-5.628E-01
 5.800E+02, 9.267E+02, 8.255E+02, 7.561E+02, 4.442E+02, 1.711E+02, 1.081E+02, 7.654E+02, 6.958E+02, 6.809E+02, 6.349E+02, 5.286E+02, 1.595E+02, 1.268E+03, 1.213E+03, 1.174E+03, 1.162E+03, 1.022E+03, 1.042E+03, 8.324E+01, 3.410E+01, 2.318E+01, 3.869E+01,-9.839E-02,-4.496E-02, 3.042E-01,-8.552E-01,-5.398E-01, 7.568E-01, 6.371E-01, 3.994E-01, 1.456E+00, 3.590E+00,-3.511E-02,-9.298E-03, 1.836E-01,-4.189E-01,-3.862E-01, 7.766E-01, 6.517E-01,-9.981E-02,-9.218E-01,-3.306E+00, 9.413E-02, 4.146E-02,-2.836E-02, 5.476E-01,-6.289E-01
 5.900E+02, 9.202E+02, 8.371E+02, 7.847E+02, 4.547E+02, 1.756E+02, 1.069E+02, 7.550E+02, 6.955E+02, 6.817E+02, 6.404E+02, 5.470E+02, 1.525E+02, 1.237E+03, 1.191E+03, 1.119E+03, 1.139E+03, 1.003E+03, 1.016E+03, 8.446E+01, 3.391E+01, 2.330E+01, 3.995E+01, 1.862E-02, 3.831E-03, 1.541E-01,-9.633E-01,-4.537E-01, 7.660E-01, 6.386E-01, 3.213E-01, 1.466E+00, 3.556E+00, 5.512E-02, 3.358E-02, 7.823E-02,-4.607E-01,-3.544E-01, 7.806E-01, 6.471E-01,-1.177E-01,-8.704E-01,-3.288E+00, 1.156E-01, 5.121E-02, 9.540E-02, 5.286E-01,-4.823E-01
 6.000E+02, 9.249E+02, 8.162E+02, 7.588E+02, 4.578E+02, 1.664E+02, 1.038E+02, 7.575E+02, 6.961E+02, 6.829E+02, 6.401E+02, 5.391E+02, 1.638E+02, 1.239E+03, 1.199E+03, 1.098E+03, 1.156E+03, 9.570E+02, 9.877E+02, 8.400E+01, 3.419E+01, 2.337E+01, 3.822E+01, 2.672E-02, 9.446E-03, 3.201E-01,-1.249E+00,-4.021E-01, 7.598E-01, 6.274E-01, 4.334E-01, 1.608E+00, 3.563E+00, 4.782E-02, 1.601E-02, 2.303E-01,-6.513E-01,-2.797E-01, 7.712E-01, 6.324E-01,-2.910E-01,-9.001E-01,-3.316E+00, 1.124E-01,-4.588E-02, 1.336E-01, 5.464E-01,-5.966E-01
 6.100E+02, 6.274E+02, 4.026E+02, 3.266E+02, 1.911E+02, 1.197E+02, 8.720E+01, 5.566E+02, 4.257E+02, 3.882E+02, 3.207E+02, 2.358E+02, 1.251E+02, 6.065E+02, 7.062E+02, 6.588E+02, 6.617E+02, 3.566E+02, 3.921E+02, 4.030E+01, 1.736E+01, 1.598E+01, 2.008E+01, 1.137E-01, 7.424E-02,-1.343E-01, 1.050E-01,-3.546E-01, 7.886E-01, 6.677E-01, 4.025E-01, 9.841E-01, 2.702E+00, 1.141E-01, 7.275E-02,-9.119E-02, 5.407E-02,-2.518E-01, 8.113E-01, 6.824E-01, 3.046E-01,-7.625E-01,-2.507E+00, 5.449E-02,-1.809E-02,-5.964E-02, 3.258E-01,-2.368E-01
 6.200E+02, 3.593E+02, 1.738E+02, 1.444E+02, 1.178E+02, 1.041E+02, 8.375E+01, 3.500E+02, 2.229E+02, 2.015E+02, 1.585E+02, 1.275E+02, 1.046E+02, 2.635E+02, 3.228E+02, 3.489E+02, 3.375E+02, 1.881E+02, 2.094E+02, 1.924E+01, 7.818E+00, 1.103E+01, 1.680E+01, 1.358E-01,-5.407E-02,-8.319E-02, 1.853E-01,-1.132E-01, 7.099E-01, 6.357E-01, 2.888E-01, 7.891E-01, 2.078E+00, 1.296E-01,-2.113E-02,-2.062E-02, 1.244E-01,-5.000E-02, 7.209E-01, 6.414E-01, 2.252E-01,-7.188E-01,-1.930E+00, 5.671E-02, 3.675E-02,-1.596E-02, 2.169E-01,-2.293E-01
 6.300E+02, 3.232E+02, 1.507E+02, 1.300E+02, 1.064E+02, 9.795E+01, 8.271E+01, 3.045E+02, 2.095E+02, 1.844E+02, 1.546E+02, 1.271E+02, 9.293E+01, 2.462E+02, 3.210E+02, 3.244E+02, 3.507E+02, 1.666E+02, 1.874E+02, 1.694E+01, 6.875E+00, 9.765E+00, 1.400E+01, 1.666E-03, 2.334E-02,-2.949E-02, 1.741E-01,-6.943E-02, 7.253E-01, 6.188E-01, 3.166E-01, 7.912E-01, 1.945E+00, 4.529E-02, 3.652E-02,-3.025E-02, 1.297E-01,-1.017E-02, 7.376E-01, 6.365E-01, 1.755E-01,-7.045E-01,-1.813E+00, 1.304E-01, 6.031E-02, 1.668E-02, 2.213E-01,-2.114E-01
 6.400E+02, 2.998E+02, 1.352E+02, 1.185E+02, 1.014E+02, 9.412E+01, 8.035E+01, 2.857E+02, 1.913E+02, 1.718E+02, 1.445E+02, 1.194E+02, 9.713E+01, 2.276E+02, 3.228E+02, 3.066E+02, 3.228E+02, 1.502E+02, 1.667E+02, 1.528E+01, 6.333E+00, 8.958E+00, 1.161E+01, 8.163E-03,-2.555E-02, 1.009E-02, 8.254E-02,-1.078E-01, 7.060E-01, 6.019E-01, 3.444E-01, 8.061E-01, 1.872E+00, 4.570E-02, 3.844E-03,-2.187E-02, 5.754E-02,-5.518E-02, 7.260E-01, 6.199E-01, 2.969E-01,-7.485E-01,-1.737E+00, 6.453E-02, 2.890E-02,-4.468E-02, 2.336E-01,-1.777E-01
 6.500E+02, 2.757E+02, 1.340E+02, 1.229E+02, 1.055E+02, 9.459E+01, 7.935E+01, 2.589E+02, 1.836E+02, 1.707E+02, 1.436E+02, 1.132E+02, 8.724E+01, 2.124E+02, 3.246E+02, 3.227E+02, 3.313E+02, 1.315E+02, 1.541E+02, 1.419E+01, 5.941E+00, 8.383E+00, 1.030E+01,-1.042E-02, 3.918E-02,-8.208E-02, 2.614E-02,-9.136E-02, 6.931E-01, 6.080E-01, 3.914E-01, 7.354E-01, 1.810E+00, 3.820E-02, 5.787E-02,-5.865E-02, 3.414E-02,-4.522E-02, 7.126E-01, 6.179E-01, 3.172E-01,-6.828E-01,-1.687E+00, 9.158E-02, 8.924E-02,-5.502E-02, 2.264E-01,-1.978E-01
 6.600E+02, 2.577E+02, 1.210E+02, 1.098E+02, 9.622E+01, 8.956E+01, 8.024E+01, 2.597E+02, 1.676E+02, 1.563E+02, 1.276E+02, 1.096E+02, 9.241E+01, 2.058E+02, 3.413E+02, 3.283E+02, 3.437E+02, 1.230E+02, 1.459E+02, 1.337E+01, 5.636E+00, 7.878E+00, 9.450E+00,-2.639E-02,-4.684E-02, 5.235E-02,-1.679E-01,-1.302E-01, 6.740E-01, 6.046E-01, 3.606E-01, 7.346E-01, 1.731E+00, 1.683E-02, 3.317E-03,-5.814E-04,-9.569E-02,-8.376E-02, 6.913E-01, 6.165E-01, 2.994E-01,-6.572E-01,-1.615E+00, 4.306E-02, 6.625E-02,-3.239E-02, 2.027E-01,-1.596E-01
 6.700E+02, 2.350E+02, 1.149E+02, 1.079E+02, 9.422E+01, 8.752E+01, 7.692E+01, 2.467E+02, 1.533E+02, 1.431E+02, 1.177E+02, 9.794E+01, 8.977E+01, 2.707E+02, 3.435E+02, 3.452E+02, 3.490E+02, 1.133E+02, 1.327E+02, 1.268E+01, 5.368E+00, 7.513E+00, 8.801E+00,-1.889E-01,-9.576E-02, 1.651E-01,-2.021E-01,-9.190E-02, 6.569E-01, 5.642E-01, 3.599E-01, 7.456E-01, 1.662E+00,-1.143E-01,-3.922E-02, 1.013E-01,-1.210E-01,-5.450E-02, 6.707E-01, 5.586E-01, 2.479E-01,-6.473E-01,-1.552E+00,-1.339E-02,-9.843E-02,-3.948E-02, 2.845E-01,-1.642E-01
 6.800E+02, 2.134E+02, 9.536E+01, 9.275E+01, 8.738E+01, 8.425E+01, 7.865E+01, 2.479E+02, 1.377E+02, 1.210E+02, 9.874E+01, 9.336E+01, 8.569E+01, 3.009E+02, 3.430E+02, 3.382E+02, 3.498E+02, 1.117E+02, 1.243E+02, 1.209E+01, 5.200E+00, 7.186E+00, 8.366E+00,-1.348E-01,-1.145E-01, 1.636E-01,-1.872E-01,-1.112E-02, 6.411E-01, 5.721E-01, 3.793E-01, 7.151E-01, 1.629E+00,-7.780E-02,-3.604E-02, 8.820E-02,-1.091E-01, 3.142E-02, 6.608E-01, 5.797E-01, 3.247E-01,-6.426E-01,-1.519E+00, 5.113E-03,-6.423E-02,-7.107E-02, 2.492E-01,-1.908E-01
