s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 2.500E+02, 8.020E+01,-3.166E+01,-4.913E+01,-9.782E-02, 7.251E-01, 0.000E+00, 0.000E+00, 1.615E-01, 3.210E-02, 0.000E+00, 1.513E-03, 0.000E+00
 2.600E+02, 7.974E+01,-3.049E+01,-4.987E+01, 2.295E-01, 7.020E-01, 0.000E+00, 0.000E+00, 4.559E-01, 3.132E-01, 0.000E+00, 1.513E-03, 0.000E+00
 2.700E+02, 7.994E+01,-3.180E+01,-4.953E+01,-2.338E-02, 7.142E-01, 0.000E+00, 0.000E+00,-5.492E-01,-7.048E-01, 0.000E+00, 1.513E-03, 0.000E+00
 2.800E+02, 8.004E+01,-3.142E+01,-4.977E+01, 2.975E-01, 7.179E-01, 0.000E+00, 0.000E+00,-2.318E-02,-1.360E-01, 0.000E+00, 1.513E-03, 0.000E+00
 2.900E+02, 8.036E+01,-3.047E+01,-5.039E+01, 4.724E-01, 7.088E-01, 0.000E+00, 0.000E+00, 8.219E-01, 6.826E-01, 0.000E+00, 1.513E-03, 0.000E+00
 3.000E+02, 7.946E+01,-3.117E+01,-4.998E+01, 3.494E-01, 7.140E-01, 0.000E+00, 0.000E+00,-4.942E-01,-6.242E-01, 0.000E+00, 1.514E-03, 0.000E+00
 3.100E+02, 1.482E+02,-7.166E+01,-6.915E+01,-1.091E+00, 9.260E-01, 0.000E+00, 0.000E+00, 7.328E+00, 7.188E+00, 0.000E+00, 2.951E-03, 0.000E+00
 3.200E+02, 1.609E+02,-7.974E+01,-8.154E+01, 1.114E+00, 9.180E-01, 0.000E+00, 0.000E+00, 1.818E+00, 1.622E+00, 0.000E+00, 3.027E-03, 0.000E+00
 3.300E+02, 1.599E+02,-7.731E+01,-8.563E+01, 2.602E+00, 9.041E-01, 0.000E+00, 0.000E+00, 6.560E-01, 4.714E-01, 0.000E+00, 3.027E-03, 0.000E+00
 3.400E+02, 1.591E+02,-7.601E+01,-8.588E+01, 3.637E+00, 8.904E-01, 0.000E+00, 0.000E+00, 1.869E+00, 1.701E+00, 0.000E+00, 3.027E-03, 0.000E+00
 3.500E+02, 1.588E+02,-7.510E+01,-9.027E+01, 4.602E+00, 8.945E-01, 0.000E+00, 0.000E+00,-9.232E-01,-1.094E+00, 0.000E+00, 3.027E-03, 0.000E+00
 3.600E+02, 1.620E+02,-7.683E+01,-9.052E+01, 5.166E+00, 8.943E-01, 0.000E+00, 0.000E+00, 9.025E-01, 7.210E-01, 0.000E+00, 3.027E-03, 0.000E+00
 3.700E+02, 1.593E+02,-7.359E+01,-9.291E+01, 5.793E+00, 8.814E-01, 0.000E+00, 0.000E+00,-2.803E-01,-4.787E-01, 0.000E+00, 3.027E-03, 0.000E+00
 3.800E+02, 1.613E+02,-7.477E+01,-9.244E+01, 6.307E+00, 9.042E-01, 0.000E+00, 0.000E+00, 1.426E+00, 1.260E+00, 0.000E+00, 3.027E-03, 0.000E+00
 3.900E+02, 1.595E+02,-7.279E+01,-9.420E+01, 6.623E+00, 9.032E-01, 0.000E+00, 0.000E+00, 1.779E-01, 3.659E-02, 0.000E+00, 3.027E-03, 0.000E+00
 4.000E+02, 1.585E+02,-7.283E+01,-9.396E+01, 6.849E+00, 8.654E-01, 0.000E+00, 0.000E+00,-3.950E-01,-5.829E-01, 0.000E+00, 3.027E-03, 0.000E+00
 4.100E+02, 1.606E+02,-7.465E+01,-9.418E+01, 7.054E+00, 8.786E-01, 0.000E+00, 0.000E+00,-5.533E-02,-2.876E-01, 0.000E+00, 3.027E-03, 0.000E+00
 4.200E+02, 1.606E+02,-7.224E+01,-9.571E+01, 7.407E+00, 8.829E-01, 0.000E+00, 0.000E+00, 1.154E+00, 9.307E-01, 0.000E+00, 3.027E-03, 0.000E+00
 4.300E+02, 1.584E+02,-7.239E+01,-9.451E+01, 7.738E+00, 8.654E-01, 0.000E+00, 0.000E+00, 3.222E-01, 1.226E-01, 0.000E+00, 3.027E-03, 0.000E+00
 4.400E+02, 1.588E+02,-7.139E+01,-9.755E+01, 7.681E+00, 8.702E-01, 0.000E+00, 0.000E+00,-1.384E+00,-1.580E+00, 0.000E+00, 3.027E-03, 0.000E+00
 4.500E+02, 1.619E+02,-7.381E+01,-9.613E+01, 7.927E+00, 8.670E-01, 0.000E+00, 0.000E+00, 9.622E-01, 7.797E-01, 0.000E+00, 3.027E-03, 0.000E+00
 4.600E+02, 1.608E+02,-7.172E+01,-9.824E+01, 8.144E+00, 8.515E-01, 0.000E+00, 0.000E+00, 5.790E-02,-1.786E-01, 0.000E+00, 3.027E-03, 0.000E+00
 4.700E+02, 1.594E+02,-7.018E+01,-9.921E+01, 8.245E+00, 8.685E-01, 0.000E+00, 0.000E+00,-7.348E-01,-9.061E-01, 0.000E+00, 3.027E-03, 0.000E+00
 4.800E+02, 1.580E+02,-7.157E+01,-9.603E+01, 8.150E+00, 8.654E-01, 0.000E+00, 0.000E+00,-4.200E-01,-6.227E-01, 0.000E+00, 3.027E-03, 0.000E+00
 4.900E+02, 1.612E+02,-7.082E+01,-9.906E+01, 8.408E+00, 8.846E-01, 0.000E+00, 0.000E+00, 8.041E-01, 5.809E-01, 0.000E+00, 3.027E-03, 0.000E+00
 5.000E+02, 1.605E+02,-7.093E+01,-9.871E+01, 8.316E+00, 8.944E-01, 0.000E+00, 0.000E+00, 2.634E-01, 6.425E-02, 0.000E+00, 3.027E-03, 0.000E+00
 5.100E+02, 1.591E+02,-7.117E+01,-9.780E+01, 8.493E+00, 8.679E-01, 0.000E+00, 0.000E+00,-3.358E-01,-4.950E-01, 0.000E+00, 3.027E-03, 0.000E+00
 5.200E+02, 1.606E+02,-7.192E+01,-9.749E+01, 8.699E+00, 8.899E-01, 0.000E+00, 0.000E+00, 9.406E-01, 7.603E-01, 0.000E+00, 3.027E-03, 0.000E+00
 5.300E+02, 1.603E+02,-7.229E+01,-9.827E+01, 8.726E+00, 8.797E-01, 0.000E+00, 0.000E+00,-4.573E-01,-6.486E-01, 0.000E+00, 3.027E-03, 0.000E+00
 5.400E+02, 1.607E+02,-7.212E+01,-9.862E+01, 8.847E+00, 8.665E-01, 0.000E+00, 0.000E+00,-1.175E-01,-3.507E-01, 0.000E+00, 3.027E-03, 0.000E+00
 5.500E+02, 1.580E+02,-6.906E+01,-9.886E+01, 8.955E+00, 8.600E-01, 0.000E+00, 0.000E+00, 7.755E-02,-1.196E-01, 0.000E+00, 3.027E-03, 0.000E+00
 5.600E+02, 1.605E+02,-7.119E+01,-9.897E+01, 8.911E+00, 8.931E-01, 0.000E+00, 0.000E+00, 3.181E-01, 1.340E-01, 0.000E+00, 3.027E-03, 0.000E+00
 5.700E+02, 1.597E+02,-6.915E+01,-1.007E+02, 8.963E+00, 8.910E-01, 0.000E+00, 0.000E+00,-1.216E-02,-2.377E-01, 0.000E+00, 3.027E-03, 0.000E+00
 5.800E+02, 1.599E+02,-7.053E+01,-9.904E+01, 8.735E+00, 8.671E-01, 0.000E+00, 0.000E+00, 1.712E-01,-5.890E-02, 0.000E+00, 3.027E-03, 0.000E+00
 5.900E+02, 1.603E+02,-7.054E+01,-9.978E+01, 9.045E+00, 8.743E-01, 0.000E+00, 0.000E+00, 8.845E-02,-9.897E-02, 0.000E+00, 3.027E-03, 0.000E+00
 6.000E+02, 1.587E+02,-6.988E+01,-9.959E+01, 8.933E+00, 8.645E-01, 0.000E+00, 0.000E+00,-7.246E-01,-9.764E-01, 0.000E+00, 3.026E-03, 0.000E+00
