s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 3.300E+02, 9.224E+02, 3.780E+02, 2.327E+02, 7.765E+01, 4.839E+01, 4.397E+01, 6.629E+02, 5.689E+02, 5.252E+02, 3.143E+02, 9.186E+01, 5.184E+01, 1.244E+03, 8.686E+02, 1.148E+03, 9.829E+02, 7.404E+02, 9.073E+02, 2.790E+01, 1.730E+01, 7.110E+00, 1.691E+01,-5.253E-02,-4.144E-02, 5.223E-02, 2.158E-01,-3.643E-01, 3.201E-01, 2.854E-01, 1.874E-01, 4.185E-01, 1.733E+00,-2.045E-02,-2.462E-02, 3.184E-02, 1.295E-01,-2.044E-01, 3.157E-01, 2.866E-01, 1.829E-01,-3.773E-01,-1.480E+00, 4.786E-02, 1.496E-02,-3.376E-02, 1.572E-01,-1.338E-01
 3.400E+02, 9.420E+02, 5.444E+02, 3.869E+02, 1.149E+02, 4.677E+01, 4.141E+01, 6.490E+02, 5.489E+02, 5.042E+02, 2.911E+02, 1.002E+02, 5.521E+01, 1.276E+03, 9.016E+02, 1.164E+03, 9.209E+02, 6.723E+02, 7.913E+02, 3.371E+01, 1.637E+01, 7.330E+00, 1.563E+01, 8.602E-02, 5.800E-02,-1.086E-02, 1.773E-01,-1.673E-01, 3.248E-01, 2.824E-01, 1.953E-01, 3.962E-01, 1.774E+00, 6.661E-02, 4.480E-02,-1.235E-03, 1.014E-01,-9.258E-02, 3.244E-01, 2.838E-01, 1.910E-01,-3.536E-01,-1.533E+00, 4.100E-02, 8.207E-03,-3.764E-02, 1.593E-01,-1.313E-01
 3.500E+02, 9.502E+02, 5.126E+02, 3.564E+02, 1.115E+02, 4.736E+01, 4.183E+01, 6.562E+02, 5.734E+02, 5.256E+02, 3.194E+02, 1.071E+02, 5.588E+01, 1.241E+03, 9.358E+02, 1.153E+03, 9.314E+02, 6.985E+02, 7.778E+02, 3.616E+01, 1.698E+01, 7.561E+00, 1.543E+01, 3.209E-02, 5.263E-03, 1.615E-02, 2.315E-01,-2.682E-01, 3.313E-01, 2.799E-01, 2.010E-01, 3.930E-01, 1.807E+00, 2.664E-02, 6.934E-03, 1.477E-02, 1.358E-01,-1.628E-01, 3.297E-01, 2.806E-01, 1.896E-01,-3.255E-01,-1.561E+00, 4.426E-02,-2.170E-02,-4.616E-02, 1.583E-01,-1.883E-01
 3.600E+02, 9.132E+02, 4.468E+02, 2.844E+02, 6.751E+01, 4.802E+01, 4.381E+01, 6.484E+02, 5.472E+02, 4.965E+02, 2.818E+02, 8.818E+01, 5.508E+01, 1.260E+03, 9.040E+02, 1.141E+03, 9.524E+02, 6.982E+02, 8.307E+02, 3.598E+01, 1.771E+01, 7.803E+00, 1.649E+01, 3.781E-02,-3.466E-02,-1.855E-02, 2.293E-01,-3.279E-01, 3.328E-01, 2.863E-01, 2.093E-01, 4.075E-01, 1.750E+00, 3.563E-02,-1.489E-02,-1.165E-02, 1.367E-01,-1.856E-01, 3.300E-01, 2.837E-01, 2.064E-01,-3.549E-01,-1.502E+00, 6.181E-02, 3.018E-02,-3.565E-02, 1.364E-01,-8.824E-02
 3.700E+02, 9.134E+02, 4.712E+02, 2.785E+02, 8.222E+01, 4.894E+01, 4.389E+01, 6.346E+02, 5.185E+02, 4.723E+02, 2.764E+02, 9.941E+01, 5.641E+01, 1.272E+03, 8.734E+02, 1.119E+03, 9.478E+02, 7.555E+02, 8.481E+02, 3.550E+01, 1.804E+01, 8.133E+00, 1.701E+01, 3.023E-02, 2.708E-02,-2.300E-02, 2.437E-01,-2.903E-01, 3.352E-01, 2.969E-01, 2.135E-01, 4.018E-01, 1.751E+00, 3.761E-02, 2.930E-02,-1.761E-02, 1.459E-01,-1.564E-01, 3.363E-01, 3.023E-01, 1.982E-01,-3.546E-01,-1.497E+00, 2.300E-02, 1.321E-02,-2.355E-02, 1.531E-01,-1.539E-01
 3.800E+02, 9.089E+02, 5.505E+02, 3.785E+02, 1.137E+02, 5.088E+01, 4.477E+01, 6.551E+02, 5.697E+02, 5.279E+02, 3.340E+02, 1.091E+02, 5.747E+01, 1.246E+03, 9.584E+02, 1.112E+03, 9.669E+02, 7.489E+02, 8.643E+02, 3.656E+01, 1.851E+01, 8.495E+00, 1.678E+01, 8.632E-02, 2.806E-02, 1.570E-02, 1.773E-01,-2.884E-01, 3.416E-01, 3.185E-01, 2.073E-01, 4.224E-01, 1.761E+00, 7.092E-02, 1.916E-02, 6.244E-03, 1.100E-01,-1.726E-01, 3.336E-01, 3.157E-01, 1.975E-01,-3.726E-01,-1.517E+00, 5.711E-02, 4.683E-02,-3.566E-02, 1.768E-01,-1.081E-01
 3.900E+02, 9.096E+02, 5.493E+02, 3.672E+02, 1.239E+02, 5.763E+01, 4.526E+01, 6.333E+02, 5.533E+02, 4.990E+02, 2.658E+02, 9.735E+01, 5.873E+01, 1.252E+03, 9.633E+02, 1.130E+03, 9.222E+02, 6.776E+02, 7.688E+02, 4.285E+01, 1.866E+01, 8.990E+00, 1.646E+01, 3.461E-03, 7.516E-02, 5.948E-02, 1.538E-01,-2.543E-01, 3.439E-01, 2.919E-01, 2.154E-01, 4.154E-01, 1.818E+00, 1.588E-02, 4.441E-02, 3.469E-02, 1.029E-01,-1.470E-01, 3.438E-01, 2.873E-01, 1.941E-01,-3.713E-01,-1.559E+00, 2.028E-02,-1.929E-02,-5.346E-02, 1.508E-01,-1.714E-01
 4.000E+02, 9.184E+02, 5.051E+02, 3.808E+02, 1.243E+02, 5.319E+01, 4.628E+01, 6.538E+02, 5.741E+02, 5.275E+02, 3.369E+02, 1.102E+02, 5.905E+01, 1.267E+03, 8.672E+02, 1.117E+03, 9.726E+02, 7.601E+02, 8.199E+02, 3.843E+01, 2.041E+01, 9.324E+00, 1.765E+01,-2.563E-02, 2.902E-02, 4.140E-02, 1.306E-01,-2.326E-01, 3.433E-01, 3.014E-01, 1.849E-01, 4.457E-01, 1.845E+00,-5.038E-03, 2.755E-02, 2.109E-02, 8.568E-02,-1.351E-01, 3.408E-01, 3.046E-01, 1.597E-01,-3.935E-01,-1.575E+00, 3.364E-02, 7.040E-03,-3.255E-02, 1.468E-01,-1.691E-01
 4.100E+02, 8.716E+02, 4.753E+02, 3.382E+02, 9.817E+01, 5.348E+01, 4.699E+01, 6.454E+02, 5.516E+02, 5.165E+02, 3.598E+02, 1.581E+02, 5.988E+01, 1.252E+03, 8.612E+02, 1.041E+03, 9.503E+02, 7.960E+02, 9.581E+02, 3.570E+01, 2.151E+01, 9.643E+00, 2.003E+01,-5.825E-02,-3.950E-02, 6.253E-02, 7.732E-02,-2.565E-01, 3.524E-01, 3.031E-01, 2.076E-01, 4.817E-01, 1.807E+00,-1.939E-02,-1.960E-02, 4.025E-02, 4.976E-02,-1.444E-01, 3.511E-01, 3.045E-01, 2.014E-01,-4.278E-01,-1.576E+00, 2.201E-02,-4.761E-03,-4.916E-02, 1.736E-01,-1.408E-01
 4.200E+02, 8.716E+02, 5.732E+02, 4.386E+02, 1.355E+02, 6.229E+01, 4.788E+01, 6.303E+02, 5.653E+02, 5.364E+02, 3.674E+02, 1.384E+02, 6.100E+01, 1.253E+03, 8.788E+02, 1.083E+03, 9.355E+02, 6.688E+02, 8.821E+02, 4.328E+01, 2.190E+01, 1.022E+01, 1.921E+01,-8.272E-03,-6.155E-03,-1.963E-02, 1.554E-01,-2.625E-01, 3.638E-01, 3.010E-01, 1.929E-01, 4.911E-01, 1.839E+00, 1.138E-02,-1.312E-03,-5.755E-03, 1.063E-01,-1.631E-01, 3.620E-01, 2.998E-01, 1.666E-01,-4.314E-01,-1.589E+00, 3.494E-02,-7.686E-03,-2.907E-02, 1.715E-01,-8.019E-02
 4.300E+02, 8.673E+02, 6.197E+02, 4.788E+02, 1.434E+02, 5.691E+01, 4.854E+01, 6.291E+02, 5.504E+02, 5.208E+02, 3.740E+02, 1.485E+02, 6.548E+01, 1.236E+03, 1.003E+03, 1.113E+03, 9.577E+02, 7.097E+02, 7.939E+02, 5.041E+01, 2.271E+01, 1.095E+01, 1.886E+01, 9.389E-02, 8.080E-02,-4.948E-02, 7.457E-02,-2.138E-01, 3.590E-01, 3.270E-01, 2.179E-01, 4.677E-01, 1.910E+00, 7.227E-02, 5.467E-02,-3.039E-02, 5.183E-02,-1.364E-01, 3.549E-01, 3.167E-01, 1.844E-01,-4.099E-01,-1.651E+00, 4.586E-02, 2.457E-02,-2.494E-02, 1.756E-01,-2.107E-01
 4.400E+02, 8.195E+02, 5.985E+02, 4.296E+02, 9.974E+01, 5.556E+01, 4.979E+01, 6.020E+02, 5.246E+02, 4.996E+02, 3.459E+02, 1.210E+02, 6.326E+01, 1.233E+03, 9.343E+02, 1.037E+03, 9.386E+02, 7.787E+02, 8.314E+02, 5.432E+01, 2.279E+01, 1.153E+01, 1.995E+01, 6.931E-02,-1.241E-02,-8.316E-03, 8.706E-02,-2.026E-01, 3.611E-01, 3.362E-01, 2.265E-01, 4.543E-01, 1.839E+00, 6.167E-02,-4.354E-03,-1.384E-02, 7.332E-02,-1.187E-01, 3.557E-01, 3.324E-01, 2.191E-01,-4.056E-01,-1.598E+00, 4.916E-02, 7.058E-02,-4.221E-02, 1.722E-01,-9.857E-02
 4.500E+02, 8.623E+02, 5.811E+02, 4.031E+02, 1.153E+02, 6.390E+01, 5.179E+01, 6.279E+02, 5.543E+02, 5.328E+02, 4.368E+02, 1.937E+02, 6.436E+01, 1.247E+03, 8.509E+02, 1.016E+03, 9.304E+02, 8.353E+02, 9.489E+02, 4.728E+01, 2.433E+01, 1.189E+01, 2.302E+01,-8.663E-02,-9.624E-02, 8.203E-02, 2.143E-02,-1.620E-01, 3.633E-01, 3.247E-01, 2.045E-01, 5.346E-01, 1.861E+00,-4.253E-02,-5.360E-02, 4.618E-02, 2.969E-02,-7.955E-02, 3.606E-01, 3.151E-01, 1.635E-01,-4.709E-01,-1.613E+00, 1.718E-02,-1.173E-03,-3.585E-02, 1.901E-01,-1.013E-01
 4.600E+02, 8.421E+02, 7.277E+02, 5.674E+02, 1.749E+02, 6.355E+01, 5.362E+01, 5.943E+02, 5.283E+02, 5.030E+02, 3.984E+02, 1.568E+02, 6.695E+01, 1.220E+03, 9.432E+02, 1.006E+03, 9.405E+02, 6.766E+02, 7.926E+02, 5.964E+01, 2.475E+01, 1.306E+01, 2.092E+01, 6.907E-02, 1.987E-02,-1.208E-02,-4.380E-02,-1.724E-01, 3.909E-01, 3.317E-01, 2.090E-01, 4.974E-01, 1.895E+00, 5.850E-02, 1.576E-02,-8.670E-03,-9.098E-03,-8.962E-02, 3.736E-01, 3.295E-01, 1.947E-01,-4.398E-01,-1.632E+00, 8.874E-02, 3.233E-02,-3.327E-02, 1.436E-01,-1.161E-01
 4.700E+02, 8.576E+02, 7.043E+02, 5.551E+02, 1.730E+02, 6.669E+01, 5.668E+01, 5.939E+02, 5.380E+02, 5.161E+02, 4.077E+02, 1.726E+02, 6.656E+01, 1.216E+03, 9.082E+02, 1.018E+03, 9.573E+02, 8.032E+02, 9.125E+02, 5.993E+01, 2.628E+01, 1.406E+01, 2.248E+01,-8.606E-02,-6.359E-02, 7.014E-02,-7.238E-02,-1.270E-01, 3.818E-01, 3.060E-01, 1.953E-01, 5.503E-01, 1.987E+00,-4.356E-02,-4.093E-02, 4.170E-02,-3.085E-02,-6.365E-02, 3.764E-01, 3.017E-01, 1.432E-01,-4.881E-01,-1.731E+00, 3.236E-02,-3.281E-02,-2.958E-02, 1.379E-01,-1.691E-01
 4.800E+02, 8.854E+02, 7.200E+02, 6.289E+02, 2.268E+02, 7.059E+01, 5.595E+01, 6.085E+02, 5.418E+02, 5.219E+02, 4.731E+02, 2.648E+02, 6.903E+01, 1.218E+03, 9.086E+02, 1.007E+03, 9.977E+02, 6.646E+02, 9.388E+02, 5.725E+01, 2.767E+01, 1.442E+01, 2.399E+01,-5.372E-02,-2.419E-02, 3.065E-02,-1.726E-01,-8.099E-02, 3.891E-01, 3.387E-01, 1.998E-01, 6.299E-01, 2.028E+00,-1.715E-02,-7.439E-03, 1.558E-02,-9.393E-02,-2.229E-02, 3.868E-01, 3.363E-01, 1.815E-01,-4.981E-01,-1.743E+00, 4.577E-02, 1.236E-02,-1.235E-02, 1.997E-01,-2.014E-01
 4.900E+02, 8.596E+02, 7.815E+02, 6.984E+02, 2.533E+02, 7.147E+01, 5.955E+01, 5.916E+02, 5.439E+02, 5.241E+02, 4.457E+02, 2.254E+02, 7.009E+01, 1.232E+03, 9.421E+02, 9.963E+02, 9.939E+02, 6.998E+02, 8.493E+02, 6.183E+01, 2.877E+01, 1.548E+01, 2.453E+01,-7.957E-02,-6.564E-02, 8.503E-02,-3.189E-01,-4.171E-02, 3.959E-01, 3.372E-01, 1.905E-01, 6.265E-01, 2.098E+00,-2.819E-02,-3.767E-02, 4.190E-02,-1.681E-01,-7.484E-03, 3.897E-01, 3.393E-01, 1.616E-01,-4.837E-01,-1.814E+00, 5.752E-02, 2.286E-02,-2.021E-02, 1.693E-01,-2.404E-01
 5.000E+02, 8.389E+02, 7.398E+02, 6.418E+02, 2.416E+02, 7.871E+01, 5.977E+01, 5.938E+02, 5.396E+02, 5.244E+02, 4.603E+02, 2.657E+02, 7.430E+01, 1.191E+03, 9.583E+02, 9.699E+02, 9.924E+02, 7.515E+02, 9.309E+02, 6.446E+01, 2.836E+01, 1.607E+01, 2.611E+01,-1.340E-01,-8.269E-02, 8.106E-02,-3.115E-01,-4.647E-02, 3.969E-01, 3.459E-01, 2.173E-01, 6.644E-01, 2.031E+00,-7.349E-02,-4.241E-02, 4.888E-02,-1.651E-01,-1.193E-02, 3.918E-01, 3.423E-01, 1.690E-01,-5.078E-01,-1.766E+00, 2.521E-02,-3.210E-02,-3.215E-02, 1.680E-01,-1.598E-01
 5.100E+02, 8.711E+02, 8.170E+02, 7.211E+02, 2.391E+02, 8.245E+01, 6.230E+01, 5.717E+02, 5.280E+02, 5.035E+02, 4.320E+02, 2.429E+02, 7.306E+01, 1.226E+03, 1.003E+03, 9.728E+02, 1.008E+03, 6.389E+02, 8.805E+02, 6.972E+01, 2.977E+01, 1.728E+01, 2.492E+01, 2.734E-02,-4.782E-02,-4.580E-02,-3.396E-01,-8.849E-02, 4.152E-01, 3.724E-01, 2.015E-01, 6.571E-01, 2.077E+00, 3.855E-02,-2.175E-02,-2.998E-02,-2.003E-01,-3.561E-02, 4.120E-01, 3.714E-01, 1.447E-01,-5.132E-01,-1.799E+00, 6.199E-02, 4.187E-02,-4.269E-02, 1.507E-01,-1.724E-01
 5.200E+02, 8.187E+02, 7.993E+02, 7.394E+02, 2.365E+02, 7.408E+01, 6.002E+01, 5.592E+02, 5.307E+02, 5.236E+02, 4.306E+02, 2.078E+02, 7.843E+01, 1.193E+03, 1.037E+03, 9.568E+02, 9.797E+02, 6.423E+02, 8.989E+02, 7.526E+01, 2.944E+01, 1.795E+01, 2.591E+01,-6.044E-03,-1.997E-02, 6.927E-02,-3.344E-02,-9.222E-02, 4.152E-01, 3.829E-01, 2.676E-01, 5.737E-01, 2.047E+00, 2.113E-02,-1.589E-03, 2.082E-02, 7.122E-03,-4.039E-02, 4.030E-01, 3.718E-01, 2.428E-01,-5.128E-01,-1.775E+00, 8.590E-02, 8.620E-02,-3.391E-02, 1.686E-01,-1.421E-01
 5.300E+02, 8.270E+02, 7.886E+02, 7.517E+02, 3.213E+02, 9.566E+01, 6.385E+01, 5.753E+02, 5.324E+02, 5.238E+02, 4.544E+02, 2.648E+02, 7.833E+01, 1.194E+03, 1.023E+03, 9.520E+02, 1.031E+03, 6.968E+02, 9.405E+02, 7.574E+01, 3.076E+01, 1.854E+01, 2.774E+01,-1.446E-01,-1.030E-01, 1.571E-01,-3.557E-01,-4.670E-02, 4.146E-01, 3.523E-01, 2.283E-01, 7.031E-01, 2.110E+00,-7.746E-02,-6.069E-02, 8.911E-02,-2.023E-01,-1.114E-02, 4.078E-01, 3.467E-01, 3.519E-02,-5.377E-01,-1.829E+00, 3.829E-02,-2.931E-02,-8.713E-03, 2.006E-01,-1.680E-01
 5.400E+02, 8.249E+02, 8.023E+02, 6.851E+02, 1.983E+02, 7.913E+01, 6.684E+01, 5.737E+02, 5.225E+02, 5.122E+02, 4.436E+02, 2.734E+02, 7.887E+01, 1.198E+03, 1.045E+03, 9.261E+02, 9.970E+02, 6.388E+02, 9.562E+02, 7.610E+01, 3.034E+01, 1.922E+01, 2.882E+01,-6.612E-02,-3.016E-02, 6.362E-02,-3.730E-01,-4.007E-02, 4.253E-01, 3.991E-01, 2.391E-01, 6.861E-01, 2.116E+00,-2.213E-02,-1.116E-02, 2.552E-02,-2.010E-01,-1.231E-02, 4.213E-01, 3.862E-01, 1.816E-01,-5.160E-01,-1.836E+00, 6.139E-02, 8.621E-02, 1.708E-03, 1.772E-01,-1.872E-01
 5.500E+02, 8.167E+02, 7.792E+02, 7.888E+02, 2.888E+02, 8.006E+01, 6.569E+01, 5.764E+02, 5.391E+02, 5.285E+02, 4.278E+02, 2.588E+02, 8.546E+01, 1.199E+03, 1.054E+03, 9.408E+02, 1.001E+03, 6.965E+02, 9.654E+02, 7.816E+01, 3.137E+01, 2.012E+01, 2.965E+01,-4.038E-02,-7.267E-02, 7.265E-02,-3.653E-01,-9.186E-02, 4.278E-01, 3.973E-01, 2.213E-01, 6.922E-01, 2.102E+00,-6.324E-03,-4.122E-02, 2.554E-02,-1.963E-01,-3.710E-02, 4.264E-01, 3.901E-01, 1.001E-01,-5.233E-01,-1.810E+00, 5.174E-02, 2.899E-02,-2.158E-02, 1.653E-01,-2.108E-01
 5.600E+02, 7.946E+02, 8.064E+02, 7.262E+02, 1.964E+02, 8.015E+01, 7.110E+01, 5.616E+02, 5.496E+02, 5.473E+02, 4.763E+02, 2.506E+02, 8.226E+01, 1.187E+03, 1.076E+03, 9.097E+02, 9.676E+02, 6.352E+02, 9.326E+02, 8.310E+01, 3.127E+01, 2.063E+01, 2.868E+01,-1.012E-02, 1.996E-02, 9.443E-04,-1.313E-01,-2.212E-01, 4.381E-01, 4.139E-01, 2.258E-01, 6.515E-01, 2.086E+00, 2.298E-02, 2.358E-02,-2.347E-02,-6.430E-02,-1.380E-01, 4.311E-01, 4.005E-01, 1.611E-01,-5.726E-01,-1.804E+00, 9.278E-02, 1.109E-01, 1.483E-02, 1.606E-01,-1.371E-01
 5.700E+02, 8.021E+02, 8.006E+02, 6.950E+02, 1.974E+02, 8.298E+01, 7.320E+01, 5.701E+02, 5.517E+02, 5.684E+02, 4.975E+02, 2.259E+02, 8.130E+01, 1.159E+03, 1.082E+03, 9.086E+02, 9.407E+02, 6.797E+02, 1.019E+03, 8.194E+01, 3.200E+01, 2.122E+01, 3.002E+01, 1.690E-02, 7.091E-03, 2.256E-02,-1.888E-01,-2.292E-01, 4.439E-01, 4.242E-01, 2.651E-01, 6.474E-01, 2.111E+00, 3.796E-02, 1.239E-02, 7.250E-04,-9.564E-02,-1.337E-01, 4.343E-01, 4.065E-01, 1.316E-01,-5.749E-01,-1.833E+00, 1.084E-01, 1.260E-01, 9.500E-03, 1.595E-01,-1.144E-01
 5.800E+02, 7.795E+02, 8.081E+02, 6.886E+02, 1.968E+02, 8.203E+01, 7.201E+01, 5.679E+02, 5.484E+02, 5.598E+02, 5.233E+02, 2.234E+02, 7.885E+01, 1.159E+03, 1.094E+03, 8.977E+02, 9.612E+02, 6.803E+02, 9.565E+02, 8.358E+01, 3.225E+01, 2.173E+01, 2.993E+01,-1.636E-02, 7.696E-03, 4.349E-02,-7.424E-02,-3.085E-01, 4.393E-01, 4.088E-01, 2.479E-01, 6.399E-01, 2.109E+00, 1.270E-02, 1.347E-02, 1.084E-02,-3.215E-02,-1.998E-01, 4.330E-01, 3.985E-01, 2.259E-01,-5.890E-01,-1.843E+00, 6.922E-02, 8.630E-02,-8.016E-03, 1.565E-01,-7.150E-02
 5.900E+02, 7.862E+02, 8.286E+02, 7.465E+02, 2.414E+02, 9.062E+01, 7.277E+01, 5.801E+02, 5.761E+02, 5.812E+02, 5.041E+02, 2.494E+02, 8.695E+01, 1.173E+03, 1.049E+03, 9.134E+02, 9.933E+02, 5.902E+02, 9.718E+02, 8.470E+01, 3.385E+01, 2.261E+01, 3.062E+01, 3.550E-02,-2.497E-02,-4.440E-02,-1.583E-01,-3.186E-01, 4.548E-01, 3.969E-01, 2.243E-01, 6.680E-01, 2.138E+00, 4.222E-02,-8.717E-03,-3.102E-02,-7.830E-02,-2.133E-01, 4.531E-01, 3.928E-01, 1.354E-01,-5.994E-01,-1.864E+00, 5.891E-02, 3.573E-02,-3.613E-02, 1.538E-01,-8.014E-02
 6.000E+02, 7.711E+02, 8.035E+02, 6.539E+02, 1.987E+02, 8.460E+01, 7.330E+01, 5.684E+02, 5.770E+02, 5.790E+02, 5.275E+02, 2.495E+02, 8.892E+01, 1.149E+03, 1.097E+03, 8.804E+02, 9.399E+02, 6.469E+02, 1.012E+03, 8.579E+01, 3.298E+01, 2.298E+01, 3.147E+01,-3.500E-02, 7.447E-02, 3.020E-03,-2.697E-02,-3.285E-01, 4.490E-01, 4.392E-01, 2.418E-01, 6.386E-01, 2.174E+00, 5.907E-03, 5.673E-02,-1.511E-02,-5.584E-03,-2.003E-01, 4.394E-01, 4.157E-01, 1.774E-01,-5.852E-01,-1.878E+00, 6.810E-02, 1.251E-01, 1.978E-02, 1.852E-01,-1.289E-01
 6.100E+02, 7.284E+02, 2.325E+02, 1.934E+02, 8.577E+01, 7.908E+01, 7.243E+01, 5.549E+02, 2.884E+02, 2.400E+02, 1.704E+02, 1.103E+02, 8.155E+01, 7.861E+02, 7.242E+02, 7.390E+02, 6.590E+02, 1.435E+02, 2.976E+02, 6.894E+01, 2.599E+01, 1.819E+01, 1.650E+01,-1.088E-01,-5.951E-02, 5.632E-02,-4.783E-02,-1.256E-01, 4.576E-01, 4.016E-01, 2.381E-01, 4.499E-01, 1.809E+00,-4.609E-02,-3.338E-02, 2.146E-02,-1.841E-02,-7.150E-02, 4.458E-01, 3.954E-01, 1.792E-01,-3.987E-01,-1.618E+00, 6.638E-02, 4.843E-02,-3.884E-02, 1.579E-01, 8.093E-02
 6.200E+02, 7.029E+02, 9.340E+01, 8.769E+01, 8.021E+01, 7.644E+01, 7.140E+01, 5.693E+02, 1.809E+02, 1.333E+02, 1.015E+02, 8.847E+01, 8.000E+01, 6.982E+02, 6.371E+02, 7.279E+02, 5.873E+02, 1.171E+02, 1.478E+02, 5.703E+01, 2.369E+01, 1.651E+01, 1.385E+01, 7.137E-02, 2.251E-02,-6.984E-02,-5.115E-02,-8.409E-02, 4.362E-01, 4.195E-01, 2.749E-01, 4.787E-01, 1.709E+00, 7.079E-02, 2.486E-02,-5.750E-02,-3.321E-02,-6.301E-02, 4.142E-01, 3.940E-01, 2.305E-01,-4.334E-01,-1.577E+00, 1.200E-01, 1.369E-01, 1.741E-02, 1.876E-01, 1.427E-01
 6.300E+02, 7.386E+02, 9.523E+01, 8.879E+01, 8.076E+01, 7.713E+01, 7.379E+01, 5.443E+02, 1.785E+02, 1.258E+02, 9.639E+01, 8.489E+01, 8.000E+01, 6.985E+02, 6.695E+02, 7.021E+02, 6.132E+02, 1.192E+02, 1.456E+02, 5.523E+01, 2.392E+01, 1.639E+01, 1.370E+01, 3.261E-02,-2.545E-02,-3.318E-02,-3.771E-02,-4.386E-02, 4.398E-01, 4.088E-01, 2.279E-01, 4.514E-01, 1.695E+00, 5.123E-02,-1.822E-02,-2.498E-02,-2.065E-02,-2.799E-02, 4.169E-01, 3.848E-01, 1.981E-01,-4.054E-01,-1.546E+00, 1.279E-01, 1.318E-01, 4.489E-03, 1.992E-01, 1.073E-01
 6.400E+02, 7.053E+02, 9.298E+01, 8.694E+01, 8.075E+01, 7.628E+01, 7.055E+01, 5.432E+02, 1.696E+02, 1.227E+02, 9.544E+01, 8.860E+01, 8.005E+01, 6.810E+02, 6.415E+02, 6.871E+02, 5.907E+02, 1.134E+02, 1.426E+02, 5.656E+01, 2.369E+01, 1.624E+01, 1.352E+01, 1.464E-01, 1.001E-02,-8.574E-02,-8.363E-02,-2.236E-02, 4.302E-01, 3.794E-01, 2.256E-01, 4.713E-01, 1.710E+00, 1.042E-01, 9.020E-03,-5.034E-02,-4.367E-02,-3.559E-02, 4.189E-01, 3.790E-01, 1.795E-01,-4.258E-01,-1.566E+00, 4.908E-02, 2.852E-02,-4.180E-02, 1.929E-01, 5.678E-02
 6.500E+02, 7.307E+02, 9.119E+01, 8.561E+01, 7.870E+01, 7.535E+01, 7.052E+01, 5.375E+02, 1.765E+02, 1.231E+02, 9.274E+01, 8.516E+01, 7.879E+01, 6.961E+02, 6.262E+02, 7.004E+02, 5.960E+02, 1.133E+02, 1.412E+02, 5.386E+01, 2.420E+01, 1.595E+01, 1.334E+01, 1.052E-01, 5.441E-02,-1.041E-01,-1.628E-02,-3.832E-02, 4.173E-01, 4.076E-01, 2.442E-01, 4.977E-01, 1.657E+00, 8.597E-02, 4.300E-02,-7.711E-02, 1.827E-03,-2.135E-02, 4.076E-01, 3.917E-01, 1.782E-01,-4.373E-01,-1.525E+00, 6.397E-02, 8.795E-02, 6.593E-03, 1.958E-01, 1.058E-01
 6.600E+02, 7.222E+02, 9.514E+01, 9.025E+01, 8.411E+01, 7.973E+01, 7.166E+01, 5.461E+02, 1.605E+02, 1.248E+02, 9.300E+01, 8.533E+01, 8.024E+01, 6.804E+02, 6.728E+02, 6.872E+02, 6.182E+02, 1.090E+02, 1.394E+02, 5.391E+01, 2.385E+01, 1.584E+01, 1.326E+01,-1.337E-01, 2.027E-03, 6.837E-02,-1.194E-01,-2.803E-02, 4.207E-01, 4.018E-01, 2.897E-01, 4.068E-01, 1.658E+00,-5.893E-02, 1.247E-02, 3.136E-02,-6.702E-02,-7.862E-03, 4.125E-01, 3.893E-01, 2.485E-01,-3.654E-01,-1.522E+00, 4.935E-02, 1.072E-01, 6.371E-02, 1.621E-01, 9.941E-02
 6.700E+02, 7.500E+02, 9.146E+01, 8.698E+01, 8.266E+01, 7.821E+01, 7.276E+01, 5.580E+02, 1.583E+02, 1.117E+02, 9.167E+01, 8.569E+01, 7.850E+01, 6.727E+02, 6.723E+02, 6.851E+02, 5.985E+02, 1.040E+02, 1.369E+02, 5.099E+01, 2.320E+01, 1.563E+01, 1.296E+01,-3.698E-02, 4.893E-02,-1.841E-02,-1.543E-01,-1.539E-02, 4.274E-01, 4.357E-01, 2.777E-01, 4.096E-01, 1.628E+00, 1.098E-02, 4.011E-02,-2.397E-02,-1.050E-01,-1.451E-02, 4.162E-01, 3.949E-01, 2.436E-01,-3.936E-01,-1.506E+00, 9.491E-02, 1.955E-01, 6.491E-02, 2.021E-01, 1.307E-01
 6.800E+02, 6.526E+02, 9.220E+01, 8.777E+01, 8.150E+01, 7.773E+01, 7.076E+01, 5.541E+02, 1.550E+02, 1.170E+02, 9.339E+01, 8.646E+01, 7.853E+01, 6.704E+02, 6.583E+02, 6.986E+02, 5.993E+02, 1.060E+02, 1.367E+02, 5.258E+01, 2.256E+01, 1.544E+01, 1.281E+01,-1.223E-01,-2.573E-02, 4.472E-02,-1.507E-01,-6.520E-02, 4.056E-01, 4.178E-01, 3.131E-01, 3.922E-01, 1.663E+00,-5.703E-02,-3.799E-05, 1.915E-02,-9.520E-02,-6.271E-02, 3.987E-01, 3.973E-01, 2.865E-01,-3.454E-01,-1.522E+00, 5.254E-02, 1.268E-01, 6.690E-02, 1.688E-01, 1.037E-01
