s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 2.600E+02, 1.986E+01,-7.457E+00,-1.251E+01,-1.985E-01, 1.522E-01, 0.000E+00, 0.000E+00,-1.219E-01,-1.534E-01, 0.000E+00, 4.324E-04, 0.000E+00
 2.700E+02, 2.002E+01,-7.459E+00,-1.245E+01,-1.885E-01, 1.514E-01, 0.000E+00, 0.000E+00, 1.055E-01, 7.762E-02, 0.000E+00, 4.324E-04, 0.000E+00
 2.800E+02, 1.999E+01,-7.447E+00,-1.254E+01,-1.591E-01, 1.528E-01, 0.000E+00, 0.000E+00, 3.225E-02,-1.393E-05, 0.000E+00, 4.324E-04, 0.000E+00
 2.900E+02, 1.984E+01,-7.484E+00,-1.245E+01,-1.457E-01, 1.524E-01, 0.000E+00, 0.000E+00,-5.892E-02,-8.718E-02, 0.000E+00, 4.324E-04, 0.000E+00
 3.000E+02, 1.989E+01,-7.390E+00,-1.261E+01,-1.179E-01, 1.537E-01, 0.000E+00, 0.000E+00,-4.090E-02,-6.833E-02, 0.000E+00, 4.324E-04, 0.000E+00
 3.100E+02, 3.761E+01,-1.662E+01,-1.942E+01,-5.871E-01, 1.781E-01, 0.000E+00, 0.000E+00, 1.192E+00, 1.157E+00, 0.000E+00, 8.433E-04, 0.000E+00
 3.200E+02, 3.972E+01,-1.735E+01,-2.241E+01,-5.694E-02, 1.786E-01, 0.000E+00, 0.000E+00, 1.358E-01, 8.779E-02, 0.000E+00, 8.648E-04, 0.000E+00
 3.300E+02, 3.982E+01,-1.734E+01,-2.276E+01, 2.045E-01, 1.724E-01, 0.000E+00, 0.000E+00, 1.357E-01, 9.417E-02, 0.000E+00, 8.648E-04, 0.000E+00
 3.400E+02, 4.000E+01,-1.717E+01,-2.353E+01, 4.082E-01, 1.775E-01, 0.000E+00, 0.000E+00,-5.566E-02,-1.094E-01, 0.000E+00, 8.648E-04, 0.000E+00
 3.500E+02, 4.004E+01,-1.713E+01,-2.363E+01, 6.485E-01, 1.761E-01, 0.000E+00, 0.000E+00, 1.638E-01, 1.145E-01, 0.000E+00, 8.648E-04, 0.000E+00
 3.600E+02, 3.977E+01,-1.710E+01,-2.376E+01, 7.484E-01, 1.722E-01, 0.000E+00, 0.000E+00,-1.181E-01,-1.669E-01, 0.000E+00, 8.648E-04, 0.000E+00
 3.700E+02, 3.987E+01,-1.700E+01,-2.378E+01, 8.767E-01, 1.741E-01, 0.000E+00, 0.000E+00, 1.977E-01, 1.464E-01, 0.000E+00, 8.648E-04, 0.000E+00
 3.800E+02, 4.005E+01,-1.689E+01,-2.437E+01, 9.628E-01, 1.716E-01, 0.000E+00, 0.000E+00,-2.687E-02,-7.516E-02, 0.000E+00, 8.648E-04, 0.000E+00
 3.900E+02, 3.972E+01,-1.681E+01,-2.427E+01, 1.051E+00, 1.709E-01, 0.000E+00, 0.000E+00,-8.147E-02,-1.327E-01, 0.000E+00, 8.648E-04, 0.000E+00
 4.000E+02, 3.998E+01,-1.650E+01,-2.474E+01, 1.143E+00, 1.722E-01, 0.000E+00, 0.000E+00, 1.144E-01, 5.395E-02, 0.000E+00, 8.648E-04, 0.000E+00
 4.100E+02, 3.982E+01,-1.690E+01,-2.454E+01, 1.191E+00, 1.692E-01, 0.000E+00, 0.000E+00,-2.030E-01,-2.570E-01, 0.000E+00, 8.648E-04, 0.000E+00
 4.200E+02, 4.012E+01,-1.659E+01,-2.483E+01, 1.217E+00, 1.690E-01, 0.000E+00, 0.000E+00, 1.552E-01, 8.651E-02, 0.000E+00, 8.648E-04, 0.000E+00
 4.300E+02, 3.984E+01,-1.653E+01,-2.471E+01, 1.223E+00, 1.721E-01, 0.000E+00, 0.000E+00, 6.193E-02, 5.233E-04, 0.000E+00, 8.648E-04, 0.000E+00
 4.400E+02, 3.999E+01,-1.663E+01,-2.476E+01, 1.267E+00, 1.724E-01, 0.000E+00, 0.000E+00, 9.197E-02, 3.098E-02, 0.000E+00, 8.648E-04, 0.000E+00
 4.500E+02, 3.999E+01,-1.664E+01,-2.503E+01, 1.362E+00, 1.703E-01, 0.000E+00, 0.000E+00,-9.001E-02,-1.529E-01, 0.000E+00, 8.648E-04, 0.000E+00
 4.600E+02, 3.998E+01,-1.676E+01,-2.470E+01, 1.374E+00, 1.731E-01, 0.000E+00, 0.000E+00, 1.134E-01, 6.106E-02, 0.000E+00, 8.648E-04, 0.000E+00
 4.700E+02, 3.982E+01,-1.662E+01,-2.488E+01, 1.426E+00, 1.706E-01, 0.000E+00, 0.000E+00,-1.402E-02,-7.872E-02, 0.000E+00, 8.648E-04, 0.000E+00
 4.800E+02, 3.979E+01,-1.625E+01,-2.534E+01, 1.478E+00, 1.716E-01, 0.000E+00, 0.000E+00,-8.533E-02,-1.522E-01, 0.000E+00, 8.648E-04, 0.000E+00
 4.900E+02, 4.011E+01,-1.680E+01,-2.490E+01, 1.433E+00, 1.700E-01, 0.000E+00, 0.000E+00, 7.526E-02, 1.542E-02, 0.000E+00, 8.648E-04, 0.000E+00
 5.000E+02, 3.996E+01,-1.641E+01,-2.522E+01, 1.463E+00, 1.698E-01, 0.000E+00, 0.000E+00, 3.417E-02,-3.319E-02, 0.000E+00, 8.648E-04, 0.000E+00
 5.100E+02, 3.994E+01,-1.626E+01,-2.546E+01, 1.448E+00, 1.711E-01, 0.000E+00, 0.000E+00,-1.004E-01,-1.640E-01, 0.000E+00, 8.648E-04, 0.000E+00
 5.200E+02, 3.988E+01,-1.622E+01,-2.535E+01, 1.508E+00, 1.704E-01, 0.000E+00, 0.000E+00, 5.399E-02,-4.892E-03, 0.000E+00, 8.648E-04, 0.000E+00
 5.300E+02, 4.003E+01,-1.641E+01,-2.536E+01, 1.544E+00, 1.717E-01, 0.000E+00, 0.000E+00, 3.695E-02,-2.194E-02, 0.000E+00, 8.648E-04, 0.000E+00
 5.400E+02, 3.992E+01,-1.637E+01,-2.523E+01, 1.526E+00, 1.729E-01, 0.000E+00, 0.000E+00, 8.211E-02, 2.453E-02, 0.000E+00, 8.648E-04, 0.000E+00
 5.500E+02, 3.980E+01,-1.641E+01,-2.511E+01, 1.526E+00, 1.675E-01, 0.000E+00, 0.000E+00, 4.021E-02,-2.197E-02, 0.000E+00, 8.648E-04, 0.000E+00
 5.600E+02, 3.979E+01,-1.649E+01,-2.526E+01, 1.533E+00, 1.721E-01, 0.000E+00, 0.000E+00,-1.826E-01,-2.485E-01, 0.000E+00, 8.648E-04, 0.000E+00
 5.700E+02, 4.004E+01,-1.621E+01,-2.572E+01, 1.621E+00, 1.704E-01, 0.000E+00, 0.000E+00,-2.342E-02,-8.878E-02, 0.000E+00, 8.648E-04, 0.000E+00
 5.800E+02, 4.004E+01,-1.620E+01,-2.549E+01, 1.593E+00, 1.710E-01, 0.000E+00, 0.000E+00, 1.727E-01, 1.163E-01, 0.000E+00, 8.648E-04, 0.000E+00
 5.900E+02, 3.987E+01,-1.643E+01,-2.543E+01, 1.582E+00, 1.708E-01, 0.000E+00, 0.000E+00,-1.700E-01,-2.400E-01, 0.000E+00, 8.648E-04, 0.000E+00
 6.000E+02, 3.989E+01,-1.644E+01,-2.529E+01, 1.592E+00, 1.693E-01, 0.000E+00, 0.000E+00,-2.986E-02,-8.475E-02, 0.000E+00, 8.647E-04, 0.000E+00
