s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 7.000E+02, 1.332E+00, 9.078E-01,-6.682E+00, 4.366E+00, 3.869E-02, 0.000E+00, 0.000E+00,-5.577E-02,-3.789E-02, 0.000E+00, 7.632E-05, 0.000E+00
 7.100E+02, 1.313E+00, 8.381E-01,-6.474E+00, 4.239E+00, 3.592E-02, 0.000E+00, 0.000E+00,-6.205E-02,-4.905E-02, 0.000E+00, 7.279E-05, 0.000E+00
 7.200E+02, 1.253E+00, 7.866E-01,-6.256E+00, 4.117E+00, 3.322E-02, 0.000E+00, 0.000E+00,-8.443E-02,-6.581E-02, 0.000E+00, 6.906E-05, 0.000E+00
 7.300E+02, 1.188E+00, 7.470E-01,-6.054E+00, 4.017E+00, 3.069E-02, 0.000E+00, 0.000E+00,-8.725E-02,-7.090E-02, 0.000E+00, 6.541E-05, 0.000E+00
 7.400E+02, 1.114E+00, 7.142E-01,-5.750E+00, 3.896E+00, 2.855E-02, 0.000E+00, 0.000E+00,-1.369E-02, 2.020E-03, 0.000E+00, 6.243E-05, 0.000E+00
 7.500E+02, 1.133E+00, 6.625E-01,-5.676E+00, 3.795E+00, 2.686E-02, 0.000E+00, 0.000E+00,-7.352E-02,-5.924E-02, 0.000E+00, 6.007E-05, 0.000E+00
 7.600E+02, 1.044E+00, 6.412E-01,-5.451E+00, 3.716E+00, 2.513E-02, 0.000E+00, 0.000E+00,-4.076E-02,-2.467E-02, 0.000E+00, 5.751E-05, 0.000E+00
 7.700E+02, 9.996E-01, 6.111E-01,-5.292E+00, 3.645E+00, 2.344E-02, 0.000E+00, 0.000E+00,-2.608E-02,-1.342E-02, 0.000E+00, 5.491E-05, 0.000E+00
 7.800E+02, 9.473E-01, 5.913E-01,-5.162E+00, 3.562E+00, 2.183E-02, 0.000E+00, 0.000E+00,-5.969E-02,-4.012E-02, 0.000E+00, 5.229E-05, 0.000E+00
 7.900E+02, 9.330E-01, 5.613E-01,-5.026E+00, 3.475E+00, 2.064E-02, 0.000E+00, 0.000E+00,-6.078E-02,-3.614E-02, 0.000E+00, 5.043E-05, 0.000E+00
 8.000E+02, 8.959E-01, 5.383E-01,-4.880E+00, 3.403E+00, 1.944E-02, 0.000E+00, 0.000E+00,-4.175E-02,-2.290E-02, 0.000E+00, 4.851E-05, 0.000E+00
 8.100E+02, 8.948E-01, 5.097E-01,-4.806E+00, 3.337E+00, 1.847E-02, 0.000E+00, 0.000E+00,-6.037E-02,-4.619E-02, 0.000E+00, 4.706E-05, 0.000E+00
 8.200E+02, 8.391E-01, 4.956E-01,-4.612E+00, 3.262E+00, 1.740E-02, 0.000E+00, 0.000E+00,-1.247E-02, 2.216E-03, 0.000E+00, 4.523E-05, 0.000E+00
 8.300E+02, 8.183E-01, 4.750E-01,-4.535E+00, 3.180E+00, 1.656E-02, 0.000E+00, 0.000E+00,-5.133E-02,-4.568E-02, 0.000E+00, 4.393E-05, 0.000E+00
 8.400E+02, 8.477E-01, 4.412E-01,-4.505E+00, 3.156E+00, 1.583E-02, 0.000E+00, 0.000E+00,-6.506E-02,-4.378E-02, 0.000E+00, 4.277E-05, 0.000E+00
 8.500E+02, 7.633E-01, 4.398E-01,-4.366E+00, 3.092E+00, 1.495E-02, 0.000E+00, 0.000E+00,-7.269E-02,-5.650E-02, 0.000E+00, 4.118E-05, 0.000E+00
 8.600E+02, 7.264E-01, 4.278E-01,-4.211E+00, 3.039E+00, 1.417E-02, 0.000E+00, 0.000E+00,-1.543E-02,-3.137E-03, 0.000E+00, 3.976E-05, 0.000E+00
 8.700E+02, 7.493E-01, 4.042E-01,-4.081E+00, 2.956E+00, 1.356E-02, 0.000E+00, 0.000E+00, 2.133E-02, 4.220E-02, 0.000E+00, 3.875E-05, 0.000E+00
 8.800E+02, 7.283E-01, 3.914E-01,-4.078E+00, 2.907E+00, 1.291E-02, 0.000E+00, 0.000E+00,-6.394E-02,-3.833E-02, 0.000E+00, 3.751E-05, 0.000E+00
 8.900E+02, 6.509E-01, 3.943E-01,-3.925E+00, 2.847E+00, 1.211E-02, 0.000E+00, 0.000E+00,-3.949E-02,-2.136E-02, 0.000E+00, 3.586E-05, 0.000E+00
 9.000E+02, 6.744E-01, 3.710E-01,-3.826E+00, 2.771E+00, 1.169E-02, 0.000E+00, 0.000E+00,-1.389E-02, 2.335E-03, 0.000E+00, 3.520E-05, 0.000E+00
