s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 3.300E+02, 9.684E+02, 5.343E+02, 3.562E+02, 8.887E+01, 4.184E+01, 3.717E+01, 6.599E+02, 5.680E+02, 5.175E+02, 3.263E+02, 8.921E+01, 4.703E+01, 1.249E+03, 9.204E+02, 1.137E+03, 9.384E+02, 6.983E+02, 8.165E+02, 3.105E+01, 1.521E+01, 6.310E+00, 1.553E+01, 2.115E-02,-6.660E-03, 1.936E-02, 1.833E-01,-3.669E-01, 2.869E-01, 2.659E-01, 1.687E-01, 3.139E-01, 1.769E+00, 2.713E-02,-3.053E-03, 1.723E-02, 1.173E-01,-2.126E-01, 2.824E-01, 2.577E-01, 1.706E-01,-2.754E-01,-1.491E+00, 5.884E-02, 6.465E-02,-6.065E-03, 1.493E-01,-1.836E-01
 3.400E+02, 9.190E+02, 4.725E+02, 3.304E+02, 1.111E+02, 4.434E+01, 3.722E+01, 6.329E+02, 5.575E+02, 5.166E+02, 3.303E+02, 1.054E+02, 4.759E+01, 1.210E+03, 8.195E+02, 1.112E+03, 8.822E+02, 7.484E+02, 8.368E+02, 2.788E+01, 1.512E+01, 6.368E+00, 1.696E+01,-4.751E-02,-5.719E-02, 7.385E-03, 2.035E-01,-3.654E-01, 2.988E-01, 2.663E-01, 1.954E-01, 3.499E-01, 1.750E+00,-2.060E-02,-3.286E-02, 1.246E-02, 1.306E-01,-2.052E-01, 3.002E-01, 2.667E-01, 1.964E-01,-2.870E-01,-1.481E+00, 3.778E-02, 2.999E-03,-4.116E-02, 1.645E-01,-2.119E-01
 3.500E+02, 1.002E+03, 5.136E+02, 3.278E+02, 8.451E+01, 4.362E+01, 3.933E+01, 6.411E+02, 5.576E+02, 5.053E+02, 3.149E+02, 8.908E+01, 4.719E+01, 1.224E+03, 8.880E+02, 1.124E+03, 9.058E+02, 6.974E+02, 8.431E+02, 3.249E+01, 1.537E+01, 6.708E+00, 1.620E+01,-4.833E-02, 5.836E-03, 7.888E-02, 1.945E-01,-3.540E-01, 3.022E-01, 2.786E-01, 1.804E-01, 3.330E-01, 1.751E+00,-1.263E-02, 7.989E-03, 4.252E-02, 1.317E-01,-2.035E-01, 2.945E-01, 2.780E-01, 1.795E-01,-2.612E-01,-1.505E+00, 6.748E-02, 5.613E-02,-2.162E-02, 1.359E-01,-1.938E-01
 3.600E+02, 9.047E+02, 4.816E+02, 3.505E+02, 1.058E+02, 4.644E+01, 3.964E+01, 6.582E+02, 5.536E+02, 4.980E+02, 3.080E+02, 9.654E+01, 4.867E+01, 1.256E+03, 9.132E+02, 1.142E+03, 9.578E+02, 7.438E+02, 8.235E+02, 2.575E+01, 1.594E+01, 6.755E+00, 1.728E+01,-2.706E-02, 4.156E-02, 7.140E-02, 1.533E-01,-3.871E-01, 3.034E-01, 2.759E-01, 1.799E-01, 3.396E-01, 1.693E+00,-6.108E-03, 2.935E-02, 4.548E-02, 9.290E-02,-2.222E-01, 2.980E-01, 2.752E-01, 1.748E-01,-2.884E-01,-1.446E+00, 5.091E-02, 3.276E-02,-2.840E-02, 1.537E-01,-9.366E-02
 3.700E+02, 9.283E+02, 4.474E+02, 2.865E+02, 8.209E+01, 4.523E+01, 3.945E+01, 6.333E+02, 5.433E+02, 4.910E+02, 3.099E+02, 9.481E+01, 4.946E+01, 1.261E+03, 8.605E+02, 1.143E+03, 9.354E+02, 6.978E+02, 8.652E+02, 2.747E+01, 1.613E+01, 6.811E+00, 1.718E+01,-8.326E-02,-3.902E-02, 7.978E-02, 2.909E-01,-2.967E-01, 3.027E-01, 2.717E-01, 1.861E-01, 3.652E-01, 1.752E+00,-4.351E-02,-2.311E-02, 5.854E-02, 1.706E-01,-1.590E-01, 3.033E-01, 2.712E-01, 1.808E-01,-2.996E-01,-1.492E+00, 4.134E-02,-1.160E-02,-3.622E-02, 1.538E-01,-1.653E-01
 3.800E+02, 9.727E+02, 5.572E+02, 3.600E+02, 1.088E+02, 4.425E+01, 3.929E+01, 6.510E+02, 5.522E+02, 5.001E+02, 2.935E+02, 8.612E+01, 5.134E+01, 1.247E+03, 8.919E+02, 1.143E+03, 9.304E+02, 5.343E+02, 6.904E+02, 3.524E+01, 1.562E+01, 7.040E+00, 1.507E+01,-2.052E-02, 8.091E-02, 3.786E-02, 1.702E-01,-3.734E-01, 3.132E-01, 2.805E-01, 1.872E-01, 3.487E-01, 1.768E+00, 1.373E-03, 5.409E-02, 2.150E-02, 1.088E-01,-2.252E-01, 3.148E-01, 2.805E-01, 1.789E-01,-3.037E-01,-1.509E+00, 3.412E-02, 1.669E-02,-4.833E-02, 1.507E-01,-1.580E-01
 3.900E+02, 9.930E+02, 4.982E+02, 3.101E+02, 8.723E+01, 4.486E+01, 4.090E+01, 6.378E+02, 5.498E+02, 4.962E+02, 2.808E+02, 1.072E+02, 5.185E+01, 1.239E+03, 9.277E+02, 1.123E+03, 8.877E+02, 6.743E+02, 8.060E+02, 3.397E+01, 1.503E+01, 7.151E+00, 1.697E+01,-2.205E-02, 1.689E-02, 5.538E-02, 1.655E-01,-3.531E-01, 3.150E-01, 2.898E-01, 1.983E-01, 3.597E-01, 1.796E+00,-1.931E-03, 1.372E-02, 3.610E-02, 1.037E-01,-2.173E-01, 3.104E-01, 2.884E-01, 1.964E-01,-2.948E-01,-1.520E+00, 5.401E-02, 3.479E-02,-4.049E-02, 1.047E-01,-1.898E-01
 4.000E+02, 8.505E+02, 4.369E+02, 3.111E+02, 1.009E+02, 4.778E+01, 4.034E+01, 6.413E+02, 5.513E+02, 5.114E+02, 3.313E+02, 1.135E+02, 5.177E+01, 1.239E+03, 7.671E+02, 1.127E+03, 9.218E+02, 7.643E+02, 9.122E+02, 2.572E+01, 1.646E+01, 7.119E+00, 1.918E+01, 1.478E-03,-3.173E-02, 3.841E-02, 1.411E-01,-3.122E-01, 3.202E-01, 2.712E-01, 2.044E-01, 3.859E-01, 1.752E+00, 9.037E-03,-1.277E-02, 2.893E-02, 8.483E-02,-1.732E-01, 3.216E-01, 2.746E-01, 1.916E-01,-3.370E-01,-1.507E+00, 1.698E-02,-3.848E-02,-4.622E-02, 1.540E-01,-1.754E-01
 4.100E+02, 9.410E+02, 4.780E+02, 3.235E+02, 7.569E+01, 4.319E+01, 4.015E+01, 6.339E+02, 5.409E+02, 4.922E+02, 2.690E+02, 8.249E+01, 5.391E+01, 1.204E+03, 9.365E+02, 1.095E+03, 9.032E+02, 6.580E+02, 7.565E+02, 3.601E+01, 1.543E+01, 7.303E+00, 1.570E+01, 1.013E-01, 4.038E-02, 3.701E-03, 2.018E-01,-2.845E-01, 3.126E-01, 2.762E-01, 1.915E-01, 3.655E-01, 1.752E+00, 7.267E-02, 2.952E-02, 3.284E-03, 1.211E-01,-1.472E-01, 3.102E-01, 2.751E-01, 1.790E-01,-3.135E-01,-1.490E+00, 3.273E-02,-1.462E-02,-5.330E-02, 1.309E-01,-2.027E-01
 4.200E+02, 9.573E+02, 4.877E+02, 3.145E+02, 8.770E+01, 4.638E+01, 4.202E+01, 6.566E+02, 5.536E+02, 4.878E+02, 2.388E+02, 7.254E+01, 5.170E+01, 1.260E+03, 1.003E+03, 1.159E+03, 9.674E+02, 7.786E+02, 7.891E+02, 3.403E+01, 1.603E+01, 7.651E+00, 1.642E+01, 5.288E-03, 4.250E-02,-1.324E-03, 1.617E-01,-3.298E-01, 3.218E-01, 3.063E-01, 1.936E-01, 3.642E-01, 1.749E+00, 2.461E-02, 2.913E-02, 1.055E-03, 9.895E-02,-1.995E-01, 3.177E-01, 3.018E-01, 1.947E-01,-3.245E-01,-1.510E+00, 7.115E-02, 7.264E-02,-2.981E-02, 1.353E-01,-1.517E-01
 4.300E+02, 9.627E+02, 4.069E+02, 2.483E+02, 7.332E+01, 4.716E+01, 4.303E+01, 6.541E+02, 5.541E+02, 4.981E+02, 2.738E+02, 8.608E+01, 5.231E+01, 1.255E+03, 8.922E+02, 1.153E+03, 9.684E+02, 7.872E+02, 8.387E+02, 2.971E+01, 1.692E+01, 7.560E+00, 1.797E+01, 6.405E-02, 7.854E-03,-3.249E-02, 2.054E-01,-3.685E-01, 3.123E-01, 2.900E-01, 2.080E-01, 3.758E-01, 1.772E+00, 5.401E-02, 1.091E-02,-1.710E-02, 1.346E-01,-2.059E-01, 3.081E-01, 2.843E-01, 2.066E-01,-3.253E-01,-1.527E+00, 4.936E-02, 3.053E-02,-1.751E-02, 1.718E-01,-2.009E-01
 4.400E+02, 9.669E+02, 4.585E+02, 2.681E+02, 7.099E+01, 4.806E+01, 4.335E+01, 6.516E+02, 5.488E+02, 5.062E+02, 2.906E+02, 8.914E+01, 5.330E+01, 1.243E+03, 8.866E+02, 1.151E+03, 9.369E+02, 7.463E+02, 8.028E+02, 3.496E+01, 1.620E+01, 7.635E+00, 1.624E+01, 2.571E-02,-1.950E-02, 1.161E-02, 1.580E-01,-3.400E-01, 3.209E-01, 3.078E-01, 2.150E-01, 3.669E-01, 1.760E+00, 3.429E-02,-8.477E-03, 4.358E-03, 9.055E-02,-1.994E-01, 3.145E-01, 3.019E-01, 2.103E-01,-3.331E-01,-1.518E+00, 6.745E-02, 8.504E-02,-2.143E-02, 1.589E-01,-9.612E-02
 4.500E+02, 9.264E+02, 4.928E+02, 3.305E+02, 1.027E+02, 5.655E+01, 4.401E+01, 6.450E+02, 5.602E+02, 5.098E+02, 3.182E+02, 9.877E+01, 5.345E+01, 1.250E+03, 8.625E+02, 1.158E+03, 9.603E+02, 7.348E+02, 8.444E+02, 2.935E+01, 1.671E+01, 7.728E+00, 1.802E+01,-1.886E-02,-4.812E-02, 2.074E-02, 1.164E-01,-3.551E-01, 3.240E-01, 3.080E-01, 2.007E-01, 3.955E-01, 1.803E+00, 7.781E-03,-3.247E-02, 1.311E-02, 6.900E-02,-2.083E-01, 3.147E-01, 3.006E-01, 1.913E-01,-3.584E-01,-1.538E+00, 8.297E-02, 6.898E-02,-2.163E-02, 1.406E-01,-2.055E-01
 4.600E+02, 9.245E+02, 4.214E+02, 2.668E+02, 9.958E+01, 5.199E+01, 4.435E+01, 6.598E+02, 5.467E+02, 4.878E+02, 2.809E+02, 1.023E+02, 5.404E+01, 1.242E+03, 8.758E+02, 1.160E+03, 9.456E+02, 6.446E+02, 8.329E+02, 3.034E+01, 1.666E+01, 7.729E+00, 1.741E+01,-1.998E-02,-5.374E-03, 6.349E-02, 1.350E-01,-2.593E-01, 3.331E-01, 3.051E-01, 2.165E-01, 3.920E-01, 1.769E+00, 4.194E-04, 2.684E-03, 3.246E-02, 8.309E-02,-1.525E-01, 3.304E-01, 3.000E-01, 2.028E-01,-3.673E-01,-1.527E+00, 5.831E-02, 4.065E-02,-4.768E-02, 1.448E-01,-1.379E-01
 4.700E+02, 8.403E+02, 4.281E+02, 3.151E+02, 1.217E+02, 5.125E+01, 4.467E+01, 6.514E+02, 5.551E+02, 5.047E+02, 3.166E+02, 1.125E+02, 5.401E+01, 1.268E+03, 8.325E+02, 1.145E+03, 9.323E+02, 7.441E+02, 9.070E+02, 2.606E+01, 1.720E+01, 7.899E+00, 1.945E+01,-3.321E-02,-6.222E-02, 6.846E-02, 1.539E-01,-2.951E-01, 3.303E-01, 2.952E-01, 2.160E-01, 4.028E-01, 1.795E+00,-4.522E-03,-3.711E-02, 3.648E-02, 8.891E-02,-1.638E-01, 3.292E-01, 2.934E-01, 2.067E-01,-3.722E-01,-1.527E+00, 5.408E-02, 3.143E-02,-5.984E-02, 1.406E-01,-1.604E-01
 4.800E+02, 9.526E+02, 4.709E+02, 2.910E+02, 7.128E+01, 4.887E+01, 4.316E+01, 6.444E+02, 5.580E+02, 5.080E+02, 2.891E+02, 1.020E+02, 5.511E+01, 1.220E+03, 8.797E+02, 1.131E+03, 9.047E+02, 7.431E+02, 7.850E+02, 3.313E+01, 1.618E+01, 7.883E+00, 1.686E+01, 7.958E-02, 6.577E-02, 9.039E-03, 1.478E-01,-3.161E-01, 3.298E-01, 2.976E-01, 1.854E-01, 4.069E-01, 1.772E+00, 6.229E-02, 4.867E-02, 9.571E-03, 9.198E-02,-1.853E-01, 3.315E-01, 2.953E-01, 1.675E-01,-3.695E-01,-1.539E+00, 1.678E-02, 4.430E-03,-3.923E-02, 1.556E-01,-1.504E-01
 4.900E+02, 9.451E+02, 5.129E+02, 2.934E+02, 9.373E+01, 4.933E+01, 4.351E+01, 6.643E+02, 5.732E+02, 5.212E+02, 2.622E+02, 8.442E+01, 5.643E+01, 1.260E+03, 9.293E+02, 1.166E+03, 9.530E+02, 7.728E+02, 8.064E+02, 3.286E+01, 1.715E+01, 8.147E+00, 1.829E+01, 4.917E-02, 3.150E-02,-2.534E-02, 2.142E-01,-2.301E-01, 3.303E-01, 2.927E-01, 2.074E-01, 3.783E-01, 1.749E+00, 4.383E-02, 2.520E-02,-7.628E-03, 1.272E-01,-1.353E-01, 3.308E-01, 2.958E-01, 2.030E-01,-3.340E-01,-1.509E+00, 2.749E-02, 1.496E-03,-4.572E-02, 1.403E-01,-1.381E-01
 5.000E+02, 8.951E+02, 4.478E+02, 3.024E+02, 9.220E+01, 5.157E+01, 4.489E+01, 6.603E+02, 5.715E+02, 5.249E+02, 3.250E+02, 1.165E+02, 5.686E+01, 1.288E+03, 8.033E+02, 1.151E+03, 9.400E+02, 6.813E+02, 8.835E+02, 2.839E+01, 1.716E+01, 8.053E+00, 1.913E+01,-7.134E-02,-1.852E-02, 4.589E-02, 1.096E-01,-3.261E-01, 3.392E-01, 3.132E-01, 2.181E-01, 4.034E-01, 1.754E+00,-3.809E-02,-4.281E-03, 2.389E-02, 6.928E-02,-1.940E-01, 3.400E-01, 3.151E-01, 2.149E-01,-3.730E-01,-1.509E+00, 3.007E-02, 1.047E-02,-4.438E-02, 1.414E-01,-1.242E-01
 5.100E+02, 9.141E+02, 4.639E+02, 3.441E+02, 1.145E+02, 5.307E+01, 4.370E+01, 6.424E+02, 5.587E+02, 4.957E+02, 2.793E+02, 1.043E+02, 5.754E+01, 1.273E+03, 8.663E+02, 1.132E+03, 9.402E+02, 7.359E+02, 9.136E+02, 2.995E+01, 1.663E+01, 8.150E+00, 1.919E+01, 5.028E-02,-1.488E-02, 3.114E-02, 1.739E-01,-2.576E-01, 3.387E-01, 3.250E-01, 2.146E-01, 4.241E-01, 1.807E+00, 4.544E-02,-3.118E-03, 1.450E-02, 1.169E-01,-1.289E-01, 3.255E-01, 3.193E-01, 2.074E-01,-3.786E-01,-1.545E+00, 7.435E-02, 4.955E-02,-2.221E-02, 1.484E-01,-2.054E-01
 5.200E+02, 9.473E+02, 4.110E+02, 2.490E+02, 7.600E+01, 5.114E+01, 4.644E+01, 6.556E+02, 5.546E+02, 4.908E+02, 2.466E+02, 8.449E+01, 5.651E+01, 1.247E+03, 9.596E+02, 1.165E+03, 9.528E+02, 7.679E+02, 7.847E+02, 3.441E+01, 1.658E+01, 8.399E+00, 1.695E+01,-6.961E-03,-9.754E-03, 6.606E-02, 1.688E-01,-3.165E-01, 3.473E-01, 3.129E-01, 1.970E-01, 3.761E-01, 1.743E+00, 1.078E-02,-1.338E-03, 3.280E-02, 9.937E-02,-1.934E-01, 3.406E-01, 3.100E-01, 1.844E-01,-3.336E-01,-1.512E+00, 8.621E-02, 4.964E-02,-1.746E-02, 1.328E-01,-1.283E-01
 5.300E+02, 9.261E+02, 4.024E+02, 2.331E+02, 6.437E+01, 5.236E+01, 4.699E+01, 6.865E+02, 5.608E+02, 5.015E+02, 2.518E+02, 8.341E+01, 5.816E+01, 1.277E+03, 8.978E+02, 1.188E+03, 1.022E+03, 7.007E+02, 8.841E+02, 3.013E+01, 1.785E+01, 8.522E+00, 1.836E+01, 7.455E-03,-3.145E-02, 3.584E-02, 1.783E-01,-3.484E-01, 3.394E-01, 3.187E-01, 2.278E-01, 3.954E-01, 1.779E+00, 2.275E-02,-1.574E-02, 1.472E-02, 1.058E-01,-1.829E-01, 3.271E-01, 3.126E-01, 2.246E-01,-3.524E-01,-1.530E+00, 8.876E-02, 9.121E-02,-3.710E-04, 1.296E-01,-1.709E-01
 5.400E+02, 9.733E+02, 4.380E+02, 2.356E+02, 6.735E+01, 4.976E+01, 4.459E+01, 6.620E+02, 5.694E+02, 5.070E+02, 2.836E+02, 1.067E+02, 5.746E+01, 1.251E+03, 9.282E+02, 1.154E+03, 9.728E+02, 8.487E+02, 8.273E+02, 3.459E+01, 1.707E+01, 8.530E+00, 1.804E+01, 7.947E-02, 3.205E-02,-5.337E-02, 1.604E-01,-3.878E-01, 3.424E-01, 3.127E-01, 2.179E-01, 3.903E-01, 1.751E+00, 6.167E-02, 3.137E-02,-2.907E-02, 9.917E-02,-2.226E-01, 3.396E-01, 3.134E-01, 2.047E-01,-3.541E-01,-1.507E+00, 2.704E-02,-1.462E-03,-3.420E-02, 1.513E-01,-1.146E-01
 5.500E+02, 9.813E+02, 4.774E+02, 2.697E+02, 7.285E+01, 5.083E+01, 4.594E+01, 6.611E+02, 5.663E+02, 5.169E+02, 2.887E+02, 9.360E+01, 5.903E+01, 1.233E+03, 9.306E+02, 1.158E+03, 9.300E+02, 7.290E+02, 7.447E+02, 3.618E+01, 1.667E+01, 8.647E+00, 1.780E+01, 1.142E-01, 3.979E-02,-3.824E-02, 1.994E-01,-3.472E-01, 3.448E-01, 3.172E-01, 2.182E-01, 3.793E-01, 1.827E+00, 8.257E-02, 3.280E-02,-2.342E-02, 1.183E-01,-2.040E-01, 3.405E-01, 3.181E-01, 2.070E-01,-3.413E-01,-1.557E+00, 2.999E-02, 2.344E-02,-3.914E-02, 1.503E-01,-1.547E-01
 5.600E+02, 9.997E+02, 4.004E+02, 2.171E+02, 6.240E+01, 5.186E+01, 4.690E+01, 6.605E+02, 5.554E+02, 4.818E+02, 2.492E+02, 9.252E+01, 5.902E+01, 1.266E+03, 9.151E+02, 1.180E+03, 9.753E+02, 7.822E+02, 8.259E+02, 3.453E+01, 1.747E+01, 8.789E+00, 1.792E+01, 3.367E-02, 1.748E-02,-2.272E-03, 1.547E-01,-3.376E-01, 3.486E-01, 3.111E-01, 1.930E-01, 3.939E-01, 1.806E+00, 3.867E-02, 1.432E-02,-1.911E-03, 9.156E-02,-2.041E-01, 3.417E-01, 3.102E-01, 1.865E-01,-3.690E-01,-1.554E+00, 7.523E-02, 4.565E-02,-2.952E-02, 1.325E-01,-1.870E-01
 5.700E+02, 9.750E+02, 4.320E+02, 2.651E+02, 7.972E+01, 5.522E+01, 4.698E+01, 6.555E+02, 5.570E+02, 5.041E+02, 2.883E+02, 9.131E+01, 5.829E+01, 1.279E+03, 8.985E+02, 1.168E+03, 9.669E+02, 7.613E+02, 8.507E+02, 3.268E+01, 1.753E+01, 8.836E+00, 1.801E+01, 5.492E-02,-7.995E-03,-3.758E-02, 1.565E-01,-3.229E-01, 3.583E-01, 3.298E-01, 1.952E-01, 4.398E-01, 1.762E+00, 5.460E-02,-4.412E-03,-1.963E-02, 9.219E-02,-1.992E-01, 3.523E-01, 3.260E-01, 1.748E-01,-4.023E-01,-1.524E+00, 6.516E-02, 2.368E-02,-3.312E-02, 1.280E-01,-1.308E-01
 5.800E+02, 9.426E+02, 4.428E+02, 2.821E+02, 9.447E+01, 5.696E+01, 4.933E+01, 6.674E+02, 5.483E+02, 4.882E+02, 2.924E+02, 1.004E+02, 5.950E+01, 1.244E+03, 8.718E+02, 1.135E+03, 9.723E+02, 7.312E+02, 7.876E+02, 3.255E+01, 1.746E+01, 8.869E+00, 1.896E+01,-4.462E-02, 9.628E-03, 4.324E-02, 4.721E-02,-3.817E-01, 3.496E-01, 3.168E-01, 2.122E-01, 4.085E-01, 1.779E+00,-9.209E-03, 1.117E-02, 1.929E-02, 3.904E-02,-2.339E-01, 3.458E-01, 3.184E-01, 1.992E-01,-3.540E-01,-1.535E+00, 6.438E-02, 5.559E-02,-1.018E-02, 1.451E-01,-1.067E-01
 5.900E+02, 9.471E+02, 4.118E+02, 2.265E+02, 6.948E+01, 5.566E+01, 4.987E+01, 6.676E+02, 5.639E+02, 5.120E+02, 2.933E+02, 9.698E+01, 6.081E+01, 1.251E+03, 9.010E+02, 1.161E+03, 9.632E+02, 7.488E+02, 8.643E+02, 3.412E+01, 1.784E+01, 8.961E+00, 1.885E+01,-1.369E-02, 3.207E-02, 1.115E-02, 1.582E-01,-2.744E-01, 3.588E-01, 3.354E-01, 2.137E-01, 4.338E-01, 1.783E+00, 1.082E-02, 2.419E-02, 1.824E-03, 1.004E-01,-1.543E-01, 3.528E-01, 3.248E-01, 2.139E-01,-4.007E-01,-1.523E+00, 7.325E-02, 8.167E-02,-1.891E-02, 1.559E-01,-1.340E-01
 6.000E+02, 8.515E+02, 4.266E+02, 3.193E+02, 1.237E+02, 6.270E+01, 4.897E+01, 6.605E+02, 5.707E+02, 5.215E+02, 3.288E+02, 1.123E+02, 5.997E+01, 1.269E+03, 8.202E+02, 1.152E+03, 9.554E+02, 7.458E+02, 9.289E+02, 2.589E+01, 1.805E+01, 8.941E+00, 2.128E+01,-9.424E-02,-4.300E-02, 7.480E-02, 1.505E-01,-2.864E-01, 3.536E-01, 3.103E-01, 2.068E-01, 4.728E-01, 1.828E+00,-5.086E-02,-2.190E-02, 4.978E-02, 9.597E-02,-1.659E-01, 3.494E-01, 3.082E-01, 1.848E-01,-4.276E-01,-1.575E+00, 3.407E-02,-4.233E-04,-2.957E-02, 1.557E-01,-1.460E-01
 6.100E+02, 3.263E+02, 1.072E+02, 8.410E+01, 5.489E+01, 5.019E+01, 4.674E+01, 3.386E+02, 1.616E+02, 1.410E+02, 8.989E+01, 5.901E+01, 5.369E+01, 4.750E+02, 4.182E+02, 4.965E+02, 4.497E+02, 1.532E+02, 1.901E+02, 9.256E+00, 6.105E+00, 4.573E+00, 6.400E+00, 3.982E-02,-2.437E-02,-8.027E-02,-9.327E-02,-1.787E-01, 3.557E-01, 3.322E-01, 2.656E-01, 2.750E-01, 9.177E-01, 4.278E-02,-1.246E-02,-4.717E-02,-5.994E-02,-8.566E-02, 3.507E-01, 3.230E-01, 2.562E-01,-1.955E-01,-8.079E-01, 4.838E-02, 5.096E-02,-2.121E-02, 1.089E-01, 4.799E-02
 6.200E+02, 1.338E+02, 5.434E+01, 5.309E+01, 5.087E+01, 4.906E+01, 4.543E+01, 1.619E+02, 7.341E+01, 6.564E+01, 5.633E+01, 5.362E+01, 5.026E+01, 1.360E+02, 2.095E+02, 2.615E+02, 2.185E+02, 8.217E+01, 8.642E+01, 5.308E+00, 2.504E+00, 3.220E+00, 4.363E+00, 7.653E-02,-4.105E-02,-3.811E-02,-6.763E-02,-4.542E-02, 3.171E-01, 2.678E-01, 2.020E-01, 2.662E-01, 6.917E-01, 6.103E-02,-1.881E-02,-2.053E-02,-4.442E-02,-2.580E-02, 3.152E-01, 2.636E-01, 1.862E-01,-2.437E-01,-6.346E-01, 1.558E-02,-3.042E-02,-4.424E-02, 9.337E-02, 1.201E-02
 6.300E+02, 1.217E+02, 5.329E+01, 5.161E+01, 4.957E+01, 4.773E+01, 4.519E+01, 1.546E+02, 6.862E+01, 6.001E+01, 5.332E+01, 5.178E+01, 4.906E+01, 1.278E+02, 1.759E+02, 2.413E+02, 1.963E+02, 7.351E+01, 7.928E+01, 4.769E+00, 2.211E+00, 2.880E+00, 4.006E+00, 8.891E-02,-6.281E-03,-8.983E-02,-1.222E-01,-4.118E-02, 3.106E-01, 2.877E-01, 2.154E-01, 2.837E-01, 6.458E-01, 7.086E-02,-3.686E-03,-5.605E-02,-7.501E-02,-2.245E-02, 3.073E-01, 2.838E-01, 1.965E-01,-2.562E-01,-5.895E-01, 3.664E-02, 1.234E-02,-4.459E-02, 1.317E-01, 2.853E-02
 6.400E+02, 1.142E+02, 5.118E+01, 4.976E+01, 4.802E+01, 4.634E+01, 4.368E+01, 1.461E+02, 7.046E+01, 6.311E+01, 5.334E+01, 4.938E+01, 4.678E+01, 1.165E+02, 1.741E+02, 2.244E+02, 1.899E+02, 7.803E+01, 8.169E+01, 4.444E+00, 2.060E+00, 2.657E+00, 3.815E+00,-5.798E-03,-5.709E-03,-2.097E-02, 3.458E-02,-2.621E-02, 3.028E-01, 2.999E-01, 2.262E-01, 2.780E-01, 6.526E-01, 1.656E-02, 5.127E-03,-1.885E-02, 2.328E-02,-1.059E-02, 2.953E-01, 2.861E-01, 2.232E-01,-2.636E-01,-6.009E-01, 7.537E-02, 9.999E-02,-1.181E-02, 1.111E-01, 1.687E-02
 6.500E+02, 1.206E+02, 5.188E+01, 4.978E+01, 4.724E+01, 4.540E+01, 4.266E+01, 1.406E+02, 6.894E+01, 6.101E+01, 5.202E+01, 4.985E+01, 4.639E+01, 1.148E+02, 1.598E+02, 2.188E+02, 1.860E+02, 6.862E+01, 7.590E+01, 4.098E+00, 1.933E+00, 2.475E+00, 3.606E+00, 7.836E-02, 2.211E-02,-5.604E-02,-8.295E-02,-4.204E-02, 2.951E-01, 2.754E-01, 2.028E-01, 2.549E-01, 6.345E-01, 6.146E-02, 1.720E-02,-3.219E-02,-4.910E-02,-2.306E-02, 2.873E-01, 2.771E-01, 1.932E-01,-2.318E-01,-5.845E-01, 6.413E-02,-6.127E-03,-4.457E-02, 1.036E-01, 1.040E-02
 6.600E+02, 1.168E+02, 4.962E+01, 4.815E+01, 4.633E+01, 4.468E+01, 4.265E+01, 1.389E+02, 6.760E+01, 6.119E+01, 5.095E+01, 4.730E+01, 4.498E+01, 1.118E+02, 1.511E+02, 2.070E+02, 1.634E+02, 7.065E+01, 7.566E+01, 3.887E+00, 1.840E+00, 2.330E+00, 3.500E+00, 3.134E-02, 3.465E-02,-1.768E-02,-7.333E-03,-2.854E-02, 2.887E-01, 2.904E-01, 1.868E-01, 2.372E-01, 6.291E-01, 4.166E-02, 2.603E-02,-1.472E-02,-5.957E-03,-1.266E-02, 2.823E-01, 2.769E-01, 1.746E-01,-2.019E-01,-5.773E-01, 6.354E-02, 8.088E-02,-3.182E-02, 9.204E-02, 9.479E-03
 6.700E+02, 9.441E+01, 5.104E+01, 5.013E+01, 4.854E+01, 4.680E+01, 4.351E+01, 1.339E+02, 6.608E+01, 5.954E+01, 5.081E+01, 4.764E+01, 4.485E+01, 1.105E+02, 1.545E+02, 2.053E+02, 1.748E+02, 6.916E+01, 7.097E+01, 3.696E+00, 1.756E+00, 2.227E+00, 3.370E+00,-4.593E-02, 5.046E-02,-4.692E-03,-6.994E-02,-2.779E-02, 2.872E-01, 2.860E-01, 1.927E-01, 2.576E-01, 6.170E-01,-1.506E-02, 3.484E-02,-3.042E-03,-3.437E-02,-1.364E-02, 2.837E-01, 2.707E-01, 1.815E-01,-2.335E-01,-5.684E-01, 5.310E-02, 9.417E-02,-4.387E-02, 1.069E-01, 1.479E-02
 6.800E+02, 9.242E+01, 5.174E+01, 5.046E+01, 4.858E+01, 4.685E+01, 4.401E+01, 1.311E+02, 6.516E+01, 5.732E+01, 5.097E+01, 4.809E+01, 4.576E+01, 1.082E+02, 1.490E+02, 2.014E+02, 1.648E+02, 6.796E+01, 7.328E+01, 3.542E+00, 1.688E+00, 2.100E+00, 3.279E+00,-1.175E-01, 3.673E-02, 3.467E-02,-9.989E-02,-4.222E-02, 2.932E-01, 2.849E-01, 1.868E-01, 2.925E-01, 6.098E-01,-6.997E-02, 2.587E-02, 2.412E-02,-6.698E-02,-2.513E-02, 2.889E-01, 2.857E-01, 1.757E-01,-2.635E-01,-5.608E-01, 2.211E-02,-6.500E-03,-4.327E-02, 1.236E-01, 1.746E-02
