s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 7.800E+02, 1.138E+02, 9.101E+01, 8.739E+01, 8.069E+01, 7.475E+01, 6.611E+01, 1.905E+02, 1.308E+02, 1.200E+02, 9.973E+01, 8.461E+01, 7.231E+01, 1.706E+02, 1.615E+02, 1.878E+02, 1.723E+02, 1.486E+02, 1.410E+02, 6.812E+00, 4.592E+00, 5.219E+00, 9.455E+00, 4.437E-01, 4.442E-01, 3.461E-01, 3.195E-01, 9.246E-01, 4.776E-02, 2.687E-03,-1.716E-02, 6.927E-03,-1.794E-01, 4.282E-01, 4.034E-01, 3.203E-01,-2.486E-01,-8.493E-01, 8.271E-02, 1.366E-01, 4.953E-02, 1.180E-01, 1.206E-01
 7.900E+02, 1.090E+02, 8.345E+01, 8.119E+01, 7.727E+01, 7.345E+01, 6.895E+01, 1.896E+02, 1.337E+02, 1.228E+02, 1.029E+02, 7.884E+01, 6.835E+01, 1.695E+02, 1.582E+02, 1.869E+02, 1.719E+02, 1.573E+02, 1.421E+02, 6.598E+00, 4.433E+00, 5.039E+00, 9.471E+00, 4.341E-01, 4.259E-01, 3.181E-01, 3.567E-01, 9.065E-01,-9.470E-03,-1.183E-02,-2.433E-03, 3.801E-02,-1.719E-01, 4.155E-01, 4.021E-01, 2.924E-01,-3.115E-01,-8.190E-01, 9.141E-02, 1.477E-01, 1.374E-02, 1.508E-01, 1.033E-01
 8.000E+02, 1.093E+02, 8.798E+01, 8.564E+01, 8.138E+01, 7.691E+01, 7.088E+01, 1.889E+02, 1.363E+02, 1.247E+02, 1.024E+02, 8.046E+01, 6.813E+01, 1.690E+02, 1.580E+02, 1.808E+02, 1.703E+02, 1.544E+02, 1.353E+02, 6.389E+00, 4.288E+00, 4.880E+00, 9.089E+00, 4.445E-01, 4.561E-01, 3.136E-01, 3.218E-01, 9.120E-01, 2.119E-03, 1.591E-02,-2.376E-03, 4.227E-02,-1.813E-01, 4.187E-01, 4.141E-01, 2.777E-01,-2.606E-01,-8.217E-01, 1.179E-01, 1.791E-01, 1.799E-02, 1.431E-01, 1.254E-01
 8.100E+02, 1.047E+02, 8.220E+01, 7.973E+01, 7.623E+01, 7.305E+01, 6.781E+01, 1.839E+02, 1.344E+02, 1.234E+02, 9.915E+01, 8.194E+01, 6.731E+01, 1.678E+02, 1.527E+02, 1.783E+02, 1.653E+02, 1.548E+02, 1.341E+02, 6.136E+00, 4.152E+00, 4.696E+00, 8.818E+00, 4.329E-01, 4.290E-01, 3.199E-01, 3.209E-01, 8.903E-01, 3.598E-02,-8.435E-03,-1.654E-02, 4.787E-02,-1.750E-01, 4.165E-01, 3.965E-01, 2.951E-01,-2.730E-01,-8.117E-01, 9.376E-02, 1.442E-01,-6.269E-03, 1.384E-01, 1.023E-01
 8.200E+02, 1.037E+02, 8.447E+01, 8.161E+01, 7.702E+01, 7.294E+01, 6.649E+01, 1.776E+02, 1.294E+02, 1.181E+02, 9.605E+01, 7.860E+01, 6.652E+01, 1.653E+02, 1.538E+02, 1.758E+02, 1.656E+02, 1.483E+02, 1.348E+02, 5.958E+00, 4.021E+00, 4.556E+00, 8.688E+00, 4.119E-01, 4.615E-01, 3.776E-01, 2.771E-01, 8.933E-01, 5.960E-03,-5.577E-03,-3.320E-02, 8.148E-02,-1.676E-01, 3.899E-01, 3.797E-01, 3.436E-01,-1.808E-01,-8.099E-01, 1.027E-01, 2.512E-01, 9.928E-02, 8.915E-02, 7.954E-02
 8.300E+02, 1.106E+02, 8.333E+01, 8.054E+01, 7.582E+01, 7.164E+01, 6.515E+01, 1.776E+02, 1.367E+02, 1.244E+02, 9.894E+01, 7.842E+01, 6.706E+01, 1.602E+02, 1.529E+02, 1.703E+02, 1.608E+02, 1.468E+02, 1.385E+02, 5.757E+00, 3.899E+00, 4.359E+00, 8.515E+00, 4.153E-01, 4.214E-01, 3.549E-01, 2.969E-01, 8.859E-01, 7.814E-02, 4.284E-02,-6.206E-02, 6.172E-02,-1.695E-01, 4.000E-01, 3.894E-01, 3.127E-01,-2.349E-01,-8.025E-01, 5.418E-02, 1.223E-01, 7.866E-02, 1.290E-01, 8.430E-02
 8.400E+02, 1.044E+02, 7.375E+01, 7.043E+01, 6.545E+01, 6.169E+01, 5.657E+01, 1.736E+02, 1.337E+02, 1.200E+02, 9.352E+01, 7.969E+01, 6.930E+01, 1.591E+02, 1.493E+02, 1.691E+02, 1.547E+02, 1.353E+02, 1.373E+02, 5.552E+00, 3.780E+00, 4.158E+00, 8.357E+00, 4.140E-01, 3.925E-01, 2.776E-01, 3.864E-01, 8.677E-01, 1.266E-01, 4.378E-02,-5.272E-02, 8.973E-02,-1.368E-01, 3.917E-01, 3.828E-01, 2.365E-01,-3.381E-01,-7.910E-01, 5.304E-02,-1.419E-03,-3.582E-02, 1.097E-01, 3.617E-02
 8.500E+02, 9.956E+01, 7.648E+01, 7.390E+01, 6.868E+01, 6.332E+01, 5.743E+01, 1.717E+02, 1.315E+02, 1.175E+02, 9.047E+01, 7.584E+01, 6.693E+01, 1.572E+02, 1.485E+02, 1.663E+02, 1.527E+02, 1.466E+02, 1.366E+02, 5.333E+00, 3.670E+00, 4.050E+00, 8.226E+00, 4.055E-01, 3.687E-01, 2.808E-01, 3.574E-01, 8.513E-01, 1.089E-01, 6.993E-02,-5.054E-02, 6.462E-02,-1.371E-01, 3.949E-01, 3.583E-01, 2.420E-01,-3.013E-01,-7.791E-01, 1.799E-02,-5.559E-02,-8.605E-02, 1.600E-01, 8.575E-02
 8.600E+02, 9.530E+01, 7.659E+01, 7.409E+01, 6.982E+01, 6.641E+01, 6.078E+01, 1.699E+02, 1.291E+02, 1.150E+02, 9.247E+01, 7.820E+01, 6.608E+01, 1.541E+02, 1.473E+02, 1.632E+02, 1.520E+02, 1.439E+02, 1.287E+02, 5.166E+00, 3.566E+00, 3.954E+00, 7.932E+00, 4.052E-01, 4.206E-01, 2.940E-01, 3.680E-01, 8.258E-01, 9.112E-02, 5.893E-03,-1.820E-02, 9.667E-02,-1.071E-01, 3.896E-01, 3.820E-01, 2.711E-01,-2.847E-01,-7.546E-01, 6.853E-02, 1.278E-01,-6.216E-03, 1.515E-01, 8.102E-02
 8.700E+02, 1.005E+02, 7.403E+01, 7.155E+01, 6.771E+01, 6.517E+01, 6.172E+01, 1.721E+02, 1.247E+02, 1.146E+02, 8.806E+01, 6.824E+01, 6.359E+01, 1.507E+02, 1.430E+02, 1.623E+02, 1.519E+02, 1.465E+02, 1.304E+02, 5.084E+00, 3.471E+00, 3.825E+00, 7.826E+00, 4.046E-01, 4.026E-01, 2.923E-01, 3.104E-01, 8.417E-01, 7.166E-02, 3.121E-02,-2.078E-02, 4.829E-02,-1.854E-01, 3.906E-01, 3.719E-01, 2.614E-01,-2.622E-01,-7.639E-01, 9.261E-02, 1.161E-01,-2.968E-02, 1.270E-01, 9.912E-02
 8.800E+02, 9.332E+01, 7.537E+01, 7.324E+01, 6.911E+01, 6.594E+01, 6.089E+01, 1.637E+02, 1.194E+02, 1.081E+02, 8.472E+01, 6.889E+01, 6.260E+01, 1.504E+02, 1.432E+02, 1.630E+02, 1.527E+02, 1.376E+02, 1.288E+02, 4.896E+00, 3.380E+00, 3.739E+00, 7.744E+00, 4.075E-01, 3.895E-01, 2.765E-01, 3.420E-01, 8.285E-01,-3.884E-02,-5.270E-03, 6.493E-02, 2.460E-02,-1.579E-01, 3.926E-01, 3.809E-01, 2.470E-01,-3.143E-01,-7.572E-01, 8.121E-02, 8.255E-02,-3.540E-02, 1.404E-01, 8.251E-02
 8.900E+02, 9.449E+01, 8.061E+01, 7.851E+01, 7.336E+01, 6.838E+01, 5.912E+01, 1.605E+02, 1.162E+02, 1.064E+02, 8.473E+01, 7.210E+01, 6.364E+01, 1.443E+02, 1.382E+02, 1.619E+02, 1.500E+02, 1.213E+02, 1.071E+02, 4.765E+00, 3.292E+00, 3.588E+00, 7.092E+00, 3.770E-01, 3.818E-01, 3.288E-01, 2.882E-01, 8.292E-01,-8.351E-02,-4.721E-02, 6.877E-02, 4.894E-02,-1.464E-01, 3.701E-01, 3.709E-01, 2.951E-01,-1.908E-01,-7.559E-01, 1.435E-02, 1.193E-02, 1.182E-02, 9.924E-02, 1.336E-01
 9.000E+02, 1.006E+02, 7.930E+01, 7.645E+01, 7.152E+01, 6.759E+01, 6.198E+01, 1.618E+02, 1.173E+02, 1.055E+02, 8.509E+01, 7.090E+01, 6.249E+01, 1.485E+02, 1.369E+02, 1.621E+02, 1.492E+02, 1.361E+02, 1.240E+02, 4.657E+00, 3.213E+00, 3.525E+00, 7.377E+00, 4.031E-01, 3.907E-01, 3.290E-01, 2.524E-01, 8.068E-01,-3.210E-03, 6.548E-03, 1.917E-02, 4.943E-02,-1.463E-01, 3.908E-01, 3.632E-01, 2.956E-01,-1.943E-01,-7.336E-01, 9.286E-02, 1.309E-01, 4.866E-02, 1.201E-01, 1.367E-01
