s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 3.600E+02, 7.473E+02, 3.511E+02, 2.449E+02, 1.045E+02, 4.245E+01, 3.565E+01, 6.131E+02, 5.172E+02, 4.739E+02, 2.803E+02, 1.003E+02, 4.645E+01, 1.213E+03, 7.359E+02, 1.091E+03, 8.090E+02, 7.571E+02, 8.857E+02, 1.820E+01, 1.356E+01, 5.164E+00, 1.773E+01, 3.009E-01, 2.745E-01, 2.220E-01, 2.096E-01, 1.419E+00, 5.948E-02,-7.406E-02,-6.862E-02, 1.065E-01,-1.976E-01, 2.903E-01, 2.616E-01, 2.012E-01,-1.554E-01,-1.190E+00,-6.187E-02,-3.000E-02,-4.544E-02, 8.559E-02,-9.418E-02, 7.057E-01, 4.378E-02
 3.700E+02, 7.869E+02, 3.599E+02, 2.384E+02, 7.494E+01, 3.835E+01, 3.538E+01, 6.100E+02, 5.239E+02, 4.754E+02, 2.410E+02, 6.969E+01, 4.548E+01, 1.200E+03, 7.340E+02, 1.106E+03, 8.422E+02, 7.099E+02, 8.094E+02, 1.977E+01, 1.415E+01, 5.240E+00, 1.626E+01, 3.025E-01, 2.735E-01, 2.183E-01, 2.093E-01, 1.421E+00, 8.024E-02,-5.068E-02,-7.118E-02, 1.336E-01,-2.096E-01, 2.932E-01, 2.640E-01, 2.016E-01,-9.520E-02,-1.175E+00,-5.000E-02,-4.634E-02,-3.395E-02, 9.051E-02,-1.556E-01, 7.173E-01,-2.999E-03
 3.800E+02, 8.113E+02, 4.019E+02, 2.638E+02, 7.641E+01, 4.008E+01, 3.536E+01, 5.986E+02, 5.228E+02, 4.869E+02, 2.830E+02, 8.763E+01, 4.693E+01, 1.199E+03, 6.901E+02, 1.110E+03, 7.781E+02, 7.719E+02, 8.173E+02, 2.176E+01, 1.345E+01, 5.309E+00, 1.719E+01, 3.024E-01, 2.678E-01, 2.237E-01, 2.593E-01, 1.400E+00, 3.386E-02,-4.805E-03,-6.545E-02, 1.225E-01,-2.162E-01, 2.961E-01, 2.632E-01, 2.023E-01,-2.024E-01,-1.165E+00,-3.831E-02,-6.814E-02,-6.242E-02, 9.707E-02,-4.145E-02, 7.150E-01, 1.981E-02
 3.900E+02, 8.085E+02, 3.491E+02, 2.226E+02, 6.912E+01, 3.916E+01, 3.546E+01, 6.172E+02, 5.310E+02, 4.713E+02, 2.387E+02, 6.227E+01, 4.746E+01, 1.206E+03, 7.221E+02, 1.102E+03, 8.586E+02, 6.463E+02, 8.440E+02, 2.101E+01, 1.483E+01, 5.454E+00, 1.623E+01, 3.015E-01, 2.785E-01, 2.167E-01, 2.494E-01, 1.446E+00, 3.539E-02,-4.906E-02,-5.839E-02, 1.511E-01,-2.664E-01, 2.984E-01, 2.751E-01, 2.034E-01,-1.796E-01,-1.203E+00,-4.983E-02,-4.633E-02,-6.126E-02, 9.622E-02,-1.036E-01, 6.415E-01, 7.350E-02
 4.000E+02, 7.799E+02, 3.369E+02, 2.245E+02, 7.838E+01, 4.168E+01, 3.579E+01, 6.216E+02, 5.185E+02, 4.480E+02, 2.220E+02, 6.405E+01, 4.906E+01, 1.221E+03, 7.687E+02, 1.084E+03, 8.849E+02, 6.841E+02, 8.344E+02, 2.075E+01, 1.426E+01, 5.654E+00, 1.673E+01, 3.055E-01, 2.783E-01, 2.141E-01, 2.519E-01, 1.424E+00, 8.659E-02,-5.789E-02,-6.006E-02, 1.621E-01,-2.173E-01, 2.958E-01, 2.705E-01, 1.961E-01,-1.483E-01,-1.184E+00,-4.032E-02,-3.829E-02,-5.653E-02, 5.285E-02,-1.234E-01, 6.900E-01, 3.814E-03
 4.100E+02, 8.609E+02, 3.611E+02, 2.452E+02, 7.579E+01, 4.091E+01, 3.555E+01, 6.080E+02, 5.354E+02, 4.875E+02, 2.201E+02, 8.053E+01, 4.919E+01, 1.217E+03, 7.566E+02, 1.124E+03, 8.337E+02, 7.332E+02, 8.528E+02, 2.258E+01, 1.415E+01, 5.604E+00, 1.657E+01, 3.105E-01, 2.819E-01, 2.261E-01, 2.450E-01, 1.466E+00, 6.724E-02,-4.793E-02,-7.197E-02, 1.431E-01,-1.875E-01, 3.040E-01, 2.721E-01, 2.050E-01,-1.717E-01,-1.247E+00,-2.510E-02,-4.042E-02,-4.925E-02, 7.962E-02,-1.450E-01, 7.123E-01, 2.497E-02
 4.200E+02, 8.442E+02, 3.314E+02, 2.068E+02, 7.642E+01, 4.877E+01, 3.802E+01, 6.311E+02, 5.313E+02, 4.785E+02, 2.525E+02, 7.997E+01, 4.925E+01, 1.210E+03, 7.809E+02, 1.120E+03, 8.572E+02, 6.512E+02, 7.834E+02, 2.121E+01, 1.426E+01, 5.639E+00, 1.608E+01, 3.207E-01, 3.048E-01, 2.347E-01, 2.576E-01, 1.463E+00, 1.132E-01,-9.853E-02,-9.849E-02, 1.524E-01,-1.797E-01, 3.046E-01, 2.834E-01, 1.961E-01,-1.889E-01,-1.227E+00,-3.960E-02,-3.937E-02,-7.083E-02, 6.411E-02,-1.518E-01, 6.867E-01, 1.893E-02
 4.300E+02, 8.761E+02, 3.732E+02, 2.367E+02, 8.557E+01, 4.038E+01, 3.580E+01, 6.296E+02, 5.311E+02, 4.726E+02, 2.244E+02, 7.225E+01, 4.950E+01, 1.247E+03, 8.035E+02, 1.129E+03, 8.490E+02, 6.632E+02, 7.989E+02, 2.487E+01, 1.411E+01, 5.745E+00, 1.597E+01, 3.044E-01, 2.830E-01, 2.449E-01, 2.732E-01, 1.483E+00, 3.400E-02, 3.117E-02,-6.075E-02, 1.582E-01,-1.674E-01, 3.022E-01, 2.743E-01, 2.060E-01,-1.813E-01,-1.260E+00,-3.957E-02,-5.458E-02,-5.798E-02, 8.013E-02,-1.137E-01, 6.039E-01, 3.327E-02
 4.400E+02, 8.043E+02, 2.739E+02, 1.713E+02, 7.944E+01, 4.322E+01, 3.694E+01, 6.268E+02, 5.185E+02, 4.524E+02, 2.361E+02, 7.461E+01, 4.925E+01, 1.238E+03, 7.572E+02, 1.128E+03, 8.856E+02, 6.976E+02, 7.871E+02, 2.117E+01, 1.466E+01, 5.868E+00, 1.645E+01, 3.026E-01, 2.723E-01, 1.944E-01, 2.508E-01, 1.459E+00,-1.273E-02, 3.217E-02, 5.483E-03, 1.103E-01,-2.193E-01, 3.018E-01, 2.516E-01, 1.525E-01,-2.001E-01,-1.240E+00,-2.084E-02,-9.890E-02,-8.116E-02, 9.589E-02,-1.301E-01, 6.533E-01, 6.346E-02
 4.500E+02, 8.104E+02, 3.438E+02, 2.112E+02, 7.760E+01, 4.397E+01, 3.753E+01, 6.129E+02, 5.043E+02, 4.361E+02, 2.271E+02, 7.763E+01, 5.000E+01, 1.202E+03, 7.327E+02, 1.100E+03, 8.313E+02, 8.005E+02, 8.689E+02, 2.237E+01, 1.378E+01, 5.888E+00, 1.802E+01, 3.125E-01, 2.850E-01, 2.218E-01, 2.120E-01, 1.475E+00, 5.010E-02,-4.892E-02,-5.043E-02, 5.693E-02,-1.908E-01, 3.066E-01, 2.618E-01, 2.027E-01,-2.003E-01,-1.228E+00,-5.461E-02,-9.904E-02,-6.070E-02, 9.579E-02,-9.734E-02, 6.452E-01, 1.178E-02
 4.600E+02, 7.552E+02, 3.430E+02, 2.135E+02, 6.206E+01, 4.280E+01, 3.777E+01, 6.288E+02, 5.205E+02, 4.510E+02, 2.073E+02, 6.771E+01, 5.108E+01, 1.219E+03, 7.192E+02, 1.140E+03, 8.325E+02, 7.730E+02, 9.241E+02, 1.913E+01, 1.470E+01, 5.946E+00, 1.813E+01, 3.105E-01, 2.873E-01, 2.257E-01, 2.216E-01, 1.477E+00, 3.086E-02,-6.617E-02,-4.999E-02, 1.468E-01,-1.441E-01, 3.113E-01, 2.760E-01, 2.143E-01,-1.744E-01,-1.210E+00,-4.950E-02,-5.436E-02,-5.049E-02, 8.908E-02,-1.595E-01, 6.962E-01, 9.502E-03
 4.700E+02, 7.990E+02, 3.814E+02, 2.569E+02, 7.742E+01, 4.198E+01, 3.656E+01, 6.369E+02, 5.443E+02, 4.851E+02, 2.364E+02, 7.771E+01, 5.190E+01, 1.231E+03, 7.312E+02, 1.127E+03, 8.724E+02, 7.208E+02, 8.941E+02, 2.021E+01, 1.452E+01, 6.082E+00, 1.803E+01, 3.216E-01, 2.954E-01, 2.519E-01, 2.844E-01, 1.462E+00, 6.566E-02,-2.838E-02,-1.014E-01, 1.562E-01,-2.020E-01, 3.167E-01, 2.956E-01, 2.294E-01,-1.645E-01,-1.228E+00,-4.515E-02,-1.139E-02,-2.541E-02, 6.376E-02,-1.311E-01, 6.987E-01, 5.486E-02
 4.800E+02, 7.198E+02, 3.049E+02, 1.976E+02, 7.458E+01, 4.531E+01, 3.935E+01, 6.264E+02, 5.283E+02, 4.646E+02, 2.584E+02, 8.173E+01, 5.195E+01, 1.220E+03, 6.910E+02, 1.116E+03, 8.372E+02, 8.818E+02, 9.214E+02, 1.885E+01, 1.479E+01, 6.072E+00, 1.898E+01, 3.371E-01, 3.093E-01, 2.515E-01, 3.134E-01, 1.499E+00, 1.050E-01,-1.011E-01,-1.240E-01, 1.649E-01,-1.495E-01, 3.181E-01, 2.774E-01, 2.088E-01,-2.230E-01,-1.264E+00,-3.512E-02,-8.344E-02,-5.673E-02, 7.522E-02,-2.047E-01, 6.903E-01, 6.271E-02
 4.900E+02, 8.495E+02, 3.031E+02, 1.969E+02, 7.321E+01, 4.429E+01, 3.763E+01, 6.481E+02, 5.235E+02, 4.617E+02, 2.017E+02, 6.676E+01, 5.321E+01, 1.226E+03, 7.763E+02, 1.116E+03, 8.860E+02, 6.665E+02, 7.588E+02, 2.296E+01, 1.470E+01, 6.217E+00, 1.607E+01, 3.240E-01, 3.000E-01, 2.432E-01, 2.450E-01, 1.484E+00, 5.194E-02,-4.874E-03,-8.794E-02, 1.579E-01,-1.236E-01, 3.260E-01, 2.846E-01, 2.178E-01,-1.376E-01,-1.252E+00,-2.287E-02,-6.996E-02,-4.395E-02, 6.134E-02,-1.339E-01, 6.860E-01, 3.531E-02
 5.000E+02, 7.669E+02, 2.997E+02, 1.868E+02, 7.775E+01, 4.640E+01, 3.878E+01, 6.287E+02, 5.464E+02, 4.865E+02, 2.351E+02, 7.388E+01, 5.162E+01, 1.250E+03, 7.545E+02, 1.132E+03, 8.778E+02, 7.525E+02, 8.918E+02, 2.125E+01, 1.483E+01, 6.287E+00, 1.753E+01, 3.246E-01, 2.977E-01, 2.407E-01, 2.422E-01, 1.437E+00, 6.613E-02,-7.992E-02,-3.293E-02, 1.283E-01,-2.238E-01, 3.158E-01, 2.763E-01, 2.316E-01,-1.721E-01,-1.198E+00,-4.611E-02,-7.780E-02,-6.212E-02, 9.668E-02,-8.782E-02, 6.904E-01, 3.162E-02
 5.100E+02, 7.316E+02, 3.466E+02, 2.258E+02, 7.253E+01, 4.658E+01, 3.938E+01, 6.146E+02, 5.107E+02, 4.561E+02, 2.308E+02, 8.582E+01, 5.227E+01, 1.245E+03, 7.259E+02, 1.118E+03, 8.445E+02, 7.110E+02, 8.461E+02, 2.008E+01, 1.481E+01, 6.318E+00, 1.857E+01, 3.234E-01, 2.978E-01, 2.326E-01, 2.778E-01, 1.485E+00, 2.550E-02,-8.360E-02,-4.622E-02, 1.505E-01,-1.403E-01, 3.222E-01, 2.751E-01, 2.157E-01,-1.825E-01,-1.250E+00,-4.688E-02,-7.972E-02,-5.742E-02, 8.056E-02,-1.286E-01, 7.149E-01, 8.727E-02
 5.200E+02, 8.226E+02, 3.698E+02, 2.248E+02, 6.102E+01, 4.425E+01, 3.881E+01, 6.456E+02, 5.434E+02, 4.812E+02, 2.567E+02, 7.548E+01, 5.180E+01, 1.215E+03, 7.490E+02, 1.136E+03, 8.638E+02, 8.387E+02, 8.823E+02, 2.087E+01, 1.532E+01, 6.362E+00, 1.762E+01, 3.217E-01, 2.885E-01, 2.419E-01, 2.968E-01, 1.415E+00,-8.301E-03,-3.897E-02,-4.919E-02, 1.443E-01,-1.567E-01, 3.201E-01, 2.817E-01, 2.267E-01,-2.358E-01,-1.173E+00,-6.283E-02,-4.384E-02,-4.806E-02, 1.047E-01,-3.570E-02, 7.233E-01, 6.999E-02
 5.300E+02, 7.406E+02, 3.219E+02, 1.876E+02, 6.009E+01, 4.471E+01, 3.850E+01, 6.276E+02, 5.333E+02, 4.621E+02, 2.224E+02, 6.790E+01, 5.313E+01, 1.253E+03, 7.905E+02, 1.132E+03, 8.876E+02, 8.712E+02, 9.570E+02, 2.067E+01, 1.480E+01, 6.534E+00, 1.967E+01, 3.193E-01, 2.848E-01, 2.199E-01, 2.618E-01, 1.505E+00,-1.282E-02,-1.262E-02, 5.723E-03, 1.295E-01,-1.815E-01, 3.218E-01, 2.640E-01, 2.031E-01,-2.113E-01,-1.242E+00,-1.694E-02,-1.105E-01,-6.458E-02, 9.905E-02,-1.502E-01, 7.217E-01, 6.410E-02
 5.400E+02, 6.562E+02, 2.911E+02, 2.008E+02, 7.822E+01, 4.730E+01, 4.272E+01, 6.436E+02, 5.415E+02, 4.800E+02, 2.451E+02, 7.651E+01, 5.329E+01, 1.235E+03, 6.636E+02, 1.117E+03, 8.913E+02, 8.026E+02, 9.384E+02, 1.697E+01, 1.554E+01, 6.555E+00, 1.987E+01, 3.464E-01, 3.132E-01, 2.460E-01, 2.942E-01, 1.436E+00, 5.282E-02,-1.008E-01,-6.210E-02, 1.529E-01,-1.937E-01, 3.418E-01, 2.916E-01, 2.239E-01,-2.272E-01,-1.187E+00,-2.333E-02,-7.014E-02,-5.984E-02, 9.799E-02,-7.303E-02, 6.762E-01, 9.993E-02
 5.500E+02, 7.724E+02, 3.669E+02, 2.440E+02, 7.036E+01, 4.615E+01, 4.063E+01, 6.298E+02, 5.270E+02, 4.799E+02, 2.684E+02, 7.367E+01, 5.473E+01, 1.211E+03, 7.073E+02, 1.126E+03, 8.497E+02, 7.308E+02, 8.824E+02, 2.138E+01, 1.518E+01, 6.530E+00, 1.872E+01, 3.422E-01, 3.192E-01, 2.561E-01, 2.803E-01, 1.497E+00, 5.606E-02,-1.006E-01,-6.846E-02, 1.583E-01,-1.443E-01, 3.333E-01, 2.939E-01, 2.387E-01,-2.062E-01,-1.238E+00,-6.543E-02,-7.592E-02,-4.394E-02, 6.710E-02,-1.473E-01, 7.427E-01, 6.535E-02
 5.600E+02, 8.376E+02, 2.879E+02, 1.741E+02, 5.875E+01, 4.572E+01, 4.113E+01, 6.174E+02, 5.245E+02, 4.595E+02, 2.314E+02, 7.876E+01, 5.385E+01, 1.213E+03, 7.441E+02, 1.119E+03, 8.393E+02, 7.518E+02, 8.444E+02, 2.365E+01, 1.460E+01, 6.595E+00, 1.776E+01, 3.466E-01, 3.202E-01, 2.494E-01, 3.046E-01, 1.495E+00, 1.054E-01,-1.137E-01,-8.542E-02, 1.846E-01,-1.223E-01, 3.324E-01, 2.915E-01, 2.256E-01,-2.288E-01,-1.242E+00,-4.219E-02,-5.984E-02,-5.819E-02, 8.336E-02,-1.496E-01, 6.834E-01, 5.584E-02
 5.700E+02, 8.088E+02, 2.933E+02, 2.132E+02, 8.824E+01, 4.560E+01, 3.938E+01, 6.304E+02, 5.412E+02, 4.813E+02, 2.134E+02, 6.888E+01, 5.404E+01, 1.242E+03, 7.259E+02, 1.141E+03, 8.681E+02, 8.380E+02, 9.203E+02, 2.088E+01, 1.535E+01, 6.775E+00, 1.879E+01, 3.379E-01, 3.136E-01, 2.520E-01, 2.872E-01, 1.525E+00, 7.070E-02,-6.841E-02,-7.934E-02, 1.573E-01,-1.473E-01, 3.344E-01, 3.063E-01, 2.312E-01,-2.162E-01,-1.281E+00,-7.847E-03,-1.624E-02,-5.063E-02, 7.096E-02,-2.034E-01, 7.002E-01, 7.183E-02
 5.800E+02, 7.423E+02, 3.597E+02, 2.476E+02, 8.358E+01, 4.847E+01, 4.073E+01, 6.245E+02, 5.330E+02, 4.671E+02, 2.614E+02, 8.033E+01, 5.448E+01, 1.241E+03, 7.292E+02, 1.129E+03, 8.552E+02, 7.540E+02, 8.861E+02, 2.060E+01, 1.532E+01, 6.687E+00, 1.843E+01, 3.459E-01, 3.052E-01, 2.467E-01, 2.942E-01, 1.481E+00, 2.061E-02,-5.650E-02,-3.749E-02, 1.312E-01,-1.201E-01, 3.433E-01, 2.952E-01, 2.265E-01,-2.454E-01,-1.249E+00,-3.845E-02,-6.371E-02,-7.700E-02, 1.052E-01,-1.044E-01, 6.915E-01, 5.268E-02
 5.900E+02, 7.660E+02, 3.097E+02, 1.948E+02, 8.329E+01, 4.817E+01, 4.163E+01, 6.402E+02, 5.234E+02, 4.644E+02, 2.085E+02, 7.013E+01, 5.457E+01, 1.221E+03, 7.123E+02, 1.117E+03, 8.556E+02, 7.659E+02, 8.880E+02, 2.168E+01, 1.537E+01, 6.859E+00, 1.889E+01, 3.381E-01, 3.072E-01, 2.514E-01, 3.072E-01, 1.490E+00, 6.061E-02,-8.191E-02,-8.158E-02, 1.692E-01,-1.697E-01, 3.334E-01, 2.937E-01, 2.286E-01,-2.563E-01,-1.267E+00,-4.320E-02,-4.393E-02,-6.668E-02, 1.035E-01,-1.256E-01, 6.516E-01, 1.511E-02
 6.000E+02, 7.972E+02, 2.931E+02, 1.952E+02, 7.416E+01, 4.676E+01, 4.099E+01, 6.343E+02, 5.224E+02, 4.615E+02, 2.382E+02, 7.670E+01, 5.522E+01, 1.224E+03, 7.142E+02, 1.141E+03, 8.504E+02, 8.244E+02, 9.506E+02, 2.139E+01, 1.536E+01, 6.857E+00, 1.960E+01, 3.364E-01, 3.187E-01, 2.714E-01, 2.763E-01, 1.495E+00, 4.165E-02, 6.089E-03,-1.289E-01, 1.420E-01,-1.631E-01, 3.374E-01, 3.175E-01, 2.298E-01,-1.934E-01,-1.232E+00,-2.011E-02,-2.916E-02,-3.133E-02, 6.405E-02,-1.694E-01, 6.893E-01, 5.798E-02
 6.100E+02, 9.443E+02, 3.524E+02, 2.116E+02, 7.696E+01, 4.654E+01, 4.055E+01, 6.560E+02, 5.580E+02, 4.846E+02, 2.463E+02, 8.542E+01, 5.482E+01, 1.272E+03, 8.313E+02, 1.171E+03, 9.053E+02, 6.969E+02, 8.506E+02, 2.963E+01, 1.609E+01, 7.450E+00, 1.758E+01, 3.319E-01, 3.044E-01, 2.511E-01, 3.087E-01, 1.599E+00, 5.510E-02,-5.060E-02,-4.960E-02, 1.592E-01,-1.503E-01, 3.210E-01, 2.933E-01, 2.267E-01,-2.375E-01,-1.338E+00,-6.560E-02,-7.477E-02,-2.614E-02, 9.040E-02,-2.185E-01, 7.448E-01, 8.727E-02
 6.200E+02, 8.276E+02, 3.096E+02, 2.040E+02, 8.437E+01, 5.226E+01, 4.355E+01, 6.380E+02, 5.314E+02, 4.755E+02, 2.588E+02, 8.811E+01, 5.854E+01, 1.243E+03, 6.989E+02, 1.138E+03, 8.650E+02, 7.347E+02, 9.366E+02, 2.482E+01, 1.667E+01, 7.585E+00, 2.037E+01, 3.428E-01, 3.066E-01, 2.234E-01, 2.904E-01, 1.557E+00,-2.618E-03,-6.969E-02, 3.521E-02, 1.178E-01,-7.512E-02, 3.444E-01, 2.797E-01, 1.952E-01,-2.247E-01,-1.331E+00,-3.277E-02,-9.791E-02,-8.007E-02, 1.039E-01,-1.463E-01, 7.089E-01, 8.679E-02
 6.300E+02, 8.668E+02, 3.591E+02, 2.162E+02, 6.408E+01, 4.755E+01, 4.139E+01, 6.724E+02, 5.613E+02, 4.716E+02, 1.788E+02, 6.788E+01, 5.817E+01, 1.272E+03, 8.053E+02, 1.179E+03, 9.462E+02, 8.015E+02, 8.643E+02, 2.678E+01, 1.736E+01, 7.768E+00, 1.914E+01, 3.377E-01, 3.035E-01, 2.355E-01, 2.780E-01, 1.548E+00, 2.805E-02, 6.620E-03,-2.558E-02, 1.336E-01,-1.059E-01, 3.350E-01, 2.935E-01, 2.226E-01,-2.148E-01,-1.355E+00,-3.651E-02,-9.395E-02,-7.264E-02, 8.995E-02,-1.163E-01, 7.029E-01, 7.557E-02
 6.400E+02, 8.772E+02, 4.402E+02, 2.928E+02, 8.371E+01, 4.874E+01, 4.049E+01, 6.562E+02, 5.500E+02, 4.864E+02, 2.461E+02, 8.776E+01, 5.816E+01, 1.256E+03, 7.327E+02, 1.165E+03, 8.766E+02, 8.382E+02, 8.946E+02, 2.647E+01, 1.695E+01, 7.787E+00, 1.946E+01, 3.386E-01, 3.092E-01, 2.347E-01, 3.003E-01, 1.570E+00, 2.341E-02,-3.594E-02,-5.763E-02, 1.714E-01,-7.273E-02, 3.369E-01, 2.998E-01, 2.058E-01,-2.450E-01,-1.336E+00,-6.333E-02,-7.858E-02,-6.371E-02, 9.407E-02,-1.120E-01, 7.842E-01, 1.136E-01
 6.500E+02, 7.978E+02, 3.546E+02, 2.299E+02, 7.621E+01, 4.977E+01, 4.320E+01, 6.516E+02, 5.473E+02, 4.853E+02, 2.639E+02, 8.866E+01, 5.786E+01, 1.247E+03, 6.870E+02, 1.150E+03, 8.568E+02, 8.469E+02, 9.524E+02, 2.330E+01, 1.723E+01, 7.814E+00, 2.106E+01, 3.465E-01, 3.214E-01, 2.500E-01, 3.141E-01, 1.563E+00, 1.812E-02,-9.265E-02,-5.537E-02, 1.477E-01,-3.980E-02, 3.503E-01, 3.079E-01, 2.278E-01,-2.681E-01,-1.335E+00,-4.222E-02,-5.424E-02,-6.898E-02, 8.057E-02,-1.330E-01, 7.359E-01, 7.711E-02
 6.600E+02, 7.520E+02, 2.813E+02, 1.656E+02, 7.379E+01, 5.219E+01, 4.276E+01, 6.828E+02, 5.747E+02, 4.929E+02, 2.399E+02, 9.641E+01, 5.788E+01, 1.265E+03, 7.440E+02, 1.158E+03, 9.300E+02, 8.481E+02, 9.773E+02, 2.051E+01, 1.776E+01, 7.983E+00, 2.188E+01, 3.414E-01, 3.032E-01, 2.406E-01, 3.375E-01, 1.530E+00, 1.557E-02,-5.012E-02,-2.948E-02, 1.165E-01,-1.312E-01, 3.386E-01, 2.936E-01, 2.286E-01,-2.994E-01,-1.286E+00,-4.870E-02,-7.676E-02,-6.096E-02, 1.088E-01,-1.053E-01, 7.571E-01, 1.214E-01
 6.700E+02, 7.660E+02, 3.093E+02, 2.037E+02, 7.554E+01, 5.103E+01, 4.514E+01, 6.689E+02, 5.479E+02, 4.803E+02, 2.411E+02, 8.578E+01, 5.894E+01, 1.249E+03, 7.289E+02, 1.147E+03, 8.973E+02, 7.665E+02, 9.894E+02, 2.303E+01, 1.735E+01, 8.053E+00, 2.117E+01, 3.575E-01, 3.302E-01, 2.549E-01, 3.405E-01, 1.509E+00, 7.567E-02,-7.899E-02,-7.699E-02, 1.659E-01,-2.045E-01, 3.517E-01, 3.215E-01, 2.360E-01,-2.699E-01,-1.263E+00,-5.137E-02,-3.942E-02,-5.906E-02, 9.583E-02,-7.786E-02, 7.168E-01, 6.629E-02
 6.800E+02, 8.649E+02, 3.794E+02, 2.369E+02, 7.276E+01, 4.974E+01, 4.227E+01, 6.694E+02, 5.602E+02, 4.977E+02, 2.507E+02, 8.204E+01, 6.093E+01, 1.254E+03, 7.550E+02, 1.159E+03, 9.298E+02, 8.288E+02, 9.298E+02, 2.526E+01, 1.729E+01, 8.129E+00, 2.140E+01, 3.506E-01, 3.195E-01, 2.644E-01, 3.252E-01, 1.576E+00, 7.851E-03, 2.458E-02,-1.064E-01, 1.459E-01,-1.000E-01, 3.556E-01, 3.240E-01, 2.362E-01,-2.437E-01,-1.362E+00,-1.046E-02,-2.390E-02,-3.841E-02, 1.115E-01,-1.205E-01, 7.758E-01, 8.028E-02
 6.900E+02, 7.989E+02, 3.567E+02, 2.473E+02, 8.874E+01, 5.433E+01, 4.418E+01, 6.704E+02, 5.663E+02, 4.962E+02, 2.507E+02, 9.248E+01, 5.887E+01, 1.242E+03, 7.584E+02, 1.133E+03, 9.130E+02, 8.448E+02, 9.731E+02, 2.327E+01, 1.791E+01, 8.150E+00, 2.109E+01, 3.633E-01, 3.255E-01, 2.460E-01, 3.054E-01, 1.579E+00, 4.446E-02,-1.021E-01,-2.993E-02, 8.598E-02,-9.548E-02, 3.591E-01, 2.958E-01, 2.150E-01,-2.558E-01,-1.348E+00,-5.673E-02,-1.004E-01,-7.986E-02, 1.213E-01,-1.423E-01, 7.414E-01, 6.151E-02
 7.000E+02, 7.557E+02, 3.860E+02, 2.760E+02, 9.291E+01, 5.369E+01, 4.530E+01, 6.661E+02, 5.757E+02, 5.280E+02, 3.026E+02, 9.818E+01, 5.930E+01, 1.258E+03, 6.650E+02, 1.154E+03, 8.880E+02, 7.951E+02, 9.744E+02, 2.188E+01, 1.691E+01, 8.175E+00, 2.259E+01, 3.550E-01, 3.189E-01, 2.562E-01, 3.446E-01, 1.580E+00,-1.797E-02,-6.192E-02,-5.766E-02, 1.525E-01,-9.705E-02, 3.575E-01, 3.100E-01, 2.409E-01,-2.843E-01,-1.322E+00,-4.560E-02,-5.756E-02,-6.170E-02, 1.117E-01,-1.562E-01, 7.375E-01, 6.318E-02
 7.100E+02, 8.063E+02, 2.779E+02, 1.740E+02, 6.693E+01, 5.053E+01, 4.360E+01, 6.539E+02, 5.532E+02, 4.849E+02, 2.561E+02, 8.705E+01, 5.937E+01, 1.250E+03, 7.054E+02, 1.131E+03, 8.937E+02, 8.268E+02, 1.035E+03, 2.348E+01, 1.751E+01, 8.294E+00, 2.258E+01, 3.712E-01, 3.412E-01, 2.460E-01, 3.186E-01, 1.574E+00, 7.400E-02,-9.365E-02,-7.213E-02, 1.051E-01,-4.324E-02, 3.665E-01, 3.231E-01, 2.017E-01,-2.708E-01,-1.317E+00,-3.405E-02,-7.749E-02,-5.607E-02, 1.009E-01,-1.616E-01, 7.093E-01, 8.875E-02
 7.200E+02, 7.734E+02, 3.657E+02, 2.556E+02, 8.486E+01, 5.446E+01, 4.663E+01, 6.592E+02, 5.563E+02, 4.968E+02, 2.918E+02, 1.106E+02, 5.904E+01, 1.206E+03, 6.977E+02, 1.129E+03, 8.638E+02, 8.419E+02, 9.448E+02, 2.457E+01, 1.740E+01, 8.301E+00, 2.274E+01, 3.580E-01, 3.231E-01, 2.536E-01, 3.456E-01, 1.623E+00, 6.652E-03,-4.775E-02,-6.345E-02, 1.525E-01,-9.418E-02, 3.554E-01, 3.157E-01, 2.314E-01,-2.814E-01,-1.374E+00,-6.761E-02,-6.312E-02,-5.002E-02, 1.033E-01,-2.005E-01, 7.498E-01, 8.506E-02
