s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s
 9.1000000E+002, 5.3240598E-002, 0.0000000E+000, 0.0000000E+000, 7.3602517E-002,-5.0134179E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2182970E-001,-1.9460947E-005, 3.7415333E-005, 2.1140853E-005, 9.4472499E-007, 0.0000000E+000
 9.2000000E+002, 5.3461597E-002, 0.0000000E+000, 0.0000000E+000, 7.3674759E-002,-5.2732115E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2186314E-001,-1.9542105E-005, 3.7876939E-005, 2.1229016E-005, 2.9469848E-007, 0.0000000E+000
 9.3000000E+002, 5.3687170E-002, 0.0000000E+000, 0.0000000E+000, 7.3747863E-002,-5.4123215E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2202271E-001,-1.9624872E-005, 3.8462921E-005, 2.1318927E-005, 4.4701827E-008, 0.0000000E+000
 9.4000000E+002, 5.3919097E-002, 0.0000000E+000, 0.0000000E+000, 7.3823384E-002,-5.4920114E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2225047E-001,-1.9710037E-005, 3.9186558E-005, 2.1411445E-005, 2.5617190E-009, 0.0000000E+000
 9.5000000E+002, 5.4161444E-002, 0.0000000E+000, 0.0000000E+000, 7.3900682E-002,-5.5702190E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2249191E-001,-1.9798968E-005, 4.0060722E-005, 2.1508052E-005, 4.2126601E-011, 0.0000000E+000
 9.6000000E+002, 5.4408601E-002, 0.0000000E+000, 0.0000000E+000, 7.3980578E-002,-5.6587310E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2273045E-001,-1.9889718E-005, 4.1077196E-005, 2.1606636E-005, 1.3561283E-013, 0.0000000E+000
 9.7000000E+002, 5.4669588E-002, 0.0000000E+000, 0.0000000E+000, 7.4062737E-002,-5.7565587E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2297577E-001,-1.9985481E-005, 4.2221711E-005, 2.1710665E-005, 4.8359939E-017, 0.0000000E+000
 9.8000000E+002, 5.4946572E-002, 0.0000000E+000, 0.0000000E+000, 7.4148111E-002,-5.8611124E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2323357E-001,-2.0087155E-005, 4.3467753E-005, 2.1821116E-005, 7.0194334E-022, 0.0000000E+000
 9.9000000E+002, 5.5221334E-002, 0.0000000E+000, 0.0000000E+000, 7.4234581E-002,-5.9704986E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2348542E-001,-2.0188029E-005, 4.4795615E-005, 2.1930698E-005, 0.0000000E+000, 0.0000000E+000
 1.0000000E+003, 5.5505363E-002, 0.0000000E+000, 0.0000000E+000, 7.4323026E-002,-6.0820777E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2374631E-001,-2.0292320E-005, 4.6176228E-005, 2.2043991E-005, 0.0000000E+000, 0.0000000E+000
 1.0100000E+003, 5.5800264E-002, 0.0000000E+000, 0.0000000E+000, 7.4413003E-002,-6.1942584E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2401901E-001,-2.0400530E-005, 4.7591175E-005, 2.2161542E-005, 0.0000000E+000, 0.0000000E+000
 1.0200000E+003, 5.6103342E-002, 0.0000000E+000, 0.0000000E+000, 7.4504111E-002,-6.3057529E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2430170E-001,-2.0511797E-005, 4.9024260E-005, 2.2282413E-005, 0.0000000E+000, 0.0000000E+000
 1.0300000E+003, 5.6406251E-002, 0.0000000E+000, 0.0000000E+000, 7.4596159E-002,-6.4155863E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2458682E-001,-2.0622996E-005, 5.0460921E-005, 2.2403212E-005, 0.0000000E+000, 0.0000000E+000
 1.0400000E+003, 5.6712711E-002, 0.0000000E+000, 0.0000000E+000, 7.4688348E-002,-6.5230633E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2487800E-001,-2.0735495E-005, 5.1891937E-005, 2.2525422E-005, 0.0000000E+000, 0.0000000E+000
 1.0500000E+003, 5.7033723E-002, 0.0000000E+000, 0.0000000E+000, 7.4781988E-002,-6.6275168E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2518819E-001,-2.0853353E-005, 5.3306711E-005, 2.2653453E-005, 0.0000000E+000, 0.0000000E+000
 1.0600000E+003, 5.7346906E-002, 0.0000000E+000, 0.0000000E+000, 7.4875392E-002,-6.7290417E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2549326E-001,-2.0968303E-005, 5.4703162E-005, 2.2778326E-005, 0.0000000E+000, 0.0000000E+000
 1.0700000E+003, 5.7672651E-002, 0.0000000E+000, 0.0000000E+000, 7.4969051E-002,-6.8270897E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2581461E-001,-2.1087886E-005, 5.6073690E-005, 2.2908232E-005, 0.0000000E+000, 0.0000000E+000
 1.0800000E+003, 5.7996954E-002, 0.0000000E+000, 0.0000000E+000, 7.5063077E-002,-6.9217509E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2613828E-001,-2.1206986E-005, 5.7415270E-005, 2.3037613E-005, 0.0000000E+000, 0.0000000E+000
 1.0900000E+003, 5.8325272E-002, 0.0000000E+000, 0.0000000E+000, 7.5157073E-002,-7.0131515E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2646919E-001,-2.1327464E-005, 5.8728927E-005, 2.3168490E-005, 0.0000000E+000, 0.0000000E+000
 1.1000000E+003, 5.8657602E-002, 0.0000000E+000, 0.0000000E+000, 7.5251172E-002,-7.1012198E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2680755E-001,-2.1449481E-005, 6.0011488E-005, 2.3301040E-005, 0.0000000E+000, 0.0000000E+000
 1.1100000E+003, 5.8997851E-002, 0.0000000E+000, 0.0000000E+000, 7.5345566E-002,-7.1859289E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2715749E-001,-2.1574460E-005, 6.1260701E-005, 2.3436808E-005, 0.0000000E+000, 0.0000000E+000
 1.1200000E+003, 5.9334917E-002, 0.0000000E+000, 0.0000000E+000, 7.5439440E-002,-7.2675547E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2750680E-001,-2.1698119E-005, 6.2478056E-005, 2.3571142E-005, 0.0000000E+000, 0.0000000E+000
 1.1300000E+003, 5.9676305E-002, 0.0000000E+000, 0.0000000E+000, 7.5533423E-002,-7.3460994E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2786363E-001,-2.1823493E-005, 6.3662610E-005, 2.3707337E-005, 0.0000000E+000, 0.0000000E+000
 1.1400000E+003, 6.0022383E-002, 0.0000000E+000, 0.0000000E+000, 7.5627520E-002,-7.4215602E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2822834E-001,-2.1950610E-005, 6.4812519E-005, 2.3845427E-005, 3.3355787E-023, 0.0000000E+000
 1.1500000E+003, 6.0308279E-002, 0.0000000E+000, 0.0000000E+000, 7.5716611E-002,-7.4943719E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2853052E-001,-2.2055513E-005, 6.5929536E-005, 2.3959386E-005, 0.0000000E+000, 0.0000000E+000
 1.1600000E+003, 6.0506341E-002, 0.0000000E+000, 0.0000000E+000, 7.5796585E-002,-7.5633486E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2873958E-001,-2.2128522E-005, 6.6994008E-005, 2.4038697E-005, 0.0000000E+000, 0.0000000E+000
 1.1700000E+003, 6.0674809E-002, 0.0000000E+000, 0.0000000E+000, 7.5871476E-002,-7.6277671E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2891852E-001,-2.2190407E-005, 6.7994985E-005, 2.4105924E-005, 0.0000000E+000, 0.0000000E+000
 1.1800000E+003, 6.0834089E-002, 0.0000000E+000, 0.0000000E+000, 7.5944330E-002,-7.6881622E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2909026E-001,-2.2249171E-005, 6.8939595E-005, 2.4169761E-005, 0.0000000E+000, 0.0000000E+000
 1.1900000E+003, 6.0991275E-002, 0.0000000E+000, 0.0000000E+000, 7.6016166E-002,-7.7448944E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2926255E-001,-2.2306926E-005, 6.9831634E-005, 2.4232502E-005, 0.0000000E+000, 0.0000000E+000
 1.2000000E+003, 6.1157925E-002, 0.0000000E+000, 0.0000000E+000, 7.6087664E-002,-7.7980746E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2944751E-001,-2.2368388E-005, 7.0672607E-005, 2.4299269E-005, 0.0000000E+000, 0.0000000E+000
 1.2100000E+003, 6.1326075E-002, 0.0000000E+000, 0.0000000E+000, 7.6158190E-002,-7.8480385E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2963623E-001,-2.2430159E-005, 7.1465706E-005, 2.4366373E-005, 0.0000000E+000, 0.0000000E+000
 1.2200000E+003, 6.1478597E-002, 0.0000000E+000, 0.0000000E+000, 7.6227019E-002,-7.8947589E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2981086E-001,-2.2486442E-005, 7.2208402E-005, 2.4427514E-005, 0.0000000E+000, 0.0000000E+000
 1.2300000E+003, 6.1630036E-002, 0.0000000E+000, 0.0000000E+000, 7.6295064E-002,-7.9383324E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2998677E-001,-2.2542076E-005, 7.2901909E-005, 2.4487950E-005, 0.0000000E+000, 0.0000000E+000
 1.2400000E+003, 6.1781126E-002, 0.0000000E+000, 0.0000000E+000, 7.6362357E-002,-7.9787790E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3016470E-001,-2.2597864E-005, 7.3545728E-005, 2.4548553E-005, 0.0000000E+000, 0.0000000E+000
 1.2500000E+003, 6.1935632E-002, 0.0000000E+000, 0.0000000E+000, 7.6429569E-002,-8.0153263E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3034987E-001,-2.2654539E-005, 7.4124903E-005, 2.4610121E-005, 0.0000000E+000, 0.0000000E+000
 1.2600000E+003, 6.2098601E-002, 0.0000000E+000, 0.0000000E+000, 7.6496042E-002,-8.0481425E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3054650E-001,-2.2714753E-005, 7.4642725E-005, 2.4675533E-005, 0.0000000E+000, 0.0000000E+000
 1.2700000E+003, 6.2243529E-002, 0.0000000E+000, 0.0000000E+000, 7.6560865E-002,-8.0774106E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3072698E-001,-2.2767920E-005, 7.5099026E-005, 2.4733290E-005, 0.0000000E+000, 0.0000000E+000
 1.2800000E+003, 6.2387678E-002, 0.0000000E+000, 0.0000000E+000, 7.6625006E-002,-8.1029120E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3090977E-001,-2.2821181E-005, 7.5490537E-005, 2.4791147E-005, 8.3785369E-023, 0.0000000E+000
 1.2900000E+003, 6.2530821E-002, 0.0000000E+000, 0.0000000E+000, 7.6688428E-002,-8.1245905E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3109466E-001,-2.2873767E-005, 7.5815351E-005, 2.4848274E-005, 3.3423856E-023, 0.0000000E+000
 1.3000000E+003, 6.2671863E-002, 0.0000000E+000, 0.0000000E+000, 7.6751216E-002,-8.1423445E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3128073E-001,-2.2925783E-005, 7.6071105E-005, 2.4904780E-005, 0.0000000E+000, 0.0000000E+000
 1.3100000E+003, 6.2816402E-002, 0.0000000E+000, 0.0000000E+000, 7.6813660E-002,-8.1561123E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3147395E-001,-2.2978992E-005, 7.6256685E-005, 2.4962581E-005, 0.0000000E+000, 0.0000000E+000
 1.3200000E+003, 6.2969942E-002, 0.0000000E+000, 0.0000000E+000, 7.6875663E-002,-8.1657760E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3167983E-001,-2.3035434E-005, 7.6370081E-005, 2.5023896E-005, 0.0000000E+000, 0.0000000E+000
 1.3300000E+003, 6.3105640E-002, 0.0000000E+000, 0.0000000E+000, 7.6936105E-002,-8.1714389E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3187031E-001,-2.3085552E-005, 7.6411264E-005, 2.5078340E-005, 0.0000000E+000, 0.0000000E+000
 1.3400000E+003, 6.3243219E-002, 0.0000000E+000, 0.0000000E+000, 7.6996217E-002,-8.1729477E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3206649E-001,-2.3136101E-005, 7.6378529E-005, 2.5133253E-005, 1.6705578E-023, 0.0000000E+000
 1.3500000E+003, 6.3376723E-002, 0.0000000E+000, 0.0000000E+000, 7.7055584E-002,-8.1702507E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3226206E-001,-2.3185355E-005, 7.6270745E-005, 2.5186758E-005, 0.0000000E+000, 0.0000000E+000
 1.3600000E+003, 6.3512110E-002, 0.0000000E+000, 0.0000000E+000, 7.7114744E-002,-8.1632644E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3246359E-001,-2.3235207E-005, 7.6086873E-005, 2.5240913E-005, 1.0027629E-022, 0.0000000E+000
 1.3700000E+003, 6.3645072E-002, 0.0000000E+000, 0.0000000E+000, 7.7173567E-002,-8.1519257E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3266671E-001,-2.3284106E-005, 7.5826178E-005, 2.5294033E-005, 6.6889587E-023, 0.0000000E+000
 1.3800000E+003, 6.3792765E-002, 0.0000000E+000, 0.0000000E+000, 7.7232567E-002,-8.1360457E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3288929E-001,-2.3338634E-005, 7.5487776E-005, 2.5353268E-005, 1.6720040E-023, 0.0000000E+000
 1.3900000E+003, 6.3929125E-002, 0.0000000E+000, 0.0000000E+000, 7.7290685E-002,-8.1155023E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3310431E-001,-2.3388692E-005, 7.5067676E-005, 2.5407648E-005, 0.0000000E+000, 0.0000000E+000
 1.4000000E+003, 6.4060125E-002, 0.0000000E+000, 0.0000000E+000, 7.7348407E-002,-8.0898681E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3331866E-001,-2.3437070E-005, 7.4560210E-005, 2.5460202E-005, 0.0000000E+000, 0.0000000E+000
 1.4100000E+003, 6.4191949E-002, 0.0000000E+000, 0.0000000E+000, 7.7406104E-002,-8.0587193E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3353933E-001,-2.3485559E-005, 7.3959639E-005, 2.5512876E-005, 0.0000000E+000, 0.0000000E+000
 1.4200000E+003, 6.4322169E-002, 0.0000000E+000, 0.0000000E+000, 7.7463912E-002,-8.0217766E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3376430E-001,-2.3533526E-005, 7.3262489E-005, 2.5564983E-005, 0.0000000E+000, 0.0000000E+000
 1.4300000E+003, 6.4453754E-002, 0.0000000E+000, 0.0000000E+000, 7.7522178E-002,-7.9783407E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3399759E-001,-2.3582121E-005, 7.2459535E-005, 2.5617774E-005, 1.6759151E-023, 0.0000000E+000
 1.4400000E+003, 6.4608530E-002, 0.0000000E+000, 0.0000000E+000, 7.7581482E-002,-7.9273633E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3426265E-001,-2.3638946E-005, 7.1537751E-005, 2.5679504E-005, 3.3447285E-023, 0.0000000E+000
 1.4500000E+003, 6.4742707E-002, 0.0000000E+000, 0.0000000E+000, 7.7640251E-002,-7.8678219E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3451514E-001,-2.3688523E-005, 7.0479523E-005, 2.5733360E-005, 0.0000000E+000, 0.0000000E+000
 1.4600000E+003, 6.4877599E-002, 0.0000000E+000, 0.0000000E+000, 7.7699631E-002,-7.7984916E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3477874E-001,-2.3738111E-005, 6.9271544E-005, 2.5787229E-005, 0.0000000E+000, 0.0000000E+000
 1.4700000E+003, 6.5012994E-002, 0.0000000E+000, 0.0000000E+000, 7.7760006E-002,-7.7177194E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3505528E-001,-2.3788049E-005, 6.7892898E-005, 2.5841477E-005, 3.3390030E-023, 0.0000000E+000
 1.4800000E+003, 6.5156233E-002, 0.0000000E+000, 0.0000000E+000, 7.7822147E-002,-7.6232537E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3535513E-001,-2.3840789E-005, 6.6316093E-005, 2.5898771E-005, 0.0000000E+000, 0.0000000E+000
 1.4900000E+003, 6.5325541E-002, 0.0000000E+000, 0.0000000E+000, 7.7886393E-002,-7.5091709E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3570276E-001,-2.3903134E-005, 6.4505887E-005, 2.5966497E-005, 0.0000000E+000, 0.0000000E+000
 1.5000000E+003, 6.5469675E-002, 0.0000000E+000, 0.0000000E+000, 7.7950647E-002,-7.3017572E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3611856E-001,-2.3956277E-005, 6.2426817E-005, 2.6024227E-005, 0.0000000E+000, 0.0000000E+000
 1.5100000E+003, 6.5618121E-002, 0.0000000E+000, 0.0000000E+000, 7.8017099E-002,-7.0302599E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3660496E-001,-2.4010987E-005, 6.0037803E-005, 2.6083660E-005, 0.0000000E+000, 0.0000000E+000
 1.5200000E+003, 6.5781450E-002, 0.0000000E+000, 0.0000000E+000, 7.8087039E-002,-6.7080094E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3716048E-001,-2.4071157E-005, 5.7288319E-005, 2.6149024E-005, 0.0000000E+000, 0.0000000E+000
 1.5300000E+003, 6.5969155E-002, 0.0000000E+000, 0.0000000E+000, 7.8159561E-002,-6.3231740E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3780554E-001,-2.4140270E-005, 5.4133531E-005, 2.6224104E-005, 0.0000000E+000, 0.0000000E+000
 1.5400000E+003, 6.6130194E-002, 0.0000000E+000, 0.0000000E+000, 7.8233361E-002,-5.8700495E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3849351E-001,-2.4199642E-005, 5.0534164E-005, 2.6288601E-005, 0.0000000E+000, 0.0000000E+000
 1.5500000E+003, 6.6312829E-002, 0.0000000E+000, 0.0000000E+000, 7.8312143E-002,-5.3282153E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3929676E-001,-2.4266926E-005, 4.6466684E-005, 2.6361693E-005, 0.0000000E+000, 0.0000000E+000
 1.5600000E+003, 6.6525083E-002, 0.0000000E+000, 0.0000000E+000, 7.8394105E-002,-4.6854550E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4023373E-001,-2.4345154E-005, 4.1957433E-005, 2.6446673E-005, 3.3487017E-023, 0.0000000E+000
 1.5700000E+003, 6.6691073E-002, 0.0000000E+000, 0.0000000E+000, 7.8476877E-002,-3.9438861E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4122406E-001,-2.4406317E-005, 3.7082119E-005, 2.6513116E-005, 0.0000000E+000, 0.0000000E+000
 1.5800000E+003, 6.6945900E-002, 0.0000000E+000, 0.0000000E+000, 7.8567386E-002,-3.0900312E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4242325E-001,-2.4500202E-005, 3.1997628E-005, 2.6615105E-005, 0.0000000E+000, 0.0000000E+000
 1.5900000E+003, 6.7103017E-002, 0.0000000E+000, 0.0000000E+000, 7.8653282E-002,-3.2461834E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4251012E-001,-2.4558147E-005, 2.6923412E-005, 2.6678052E-005, 6.6747062E-023, 0.0000000E+000
 1.6000000E+003, 6.7260901E-002, 0.0000000E+000, 0.0000000E+000, 7.8738120E-002,-3.8981693E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4210085E-001,-2.4616499E-005, 2.2110698E-005, 2.6741441E-005, 3.3322748E-023, 0.0000000E+000
 1.6100000E+003, 6.7420242E-002, 0.0000000E+000, 0.0000000E+000, 7.8822053E-002,-3.3260462E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4291625E-001,-2.4675354E-005, 1.7777732E-005, 2.6805376E-005, 4.9825965E-023, 0.0000000E+000
 1.6200000E+003, 6.7577331E-002, 0.0000000E+000, 0.0000000E+000, 7.8903598E-002,-2.7731463E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4370778E-001,-2.4733205E-005, 1.4064994E-005, 2.6868221E-005, 3.3166070E-023, 0.0000000E+000
 1.6300000E+003, 6.7727113E-002, 0.0000000E+000, 0.0000000E+000, 7.8981351E-002,-2.2615875E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4444688E-001,-2.4788736E-005, 1.1015164E-005, 2.6928546E-005, 0.0000000E+000, 0.0000000E+000
 1.6400000E+003, 6.7868481E-002, 0.0000000E+000, 0.0000000E+000, 7.9054280E-002,-1.8055541E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4511721E-001,-2.4840671E-005, 8.5881110E-006, 2.6984964E-005, 0.0000000E+000, 0.0000000E+000
 1.6500000E+003, 6.7996474E-002, 0.0000000E+000, 0.0000000E+000, 7.9121409E-002,-1.4111645E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4570672E-001,-2.4888207E-005, 6.6982156E-006, 2.7036603E-005, 0.0000000E+000, 0.0000000E+000
 1.6600000E+003, 6.8112698E-002, 0.0000000E+000, 0.0000000E+000, 7.9182640E-002,-1.0777473E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4621759E-001,-2.4930897E-005, 5.2443487E-006, 2.7082979E-005, 0.0000000E+000, 0.0000000E+000
 1.6700000E+003, 6.8215058E-002, 0.0000000E+000, 0.0000000E+000, 7.9238015E-002,-8.0072650E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4665235E-001,-2.4968819E-005, 4.1325337E-006, 2.7124174E-005, 0.0000000E+000, 0.0000000E+000
 1.6800000E+003, 6.8304630E-002, 0.0000000E+000, 0.0000000E+000, 7.9287689E-002,-5.7324997E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4701907E-001,-2.5001976E-005, 3.2826018E-006, 2.7160193E-005, 0.0000000E+000, 0.0000000E+000
 1.6900000E+003, 6.8383027E-002, 0.0000000E+000, 0.0000000E+000, 7.9332330E-002,-3.8777287E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4732758E-001,-2.5030756E-005, 2.6305000E-006, 2.7191457E-005, 0.0000000E+000, 0.0000000E+000
 1.7000000E+003, 6.8450058E-002, 0.0000000E+000, 0.0000000E+000, 7.9372223E-002,-2.3706662E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4758521E-001,-2.5055580E-005, 2.1271043E-006, 2.7218424E-005, 0.0000000E+000, 0.0000000E+000
 1.7100000E+003, 6.8506427E-002, 0.0000000E+000, 0.0000000E+000, 7.9407812E-002,-1.1473528E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4779950E-001,-2.5076697E-005, 1.7356170E-006, 2.7241364E-005, 0.0000000E+000, 0.0000000E+000
 1.7200000E+003, 6.8555332E-002, 0.0000000E+000, 0.0000000E+000, 7.9439754E-002,-1.5357635E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4797973E-001,-2.5094648E-005, 1.4287256E-006, 2.7260865E-005, 0.0000000E+000, 0.0000000E+000
 1.7300000E+003, 6.8596041E-002, 0.0000000E+000, 0.0000000E+000, 7.9468344E-002, 6.5533620E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4812992E-001,-2.5109586E-005, 1.1862139E-006, 2.7277092E-005, 0.0000000E+000, 0.0000000E+000
 1.7400000E+003, 6.8629432E-002, 0.0000000E+000, 0.0000000E+000, 7.9493887E-002, 1.3162597E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4825495E-001,-2.5121960E-005, 9.9288576E-007, 2.7290534E-005, 0.0000000E+000, 0.0000000E+000
 1.7500000E+003, 6.8656451E-002, 0.0000000E+000, 0.0000000E+000, 7.9516739E-002, 1.8585568E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4835905E-001,-2.5131991E-005, 8.3747208E-007, 2.7301432E-005, 0.0000000E+000, 0.0000000E+000
 1.7600000E+003, 6.8676752E-002, 0.0000000E+000, 0.0000000E+000, 7.9537091E-002, 2.3056240E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4844441E-001,-2.5139837E-005, 7.1151849E-007, 2.7309955E-005, 0.0000000E+000, 0.0000000E+000
 1.7700000E+003, 6.8692780E-002, 0.0000000E+000, 0.0000000E+000, 7.9555330E-002, 2.6761286E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4851572E-001,-2.5145820E-005, 6.0861629E-007, 2.7316454E-005, 0.0000000E+000, 0.0000000E+000
 1.7800000E+003, 6.8704441E-002, 0.0000000E+000, 0.0000000E+000, 7.9571631E-002, 2.9847315E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4857454E-001,-2.5150102E-005, 5.2392929E-007, 2.7321106E-005, 0.0000000E+000, 0.0000000E+000
 1.7900000E+003, 6.8711824E-002, 0.0000000E+000, 0.0000000E+000, 7.9586159E-002, 3.2431872E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4862230E-001,-2.5152819E-005, 4.5371819E-007, 2.7324058E-005, 0.0000000E+000, 0.0000000E+000
 1.8000000E+003, 6.8716762E-002, 0.0000000E+000, 0.0000000E+000, 7.9599772E-002, 3.4610531E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4866264E-001,-2.5154629E-005, 3.9504563E-007, 2.7326024E-005, 0.0000000E+000, 0.0000000E+000
 1.8100000E+003, 6.8722826E-002, 0.0000000E+000, 0.0000000E+000, 7.9614074E-002, 3.6455631E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4870146E-001,-2.5156952E-005, 3.4573714E-007, 2.7328547E-005, 0.0000000E+000, 0.0000000E+000
 1.8200000E+003, 6.8720495E-002, 0.0000000E+000, 0.0000000E+000, 7.9624667E-002, 3.8015707E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4872532E-001,-2.5156201E-005, 3.0428855E-007, 2.7327732E-005, 0.0000000E+000, 0.0000000E+000
