s,m,C,C,C,C,C,C,C,C,C,C,kW,kW,kW,kW,kg/m2/s
 8.1000092E+002, 2.9796271E-002, 6.2397180E+001, 2.4999479E+001, 2.8181645E+001, 3.2556711E+001, 3.8307599E+001, 4.5637168E+001, 5.3861448E+001, 5.3861448E+001, 5.3861448E+001, 5.3861448E+001, 8.7592005E-002, 8.8228158E-002, 1.7582016E-001, 1.7582016E-001, 1.4150996E+001
 8.2000082E+002, 2.9609643E-002, 6.2638315E+001, 2.5476346E+001, 2.8785831E+001, 3.3295799E+001, 3.9186668E+001, 4.6643420E+001, 5.3848101E+001, 5.3848101E+001, 5.3848101E+001, 5.3848101E+001, 8.7469126E-002, 8.8030007E-002, 1.7549913E-001, 1.7549913E-001, 1.4111633E+001
 8.3000111E+002, 2.9418960E-002, 6.2518844E+001, 2.5649864E+001, 2.8953064E+001, 3.3440842E+001, 3.9287476E+001, 4.6667376E+001, 5.3691653E+001, 5.3691653E+001, 5.3691653E+001, 5.3691653E+001, 8.7483217E-002, 8.7879385E-002, 1.7536260E-001, 1.7536260E-001, 1.4087465E+001
 8.4000085E+002, 2.9233466E-002, 6.2502124E+001, 2.5462297E+001, 2.8716758E+001, 3.3188008E+001, 3.9056153E+001, 4.6533848E+001, 5.3522792E+001, 5.3522792E+001, 5.3522792E+001, 5.3522792E+001, 8.7319613E-002, 8.8132781E-002, 1.7545239E-001, 1.7545239E-001, 1.4120463E+001
 8.5000143E+002, 2.9051547E-002, 6.2282204E+001, 2.5555984E+001, 2.8803789E+001, 3.3268669E+001, 3.9130448E+001, 4.6574411E+001, 5.3831392E+001, 5.3831392E+001, 5.3831392E+001, 5.3831392E+001, 8.7204821E-002, 8.8203803E-002, 1.7540862E-001, 1.7540862E-001, 1.4093199E+001
 8.6000163E+002, 2.8876316E-002, 6.2277650E+001, 2.5744474E+001, 2.8999887E+001, 3.3463147E+001, 3.9309284E+001, 4.6736407E+001, 5.4068115E+001, 5.4068115E+001, 5.4068115E+001, 5.4068115E+001, 8.7476322E-002, 8.8472698E-002, 1.7594902E-001, 1.7594902E-001, 1.4166433E+001
 8.7000080E+002, 2.8694681E-002, 6.2488694E+001, 2.6470913E+001, 2.9936069E+001, 3.4622190E+001, 4.0706300E+001, 4.8403137E+001, 5.3605920E+001, 5.3605920E+001, 5.3605920E+001, 5.3605920E+001, 8.8031407E-002, 8.8018621E-002, 1.7605003E-001, 1.7605003E-001, 1.4232606E+001
 8.8000134E+002, 2.8511915E-002, 6.2470104E+001, 2.6652701E+001, 3.0116416E+001, 3.4790165E+001, 4.0849329E+001, 4.8512525E+001, 5.3811145E+001, 5.3811145E+001, 5.3811145E+001, 5.3811145E+001, 8.7293672E-002, 8.8248162E-002, 1.7554183E-001, 1.7554183E-001, 1.4117452E+001
 8.9000111E+002, 2.8328520E-002, 6.2605238E+001, 2.6687836E+001, 3.0135182E+001, 3.4802140E+001, 4.0865767E+001, 4.8544181E+001, 5.4012455E+001, 5.4012455E+001, 5.4012455E+001, 5.4012455E+001, 8.7315614E-002, 8.7966067E-002, 1.7528168E-001, 1.7528168E-001, 1.4140733E+001
 9.0000018E+002, 2.8144627E-002, 6.2359050E+001, 2.6548330E+001, 2.9960679E+001, 3.4624693E+001, 4.0725372E+001, 4.8424392E+001, 5.3775918E+001, 5.3775918E+001, 5.3775918E+001, 5.3775918E+001, 8.7221933E-002, 8.8007657E-002, 1.7522959E-001, 1.7522959E-001, 1.4139503E+001
 9.1000110E+002, 2.7960416E-002, 6.2515029E+001, 2.6726004E+001, 3.0125083E+001, 3.4757947E+001, 4.0798735E+001, 4.8397291E+001, 5.3392095E+001, 5.3392095E+001, 5.3392095E+001, 5.3392095E+001, 8.7879259E-002, 8.8108236E-002, 1.7598749E-001, 1.7598749E-001, 1.4213852E+001
 9.2000136E+002, 2.7770395E-002, 6.2433290E+001, 2.7266559E+001, 3.0803016E+001, 3.5580268E+001, 4.1756777E+001, 4.9422700E+001, 5.3580410E+001, 5.3580410E+001, 5.3580410E+001, 5.3580410E+001, 8.7538400E-002, 8.8043660E-002, 1.7558206E-001, 1.7558206E-001, 1.4183892E+001
 9.3000091E+002, 2.7585444E-002, 6.2558437E+001, 2.7683885E+001, 3.1307422E+001, 3.6169291E+001, 4.2412347E+001, 5.0251001E+001, 5.3848856E+001, 5.3848856E+001, 5.3848856E+001, 5.3848856E+001, 8.6837846E-002, 8.8266381E-002, 1.7510423E-001, 1.7510423E-001, 1.4154306E+001
 9.4000124E+002, 2.7393501E-002, 6.2492366E+001, 2.7868616E+001, 3.1484044E+001, 3.6320526E+001, 4.2523567E+001, 5.0235834E+001, 5.3879134E+001, 5.3879134E+001, 5.3879134E+001, 5.3879134E+001, 8.6894271E-002, 8.8260691E-002, 1.7515496E-001, 1.7515496E-001, 1.4174383E+001
 9.5000067E+002, 2.7205873E-002, 6.2288973E+001, 2.7567926E+001, 3.1123737E+001, 3.5946989E+001, 4.2195974E+001, 5.0001902E+001, 5.3330872E+001, 5.3330872E+001, 5.3330872E+001, 5.3330872E+001, 8.7105596E-002, 8.8673372E-002, 1.7577897E-001, 1.7577897E-001, 1.4198483E+001
 9.6000036E+002, 2.7031219E-002, 6.2303157E+001, 2.7748776E+001, 3.1302017E+001, 3.6111571E+001, 4.2330816E+001, 5.0249362E+001, 5.3810577E+001, 5.3810577E+001, 5.3810577E+001, 5.3810577E+001, 8.7523462E-002, 8.8604813E-002, 1.7612827E-001, 1.7612827E-001, 1.4242814E+001
 9.7000144E+002, 2.6854559E-002, 6.2248647E+001, 2.8032743E+001, 3.1619000E+001, 3.6454355E+001, 4.2702392E+001, 5.0650513E+001, 5.4162766E+001, 5.4162766E+001, 5.4162766E+001, 5.4162766E+001, 8.7418579E-002, 8.8276827E-002, 1.7569541E-001, 1.7569541E-001, 1.4190852E+001
 9.8000013E+002, 2.6678916E-002, 6.2269058E+001, 2.8737869E+001, 3.2507019E+001, 3.7534226E+001, 4.4005313E+001, 5.2068950E+001, 5.3790635E+001, 5.3790635E+001, 5.3790635E+001, 5.3790635E+001, 8.7706124E-002, 8.8134324E-002, 1.7584045E-001, 1.7584045E-001, 1.4240631E+001
 9.9000026E+002, 2.6498626E-002, 6.2471073E+001, 2.8923804E+001, 3.2679085E+001, 3.7681243E+001, 4.4112785E+001, 5.2205658E+001, 5.3873844E+001, 5.3873844E+001, 5.3873844E+001, 5.3873844E+001, 8.7507201E-002, 8.7895362E-002, 1.7540256E-001, 1.7540256E-001, 1.4245081E+001
 1.0000001E+003, 2.6314720E-002, 6.2560571E+001, 2.8911597E+001, 3.2647551E+001, 3.7652051E+001, 4.4106368E+001, 5.2194071E+001, 5.3772892E+001, 5.3772892E+001, 5.3772892E+001, 5.3772892E+001, 8.7051548E-002, 8.8163255E-002, 1.7521480E-001, 1.7521480E-001, 1.4219880E+001
 1.0100003E+003, 2.6121996E-002, 6.2617202E+001, 2.8798328E+001, 3.2505899E+001, 3.7514432E+001, 4.3987301E+001, 5.1903158E+001, 5.3620576E+001, 5.3620576E+001, 5.3620576E+001, 5.3620576E+001, 8.7773468E-002, 8.8261411E-002, 1.7603488E-001, 1.7603488E-001, 1.4231840E+001
 1.0200013E+003, 2.5931603E-002, 6.2453258E+001, 2.8984168E+001, 3.2673065E+001, 3.7641149E+001, 4.4013429E+001, 5.1849589E+001, 5.3571597E+001, 5.3571597E+001, 5.3571597E+001, 5.3571597E+001, 8.7686589E-002, 8.7820335E-002, 1.7550692E-001, 1.7550692E-001, 1.4265871E+001
 1.0300011E+003, 2.5743249E-002, 6.2623096E+001, 2.9669479E+001, 3.3530063E+001, 3.8666805E+001, 4.5212201E+001, 5.3071103E+001, 5.3505226E+001, 5.3505226E+001, 5.3505226E+001, 5.3505226E+001, 8.7378087E-002, 8.7746350E-002, 1.7512444E-001, 1.7512444E-001, 1.4213727E+001
 1.0400006E+003, 2.5552290E-002, 6.2588782E+001, 3.0005305E+001, 3.3905635E+001, 3.9069211E+001, 4.5628405E+001, 5.3764939E+001, 5.3764939E+001, 5.3764939E+001, 5.3764939E+001, 5.3764939E+001, 8.7733588E-002, 8.7621815E-002, 1.7535540E-001, 1.7535540E-001, 1.4239516E+001
 1.0500006E+003, 2.5363419E-002, 6.2690812E+001, 3.0103132E+001, 3.3984262E+001, 3.9127283E+001, 4.5678332E+001, 5.3999842E+001, 5.3999842E+001, 5.3999842E+001, 5.3999842E+001, 5.3999842E+001, 8.7035590E-002, 8.8084424E-002, 1.7512001E-001, 1.7512001E-001, 1.4216272E+001
 1.0600002E+003, 2.5170391E-002, 6.2526320E+001, 2.9866381E+001, 3.3709723E+001, 3.8864835E+001, 4.5497474E+001, 5.3493981E+001, 5.3493981E+001, 5.3493981E+001, 5.3493981E+001, 5.3493981E+001, 8.8138071E-002, 8.7615020E-002, 1.7575309E-001, 1.7575309E-001, 1.4282615E+001
 1.0700000E+003, 2.4984957E-002, 6.2463030E+001, 3.0055191E+001, 3.3875368E+001, 3.8988139E+001, 4.5541910E+001, 5.3597981E+001, 5.3597981E+001, 5.3597981E+001, 5.3597981E+001, 5.3597981E+001, 8.7731976E-002, 8.7613717E-002, 1.7534569E-001, 1.7534569E-001, 1.4219445E+001
 1.0800016E+003, 2.4798817E-002, 6.2655416E+001, 3.0582694E+001, 3.4512534E+001, 3.9734418E+001, 4.6416509E+001, 5.3710149E+001, 5.3710149E+001, 5.3710149E+001, 5.3710149E+001, 5.3710149E+001, 8.7397038E-002, 8.7692462E-002, 1.7508950E-001, 1.7508950E-001, 1.4228744E+001
 1.0900013E+003, 2.4612508E-002, 6.2345517E+001, 3.1109911E+001, 3.5147686E+001, 4.0479579E+001, 4.7256523E+001, 5.4037871E+001, 5.4037871E+001, 5.4037871E+001, 5.4037871E+001, 5.4037871E+001, 8.7436526E-002, 8.8173079E-002, 1.7560961E-001, 1.7560961E-001, 1.4280902E+001
 1.1000012E+003, 2.4429714E-002, 6.2339839E+001, 3.1298625E+001, 3.5310565E+001, 4.0599371E+001, 4.7341926E+001, 5.3840832E+001, 5.3840832E+001, 5.3840832E+001, 5.3840832E+001, 5.3840832E+001, 8.7403907E-002, 8.7955999E-002, 1.7535991E-001, 1.7535991E-001, 1.4246088E+001
 1.1100003E+003, 2.4247978E-002, 6.2454851E+001, 3.1061220E+001, 3.5042740E+001, 4.0357206E+001, 4.7213785E+001, 5.3581762E+001, 5.3581762E+001, 5.3581762E+001, 5.3581762E+001, 5.3581762E+001, 8.7220027E-002, 8.8043277E-002, 1.7526330E-001, 1.7526330E-001, 1.4262307E+001
 1.1200020E+003, 2.4063800E-002, 6.2509257E+001, 3.1155066E+001, 3.5122951E+001, 4.0431518E+001, 4.7239505E+001, 5.3819078E+001, 5.3819078E+001, 5.3819078E+001, 5.3819078E+001, 5.3819078E+001, 8.8721706E-002, 8.7728709E-002, 1.7645042E-001, 1.7645042E-001, 1.4351348E+001
 1.1300015E+003, 2.3876494E-002, 6.2594158E+001, 3.1430350E+001, 3.5411551E+001, 4.0719822E+001, 4.7491897E+001, 5.3907539E+001, 5.3907539E+001, 5.3907539E+001, 5.3907539E+001, 5.3907539E+001, 8.7640946E-002, 8.8026744E-002, 1.7566769E-001, 1.7566769E-001, 1.4288420E+001
 1.1400018E+003, 2.3689765E-002, 6.2439216E+001, 3.2232563E+001, 3.6407221E+001, 4.1907744E+001, 4.8871127E+001, 5.3721134E+001, 5.3721134E+001, 5.3721134E+001, 5.3721134E+001, 5.3721134E+001, 8.7404020E-002, 8.8215733E-002, 1.7561975E-001, 1.7561975E-001, 1.4325939E+001
 1.1500004E+003, 2.3506930E-002, 6.2527208E+001, 3.2427662E+001, 3.6579174E+001, 4.2038013E+001, 4.9007724E+001, 5.3835593E+001, 5.3835593E+001, 5.3835593E+001, 5.3835593E+001, 5.3835593E+001, 8.7541850E-002, 8.7938709E-002, 1.7548056E-001, 1.7548056E-001, 1.4286350E+001
 1.1600012E+003, 2.3317644E-002, 6.2704099E+001, 3.2386647E+001, 3.6519291E+001, 4.1990239E+001, 4.8987133E+001, 5.3764002E+001, 5.3764002E+001, 5.3764002E+001, 5.3764002E+001, 5.3764002E+001, 8.8066459E-002, 8.7667344E-002, 1.7573380E-001, 1.7573380E-001, 1.4315748E+001
 1.1700008E+003, 2.3128916E-002, 6.2396193E+001, 3.2280042E+001, 3.6397976E+001, 4.1892581E+001, 4.8852201E+001, 5.3904713E+001, 5.3904713E+001, 5.3904713E+001, 5.3904713E+001, 5.3904713E+001, 8.7630261E-002, 8.7940507E-002, 1.7557077E-001, 1.7557077E-001, 1.4303539E+001
 1.1800005E+003, 2.2943307E-002, 6.2510291E+001, 3.2473559E+001, 3.6558620E+001, 4.1987039E+001, 4.8874899E+001, 5.3582951E+001, 5.3582951E+001, 5.3582951E+001, 5.3582951E+001, 5.3582951E+001, 8.8016706E-002, 8.8107293E-002, 1.7612400E-001, 1.7612400E-001, 1.4393229E+001
 1.1900005E+003, 2.2753345E-002, 6.2543746E+001, 3.3213309E+001, 3.7465807E+001, 4.3056234E+001, 5.0079957E+001, 5.3539287E+001, 5.3539287E+001, 5.3539287E+001, 5.3539287E+001, 5.3539287E+001, 8.7719894E-002, 8.7914346E-002, 1.7563424E-001, 1.7563424E-001, 1.4330206E+001
 1.2000011E+003, 2.2568895E-002, 6.2496899E+001, 3.3584711E+001, 3.7875127E+001, 4.3486809E+001, 5.0652019E+001, 5.3982609E+001, 5.3982609E+001, 5.3982609E+001, 5.3982609E+001, 5.3982609E+001, 8.7629163E-002, 8.8037291E-002, 1.7566645E-001, 1.7566645E-001, 1.4328796E+001
 1.2100011E+003, 2.2375636E-002, 6.2715307E+001, 3.3691258E+001, 3.7956345E+001, 4.3549632E+001, 5.0607219E+001, 5.3833055E+001, 5.3833055E+001, 5.3833055E+001, 5.3833055E+001, 5.3833055E+001, 8.7997751E-002, 8.7730113E-002, 1.7572786E-001, 1.7572786E-001, 1.4345576E+001
 1.2200005E+003, 2.2179366E-002, 6.2659751E+001, 3.3421767E+001, 3.7667632E+001, 4.3302494E+001, 5.0357492E+001, 5.3486234E+001, 5.3486234E+001, 5.3486234E+001, 5.3486234E+001, 5.3486234E+001, 8.7552932E-002, 8.7675707E-002, 1.7522864E-001, 1.7522864E-001, 1.4338868E+001
 1.2300004E+003, 2.1989956E-002, 6.2568042E+001, 3.3618114E+001, 3.7828466E+001, 4.3391602E+001, 5.0435313E+001, 5.3525482E+001, 5.3525482E+001, 5.3525482E+001, 5.3525482E+001, 5.3525482E+001, 8.8125271E-002, 8.7673959E-002, 1.7579923E-001, 1.7579923E-001, 1.4346859E+001
 1.2400013E+003, 2.1801533E-002, 6.2552190E+001, 3.4215436E+001, 3.8537518E+001, 4.4205759E+001, 5.1341303E+001, 5.3707679E+001, 5.3707679E+001, 5.3707679E+001, 5.3707679E+001, 5.3707679E+001, 8.7208884E-002, 8.7571479E-002, 1.7478036E-001, 1.7478036E-001, 1.4261379E+001
 1.2500007E+003, 2.1614723E-002, 6.2640392E+001, 3.4757329E+001, 3.9171601E+001, 4.4931067E+001, 5.2393172E+001, 5.4063407E+001, 5.4063407E+001, 5.4063407E+001, 5.4063407E+001, 5.4063407E+001, 8.7506622E-002, 8.7822324E-002, 1.7532895E-001, 1.7532895E-001, 1.4329165E+001
 1.2600004E+003, 2.1419338E-002, 6.2648970E+001, 3.4953235E+001, 3.9332270E+001, 4.5051593E+001, 5.2220856E+001, 5.3846538E+001, 5.3846538E+001, 5.3846538E+001, 5.3846538E+001, 5.3846538E+001, 8.7431245E-002, 8.7832407E-002, 1.7526365E-001, 1.7526365E-001, 1.4349475E+001
 1.2700000E+003, 2.1226858E-002, 6.2697460E+001, 3.4606058E+001, 3.8971186E+001, 4.4753318E+001, 5.1993898E+001, 5.3362280E+001, 5.3362280E+001, 5.3362280E+001, 5.3362280E+001, 5.3362280E+001, 8.7600212E-002, 8.7749365E-002, 1.7534958E-001, 1.7534958E-001, 1.4315883E+001
 1.2800005E+003, 2.1036110E-002, 6.2401352E+001, 3.4783760E+001, 3.9125581E+001, 4.4855673E+001, 5.2031213E+001, 5.3551064E+001, 5.3551064E+001, 5.3551064E+001, 5.3551064E+001, 5.3551064E+001, 8.7587605E-002, 8.7783411E-002, 1.7537102E-001, 1.7537102E-001, 1.4350255E+001
 1.2900008E+003, 2.0848950E-002, 6.2574484E+001, 3.5213516E+001, 3.9604826E+001, 4.5357895E+001, 5.2586813E+001, 5.3832328E+001, 5.3832328E+001, 5.3832328E+001, 5.3832328E+001, 5.3832328E+001, 8.7202236E-002, 8.7855130E-002, 1.7505737E-001, 1.7505737E-001, 1.4314592E+001
 1.3000008E+003, 2.0658360E-002, 6.2624247E+001, 3.5948745E+001, 4.0490195E+001, 4.6400556E+001, 5.4014083E+001, 5.4014083E+001, 5.4014083E+001, 5.4014083E+001, 5.4014083E+001, 5.4014083E+001, 8.6878709E-002, 8.7712668E-002, 1.7459138E-001, 1.7459138E-001, 1.4277722E+001
 1.3100018E+003, 2.0467646E-002, 6.2481050E+001, 3.6136732E+001, 4.0623446E+001, 4.6470111E+001, 5.3618984E+001, 5.3618984E+001, 5.3618984E+001, 5.3618984E+001, 5.3618984E+001, 5.3618984E+001, 8.8018516E-002, 8.7890817E-002, 1.7590933E-001, 1.7590933E-001, 1.4399911E+001
 1.3200010E+003, 2.0285622E-002, 6.2397380E+001, 3.5958232E+001, 4.0449706E+001, 4.6377780E+001, 5.3859028E+001, 5.3859028E+001, 5.3859028E+001, 5.3859028E+001, 5.3859028E+001, 5.3859028E+001, 8.7335412E-002, 8.7385046E-002, 1.7472046E-001, 1.7472046E-001, 1.4309073E+001
 1.3300009E+003, 2.0107720E-002, 6.2472016E+001, 3.5976949E+001, 4.0467325E+001, 4.6417369E+001, 5.3952439E+001, 5.3952439E+001, 5.3952439E+001, 5.3952439E+001, 5.3952439E+001, 5.3952439E+001, 8.7179815E-002, 8.7670373E-002, 1.7485019E-001, 1.7485019E-001, 1.4320385E+001
 1.3400016E+003, 1.9921700E-002, 6.2328198E+001, 3.6181350E+001, 4.0639751E+001, 4.6520913E+001, 5.3930430E+001, 5.3930430E+001, 5.3930430E+001, 5.3930430E+001, 5.3930430E+001, 5.3930430E+001, 8.7898866E-002, 8.7780048E-002, 1.7567891E-001, 1.7567891E-001, 1.4382518E+001
 1.3500009E+003, 1.9741088E-002, 6.2579167E+001, 3.7064936E+001, 4.1713154E+001, 4.7796639E+001, 5.3782415E+001, 5.3782415E+001, 5.3782415E+001, 5.3782415E+001, 5.3782415E+001, 5.3782415E+001, 8.6829070E-002, 8.7869844E-002, 1.7469891E-001, 1.7469891E-001, 1.4307169E+001
 1.3600009E+003, 1.9553723E-002, 6.2579757E+001, 3.7366941E+001, 4.2017758E+001, 4.8080170E+001, 5.3950802E+001, 5.3950802E+001, 5.3950802E+001, 5.3950802E+001, 5.3950802E+001, 5.3950802E+001, 8.7218215E-002, 8.7614936E-002, 1.7483315E-001, 1.7483315E-001, 1.4360674E+001
 1.3700009E+003, 1.9369745E-002, 6.2461788E+001, 3.7442195E+001, 4.2076717E+001, 4.8126816E+001, 5.4113473E+001, 5.4113473E+001, 5.4113473E+001, 5.4113473E+001, 5.4113473E+001, 5.4113473E+001, 8.6927527E-002, 8.7886256E-002, 1.7481378E-001, 1.7481378E-001, 1.4300048E+001
 1.3800005E+003, 1.9179248E-002, 6.2397126E+001, 3.7197145E+001, 4.1844102E+001, 4.7935196E+001, 5.3614507E+001, 5.3614507E+001, 5.3614507E+001, 5.3614507E+001, 5.3614507E+001, 5.3614507E+001, 8.7236371E-002, 8.7950138E-002, 1.7518651E-001, 1.7518651E-001, 1.4385882E+001
 1.3900009E+003, 1.8994677E-002, 6.2473782E+001, 3.7398848E+001, 4.1988536E+001, 4.7962500E+001, 5.3648250E+001, 5.3648250E+001, 5.3648250E+001, 5.3648250E+001, 5.3648250E+001, 5.3648250E+001, 8.7071102E-002, 8.7946520E-002, 1.7501762E-001, 1.7501762E-001, 1.4375659E+001
 1.4000003E+003, 1.8810341E-002, 6.2589558E+001, 3.8018546E+001, 4.2702756E+001, 4.8794398E+001, 5.3791464E+001, 5.3791464E+001, 5.3791464E+001, 5.3791464E+001, 5.3791464E+001, 5.3791464E+001, 8.8279816E-002, 8.7421501E-002, 1.7570132E-001, 1.7570132E-001, 1.4453383E+001
 1.4100003E+003, 1.8620020E-002, 6.2522413E+001, 3.8617248E+001, 4.3389333E+001, 4.9525415E+001, 5.4065562E+001, 5.4065562E+001, 5.4065562E+001, 5.4065562E+001, 5.4065562E+001, 5.4065562E+001, 8.7053722E-002, 8.7529186E-002, 1.7458291E-001, 1.7458291E-001, 1.4310106E+001
 1.4200006E+003, 1.8430276E-002, 6.2630660E+001, 3.8815058E+001, 4.3534271E+001, 4.9608950E+001, 5.3982436E+001, 5.3982436E+001, 5.3982436E+001, 5.3982436E+001, 5.3982436E+001, 5.3982436E+001, 8.8376106E-002, 8.7163035E-002, 1.7553914E-001, 1.7553914E-001, 1.4445276E+001
 1.4300015E+003, 1.8240942E-002, 6.2569120E+001, 3.8468795E+001, 4.3211263E+001, 4.9424619E+001, 5.3546811E+001, 5.3546811E+001, 5.3546811E+001, 5.3546811E+001, 5.3546811E+001, 5.3546811E+001, 8.7807321E-002, 8.7732137E-002, 1.7553946E-001, 1.7553946E-001, 1.4454217E+001
 1.4400014E+003, 1.8055381E-002, 6.2410129E+001, 3.8633127E+001, 4.3344411E+001, 4.9476415E+001, 5.3743069E+001, 5.3743069E+001, 5.3743069E+001, 5.3743069E+001, 5.3743069E+001, 5.3743069E+001, 8.7832055E-002, 8.7850612E-002, 1.7568267E-001, 1.7568267E-001, 1.4446918E+001
 1.4500015E+003, 1.7869537E-002, 6.2582365E+001, 3.9020942E+001, 4.3744756E+001, 4.9869109E+001, 5.3960040E+001, 5.3960040E+001, 5.3960040E+001, 5.3960040E+001, 5.3960040E+001, 5.3960040E+001, 8.7504912E-002, 8.7657230E-002, 1.7516214E-001, 1.7516214E-001, 1.4371074E+001
 1.4600014E+003, 1.7679930E-002, 6.2480495E+001, 3.9863930E+001, 4.4740402E+001, 5.0956769E+001, 5.3919073E+001, 5.3919073E+001, 5.3919073E+001, 5.3919073E+001, 5.3919073E+001, 5.3919073E+001, 8.8081407E-002, 8.7655133E-002, 1.7573654E-001, 1.7573654E-001, 1.4469262E+001
 1.4700012E+003, 1.7493149E-002, 6.2484765E+001, 4.0053144E+001, 4.4861828E+001, 5.1077964E+001, 5.3816542E+001, 5.3816542E+001, 5.3816542E+001, 5.3816542E+001, 5.3816542E+001, 5.3816542E+001, 8.7767442E-002, 8.8012917E-002, 1.7578036E-001, 1.7578036E-001, 1.4478308E+001
 1.4800011E+003, 1.7308945E-002, 6.2436951E+001, 3.9912556E+001, 4.4749077E+001, 5.1097693E+001, 5.3866756E+001, 5.3866756E+001, 5.3866756E+001, 5.3866756E+001, 5.3866756E+001, 5.3866756E+001, 8.7809933E-002, 8.7880387E-002, 1.7569032E-001, 1.7569032E-001, 1.4443851E+001
 1.4900005E+003, 1.7130564E-002, 6.2375786E+001, 3.9883242E+001, 4.4736063E+001, 5.1071722E+001, 5.4085465E+001, 5.4085465E+001, 5.4085465E+001, 5.4085465E+001, 5.4085465E+001, 5.4085465E+001, 8.8061006E-002, 8.7608044E-002, 1.7566905E-001, 1.7566905E-001, 1.4526196E+001
 1.5000005E+003, 1.6940929E-002, 6.2548833E+001, 4.0083942E+001, 4.4870496E+001, 5.0977008E+001, 5.3729778E+001, 5.3729778E+001, 5.3729778E+001, 5.3729778E+001, 5.3729778E+001, 5.3729778E+001, 8.7717432E-002, 8.7510738E-002, 1.7522817E-001, 1.7522817E-001, 1.4423442E+001
 1.5100007E+003, 1.6752921E-002, 6.2648233E+001, 4.0991495E+001, 4.5929820E+001, 5.2196567E+001, 5.3766408E+001, 5.3766408E+001, 5.3766408E+001, 5.3766408E+001, 5.3766408E+001, 5.3766408E+001, 8.7422802E-002, 8.7673628E-002, 1.7509643E-001, 1.7509643E-001, 1.4452472E+001
 1.5200001E+003, 1.6563741E-002, 6.2566327E+001, 4.1321216E+001, 4.6246823E+001, 5.2601598E+001, 5.3869893E+001, 5.3869893E+001, 5.3869893E+001, 5.3869893E+001, 5.3869893E+001, 5.3869893E+001, 8.7676043E-002, 8.8019220E-002, 1.7569526E-001, 1.7569526E-001, 1.4473521E+001
 1.5300016E+003, 1.6378662E-002, 6.2294277E+001, 4.1398034E+001, 4.6301492E+001, 5.2761797E+001, 5.4187902E+001, 5.4187902E+001, 5.4187902E+001, 5.4187902E+001, 5.4187902E+001, 5.4187902E+001, 8.7980259E-002, 8.7836940E-002, 1.7581720E-001, 1.7581720E-001, 1.4488548E+001
 1.5400010E+003, 1.6196733E-002, 6.2216511E+001, 4.1136366E+001, 4.6097109E+001, 5.2381114E+001, 5.3816198E+001, 5.3816198E+001, 5.3816198E+001, 5.3816198E+001, 5.3816198E+001, 5.3816198E+001, 8.7888739E-002, 8.7791278E-002, 1.7568002E-001, 1.7568002E-001, 1.4494162E+001
 1.5500014E+003, 1.6018856E-002, 6.2456266E+001, 4.1335797E+001, 4.6222819E+001, 5.2510648E+001, 5.3738349E+001, 5.3738349E+001, 5.3738349E+001, 5.3738349E+001, 5.3738349E+001, 5.3738349E+001, 8.8105294E-002, 8.7505706E-002, 1.7561100E-001, 1.7561100E-001, 1.4531114E+001
 1.5600004E+003, 1.5823948E-002, 6.2825090E+001, 4.1948626E+001, 4.6893733E+001, 5.2828564E+001, 5.3633369E+001, 5.3633369E+001, 5.3633369E+001, 5.3633369E+001, 5.3633369E+001, 5.3633369E+001, 8.8444418E-002, 8.7044935E-002, 1.7548935E-001, 1.7548935E-001, 1.4529140E+001
 1.5700005E+003, 1.5630588E-002, 6.2579857E+001, 4.2589995E+001, 4.7572890E+001, 5.4098256E+001, 5.4098256E+001, 5.4098256E+001, 5.4098256E+001, 5.4098256E+001, 5.4098256E+001, 5.4098256E+001, 8.7989913E-002, 8.7570588E-002, 1.7556050E-001, 1.7556050E-001, 1.4501836E+001
 1.5800002E+003, 1.5440105E-002, 6.2573116E+001, 4.2772731E+001, 4.7706711E+001, 5.4135003E+001, 5.4135003E+001, 5.4135003E+001, 5.4135003E+001, 5.4135003E+001, 5.4135003E+001, 5.4135003E+001, 8.7696929E-002, 8.7412196E-002, 1.7510912E-001, 1.7510912E-001, 1.4464058E+001
 1.5900012E+003, 1.5246930E-002, 6.2560255E+001, 4.2419644E+001, 4.7451603E+001, 5.3461036E+001, 5.3461036E+001, 5.3461036E+001, 5.3461036E+001, 5.3461036E+001, 5.3461036E+001, 5.3461036E+001, 8.7072833E-002, 8.7720170E-002, 1.7479300E-001, 1.7479300E-001, 1.4439665E+001
 1.6000007E+003, 1.5061487E-002, 6.2431376E+001, 4.2583522E+001, 4.7536983E+001, 5.3619556E+001, 5.3619556E+001, 5.3619556E+001, 5.3619556E+001, 5.3619556E+001, 5.3619556E+001, 5.3619556E+001, 8.7887646E-002, 8.7793216E-002, 1.7568086E-001, 1.7568086E-001, 1.4527214E+001
 1.6100010E+003, 1.4870981E-002, 6.2599348E+001, 4.2996432E+001, 4.7921828E+001, 5.3931678E+001, 5.3931678E+001, 5.3931678E+001, 5.3931678E+001, 5.3931678E+001, 5.3931678E+001, 5.3931678E+001, 8.7365466E-002, 8.7774864E-002, 1.7514033E-001, 1.7514033E-001, 1.4461911E+001
 1.6200008E+003, 1.4678219E-002, 6.2662244E+001, 4.3828819E+001, 4.8882703E+001, 5.4018863E+001, 5.4018863E+001, 5.4018863E+001, 5.4018863E+001, 5.4018863E+001, 5.4018863E+001, 5.4018863E+001, 8.7024148E-002, 8.7850470E-002, 1.7487462E-001, 1.7487462E-001, 1.4510062E+001
