s,m,C,C,C,C,C,C,C,C,C,C,kW,kW,kW,kW,kg/m2/s
 1.6300010E+003, 1.6066067E-002, 6.2294114E+001, 4.1800854E+001, 4.6478877E+001, 5.2492302E+001, 5.3718811E+001, 5.3718811E+001, 5.3718811E+001, 5.3718811E+001, 5.3718811E+001, 5.3718811E+001, 2.0481076E-001, 1.9431888E-001, 3.9912964E-001, 3.9912964E-001, 1.4752896E+001
 1.6400012E+003, 1.5884094E-002, 6.2171032E+001, 4.2103495E+001, 4.6756523E+001, 5.2926160E+001, 5.4348628E+001, 5.4348628E+001, 5.4348628E+001, 5.4348628E+001, 5.4348628E+001, 5.4348628E+001, 2.0464625E-001, 1.9398736E-001, 3.9863362E-001, 3.9863362E-001, 1.4727334E+001
 1.6500008E+003, 1.5700158E-002, 6.2304069E+001, 4.2988252E+001, 4.7811508E+001, 5.3589312E+001, 5.3589312E+001, 5.3589312E+001, 5.3589312E+001, 5.3589312E+001, 5.3589312E+001, 5.3589312E+001, 2.0504552E-001, 1.9412656E-001, 3.9917208E-001, 3.9917208E-001, 1.4781328E+001
 1.6600003E+003, 1.5514536E-002, 6.2485911E+001, 4.3164572E+001, 4.7910889E+001, 5.3989377E+001, 5.3989377E+001, 5.3989377E+001, 5.3989377E+001, 5.3989377E+001, 5.3989377E+001, 5.3989377E+001, 2.0216098E-001, 1.9454067E-001, 3.9670165E-001, 3.9670165E-001, 1.4655541E+001
 1.6700003E+003, 1.5341433E-002, 6.2119320E+001, 4.3118586E+001, 4.7925299E+001, 5.4235204E+001, 5.4235204E+001, 5.4235204E+001, 5.4235204E+001, 5.4235204E+001, 5.4235204E+001, 5.4235204E+001, 2.0622725E-001, 1.9432538E-001, 4.0055264E-001, 4.0055264E-001, 1.4879052E+001
 1.6800003E+003, 1.5162875E-002, 6.2061183E+001, 4.3003394E+001, 4.7867995E+001, 5.4018676E+001, 5.4018676E+001, 5.4018676E+001, 5.4018676E+001, 5.4018676E+001, 5.4018676E+001, 5.4018676E+001, 2.0804312E-001, 1.9431374E-001, 4.0235686E-001, 4.0235686E-001, 1.4924767E+001
 1.6900009E+003, 1.4978827E-002, 6.2287190E+001, 4.3181061E+001, 4.7908624E+001, 5.3333921E+001, 5.3333921E+001, 5.3333921E+001, 5.3333921E+001, 5.3333921E+001, 5.3333921E+001, 5.3333921E+001, 2.0748689E-001, 1.9358525E-001, 4.0107215E-001, 4.0107215E-001, 1.4855147E+001
 1.7000001E+003, 1.4805061E-002, 6.1928532E+001, 4.3868727E+001, 4.8675116E+001, 5.4170401E+001, 5.4170401E+001, 5.4170401E+001, 5.4170401E+001, 5.4170401E+001, 5.4170401E+001, 5.4170401E+001, 2.0102631E-001, 1.9417847E-001, 3.9520478E-001, 3.9520478E-001, 1.4639161E+001
 1.7100006E+003, 1.4635756E-002, 6.2218727E+001, 4.4389796E+001, 4.9300385E+001, 5.4449382E+001, 5.4449382E+001, 5.4449382E+001, 5.4449382E+001, 5.4449382E+001, 5.4449382E+001, 5.4449382E+001, 2.0334422E-001, 1.9413813E-001, 3.9748235E-001, 3.9748235E-001, 1.4739763E+001
 1.7200000E+003, 1.4456897E-002, 6.2097388E+001, 4.4568988E+001, 4.9425292E+001, 5.4153071E+001, 5.4153071E+001, 5.4153071E+001, 5.4153071E+001, 5.4153071E+001, 5.4153071E+001, 5.4153071E+001, 2.0515202E-001, 1.9396600E-001, 3.9911801E-001, 3.9911801E-001, 1.4821814E+001
 1.7300010E+003, 1.4280991E-002, 6.2244465E+001, 4.4318228E+001, 4.9271027E+001, 5.3863804E+001, 5.3863804E+001, 5.3863804E+001, 5.3863804E+001, 5.3863804E+001, 5.3863804E+001, 5.3863804E+001, 2.0264998E-001, 1.9396455E-001, 3.9661452E-001, 3.9661452E-001, 1.4729911E+001
 1.7400008E+003, 1.4105514E-002, 6.2266845E+001, 4.4407728E+001, 4.9285326E+001, 5.3985601E+001, 5.3985601E+001, 5.3985601E+001, 5.3985601E+001, 5.3985601E+001, 5.3985601E+001, 5.3985601E+001, 2.0798270E-001, 1.9561581E-001, 4.0359851E-001, 4.0359851E-001, 1.5052705E+001
 1.7500003E+003, 1.3918005E-002, 6.2397412E+001, 4.4601606E+001, 4.9348351E+001, 5.3960208E+001, 5.3960208E+001, 5.3960208E+001, 5.3960208E+001, 5.3960208E+001, 5.3960208E+001, 5.3960208E+001, 2.0733292E-001, 1.9379676E-001, 4.0112969E-001, 4.0112969E-001, 1.4932852E+001
 1.7600003E+003, 1.3732793E-002, 6.2346364E+001, 4.5585177E+001, 5.0457108E+001, 5.3823365E+001, 5.3823365E+001, 5.3823365E+001, 5.3823365E+001, 5.3823365E+001, 5.3823365E+001, 5.3823365E+001, 2.0300456E-001, 1.9336544E-001, 3.9636999E-001, 3.9636999E-001, 1.4688329E+001
 1.7700015E+003, 1.3541004E-002, 6.2691130E+001, 4.5749753E+001, 5.0564244E+001, 5.3707753E+001, 5.3707753E+001, 5.3707753E+001, 5.3707753E+001, 5.3707753E+001, 5.3707753E+001, 5.3707753E+001, 2.0623503E-001, 1.9498932E-001, 4.0122435E-001, 4.0122435E-001, 1.4967427E+001
 1.7800008E+003, 1.3356778E-002, 6.2049235E+001, 4.5717944E+001, 5.0561542E+001, 5.4260519E+001, 5.4260519E+001, 5.4260519E+001, 5.4260519E+001, 5.4260519E+001, 5.4260519E+001, 5.4260519E+001, 2.0195355E-001, 1.9499904E-001, 3.9695259E-001, 3.9695259E-001, 1.4758749E+001
 1.7900014E+003, 1.3188660E-002, 6.1938964E+001, 4.5567205E+001, 5.0498113E+001, 5.4250780E+001, 5.4250780E+001, 5.4250780E+001, 5.4250780E+001, 5.4250780E+001, 5.4250780E+001, 5.4250780E+001, 2.0436307E-001, 1.9457034E-001, 3.9893341E-001, 3.9893341E-001, 1.4897430E+001
 1.8000007E+003, 1.3018104E-002, 6.2175060E+001, 4.5736880E+001, 5.0627939E+001, 5.3863755E+001, 5.3863755E+001, 5.3863755E+001, 5.3863755E+001, 5.3863755E+001, 5.3863755E+001, 5.3863755E+001, 2.0280750E-001, 1.9450184E-001, 3.9730934E-001, 3.9730934E-001, 1.4817121E+001
 1.8100019E+003, 1.2834649E-002, 6.2454933E+001, 4.6334388E+001, 5.1201135E+001, 5.4079070E+001, 5.4079070E+001, 5.4079070E+001, 5.4079070E+001, 5.4079070E+001, 5.4079070E+001, 5.4079070E+001, 2.0457545E-001, 1.9428830E-001, 3.9886375E-001, 3.9886375E-001, 1.4868114E+001
 1.8200013E+003, 1.2659727E-002, 6.2274543E+001, 4.6949756E+001, 5.1973108E+001, 5.4582129E+001, 5.4582129E+001, 5.4582129E+001, 5.4582129E+001, 5.4582129E+001, 5.4582129E+001, 5.4582129E+001, 2.0478513E-001, 1.9324624E-001, 3.9803137E-001, 3.9803137E-001, 1.4844736E+001
 1.8300009E+003, 1.2474838E-002, 6.2299163E+001, 4.7107757E+001, 5.1936008E+001, 5.3979707E+001, 5.3979707E+001, 5.3979707E+001, 5.3979707E+001, 5.3979707E+001, 5.3979707E+001, 5.3979707E+001, 2.0508937E-001, 1.9332789E-001, 3.9841726E-001, 3.9841726E-001, 1.4883001E+001
 1.8400012E+003, 1.2291795E-002, 6.2438410E+001, 4.6902399E+001, 5.1834652E+001, 5.3736113E+001, 5.3736113E+001, 5.3736113E+001, 5.3736113E+001, 5.3736113E+001, 5.3736113E+001, 5.3736113E+001, 2.0377257E-001, 1.9337237E-001, 3.9714494E-001, 3.9714494E-001, 1.4833670E+001
 1.8500014E+003, 1.2106296E-002, 6.2418790E+001, 4.6927924E+001, 5.1732440E+001, 5.3915196E+001, 5.3915196E+001, 5.3915196E+001, 5.3915196E+001, 5.3915196E+001, 5.3915196E+001, 5.3915196E+001, 2.0670446E-001, 1.9384967E-001, 4.0055413E-001, 4.0055413E-001, 1.4985407E+001
 1.8600015E+003, 1.1921033E-002, 6.2262308E+001, 4.7078162E+001, 5.1747243E+001, 5.4114091E+001, 5.4114091E+001, 5.4114091E+001, 5.4114091E+001, 5.4114091E+001, 5.4114091E+001, 5.4114091E+001, 2.0557605E-001, 1.9318817E-001, 3.9876422E-001, 3.9876422E-001, 1.4936892E+001
 1.8700013E+003, 1.1743136E-002, 6.1992565E+001, 4.8038399E+001, 5.2954570E+001, 5.4004030E+001, 5.4004030E+001, 5.4004030E+001, 5.4004030E+001, 5.4004030E+001, 5.4004030E+001, 5.4004030E+001, 2.0128219E-001, 1.9372058E-001, 3.9500277E-001, 3.9500277E-001, 1.4754955E+001
 1.8800004E+003, 1.1569457E-002, 6.2439875E+001, 4.8218600E+001, 5.3163947E+001, 5.4154512E+001, 5.4154512E+001, 5.4154512E+001, 5.4154512E+001, 5.4154512E+001, 5.4154512E+001, 5.4154512E+001, 2.0710638E-001, 1.9329662E-001, 4.0040299E-001, 4.0040299E-001, 1.4990156E+001
 1.8900009E+003, 1.1383966E-002, 6.2322809E+001, 4.8255681E+001, 5.3263017E+001, 5.4308163E+001, 5.4308163E+001, 5.4308163E+001, 5.4308163E+001, 5.4308163E+001, 5.4308163E+001, 5.4308163E+001, 2.0810946E-001, 1.9254609E-001, 4.0065555E-001, 4.0065555E-001, 1.5039491E+001
 1.9000002E+003, 1.1197682E-002, 6.2551204E+001, 4.8065863E+001, 5.2780664E+001, 5.3835921E+001, 5.3835921E+001, 5.3835921E+001, 5.3835921E+001, 5.3835921E+001, 5.3835921E+001, 5.3835921E+001, 2.0783350E-001, 1.9294061E-001, 4.0077412E-001, 4.0077412E-001, 1.5049973E+001
 1.9100002E+003, 1.1010292E-002, 6.2391201E+001, 4.8175299E+001, 5.2781516E+001, 5.3663312E+001, 5.3663312E+001, 5.3663312E+001, 5.3663312E+001, 5.3663312E+001, 5.3663312E+001, 5.3663312E+001, 2.0565873E-001, 1.9315088E-001, 3.9880961E-001, 3.9880961E-001, 1.4968720E+001
 1.9200008E+003, 1.0816005E-002, 6.2783860E+001, 4.8789630E+001, 5.3262389E+001, 5.3767858E+001, 5.3767858E+001, 5.3767858E+001, 5.3767858E+001, 5.3767858E+001, 5.3767858E+001, 5.3767858E+001, 2.0754660E-001, 1.9343128E-001, 4.0097788E-001, 4.0097788E-001, 1.5042625E+001
 1.9300000E+003, 1.0626922E-002, 6.2295168E+001, 4.9249736E+001, 5.4356039E+001, 5.4356039E+001, 5.4356039E+001, 5.4356039E+001, 5.4356039E+001, 5.4356039E+001, 5.4356039E+001, 5.4356039E+001, 2.0428190E-001, 1.9272987E-001, 3.9701176E-001, 3.9701176E-001, 1.4892213E+001
 1.9400003E+003, 1.0434333E-002, 6.2776822E+001, 4.9404225E+001, 5.4273717E+001, 5.4273717E+001, 5.4273717E+001, 5.4273717E+001, 5.4273717E+001, 5.4273717E+001, 5.4273717E+001, 5.4273717E+001, 2.0742910E-001, 1.9238212E-001, 3.9981122E-001, 3.9981122E-001, 1.5072372E+001
 1.9500002E+003, 1.0241223E-002, 6.2442781E+001, 4.9103153E+001, 5.3247137E+001, 5.3247137E+001, 5.3247137E+001, 5.3247137E+001, 5.3247137E+001, 5.3247137E+001, 5.3247137E+001, 5.3247137E+001, 2.0511549E-001, 1.9423474E-001, 3.9935022E-001, 3.9935022E-001, 1.4981084E+001
 1.9600005E+003, 1.0051566E-002, 6.2348216E+001, 4.9183230E+001, 5.3913131E+001, 5.3913131E+001, 5.3913131E+001, 5.3913131E+001, 5.3913131E+001, 5.3913131E+001, 5.3913131E+001, 5.3913131E+001, 2.0632218E-001, 1.9289870E-001, 3.9922088E-001, 3.9922088E-001, 1.5034789E+001
 1.9700008E+003, 9.8770943E-003, 6.2069732E+001, 4.9559686E+001, 5.4367882E+001, 5.4367882E+001, 5.4367882E+001, 5.4367882E+001, 5.4367882E+001, 5.4367882E+001, 5.4367882E+001, 5.4367882E+001, 2.0183721E-001, 1.9380480E-001, 3.9564201E-001, 3.9564201E-001, 1.4907100E+001
 1.9800016E+003, 9.6971161E-003, 6.2548155E+001, 5.0375149E+001, 5.4141442E+001, 5.4141442E+001, 5.4141442E+001, 5.4141442E+001, 5.4141442E+001, 5.4141442E+001, 5.4141442E+001, 5.4141442E+001, 2.0286193E-001, 1.9384248E-001, 3.9670441E-001, 3.9670441E-001, 1.4913763E+001
 1.9900011E+003, 9.5086903E-003, 6.2406921E+001, 5.0500604E+001, 5.4172408E+001, 5.4172408E+001, 5.4172408E+001, 5.4172408E+001, 5.4172408E+001, 5.4172408E+001, 5.4172408E+001, 5.4172408E+001, 2.0933236E-001, 1.9278975E-001, 4.0212211E-001, 4.0212211E-001, 1.5213249E+001
 2.0000000E+003, 9.3307100E-003, 6.2113175E+001, 5.0440290E+001, 5.4016164E+001, 5.4016164E+001, 5.4016164E+001, 5.4016164E+001, 5.4016164E+001, 5.4016164E+001, 5.4016164E+001, 5.4016164E+001, 2.0582992E-001, 1.9329283E-001, 3.9912275E-001, 3.9912275E-001, 1.5050446E+001
 2.0100007E+003, 9.1452788E-003, 6.2558997E+001, 5.0324539E+001, 5.3848129E+001, 5.3848129E+001, 5.3848129E+001, 5.3848129E+001, 5.3848129E+001, 5.3848129E+001, 5.3848129E+001, 5.3848129E+001, 2.0355085E-001, 1.9438425E-001, 3.9793510E-001, 3.9793510E-001, 1.5010132E+001
 2.0200008E+003, 8.9543514E-003, 6.2338301E+001, 5.0367349E+001, 5.4023797E+001, 5.4023797E+001, 5.4023797E+001, 5.4023797E+001, 5.4023797E+001, 5.4023797E+001, 5.4023797E+001, 5.4023797E+001, 2.0284777E-001, 1.9407475E-001, 3.9692252E-001, 3.9692252E-001, 1.4988521E+001
 2.0300007E+003, 8.7741982E-003, 6.2387229E+001, 5.1238116E+001, 5.4013194E+001, 5.4013194E+001, 5.4013194E+001, 5.4013194E+001, 5.4013194E+001, 5.4013194E+001, 5.4013194E+001, 5.4013194E+001, 2.0119629E-001, 1.9368982E-001, 3.9488611E-001, 3.9488611E-001, 1.4919205E+001
 2.0400012E+003, 8.6027896E-003, 6.1979881E+001, 5.1607687E+001, 5.4690079E+001, 5.4690079E+001, 5.4690079E+001, 5.4690079E+001, 5.4690079E+001, 5.4690079E+001, 5.4690079E+001, 5.4690079E+001, 2.0052783E-001, 1.9281906E-001, 3.9334689E-001, 3.9334689E-001, 1.4868973E+001
 2.0500008E+003, 8.4371985E-003, 6.2113518E+001, 5.1829472E+001, 5.4916415E+001, 5.4916415E+001, 5.4916415E+001, 5.4916415E+001, 5.4916415E+001, 5.4916415E+001, 5.4916415E+001, 5.4916415E+001, 2.0432556E-001, 1.9341000E-001, 3.9773555E-001, 3.9773555E-001, 1.5046146E+001
 2.0600003E+003, 8.2554905E-003, 6.2292034E+001, 5.1486216E+001, 5.3538458E+001, 5.3538458E+001, 5.3538458E+001, 5.3538458E+001, 5.3538458E+001, 5.3538458E+001, 5.3538458E+001, 5.3538458E+001, 2.0771087E-001, 1.9201393E-001, 3.9972479E-001, 3.9972479E-001, 1.5157009E+001
 2.0700001E+003, 8.0704257E-003, 6.2572862E+001, 5.1455905E+001, 5.3773491E+001, 5.3773491E+001, 5.3773491E+001, 5.3773491E+001, 5.3773491E+001, 5.3773491E+001, 5.3773491E+001, 5.3773491E+001, 2.0770356E-001, 1.9165159E-001, 3.9935515E-001, 3.9935515E-001, 1.5162176E+001
 2.0800009E+003, 7.8811391E-003, 6.2241808E+001, 5.1687965E+001, 5.4166015E+001, 5.4166015E+001, 5.4166015E+001, 5.4166015E+001, 5.4166015E+001, 5.4166015E+001, 5.4166015E+001, 5.4166015E+001, 2.0568683E-001, 1.9251998E-001, 3.9820681E-001, 3.9820681E-001, 1.5085763E+001
 2.0900010E+003, 7.7132819E-003, 6.1814197E+001, 5.2559241E+001, 5.4606806E+001, 5.4606806E+001, 5.4606806E+001, 5.4606806E+001, 5.4606806E+001, 5.4606806E+001, 5.4606806E+001, 5.4606806E+001, 2.0213830E-001, 1.9269470E-001, 3.9483300E-001, 3.9483300E-001, 1.4914629E+001
 2.1000002E+003, 7.5455895E-003, 6.2307912E+001, 5.2840011E+001, 5.4528471E+001, 5.4528471E+001, 5.4528471E+001, 5.4528471E+001, 5.4528471E+001, 5.4528471E+001, 5.4528471E+001, 5.4528471E+001, 2.0742422E-001, 1.9258725E-001, 4.0001147E-001, 4.0001147E-001, 1.5261899E+001
 2.1100003E+003, 7.3692471E-003, 6.2203786E+001, 5.2853824E+001, 5.4381602E+001, 5.4381602E+001, 5.4381602E+001, 5.4381602E+001, 5.4381602E+001, 5.4381602E+001, 5.4381602E+001, 5.4381602E+001, 2.0181132E-001, 1.9275432E-001, 3.9456564E-001, 3.9456564E-001, 1.5012892E+001
 2.1200002E+003, 7.1802029E-003, 6.2680465E+001, 5.2327147E+001, 5.3850766E+001, 5.3850766E+001, 5.3850766E+001, 5.3850766E+001, 5.3850766E+001, 5.3850766E+001, 5.3850766E+001, 5.3850766E+001, 2.0371564E-001, 1.9334577E-001, 3.9706141E-001, 3.9706141E-001, 1.5136958E+001
 2.1300004E+003, 6.9961350E-003, 6.2108585E+001, 5.2371928E+001, 5.3902125E+001, 5.3902125E+001, 5.3902125E+001, 5.3902125E+001, 5.3902125E+001, 5.3902125E+001, 5.3902125E+001, 5.3902125E+001, 2.0433777E-001, 1.9176677E-001, 3.9610454E-001, 3.9610454E-001, 1.5011876E+001
 2.1400014E+003, 6.8199776E-003, 6.2448161E+001, 5.2998497E+001, 5.4119536E+001, 5.4119536E+001, 5.4119536E+001, 5.4119536E+001, 5.4119536E+001, 5.4119536E+001, 5.4119536E+001, 5.4119536E+001, 2.0785211E-001, 1.9276795E-001, 4.0062006E-001, 4.0062006E-001, 1.5245107E+001
 2.1500011E+003, 6.6277149E-003, 6.2338263E+001, 5.3565927E+001, 5.4507535E+001, 5.4507535E+001, 5.4507535E+001, 5.4507535E+001, 5.4507535E+001, 5.4507535E+001, 5.4507535E+001, 5.4507535E+001, 2.0387075E-001, 1.9297859E-001, 3.9684934E-001, 3.9684934E-001, 1.5038871E+001
 2.1600000E+003, 6.4494630E-003, 6.2507511E+001, 5.3822688E+001, 5.4717892E+001, 5.4717892E+001, 5.4717892E+001, 5.4717892E+001, 5.4717892E+001, 5.4717892E+001, 5.4717892E+001, 5.4717892E+001, 2.0369818E-001, 1.9462755E-001, 3.9832573E-001, 3.9832573E-001, 1.4998893E+001
 2.1700000E+003, 6.2541650E-003, 6.2139967E+001, 5.2871663E+001, 5.3293671E+001, 5.3293671E+001, 5.3293671E+001, 5.3293671E+001, 5.3293671E+001, 5.3293671E+001, 5.3293671E+001, 5.3293671E+001, 2.0216989E-001, 1.9568428E-001, 3.9785417E-001, 3.9785417E-001, 1.4675110E+001
 2.1800010E+003, 6.0836907E-003, 6.2283151E+001, 5.3398083E+001, 5.4175579E+001, 5.4175579E+001, 5.4175579E+001, 5.4175579E+001, 5.4175579E+001, 5.4175579E+001, 5.4175579E+001, 5.4175579E+001, 1.9801095E-001, 1.9779654E-001, 3.9580749E-001, 3.9580749E-001, 1.4304048E+001
 2.1900012E+003, 5.9052272E-003, 6.2384644E+001, 5.3574021E+001, 5.4355801E+001, 5.4355801E+001, 5.4355801E+001, 5.4355801E+001, 5.4355801E+001, 5.4355801E+001, 5.4355801E+001, 5.4355801E+001, 1.9641816E-001, 1.9885359E-001, 3.9527175E-001, 3.9527175E-001, 1.3835011E+001
 2.2000013E+003, 5.7191456E-003, 6.2511250E+001, 5.4269749E+001, 5.4269749E+001, 5.4269749E+001, 5.4269749E+001, 5.4269749E+001, 5.4269749E+001, 5.4269749E+001, 5.4269749E+001, 5.4269749E+001, 1.9983011E-001, 2.0161364E-001, 4.0144375E-001, 4.0144375E-001, 1.3651583E+001
 2.2100014E+003, 5.5230127E-003, 6.2779767E+001, 5.4197660E+001, 5.4197660E+001, 5.4197660E+001, 5.4197660E+001, 5.4197660E+001, 5.4197660E+001, 5.4197660E+001, 5.4197660E+001, 5.4197660E+001, 1.9632571E-001, 2.0142265E-001, 3.9774836E-001, 3.9774836E-001, 1.3033799E+001
 2.2200013E+003, 5.3130073E-003, 6.2980921E+001, 5.3244738E+001, 5.3244738E+001, 5.3244738E+001, 5.3244738E+001, 5.3244738E+001, 5.3244738E+001, 5.3244738E+001, 5.3244738E+001, 5.3244738E+001, 1.9448987E-001, 2.0440058E-001, 3.9889044E-001, 3.9889044E-001, 1.2523539E+001
 2.2300006E+003, 5.0951335E-003, 6.3008219E+001, 5.3183898E+001, 5.3183898E+001, 5.3183898E+001, 5.3183898E+001, 5.3183898E+001, 5.3183898E+001, 5.3183898E+001, 5.3183898E+001, 5.3183898E+001, 1.9763944E-001, 2.0350469E-001, 4.0114413E-001, 4.0114413E-001, 1.2459421E+001
 2.2400008E+003, 4.8855043E-003, 6.2843761E+001, 5.3721844E+001, 5.3721844E+001, 5.3721844E+001, 5.3721844E+001, 5.3721844E+001, 5.3721844E+001, 5.3721844E+001, 5.3721844E+001, 5.3721844E+001, 1.9517346E-001, 2.0460815E-001, 3.9978162E-001, 3.9978162E-001, 1.2361319E+001
 2.2500011E+003, 4.6768439E-003, 6.3065297E+001, 5.3950991E+001, 5.3950991E+001, 5.3950991E+001, 5.3950991E+001, 5.3950991E+001, 5.3950991E+001, 5.3950991E+001, 5.3950991E+001, 5.3950991E+001, 1.9302564E-001, 2.0378050E-001, 3.9680614E-001, 3.9680614E-001, 1.2091939E+001
 2.2600001E+003, 4.4635667E-003, 6.2774934E+001, 5.4207754E+001, 5.4207754E+001, 5.4207754E+001, 5.4207754E+001, 5.4207754E+001, 5.4207754E+001, 5.4207754E+001, 5.4207754E+001, 5.4207754E+001, 1.9186649E-001, 2.0640327E-001, 3.9826977E-001, 3.9826977E-001, 1.1777741E+001
 2.2700016E+003, 4.2381347E-003, 6.3195592E+001, 5.2306170E+001, 5.2306170E+001, 5.2306170E+001, 5.2306170E+001, 5.2306170E+001, 5.2306170E+001, 5.2306170E+001, 5.2306170E+001, 5.2306170E+001, 1.8958009E-001, 2.0579969E-001, 3.9537977E-001, 3.9537977E-001, 1.1616315E+001
 2.2800012E+003, 4.0127673E-003, 6.3072087E+001, 5.2791890E+001, 5.2791890E+001, 5.2791890E+001, 5.2791890E+001, 5.2791890E+001, 5.2791890E+001, 5.2791890E+001, 5.2791890E+001, 5.2791890E+001, 1.8717472E-001, 2.0697090E-001, 3.9414562E-001, 3.9414562E-001, 1.1177235E+001
 2.2900015E+003, 3.7845942E-003, 6.3359655E+001, 5.3239468E+001, 5.3239468E+001, 5.3239468E+001, 5.3239468E+001, 5.3239468E+001, 5.3239468E+001, 5.3239468E+001, 5.3239468E+001, 5.3239468E+001, 1.8694314E-001, 2.0582419E-001, 3.9276733E-001, 3.9276733E-001, 1.1057562E+001
 2.3000001E+003, 3.5550339E-003, 6.3108810E+001, 5.3873916E+001, 5.3873916E+001, 5.3873916E+001, 5.3873916E+001, 5.3873916E+001, 5.3873916E+001, 5.3873916E+001, 5.3873916E+001, 5.3873916E+001, 1.8305937E-001, 2.0607305E-001, 3.8913242E-001, 3.8913242E-001, 1.0754620E+001
 2.3100006E+003, 3.3225865E-003, 6.3209845E+001, 5.2296417E+001, 5.2296417E+001, 5.2296417E+001, 5.2296417E+001, 5.2296417E+001, 5.2296417E+001, 5.2296417E+001, 5.2296417E+001, 5.2296417E+001, 1.8218640E-001, 2.0581175E-001, 3.8799815E-001, 3.8799815E-001, 1.0537043E+001
 2.3200007E+003, 3.0810846E-003, 6.3198033E+001, 5.2130387E+001, 5.2130387E+001, 5.2130387E+001, 5.2130387E+001, 5.2130387E+001, 5.2130387E+001, 5.2130387E+001, 5.2130387E+001, 5.2130387E+001, 1.7947505E-001, 2.0614933E-001, 3.8562438E-001, 3.8562438E-001, 1.0350904E+001
 2.3300007E+003, 2.8446235E-003, 6.2925920E+001, 5.2630883E+001, 5.2630883E+001, 5.2630883E+001, 5.2630883E+001, 5.2630883E+001, 5.2630883E+001, 5.2630883E+001, 5.2630883E+001, 5.2630883E+001, 1.7578225E-001, 2.0321017E-001, 3.7899242E-001, 3.7899242E-001, 1.0194517E+001
 2.3400020E+003, 2.6078747E-003, 6.3043870E+001, 5.3571825E+001, 5.3571825E+001, 5.3571825E+001, 5.3571825E+001, 5.3571825E+001, 5.3571825E+001, 5.3571825E+001, 5.3571825E+001, 5.3571825E+001, 1.7498353E-001, 2.0617250E-001, 3.8115603E-001, 3.8115603E-001, 1.0032940E+001
 2.3500011E+003, 2.3733089E-003, 6.2972807E+001, 5.2392091E+001, 5.2392091E+001, 5.2392091E+001, 5.2392091E+001, 5.2392091E+001, 5.2392091E+001, 5.2392091E+001, 5.2392091E+001, 5.2392091E+001, 1.7230316E-001, 2.0807423E-001, 3.8037740E-001, 3.8037740E-001, 9.8331178E+000
 2.3600004E+003, 2.1291076E-003, 6.2714523E+001, 5.1140746E+001, 5.1140746E+001, 5.1140746E+001, 5.1140746E+001, 5.1140746E+001, 5.1140746E+001, 5.1140746E+001, 5.1140746E+001, 5.1140746E+001, 1.6898287E-001, 2.0453741E-001, 3.7352028E-001, 3.7352028E-001, 9.5863594E+000
 2.3700012E+003, 1.8972100E-003, 6.2778683E+001, 5.2453217E+001, 5.2453217E+001, 5.2453217E+001, 5.2453217E+001, 5.2453217E+001, 5.2453217E+001, 5.2453217E+001, 5.2453217E+001, 5.2453217E+001, 1.6753944E-001, 2.0507281E-001, 3.7261225E-001, 3.7261225E-001, 9.5199069E+000
 2.3800011E+003, 1.6725792E-003, 6.2803867E+001, 5.3769881E+001, 5.3769881E+001, 5.3769881E+001, 5.3769881E+001, 5.3769881E+001, 5.3769881E+001, 5.3769881E+001, 5.3769881E+001, 5.3769881E+001, 1.6433963E-001, 2.0667191E-001, 3.7101153E-001, 3.7101153E-001, 9.4115354E+000
 2.3900017E+003, 1.4481469E-003, 6.2665007E+001, 5.3253363E+001, 5.3253363E+001, 5.3253363E+001, 5.3253363E+001, 5.3253363E+001, 5.3253363E+001, 5.3253363E+001, 5.3253363E+001, 5.3253363E+001, 1.5976589E-001, 2.1030585E-001, 3.7007174E-001, 3.7007174E-001, 9.2997145E+000
 2.4000002E+003, 1.1844394E-003, 6.2996228E+001, 4.9243037E+001, 4.9243037E+001, 4.9243037E+001, 4.9243037E+001, 4.9243037E+001, 4.9243037E+001, 4.9243037E+001, 4.9243037E+001, 4.9243037E+001, 1.5821229E-001, 2.0273521E-001, 3.6094749E-001, 3.6094749E-001, 9.1791391E+000
 2.4100005E+003, 9.6182966E-004, 6.2078565E+001, 5.1387903E+001, 5.1387903E+001, 5.1387903E+001, 5.1387903E+001, 5.1387903E+001, 5.1387903E+001, 5.1387903E+001, 5.1387903E+001, 5.1387903E+001, 1.5520677E-001, 2.0165830E-001, 3.5686507E-001, 3.5686507E-001, 8.8604838E+000
 2.4200008E+003, 7.6487196E-004, 6.2159413E+001, 5.3652068E+001, 5.3652068E+001, 5.3652068E+001, 5.3652068E+001, 5.3652068E+001, 5.3652068E+001, 5.3652068E+001, 5.3652068E+001, 5.3652068E+001, 1.4891630E-001, 2.0369237E-001, 3.5260867E-001, 3.5260867E-001, 8.4506533E+000
 2.4300008E+003, 5.7259279E-004, 6.2144828E+001, 5.5944067E+001, 5.5944067E+001, 5.5944067E+001, 5.5944067E+001, 5.5944067E+001, 5.5944067E+001, 5.5944067E+001, 5.5944067E+001, 5.5944067E+001, 1.4670346E-001, 1.9973447E-001, 3.4643793E-001, 3.4643793E-001, 8.4412264E+000
 2.4400022E+003, 3.7964891E-004, 6.2825914E+001, 5.8449365E+001, 5.8449365E+001, 5.8449365E+001, 5.8449365E+001, 5.8449365E+001, 5.8449365E+001, 5.8449365E+001, 5.8449365E+001, 5.8449365E+001, 1.4511766E-001, 2.0150966E-001, 3.4662732E-001, 3.4662732E-001, 8.3515631E+000
