s,m,C,C,C,C,C,C,C,C,C,C,kW,kW,kW,kW,kg/m2/s
 8.1000048E+002, 3.0227490E-002, 6.2612221E+001, 2.6274185E+001, 2.9198188E+001, 3.3237311E+001, 3.8566589E+001, 4.5395672E+001, 5.3578407E+001, 5.3578407E+001, 5.3578407E+001, 5.3578407E+001, 5.3374780E-002, 5.5482650E-002, 1.0885743E-001, 1.0885743E-001, 1.3764378E+001
 8.2000181E+002, 3.0039135E-002, 6.2714739E+001, 2.6365313E+001, 2.9283935E+001, 3.3316794E+001, 3.8639358E+001, 4.5435739E+001, 5.3713556E+001, 5.3713556E+001, 5.3713556E+001, 5.3713556E+001, 5.3786461E-002, 5.5648379E-002, 1.0943484E-001, 1.0943484E-001, 1.3855956E+001
 8.3000109E+002, 2.9845388E-002, 6.2632377E+001, 2.6620543E+001, 2.9579114E+001, 3.3647300E+001, 3.8994777E+001, 4.5778944E+001, 5.3795205E+001, 5.3795205E+001, 5.3795205E+001, 5.3795205E+001, 5.3499475E-002, 5.4852248E-002, 1.0835172E-001, 1.0835172E-001, 1.3696820E+001
 8.4000073E+002, 2.9658677E-002, 6.2481887E+001, 2.7193645E+001, 3.0318175E+001, 3.4564911E+001, 4.0094759E+001, 4.7062086E+001, 5.3865477E+001, 5.3865477E+001, 5.3865477E+001, 5.3865477E+001, 5.3055547E-002, 5.5224435E-002, 1.0827998E-001, 1.0827998E-001, 1.3711204E+001
 8.5000051E+002, 2.9473345E-002, 6.2576353E+001, 2.7356394E+001, 3.0475311E+001, 3.4701469E+001, 4.0189828E+001, 4.7150876E+001, 5.3772853E+001, 5.3772853E+001, 5.3772853E+001, 5.3772853E+001, 5.2391943E-002, 5.5892711E-002, 1.0828465E-001, 1.0828465E-001, 1.3673527E+001
 8.6000144E+002, 2.9296610E-002, 6.2390515E+001, 2.7330060E+001, 3.0428137E+001, 3.4648393E+001, 4.0154702E+001, 4.7181824E+001, 5.3967614E+001, 5.3967614E+001, 5.3967614E+001, 5.3967614E+001, 5.2927585E-002, 5.5731350E-002, 1.0865894E-001, 1.0865894E-001, 1.3780332E+001
 8.7000103E+002, 2.9107632E-002, 6.2860230E+001, 2.7266102E+001, 3.0336255E+001, 3.4547321E+001, 4.0074001E+001, 4.7104105E+001, 5.3803389E+001, 5.3803389E+001, 5.3803389E+001, 5.3803389E+001, 5.3479114E-002, 5.5560704E-002, 1.0903982E-001, 1.0903982E-001, 1.3828249E+001
 8.8000024E+002, 2.8915328E-002, 6.2470574E+001, 2.7430371E+001, 3.0494143E+001, 3.4685563E+001, 4.0172856E+001, 4.7101807E+001, 5.3736315E+001, 5.3736315E+001, 5.3736315E+001, 5.3736315E+001, 5.3222447E-002, 5.5297967E-002, 1.0852041E-001, 1.0852041E-001, 1.3743635E+001
 8.9000142E+002, 2.8731639E-002, 6.2736944E+001, 2.8016310E+001, 3.1242518E+001, 3.5608046E+001, 4.1272176E+001, 4.8440767E+001, 5.3743979E+001, 5.3743979E+001, 5.3743979E+001, 5.3743979E+001, 5.3100400E-002, 5.5751210E-002, 1.0885161E-001, 1.0885161E-001, 1.3845402E+001
 9.0000117E+002, 2.8541505E-002, 6.2660003E+001, 2.8294793E+001, 3.1561366E+001, 3.5961449E+001, 4.1654743E+001, 4.8856825E+001, 5.3964492E+001, 5.3964492E+001, 5.3964492E+001, 5.3964492E+001, 5.3295057E-002, 5.5640903E-002, 1.0893596E-001, 1.0893596E-001, 1.3792565E+001
 9.1000182E+002, 2.8360985E-002, 6.2506155E+001, 2.8402751E+001, 3.1661874E+001, 3.6053220E+001, 4.1740287E+001, 4.8944104E+001, 5.4124578E+001, 5.4124578E+001, 5.4124578E+001, 5.4124578E+001, 5.2571545E-002, 5.4963890E-002, 1.0753544E-001, 1.0753544E-001, 1.3608358E+001
 9.2000180E+002, 2.8168833E-002, 6.2572481E+001, 2.8190347E+001, 3.1401987E+001, 3.5782781E+001, 4.1507581E+001, 4.8710108E+001, 5.3487803E+001, 5.3487803E+001, 5.3487803E+001, 5.3487803E+001, 5.3536736E-002, 5.5342867E-002, 1.0887960E-001, 1.0887960E-001, 1.3850489E+001
 9.3000033E+002, 2.7982011E-002, 6.2355415E+001, 2.8358557E+001, 3.1561817E+001, 3.5920717E+001, 4.1596058E+001, 4.8713852E+001, 5.3590424E+001, 5.3590424E+001, 5.3590424E+001, 5.3590424E+001, 5.2856324E-002, 5.5735163E-002, 1.0859149E-001, 1.0859149E-001, 1.3790812E+001
 9.4000120E+002, 2.7799448E-002, 6.2696951E+001, 2.8781943E+001, 3.2081712E+001, 3.6539669E+001, 4.2304163E+001, 4.9560132E+001, 5.3756413E+001, 5.3756413E+001, 5.3756413E+001, 5.3756413E+001, 5.3133277E-002, 5.5405657E-002, 1.0853893E-001, 1.0853893E-001, 1.3802217E+001
 9.5000099E+002, 2.7605650E-002, 6.2702517E+001, 2.9259005E+001, 3.2671699E+001, 3.7244246E+001, 4.3124003E+001, 5.0470484E+001, 5.3969881E+001, 5.3969881E+001, 5.3969881E+001, 5.3969881E+001, 5.3213215E-002, 5.5358066E-002, 1.0857128E-001, 1.0857128E-001, 1.3776904E+001
 9.6000046E+002, 2.7420980E-002, 6.2328434E+001, 2.9428930E+001, 3.2828722E+001, 3.7371820E+001, 4.3204194E+001, 5.0536956E+001, 5.3956628E+001, 5.3956628E+001, 5.3956628E+001, 5.3956628E+001, 5.3240232E-002, 5.5540306E-002, 1.0878054E-001, 1.0878054E-001, 1.3814170E+001
 9.7000013E+002, 2.7236572E-002, 6.2743328E+001, 2.9231835E+001, 3.2590828E+001, 3.7130489E+001, 4.3016363E+001, 5.0473103E+001, 5.3553280E+001, 5.3553280E+001, 5.3553280E+001, 5.3553280E+001, 5.3110584E-002, 5.5245628E-002, 1.0835621E-001, 1.0835621E-001, 1.3784749E+001
 9.8000073E+002, 2.7046340E-002, 6.2668429E+001, 2.9315576E+001, 3.2661023E+001, 3.7188993E+001, 4.3064178E+001, 5.0450058E+001, 5.3792194E+001, 5.3792194E+001, 5.3792194E+001, 5.3792194E+001, 5.3238901E-002, 5.5341413E-002, 1.0858031E-001, 1.0858031E-001, 1.3812895E+001
 9.9000073E+002, 2.6857517E-002, 6.2698832E+001, 2.9579889E+001, 3.2953697E+001, 3.7503891E+001, 4.3383062E+001, 5.0782530E+001, 5.3979719E+001, 5.3979719E+001, 5.3979719E+001, 5.3979719E+001, 5.2712308E-002, 5.5116602E-002, 1.0782891E-001, 1.0782891E-001, 1.3732812E+001
 1.0000006E+003, 2.6665832E-002, 6.2644597E+001, 3.0243466E+001, 3.3790186E+001, 3.8520743E+001, 4.4589628E+001, 5.2101347E+001, 5.3774624E+001, 5.3774624E+001, 5.3774624E+001, 5.3774624E+001, 5.3650924E-002, 5.5386326E-002, 1.0903725E-001, 1.0903725E-001, 1.3893556E+001
 1.0100007E+003, 2.6473731E-002, 6.2786895E+001, 3.0415226E+001, 3.3944532E+001, 3.8640825E+001, 4.4656568E+001, 5.2153949E+001, 5.3669289E+001, 5.3669289E+001, 5.3669289E+001, 5.3669289E+001, 5.3431817E-002, 5.5346838E-002, 1.0877866E-001, 1.0877866E-001, 1.3836697E+001
 1.0200015E+003, 2.6286351E-002, 6.2480912E+001, 3.0325949E+001, 3.3829709E+001, 3.8527704E+001, 4.4578098E+001, 5.2234087E+001, 5.3812848E+001, 5.3812848E+001, 5.3812848E+001, 5.3812848E+001, 5.3478737E-002, 5.5165003E-002, 1.0864374E-001, 1.0864374E-001, 1.3866795E+001
 1.0300015E+003, 2.6101232E-002, 6.2759568E+001, 3.0296479E+001, 3.3780981E+001, 3.8479471E+001, 4.4553304E+001, 5.2305151E+001, 5.4001830E+001, 5.4001830E+001, 5.4001830E+001, 5.4001830E+001, 5.3027008E-002, 5.5489431E-002, 1.0851644E-001, 1.0851644E-001, 1.3813943E+001
 1.0400011E+003, 2.5911085E-002, 6.2524180E+001, 3.0472784E+001, 3.3943340E+001, 3.8612860E+001, 4.4639928E+001, 5.2136884E+001, 5.3830647E+001, 5.3830647E+001, 5.3830647E+001, 5.3830647E+001, 5.2824809E-002, 5.5364181E-002, 1.0818899E-001, 1.0818899E-001, 1.3756669E+001
 1.0500000E+003, 2.5726517E-002, 6.2745799E+001, 3.1166996E+001, 3.4813984E+001, 3.9667437E+001, 4.5896697E+001, 5.3476646E+001, 5.3752521E+001, 5.3752521E+001, 5.3752521E+001, 5.3752521E+001, 5.3225210E-002, 5.5145246E-002, 1.0837046E-001, 1.0837046E-001, 1.3857170E+001
 1.0600000E+003, 2.5537380E-002, 6.2665115E+001, 3.1430063E+001, 3.5096492E+001, 3.9961978E+001, 4.6196680E+001, 5.4019363E+001, 5.4019363E+001, 5.4019363E+001, 5.4019363E+001, 5.4019363E+001, 5.3471518E-002, 5.5391585E-002, 1.0886310E-001, 1.0886310E-001, 1.3881024E+001
 1.0700016E+003, 2.5355883E-002, 6.2486901E+001, 3.1509837E+001, 3.5163001E+001, 4.0022345E+001, 4.6268387E+001, 5.4236408E+001, 5.4236408E+001, 5.4236408E+001, 5.4236408E+001, 5.4236408E+001, 5.3449439E-002, 5.4923198E-002, 1.0837264E-001, 1.0837264E-001, 1.3826326E+001
 1.0800002E+003, 2.5173986E-002, 6.2430476E+001, 3.1301187E+001, 3.4923113E+001, 3.9799350E+001, 4.6122761E+001, 5.3778907E+001, 5.3778907E+001, 5.3778907E+001, 5.3778907E+001, 5.3778907E+001, 5.2966760E-002, 5.5344792E-002, 1.0831155E-001, 1.0831155E-001, 1.3836555E+001
 1.0900005E+003, 2.4992137E-002, 6.2564133E+001, 3.1480104E+001, 3.5085133E+001, 3.9929909E+001, 4.6176536E+001, 5.3783903E+001, 5.3783903E+001, 5.3783903E+001, 5.3783903E+001, 5.3783903E+001, 5.3169463E-002, 5.5614035E-002, 1.0878350E-001, 1.0878350E-001, 1.3889526E+001
 1.1000005E+003, 2.4806892E-002, 6.2628286E+001, 3.1947703E+001, 3.5649736E+001, 4.0591156E+001, 4.6926106E+001, 5.3934869E+001, 5.3934869E+001, 5.3934869E+001, 5.3934869E+001, 5.3934869E+001, 5.3179900E-002, 5.5388393E-002, 1.0856829E-001, 1.0856829E-001, 1.3865453E+001
 1.1100017E+003, 2.4621215E-002, 6.2568169E+001, 3.2476664E+001, 3.6295477E+001, 4.1353867E+001, 4.7786371E+001, 5.4182932E+001, 5.4182932E+001, 5.4182932E+001, 5.4182932E+001, 5.4182932E+001, 5.3319487E-002, 5.4980986E-002, 1.0830047E-001, 1.0830047E-001, 1.3824581E+001
 1.1200003E+003, 2.4433701E-002, 6.2506364E+001, 3.2654714E+001, 3.6448688E+001, 4.1460808E+001, 4.7835442E+001, 5.3799979E+001, 5.3799979E+001, 5.3799979E+001, 5.3799979E+001, 5.3799979E+001, 5.3451963E-002, 5.5200835E-002, 1.0865280E-001, 1.0865280E-001, 1.3884854E+001
 1.1300003E+003, 2.4248413E-002, 6.2682617E+001, 3.2439832E+001, 3.6206366E+001, 4.1238258E+001, 4.7695320E+001, 5.3621103E+001, 5.3621103E+001, 5.3621103E+001, 5.3621103E+001, 5.3621103E+001, 5.3219085E-002, 5.5328299E-002, 1.0854738E-001, 1.0854738E-001, 1.3902105E+001
 1.1400018E+003, 2.4062139E-002, 6.2371782E+001, 3.2520682E+001, 3.6273284E+001, 4.1292791E+001, 4.7693962E+001, 5.3985650E+001, 5.3985650E+001, 5.3985650E+001, 5.3985650E+001, 5.3985650E+001, 5.3639242E-002, 5.5448181E-002, 1.0908742E-001, 1.0908742E-001, 1.3963390E+001
 1.1500007E+003, 2.3880253E-002, 6.2541852E+001, 3.2754787E+001, 3.6511820E+001, 4.1518551E+001, 4.7903859E+001, 5.4101402E+001, 5.4101402E+001, 5.4101402E+001, 5.4101402E+001, 5.4101402E+001, 5.3883825E-002, 5.4933352E-002, 1.0881718E-001, 1.0881718E-001, 1.3905015E+001
 1.1600002E+003, 2.3695563E-002, 6.2339710E+001, 3.3540121E+001, 3.7486414E+001, 4.2682096E+001, 4.9263397E+001, 5.3766598E+001, 5.3766598E+001, 5.3766598E+001, 5.3766598E+001, 5.3766598E+001, 5.3312563E-002, 5.4947229E-002, 1.0825979E-001, 1.0825979E-001, 1.3836239E+001
 1.1700012E+003, 2.3518848E-002, 6.2480471E+001, 3.3726684E+001, 3.7654364E+001, 4.2817345E+001, 4.9416153E+001, 5.3952243E+001, 5.3952243E+001, 5.3952243E+001, 5.3952243E+001, 5.3952243E+001, 5.3627332E-002, 5.5122343E-002, 1.0874968E-001, 1.0874968E-001, 1.3966655E+001
 1.1800014E+003, 2.3333146E-002, 6.2658163E+001, 3.3728600E+001, 3.7638949E+001, 4.2808151E+001, 4.9412047E+001, 5.4029621E+001, 5.4029621E+001, 5.4029621E+001, 5.4029621E+001, 5.4029621E+001, 5.3211837E-002, 5.5747929E-002, 1.0895977E-001, 1.0895977E-001, 1.3925229E+001
 1.1900006E+003, 2.3145983E-002, 6.2511538E+001, 3.3586776E+001, 3.7483686E+001, 4.2683870E+001, 4.9282404E+001, 5.4031967E+001, 5.4031967E+001, 5.4031967E+001, 5.4031967E+001, 5.4031967E+001, 5.2974686E-002, 5.5567712E-002, 1.0854240E-001, 1.0854240E-001, 1.3918048E+001
 1.2000016E+003, 2.2957815E-002, 6.2586841E+001, 3.3767124E+001, 3.7628341E+001, 4.2759785E+001, 4.9254699E+001, 5.3633516E+001, 5.3633516E+001, 5.3633516E+001, 5.3633516E+001, 5.3633516E+001, 5.3576237E-002, 5.5050827E-002, 1.0862706E-001, 1.0862706E-001, 1.3939231E+001
 1.2100005E+003, 2.2777230E-002, 6.2507067E+001, 3.4391531E+001, 3.8390174E+001, 4.3652538E+001, 5.0353476E+001, 5.3965355E+001, 5.3965355E+001, 5.3965355E+001, 5.3965355E+001, 5.3965355E+001, 5.3131975E-002, 5.5361736E-002, 1.0849371E-001, 1.0849371E-001, 1.3891395E+001
 1.2200000E+003, 2.2594432E-002, 6.2582945E+001, 3.4822296E+001, 3.8886821E+001, 4.4214782E+001, 5.1017957E+001, 5.4144344E+001, 5.4144344E+001, 5.4144344E+001, 5.4144344E+001, 5.4144344E+001, 5.3166964E-002, 5.5345141E-002, 1.0851211E-001, 1.0851211E-001, 1.3903299E+001
 1.2300004E+003, 2.2410892E-002, 6.2477590E+001, 3.5010258E+001, 3.9051470E+001, 4.4347274E+001, 5.1035326E+001, 5.4245035E+001, 5.4245035E+001, 5.4245035E+001, 5.4245035E+001, 5.4245035E+001, 5.3729610E-002, 5.5426851E-002, 1.0915646E-001, 1.0915646E-001, 1.4003222E+001
 1.2400018E+003, 2.2224592E-002, 6.2578197E+001, 3.4686093E+001, 3.8704431E+001, 4.4047375E+001, 5.0820182E+001, 5.3605711E+001, 5.3605711E+001, 5.3605711E+001, 5.3605711E+001, 5.3605711E+001, 5.3704183E-002, 5.5060383E-002, 1.0876457E-001, 1.0876457E-001, 1.3978171E+001
 1.2500010E+003, 2.2043203E-002, 6.2514657E+001, 3.4857209E+001, 3.8859802E+001, 4.4167078E+001, 5.0914108E+001, 5.3932704E+001, 5.3932704E+001, 5.3932704E+001, 5.3932704E+001, 5.3932704E+001, 5.3528004E-002, 5.4975689E-002, 1.0850369E-001, 1.0850369E-001, 1.3928513E+001
 1.2600001E+003, 2.1860227E-002, 6.2547064E+001, 3.5196811E+001, 3.9231837E+001, 4.4553416E+001, 5.1321395E+001, 5.4183177E+001, 5.4183177E+001, 5.4183177E+001, 5.4183177E+001, 5.4183177E+001, 5.2953538E-002, 5.5327407E-002, 1.0828095E-001, 1.0828095E-001, 1.3828339E+001
 1.2700009E+003, 2.1674118E-002, 6.2778133E+001, 3.5936434E+001, 4.0133463E+001, 4.5619054E+001, 5.2462654E+001, 5.3965048E+001, 5.3965048E+001, 5.3965048E+001, 5.3965048E+001, 5.3965048E+001, 5.3281848E-002, 5.5341612E-002, 1.0862346E-001, 1.0862346E-001, 1.3994077E+001
 1.2800005E+003, 2.1480817E-002, 6.2604336E+001, 3.6118129E+001, 4.0273982E+001, 4.5691159E+001, 5.2442996E+001, 5.3826721E+001, 5.3826721E+001, 5.3826721E+001, 5.3826721E+001, 5.3826721E+001, 5.3578442E-002, 5.5415575E-002, 1.0899402E-001, 1.0899402E-001, 1.4023902E+001
 1.2900014E+003, 2.1295853E-002, 6.2593000E+001, 3.5996863E+001, 4.0144862E+001, 4.5594343E+001, 5.2495335E+001, 5.3834707E+001, 5.3834707E+001, 5.3834707E+001, 5.3834707E+001, 5.3834707E+001, 5.3415997E-002, 5.4892231E-002, 1.0830823E-001, 1.0830823E-001, 1.3870678E+001
 1.3000012E+003, 2.1110247E-002, 6.2564986E+001, 3.5968000E+001, 4.0106277E+001, 4.5563803E+001, 5.2515204E+001, 5.4056877E+001, 5.4056877E+001, 5.4056877E+001, 5.4056877E+001, 5.4056877E+001, 5.3241099E-002, 5.5307792E-002, 1.0854889E-001, 1.0854889E-001, 1.3948809E+001
 1.3100010E+003, 2.0925517E-002, 6.2493759E+001, 3.6158211E+001, 4.0261778E+001, 4.5656913E+001, 5.2400588E+001, 5.3927044E+001, 5.3927044E+001, 5.3927044E+001, 5.3927044E+001, 5.3927044E+001, 5.3140842E-002, 5.5646552E-002, 1.0878739E-001, 1.0878739E-001, 1.4008694E+001
 1.3200000E+003, 2.0736684E-002, 6.2623250E+001, 3.6969542E+001, 4.1244470E+001, 4.6804892E+001, 5.3468511E+001, 5.3700834E+001, 5.3700834E+001, 5.3700834E+001, 5.3700834E+001, 5.3700834E+001, 5.3548459E-002, 5.4733642E-002, 1.0828210E-001, 1.0828210E-001, 1.3924313E+001
 1.3300004E+003, 2.0547631E-002, 6.2682328E+001, 3.7252243E+001, 4.1526122E+001, 4.7062823E+001, 5.3927304E+001, 5.3927304E+001, 5.3927304E+001, 5.3927304E+001, 5.3927304E+001, 5.3927304E+001, 5.3046914E-002, 5.4600666E-002, 1.0764758E-001, 1.0764758E-001, 1.3843408E+001
 1.3400007E+003, 2.0353538E-002, 6.2738638E+001, 3.7276946E+001, 4.1529401E+001, 4.7056714E+001, 5.3945628E+001, 5.3945628E+001, 5.3945628E+001, 5.3945628E+001, 5.3945628E+001, 5.3945628E+001, 5.3548566E-002, 5.4555707E-002, 1.0810427E-001, 1.0810427E-001, 1.3915667E+001
 1.3500014E+003, 2.0164977E-002, 6.2458875E+001, 3.7089475E+001, 4.1343167E+001, 4.6922239E+001, 5.3907954E+001, 5.3907954E+001, 5.3907954E+001, 5.3907954E+001, 5.3907954E+001, 5.3907954E+001, 5.3383467E-002, 5.4607025E-002, 1.0799049E-001, 1.0799049E-001, 1.3877138E+001
 1.3600010E+003, 1.9983122E-002, 6.2532566E+001, 3.7273565E+001, 4.1474965E+001, 4.6976730E+001, 5.3766492E+001, 5.3766492E+001, 5.3766492E+001, 5.3766492E+001, 5.3766492E+001, 5.3766492E+001, 5.3339705E-002, 5.5019523E-002, 1.0835923E-001, 1.0835923E-001, 1.3977521E+001
 1.3700013E+003, 1.9802652E-002, 6.2360277E+001, 3.7869349E+001, 4.2177932E+001, 4.7811960E+001, 5.4069211E+001, 5.4069211E+001, 5.4069211E+001, 5.4069211E+001, 5.4069211E+001, 5.4069211E+001, 5.2816411E-002, 5.5595038E-002, 1.0841145E-001, 1.0841145E-001, 1.3928793E+001
 1.3800004E+003, 1.9620614E-002, 6.2687869E+001, 3.8398447E+001, 4.2793564E+001, 4.8516613E+001, 5.4238964E+001, 5.4238964E+001, 5.4238964E+001, 5.4238964E+001, 5.4238964E+001, 5.4238964E+001, 5.3443899E-002, 5.5436911E-002, 1.0888081E-001, 1.0888081E-001, 1.4059808E+001
 1.3900017E+003, 1.9432281E-002, 6.2425044E+001, 3.8584547E+001, 4.2942445E+001, 4.8601113E+001, 5.4107589E+001, 5.4107589E+001, 5.4107589E+001, 5.4107589E+001, 5.4107589E+001, 5.4107589E+001, 5.3399285E-002, 5.5208557E-002, 1.0860784E-001, 1.0860784E-001, 1.3995838E+001
 1.4000006E+003, 1.9253497E-002, 6.2235436E+001, 3.8299375E+001, 4.2668840E+001, 4.8424039E+001, 5.3769177E+001, 5.3769177E+001, 5.3769177E+001, 5.3769177E+001, 5.3769177E+001, 5.3769177E+001, 5.3253100E-002, 5.4768300E-002, 1.0802140E-001, 1.0802140E-001, 1.3923644E+001
 1.4100005E+003, 1.9079596E-002, 6.2286482E+001, 3.8423308E+001, 4.2779900E+001, 4.8488727E+001, 5.4084725E+001, 5.4084725E+001, 5.4084725E+001, 5.4084725E+001, 5.4084725E+001, 5.4084725E+001, 5.3271513E-002, 5.5164861E-002, 1.0843637E-001, 1.0843637E-001, 1.3983394E+001
 1.4200003E+003, 1.8906111E-002, 6.2167791E+001, 3.8623887E+001, 4.2952707E+001, 4.8607464E+001, 5.4295922E+001, 5.4295922E+001, 5.4295922E+001, 5.4295922E+001, 5.4295922E+001, 5.4295922E+001, 5.3307445E-002, 5.5290510E-002, 1.0859795E-001, 1.0859795E-001, 1.3995057E+001
 1.4300003E+003, 1.8721120E-002, 6.2666828E+001, 3.9551115E+001, 4.4068347E+001, 4.9876555E+001, 5.3690040E+001, 5.3690040E+001, 5.3690040E+001, 5.3690040E+001, 5.3690040E+001, 5.3690040E+001, 5.3349985E-002, 5.4953131E-002, 1.0830312E-001, 1.0830312E-001, 1.3989267E+001
 1.4400014E+003, 1.8532511E-002, 6.2622399E+001, 3.9756358E+001, 4.4231942E+001, 4.9987053E+001, 5.3979683E+001, 5.3979683E+001, 5.3979683E+001, 5.3979683E+001, 5.3979683E+001, 5.3979683E+001, 5.3747830E-002, 5.4840421E-002, 1.0858825E-001, 1.0858825E-001, 1.4040872E+001
 1.4500003E+003, 1.8344786E-002, 6.2672210E+001, 3.9740864E+001, 4.4205140E+001, 4.9994778E+001, 5.4070707E+001, 5.4070707E+001, 5.4070707E+001, 5.4070707E+001, 5.4070707E+001, 5.4070707E+001, 5.3439161E-002, 5.4723692E-002, 1.0816285E-001, 1.0816285E-001, 1.3955442E+001
 1.4600002E+003, 1.8155915E-002, 6.2507072E+001, 3.9591198E+001, 4.4073870E+001, 4.9853765E+001, 5.4098860E+001, 5.4098860E+001, 5.4098860E+001, 5.4098860E+001, 5.4098860E+001, 5.4098860E+001, 5.3156812E-002, 5.4564809E-002, 1.0772162E-001, 1.0772162E-001, 1.3876656E+001
 1.4700017E+003, 1.7976919E-002, 6.2167232E+001, 3.9772961E+001, 4.4181491E+001, 4.9888355E+001, 5.3775042E+001, 5.3775042E+001, 5.3775042E+001, 5.3775042E+001, 5.3775042E+001, 5.3775042E+001, 5.3475493E-002, 5.4845248E-002, 1.0832074E-001, 1.0832074E-001, 1.4031560E+001
 1.4800007E+003, 1.7805929E-002, 6.2283838E+001, 4.0403461E+001, 4.4918142E+001, 5.0803592E+001, 5.4126300E+001, 5.4126300E+001, 5.4126300E+001, 5.4126300E+001, 5.4126300E+001, 5.4126300E+001, 5.3113529E-002, 5.5232627E-002, 1.0834616E-001, 1.0834616E-001, 1.4003662E+001
 1.4900014E+003, 1.7621709E-002, 6.2871404E+001, 4.0937297E+001, 4.5529620E+001, 5.1447560E+001, 5.4141785E+001, 5.4141785E+001, 5.4141785E+001, 5.4141785E+001, 5.4141785E+001, 5.4141785E+001, 5.3325132E-002, 5.5099172E-002, 1.0842430E-001, 1.0842430E-001, 1.4040868E+001
 1.5000001E+003, 1.7424625E-002, 6.2770636E+001, 4.1123832E+001, 4.5663838E+001, 5.1435405E+001, 5.4226661E+001, 5.4226661E+001, 5.4226661E+001, 5.4226661E+001, 5.4226661E+001, 5.4226661E+001, 5.4070309E-002, 5.5223382E-002, 1.0929369E-001, 1.0929369E-001, 1.4135985E+001
 1.5100007E+003, 1.7234748E-002, 6.2475696E+001, 4.0760707E+001, 4.5333792E+001, 5.1203908E+001, 5.3596273E+001, 5.3596273E+001, 5.3596273E+001, 5.3596273E+001, 5.3596273E+001, 5.3596273E+001, 5.3817710E-002, 5.4752934E-002, 1.0857064E-001, 1.0857064E-001, 1.4058572E+001
 1.5200013E+003, 1.7051065E-002, 6.2612115E+001, 4.0945461E+001, 4.5470243E+001, 5.1282055E+001, 5.3798761E+001, 5.3798761E+001, 5.3798761E+001, 5.3798761E+001, 5.3798761E+001, 5.3798761E+001, 5.3159771E-002, 5.4416297E-002, 1.0757607E-001, 1.0757607E-001, 1.3911094E+001
 1.5300006E+003, 1.6864023E-002, 6.2561645E+001, 4.1338338E+001, 4.5866084E+001, 5.1691815E+001, 5.4164435E+001, 5.4164435E+001, 5.4164435E+001, 5.4164435E+001, 5.4164435E+001, 5.4164435E+001, 5.3259706E-002, 5.4974819E-002, 1.0823452E-001, 1.0823452E-001, 1.4015660E+001
 1.5400008E+003, 1.6681483E-002, 6.2423611E+001, 4.2112257E+001, 4.6773331E+001, 5.2811252E+001, 5.4237593E+001, 5.4237593E+001, 5.4237593E+001, 5.4237593E+001, 5.4237593E+001, 5.4237593E+001, 5.3352661E-002, 5.5466426E-002, 1.0881909E-001, 1.0881909E-001, 1.4119830E+001
 1.5500007E+003, 1.6492578E-002, 6.2821906E+001, 4.2284580E+001, 4.6892035E+001, 5.2732177E+001, 5.3886612E+001, 5.3886612E+001, 5.3886612E+001, 5.3886612E+001, 5.3886612E+001, 5.3886612E+001, 5.3308622E-002, 5.4438088E-002, 1.0774671E-001, 1.0774671E-001, 1.3993130E+001
 1.5600002E+003, 1.6303497E-002, 6.2540792E+001, 4.2135918E+001, 4.6774398E+001, 5.2734967E+001, 5.3868599E+001, 5.3868599E+001, 5.3868599E+001, 5.3868599E+001, 5.3868599E+001, 5.3868599E+001, 5.3716673E-002, 5.4844821E-002, 1.0856149E-001, 1.0856149E-001, 1.4076520E+001
 1.5700000E+003, 1.6119225E-002, 6.2491844E+001, 4.2118219E+001, 4.6749021E+001, 5.2769485E+001, 5.4135847E+001, 5.4135847E+001, 5.4135847E+001, 5.4135847E+001, 5.4135847E+001, 5.4135847E+001, 5.3646402E-002, 5.5339888E-002, 1.0898629E-001, 1.0898629E-001, 1.4108428E+001
 1.5800017E+003, 1.5933710E-002, 6.2502917E+001, 4.2304506E+001, 4.6868496E+001, 5.2693472E+001, 5.4044866E+001, 5.4044866E+001, 5.4044866E+001, 5.4044866E+001, 5.4044866E+001, 5.4044866E+001, 5.2218150E-002, 5.5717812E-002, 1.0793596E-001, 1.0793596E-001, 1.3973371E+001
 1.5900008E+003, 1.5746047E-002, 6.2842322E+001, 4.3190277E+001, 4.7907366E+001, 5.3670390E+001, 5.3858616E+001, 5.3858616E+001, 5.3858616E+001, 5.3858616E+001, 5.3858616E+001, 5.3858616E+001, 5.3226340E-002, 5.5057384E-002, 1.0828372E-001, 1.0828372E-001, 1.4077827E+001
 1.6000012E+003, 1.5553858E-002, 6.2749652E+001, 4.3465870E+001, 4.8153231E+001, 5.4068567E+001, 5.4068567E+001, 5.4068567E+001, 5.4068567E+001, 5.4068567E+001, 5.4068567E+001, 5.4068567E+001, 5.3695452E-002, 5.5084903E-002, 1.0878036E-001, 1.0878036E-001, 1.4169960E+001
 1.6100004E+003, 1.5359684E-002, 6.2784072E+001, 4.3461646E+001, 4.8144057E+001, 5.4033641E+001, 5.4033641E+001, 5.4033641E+001, 5.4033641E+001, 5.4033641E+001, 5.4033641E+001, 5.4033641E+001, 5.3736944E-002, 5.5270777E-002, 1.0900772E-001, 1.0900772E-001, 1.4193301E+001
 1.6200015E+003, 1.5162674E-002, 6.2854977E+001, 4.3290132E+001, 4.7997795E+001, 5.3861753E+001, 5.3861753E+001, 5.3861753E+001, 5.3861753E+001, 5.3861753E+001, 5.3861753E+001, 5.3861753E+001, 5.3436392E-002, 5.4838884E-002, 1.0827528E-001, 1.0827528E-001, 1.4040264E+001
