s,m,C,C,C,C,C,C,C,C,C,C,kW,kW,kW,kW,kg/m2/s
 1.6300012E+003,-4.5454545E-004, 3.1459613E+002, 3.1452661E+002, 3.1452661E+002, 3.1452661E+002, 3.1452661E+002, 3.1452661E+002, 3.1452661E+002, 3.1452661E+002, 3.1452661E+002, 3.1452661E+002, 2.4440211E-002, 9.5503167E-003, 3.3990528E-002, 3.3990528E-002, 8.4378252E+000
 1.6400008E+003,-4.5454545E-004, 3.2360816E+002, 3.2353955E+002, 3.2353955E+002, 3.2353955E+002, 3.2353955E+002, 3.2353955E+002, 3.2353955E+002, 3.2353955E+002, 3.2353955E+002, 3.2353955E+002, 2.3725142E-002, 9.0651445E-003, 3.2790286E-002, 3.2790286E-002, 8.1816774E+000
 1.6500021E+003,-4.5454545E-004, 3.3171166E+002, 3.3164646E+002, 3.3164646E+002, 3.3164646E+002, 3.3164646E+002, 3.3164646E+002, 3.3164646E+002, 3.3164646E+002, 3.3164646E+002, 3.3164646E+002, 2.3854580E-002, 9.5595211E-003, 3.3414101E-002, 3.3414101E-002, 8.2122178E+000
 1.6600011E+003,-4.5454545E-004, 3.3888320E+002, 3.3882062E+002, 3.3882062E+002, 3.3882062E+002, 3.3882062E+002, 3.3882062E+002, 3.3882062E+002, 3.3882062E+002, 3.3882062E+002, 3.3882062E+002, 2.3418715E-002, 9.0938786E-003, 3.2512594E-002, 3.2512594E-002, 8.3915779E+000
 1.6700019E+003,-4.5454545E-004, 3.4548258E+002, 3.4542257E+002, 3.4542257E+002, 3.4542257E+002, 3.4542257E+002, 3.4542257E+002, 3.4542257E+002, 3.4542257E+002, 3.4542257E+002, 3.4542257E+002, 2.3789840E-002, 1.0362424E-002, 3.4152264E-002, 3.4152264E-002, 7.8949075E+000
 1.6800024E+003,-4.5454545E-004, 3.5140597E+002, 3.5134674E+002, 3.5134674E+002, 3.5134674E+002, 3.5134674E+002, 3.5134674E+002, 3.5134674E+002, 3.5134674E+002, 3.5134674E+002, 3.5134674E+002, 2.4026291E-002, 1.1171230E-002, 3.5197520E-002, 3.5197520E-002, 7.7455416E+000
 1.6900002E+003,-4.5454545E-004, 3.5779205E+002, 3.5773082E+002, 3.5773082E+002, 3.5773082E+002, 3.5773082E+002, 3.5773082E+002, 3.5773082E+002, 3.5773082E+002, 3.5773082E+002, 3.5773082E+002, 2.2080999E-002, 1.2689896E-002, 3.4770895E-002, 3.4770895E-002, 6.0434225E+000
 1.7000010E+003,-4.5454545E-004, 3.6361669E+002, 3.6356329E+002, 3.6356329E+002, 3.6356329E+002, 3.6356329E+002, 3.6356329E+002, 3.6356329E+002, 3.6356329E+002, 3.6356329E+002, 3.6356329E+002, 2.0252686E-002, 1.3588384E-002, 3.3841070E-002, 3.3841070E-002, 4.7811202E+000
 1.7100021E+003,-4.5454545E-004, 3.6816957E+002, 3.6811273E+002, 3.6811273E+002, 3.6811273E+002, 3.6811273E+002, 3.6811273E+002, 3.6811273E+002, 3.6811273E+002, 3.6811273E+002, 3.6811273E+002, 1.9285908E-002, 1.4135383E-002, 3.3421291E-002, 3.3421291E-002, 4.4655566E+000
 1.7200021E+003,-4.5454545E-004, 3.7273937E+002, 3.7268923E+002, 3.7268923E+002, 3.7268923E+002, 3.7268923E+002, 3.7268923E+002, 3.7268923E+002, 3.7268923E+002, 3.7268923E+002, 3.7268923E+002, 1.8923336E-002, 1.3794063E-002, 3.2717399E-002, 3.2717399E-002, 4.4523389E+000
 1.7300023E+003,-4.5454545E-004, 3.7767363E+002, 3.7761848E+002, 3.7761848E+002, 3.7761848E+002, 3.7761848E+002, 3.7761848E+002, 3.7761848E+002, 3.7761848E+002, 3.7761848E+002, 3.7761848E+002, 1.8934209E-002, 1.3615598E-002, 3.2549806E-002, 3.2549806E-002, 4.5367699E+000
 1.7400014E+003,-4.5454545E-004, 3.8199667E+002, 3.8194555E+002, 3.8194555E+002, 3.8194555E+002, 3.8194555E+002, 3.8194555E+002, 3.8194555E+002, 3.8194555E+002, 3.8194555E+002, 3.8194555E+002, 1.8476375E-002, 1.3463141E-002, 3.1939517E-002, 3.1939517E-002, 4.5006735E+000
 1.7500007E+003,-4.5454545E-004, 3.8608796E+002, 3.8603790E+002, 3.8603790E+002, 3.8603790E+002, 3.8603790E+002, 3.8603790E+002, 3.8603790E+002, 3.8603790E+002, 3.8603790E+002, 3.8603790E+002, 1.8160897E-002, 1.3741528E-002, 3.1902425E-002, 3.1902425E-002, 4.5256462E+000
 1.7600031E+003,-4.5454545E-004, 3.9044448E+002, 3.9039225E+002, 3.9039225E+002, 3.9039225E+002, 3.9039225E+002, 3.9039225E+002, 3.9039225E+002, 3.9039225E+002, 3.9039225E+002, 3.9039225E+002, 1.8255341E-002, 1.3724903E-002, 3.1980244E-002, 3.1980244E-002, 4.7015961E+000
 1.7700001E+003,-4.5454545E-004, 3.9463337E+002, 3.9458436E+002, 3.9458436E+002, 3.9458436E+002, 3.9458436E+002, 3.9458436E+002, 3.9458436E+002, 3.9458436E+002, 3.9458436E+002, 3.9458436E+002, 1.7919139E-002, 1.3769776E-002, 3.1688915E-002, 3.1688915E-002, 4.6794587E+000
 1.7800002E+003,-4.5454545E-004, 3.9536431E+002, 3.9535544E+002, 3.9535544E+002, 3.9535544E+002, 3.9535544E+002, 3.9535544E+002, 3.9535544E+002, 3.9535544E+002, 3.9535544E+002, 3.9535544E+002, 1.4409307E-002, 9.2907610E-003, 2.3700068E-002, 2.3700068E-002, 4.1355506E+000
 1.7900036E+003,-4.5454545E-004, 3.8046287E+002, 3.8049414E+002, 3.8049414E+002, 3.8049414E+002, 3.8049414E+002, 3.8049414E+002, 3.8049414E+002, 3.8049414E+002, 3.8049414E+002, 3.8049414E+002, 1.0423216E-002, 4.4112852E-003, 1.4834501E-002, 1.4834501E-002, 3.3325578E+000
 1.8000011E+003,-4.5454545E-004, 3.6589629E+002, 3.6592950E+002, 3.6592950E+002, 3.6592950E+002, 3.6592950E+002, 3.6592950E+002, 3.6592950E+002, 3.6592950E+002, 3.6592950E+002, 3.6592950E+002, 3.4480023E-003,-9.4101430E-004, 2.5069880E-003, 2.5069880E-003, 2.5451207E+000
 1.8100037E+003,-4.5454545E-004, 3.5316393E+002, 3.5319537E+002, 3.5319537E+002, 3.5319537E+002, 3.5319537E+002, 3.5319537E+002, 3.5319537E+002, 3.5319537E+002, 3.5319537E+002, 3.5319537E+002, 3.8714740E-003,-8.5886081E-004, 3.0126131E-003, 3.0126131E-003, 2.5847384E+000
 1.8200025E+003,-4.5454545E-004, 3.4219921E+002, 3.4222830E+002, 3.4222830E+002, 3.4222830E+002, 3.4222830E+002, 3.4222830E+002, 3.4222830E+002, 3.4222830E+002, 3.4222830E+002, 3.4222830E+002, 4.1041284E-003,-8.6021445E-004, 3.2439140E-003, 3.2439140E-003, 2.6363847E+000
 1.8300005E+003,-4.5454545E-004, 3.3253371E+002, 3.3256076E+002, 3.3256076E+002, 3.3256076E+002, 3.3256076E+002, 3.3256076E+002, 3.3256076E+002, 3.3256076E+002, 3.3256076E+002, 3.3256076E+002, 4.1945562E-003,-8.2969045E-004, 3.3648657E-003, 3.3648657E-003, 2.5993023E+000
 1.8400036E+003,-4.5454545E-004, 3.2391214E+002, 3.2393774E+002, 3.2393774E+002, 3.2393774E+002, 3.2393774E+002, 3.2393774E+002, 3.2393774E+002, 3.2393774E+002, 3.2393774E+002, 3.2393774E+002, 3.7085557E-003,-1.1021086E-003, 2.6064472E-003, 2.6064472E-003, 2.6952854E+000
 1.8500017E+003,-4.5454545E-004, 3.1615064E+002, 3.1617374E+002, 3.1617374E+002, 3.1617374E+002, 3.1617374E+002, 3.1617374E+002, 3.1617374E+002, 3.1617374E+002, 3.1617374E+002, 3.1617374E+002, 4.8020249E-003,-7.1875845E-004, 4.0832664E-003, 4.0832664E-003, 2.7922182E+000
 1.8600024E+003,-4.5454545E-004, 3.0927194E+002, 3.0929380E+002, 3.0929380E+002, 3.0929380E+002, 3.0929380E+002, 3.0929380E+002, 3.0929380E+002, 3.0929380E+002, 3.0929380E+002, 3.0929380E+002, 4.6368867E-003,-8.0820151E-004, 3.8286852E-003, 3.8286852E-003, 2.7081481E+000
 1.8700014E+003,-4.5454545E-004, 3.0277029E+002, 3.0279158E+002, 3.0279158E+002, 3.0279158E+002, 3.0279158E+002, 3.0279158E+002, 3.0279158E+002, 3.0279158E+002, 3.0279158E+002, 3.0279158E+002, 4.0924239E-003,-1.0403509E-003, 3.0520730E-003, 3.0520730E-003, 2.6589904E+000
 1.8800025E+003,-4.5454545E-004, 2.9610102E+002, 2.9612594E+002, 2.9612594E+002, 2.9612594E+002, 2.9612594E+002, 2.9612594E+002, 2.9612594E+002, 2.9612594E+002, 2.9612594E+002, 2.9612594E+002,-1.1274720E-003,-2.6991154E-003,-3.8265873E-003,-3.8265873E-003, 1.8123762E+000
 1.8900036E+003,-4.5454545E-004, 2.8884528E+002, 2.8887082E+002, 2.8887082E+002, 2.8887082E+002, 2.8887082E+002, 2.8887082E+002, 2.8887082E+002, 2.8887082E+002, 2.8887082E+002, 2.8887082E+002,-2.2269779E-003,-3.0266427E-003,-5.2536206E-003,-5.2536206E-003, 1.7055855E+000
 1.9000043E+003,-4.5454545E-004, 2.8213495E+002, 2.8215937E+002, 2.8215937E+002, 2.8215937E+002, 2.8215937E+002, 2.8215937E+002, 2.8215937E+002, 2.8215937E+002, 2.8215937E+002, 2.8215937E+002,-2.0260508E-003,-2.9390972E-003,-4.9651480E-003,-4.9651480E-003, 1.6943291E+000
 1.9100018E+003,-4.5454545E-004, 2.7596562E+002, 2.7598822E+002, 2.7598822E+002, 2.7598822E+002, 2.7598822E+002, 2.7598822E+002, 2.7598822E+002, 2.7598822E+002, 2.7598822E+002, 2.7598822E+002,-1.9170742E-003,-2.7490618E-003,-4.6661360E-003,-4.6661360E-003, 1.6887871E+000
 1.9200053E+003,-4.5454545E-004, 2.7051490E+002, 2.7053586E+002, 2.7053586E+002, 2.7053586E+002, 2.7053586E+002, 2.7053586E+002, 2.7053586E+002, 2.7053586E+002, 2.7053586E+002, 2.7053586E+002,-2.4249492E-003,-2.6442116E-003,-5.0691608E-003,-5.0691608E-003, 1.3123745E+000
 1.9300017E+003,-4.5454545E-004, 2.6485839E+002, 2.6488159E+002, 2.6488159E+002, 2.6488159E+002, 2.6488159E+002, 2.6488159E+002, 2.6488159E+002, 2.6488159E+002, 2.6488159E+002, 2.6488159E+002,-5.4966255E-003,-3.3815126E-003,-8.8781381E-003,-8.8781381E-003, 0.0000000E+000
 1.9400083E+003,-4.5454545E-004, 2.5917168E+002, 2.5919397E+002, 2.5919397E+002, 2.5919397E+002, 2.5919397E+002, 2.5919397E+002, 2.5919397E+002, 2.5919397E+002, 2.5919397E+002, 2.5919397E+002,-5.2991881E-003,-3.2973806E-003,-8.5965687E-003,-8.5965687E-003, 0.0000000E+000
 1.9500070E+003,-4.5454545E-004, 2.5384388E+002, 2.5386526E+002, 2.5386526E+002, 2.5386526E+002, 2.5386526E+002, 2.5386526E+002, 2.5386526E+002, 2.5386526E+002, 2.5386526E+002, 2.5386526E+002,-5.1222532E-003,-3.1985628E-003,-8.3208161E-003,-8.3208161E-003, 0.0000000E+000
 1.9600121E+003,-4.5454545E-004, 2.4880827E+002, 2.4882888E+002, 2.4882888E+002, 2.4882888E+002, 2.4882888E+002, 2.4882888E+002, 2.4882888E+002, 2.4882888E+002, 2.4882888E+002, 2.4882888E+002,-4.9596787E-003,-3.1066340E-003,-8.0663127E-003,-8.0663127E-003, 0.0000000E+000
 1.9700140E+003,-4.5454545E-004, 2.4398034E+002, 2.4400046E+002, 2.4400046E+002, 2.4400046E+002, 2.4400046E+002, 2.4400046E+002, 2.4400046E+002, 2.4400046E+002, 2.4400046E+002, 2.4400046E+002,-4.8077370E-003,-3.0420972E-003,-7.8498341E-003,-7.8498341E-003, 0.0000000E+000
 1.9800080E+003,-4.5454545E-004, 2.3933975E+002, 2.3935910E+002, 2.3935910E+002, 2.3935910E+002, 2.3935910E+002, 2.3935910E+002, 2.3935910E+002, 2.3935910E+002, 2.3935910E+002, 2.3935910E+002,-4.6645092E-003,-2.9783945E-003,-7.6429037E-003,-7.6429037E-003, 0.0000000E+000
 1.9900001E+003,-4.5454545E-004, 2.3489049E+002, 2.3490931E+002, 2.3490931E+002, 2.3490931E+002, 2.3490931E+002, 2.3490931E+002, 2.3490931E+002, 2.3490931E+002, 2.3490931E+002, 2.3490931E+002,-4.5290769E-003,-2.9137686E-003,-7.4428455E-003,-7.4428455E-003, 0.0000000E+000
 2.0000000E+003,-4.5454545E-004, 2.3060006E+002, 2.3061835E+002, 2.3061835E+002, 2.3061835E+002, 2.3061835E+002, 2.3061835E+002, 2.3061835E+002, 2.3061835E+002, 2.3061835E+002, 2.3061835E+002,-4.4004021E-003,-2.8589922E-003,-7.2593943E-003,-7.2593943E-003, 0.0000000E+000
