s,m,C,C,C,C,C,C,C,C,C,C,kW,kW,kW,kW,kg/m2/s
 8.1000190E+002, 3.2966991E-002, 6.2642132E+001, 2.2007707E+001, 2.4488039E+001, 2.8069712E+001, 3.2999216E+001, 3.9536270E+001, 4.7921083E+001, 5.3658174E+001, 5.3658174E+001, 5.3658174E+001, 1.7014578E-002, 1.4266794E-002, 3.1281372E-002, 3.1281372E-002, 9.8245848E+000
 8.2000103E+002, 3.2785435E-002, 6.2490099E+001, 2.2357618E+001, 2.4951085E+001, 2.8660332E+001, 3.3726194E+001, 4.0395723E+001, 4.8906107E+001, 5.3896473E+001, 5.3896473E+001, 5.3896473E+001, 1.6940894E-002, 1.4285858E-002, 3.1226752E-002, 3.1226752E-002, 9.8651814E+000
 8.3000109E+002, 3.2605837E-002, 6.2495327E+001, 2.2744573E+001, 2.5466170E+001, 2.9321030E+001, 3.4544006E+001, 4.1373194E+001, 5.0033752E+001, 5.4151691E+001, 5.4151691E+001, 5.4151691E+001, 1.7034351E-002, 1.4321678E-002, 3.1356029E-002, 3.1356029E-002, 9.8663302E+000
 8.4000014E+002, 3.2426262E-002, 6.2431094E+001, 2.2900657E+001, 2.5631081E+001, 2.9480919E+001, 3.4675460E+001, 4.1447314E+001, 5.0001351E+001, 5.3761282E+001, 5.3761282E+001, 5.3761282E+001, 1.7045551E-002, 1.4324790E-002, 3.1370341E-002, 3.1370341E-002, 9.9437344E+000
 8.5000184E+002, 3.2246413E-002, 6.2451425E+001, 2.2802591E+001, 2.5497604E+001, 2.9329630E+001, 3.4529194E+001, 4.1338087E+001, 5.0003989E+001, 5.3756708E+001, 5.3756708E+001, 5.3756708E+001, 1.7043091E-002, 1.4400035E-002, 3.1443126E-002, 3.1443126E-002, 9.9289297E+000
 8.6000101E+002, 3.2067451E-002, 6.2492604E+001, 2.2850692E+001, 2.5541968E+001, 2.9374773E+001, 3.4578768E+001, 4.1391812E+001, 5.0035969E+001, 5.3990995E+001, 5.3990995E+001, 5.3990995E+001, 1.6940236E-002, 1.4258485E-002, 3.1198721E-002, 3.1198721E-002, 9.8730181E+000
 8.7000199E+002, 3.1889308E-002, 6.2409853E+001, 2.3010693E+001, 2.5715799E+001, 2.9552926E+001, 3.4743885E+001, 4.1514582E+001, 5.0014025E+001, 5.3938172E+001, 5.3938172E+001, 5.3938172E+001, 1.6997583E-002, 1.4300863E-002, 3.1298446E-002, 3.1298446E-002, 9.9016618E+000
 8.8000009E+002, 3.1711071E-002, 6.2405067E+001, 2.3580959E+001, 2.6477924E+001, 3.0530193E+001, 3.5952507E+001, 4.2960066E+001, 5.1680760E+001, 5.3708716E+001, 5.3708716E+001, 5.3708716E+001, 1.6946455E-002, 1.4235321E-002, 3.1181775E-002, 3.1181775E-002, 9.8893583E+000
 8.9000243E+002, 3.1531478E-002, 6.2491578E+001, 2.3799392E+001, 2.6733841E+001, 3.0819465E+001, 3.6263871E+001, 4.3273610E+001, 5.2110141E+001, 5.3950145E+001, 5.3950145E+001, 5.3950145E+001, 1.7070307E-002, 1.4272805E-002, 3.1343112E-002, 3.1343112E-002, 9.9687571E+000
 9.0000125E+002, 3.1351183E-002, 6.2398297E+001, 2.3916887E+001, 2.6855408E+001, 3.0941394E+001, 3.6377702E+001, 4.3369134E+001, 5.2234720E+001, 5.4198538E+001, 5.4198538E+001, 5.4198538E+001, 1.6951993E-002, 1.4129570E-002, 3.1081563E-002, 3.1081563E-002, 9.8759542E+000
 9.1000022E+002, 3.1170864E-002, 6.2497612E+001, 2.3731137E+001, 2.6614524E+001, 3.0670502E+001, 3.6109326E+001, 4.3151704E+001, 5.1840006E+001, 5.3655104E+001, 5.3655104E+001, 5.3655104E+001, 1.6887082E-002, 1.4102455E-002, 3.0989537E-002, 3.0989537E-002, 9.8529711E+000
 9.2000309E+002, 3.0991666E-002, 6.2572613E+001, 2.3896800E+001, 2.6788819E+001, 3.0841823E+001, 3.6259377E+001, 4.3245628E+001, 5.1979830E+001, 5.3763170E+001, 5.3763170E+001, 5.3763170E+001, 1.6787323E-002, 1.4047497E-002, 3.0834821E-002, 3.0834821E-002, 9.8449378E+000
 9.3000294E+002, 3.0809408E-002, 6.2543202E+001, 2.4239995E+001, 2.7218263E+001, 3.1361423E+001, 3.6866423E+001, 4.3927997E+001, 5.2647766E+001, 5.3992046E+001, 5.3992046E+001, 5.3992046E+001, 1.6907289E-002, 1.4095553E-002, 3.1002842E-002, 3.1002842E-002, 9.8534647E+000
 9.4000142E+002, 3.0627922E-002, 6.2459872E+001, 2.4734157E+001, 2.7860785E+001, 3.2166200E+001, 3.7841200E+001, 4.5074968E+001, 5.4126739E+001, 5.4126739E+001, 5.4126739E+001, 5.4126739E+001, 1.6869291E-002, 1.4118245E-002, 3.0987536E-002, 3.0987536E-002, 9.8746716E+000
 9.5000253E+002, 3.0447858E-002, 6.2355930E+001, 2.4899992E+001, 2.8021379E+001, 3.2303305E+001, 3.7928859E+001, 4.5097020E+001, 5.3761725E+001, 5.3761725E+001, 5.3761725E+001, 5.3761725E+001, 1.6706704E-002, 1.3907208E-002, 3.0613912E-002, 3.0613912E-002, 9.7534393E+000
 9.6000168E+002, 3.0272652E-002, 6.2508480E+001, 2.4832103E+001, 2.7927435E+001, 3.2203204E+001, 3.7847896E+001, 4.5070577E+001, 5.3880550E+001, 5.3880550E+001, 5.3880550E+001, 5.3880550E+001, 1.6901308E-002, 1.3973406E-002, 3.0874714E-002, 3.0874714E-002, 9.8378149E+000
 9.7000087E+002, 3.0090047E-002, 6.2539743E+001, 2.4821859E+001, 2.7898373E+001, 3.2167342E+001, 3.7820774E+001, 4.5050537E+001, 5.4040270E+001, 5.4040270E+001, 5.4040270E+001, 5.4040270E+001, 1.6773620E-002, 1.3845434E-002, 3.0619054E-002, 3.0619054E-002, 9.8133187E+000
 9.8000257E+002, 2.9906466E-002, 6.2622910E+001, 2.4992379E+001, 2.8069180E+001, 3.2324422E+001, 3.7942678E+001, 4.5106508E+001, 5.3840921E+001, 5.3840921E+001, 5.3840921E+001, 5.3840921E+001, 1.6928125E-002, 1.4011994E-002, 3.0940119E-002, 3.0940119E-002, 9.8768624E+000
 9.9000101E+002, 2.9724644E-002, 6.2485317E+001, 2.5606033E+001, 2.8864192E+001, 3.3314724E+001, 3.9135011E+001, 4.6515328E+001, 5.3797063E+001, 5.3797063E+001, 5.3797063E+001, 5.3797063E+001, 1.6746893E-002, 1.3795401E-002, 3.0542294E-002, 3.0542294E-002, 9.7699872E+000
 1.0000032E+003, 2.9544690E-002, 6.2673847E+001, 2.5870663E+001, 2.9169558E+001, 3.3655550E+001, 3.9501678E+001, 4.6904047E+001, 5.4061316E+001, 5.4061316E+001, 5.4061316E+001, 5.4061316E+001, 1.6766501E-002, 1.4070468E-002, 3.0836968E-002, 3.0836968E-002, 9.8410370E+000
 1.0100010E+003, 2.9362467E-002, 6.2471577E+001, 2.6005110E+001, 2.9301431E+001, 3.3779085E+001, 3.9610683E+001, 4.6988437E+001, 5.4262810E+001, 5.4262810E+001, 5.4262810E+001, 5.4262810E+001, 1.6806980E-002, 1.3893401E-002, 3.0700381E-002, 3.0700381E-002, 9.8080581E+000
 1.0200031E+003, 2.9182273E-002, 6.2431483E+001, 2.5772670E+001, 2.9011961E+001, 3.3467846E+001, 3.9323405E+001, 4.6783359E+001, 5.3634092E+001, 5.3634092E+001, 5.3634092E+001, 5.3634092E+001, 1.6886004E-002, 1.4162097E-002, 3.1048101E-002, 3.1048101E-002, 9.8348342E+000
 1.0300009E+003, 2.9003478E-002, 6.2496381E+001, 2.5949265E+001, 2.9189128E+001, 3.3633625E+001, 3.9460733E+001, 4.6849538E+001, 5.3815554E+001, 5.3815554E+001, 5.3815554E+001, 5.3815554E+001, 1.6753146E-002, 1.3982726E-002, 3.0735872E-002, 3.0735872E-002, 9.8873118E+000
 1.0400004E+003, 2.8824966E-002, 6.2468606E+001, 2.6288754E+001, 2.9596424E+001, 3.4108345E+001, 3.9994987E+001, 4.7435250E+001, 5.4098414E+001, 5.4098414E+001, 5.4098414E+001, 5.4098414E+001, 1.6704448E-002, 1.3914636E-002, 3.0619084E-002, 3.0619084E-002, 9.8191594E+000
 1.0500001E+003, 2.8644791E-002, 6.2376294E+001, 2.6868013E+001, 3.0334142E+001, 3.5014268E+001, 4.1074668E+001, 4.8675161E+001, 5.4071775E+001, 5.4071775E+001, 5.4071775E+001, 5.4071775E+001, 1.6884865E-002, 1.3985411E-002, 3.0870276E-002, 3.0870276E-002, 9.8719524E+000
 1.0600020E+003, 2.8464995E-002, 6.2546276E+001, 2.7042846E+001, 3.0496305E+001, 3.5145513E+001, 4.1152070E+001, 4.8716132E+001, 5.3843060E+001, 5.3843060E+001, 5.3843060E+001, 5.3843060E+001, 1.6763773E-002, 1.3955323E-002, 3.0719096E-002, 3.0719096E-002, 9.8290324E+000
 1.0700017E+003, 2.8285398E-002, 6.2483781E+001, 2.6972001E+001, 3.0399319E+001, 3.5045306E+001, 4.1078344E+001, 4.8718597E+001, 5.3975686E+001, 5.3975686E+001, 5.3975686E+001, 5.3975686E+001, 1.6737853E-002, 1.4033718E-002, 3.0771571E-002, 3.0771571E-002, 9.8425157E+000
 1.0800014E+003, 2.8104586E-002, 6.2590714E+001, 2.6938910E+001, 3.0345183E+001, 3.4988692E+001, 4.1042951E+001, 4.8655997E+001, 5.4078914E+001, 5.4078914E+001, 5.4078914E+001, 5.4078914E+001, 1.6808189E-002, 1.4009942E-002, 3.0818131E-002, 3.0818131E-002, 9.8723525E+000
 1.0900000E+003, 2.7924534E-002, 6.2280766E+001, 2.7117147E+001, 3.0512766E+001, 3.5129010E+001, 4.1129165E+001, 4.8650022E+001, 5.3788256E+001, 5.3788256E+001, 5.3788256E+001, 5.3788256E+001, 1.6823431E-002, 1.3939281E-002, 3.0762712E-002, 3.0762712E-002, 9.8404145E+000
 1.1000023E+003, 2.7748240E-002, 6.2421253E+001, 2.7730521E+001, 3.1288113E+001, 3.6074187E+001, 4.2244197E+001, 4.9971109E+001, 5.3871749E+001, 5.3871749E+001, 5.3871749E+001, 5.3871749E+001, 1.6875987E-002, 1.3964821E-002, 3.0840807E-002, 3.0840807E-002, 9.9068382E+000
 1.1100010E+003, 2.7571502E-002, 6.2401155E+001, 2.8072932E+001, 3.1689755E+001, 3.6531166E+001, 4.2750346E+001, 5.0577714E+001, 5.4160896E+001, 5.4160896E+001, 5.4160896E+001, 5.4160896E+001, 1.6815629E-002, 1.4018115E-002, 3.0833744E-002, 3.0833744E-002, 9.8565114E+000
 1.1200027E+003, 2.7391025E-002, 6.2469828E+001, 2.8257609E+001, 3.1868110E+001, 3.6689962E+001, 4.2878928E+001, 5.0607629E+001, 5.4248373E+001, 5.4248373E+001, 5.4248373E+001, 5.4248373E+001, 1.6830782E-002, 1.4006581E-002, 3.0837362E-002, 3.0837362E-002, 9.9227854E+000
 1.1300022E+003, 2.7209723E-002, 6.2501197E+001, 2.7962499E+001, 3.1515458E+001, 3.6326969E+001, 4.2565151E+001, 5.0370581E+001, 5.3623925E+001, 5.3623925E+001, 5.3623925E+001, 5.3623925E+001, 1.6827992E-002, 1.4044921E-002, 3.0872912E-002, 3.0872912E-002, 9.8811142E+000
 1.1400012E+003, 2.7030757E-002, 6.2458306E+001, 2.8134885E+001, 3.1683913E+001, 3.6482679E+001, 4.2689064E+001, 5.0472595E+001, 5.3914889E+001, 5.3914889E+001, 5.3914889E+001, 5.3914889E+001, 1.6850485E-002, 1.4018307E-002, 3.0868792E-002, 3.0868792E-002, 9.9647121E+000
 1.1500024E+003, 2.6853917E-002, 6.2340802E+001, 2.8418772E+001, 3.2001420E+001, 3.6826883E+001, 4.3043457E+001, 5.0832848E+001, 5.4184806E+001, 5.4184806E+001, 5.4184806E+001, 5.4184806E+001, 1.6892224E-002, 1.4042477E-002, 3.0934701E-002, 3.0934701E-002, 9.8943337E+000
 1.1600010E+003, 2.6678440E-002, 6.2272006E+001, 2.9121352E+001, 3.2885523E+001, 3.7897329E+001, 4.4306731E+001, 5.2220470E+001, 5.3922813E+001, 5.3922813E+001, 5.3922813E+001, 5.3922813E+001, 1.6701306E-002, 1.3869835E-002, 3.0571141E-002, 3.0571141E-002, 9.8112209E+000
 1.1700016E+003, 2.6500068E-002, 6.2573058E+001, 2.9306631E+001, 3.3057211E+001, 3.8039581E+001, 4.4404667E+001, 5.2346617E+001, 5.3970352E+001, 5.3970352E+001, 5.3970352E+001, 5.3970352E+001, 1.6877640E-002, 1.4174745E-002, 3.1052385E-002, 3.1052385E-002, 9.9607196E+000
 1.1800020E+003, 2.6319176E-002, 6.2513735E+001, 2.9303544E+001, 3.3034551E+001, 3.8014021E+001, 4.4396362E+001, 5.2451454E+001, 5.4109867E+001, 5.4109867E+001, 5.4109867E+001, 5.4109867E+001, 1.6862192E-002, 1.4143796E-002, 3.1005987E-002, 3.1005987E-002, 9.9861776E+000
 1.1900028E+003, 2.6140508E-002, 6.2275835E+001, 2.9180947E+001, 3.2887005E+001, 3.7876523E+001, 4.4308133E+001, 5.2281791E+001, 5.4089893E+001, 5.4089893E+001, 5.4089893E+001, 5.4089893E+001, 1.6783181E-002, 1.4076944E-002, 3.0860125E-002, 3.0860125E-002, 9.9160000E+000
 1.2000005E+003, 2.5964919E-002, 6.2419582E+001, 2.9363369E+001, 3.3045260E+001, 3.7988557E+001, 4.4337765E+001, 5.2158861E+001, 5.3731883E+001, 5.3731883E+001, 5.3731883E+001, 5.3731883E+001, 1.6842275E-002, 1.4115024E-002, 3.0957299E-002, 3.0957299E-002, 9.9596605E+000
 1.2100012E+003, 2.5787196E-002, 6.2462772E+001, 2.9898877E+001, 3.3702273E+001, 3.8768397E+001, 4.5238087E+001, 5.3131553E+001, 5.4025599E+001, 5.4025599E+001, 5.4025599E+001, 5.4025599E+001, 1.6726618E-002, 1.4055792E-002, 3.0782410E-002, 3.0782410E-002, 9.9212344E+000
 1.2200009E+003, 2.5609829E-002, 6.2308670E+001, 3.0388769E+001, 3.4293735E+001, 3.9459968E+001, 4.6025015E+001, 5.4253875E+001, 5.4253875E+001, 5.4253875E+001, 5.4253875E+001, 5.4253875E+001, 1.6791898E-002, 1.4042573E-002, 3.0834472E-002, 3.0834472E-002, 9.9175368E+000
 1.2300022E+003, 2.5430123E-002, 6.2518539E+001, 3.0573628E+001, 3.4454918E+001, 3.9578143E+001, 4.6090133E+001, 5.4016845E+001, 5.4016845E+001, 5.4016845E+001, 5.4016845E+001, 5.4016845E+001, 1.6746273E-002, 1.4057786E-002, 3.0804060E-002, 3.0804060E-002, 9.9597905E+000
 1.2400011E+003, 2.5249725E-002, 6.2576316E+001, 3.0358638E+001, 3.4206025E+001, 3.9341990E+001, 4.5926313E+001, 5.3823985E+001, 5.3823985E+001, 5.3823985E+001, 5.3823985E+001, 5.3823985E+001, 1.6747026E-002, 1.3922888E-002, 3.0669914E-002, 3.0669914E-002, 9.8999739E+000
 1.2500007E+003, 2.5070698E-002, 6.2338837E+001, 3.0436140E+001, 3.4270063E+001, 3.9398728E+001, 4.5957078E+001, 5.4050735E+001, 5.4050735E+001, 5.4050735E+001, 5.4050735E+001, 5.4050735E+001, 1.6732313E-002, 1.4007137E-002, 3.0739450E-002, 3.0739450E-002, 9.9419648E+000
 1.2600007E+003, 2.4893630E-002, 6.2365687E+001, 3.0629887E+001, 3.4452597E+001, 3.9554538E+001, 4.6062190E+001, 5.4162246E+001, 5.4162246E+001, 5.4162246E+001, 5.4162246E+001, 5.4162246E+001, 1.6759460E-002, 1.4095161E-002, 3.0854621E-002, 3.0854621E-002, 9.8908486E+000
 1.2700007E+003, 2.4715305E-002, 6.2396024E+001, 3.1454349E+001, 3.5479034E+001, 4.0781195E+001, 4.7501874E+001, 5.3829062E+001, 5.3829062E+001, 5.3829062E+001, 5.3829062E+001, 5.3829062E+001, 1.6689017E-002, 1.3989772E-002, 3.0678789E-002, 3.0678789E-002, 9.9258182E+000
 1.2800015E+003, 2.4538528E-002, 6.2501491E+001, 3.1675122E+001, 3.5696045E+001, 4.0982146E+001, 4.7685403E+001, 5.4103251E+001, 5.4103251E+001, 5.4103251E+001, 5.4103251E+001, 5.4103251E+001, 1.6808560E-002, 1.4130330E-002, 3.0938890E-002, 3.0938890E-002, 9.9527094E+000
 1.2900022E+003, 2.4361016E-002, 6.2261921E+001, 3.1781493E+001, 3.5787281E+001, 4.1061984E+001, 4.7747563E+001, 5.4339577E+001, 5.4339577E+001, 5.4339577E+001, 5.4339577E+001, 5.4339577E+001, 1.6727384E-002, 1.3880526E-002, 3.0607911E-002, 3.0607911E-002, 9.9358483E+000
 1.3000018E+003, 2.4182849E-002, 6.2520082E+001, 3.1526318E+001, 3.5499875E+001, 4.0797043E+001, 4.7564630E+001, 5.3819062E+001, 5.3819062E+001, 5.3819062E+001, 5.3819062E+001, 5.3819062E+001, 1.6801247E-002, 1.4097216E-002, 3.0898463E-002, 3.0898463E-002, 9.9346781E+000
 1.3100010E+003, 2.4002803E-002, 6.2429907E+001, 3.1718211E+001, 3.5669367E+001, 4.0924069E+001, 4.7608020E+001, 5.3847656E+001, 5.3847656E+001, 5.3847656E+001, 5.3847656E+001, 5.3847656E+001, 1.6852939E-002, 1.4007268E-002, 3.0860207E-002, 3.0860207E-002, 1.0000757E+001
 1.3200016E+003, 2.3824401E-002, 6.2497432E+001, 3.2167330E+001, 3.6195198E+001, 4.1517154E+001, 4.8259197E+001, 5.4133288E+001, 5.4133288E+001, 5.4133288E+001, 5.4133288E+001, 5.4133288E+001, 1.6768140E-002, 1.4014301E-002, 3.0782440E-002, 3.0782440E-002, 9.9713630E+000
 1.3300001E+003, 2.3646848E-002, 6.2258191E+001, 3.2801859E+001, 3.6968798E+001, 4.2427524E+001, 4.9289419E+001, 5.4246152E+001, 5.4246152E+001, 5.4246152E+001, 5.4246152E+001, 5.4246152E+001, 1.6829952E-002, 1.4165861E-002, 3.0995813E-002, 3.0995813E-002, 9.9480014E+000
 1.3400001E+003, 2.3471210E-002, 6.2291199E+001, 3.2986075E+001, 3.7113323E+001, 4.2508581E+001, 4.9332619E+001, 5.3955778E+001, 5.3955778E+001, 5.3955778E+001, 5.3955778E+001, 5.3955778E+001, 1.6660188E-002, 1.3889770E-002, 3.0549957E-002, 3.0549957E-002, 9.9439487E+000
 1.3500021E+003, 2.3297868E-002, 6.2261771E+001, 3.2887610E+001, 3.7001995E+001, 4.2426443E+001, 4.9341363E+001, 5.4054071E+001, 5.4054071E+001, 5.4054071E+001, 5.4054071E+001, 5.4054071E+001, 1.6806285E-002, 1.4044701E-002, 3.0850986E-002, 3.0850986E-002, 9.9468984E+000
 1.3600023E+003, 2.3121757E-002, 6.2431700E+001, 3.2839338E+001, 3.6942501E+001, 4.2387396E+001, 4.9259014E+001, 5.4172693E+001, 5.4172693E+001, 5.4172693E+001, 5.4172693E+001, 5.4172693E+001, 1.6851000E-002, 1.4122277E-002, 3.0973277E-002, 3.0973277E-002, 1.0011750E+001
 1.3700016E+003, 2.2943775E-002, 6.2328501E+001, 3.3030336E+001, 3.7099789E+001, 4.2480086E+001, 4.9253474E+001, 5.3826901E+001, 5.3826901E+001, 5.3826901E+001, 5.3826901E+001, 5.3826901E+001, 1.6809673E-002, 1.4186014E-002, 3.0995687E-002, 3.0995687E-002, 1.0007651E+001
 1.3800008E+003, 2.2766115E-002, 6.2333256E+001, 3.3726670E+001, 3.7946699E+001, 4.3467558E+001, 5.0410967E+001, 5.3987201E+001, 5.3987201E+001, 5.3987201E+001, 5.3987201E+001, 5.3987201E+001, 1.6785961E-002, 1.4037701E-002, 3.0823662E-002, 3.0823662E-002, 1.0011627E+001
 1.3900023E+003, 2.2591518E-002, 6.2412745E+001, 3.4138052E+001, 3.8412311E+001, 4.3978651E+001, 5.1020817E+001, 5.4282353E+001, 5.4282353E+001, 5.4282353E+001, 5.4282353E+001, 5.4282353E+001, 1.6818882E-002, 1.4123789E-002, 3.0942672E-002, 3.0942672E-002, 1.0006406E+001
 1.4000027E+003, 2.2412399E-002, 6.2368681E+001, 3.4332982E+001, 3.8578915E+001, 4.4105836E+001, 5.1037362E+001, 5.4281014E+001, 5.4281014E+001, 5.4281014E+001, 5.4281014E+001, 5.4281014E+001, 1.6897703E-002, 1.4123710E-002, 3.1021413E-002, 3.1021413E-002, 1.0104447E+001
 1.4100015E+003, 2.2234947E-002, 6.2199683E+001, 3.4011161E+001, 3.8234100E+001, 4.3809510E+001, 5.0840678E+001, 5.3759975E+001, 5.3759975E+001, 5.3759975E+001, 5.3759975E+001, 5.3759975E+001, 1.6676014E-002, 1.3982205E-002, 3.0658219E-002, 3.0658219E-002, 9.9065440E+000
 1.4200031E+003, 2.2066519E-002, 6.2179121E+001, 3.4169685E+001, 3.8380588E+001, 4.3931836E+001, 5.0960303E+001, 5.4112434E+001, 5.4112434E+001, 5.4112434E+001, 5.4112434E+001, 5.4112434E+001, 1.6689306E-002, 1.4063468E-002, 3.0752775E-002, 3.0752775E-002, 9.9740889E+000
 1.4300003E+003, 2.1893894E-002, 6.2197499E+001, 3.4372466E+001, 3.8565074E+001, 4.4078459E+001, 5.0983153E+001, 5.4265039E+001, 5.4265039E+001, 5.4265039E+001, 5.4265039E+001, 5.4265039E+001, 1.6834118E-002, 1.4167348E-002, 3.1001466E-002, 3.1001466E-002, 1.0005432E+001
 1.4400021E+003, 2.1717125E-002, 6.2400827E+001, 3.5288695E+001, 3.9682120E+001, 4.5385639E+001, 5.2442494E+001, 5.3881609E+001, 5.3881609E+001, 5.3881609E+001, 5.3881609E+001, 5.3881609E+001, 1.6755707E-002, 1.4081921E-002, 3.0837628E-002, 3.0837628E-002, 1.0057774E+001
 1.4500014E+003, 2.1542117E-002, 6.2340824E+001, 3.5493290E+001, 3.9863950E+001, 4.5529290E+001, 5.2679784E+001, 5.4146391E+001, 5.4146391E+001, 5.4146391E+001, 5.4146391E+001, 5.4146391E+001, 1.6777462E-002, 1.4150679E-002, 3.0928141E-002, 3.0928141E-002, 1.0041393E+001
 1.4600027E+003, 2.1365613E-002, 6.2365092E+001, 3.5583151E+001, 3.9935563E+001, 4.5592019E+001, 5.2819146E+001, 5.4392164E+001, 5.4392164E+001, 5.4392164E+001, 5.4392164E+001, 5.4392164E+001, 1.6772546E-002, 1.4013540E-002, 3.0786085E-002, 3.0786085E-002, 1.0046196E+001
 1.4700028E+003, 2.1187977E-002, 6.2303144E+001, 3.5322994E+001, 3.9666165E+001, 4.5382669E+001, 5.2399002E+001, 5.3882794E+001, 5.3882794E+001, 5.3882794E+001, 5.3882794E+001, 5.3882794E+001, 1.6670994E-002, 1.4113436E-002, 3.0784430E-002, 3.0784430E-002, 9.9571851E+000
 1.4800007E+003, 2.1015164E-002, 6.2281460E+001, 3.5519884E+001, 3.9828694E+001, 4.5471474E+001, 5.2510903E+001, 5.3927768E+001, 5.3927768E+001, 5.3927768E+001, 5.3927768E+001, 5.3927768E+001, 1.6827324E-002, 1.4175099E-002, 3.1002423E-002, 3.1002423E-002, 1.0058473E+001
 1.4900030E+003, 2.0837576E-002, 6.2511039E+001, 3.5974353E+001, 4.0342424E+001, 4.6024594E+001, 5.3052085E+001, 5.4196673E+001, 5.4196673E+001, 5.4196673E+001, 5.4196673E+001, 5.4196673E+001, 1.6839582E-002, 1.4222975E-002, 3.1062557E-002, 3.1062557E-002, 1.0113830E+001
 1.5000007E+003, 2.0660502E-002, 6.2102518E+001, 3.6676364E+001, 4.1179659E+001, 4.6990603E+001, 5.4267827E+001, 5.4267827E+001, 5.4267827E+001, 5.4267827E+001, 5.4267827E+001, 5.4267827E+001, 1.6855611E-002, 1.4359135E-002, 3.1214746E-002, 3.1214746E-002, 1.0096159E+001
 1.5100002E+003, 2.0487380E-002, 6.2326188E+001, 3.6862338E+001, 4.1312620E+001, 4.7061326E+001, 5.4035782E+001, 5.4035782E+001, 5.4035782E+001, 5.4035782E+001, 5.4035782E+001, 5.4035782E+001, 1.6852700E-002, 1.4194610E-002, 3.1047310E-002, 3.1047310E-002, 1.0146074E+001
 1.5200001E+003, 2.0314185E-002, 6.2292306E+001, 3.6778704E+001, 4.1228924E+001, 4.7022270E+001, 5.4183591E+001, 5.4183591E+001, 5.4183591E+001, 5.4183591E+001, 5.4183591E+001, 5.4183591E+001, 1.6854625E-002, 1.4171216E-002, 3.1025841E-002, 3.1025841E-002, 1.0106947E+001
 1.5300018E+003, 2.0140041E-002, 6.2218436E+001, 3.6697721E+001, 4.1152958E+001, 4.6977420E+001, 5.4254948E+001, 5.4254948E+001, 5.4254948E+001, 5.4254948E+001, 5.4254948E+001, 5.4254948E+001, 1.6784830E-002, 1.4110013E-002, 3.0894843E-002, 3.0894843E-002, 1.0047709E+001
 1.5400010E+003, 1.9964389E-002, 6.2316208E+001, 3.6887540E+001, 4.1286359E+001, 4.7008778E+001, 5.3819088E+001, 5.3819088E+001, 5.3819088E+001, 5.3819088E+001, 5.3819088E+001, 5.3819088E+001, 1.6832844E-002, 1.4173181E-002, 3.1006026E-002, 3.1006026E-002, 1.0105588E+001
 1.5500003E+003, 1.9790001E-002, 6.2272385E+001, 3.7563071E+001, 4.2083000E+001, 4.7917265E+001, 5.4092175E+001, 5.4092175E+001, 5.4092175E+001, 5.4092175E+001, 5.4092175E+001, 5.4092175E+001, 1.6982861E-002, 1.4210853E-002, 3.1193714E-002, 3.1193714E-002, 1.0162808E+001
 1.5600031E+003, 1.9619004E-002, 6.2177431E+001, 3.8064664E+001, 4.2652029E+001, 4.8537155E+001, 5.4402526E+001, 5.4402526E+001, 5.4402526E+001, 5.4402526E+001, 5.4402526E+001, 5.4402526E+001, 1.6844542E-002, 1.4221910E-002, 3.1066452E-002, 3.1066452E-002, 1.0127401E+001
 1.5700010E+003, 1.9443803E-002, 6.2077872E+001, 3.8252774E+001, 4.2788688E+001, 4.8621261E+001, 5.4181586E+001, 5.4181586E+001, 5.4181586E+001, 5.4181586E+001, 5.4181586E+001, 5.4181586E+001, 1.6867841E-002, 1.4050405E-002, 3.0918246E-002, 3.0918246E-002, 1.0101391E+001
 1.5800010E+003, 1.9275004E-002, 6.2073611E+001, 3.8018614E+001, 4.2566054E+001, 4.8495296E+001, 5.3988616E+001, 5.3988616E+001, 5.3988616E+001, 5.3988616E+001, 5.3988616E+001, 5.3988616E+001, 1.6824537E-002, 1.4112033E-002, 3.0936569E-002, 3.0936569E-002, 1.0059615E+001
 1.5900011E+003, 1.9105867E-002, 6.2190271E+001, 3.8079320E+001, 4.2623051E+001, 4.8504134E+001, 5.4210383E+001, 5.4210383E+001, 5.4210383E+001, 5.4210383E+001, 5.4210383E+001, 5.4210383E+001, 1.6895797E-002, 1.4299190E-002, 3.1194988E-002, 3.1194988E-002, 1.0164383E+001
 1.6000027E+003, 1.8934024E-002, 6.1888673E+001, 3.8276114E+001, 4.2769596E+001, 4.8559945E+001, 5.4074435E+001, 5.4074435E+001, 5.4074435E+001, 5.4074435E+001, 5.4074435E+001, 5.4074435E+001, 1.6711657E-002, 1.4113898E-002, 3.0825555E-002, 3.0825555E-002, 1.0071746E+001
 1.6100033E+003, 1.8768635E-002, 6.2126572E+001, 3.9068986E+001, 4.3699910E+001, 4.9649132E+001, 5.4073535E+001, 5.4073535E+001, 5.4073535E+001, 5.4073535E+001, 5.4073535E+001, 5.4073535E+001, 1.6853229E-002, 1.4273218E-002, 3.1126447E-002, 3.1126447E-002, 1.0125440E+001
 1.6200011E+003, 1.8603212E-002, 6.1819567E+001, 3.9463456E+001, 4.4126325E+001, 5.0095778E+001, 5.4382656E+001, 5.4382656E+001, 5.4382656E+001, 5.4382656E+001, 5.4382656E+001, 5.4382656E+001, 1.6788437E-002, 1.4120539E-002, 3.0908976E-002, 3.0908976E-002, 1.0082714E+001
