s,m,C,C,C,C,C,C,C,C,C,C,kW,kW,kW,kW,kg/m2/s
 8.1000038E+002, 9.1891218E-003, 9.8561977E+001, 8.3505392E+001, 9.3917299E+001, 9.3917299E+001, 9.3917299E+001, 9.3917299E+001, 9.3917299E+001, 9.3917299E+001, 9.3917299E+001, 9.3917299E+001, 1.5544312E-001, 6.6845810E-003, 1.6212770E-001, 1.6212770E-001, 3.4157936E+001
 8.2000098E+002, 8.5798191E-003, 9.8647072E+001, 8.6150613E+001, 9.4001374E+001, 9.4001374E+001, 9.4001374E+001, 9.4001374E+001, 9.4001374E+001, 9.4001374E+001, 9.4001374E+001, 9.4001374E+001, 1.5790828E-001, 6.8531815E-003, 1.6476146E-001, 1.6476146E-001, 3.5225216E+001
 8.3000040E+002, 7.9713117E-003, 9.8566389E+001, 8.6939226E+001, 9.3921908E+001, 9.3921908E+001, 9.3921908E+001, 9.3921908E+001, 9.3921908E+001, 9.3921908E+001, 9.3921908E+001, 9.3921908E+001, 1.5616435E-001, 6.8508461E-003, 1.6301520E-001, 1.6301520E-001, 3.4630986E+001
 8.4000005E+002, 7.3507157E-003, 9.8678535E+001, 8.8987660E+001, 9.3941897E+001, 9.3941897E+001, 9.3941897E+001, 9.3941897E+001, 9.3941897E+001, 9.3941897E+001, 9.3941897E+001, 9.3941897E+001, 1.5959106E-001, 6.6948944E-003, 1.6628596E-001, 1.6628596E-001, 3.6399730E+001
 8.5000120E+002, 6.7112006E-003, 9.8607372E+001, 9.0868656E+001, 9.3994981E+001, 9.3994981E+001, 9.3994981E+001, 9.3994981E+001, 9.3994981E+001, 9.3994981E+001, 9.3994981E+001, 9.3994981E+001, 1.5891712E-001, 6.3060756E-003, 1.6522320E-001, 1.6522320E-001, 3.5752955E+001
 8.6000065E+002, 6.0818085E-003, 9.8640970E+001, 9.1777097E+001, 9.3886690E+001, 9.3886690E+001, 9.3886690E+001, 9.3886690E+001, 9.3886690E+001, 9.3886690E+001, 9.3886690E+001, 9.3886690E+001, 1.5697378E-001, 6.3808834E-003, 1.6335466E-001, 1.6335466E-001, 3.5477876E+001
 8.7000009E+002, 5.4596421E-003, 9.8603995E+001, 9.4062921E+001, 9.4062921E+001, 9.4062921E+001, 9.4062921E+001, 9.4062921E+001, 9.4062921E+001, 9.4062921E+001, 9.4062921E+001, 9.4062921E+001, 1.5653772E-001, 6.5883880E-003, 1.6312610E-001, 1.6312610E-001, 3.5866443E+001
 8.8000031E+002, 4.8109658E-003, 9.8682866E+001, 9.4018086E+001, 9.4018086E+001, 9.4018086E+001, 9.4018086E+001, 9.4018086E+001, 9.4018086E+001, 9.4018086E+001, 9.4018086E+001, 9.4018086E+001, 1.5951420E-001, 6.4013459E-003, 1.6591555E-001, 1.6591555E-001, 3.6786811E+001
 8.9000043E+002, 4.1497042E-003, 9.8698953E+001, 9.3933570E+001, 9.3933570E+001, 9.3933570E+001, 9.3933570E+001, 9.3933570E+001, 9.3933570E+001, 9.3933570E+001, 9.3933570E+001, 9.3933570E+001, 1.5620022E-001, 6.4974042E-003, 1.6269762E-001, 1.6269762E-001, 3.5988975E+001
 9.0000009E+002, 3.5059591E-003, 9.8709201E+001, 9.4148101E+001, 9.4148101E+001, 9.4148101E+001, 9.4148101E+001, 9.4148101E+001, 9.4148101E+001, 9.4148101E+001, 9.4148101E+001, 9.4148101E+001, 1.5570187E-001, 6.7674676E-003, 1.6246933E-001, 1.6246933E-001, 3.6391290E+001
 9.1000024E+002, 2.8421413E-003, 9.8647417E+001, 9.4033316E+001, 9.4033316E+001, 9.4033316E+001, 9.4033316E+001, 9.4033316E+001, 9.4033316E+001, 9.4033316E+001, 9.4033316E+001, 9.4033316E+001, 1.5946470E-001, 6.1487356E-003, 1.6561344E-001, 1.6561344E-001, 3.7753813E+001
 9.2000065E+002, 2.1544658E-003, 9.8860410E+001, 9.3863067E+001, 9.3863067E+001, 9.3863067E+001, 9.3863067E+001, 9.3863067E+001, 9.3863067E+001, 9.3863067E+001, 9.3863067E+001, 9.3863067E+001, 1.5811259E-001, 6.0500176E-003, 1.6416261E-001, 1.6416261E-001, 3.7350832E+001
 9.3000101E+002, 1.4617376E-003, 9.8998844E+001, 9.3987023E+001, 9.3987023E+001, 9.3987023E+001, 9.3987023E+001, 9.3987023E+001, 9.3987023E+001, 9.3987023E+001, 9.3987023E+001, 9.3987023E+001, 1.5961868E-001, 5.8133478E-003, 1.6543203E-001, 1.6543203E-001, 3.8259326E+001
 9.4000069E+002, 7.4239742E-004, 9.8645560E+001, 9.4515524E+001, 9.4515524E+001, 9.4515524E+001, 9.4515524E+001, 9.4515524E+001, 9.4515524E+001, 9.4515524E+001, 9.4515524E+001, 9.4515524E+001, 1.6260183E-001, 6.3062861E-003, 1.6890812E-001, 1.6890812E-001, 3.9466936E+001
 9.5000092E+002, 2.6538124E-005, 9.9155878E+001, 9.8281019E+001, 9.8281019E+001, 9.8281019E+001, 9.8281019E+001, 9.8281019E+001, 9.8281019E+001, 9.8281019E+001, 9.8281019E+001, 9.8281019E+001, 1.6152512E-001, 6.0134778E-003, 1.6753860E-001, 1.6753860E-001, 3.8156793E+001
 9.6000056E+002,-4.5454545E-004, 1.1053507E+002, 1.1046659E+002, 1.1046659E+002, 1.1046659E+002, 1.1046659E+002, 1.1046659E+002, 1.1046659E+002, 1.1046659E+002, 1.1046659E+002, 1.1046659E+002, 1.5742947E-001, 6.8080123E-003, 1.6423748E-001, 1.6423748E-001, 3.5036338E+001
 9.7000017E+002,-4.5454545E-004, 1.2393819E+002, 1.2387138E+002, 1.2387138E+002, 1.2387138E+002, 1.2387138E+002, 1.2387138E+002, 1.2387138E+002, 1.2387138E+002, 1.2387138E+002, 1.2387138E+002, 1.5163916E-001, 7.2294171E-003, 1.5886857E-001, 1.5886857E-001, 3.1708100E+001
 9.8000000E+002,-4.5454545E-004, 1.3584002E+002, 1.3577480E+002, 1.3577480E+002, 1.3577480E+002, 1.3577480E+002, 1.3577480E+002, 1.3577480E+002, 1.3577480E+002, 1.3577480E+002, 1.3577480E+002, 1.4990486E-001, 8.1283784E-003, 1.5803324E-001, 1.5803324E-001, 3.0799093E+001
 9.9000056E+002,-4.5454545E-004, 1.4676220E+002, 1.4669794E+002, 1.4669794E+002, 1.4669794E+002, 1.4669794E+002, 1.4669794E+002, 1.4669794E+002, 1.4669794E+002, 1.4669794E+002, 1.4669794E+002, 1.4816159E-001, 8.7212361E-003, 1.5688283E-001, 1.5688283E-001, 2.9636506E+001
 1.0000013E+003,-4.5454545E-004, 1.5699320E+002, 1.5693048E+002, 1.5693048E+002, 1.5693048E+002, 1.5693048E+002, 1.5693048E+002, 1.5693048E+002, 1.5693048E+002, 1.5693048E+002, 1.5693048E+002, 1.3940435E-001, 1.0204611E-002, 1.4960896E-001, 1.4960896E-001, 2.5005990E+001
 1.0100012E+003,-4.5454545E-004, 1.6637624E+002, 1.6631434E+002, 1.6631434E+002, 1.6631434E+002, 1.6631434E+002, 1.6631434E+002, 1.6631434E+002, 1.6631434E+002, 1.6631434E+002, 1.6631434E+002, 1.3597779E-001, 1.2471747E-002, 1.4844953E-001, 1.4844953E-001, 2.2593601E+001
 1.0200012E+003,-4.5454545E-004, 1.7541535E+002, 1.7535479E+002, 1.7535479E+002, 1.7535479E+002, 1.7535479E+002, 1.7535479E+002, 1.7535479E+002, 1.7535479E+002, 1.7535479E+002, 1.7535479E+002, 1.3260630E-001, 1.3368666E-002, 1.4597496E-001, 1.4597496E-001, 2.1392816E+001
 1.0300010E+003,-4.5454545E-004, 1.8370859E+002, 1.8364947E+002, 1.8364947E+002, 1.8364947E+002, 1.8364947E+002, 1.8364947E+002, 1.8364947E+002, 1.8364947E+002, 1.8364947E+002, 1.8364947E+002, 1.2871774E-001, 1.5134832E-002, 1.4385257E-001, 1.4385257E-001, 2.0390195E+001
 1.0400005E+003,-4.5454545E-004, 1.9186416E+002, 1.9180407E+002, 1.9180407E+002, 1.9180407E+002, 1.9180407E+002, 1.9180407E+002, 1.9180407E+002, 1.9180407E+002, 1.9180407E+002, 1.9180407E+002, 1.2996459E-001, 1.4476514E-002, 1.4444110E-001, 1.4444110E-001, 2.0124466E+001
 1.0500002E+003,-4.5454545E-004, 1.9983077E+002, 1.9977212E+002, 1.9977212E+002, 1.9977212E+002, 1.9977212E+002, 1.9977212E+002, 1.9977212E+002, 1.9977212E+002, 1.9977212E+002, 1.9977212E+002, 1.2811879E-001, 1.4527254E-002, 1.4264604E-001, 1.4264604E-001, 2.0085477E+001
 1.0600004E+003,-4.5454545E-004, 2.0734500E+002, 2.0728703E+002, 2.0728703E+002, 2.0728703E+002, 2.0728703E+002, 2.0728703E+002, 2.0728703E+002, 2.0728703E+002, 2.0728703E+002, 2.0728703E+002, 1.2880373E-001, 1.4013082E-002, 1.4281681E-001, 1.4281681E-001, 2.0613557E+001
 1.0700006E+003,-4.5454545E-004, 2.1449495E+002, 2.1443833E+002, 2.1443833E+002, 2.1443833E+002, 2.1443833E+002, 2.1443833E+002, 2.1443833E+002, 2.1443833E+002, 2.1443833E+002, 2.1443833E+002, 1.2862947E-001, 1.3217560E-002, 1.4184703E-001, 1.4184703E-001, 2.0811706E+001
 1.0800010E+003,-4.5454545E-004, 2.2140363E+002, 2.2134791E+002, 2.2134791E+002, 2.2134791E+002, 2.2134791E+002, 2.2134791E+002, 2.2134791E+002, 2.2134791E+002, 2.2134791E+002, 2.2134791E+002, 1.2810412E-001, 1.2675664E-002, 1.4077978E-001, 1.4077978E-001, 2.0946688E+001
 1.0900012E+003,-4.5454545E-004, 2.2789886E+002, 2.2784421E+002, 2.2784421E+002, 2.2784421E+002, 2.2784421E+002, 2.2784421E+002, 2.2784421E+002, 2.2784421E+002, 2.2784421E+002, 2.2784421E+002, 1.2733870E-001, 1.2786836E-002, 1.4012554E-001, 1.4012554E-001, 2.1342666E+001
 1.1000000E+003,-4.5454545E-004, 2.3420534E+002, 2.3415155E+002, 2.3415155E+002, 2.3415155E+002, 2.3415155E+002, 2.3415155E+002, 2.3415155E+002, 2.3415155E+002, 2.3415155E+002, 2.3415155E+002, 1.2536704E-001, 1.2734016E-002, 1.3810106E-001, 1.3810106E-001, 2.0508885E+001
 1.1100002E+003,-4.5454545E-004, 2.4075727E+002, 2.4069901E+002, 2.4069901E+002, 2.4069901E+002, 2.4069901E+002, 2.4069901E+002, 2.4069901E+002, 2.4069901E+002, 2.4069901E+002, 2.4069901E+002, 1.3029997E-001, 2.1734131E-002, 1.5203410E-001, 1.5203410E-001, 1.8787154E+001
 1.1200002E+003,-4.5454545E-004, 2.5118232E+002, 2.5109763E+002, 2.5109763E+002, 2.5109763E+002, 2.5109763E+002, 2.5109763E+002, 2.5109763E+002, 2.5109763E+002, 2.5109763E+002, 2.5109763E+002, 1.3461120E-001, 3.5489474E-002, 1.7010067E-001, 1.7010067E-001, 1.6434026E+001
 1.1300001E+003,-4.5454545E-004, 2.6672256E+002, 2.6663254E+002, 2.6663254E+002, 2.6663254E+002, 2.6663254E+002, 2.6663254E+002, 2.6663254E+002, 2.6663254E+002, 2.6663254E+002, 2.6663254E+002, 1.3654292E-001, 4.1291291E-002, 1.7783421E-001, 1.7783421E-001, 1.4747565E+001
 1.1400009E+003,-4.5454545E-004, 2.8165360E+002, 2.8155450E+002, 2.8155450E+002, 2.8155450E+002, 2.8155450E+002, 2.8155450E+002, 2.8155450E+002, 2.8155450E+002, 2.8155450E+002, 2.8155450E+002, 1.4108252E-001, 4.6528908E-002, 1.8761143E-001, 1.8761143E-001, 1.3326409E+001
 1.1500010E+003,-4.5454545E-004, 2.9723590E+002, 2.9713654E+002, 2.9713654E+002, 2.9713654E+002, 2.9713654E+002, 2.9713654E+002, 2.9713654E+002, 2.9713654E+002, 2.9713654E+002, 2.9713654E+002, 1.3886729E-001, 4.7321555E-002, 1.8618884E-001, 1.8618884E-001, 1.3052462E+001
 1.1600005E+003,-4.5454545E-004, 3.1235394E+002, 3.1225192E+002, 3.1225192E+002, 3.1225192E+002, 3.1225192E+002, 3.1225192E+002, 3.1225192E+002, 3.1225192E+002, 3.1225192E+002, 3.1225192E+002, 1.4191685E-001, 4.5813400E-002, 1.8773025E-001, 1.8773025E-001, 1.3825264E+001
 1.1700013E+003,-4.5454545E-004, 3.2666993E+002, 3.2657210E+002, 3.2657210E+002, 3.2657210E+002, 3.2657210E+002, 3.2657210E+002, 3.2657210E+002, 3.2657210E+002, 3.2657210E+002, 3.2657210E+002, 1.3933799E-001, 4.5255088E-002, 1.8459307E-001, 1.8459307E-001, 1.3989625E+001
 1.1800006E+003,-4.5454545E-004, 3.3962965E+002, 3.3953436E+002, 3.3953436E+002, 3.3953436E+002, 3.3953436E+002, 3.3953436E+002, 3.3953436E+002, 3.3953436E+002, 3.3953436E+002, 3.3953436E+002, 1.3553287E-001, 4.4480441E-002, 1.8001331E-001, 1.8001331E-001, 1.4021456E+001
 1.1900015E+003,-4.5454545E-004, 3.5204837E+002, 3.5195357E+002, 3.5195357E+002, 3.5195357E+002, 3.5195357E+002, 3.5195357E+002, 3.5195357E+002, 3.5195357E+002, 3.5195357E+002, 3.5195357E+002, 1.3691155E-001, 4.2537591E-002, 1.7944914E-001, 1.7944914E-001, 1.4352557E+001
 1.2000012E+003,-4.5454545E-004, 3.6346608E+002, 3.6337616E+002, 3.6337616E+002, 3.6337616E+002, 3.6337616E+002, 3.6337616E+002, 3.6337616E+002, 3.6337616E+002, 3.6337616E+002, 3.6337616E+002, 1.3192567E-001, 4.2030649E-002, 1.7395632E-001, 1.7395632E-001, 1.4308959E+001
 1.2100003E+003,-4.5454545E-004, 3.7360555E+002, 3.7351870E+002, 3.7351870E+002, 3.7351870E+002, 3.7351870E+002, 3.7351870E+002, 3.7351870E+002, 3.7351870E+002, 3.7351870E+002, 3.7351870E+002, 1.3035216E-001, 4.1513339E-002, 1.7186550E-001, 1.7186550E-001, 1.4533776E+001
 1.2200006E+003,-4.5454545E-004, 3.8350393E+002, 3.8341750E+002, 3.8341750E+002, 3.8341750E+002, 3.8341750E+002, 3.8341750E+002, 3.8341750E+002, 3.8341750E+002, 3.8341750E+002, 3.8341750E+002, 1.2809184E-001, 4.3512621E-002, 1.7160446E-001, 1.7160446E-001, 1.3794884E+001
 1.2300002E+003,-4.5454545E-004, 3.9276452E+002, 3.9268101E+002, 3.9268101E+002, 3.9268101E+002, 3.9268101E+002, 3.9268101E+002, 3.9268101E+002, 3.9268101E+002, 3.9268101E+002, 3.9268101E+002, 1.2633278E-001, 4.6379240E-002, 1.7271202E-001, 1.7271202E-001, 1.3056104E+001
 1.2400007E+003,-4.5454545E-004, 4.0188751E+002, 4.0180500E+002, 4.0180500E+002, 4.0180500E+002, 4.0180500E+002, 4.0180500E+002, 4.0180500E+002, 4.0180500E+002, 4.0180500E+002, 4.0180500E+002, 1.2398226E-001, 4.6145525E-002, 1.7012779E-001, 1.7012779E-001, 1.3025819E+001
 1.2500016E+003,-4.5454545E-004, 4.1010893E+002, 4.1002941E+002, 4.1002941E+002, 4.1002941E+002, 4.1002941E+002, 4.1002941E+002, 4.1002941E+002, 4.1002941E+002, 4.1002941E+002, 4.1002941E+002, 1.2031059E-001, 4.6091337E-002, 1.6640193E-001, 1.6640193E-001, 1.3023420E+001
 1.2600013E+003,-4.5454545E-004, 4.1895345E+002, 4.1886793E+002, 4.1886793E+002, 4.1886793E+002, 4.1886793E+002, 4.1886793E+002, 4.1886793E+002, 4.1886793E+002, 4.1886793E+002, 4.1886793E+002, 1.1833751E-001, 5.1489569E-002, 1.6982708E-001, 1.6982708E-001, 1.1811138E+001
 1.2700012E+003,-4.5454545E-004, 4.2970559E+002, 4.2961647E+002, 4.2961647E+002, 4.2961647E+002, 4.2961647E+002, 4.2961647E+002, 4.2961647E+002, 4.2961647E+002, 4.2961647E+002, 4.2961647E+002, 1.1405458E-001, 5.9936646E-002, 1.7399123E-001, 1.7399123E-001, 9.3234448E+000
 1.2800013E+003,-4.5454545E-004, 4.3738946E+002, 4.3731525E+002, 4.3731525E+002, 4.3731525E+002, 4.3731525E+002, 4.3731525E+002, 4.3731525E+002, 4.3731525E+002, 4.3731525E+002, 4.3731525E+002, 1.0349208E-001, 6.2001681E-002, 1.6549376E-001, 1.6549376E-001, 7.3306236E+000
 1.2900012E+003,-4.5454545E-004, 4.4266306E+002, 4.4259733E+002, 4.4259733E+002, 4.4259733E+002, 4.4259733E+002, 4.4259733E+002, 4.4259733E+002, 4.4259733E+002, 4.4259733E+002, 4.4259733E+002, 9.7116934E-002, 6.2066008E-002, 1.5918294E-001, 1.5918294E-001, 6.5095179E+000
 1.3000011E+003,-4.5454545E-004, 4.4899261E+002, 4.4892210E+002, 4.4892210E+002, 4.4892210E+002, 4.4892210E+002, 4.4892210E+002, 4.4892210E+002, 4.4892210E+002, 4.4892210E+002, 4.4892210E+002, 9.2431366E-002, 5.9606162E-002, 1.5203753E-001, 1.5203753E-001, 6.4321482E+000
 1.3100003E+003,-4.5454545E-004, 4.4896522E+002, 4.4893734E+002, 4.4893734E+002, 4.4893734E+002, 4.4893734E+002, 4.4893734E+002, 4.4893734E+002, 4.4893734E+002, 4.4893734E+002, 4.4893734E+002, 7.6083512E-002, 4.4085798E-002, 1.2016931E-001, 1.2016931E-001, 5.4407919E+000
 1.3200006E+003,-4.5454545E-004, 4.3863520E+002, 4.3865044E+002, 4.3865044E+002, 4.3865044E+002, 4.3865044E+002, 4.3865044E+002, 4.3865044E+002, 4.3865044E+002, 4.3865044E+002, 4.3865044E+002, 5.7244295E-002, 2.9991305E-002, 8.7235601E-002, 8.7235601E-002, 4.0338013E+000
 1.3300027E+003,-4.5454545E-004, 4.2295019E+002, 4.2297581E+002, 4.2297581E+002, 4.2297581E+002, 4.2297581E+002, 4.2297581E+002, 4.2297581E+002, 4.2297581E+002, 4.2297581E+002, 4.2297581E+002, 4.9849799E-002, 2.3446153E-002, 7.3295952E-002, 7.3295952E-002, 3.4869016E+000
 1.3400014E+003,-4.5454545E-004, 4.1033238E+002, 4.1035095E+002, 4.1035095E+002, 4.1035095E+002, 4.1035095E+002, 4.1035095E+002, 4.1035095E+002, 4.1035095E+002, 4.1035095E+002, 4.1035095E+002, 5.2339248E-002, 2.5411536E-002, 7.7750784E-002, 7.7750784E-002, 3.4899991E+000
 1.3500012E+003,-4.5454545E-004, 4.0042021E+002, 4.0043631E+002, 4.0043631E+002, 4.0043631E+002, 4.0043631E+002, 4.0043631E+002, 4.0043631E+002, 4.0043631E+002, 4.0043631E+002, 4.0043631E+002, 5.3363230E-002, 2.6462253E-002, 7.9825483E-002, 7.9825483E-002, 3.5026117E+000
 1.3600025E+003,-4.5454545E-004, 3.9184540E+002, 3.9185876E+002, 3.9185876E+002, 3.9185876E+002, 3.9185876E+002, 3.9185876E+002, 3.9185876E+002, 3.9185876E+002, 3.9185876E+002, 3.9185876E+002, 5.4193218E-002, 2.6506637E-002, 8.0699855E-002, 8.0699855E-002, 3.6001451E+000
 1.3700014E+003,-4.5454545E-004, 3.8434515E+002, 3.8435505E+002, 3.8435505E+002, 3.8435505E+002, 3.8435505E+002, 3.8435505E+002, 3.8435505E+002, 3.8435505E+002, 3.8435505E+002, 3.8435505E+002, 5.5176247E-002, 2.7410683E-002, 8.2586930E-002, 8.2586930E-002, 3.5929488E+000
 1.3800022E+003,-4.5454545E-004, 3.7905465E+002, 3.7905897E+002, 3.7905897E+002, 3.7905897E+002, 3.7905897E+002, 3.7905897E+002, 3.7905897E+002, 3.7905897E+002, 3.7905897E+002, 3.7905897E+002, 5.5272193E-002, 3.0541136E-002, 8.5813329E-002, 8.5813329E-002, 3.5135222E+000
 1.3900008E+003,-4.5454545E-004, 3.7431207E+002, 3.7431647E+002, 3.7431647E+002, 3.7431647E+002, 3.7431647E+002, 3.7431647E+002, 3.7431647E+002, 3.7431647E+002, 3.7431647E+002, 3.7431647E+002, 5.4588538E-002, 2.8733894E-002, 8.3322432E-002, 8.3322432E-002, 3.5451673E+000
 1.4000005E+003,-4.5454545E-004, 3.6902358E+002, 3.6903373E+002, 3.6903373E+002, 3.6903373E+002, 3.6903373E+002, 3.6903373E+002, 3.6903373E+002, 3.6903373E+002, 3.6903373E+002, 3.6903373E+002, 5.1971395E-002, 2.3012986E-002, 7.4984382E-002, 7.4984382E-002, 3.5960465E+000
 1.4100002E+003,-4.5454545E-004, 3.6257647E+002, 3.6259138E+002, 3.6259138E+002, 3.6259138E+002, 3.6259138E+002, 3.6259138E+002, 3.6259138E+002, 3.6259138E+002, 3.6259138E+002, 3.6259138E+002, 3.7753571E-002, 1.8813029E-002, 5.6566600E-002, 5.6566600E-002, 2.9710639E+000
 1.4200026E+003,-4.5454545E-004, 3.5368853E+002, 3.5371846E+002, 3.5371846E+002, 3.5371846E+002, 3.5371846E+002, 3.5371846E+002, 3.5371846E+002, 3.5371846E+002, 3.5371846E+002, 3.5371846E+002, 6.0118625E-003, 3.2990386E-003, 9.3109011E-003, 9.3109011E-003, 1.7212409E+000
 1.4300024E+003,-4.5454545E-004, 3.4292659E+002, 3.4295959E+002, 3.4295959E+002, 3.4295959E+002, 3.4295959E+002, 3.4295959E+002, 3.4295959E+002, 3.4295959E+002, 3.4295959E+002, 3.4295959E+002,-8.5690564E-003,-7.2794969E-003,-1.5848553E-002,-1.5848553E-002, 1.2373886E+000
 1.4400031E+003,-4.5454545E-004, 3.3314162E+002, 3.3317356E+002, 3.3317356E+002, 3.3317356E+002, 3.3317356E+002, 3.3317356E+002, 3.3317356E+002, 3.3317356E+002, 3.3317356E+002, 3.3317356E+002,-9.1317755E-003,-9.1197054E-003,-1.8251481E-002,-1.8251481E-002, 1.2087178E+000
 1.4500015E+003,-4.5454545E-004, 3.2420323E+002, 3.2423357E+002, 3.2423357E+002, 3.2423357E+002, 3.2423357E+002, 3.2423357E+002, 3.2423357E+002, 3.2423357E+002, 3.2423357E+002, 3.2423357E+002,-7.7938509E-003,-8.7620484E-003,-1.6555899E-002,-1.6555899E-002, 1.1822720E+000
 1.4600027E+003,-4.5454545E-004, 3.1612901E+002, 3.1615705E+002, 3.1615705E+002, 3.1615705E+002, 3.1615705E+002, 3.1615705E+002, 3.1615705E+002, 3.1615705E+002, 3.1615705E+002, 3.1615705E+002,-2.9139662E-003,-7.6674381E-003,-1.0581404E-002,-1.0581404E-002, 1.2858961E+000
 1.4700037E+003,-4.5454545E-004, 3.0868831E+002, 3.0871566E+002, 3.0871566E+002, 3.0871566E+002, 3.0871566E+002, 3.0871566E+002, 3.0871566E+002, 3.0871566E+002, 3.0871566E+002, 3.0871566E+002,-3.4240511E-003,-8.7967310E-003,-1.2220782E-002,-1.2220782E-002, 1.2873164E+000
 1.4800031E+003,-4.5454545E-004, 3.0171818E+002, 3.0174399E+002, 3.0174399E+002, 3.0174399E+002, 3.0174399E+002, 3.0174399E+002, 3.0174399E+002, 3.0174399E+002, 3.0174399E+002, 3.0174399E+002,-1.9136424E-003,-8.3117612E-003,-1.0225404E-002,-1.0225404E-002, 1.3112384E+000
 1.4900027E+003,-4.5454545E-004, 2.9524953E+002, 2.9527400E+002, 2.9527400E+002, 2.9527400E+002, 2.9527400E+002, 2.9527400E+002, 2.9527400E+002, 2.9527400E+002, 2.9527400E+002, 2.9527400E+002,-3.8963578E-004,-8.4126207E-003,-8.8022564E-003,-8.8022564E-003, 1.3445217E+000
 1.5000012E+003,-4.5454545E-004, 2.8911502E+002, 2.8913849E+002, 2.8913849E+002, 2.8913849E+002, 2.8913849E+002, 2.8913849E+002, 2.8913849E+002, 2.8913849E+002, 2.8913849E+002, 2.8913849E+002, 7.7115394E-004,-7.9149237E-003,-7.1437698E-003,-7.1437698E-003, 1.3307766E+000
 1.5100045E+003,-4.5454545E-004, 2.8342312E+002, 2.8344518E+002, 2.8344518E+002, 2.8344518E+002, 2.8344518E+002, 2.8344518E+002, 2.8344518E+002, 2.8344518E+002, 2.8344518E+002, 2.8344518E+002, 7.3245259E-004,-7.4211690E-003,-6.6887164E-003,-6.6887164E-003, 1.2847146E+000
 1.5200035E+003,-4.5454545E-004, 2.7792088E+002, 2.7794336E+002, 2.7794336E+002, 2.7794336E+002, 2.7794336E+002, 2.7794336E+002, 2.7794336E+002, 2.7794336E+002, 2.7794336E+002, 2.7794336E+002,-5.8303979E-003,-1.0233321E-002,-1.6063719E-002,-1.6063719E-002, 1.0996171E+000
 1.5300023E+003,-4.5454545E-004, 2.7207312E+002, 2.7209721E+002, 2.7209721E+002, 2.7209721E+002, 2.7209721E+002, 2.7209721E+002, 2.7209721E+002, 2.7209721E+002, 2.7209721E+002, 2.7209721E+002,-2.4453445E-002,-1.2810048E-002,-3.7263494E-002,-3.7263494E-002, 1.6074328E-001
 1.5400010E+003,-4.5454545E-004, 2.6620010E+002, 2.6622349E+002, 2.6622349E+002, 2.6622349E+002, 2.6622349E+002, 2.6622349E+002, 2.6622349E+002, 2.6622349E+002, 2.6622349E+002, 2.6622349E+002,-2.6679692E-002,-1.2930577E-002,-3.9610269E-002,-3.9610269E-002, 0.0000000E+000
 1.5500050E+003,-4.5454545E-004, 2.6071790E+002, 2.6074022E+002, 2.6074022E+002, 2.6074022E+002, 2.6074022E+002, 2.6074022E+002, 2.6074022E+002, 2.6074022E+002, 2.6074022E+002, 2.6074022E+002,-2.5670525E-002,-1.2550839E-002,-3.8221364E-002,-3.8221364E-002, 0.0000000E+000
 1.5600034E+003,-4.5454545E-004, 2.5557778E+002, 2.5559891E+002, 2.5559891E+002, 2.5559891E+002, 2.5559891E+002, 2.5559891E+002, 2.5559891E+002, 2.5559891E+002, 2.5559891E+002, 2.5559891E+002,-2.4748345E-002,-1.2159339E-002,-3.6907684E-002,-3.6907684E-002, 0.0000000E+000
 1.5700040E+003,-4.5454545E-004, 2.5074896E+002, 2.5076916E+002, 2.5076916E+002, 2.5076916E+002, 2.5076916E+002, 2.5076916E+002, 2.5076916E+002, 2.5076916E+002, 2.5076916E+002, 2.5076916E+002,-2.3892734E-002,-1.1936473E-002,-3.5829207E-002,-3.5829207E-002, 0.0000000E+000
 1.5800018E+003,-4.5454545E-004, 2.4604073E+002, 2.4606061E+002, 2.4606061E+002, 2.4606061E+002, 2.4606061E+002, 2.4606061E+002, 2.4606061E+002, 2.4606061E+002, 2.4606061E+002, 2.4606061E+002,-2.3091658E-002,-1.1541023E-002,-3.4632680E-002,-3.4632680E-002, 0.0000000E+000
 1.5900080E+003,-4.5454545E-004, 2.4161827E+002, 2.4163670E+002, 2.4163670E+002, 2.4163670E+002, 2.4163670E+002, 2.4163670E+002, 2.4163670E+002, 2.4163670E+002, 2.4163670E+002, 2.4163670E+002,-2.2339445E-002,-1.1245385E-002,-3.3584830E-002,-3.3584830E-002, 0.0000000E+000
 1.6000000E+003,-4.5454545E-004, 2.3737733E+002, 2.3739541E+002, 2.3739541E+002, 2.3739541E+002, 2.3739541E+002, 2.3739541E+002, 2.3739541E+002, 2.3739541E+002, 2.3739541E+002, 2.3739541E+002,-2.1627635E-002,-1.1049412E-002,-3.2677047E-002,-3.2677047E-002, 0.0000000E+000
