s,m,C,C,C,C,C,C,C,C,C,C,kW,kW,kW,kW,kg/m2/s
 8.1000050E+002, 1.5562945E-002, 9.8462327E+001, 7.0624852E+001, 8.1119476E+001, 9.4421797E+001, 9.4421797E+001, 9.4421797E+001, 9.4421797E+001, 9.4421797E+001, 9.4421797E+001, 9.4421797E+001, 8.5532511E-002, 5.5743922E-003, 9.1106904E-002, 9.1106904E-002, 2.8320288E+001
 8.2000025E+002, 1.5065504E-002, 9.8446978E+001, 7.0426749E+001, 8.0943429E+001, 9.4289558E+001, 9.4289558E+001, 9.4289558E+001, 9.4289558E+001, 9.4289558E+001, 9.4289558E+001, 9.4289558E+001, 8.5481765E-002, 5.7646682E-003, 9.1246433E-002, 9.1246433E-002, 2.8490790E+001
 8.3000131E+002, 1.4553901E-002, 9.8470177E+001, 7.3110863E+001, 8.3816574E+001, 9.4330526E+001, 9.4330526E+001, 9.4330526E+001, 9.4330526E+001, 9.4330526E+001, 9.4330526E+001, 9.4330526E+001, 8.7750962E-002, 5.4371115E-003, 9.3188073E-002, 9.3188073E-002, 2.9509801E+001
 8.4000046E+002, 1.4032076E-002, 9.8474624E+001, 7.3117954E+001, 8.3879544E+001, 9.4185946E+001, 9.4185946E+001, 9.4185946E+001, 9.4185946E+001, 9.4185946E+001, 9.4185946E+001, 9.4185946E+001, 8.7877784E-002, 5.5635307E-003, 9.3441315E-002, 9.3441315E-002, 2.9820001E+001
 8.5000023E+002, 1.3518889E-002, 9.8485339E+001, 7.5581567E+001, 8.6540008E+001, 9.4439648E+001, 9.4439648E+001, 9.4439648E+001, 9.4439648E+001, 9.4439648E+001, 9.4439648E+001, 9.4439648E+001, 8.4957567E-002, 5.6638182E-003, 9.0621386E-002, 9.0621386E-002, 2.8533003E+001
 8.6000075E+002, 1.2997727E-002, 9.8492456E+001, 7.5822664E+001, 8.6841874E+001, 9.4221067E+001, 9.4221067E+001, 9.4221067E+001, 9.4221067E+001, 9.4221067E+001, 9.4221067E+001, 9.4221067E+001, 8.7687206E-002, 5.5379527E-003, 9.3225159E-002, 9.3225159E-002, 2.9922404E+001
 8.7000049E+002, 1.2467039E-002, 9.8516179E+001, 7.8024265E+001, 8.9185740E+001, 9.4310893E+001, 9.4310893E+001, 9.4310893E+001, 9.4310893E+001, 9.4310893E+001, 9.4310893E+001, 9.4310893E+001, 8.8855409E-002, 5.5006270E-003, 9.4356036E-002, 9.4356036E-002, 3.0741346E+001
 8.8000037E+002, 1.1926636E-002, 9.8509682E+001, 7.8670157E+001, 8.9910073E+001, 9.4272162E+001, 9.4272162E+001, 9.4272162E+001, 9.4272162E+001, 9.4272162E+001, 9.4272162E+001, 9.4272162E+001, 8.8104811E-002, 5.1565042E-003, 9.3261315E-002, 9.3261315E-002, 3.0145762E+001
 8.9000125E+002, 1.1381281E-002, 9.8517128E+001, 8.0416139E+001, 9.1828202E+001, 9.4312515E+001, 9.4312515E+001, 9.4312515E+001, 9.4312515E+001, 9.4312515E+001, 9.4312515E+001, 9.4312515E+001, 9.0046906E-002, 5.4649987E-003, 9.5511905E-002, 9.5511905E-002, 3.1405676E+001
 9.0000105E+002, 1.0839030E-002, 9.8511988E+001, 8.1623411E+001, 9.3062169E+001, 9.4333530E+001, 9.4333530E+001, 9.4333530E+001, 9.4333530E+001, 9.4333530E+001, 9.4333530E+001, 9.4333530E+001, 8.8730516E-002, 4.8288150E-003, 9.3559331E-002, 9.3559331E-002, 3.0611979E+001
 9.1000076E+002, 1.0295612E-002, 9.8510051E+001, 8.2853365E+001, 9.4284319E+001, 9.4284319E+001, 9.4284319E+001, 9.4284319E+001, 9.4284319E+001, 9.4284319E+001, 9.4284319E+001, 9.4284319E+001, 8.8243094E-002, 5.3078938E-003, 9.3550988E-002, 9.3550988E-002, 3.0573104E+001
 9.2000150E+002, 9.7548868E-003, 9.8497056E+001, 8.4524756E+001, 9.4380228E+001, 9.4380228E+001, 9.4380228E+001, 9.4380228E+001, 9.4380228E+001, 9.4380228E+001, 9.4380228E+001, 9.4380228E+001, 8.6795639E-002, 4.8326405E-003, 9.1628279E-002, 9.1628279E-002, 2.9880209E+001
 9.3000012E+002, 9.2104534E-003, 9.8488757E+001, 8.5318734E+001, 9.4317412E+001, 9.4317412E+001, 9.4317412E+001, 9.4317412E+001, 9.4317412E+001, 9.4317412E+001, 9.4317412E+001, 9.4317412E+001, 8.7087852E-002, 5.1039696E-003, 9.2191822E-002, 9.2191822E-002, 3.0498654E+001
 9.4000123E+002, 8.6636772E-003, 9.8511626E+001, 8.7438329E+001, 9.4412680E+001, 9.4412680E+001, 9.4412680E+001, 9.4412680E+001, 9.4412680E+001, 9.4412680E+001, 9.4412680E+001, 9.4412680E+001, 8.9087422E-002, 5.0042843E-003, 9.4091706E-002, 9.4091706E-002, 3.1548804E+001
 9.5000117E+002, 8.0928609E-003, 9.8543878E+001, 8.7788553E+001, 9.4197888E+001, 9.4197888E+001, 9.4197888E+001, 9.4197888E+001, 9.4197888E+001, 9.4197888E+001, 9.4197888E+001, 9.4197888E+001, 8.9927673E-002, 4.7849041E-003, 9.4712577E-002, 9.4712577E-002, 3.2017832E+001
 9.6000103E+002, 7.5257965E-003, 9.8579669E+001, 9.0179172E+001, 9.4441780E+001, 9.4441780E+001, 9.4441780E+001, 9.4441780E+001, 9.4441780E+001, 9.4441780E+001, 9.4441780E+001, 9.4441780E+001, 8.7078017E-002, 4.7801973E-003, 9.1858214E-002, 9.1858214E-002, 3.0692137E+001
 9.7000089E+002, 6.9501072E-003, 9.8514224E+001, 9.0703190E+001, 9.4309924E+001, 9.4309924E+001, 9.4309924E+001, 9.4309924E+001, 9.4309924E+001, 9.4309924E+001, 9.4309924E+001, 9.4309924E+001, 8.9064976E-002, 4.7879850E-003, 9.3852961E-002, 9.3852961E-002, 3.1706890E+001
 9.8000013E+002, 6.3742475E-003, 9.8578584E+001, 9.2360795E+001, 9.4340502E+001, 9.4340502E+001, 9.4340502E+001, 9.4340502E+001, 9.4340502E+001, 9.4340502E+001, 9.4340502E+001, 9.4340502E+001, 9.0299230E-002, 5.0573568E-003, 9.5356587E-002, 9.5356587E-002, 3.3032569E+001
 9.9000080E+002, 5.7718381E-003, 9.8589617E+001, 9.3613607E+001, 9.4374756E+001, 9.4374756E+001, 9.4374756E+001, 9.4374756E+001, 9.4374756E+001, 9.4374756E+001, 9.4374756E+001, 9.4374756E+001, 8.8138906E-002, 4.7709132E-003, 9.2909819E-002, 9.2909819E-002, 3.1507801E+001
 1.0000000E+003, 5.1738915E-003, 9.8605850E+001, 9.4236611E+001, 9.4236611E+001, 9.4236611E+001, 9.4236611E+001, 9.4236611E+001, 9.4236611E+001, 9.4236611E+001, 9.4236611E+001, 9.4236611E+001, 9.0689437E-002, 4.8318636E-003, 9.5521301E-002, 9.5521301E-002, 3.3426143E+001
 1.0100017E+003, 4.5853194E-003, 9.8615591E+001, 9.4587200E+001, 9.4587200E+001, 9.4587200E+001, 9.4587200E+001, 9.4587200E+001, 9.4587200E+001, 9.4587200E+001, 9.4587200E+001, 9.4587200E+001, 8.7762381E-002, 4.8362614E-003, 9.2598642E-002, 9.2598642E-002, 3.2025671E+001
 1.0200002E+003, 3.9854725E-003, 9.8567797E+001, 9.4228498E+001, 9.4228498E+001, 9.4228498E+001, 9.4228498E+001, 9.4228498E+001, 9.4228498E+001, 9.4228498E+001, 9.4228498E+001, 9.4228498E+001, 9.0090598E-002, 4.8864379E-003, 9.4977036E-002, 9.4977036E-002, 3.3359658E+001
 1.0300010E+003, 3.3747187E-003, 9.8601590E+001, 9.4354029E+001, 9.4354029E+001, 9.4354029E+001, 9.4354029E+001, 9.4354029E+001, 9.4354029E+001, 9.4354029E+001, 9.4354029E+001, 9.4354029E+001, 8.8443037E-002, 4.8032614E-003, 9.3246298E-002, 9.3246298E-002, 3.2797762E+001
 1.0400009E+003, 2.7566051E-003, 9.8573663E+001, 9.4530175E+001, 9.4530175E+001, 9.4530175E+001, 9.4530175E+001, 9.4530175E+001, 9.4530175E+001, 9.4530175E+001, 9.4530175E+001, 9.4530175E+001, 8.8127865E-002, 4.6989035E-003, 9.2826768E-002, 9.2826768E-002, 3.2801121E+001
 1.0500001E+003, 2.1373742E-003, 9.8678894E+001, 9.4187703E+001, 9.4187703E+001, 9.4187703E+001, 9.4187703E+001, 9.4187703E+001, 9.4187703E+001, 9.4187703E+001, 9.4187703E+001, 9.4187703E+001, 9.0061494E-002, 4.7445347E-003, 9.4806029E-002, 9.4806029E-002, 3.4117511E+001
 1.0600002E+003, 1.5255032E-003, 9.8817004E+001, 9.4591659E+001, 9.4591659E+001, 9.4591659E+001, 9.4591659E+001, 9.4591659E+001, 9.4591659E+001, 9.4591659E+001, 9.4591659E+001, 9.4591659E+001, 8.8687066E-002, 4.9136508E-003, 9.3600716E-002, 9.3600716E-002, 3.3585696E+001
 1.0700009E+003, 8.7757896E-004, 9.8579047E+001, 9.4325915E+001, 9.4325915E+001, 9.4325915E+001, 9.4325915E+001, 9.4325915E+001, 9.4325915E+001, 9.4325915E+001, 9.4325915E+001, 9.4325915E+001, 9.0670204E-002, 4.5794463E-003, 9.5249650E-002, 9.5249650E-002, 3.4854160E+001
 1.0800008E+003, 3.1240912E-004, 9.8492216E+001, 9.6963094E+001, 9.6963094E+001, 9.6963094E+001, 9.6963094E+001, 9.6963094E+001, 9.6963094E+001, 9.6963094E+001, 9.6963094E+001, 9.6963094E+001, 9.1267551E-002, 4.6558887E-003, 9.5923440E-002, 9.5923440E-002, 3.4713783E+001
 1.0900013E+003,-4.2088911E-004, 1.0440143E+002, 1.0433654E+002, 1.0433654E+002, 1.0433654E+002, 1.0433654E+002, 1.0433654E+002, 1.0433654E+002, 1.0433654E+002, 1.0433654E+002, 1.0433654E+002, 8.9160281E-002, 5.0725970E-003, 9.4232878E-002, 9.4232878E-002, 3.2719043E+001
 1.1000006E+003,-4.5454545E-004, 1.1700722E+002, 1.1694755E+002, 1.1694755E+002, 1.1694755E+002, 1.1694755E+002, 1.1694755E+002, 1.1694755E+002, 1.1694755E+002, 1.1694755E+002, 1.1694755E+002, 8.7674882E-002, 5.2025568E-003, 9.2877439E-002, 9.2877439E-002, 3.1853552E+001
 1.1100012E+003,-4.5454545E-004, 1.2791559E+002, 1.2785736E+002, 1.2785736E+002, 1.2785736E+002, 1.2785736E+002, 1.2785736E+002, 1.2785736E+002, 1.2785736E+002, 1.2785736E+002, 1.2785736E+002, 8.5805995E-002, 5.4772486E-003, 9.1283244E-002, 9.1283244E-002, 3.1044149E+001
 1.1200010E+003,-4.5454545E-004, 1.3776952E+002, 1.3771305E+002, 1.3771305E+002, 1.3771305E+002, 1.3771305E+002, 1.3771305E+002, 1.3771305E+002, 1.3771305E+002, 1.3771305E+002, 1.3771305E+002, 8.3706997E-002, 5.6912282E-003, 8.9398226E-002, 8.9398226E-002, 2.8604347E+001
 1.1300001E+003,-4.5454545E-004, 1.4673433E+002, 1.4667834E+002, 1.4667834E+002, 1.4667834E+002, 1.4667834E+002, 1.4667834E+002, 1.4667834E+002, 1.4667834E+002, 1.4667834E+002, 1.4667834E+002, 8.2538890E-002, 6.5761479E-003, 8.9115038E-002, 8.9115038E-002, 2.6612584E+001
 1.1400007E+003,-4.5454545E-004, 1.5537843E+002, 1.5532351E+002, 1.5532351E+002, 1.5532351E+002, 1.5532351E+002, 1.5532351E+002, 1.5532351E+002, 1.5532351E+002, 1.5532351E+002, 1.5532351E+002, 8.1190175E-002, 6.4301644E-003, 8.7620340E-002, 8.7620340E-002, 2.5778729E+001
 1.1500012E+003,-4.5454545E-004, 1.6334303E+002, 1.6328896E+002, 1.6328896E+002, 1.6328896E+002, 1.6328896E+002, 1.6328896E+002, 1.6328896E+002, 1.6328896E+002, 1.6328896E+002, 1.6328896E+002, 8.0645464E-002, 6.8557844E-003, 8.7501248E-002, 8.7501248E-002, 2.5589825E+001
 1.1600014E+003,-4.5454545E-004, 1.7081117E+002, 1.7075879E+002, 1.7075879E+002, 1.7075879E+002, 1.7075879E+002, 1.7075879E+002, 1.7075879E+002, 1.7075879E+002, 1.7075879E+002, 1.7075879E+002, 7.8236421E-002, 6.4661098E-003, 8.4702531E-002, 8.4702531E-002, 2.3839089E+001
 1.1700004E+003,-4.5454545E-004, 1.7810116E+002, 1.7804833E+002, 1.7804833E+002, 1.7804833E+002, 1.7804833E+002, 1.7804833E+002, 1.7804833E+002, 1.7804833E+002, 1.7804833E+002, 1.7804833E+002, 7.7432213E-002, 6.6639328E-003, 8.4096146E-002, 8.4096146E-002, 2.3034926E+001
 1.1800012E+003,-4.5454545E-004, 1.8518016E+002, 1.8512724E+002, 1.8512724E+002, 1.8512724E+002, 1.8512724E+002, 1.8512724E+002, 1.8512724E+002, 1.8512724E+002, 1.8512724E+002, 1.8512724E+002, 7.8434718E-002, 6.7215168E-003, 8.5156234E-002, 8.5156234E-002, 2.3552594E+001
 1.1900004E+003,-4.5454545E-004, 1.9211531E+002, 1.9206330E+002, 1.9206330E+002, 1.9206330E+002, 1.9206330E+002, 1.9206330E+002, 1.9206330E+002, 1.9206330E+002, 1.9206330E+002, 1.9206330E+002, 7.7748374E-002, 6.5703684E-003, 8.4318742E-002, 8.4318742E-002, 2.3262954E+001
 1.2000008E+003,-4.5454545E-004, 1.9859703E+002, 1.9854614E+002, 1.9854614E+002, 1.9854614E+002, 1.9854614E+002, 1.9854614E+002, 1.9854614E+002, 1.9854614E+002, 1.9854614E+002, 1.9854614E+002, 7.6045028E-002, 6.7067633E-003, 8.2751791E-002, 8.2751791E-002, 2.1597795E+001
 1.2100007E+003,-4.5454545E-004, 2.0488867E+002, 2.0483764E+002, 2.0483764E+002, 2.0483764E+002, 2.0483764E+002, 2.0483764E+002, 2.0483764E+002, 2.0483764E+002, 2.0483764E+002, 2.0483764E+002, 7.5084447E-002, 7.3401612E-003, 8.2424608E-002, 8.2424608E-002, 2.0390103E+001
 1.2200001E+003,-4.5454545E-004, 2.1123375E+002, 2.1118261E+002, 2.1118261E+002, 2.1118261E+002, 2.1118261E+002, 2.1118261E+002, 2.1118261E+002, 2.1118261E+002, 2.1118261E+002, 2.1118261E+002, 7.3049624E-002, 8.8500125E-003, 8.1899636E-002, 8.1899636E-002, 1.8052596E+001
 1.2300001E+003,-4.5454545E-004, 2.1748248E+002, 2.1743104E+002, 2.1743104E+002, 2.1743104E+002, 2.1743104E+002, 2.1743104E+002, 2.1743104E+002, 2.1743104E+002, 2.1743104E+002, 2.1743104E+002, 7.0877879E-002, 1.0418708E-002, 8.1296586E-002, 8.1296586E-002, 1.6389143E+001
 1.2400006E+003,-4.5454545E-004, 2.2391758E+002, 2.2386562E+002, 2.2386562E+002, 2.2386562E+002, 2.2386562E+002, 2.2386562E+002, 2.2386562E+002, 2.2386562E+002, 2.2386562E+002, 2.2386562E+002, 7.0097765E-002, 1.0538447E-002, 8.0636213E-002, 8.0636213E-002, 1.5767941E+001
 1.2500014E+003,-4.5454545E-004, 2.2994550E+002, 2.2989495E+002, 2.2989495E+002, 2.2989495E+002, 2.2989495E+002, 2.2989495E+002, 2.2989495E+002, 2.2989495E+002, 2.2989495E+002, 2.2989495E+002, 6.9233754E-002, 1.0319769E-002, 7.9553523E-002, 7.9553523E-002, 1.5561978E+001
 1.2600014E+003,-4.5454545E-004, 2.3595357E+002, 2.3590173E+002, 2.3590173E+002, 2.3590173E+002, 2.3590173E+002, 2.3590173E+002, 2.3590173E+002, 2.3590173E+002, 2.3590173E+002, 2.3590173E+002, 6.8854698E-002, 1.1480436E-002, 8.0335134E-002, 8.0335134E-002, 1.5050575E+001
 1.2700004E+003,-4.5454545E-004, 2.4261711E+002, 2.4256232E+002, 2.4256232E+002, 2.4256232E+002, 2.4256232E+002, 2.4256232E+002, 2.4256232E+002, 2.4256232E+002, 2.4256232E+002, 2.4256232E+002, 6.8680509E-002, 1.4618607E-002, 8.3299116E-002, 8.3299116E-002, 1.4571354E+001
 1.2800011E+003,-4.5454545E-004, 2.4947132E+002, 2.4941658E+002, 2.4941658E+002, 2.4941658E+002, 2.4941658E+002, 2.4941658E+002, 2.4941658E+002, 2.4941658E+002, 2.4941658E+002, 2.4941658E+002, 6.8552673E-002, 1.3037731E-002, 8.1590404E-002, 8.1590404E-002, 1.4336078E+001
 1.2900003E+003,-4.5454545E-004, 2.5574748E+002, 2.5569582E+002, 2.5569582E+002, 2.5569582E+002, 2.5569582E+002, 2.5569582E+002, 2.5569582E+002, 2.5569582E+002, 2.5569582E+002, 2.5569582E+002, 6.6200305E-002, 1.2419516E-002, 7.8619821E-002, 7.8619821E-002, 1.3956157E+001
 1.3000001E+003,-4.5454545E-004, 2.6171504E+002, 2.6166169E+002, 2.6166169E+002, 2.6166169E+002, 2.6166169E+002, 2.6166169E+002, 2.6166169E+002, 2.6166169E+002, 2.6166169E+002, 2.6166169E+002, 6.8616155E-002, 1.2406775E-002, 8.1022930E-002, 8.1022930E-002, 1.4635200E+001
 1.3100014E+003,-4.5454545E-004, 2.6760817E+002, 2.6755713E+002, 2.6755713E+002, 2.6755713E+002, 2.6755713E+002, 2.6755713E+002, 2.6755713E+002, 2.6755713E+002, 2.6755713E+002, 2.6755713E+002, 6.7657678E-002, 1.2062608E-002, 7.9720286E-002, 7.9720286E-002, 1.4683099E+001
 1.3200000E+003,-4.5454545E-004, 2.7357578E+002, 2.7352246E+002, 2.7352246E+002, 2.7352246E+002, 2.7352246E+002, 2.7352246E+002, 2.7352246E+002, 2.7352246E+002, 2.7352246E+002, 2.7352246E+002, 6.8457318E-002, 1.2745628E-002, 8.1202945E-002, 8.1202945E-002, 1.5015368E+001
 1.3300012E+003,-4.5454545E-004, 2.7996178E+002, 2.7990342E+002, 2.7990342E+002, 2.7990342E+002, 2.7990342E+002, 2.7990342E+002, 2.7990342E+002, 2.7990342E+002, 2.7990342E+002, 2.7990342E+002, 7.4446872E-002, 1.7547483E-002, 9.1994355E-002, 9.1994355E-002, 1.5411803E+001
 1.3400009E+003,-4.5454545E-004, 2.9075747E+002, 2.9067523E+002, 2.9067523E+002, 2.9067523E+002, 2.9067523E+002, 2.9067523E+002, 2.9067523E+002, 2.9067523E+002, 2.9067523E+002, 2.9067523E+002, 8.0215484E-002, 2.3128250E-002, 1.0334373E-001, 1.0334373E-001, 1.4738678E+001
 1.3500010E+003,-4.5454545E-004, 3.0319997E+002, 3.0312324E+002, 3.0312324E+002, 3.0312324E+002, 3.0312324E+002, 3.0312324E+002, 3.0312324E+002, 3.0312324E+002, 3.0312324E+002, 3.0312324E+002, 7.7915554E-002, 2.3088386E-002, 1.0100394E-001, 1.0100394E-001, 1.4487291E+001
 1.3600017E+003,-4.5454545E-004, 3.1231030E+002, 3.1224266E+002, 3.1224266E+002, 3.1224266E+002, 3.1224266E+002, 3.1224266E+002, 3.1224266E+002, 3.1224266E+002, 3.1224266E+002, 3.1224266E+002, 7.6785554E-002, 2.1742672E-002, 9.8528227E-002, 9.8528227E-002, 1.4600158E+001
 1.3700003E+003,-4.5454545E-004, 3.2021280E+002, 3.2014761E+002, 3.2014761E+002, 3.2014761E+002, 3.2014761E+002, 3.2014761E+002, 3.2014761E+002, 3.2014761E+002, 3.2014761E+002, 3.2014761E+002, 7.4514066E-002, 2.2036740E-002, 9.6550806E-002, 9.6550806E-002, 1.4470904E+001
 1.3800007E+003,-4.5454545E-004, 3.2785238E+002, 3.2778679E+002, 3.2778679E+002, 3.2778679E+002, 3.2778679E+002, 3.2778679E+002, 3.2778679E+002, 3.2778679E+002, 3.2778679E+002, 3.2778679E+002, 7.3984933E-002, 2.1061756E-002, 9.5046688E-002, 9.5046688E-002, 1.4516983E+001
 1.3900006E+003,-4.5454545E-004, 3.3430460E+002, 3.3424616E+002, 3.3424616E+002, 3.3424616E+002, 3.3424616E+002, 3.3424616E+002, 3.3424616E+002, 3.3424616E+002, 3.3424616E+002, 3.3424616E+002, 7.1682011E-002, 2.0528158E-002, 9.2210170E-002, 9.2210170E-002, 1.4468172E+001
 1.4000010E+003,-4.5454545E-004, 3.3959748E+002, 3.3954087E+002, 3.3954087E+002, 3.3954087E+002, 3.3954087E+002, 3.3954087E+002, 3.3954087E+002, 3.3954087E+002, 3.3954087E+002, 3.3954087E+002, 7.1124200E-002, 1.9747363E-002, 9.0871563E-002, 9.0871563E-002, 1.4730288E+001
 1.4100017E+003,-4.5454545E-004, 3.4684725E+002, 3.4677637E+002, 3.4677637E+002, 3.4677637E+002, 3.4677637E+002, 3.4677637E+002, 3.4677637E+002, 3.4677637E+002, 3.4677637E+002, 3.4677637E+002, 7.1842928E-002, 2.3226473E-002, 9.5069400E-002, 9.5069400E-002, 1.3579780E+001
 1.4200014E+003,-4.5454545E-004, 3.5595096E+002, 3.5587927E+002, 3.5587927E+002, 3.5587927E+002, 3.5587927E+002, 3.5587927E+002, 3.5587927E+002, 3.5587927E+002, 3.5587927E+002, 3.5587927E+002, 7.3542303E-002, 3.1318084E-002, 1.0486039E-001, 1.0486039E-001, 1.1389965E+001
 1.4300002E+003,-4.5454545E-004, 3.6505130E+002, 3.6497590E+002, 3.6497590E+002, 3.6497590E+002, 3.6497590E+002, 3.6497590E+002, 3.6497590E+002, 3.6497590E+002, 3.6497590E+002, 3.6497590E+002, 7.3601035E-002, 3.3505412E-002, 1.0710645E-001, 1.0710645E-001, 1.0975597E+001
 1.4400016E+003,-4.5454545E-004, 3.7586224E+002, 3.7577746E+002, 3.7577746E+002, 3.7577746E+002, 3.7577746E+002, 3.7577746E+002, 3.7577746E+002, 3.7577746E+002, 3.7577746E+002, 3.7577746E+002, 7.3514850E-002, 3.6328363E-002, 1.0984321E-001, 1.0984321E-001, 9.7520381E+000
 1.4500003E+003,-4.5454545E-004, 3.8781422E+002, 3.8772748E+002, 3.8772748E+002, 3.8772748E+002, 3.8772748E+002, 3.8772748E+002, 3.8772748E+002, 3.8772748E+002, 3.8772748E+002, 3.8772748E+002, 7.0217671E-002, 3.9187735E-002, 1.0940541E-001, 1.0940541E-001, 8.0321598E+000
 1.4600009E+003,-4.5454545E-004, 3.9934339E+002, 3.9925689E+002, 3.9925689E+002, 3.9925689E+002, 3.9925689E+002, 3.9925689E+002, 3.9925689E+002, 3.9925689E+002, 3.9925689E+002, 3.9925689E+002, 6.7323213E-002, 3.9054851E-002, 1.0637806E-001, 1.0637806E-001, 7.4215162E+000
 1.4700018E+003,-4.5454545E-004, 4.0928869E+002, 4.0920673E+002, 4.0920673E+002, 4.0920673E+002, 4.0920673E+002, 4.0920673E+002, 4.0920673E+002, 4.0920673E+002, 4.0920673E+002, 4.0920673E+002, 6.3931621E-002, 3.8001523E-002, 1.0193314E-001, 1.0193314E-001, 6.9215331E+000
 1.4800010E+003,-4.5454545E-004, 4.1687925E+002, 4.1680759E+002, 4.1680759E+002, 4.1680759E+002, 4.1680759E+002, 4.1680759E+002, 4.1680759E+002, 4.1680759E+002, 4.1680759E+002, 4.1680759E+002, 5.7264745E-002, 3.8096071E-002, 9.5360816E-002, 9.5360816E-002, 5.8982898E+000
 1.4900012E+003,-4.5454545E-004, 4.2401145E+002, 4.2394214E+002, 4.2394214E+002, 4.2394214E+002, 4.2394214E+002, 4.2394214E+002, 4.2394214E+002, 4.2394214E+002, 4.2394214E+002, 4.2394214E+002, 5.4860148E-002, 3.8551242E-002, 9.3411390E-002, 9.3411390E-002, 5.6891997E+000
 1.5000015E+003,-4.5454545E-004, 4.2865840E+002, 4.2859663E+002, 4.2859663E+002, 4.2859663E+002, 4.2859663E+002, 4.2859663E+002, 4.2859663E+002, 4.2859663E+002, 4.2859663E+002, 4.2859663E+002, 5.1843430E-002, 3.8713641E-002, 9.0557071E-002, 9.0557071E-002, 5.3246575E+000
 1.5100006E+003,-4.5454545E-004, 4.3322028E+002, 4.3316473E+002, 4.3316473E+002, 4.3316473E+002, 4.3316473E+002, 4.3316473E+002, 4.3316473E+002, 4.3316473E+002, 4.3316473E+002, 4.3316473E+002, 4.4348136E-002, 3.9582766E-002, 8.3930902E-002, 8.3930902E-002, 4.2618525E+000
 1.5200005E+003,-4.5454545E-004, 4.3402602E+002, 4.3398520E+002, 4.3398520E+002, 4.3398520E+002, 4.3398520E+002, 4.3398520E+002, 4.3398520E+002, 4.3398520E+002, 4.3398520E+002, 4.3398520E+002, 4.1660879E-002, 3.8744457E-002, 8.0405336E-002, 8.0405336E-002, 3.9285547E+000
 1.5300018E+003,-4.5454545E-004, 4.3166781E+002, 4.3164819E+002, 4.3164819E+002, 4.3164819E+002, 4.3164819E+002, 4.3164819E+002, 4.3164819E+002, 4.3164819E+002, 4.3164819E+002, 4.3164819E+002, 3.0722944E-002, 2.9842071E-002, 6.0565015E-002, 6.0565015E-002, 3.0897812E+000
 1.5400026E+003,-4.5454545E-004, 4.2301587E+002, 4.2302576E+002, 4.2302576E+002, 4.2302576E+002, 4.2302576E+002, 4.2302576E+002, 4.2302576E+002, 4.2302576E+002, 4.2302576E+002, 4.2302576E+002, 2.3249063E-002, 2.3714542E-002, 4.6963605E-002, 4.6963605E-002, 2.6200210E+000
 1.5500009E+003,-4.5454545E-004, 4.0936196E+002, 4.0938801E+002, 4.0938801E+002, 4.0938801E+002, 4.0938801E+002, 4.0938801E+002, 4.0938801E+002, 4.0938801E+002, 4.0938801E+002, 4.0938801E+002, 1.5711148E-002, 1.8915454E-002, 3.4626602E-002, 3.4626602E-002, 1.9524583E+000
 1.5600020E+003,-4.5454545E-004, 3.9691046E+002, 3.9693421E+002, 3.9693421E+002, 3.9693421E+002, 3.9693421E+002, 3.9693421E+002, 3.9693421E+002, 3.9693421E+002, 3.9693421E+002, 3.9693421E+002, 1.5773693E-002, 1.7906713E-002, 3.3680406E-002, 3.3680406E-002, 1.9292035E+000
 1.5700007E+003,-4.5454545E-004, 3.8629952E+002, 3.8631926E+002, 3.8631926E+002, 3.8631926E+002, 3.8631926E+002, 3.8631926E+002, 3.8631926E+002, 3.8631926E+002, 3.8631926E+002, 3.8631926E+002, 1.7656921E-002, 1.8195851E-002, 3.5852772E-002, 3.5852772E-002, 1.9968041E+000
 1.5800002E+003,-4.5454545E-004, 3.7784374E+002, 3.7786071E+002, 3.7786071E+002, 3.7786071E+002, 3.7786071E+002, 3.7786071E+002, 3.7786071E+002, 3.7786071E+002, 3.7786071E+002, 3.7786071E+002, 1.8111562E-002, 1.8890714E-002, 3.7002276E-002, 3.7002276E-002, 1.9812653E+000
 1.5900016E+003,-4.5454545E-004, 3.7036071E+002, 3.7037497E+002, 3.7037497E+002, 3.7037497E+002, 3.7037497E+002, 3.7037497E+002, 3.7037497E+002, 3.7037497E+002, 3.7037497E+002, 3.7037497E+002, 1.8105370E-002, 1.9589805E-002, 3.7695175E-002, 3.7695175E-002, 1.9678624E+000
 1.6000016E+003,-4.5454545E-004, 3.6397416E+002, 3.6398557E+002, 3.6398557E+002, 3.6398557E+002, 3.6398557E+002, 3.6398557E+002, 3.6398557E+002, 3.6398557E+002, 3.6398557E+002, 3.6398557E+002, 1.9412917E-002, 1.9611878E-002, 3.9024795E-002, 3.9024795E-002, 2.0292584E+000
 1.6100030E+003,-4.5454545E-004, 3.5809644E+002, 3.5810843E+002, 3.5810843E+002, 3.5810843E+002, 3.5810843E+002, 3.5810843E+002, 3.5810843E+002, 3.5810843E+002, 3.5810843E+002, 3.5810843E+002, 1.8773680E-002, 1.9395284E-002, 3.8168964E-002, 3.8168964E-002, 1.9928967E+000
 1.6200023E+003,-4.5454545E-004, 3.5126702E+002, 3.5129227E+002, 3.5129227E+002, 3.5129227E+002, 3.5129227E+002, 3.5129227E+002, 3.5129227E+002, 3.5129227E+002, 3.5129227E+002, 3.5129227E+002, 9.2500624E-003, 5.8350251E-003, 1.5085088E-002, 1.5085088E-002, 1.7432455E+000
