s,C,C,kg/m2
 1.6760000E+003, 2.9904000E+002, 2.9915170E+002, 7.6270712E-003
 1.6800000E+003, 2.9976000E+002, 2.9980709E+002, 7.5613101E-003
 1.6850000E+003, 3.0048000E+002, 3.0046281E+002, 7.4993367E-003
 1.6900000E+003, 3.0128000E+002, 3.0119152E+002, 7.4343975E-003
 1.6950000E+003, 3.0220800E+002, 3.0199209E+002, 7.3733010E-003
 1.7000000E+003, 3.0304000E+002, 3.0278228E+002, 7.3153753E-003
 1.7040000E+003, 3.0376000E+002, 3.0344621E+002, 7.2660662E-003
 1.7090000E+003, 3.0448000E+002, 3.0411114E+002, 7.2194623E-003
 1.7140000E+003, 3.0528000E+002, 3.0485075E+002, 7.1704830E-003
 1.7190000E+003, 3.0620800E+002, 3.0566378E+002, 7.1242513E-003
 1.7240000E+003, 3.0704000E+002, 3.0646732E+002, 7.0802753E-003
 1.7280000E+003, 3.0776000E+002, 3.0714382E+002, 7.0427216E-003
 1.7330000E+003, 3.0848000E+002, 3.0782211E+002, 7.0071150E-003
 1.7380000E+003, 3.0928000E+002, 3.0857687E+002, 6.9695746E-003
 1.7430000E+003, 3.1020800E+002, 3.0940378E+002, 6.9340236E-003
 1.7480000E+003, 3.1104000E+002, 3.1021792E+002, 6.9001081E-003
 1.7520000E+003, 3.1176000E+002, 3.1090098E+002, 6.8710727E-003
 1.7570000E+003, 3.1248000E+002, 3.1158362E+002, 6.8434803E-003
 1.7620000E+003, 3.1328000E+002, 3.1234321E+002, 6.8143284E-003
 1.7670000E+003, 3.1420800E+002, 3.1318114E+002, 6.7866538E-003
 1.7720000E+003, 3.1504000E+002, 3.1401325E+002, 6.7601758E-003
 1.7760000E+003, 3.1576000E+002, 3.1471631E+002, 6.7374362E-003
 1.7810000E+003, 3.1648000E+002, 3.1542123E+002, 6.7157555E-003
 1.7860000E+003, 3.1728000E+002, 3.1620510E+002, 6.6927751E-003
 1.7910000E+003, 3.1820800E+002, 3.1706050E+002, 6.6708932E-003
 1.7960000E+003, 3.1904000E+002, 3.1790314E+002, 6.6499119E-003
 1.8000000E+003, 3.1976000E+002, 3.1861259E+002, 6.6318632E-003
 1.8050000E+003, 3.2048000E+002, 3.1932272E+002, 6.6146299E-003
 1.8100000E+003, 3.2128000E+002, 3.2011173E+002, 6.5963383E-003
 1.8150000E+003, 3.2220800E+002, 3.2097239E+002, 6.5788959E-003
 1.8200000E+003, 3.2304000E+002, 3.2182077E+002, 6.5621479E-003
 1.8240000E+003, 3.2376000E+002, 3.2253557E+002, 6.5477200E-003
 1.8290000E+003, 3.2448000E+002, 3.2325099E+002, 6.5339239E-003
 1.8340000E+003, 3.2528000E+002, 3.2404606E+002, 6.5192593E-003
 1.8390000E+003, 3.2620800E+002, 3.2491317E+002, 6.5052535E-003
 1.8440000E+003, 3.2704000E+002, 3.2576829E+002, 6.4917849E-003
 1.8480000E+003, 3.2776000E+002, 3.2648947E+002, 6.4801644E-003
 1.8530000E+003, 3.2848000E+002, 3.2721116E+002, 6.4690355E-003
 1.8580000E+003, 3.2928000E+002, 3.2801272E+002, 6.4571878E-003
 1.8630000E+003, 3.3020800E+002, 3.2888561E+002, 6.4458544E-003
 1.8680000E+003, 3.3104000E+002, 3.2974486E+002, 6.4349397E-003
 1.8720000E+003, 3.3176000E+002, 3.3046797E+002, 6.4255101E-003
 1.8770000E+003, 3.3248000E+002, 3.3119067E+002, 6.4164677E-003
 1.8820000E+003, 3.3328000E+002, 3.3199271E+002, 6.4068288E-003
 1.8870000E+003, 3.3420800E+002, 3.3286562E+002, 6.3975952E-003
 1.8920000E+003, 3.3504000E+002, 3.3372510E+002, 6.3886899E-003
 1.8960000E+003, 3.3576000E+002, 3.3444921E+002, 6.3809841E-003
 1.9010000E+003, 3.3648000E+002, 3.3517316E+002, 6.3735818E-003
 1.9060000E+003, 3.3728000E+002, 3.3597668E+002, 6.3656765E-003
 1.9110000E+003, 3.3820800E+002, 3.3685124E+002, 6.3580872E-003
 1.9160000E+003, 3.3904000E+002, 3.3771216E+002, 6.3507511E-003
 1.9200000E+003, 3.3976000E+002, 3.3843730E+002, 6.3443883E-003
 1.9250000E+003, 3.4048000E+002, 3.3916230E+002, 6.3382606E-003
 1.9300000E+003, 3.4128000E+002, 3.3996714E+002, 6.3316986E-003
 1.9350000E+003, 3.4220800E+002, 3.4084311E+002, 6.3253787E-003
 1.9400000E+003, 3.4304000E+002, 3.4170549E+002, 6.3192483E-003
 1.9440000E+003, 3.4376000E+002, 3.4243226E+002, 6.3139119E-003
 1.9490000E+003, 3.4448000E+002, 3.4315888E+002, 6.3087523E-003
 1.9540000E+003, 3.4528000E+002, 3.4396535E+002, 6.3032029E-003
 1.9590000E+003, 3.4620800E+002, 3.4484302E+002, 6.2978312E-003
 1.9640000E+003, 3.4704000E+002, 3.4570718E+002, 6.2925909E-003
 1.9680000E+003, 3.4776000E+002, 3.4643554E+002, 6.2880028E-003
 1.9730000E+003, 3.4848000E+002, 3.4716363E+002, 6.2835385E-003
 1.9780000E+003, 3.4928000E+002, 3.4797159E+002, 6.2787038E-003
 1.9830000E+003, 3.5020800E+002, 3.4885059E+002, 6.2739858E-003
 1.9880000E+003, 3.5104000E+002, 3.4971665E+002, 6.2693414E-003
 1.9920000E+003, 3.5176000E+002, 3.5045638E+002, 6.2652369E-003
 1.9970000E+003, 3.5248000E+002, 3.5120440E+002, 6.2611979E-003
 2.0020000E+003, 3.5328000E+002, 3.5201033E+002, 6.2567745E-003
 2.0070000E+003, 3.5420800E+002, 3.5288765E+002, 6.2524061E-003
 2.0120000E+003, 3.5504000E+002, 3.5375116E+002, 6.2480484E-003
 2.0160000E+003, 3.5576000E+002, 3.5447888E+002, 6.2441476E-003
 2.0210000E+003, 3.5648000E+002, 3.5520676E+002, 6.2402607E-003
 2.0260000E+003, 3.5728000E+002, 3.5601483E+002, 6.2359432E-003
 2.0310000E+003, 3.5820800E+002, 3.5689498E+002, 6.2316057E-003
 2.0360000E+003, 3.5904000E+002, 3.5776122E+002, 6.2271992E-003
 2.0400000E+003, 3.5976000E+002, 3.5849145E+002, 6.2231856E-003
 2.0450000E+003, 3.6048000E+002, 3.5922181E+002, 6.2191149E-003
 2.0500000E+003, 3.6128000E+002, 3.6003255E+002, 6.2145108E-003
 2.0550000E+003, 3.6220800E+002, 3.6091533E+002, 6.2097939E-003
 2.0600000E+003, 3.6304000E+002, 3.6178412E+002, 6.2049049E-003
 2.0640000E+003, 3.6376000E+002, 3.6251667E+002, 6.2003696E-003
 2.0690000E+003, 3.6448000E+002, 3.6324927E+002, 6.1956865E-003
 2.0740000E+003, 3.6528000E+002, 3.6406245E+002, 6.1902965E-003
 2.0790000E+003, 3.6620800E+002, 3.6494763E+002, 6.1846731E-003
 2.0840000E+003, 3.6704000E+002, 3.6581888E+002, 6.1787401E-003
 2.0880000E+003, 3.6776000E+002, 3.6655385E+002, 6.1731510E-003
 2.0930000E+003, 3.6848000E+002, 3.6728895E+002, 6.1672960E-003
 2.0980000E+003, 3.6928000E+002, 3.6810505E+002, 6.1604662E-003
 2.1030000E+003, 3.7020800E+002, 3.6899338E+002, 6.1532461E-003
 2.1080000E+003, 3.7104000E+002, 3.6986808E+002, 6.1455348E-003
 2.1120000E+003, 3.7176000E+002, 3.7060645E+002, 6.1381977E-003
 2.1170000E+003, 3.7248000E+002, 3.7134515E+002, 6.1304440E-003
 2.1220000E+003, 3.7328000E+002, 3.7216536E+002, 6.1213307E-003
 2.1270000E+003, 3.7420800E+002, 3.7305833E+002, 6.1116304E-003
 2.1320000E+003, 3.7504000E+002, 3.7393864E+002, 6.1012109E-003
 2.1360000E+003, 3.7576000E+002, 3.7468414E+002, 6.0912557E-003
 2.1410000E+003, 3.7648000E+002, 3.7543068E+002, 6.0807021E-003
 2.1460000E+003, 3.7728000E+002, 3.7625904E+002, 6.0682722E-003
 2.1510000E+003, 3.7820800E+002, 3.7715842E+002, 6.0550290E-003
 2.1560000E+003, 3.7904000E+002, 3.7804316E+002, 6.0408097E-003
 2.1600000E+003, 3.7976000E+002, 3.7878977E+002, 6.0272468E-003
 2.1650000E+003, 3.8048000E+002, 3.7953456E+002, 6.0129115E-003
 2.1700000E+003, 3.8128000E+002, 3.8035899E+002, 5.9960987E-003
 2.1750000E+003, 3.8220800E+002, 3.8125291E+002, 5.9782862E-003
 2.1800000E+003, 3.8304000E+002, 3.8213169E+002, 5.9592898E-003
 2.1840000E+003, 3.8376000E+002, 3.8287472E+002, 5.9412986E-003
 2.1890000E+003, 3.8448000E+002, 3.8362075E+002, 5.9224261E-003
 2.1940000E+003, 3.8528000E+002, 3.8445111E+002, 5.9004639E-003
 2.1990000E+003, 3.8620800E+002, 3.8535449E+002, 5.8773978E-003
 2.2040000E+003, 3.8704000E+002, 3.8624444E+002, 5.8530274E-003
 2.2080000E+003, 3.8776000E+002, 3.8699805E+002, 5.8301589E-003
 2.2130000E+003, 3.8848000E+002, 3.8775115E+002, 5.8064099E-003
 2.2180000E+003, 3.8928000E+002, 3.8858666E+002, 5.7790759E-003
 2.2230000E+003, 3.9020800E+002, 3.8949357E+002, 5.7507277E-003
 2.2280000E+003, 3.9104000E+002, 3.9038641E+002, 5.7211753E-003
 2.2320000E+003, 3.9176000E+002, 3.9114210E+002, 5.6938013E-003
 2.2370000E+003, 3.9248000E+002, 3.9189601E+002, 5.6657527E-003
 2.2420000E+003, 3.9328000E+002, 3.9273072E+002, 5.6339150E-003
 2.2470000E+003, 3.9420800E+002, 3.9363395E+002, 5.6013983E-003
 2.2520000E+003, 3.9504000E+002, 3.9452094E+002, 5.5680355E-003
 2.2560000E+003, 3.9576000E+002, 3.9526980E+002, 5.5375932E-003
 2.2610000E+003, 3.9648000E+002, 3.9601296E+002, 5.5068741E-003
 2.2660000E+003, 3.9728000E+002, 3.9683794E+002, 5.4725345E-003
 2.2710000E+003, 3.9820800E+002, 3.9773130E+002, 5.4380219E-003
 2.2760000E+003, 3.9904000E+002, 3.9861215E+002, 5.4031654E-003
 2.2800000E+003, 3.9976000E+002, 3.9935254E+002, 5.3718093E-003
 2.2850000E+003, 4.0048000E+002, 4.0008814E+002, 5.3406086E-003
 2.2900000E+003, 4.0128000E+002, 4.0090026E+002, 5.3062062E-003
 2.2950000E+003, 4.0220800E+002, 4.0178004E+002, 5.2721256E-003
 2.3000000E+003, 4.0304000E+002, 4.0264320E+002, 5.2381871E-003
 2.3040000E+003, 4.0376000E+002, 4.0337093E+002, 5.2080411E-003
 2.3090000E+003, 4.0448000E+002, 4.0409568E+002, 5.1783924E-003
 2.3140000E+003, 4.0528000E+002, 4.0489743E+002, 5.1460527E-003
 2.3190000E+003, 4.0620800E+002, 4.0576756E+002, 5.1143601E-003
 2.3240000E+003, 4.0704000E+002, 4.0662161E+002, 5.0831187E-003
 2.3280000E+003, 4.0776000E+002, 4.0734174E+002, 5.0556101E-003
 2.3330000E+003, 4.0848000E+002, 4.0805944E+002, 5.0287724E-003
 2.3380000E+003, 4.0928000E+002, 4.0885400E+002, 4.9997144E-003
 2.3430000E+003, 4.1020800E+002, 4.0971755E+002, 4.9714436E-003
 2.3480000E+003, 4.1104000E+002, 4.1056587E+002, 4.9437608E-003
 2.3520000E+003, 4.1176000E+002, 4.1128166E+002, 4.9195207E-003
 2.3570000E+003, 4.1248000E+002, 4.1199571E+002, 4.8959892E-003
 2.3620000E+003, 4.1328000E+002, 4.1278694E+002, 4.8706234E-003
 2.3670000E+003, 4.1420800E+002, 4.1364792E+002, 4.8460491E-003
 2.3720000E+003, 4.1504000E+002, 4.1449428E+002, 4.8220775E-003
 2.3760000E+003, 4.1576000E+002, 4.1520866E+002, 4.8011514E-003
 2.3810000E+003, 4.1648000E+002, 4.1592174E+002, 4.7808911E-003
 2.3860000E+003, 4.1728000E+002, 4.1671230E+002, 4.7591020E-003
 2.3910000E+003, 4.1820800E+002, 4.1757295E+002, 4.7380381E-003
 2.3960000E+003, 4.1904000E+002, 4.1841909E+002, 4.7175302E-003
 2.4000000E+003, 4.1976000E+002, 4.1913371E+002, 4.6996536E-003
 2.4050000E+003, 4.2048000E+002, 4.1984736E+002, 4.6823662E-003
 2.4100000E+003, 4.2128000E+002, 4.2063880E+002, 4.6637917E-003
 2.4150000E+003, 4.2220800E+002, 4.2150051E+002, 4.6458502E-003
 2.4200000E+003, 4.2304000E+002, 4.2234767E+002, 4.6283947E-003
 2.4250000E+003, 4.2384000E+002, 4.2314257E+002, 4.6115360E-003
 2.4290000E+003, 4.2456000E+002, 4.2385764E+002, 4.5968678E-003
 2.4340000E+003, 4.2528000E+002, 4.2457109E+002, 4.5826856E-003
 2.4390000E+003, 4.2620800E+002, 4.2543462E+002, 4.5674282E-003
 2.4440000E+003, 4.2704000E+002, 4.2628385E+002, 4.5525838E-003
 2.4490000E+003, 4.2784000E+002, 4.2708089E+002, 4.5382441E-003
 2.4530000E+003, 4.2856000E+002, 4.2779799E+002, 4.5257638E-003
 2.4580000E+003, 4.2928000E+002, 4.2851359E+002, 4.5136930E-003
 2.4630000E+003, 4.3020800E+002, 4.2937958E+002, 4.5007016E-003
 2.4680000E+003, 4.3104000E+002, 4.3023114E+002, 4.4880569E-003
 2.4730000E+003, 4.3184000E+002, 4.3103025E+002, 4.4758357E-003
 2.4770000E+003, 4.3256000E+002, 4.3174920E+002, 4.4651938E-003
 2.4820000E+003, 4.3328000E+002, 4.3246659E+002, 4.4548952E-003
 2.4870000E+003, 4.3420800E+002, 4.3333459E+002, 4.4438051E-003
 2.4920000E+003, 4.3504000E+002, 4.3418827E+002, 4.4330050E-003
 2.4970000E+003, 4.3584000E+002, 4.3498993E+002, 4.4225594E-003
 2.5010000E+003, 4.3656000E+002, 4.3571120E+002, 4.4134572E-003
 2.5060000E+003, 4.3728000E+002, 4.3643087E+002, 4.4046426E-003
 2.5110000E+003, 4.3820800E+002, 4.3730121E+002, 4.3951441E-003
 2.5160000E+003, 4.3904000E+002, 4.3815650E+002, 4.3858880E-003
 2.5210000E+003, 4.3984000E+002, 4.3895900E+002, 4.3769298E-003
 2.5250000E+003, 4.4056000E+002, 4.3968067E+002, 4.3691192E-003
 2.5300000E+003, 4.4128000E+002, 4.4040043E+002, 4.3615509E-003
 2.5350000E+003, 4.4220800E+002, 4.4127065E+002, 4.3533910E-003
 2.5400000E+003, 4.4304000E+002, 4.4212592E+002, 4.3454352E-003
 2.5450000E+003, 4.4384000E+002, 4.4292833E+002, 4.3377306E-003
 2.5490000E+003, 4.4456000E+002, 4.4364999E+002, 4.3310088E-003
 2.5540000E+003, 4.4528000E+002, 4.4436986E+002, 4.3244917E-003
 2.5590000E+003, 4.4620800E+002, 4.4524101E+002, 4.3174604E-003
 2.5640000E+003, 4.4704000E+002, 4.4609846E+002, 4.3106002E-003
 2.5690000E+003, 4.4784000E+002, 4.4690388E+002, 4.3039508E-003
 2.5730000E+003, 4.4856000E+002, 4.4762861E+002, 4.2981446E-003
 2.5780000E+003, 4.4928000E+002, 4.4835378E+002, 4.2925101E-003
 2.5830000E+003, 4.5020800E+002, 4.4923725E+002, 4.2864238E-003
 2.5880000E+003, 4.5104000E+002, 4.5010615E+002, 4.2804757E-003
 2.5930000E+003, 4.5184000E+002, 4.5091046E+002, 4.2747056E-003
 2.5970000E+003, 4.5256000E+002, 4.5163467E+002, 4.2696658E-003
 2.6020000E+003, 4.5328000E+002, 4.5235738E+002, 4.2647732E-003
 2.6070000E+003, 4.5420800E+002, 4.5323213E+002, 4.2594884E-003
 2.6120000E+003, 4.5504000E+002, 4.5409228E+002, 4.2543261E-003
 2.6170000E+003, 4.5584000E+002, 4.5489949E+002, 4.2493163E-003
 2.6210000E+003, 4.5656000E+002, 4.5562558E+002, 4.2449369E-003
 2.6260000E+003, 4.5728000E+002, 4.5634990E+002, 4.2406826E-003
 2.6310000E+003, 4.5820800E+002, 4.5722611E+002, 4.2360839E-003
 2.6360000E+003, 4.5904000E+002, 4.5808745E+002, 4.2315892E-003
 2.6410000E+003, 4.5984000E+002, 4.5889563E+002, 4.2272244E-003
 2.6450000E+003, 4.6056000E+002, 4.5962244E+002, 4.2234066E-003
 2.6500000E+003, 4.6128000E+002, 4.6034733E+002, 4.2196955E-003
 2.6550000E+003, 4.6220800E+002, 4.6122406E+002, 4.2156820E-003
 2.6600000E+003, 4.6304000E+002, 4.6208583E+002, 4.2117571E-003
 2.6650000E+003, 4.6384000E+002, 4.6289439E+002, 4.2079435E-003
 2.6690000E+003, 4.6456000E+002, 4.6362149E+002, 4.2046060E-003
 2.6740000E+003, 4.6528000E+002, 4.6434665E+002, 4.2013601E-003
 2.6790000E+003, 4.6620800E+002, 4.6522367E+002, 4.1978478E-003
 2.6840000E+003, 4.6704000E+002, 4.6608580E+002, 4.1944114E-003
 2.6890000E+003, 4.6784000E+002, 4.6689480E+002, 4.1910706E-003
 2.6930000E+003, 4.6856000E+002, 4.6762229E+002, 4.1881452E-003
 2.6980000E+003, 4.6928000E+002, 4.6834782E+002, 4.1852986E-003
 2.7030000E+003, 4.7020800E+002, 4.6922526E+002, 4.1822168E-003
 2.7080000E+003, 4.7104000E+002, 4.7008781E+002, 4.1792002E-003
 2.7130000E+003, 4.7184000E+002, 4.7089717E+002, 4.1762658E-003
 2.7170000E+003, 4.7256000E+002, 4.7162490E+002, 4.1736949E-003
 2.7220000E+003, 4.7328000E+002, 4.7235062E+002, 4.1711921E-003
 2.7270000E+003, 4.7420800E+002, 4.7322825E+002, 4.1684810E-003
 2.7320000E+003, 4.7504000E+002, 4.7409093E+002, 4.1658261E-003
 2.7370000E+003, 4.7584000E+002, 4.7490037E+002, 4.1632421E-003
 2.7410000E+003, 4.7656000E+002, 4.7562809E+002, 4.1609772E-003
 2.7460000E+003, 4.7728000E+002, 4.7635374E+002, 4.1587710E-003
 2.7510000E+003, 4.7820800E+002, 4.7723129E+002, 4.1563802E-003
 2.7560000E+003, 4.7904000E+002, 4.7809395E+002, 4.1540378E-003
 2.7610000E+003, 4.7984000E+002, 4.7890345E+002, 4.1517568E-003
 2.7650000E+003, 4.8056000E+002, 4.7963124E+002, 4.1497564E-003
 2.7700000E+003, 4.8128000E+002, 4.8035697E+002, 4.1478068E-003
 2.7750000E+003, 4.8220800E+002, 4.8123462E+002, 4.1456930E-003
 2.7800000E+003, 4.8304000E+002, 4.8209745E+002, 4.1436210E-003
 2.7850000E+003, 4.8384000E+002, 4.8290711E+002, 4.1416021E-003
 2.7890000E+003, 4.8456000E+002, 4.8363502E+002, 4.1398306E-003
 2.7940000E+003, 4.8528000E+002, 4.8436083E+002, 4.1381032E-003
 2.7990000E+003, 4.8620800E+002, 4.8523849E+002, 4.1362292E-003
 2.8040000E+003, 4.8704000E+002, 4.8610117E+002, 4.1343914E-003
 2.8090000E+003, 4.8784000E+002, 4.8691062E+002, 4.1325996E-003
 2.8130000E+003, 4.8856000E+002, 4.8763833E+002, 4.1310265E-003
 2.8180000E+003, 4.8928000E+002, 4.8836394E+002, 4.1294917E-003
 2.8230000E+003, 4.9020800E+002, 4.8924145E+002, 4.1278258E-003
 2.8280000E+003, 4.9104000E+002, 4.9010407E+002, 4.1261910E-003
 2.8330000E+003, 4.9184000E+002, 4.9091352E+002, 4.1245962E-003
 2.8370000E+003, 4.9256000E+002, 4.9164122E+002, 4.1231951E-003
 2.8420000E+003, 4.9328000E+002, 4.9236685E+002, 4.1218272E-003
 2.8470000E+003, 4.9420800E+002, 4.9324442E+002, 4.1203415E-003
 2.8520000E+003, 4.9504000E+002, 4.9410713E+002, 4.1188826E-003
 2.8570000E+003, 4.9584000E+002, 4.9491671E+002, 4.1174584E-003
 2.8610000E+003, 4.9656000E+002, 4.9564452E+002, 4.1162062E-003
 2.8660000E+003, 4.9728000E+002, 4.9637028E+002, 4.1149829E-003
 2.8710000E+003, 4.9820800E+002, 4.9724809E+002, 4.1136531E-003
 2.8760000E+003, 4.9904000E+002, 4.9811124E+002, 4.1123464E-003
 2.8810000E+003, 4.9984000E+002, 4.9892857E+002, 4.1110695E-003
 2.8850000E+003, 5.0056000E+002, 4.9967021E+002, 4.1099448E-003
 2.8900000E+003, 5.0128000E+002, 5.0039271E+002, 4.1088448E-003
 2.8950000E+003, 5.0220800E+002, 5.0126841E+002, 4.1076484E-003
 2.9000000E+003, 5.0304000E+002, 5.0212981E+002, 4.1064720E-003
 2.9050000E+003, 5.0384000E+002, 5.0293814E+002, 4.1053217E-003
 2.9090000E+003, 5.0456000E+002, 5.0366532E+002, 4.1043086E-003
 2.9140000E+003, 5.0528000E+002, 5.0439075E+002, 4.1033172E-003
 2.9190000E+003, 5.0620800E+002, 5.0526917E+002, 4.1022375E-003
 2.9240000E+003, 5.0704000E+002, 5.0613242E+002, 4.1011745E-003
 2.9290000E+003, 5.0784000E+002, 5.0694217E+002, 4.1001336E-003
 2.9330000E+003, 5.0856000E+002, 5.0767019E+002, 4.0992159E-003
 2.9380000E+003, 5.0928000E+002, 5.0839617E+002, 4.0983165E-003
 2.9430000E+003, 5.1020800E+002, 5.0927495E+002, 4.0973359E-003
 2.9480000E+003, 5.1104000E+002, 5.1013841E+002, 4.0963691E-003
 2.9530000E+003, 5.1184000E+002, 5.1094827E+002, 4.0954212E-003
 2.9570000E+003, 5.1256000E+002, 5.1167635E+002, 4.0945842E-003
 2.9620000E+003, 5.1328000E+002, 5.1240236E+002, 4.0937627E-003
 2.9670000E+003, 5.1420800E+002, 5.1328118E+002, 4.0928658E-003
 2.9720000E+003, 5.1504000E+002, 5.1414469E+002, 4.0919802E-003
 2.9770000E+003, 5.1584000E+002, 5.1495460E+002, 4.0911102E-003
 2.9810000E+003, 5.1656000E+002, 5.1568270E+002, 4.0903408E-003
 2.9860000E+003, 5.1728000E+002, 5.1640870E+002, 4.0895843E-003
 2.9910000E+003, 5.1820800E+002, 5.1728752E+002, 4.0887568E-003
 2.9960000E+003, 5.1904000E+002, 5.1815107E+002, 4.0879381E-003
 3.0010000E+003, 5.1984000E+002, 5.1896102E+002, 4.0871321E-003
 3.0050000E+003, 5.2056000E+002, 5.1968914E+002, 4.0864177E-003
 3.0100000E+003, 5.2128000E+002, 5.2041514E+002, 4.0857138E-003
 3.0150000E+003, 5.2220800E+002, 5.2129397E+002, 4.0849420E-003
 3.0200000E+003, 5.2304000E+002, 5.2215758E+002, 4.0841766E-003
 3.0250000E+003, 5.2384000E+002, 5.2296760E+002, 4.0834212E-003
 3.0290000E+003, 5.2456000E+002, 5.2369575E+002, 4.0827500E-003
 3.0340000E+003, 5.2528000E+002, 5.2442178E+002, 4.0820869E-003
 3.0390000E+003, 5.2620800E+002, 5.2530065E+002, 4.0813580E-003
 3.0440000E+003, 5.2704000E+002, 5.2616434E+002, 4.0806332E-003
 3.0490000E+003, 5.2784000E+002, 5.2697444E+002, 4.0799156E-003
 3.0530000E+003, 5.2856000E+002, 5.2770264E+002, 4.0792762E-003
 3.0580000E+003, 5.2928000E+002, 5.2842869E+002, 4.0786427E-003
 3.0630000E+003, 5.3020800E+002, 5.2930757E+002, 4.0779443E-003
 3.0680000E+003, 5.3104000E+002, 5.3017132E+002, 4.0772476E-003
 3.0730000E+003, 5.3184000E+002, 5.3098148E+002, 4.0765555E-003
 3.0770000E+003, 5.3256000E+002, 5.3170969E+002, 4.0759369E-003
 3.0820000E+003, 5.3328000E+002, 5.3243574E+002, 4.0753219E-003
 3.0870000E+003, 5.3420800E+002, 5.3331461E+002, 4.0746416E-003
 3.0920000E+003, 5.3504000E+002, 5.3417838E+002, 4.0739606E-003
 3.0970000E+003, 5.3584000E+002, 5.3498857E+002, 4.0732817E-003
 3.1010000E+003, 5.3656000E+002, 5.3571678E+002, 4.0726726E-003
 3.1060000E+003, 5.3728000E+002, 5.3644281E+002, 4.0720650E-003
 3.1110000E+003, 5.3820800E+002, 5.3732168E+002, 4.0713904E-003
 3.1160000E+003, 5.3904000E+002, 5.3818550E+002, 4.0707125E-003
 3.1210000E+003, 5.3984000E+002, 5.3899576E+002, 4.0700341E-003
 3.1250000E+003, 5.4056000E+002, 5.3972399E+002, 4.0694231E-003
 3.1300000E+003, 5.4128000E+002, 5.4045004E+002, 4.0688112E-003
 3.1350000E+003, 5.4220800E+002, 5.4132893E+002, 4.0681293E-003
 3.1400000E+003, 5.4304000E+002, 5.4219281E+002, 4.0674415E-003
 3.1450000E+003, 5.4384000E+002, 5.4300313E+002, 4.0667502E-003
 3.1490000E+003, 5.4456000E+002, 5.4373139E+002, 4.0661252E-003
 3.1540000E+003, 5.4528000E+002, 5.4445746E+002, 4.0654969E-003
 3.1590000E+003, 5.4620800E+002, 5.4533637E+002, 4.0647940E-003
 3.1640000E+003, 5.4704000E+002, 5.4620034E+002, 4.0640822E-003
 3.1690000E+003, 5.4784000E+002, 5.4701074E+002, 4.0633638E-003
 3.1730000E+003, 5.4856000E+002, 5.4773902E+002, 4.0627119E-003
 3.1780000E+003, 5.4928000E+002, 5.4846755E+002, 4.0620540E-003
 3.1830000E+003, 5.5020800E+002, 5.4936361E+002, 4.0613149E-003
 3.1880000E+003, 5.5104000E+002, 5.5022382E+002, 4.0605633E-003
 3.1930000E+003, 5.5184000E+002, 5.5103058E+002, 4.0598021E-003
 3.1970000E+003, 5.5256000E+002, 5.5175669E+002, 4.0591088E-003
 3.2020000E+003, 5.5328000E+002, 5.5248112E+002, 4.0584068E-003
 3.2070000E+003, 5.5420800E+002, 5.5335951E+002, 4.0576160E-003
 3.2120000E+003, 5.5504000E+002, 5.5422270E+002, 4.0568092E-003
 3.2170000E+003, 5.5584000E+002, 5.5503211E+002, 4.0559890E-003
 3.2210000E+003, 5.5656000E+002, 5.5575977E+002, 4.0552396E-003
 3.2260000E+003, 5.5728000E+002, 5.5648541E+002, 4.0544782E-003
 3.2310000E+003, 5.5820800E+002, 5.5736480E+002, 4.0536177E-003
 3.2360000E+003, 5.5904000E+002, 5.5822877E+002, 4.0527371E-003
 3.2410000E+003, 5.5984000E+002, 5.5903875E+002, 4.0518391E-003
 3.2450000E+003, 5.6056000E+002, 5.5976679E+002, 4.0510161E-003
 3.2500000E+003, 5.6128000E+002, 5.6049270E+002, 4.0501777E-003
 3.2550000E+003, 5.6220800E+002, 5.6137231E+002, 4.0492275E-003
 3.2600000E+003, 5.6304000E+002, 5.6223650E+002, 4.0482527E-003
 3.2650000E+003, 5.6384000E+002, 5.6304666E+002, 4.0472559E-003
 3.2690000E+003, 5.6456000E+002, 5.6377480E+002, 4.0463401E-003
 3.2740000E+003, 5.6528000E+002, 5.6450078E+002, 4.0454051E-003
 3.2790000E+003, 5.6620800E+002, 5.6538045E+002, 4.0443431E-003
 3.2840000E+003, 5.6704000E+002, 5.6624475E+002, 4.0432512E-003
 3.2890000E+003, 5.6784000E+002, 5.6705501E+002, 4.0421323E-003
 3.2930000E+003, 5.6856000E+002, 5.6778321E+002, 4.0411023E-003
 3.2980000E+003, 5.6928000E+002, 5.6850923E+002, 4.0400487E-003
 3.3030000E+003, 5.7020800E+002, 5.6938896E+002, 4.0388499E-003
 3.3080000E+003, 5.7104000E+002, 5.7025335E+002, 4.0376154E-003
 3.3130000E+003, 5.7184000E+002, 5.7106373E+002, 4.0363480E-003
 3.3170000E+003, 5.7256000E+002, 5.7179199E+002, 4.0351798E-003
 3.3220000E+003, 5.7328000E+002, 5.7251806E+002, 4.0339830E-003
 3.3270000E+003, 5.7420800E+002, 5.7339784E+002, 4.0326195E-003
 3.3320000E+003, 5.7504000E+002, 5.7426234E+002, 4.0312135E-003
 3.3370000E+003, 5.7584000E+002, 5.7507283E+002, 4.0297683E-003
 3.3410000E+003, 5.7656000E+002, 5.7580117E+002, 4.0284347E-003
 3.3460000E+003, 5.7728000E+002, 5.7652730E+002, 4.0270670E-003
