s,kg/m2,kW
 6.9752717E+002, 2.3863317E+001, 1.4542358E+000
 6.9900250E+002, 2.3856373E+001, 1.4921359E+000
 7.0051185E+002, 2.3849325E+001, 1.5211305E+000
 7.0203995E+002, 2.3842021E+001, 1.5333345E+000
 7.0354548E+002, 2.3834650E+001, 1.5096748E+000
 7.0504584E+002, 2.3827387E+001, 1.5435683E+000
 7.0657325E+002, 2.3820085E+001, 1.5430470E+000
 7.0803210E+002, 2.3812924E+001, 1.5802226E+000
 7.0953696E+002, 2.3805758E+001, 1.6116242E+000
 7.1100340E+002, 2.3798483E+001, 1.5928961E+000
 7.1254513E+002, 2.3791113E+001, 1.5985955E+000
 7.1400009E+002, 2.3783855E+001, 1.6231941E+000
 7.1550719E+002, 2.3776646E+001, 1.6206895E+000
 7.1706556E+002, 2.3769190E+001, 1.6501346E+000
 7.1850719E+002, 2.3761985E+001, 1.6885399E+000
 7.2002914E+002, 2.3754864E+001, 1.6647972E+000
 7.2150812E+002, 2.3747649E+001, 1.6711158E+000
 7.2304467E+002, 2.3740464E+001, 1.6979286E+000
 7.2455692E+002, 2.3733268E+001, 1.7030835E+000
 7.2600209E+002, 2.3726218E+001, 1.6993525E+000
 7.2750426E+002, 2.3719212E+001, 1.6996422E+000
 7.2901146E+002, 2.3712077E+001, 1.6832593E+000
 7.3051948E+002, 2.3705007E+001, 1.6797945E+000
 7.3200479E+002, 2.3698019E+001, 1.6722759E+000
 7.3352268E+002, 2.3691015E+001, 1.6825087E+000
 7.3504758E+002, 2.3683913E+001, 1.6573040E+000
 7.3651698E+002, 2.3677077E+001, 1.6468279E+000
 7.3804362E+002, 2.3670265E+001, 1.6574394E+000
 7.3951476E+002, 2.3663468E+001, 1.6271044E+000
 7.4104569E+002, 2.3656753E+001, 1.6047294E+000
 7.4250106E+002, 2.3650126E+001, 1.6241012E+000
 7.4402593E+002, 2.3643594E+001, 1.6353838E+000
 7.4556905E+002, 2.3636907E+001, 1.5986410E+000
 7.4705898E+002, 2.3630320E+001, 1.5984111E+000
 7.4853232E+002, 2.3623961E+001, 1.6096113E+000
 7.5001962E+002, 2.3617638E+001, 1.5877809E+000
 7.5153470E+002, 2.3611175E+001, 1.5603649E+000
 7.5305108E+002, 2.3604731E+001, 1.5534570E+000
 7.5450417E+002, 2.3598421E+001, 1.5648975E+000
 7.5604739E+002, 2.3591995E+001, 1.5019034E+000
 7.5752229E+002, 2.3585593E+001, 1.4723842E+000
 7.5905331E+002, 2.3579369E+001, 1.4907458E+000
 7.6051383E+002, 2.3573177E+001, 1.4737966E+000
 7.6200852E+002, 2.3567030E+001, 1.4865446E+000
 7.6353494E+002, 2.3560777E+001, 1.4661512E+000
 7.6505960E+002, 2.3554513E+001, 1.4635633E+000
 7.6654289E+002, 2.3548311E+001, 1.4461399E+000
 7.6805029E+002, 2.3542105E+001, 1.4511691E+000
 7.6956000E+002, 2.3535862E+001, 1.3907584E+000
 7.7100062E+002, 2.3529862E+001, 1.3818299E+000
 7.7250128E+002, 2.3524015E+001, 1.3918051E+000
 7.7406143E+002, 2.3518032E+001, 1.3262547E+000
 7.7557634E+002, 2.3512114E+001, 1.2966407E+000
 7.7703980E+002, 2.3506520E+001, 1.3529761E+000
 7.7855247E+002, 2.3500979E+001, 1.3306620E+000
 7.8005859E+002, 2.3495352E+001, 1.3145316E+000
 7.8152114E+002, 2.3489878E+001, 1.3044364E+000
 7.8301730E+002, 2.3484474E+001, 1.2651263E+000
 7.8453122E+002, 2.3479062E+001, 1.2722494E+000
 7.8600975E+002, 2.3473730E+001, 1.2547631E+000
 7.8750606E+002, 2.3468453E+001, 1.2473680E+000
 7.8903896E+002, 2.3463071E+001, 1.2506174E+000
 7.9051659E+002, 2.3457796E+001, 1.2142577E+000
 7.9204675E+002, 2.3452586E+001, 1.2174930E+000
 7.9351925E+002, 2.3447403E+001, 1.1922119E+000
 7.9503143E+002, 2.3442328E+001, 1.1867023E+000
 7.9651901E+002, 2.3437322E+001, 1.1672995E+000
 7.9805302E+002, 2.3432324E+001, 1.1535474E+000
 7.9955028E+002, 2.3427404E+001, 1.1328616E+000
 8.0104763E+002, 2.3422562E+001, 1.1233881E+000
 8.0252056E+002, 2.3417839E+001, 1.1128363E+000
 8.0403357E+002, 2.3413108E+001, 1.1119621E+000
 8.0550690E+002, 2.3408421E+001, 1.0962116E+000
 8.0703990E+002, 2.3403792E+001, 1.0624669E+000
 8.0856120E+002, 2.3399132E+001, 1.0549823E+000
 8.1004303E+002, 2.3394575E+001, 1.0184822E+000
 8.1153418E+002, 2.3390122E+001, 9.8457477E-001
 8.1303944E+002, 2.3385711E+001, 9.9493501E-001
 8.1450422E+002, 2.3381435E+001, 9.7275907E-001
 8.1601815E+002, 2.3377206E+001, 9.5150453E-001
 8.1751033E+002, 2.3373008E+001, 9.4172320E-001
 8.1902610E+002, 2.3368899E+001, 9.3247907E-001
 8.2054697E+002, 2.3364790E+001, 9.2357695E-001
 8.2200206E+002, 2.3360834E+001, 9.1593319E-001
 8.2355062E+002, 2.3356897E+001, 9.1710195E-001
 8.2500258E+002, 2.3353029E+001, 9.0037082E-001
 8.2652995E+002, 2.3349228E+001, 9.0051038E-001
 8.2806059E+002, 2.3345352E+001, 8.9132988E-001
 8.2951933E+002, 2.3341583E+001, 8.5680462E-001
 8.3103077E+002, 2.3337896E+001, 8.4446329E-001
 8.3255207E+002, 2.3334194E+001, 8.1699854E-001
 8.3409185E+002, 2.3330515E+001, 8.0579289E-001
 8.3552206E+002, 2.3327024E+001, 7.9858644E-001
 8.3703973E+002, 2.3323605E+001, 7.9001681E-001
 8.3853253E+002, 2.3320166E+001, 7.7647413E-001
 8.4000499E+002, 2.3316835E+001, 7.8005657E-001
 8.4150546E+002, 2.3313540E+001, 7.6607328E-001
 8.4301992E+002, 2.3310247E+001, 7.5874637E-001
 8.4453131E+002, 2.3306958E+001, 7.3198858E-001
 8.4603590E+002, 2.3303714E+001, 7.3123618E-001
 8.4754290E+002, 2.3300554E+001, 7.1832657E-001
 8.4900700E+002, 2.3297440E+001, 7.0375159E-001
 8.5056746E+002, 2.3294298E+001, 7.0137841E-001
 8.5203068E+002, 2.3291211E+001, 6.9018996E-001
 8.5354966E+002, 2.3288196E+001, 6.6995350E-001
 8.5506036E+002, 2.3285168E+001, 6.6583460E-001
 8.5657171E+002, 2.3282207E+001, 6.5307575E-001
 8.5803107E+002, 2.3279324E+001, 6.3835339E-001
 8.5954521E+002, 2.3276471E+001, 6.3621251E-001
 8.6101645E+002, 2.3273651E+001, 6.3683865E-001
 8.6251778E+002, 2.3270877E+001, 6.1833700E-001
 8.6402427E+002, 2.3268082E+001, 6.2180562E-001
 8.6557015E+002, 2.3265257E+001, 6.0278182E-001
 8.6706953E+002, 2.3262480E+001, 6.0111275E-001
 8.6850428E+002, 2.3259856E+001, 5.9256002E-001
 8.7002342E+002, 2.3257238E+001, 5.8319516E-001
 8.7154325E+002, 2.3254586E+001, 5.6677447E-001
 8.7307133E+002, 2.3251977E+001, 5.5790244E-001
 8.7453656E+002, 2.3249440E+001, 5.5008724E-001
 8.7604575E+002, 2.3246973E+001, 5.3100356E-001
 8.7759191E+002, 2.3244466E+001, 5.2808705E-001
 8.7903557E+002, 2.3242068E+001, 5.2273098E-001
 8.8050744E+002, 2.3239748E+001, 5.1703699E-001
 8.8201395E+002, 2.3237396E+001, 5.0765440E-001
 8.8355519E+002, 2.3235018E+001, 4.9081186E-001
 8.8505211E+002, 2.3232691E+001, 4.8729472E-001
 8.8655350E+002, 2.3230440E+001, 4.8996269E-001
 8.8804970E+002, 2.3228222E+001, 4.7951922E-001
 8.8956040E+002, 2.3226008E+001, 4.7105463E-001
 8.9101167E+002, 2.3223858E+001, 4.6750468E-001
 8.9250243E+002, 2.3221750E+001, 4.6209855E-001
 8.9406225E+002, 2.3219580E+001, 4.4965942E-001
 8.9558277E+002, 2.3217433E+001, 4.4992503E-001
 8.9708277E+002, 2.3215338E+001, 4.3783739E-001
 8.9857980E+002, 2.3213295E+001, 4.3319326E-001
 9.0001604E+002, 2.3211324E+001, 4.3021762E-001
 9.0156894E+002, 2.3209338E+001, 4.1816928E-001
 9.0306550E+002, 2.3207327E+001, 4.1223498E-001
 9.0456550E+002, 2.3205368E+001, 4.0196188E-001
 9.0603066E+002, 2.3203465E+001, 4.0365918E-001
 9.0750015E+002, 2.3201611E+001, 3.9882272E-001
 9.0908079E+002, 2.3199683E+001, 3.9248267E-001
 9.1052669E+002, 2.3197793E+001, 3.8916750E-001
 9.1202524E+002, 2.3195963E+001, 3.8035456E-001
 9.1353387E+002, 2.3194128E+001, 3.8228237E-001
 9.1505494E+002, 2.3192294E+001, 3.6746701E-001
 9.1654793E+002, 2.3190481E+001, 3.6585225E-001
 9.1800045E+002, 2.3188737E+001, 3.5994551E-001
 9.1954237E+002, 2.3186967E+001, 3.5103372E-001
 9.2104237E+002, 2.3185192E+001, 3.4720474E-001
 9.2255586E+002, 2.3183446E+001, 3.3642752E-001
 9.2403412E+002, 2.3181724E+001, 3.3626214E-001
 9.2559139E+002, 2.3179991E+001, 3.2710425E-001
 9.2703735E+002, 2.3178295E+001, 3.2878739E-001
 9.2854655E+002, 2.3176642E+001, 3.2355960E-001
 9.3002515E+002, 2.3174972E+001, 3.2088364E-001
 9.3157412E+002, 2.3173284E+001, 3.1864404E-001
 9.3305397E+002, 2.3171594E+001, 3.1210303E-001
 9.3455397E+002, 2.3169953E+001, 3.0954975E-001
 9.3607568E+002, 2.3168303E+001, 3.0543141E-001
 9.3755005E+002, 2.3166679E+001, 3.0036923E-001
 9.3909162E+002, 2.3165064E+001, 2.9526563E-001
 9.4050907E+002, 2.3163495E+001, 2.8987306E-001
 9.4207590E+002, 2.3161934E+001, 2.8761020E-001
 9.4355455E+002, 2.3160349E+001, 2.8366344E-001
 9.4502026E+002, 2.3158833E+001, 2.7957231E-001
 9.4659861E+002, 2.3157272E+001, 2.7660135E-001
 9.4809861E+002, 2.3155702E+001, 2.7313748E-001
 9.4959861E+002, 2.3154185E+001, 2.7012472E-001
 9.5109861E+002, 2.3152668E+001, 2.6721212E-001
 9.5251868E+002, 2.3151213E+001, 2.6525689E-001
 9.5401383E+002, 2.3149762E+001, 2.5646808E-001
 9.5551383E+002, 2.3148295E+001, 2.5565896E-001
 9.5701383E+002, 2.3146841E+001, 2.4679553E-001
 9.5855073E+002, 2.3145394E+001, 2.4701077E-001
 9.6005256E+002, 2.3143964E+001, 2.4406731E-001
 9.6155256E+002, 2.3142565E+001, 2.4138477E-001
 9.6303312E+002, 2.3141199E+001, 2.3707383E-001
 9.6456902E+002, 2.3139826E+001, 2.3609502E-001
 9.6606902E+002, 2.3138459E+001, 2.3375714E-001
 9.6756902E+002, 2.3137126E+001, 2.3064599E-001
 9.6906902E+002, 2.3135806E+001, 2.2745721E-001
 9.7054956E+002, 2.3134511E+001, 2.2543713E-001
 9.7200343E+002, 2.3133252E+001, 2.2061486E-001
 9.7354863E+002, 2.3131967E+001, 2.2177285E-001
 9.7500135E+002, 2.3130691E+001, 2.1614443E-001
 9.7657537E+002, 2.3129415E+001, 2.1200934E-001
 9.7804625E+002, 2.3128141E+001, 2.1069662E-001
 9.7954234E+002, 2.3126915E+001, 2.0863663E-001
 9.8109713E+002, 2.3125666E+001, 2.0519636E-001
 9.8257609E+002, 2.3124438E+001, 2.0349243E-001
 9.8407609E+002, 2.3123240E+001, 2.0148456E-001
 9.8551754E+002, 2.3122071E+001, 2.0090866E-001
 9.8708731E+002, 2.3120885E+001, 1.9553360E-001
 9.8853142E+002, 2.3119710E+001, 1.9514212E-001
 9.9003142E+002, 2.3118565E+001, 1.9225571E-001
 9.9153142E+002, 2.3117407E+001, 1.9013527E-001
 9.9306650E+002, 2.3116245E+001, 1.8922299E-001
 9.9452863E+002, 2.3115106E+001, 1.8450756E-001
 9.9602863E+002, 2.3113990E+001, 1.8336564E-001
 9.9759007E+002, 2.3112849E+001, 1.8170295E-001
 9.9901959E+002, 2.3111741E+001, 1.7815190E-001
 1.0005196E+003, 2.3110663E+001, 1.7639020E-001
 1.0020965E+003, 2.3109544E+001, 1.7496779E-001
 1.0035782E+003, 2.3108435E+001, 1.7349559E-001
 1.0050782E+003, 2.3107353E+001, 1.7148332E-001
 1.0065782E+003, 2.3106270E+001, 1.6904365E-001
 1.0080782E+003, 2.3105199E+001, 1.6752321E-001
 1.0095474E+003, 2.3104148E+001, 1.6531878E-001
 1.0110055E+003, 2.3103115E+001, 1.6375917E-001
 1.0125448E+003, 2.3102067E+001, 1.6128901E-001
 1.0140963E+003, 2.3100992E+001, 1.5888169E-001
 1.0155963E+003, 2.3099937E+001, 1.5709877E-001
 1.0170963E+003, 2.3098906E+001, 1.5532557E-001
 1.0185348E+003, 2.3097908E+001, 1.5416655E-001
 1.0200065E+003, 2.3096922E+001, 1.5162351E-001
 1.0215065E+003, 2.3095924E+001, 1.4983565E-001
 1.0230434E+003, 2.3094909E+001, 1.4833610E-001
 1.0245434E+003, 2.3093902E+001, 1.4681017E-001
 1.0260434E+003, 2.3092915E+001, 1.4494159E-001
 1.0275434E+003, 2.3091935E+001, 1.4212939E-001
 1.0290801E+003, 2.3090952E+001, 1.4166189E-001
 1.0305801E+003, 2.3089975E+001, 1.3995300E-001
 1.0320449E+003, 2.3089031E+001, 1.3781696E-001
 1.0335449E+003, 2.3088095E+001, 1.3646964E-001
 1.0350449E+003, 2.3087155E+001, 1.3447742E-001
 1.0365449E+003, 2.3086223E+001, 1.3353746E-001
 1.0380722E+003, 2.3085293E+001, 1.3238059E-001
 1.0395722E+003, 2.3084368E+001, 1.3026821E-001
 1.0410722E+003, 2.3083457E+001, 1.2933665E-001
 1.0425722E+003, 2.3082548E+001, 1.2801637E-001
 1.0440722E+003, 2.3081645E+001, 1.2641776E-001
 1.0455722E+003, 2.3080743E+001, 1.2507534E-001
 1.0470722E+003, 2.3079846E+001, 1.2316155E-001
 1.0485077E+003, 2.3078974E+001, 1.2147096E-001
 1.0500077E+003, 2.3078106E+001, 1.2025235E-001
 1.0515077E+003, 2.3077225E+001, 1.1928600E-001
 1.0530852E+003, 2.3076326E+001, 1.1760594E-001
 1.0545852E+003, 2.3075431E+001, 1.1646873E-001
 1.0560852E+003, 2.3074567E+001, 1.1473094E-001
 1.0575852E+003, 2.3073712E+001, 1.1375954E-001
 1.0590852E+003, 2.3072865E+001, 1.1164397E-001
 1.0605152E+003, 2.3072044E+001, 1.1052972E-001
 1.0620152E+003, 2.3071228E+001, 1.0995463E-001
 1.0635152E+003, 2.3070397E+001, 1.0896215E-001
 1.0650152E+003, 2.3069571E+001, 1.0807200E-001
 1.0665152E+003, 2.3068751E+001, 1.0703752E-001
 1.0680152E+003, 2.3067938E+001, 1.0600890E-001
 1.0695152E+003, 2.3067129E+001, 1.0478809E-001
 1.0710152E+003, 2.3066328E+001, 1.0363819E-001
 1.0725152E+003, 2.3065533E+001, 1.0251919E-001
 1.0740152E+003, 2.3064746E+001, 1.0118885E-001
 1.0755152E+003, 2.3063965E+001, 1.0017609E-001
 1.0770999E+003, 2.3063167E+001, 9.8968921E-002
 1.0785999E+003, 2.3062375E+001, 9.6845438E-002
 1.0800774E+003, 2.3061617E+001, 9.6005355E-002
 1.0815774E+003, 2.3060866E+001, 9.5352005E-002
 1.0830774E+003, 2.3060115E+001, 9.3856938E-002
 1.0845774E+003, 2.3059371E+001, 9.2955601E-002
 1.0860710E+003, 2.3058636E+001, 9.2349243E-002
 1.0875710E+003, 2.3057902E+001, 9.1191952E-002
 1.0890710E+003, 2.3057173E+001, 9.0526315E-002
 1.0905566E+003, 2.3056453E+001, 8.9586672E-002
 1.0920346E+003, 2.3055744E+001, 8.9037243E-002
 1.0935556E+003, 2.3055032E+001, 8.7633555E-002
 1.0950556E+003, 2.3054318E+001, 8.6879409E-002
 1.0965556E+003, 2.3053610E+001, 8.6248285E-002
 1.0980556E+003, 2.3052902E+001, 8.5501864E-002
 1.0995556E+003, 2.3052200E+001, 8.4576286E-002
 1.1010556E+003, 2.3051503E+001, 8.3842986E-002
 1.1025556E+003, 2.3050813E+001, 8.2800385E-002
 1.1040556E+003, 2.3050129E+001, 8.1923581E-002
 1.1055556E+003, 2.3049450E+001, 8.1173731E-002
 1.1070556E+003, 2.3048775E+001, 7.9991975E-002
 1.1085556E+003, 2.3048107E+001, 7.9230779E-002
 1.1100556E+003, 2.3047445E+001, 7.8402392E-002
 1.1115556E+003, 2.3046789E+001, 7.7249677E-002
 1.1130040E+003, 2.3046150E+001, 7.6468827E-002
 1.1145040E+003, 2.3045514E+001, 7.5695280E-002
 1.1160341E+003, 2.3044868E+001, 7.4839542E-002
 1.1175341E+003, 2.3044225E+001, 7.3857312E-002
 1.1190341E+003, 2.3043595E+001, 7.2852721E-002
 1.1205341E+003, 2.3042970E+001, 7.2149009E-002
 1.1220341E+003, 2.3042350E+001, 7.1399320E-002
 1.1235341E+003, 2.3041733E+001, 7.0738137E-002
 1.1250341E+003, 2.3041120E+001, 7.0109021E-002
 1.1265341E+003, 2.3040511E+001, 6.9222966E-002
 1.1280341E+003, 2.3039907E+001, 6.8634639E-002
 1.1295341E+003, 2.3039305E+001, 6.7949776E-002
 1.1310341E+003, 2.3038706E+001, 6.7292841E-002
 1.1325341E+003, 2.3038112E+001, 6.6693043E-002
 1.1340341E+003, 2.3037519E+001, 6.6150352E-002
 1.1355341E+003, 2.3036927E+001, 6.5602439E-002
 1.1370341E+003, 2.3036336E+001, 6.4772166E-002
 1.1385341E+003, 2.3035749E+001, 6.3927611E-002
 1.1400341E+003, 2.3035166E+001, 6.3140225E-002
 1.1415341E+003, 2.3034589E+001, 6.2270071E-002
 1.1430341E+003, 2.3034014E+001, 6.1307444E-002
 1.1445341E+003, 2.3033443E+001, 6.1191677E-002
 1.1460341E+003, 2.3032874E+001, 6.0493687E-002
 1.1475341E+003, 2.3032308E+001, 5.9809665E-002
 1.1490341E+003, 2.3031743E+001, 5.9236339E-002
 1.1505341E+003, 2.3031183E+001, 5.8475355E-002
 1.1520955E+003, 2.3030616E+001, 5.7684000E-002
 1.1535955E+003, 2.3030052E+001, 5.7211456E-002
 1.1550527E+003, 2.3029513E+001, 5.6524480E-002
 1.1565527E+003, 2.3028978E+001, 5.5970629E-002
 1.1580527E+003, 2.3028441E+001, 5.5239851E-002
 1.1595527E+003, 2.3027909E+001, 5.4907595E-002
 1.1610527E+003, 2.3027382E+001, 5.4130752E-002
 1.1625527E+003, 2.3026859E+001, 5.3534669E-002
 1.1640527E+003, 2.3026341E+001, 5.2898888E-002
 1.1655942E+003, 2.3025821E+001, 5.2013230E-002
 1.1670942E+003, 2.3025304E+001, 5.1590898E-002
 1.1685702E+003, 2.3024803E+001, 5.1234230E-002
 1.1700702E+003, 2.3024305E+001, 5.0851334E-002
 1.1715702E+003, 2.3023807E+001, 5.0506008E-002
 1.1730702E+003, 2.3023312E+001, 5.0053851E-002
 1.1745148E+003, 2.3022830E+001, 4.9608358E-002
 1.1760148E+003, 2.3022350E+001, 4.9149207E-002
 1.1775148E+003, 2.3021864E+001, 4.8748019E-002
 1.1790148E+003, 2.3021382E+001, 4.8179810E-002
 1.1805148E+003, 2.3020901E+001, 4.7891194E-002
 1.1820148E+003, 2.3020424E+001, 4.7255233E-002
 1.1835148E+003, 2.3019949E+001, 4.6547186E-002
 1.1850148E+003, 2.3019478E+001, 4.6313627E-002
 1.1865148E+003, 2.3019011E+001, 4.5921150E-002
 1.1880148E+003, 2.3018546E+001, 4.5452338E-002
 1.1895148E+003, 2.3018084E+001, 4.5092250E-002
 1.1910148E+003, 2.3017625E+001, 4.4613041E-002
 1.1925148E+003, 2.3017168E+001, 4.3972842E-002
 1.1940148E+003, 2.3016714E+001, 4.3779804E-002
 1.1955743E+003, 2.3016253E+001, 4.3182208E-002
 1.1970743E+003, 2.3015794E+001, 4.2833335E-002
 1.1985743E+003, 2.3015346E+001, 4.2567595E-002
 1.2000535E+003, 2.3014905E+001, 4.2291798E-002
 1.2015535E+003, 2.3014466E+001, 4.1666038E-002
 1.2030166E+003, 2.3014033E+001, 4.1453029E-002
 1.2045166E+003, 2.3013602E+001, 4.1075449E-002
 1.2060166E+003, 2.3013170E+001, 4.0654353E-002
 1.2075166E+003, 2.3012741E+001, 4.0335092E-002
 1.2090166E+003, 2.3012316E+001, 4.0003683E-002
 1.2105166E+003, 2.3011893E+001, 3.9576737E-002
 1.2120166E+003, 2.3011474E+001, 3.9124696E-002
 1.2135166E+003, 2.3011057E+001, 3.8744754E-002
 1.2150166E+003, 2.3010643E+001, 3.8247889E-002
 1.2165166E+003, 2.3010233E+001, 3.8006544E-002
 1.2180166E+003, 2.3009825E+001, 3.7635972E-002
 1.2195166E+003, 2.3009419E+001, 3.7171495E-002
 1.2210976E+003, 2.3009006E+001, 3.6896511E-002
 1.2225976E+003, 2.3008593E+001, 3.6599188E-002
 1.2240976E+003, 2.3008193E+001, 3.6240459E-002
 1.2255976E+003, 2.3007795E+001, 3.5931989E-002
 1.2270976E+003, 2.3007399E+001, 3.5514277E-002
 1.2285976E+003, 2.3007004E+001, 3.5175799E-002
 1.2300976E+003, 2.3006612E+001, 3.4732533E-002
 1.2315976E+003, 2.3006221E+001, 3.4284284E-002
 1.2330976E+003, 2.3005832E+001, 3.4030060E-002
 1.2345976E+003, 2.3005445E+001, 3.3831824E-002
 1.2360976E+003, 2.3005060E+001, 3.3319874E-002
 1.2375976E+003, 2.3004678E+001, 3.3017643E-002
 1.2390976E+003, 2.3004299E+001, 3.2810935E-002
 1.2405976E+003, 2.3003922E+001, 3.2554200E-002
 1.2420976E+003, 2.3003548E+001, 3.2252959E-002
 1.2435976E+003, 2.3003177E+001, 3.1930346E-002
 1.2450976E+003, 2.3002809E+001, 3.1660800E-002
 1.2465976E+003, 2.3002442E+001, 3.1257597E-002
 1.2480976E+003, 2.3002079E+001, 3.1099503E-002
 1.2495976E+003, 2.3001718E+001, 3.0805543E-002
 1.2510976E+003, 2.3001359E+001, 3.0532613E-002
 1.2525976E+003, 2.3001003E+001, 3.0198456E-002
 1.2540976E+003, 2.3000649E+001, 2.9970261E-002
 1.2555976E+003, 2.3000297E+001, 2.9646883E-002
 1.2570976E+003, 2.2999948E+001, 2.9367836E-002
 1.2585976E+003, 2.2999602E+001, 2.9137482E-002
 1.2600976E+003, 2.2999257E+001, 2.8801701E-002
 1.2615976E+003, 2.2998915E+001, 2.8506489E-002
 1.2630976E+003, 2.2998575E+001, 2.8307672E-002
 1.2645976E+003, 2.2998237E+001, 2.8167719E-002
 1.2660976E+003, 2.2997901E+001, 2.7870462E-002
 1.2675976E+003, 2.2997567E+001, 2.7691551E-002
 1.2690976E+003, 2.2997235E+001, 2.7404207E-002
 1.2705976E+003, 2.2996906E+001, 2.7137655E-002
 1.2720976E+003, 2.2996577E+001, 2.6918716E-002
 1.2735976E+003, 2.2996251E+001, 2.6432763E-002
 1.2750976E+003, 2.2995926E+001, 2.6372140E-002
 1.2765976E+003, 2.2995603E+001, 2.6121183E-002
 1.2780976E+003, 2.2995282E+001, 2.5971436E-002
 1.2795976E+003, 2.2994963E+001, 2.5763345E-002
 1.2810976E+003, 2.2994645E+001, 2.5454436E-002
 1.2825976E+003, 2.2994330E+001, 2.5186823E-002
 1.2840976E+003, 2.2994016E+001, 2.4945194E-002
 1.2855976E+003, 2.2993704E+001, 2.4710338E-002
 1.2870976E+003, 2.2993394E+001, 2.4605445E-002
 1.2885976E+003, 2.2993085E+001, 2.4345532E-002
 1.2900976E+003, 2.2992779E+001, 2.4249729E-002
 1.2915976E+003, 2.2992474E+001, 2.4112555E-002
 1.2930340E+003, 2.2992177E+001, 2.4006683E-002
 1.2945950E+003, 2.2991875E+001, 2.3578450E-002
 1.2960950E+003, 2.2991569E+001, 2.3538978E-002
 1.2975950E+003, 2.2991270E+001, 2.3340970E-002
 1.2990950E+003, 2.2990973E+001, 2.3099973E-002
 1.3005950E+003, 2.2990677E+001, 2.2975257E-002
 1.3020950E+003, 2.2990383E+001, 2.2862364E-002
 1.3035950E+003, 2.2990091E+001, 2.2719310E-002
 1.3050950E+003, 2.2989799E+001, 2.2555678E-002
 1.3065950E+003, 2.2989510E+001, 2.2393443E-002
 1.3080950E+003, 2.2989221E+001, 2.2240536E-002
 1.3095950E+003, 2.2988934E+001, 2.2079742E-002
 1.3110950E+003, 2.2988648E+001, 2.1875941E-002
 1.3125950E+003, 2.2988364E+001, 2.1686422E-002
 1.3140950E+003, 2.2988082E+001, 2.1463959E-002
 1.3155950E+003, 2.2987802E+001, 2.1209000E-002
 1.3170950E+003, 2.2987523E+001, 2.1046067E-002
 1.3185950E+003, 2.2987246E+001, 2.0907894E-002
 1.3200950E+003, 2.2986970E+001, 2.0764177E-002
 1.3215950E+003, 2.2986696E+001, 2.0584394E-002
 1.3230950E+003, 2.2986423E+001, 2.0396035E-002
 1.3245950E+003, 2.2986151E+001, 2.0306462E-002
 1.3260950E+003, 2.2985881E+001, 2.0167438E-002
 1.3275950E+003, 2.2985611E+001, 1.9974920E-002
 1.3290950E+003, 2.2985343E+001, 1.9862620E-002
 1.3305950E+003, 2.2985076E+001, 1.9705910E-002
 1.3320950E+003, 2.2984810E+001, 1.9368765E-002
 1.3335950E+003, 2.2984546E+001, 1.9300286E-002
 1.3350950E+003, 2.2984283E+001, 1.9201265E-002
 1.3365950E+003, 2.2984022E+001, 1.9073591E-002
 1.3380779E+003, 2.2983764E+001, 1.8923129E-002
 1.3395779E+003, 2.2983508E+001, 1.8676718E-002
 1.3410779E+003, 2.2983251E+001, 1.8620895E-002
 1.3425779E+003, 2.2982995E+001, 1.8516873E-002
 1.3440779E+003, 2.2982741E+001, 1.8379978E-002
 1.3455779E+003, 2.2982487E+001, 1.8244443E-002
 1.3470779E+003, 2.2982235E+001, 1.8115349E-002
 1.3485779E+003, 2.2981984E+001, 1.8001281E-002
 1.3500779E+003, 2.2981734E+001, 1.7832901E-002
 1.3515779E+003, 2.2981484E+001, 1.7729568E-002
 1.3530779E+003, 2.2981236E+001, 1.7586682E-002
 1.3545779E+003, 2.2980988E+001, 1.7441763E-002
 1.3560556E+003, 2.2980744E+001, 1.7257633E-002
 1.3575556E+003, 2.2980501E+001, 1.7164299E-002
 1.3590556E+003, 2.2980257E+001, 1.7054687E-002
 1.3605556E+003, 2.2980015E+001, 1.6916416E-002
 1.3620556E+003, 2.2979774E+001, 1.6777333E-002
 1.3635556E+003, 2.2979534E+001, 1.6660691E-002
 1.3650556E+003, 2.2979296E+001, 1.6535444E-002
 1.3665556E+003, 2.2979058E+001, 1.6417716E-002
 1.3680396E+003, 2.2978824E+001, 1.6292830E-002
 1.3695396E+003, 2.2978590E+001, 1.6146226E-002
 1.3710396E+003, 2.2978356E+001, 1.6024446E-002
 1.3725396E+003, 2.2978123E+001, 1.5958881E-002
 1.3740396E+003, 2.2977891E+001, 1.5850617E-002
 1.3755396E+003, 2.2977660E+001, 1.5725618E-002
 1.3770396E+003, 2.2977431E+001, 1.5598247E-002
 1.3785396E+003, 2.2977202E+001, 1.5472097E-002
 1.3800396E+003, 2.2976975E+001, 1.5324102E-002
 1.3815396E+003, 2.2976749E+001, 1.5252950E-002
 1.3830396E+003, 2.2976524E+001, 1.5132828E-002
 1.3845396E+003, 2.2976300E+001, 1.5044422E-002
 1.3860396E+003, 2.2976077E+001, 1.4947453E-002
 1.3875396E+003, 2.2975855E+001, 1.4850111E-002
 1.3890396E+003, 2.2975633E+001, 1.4749978E-002
 1.3905396E+003, 2.2975413E+001, 1.4649758E-002
 1.3920396E+003, 2.2975192E+001, 1.4540401E-002
 1.3935396E+003, 2.2974973E+001, 1.4426478E-002
 1.3950396E+003, 2.2974754E+001, 1.4312430E-002
