s,C,C,kg/m2,kW/kg
 5.5700000E+002, 5.7696000E+002, 5.7551169E+002, 4.6484621E-003, 8.4251515E-001
 5.5800000E+002, 5.7808000E+002, 5.7642599E+002, 4.6456385E-003, 8.2699566E-001
 5.5900000E+002, 5.7904000E+002, 5.7758623E+002, 4.6428577E-003, 8.0784703E-001
 5.6000000E+002, 5.8000000E+002, 5.7851190E+002, 4.6400912E-003, 8.0147193E-001
 5.6100000E+002, 5.8096000E+002, 5.7951072E+002, 4.6373631E-003, 7.8377217E-001
 5.6200000E+002, 5.8208000E+002, 5.8042798E+002, 4.6346639E-003, 7.7032272E-001
 5.6300000E+002, 5.8304000E+002, 5.8158547E+002, 4.6320003E-003, 7.5365389E-001
 5.6400000E+002, 5.8400000E+002, 5.8251370E+002, 4.6293464E-003, 7.4838915E-001
 5.6500000E+002, 5.8496000E+002, 5.8350996E+002, 4.6267249E-003, 7.3278897E-001
 5.6600000E+002, 5.8608000E+002, 5.8442974E+002, 4.6241274E-003, 7.2078341E-001
 5.6700000E+002, 5.8704000E+002, 5.8558490E+002, 4.6215605E-003, 7.0592204E-001
 5.6800000E+002, 5.8800000E+002, 5.8651527E+002, 4.6189999E-003, 7.0135136E-001
 5.6900000E+002, 5.8896000E+002, 5.8750941E+002, 4.6164673E-003, 6.8730987E-001
 5.7000000E+002, 5.9008000E+002, 5.8843127E+002, 4.6139553E-003, 6.7636195E-001
 5.7100000E+002, 5.9104000E+002, 5.8958452E+002, 4.6114699E-003, 6.6287300E-001
 5.7200000E+002, 5.9200000E+002, 5.9051663E+002, 4.6089886E-003, 6.5874505E-001
 5.7300000E+002, 5.9296000E+002, 5.9150902E+002, 4.6065318E-003, 6.4590893E-001
 5.7400000E+002, 5.9408000E+002, 5.9243261E+002, 4.6040931E-003, 6.3577505E-001
 5.7500000E+002, 5.9504000E+002, 5.9358430E+002, 4.6016779E-003, 6.2337129E-001
 5.7600000E+002, 5.9600000E+002, 5.9451782E+002, 4.5992652E-003, 6.1953394E-001
 5.7700000E+002, 5.9696000E+002, 5.9550877E+002, 4.5968743E-003, 6.0766832E-001
 5.7800000E+002, 5.9808000E+002, 5.9643380E+002, 4.5944996E-003, 5.9819258E-001
 5.7900000E+002, 5.9904000E+002, 5.9758420E+002, 4.5921461E-003, 5.8668121E-001
 5.8000000E+002, 6.0000000E+002, 5.9851887E+002, 4.5897938E-003, 5.8304365E-001
 5.8100000E+002, 6.0096000E+002, 5.9950864E+002, 4.5874614E-003, 5.7198996E-001
 5.8200000E+002, 6.0208000E+002, 6.0043485E+002, 4.5851435E-003, 5.6307155E-001
 5.8300000E+002, 6.0304000E+002, 6.0158419E+002, 4.5828450E-003, 5.5232100E-001
 5.8400000E+002, 6.0400000E+002, 6.0251980E+002, 4.5805468E-003, 5.4883084E-001
 5.8500000E+002, 6.0496000E+002, 6.0350859E+002, 4.5782669E-003, 5.3848021E-001
 5.8600000E+002, 6.0608000E+002, 6.0443581E+002, 4.5760003E-003, 5.3005316E-001
 5.8700000E+002, 6.0704000E+002, 6.0558427E+002, 4.5737516E-003, 5.1997194E-001
 5.8800000E+002, 6.0800000E+002, 6.0652064E+002, 4.5715026E-003, 5.1660080E-001
 5.8900000E+002, 6.0896000E+002, 6.0750862E+002, 4.5692706E-003, 5.0687685E-001
 5.9000000E+002, 6.1008000E+002, 6.0843667E+002, 4.5670509E-003, 4.9889722E-001
 5.9100000E+002, 6.1104000E+002, 6.0958440E+002, 4.5648480E-003, 4.8942001E-001
 5.9200000E+002, 6.1200000E+002, 6.1052140E+002, 4.5626443E-003, 4.8615432E-001
 5.9300000E+002, 6.1296000E+002, 6.1150870E+002, 4.5604564E-003, 4.7700188E-001
 5.9400000E+002, 6.1408000E+002, 6.1243746E+002, 4.5582802E-003, 4.6943942E-001
 5.9500000E+002, 6.1504000E+002, 6.1358458E+002, 4.5561197E-003, 4.6051795E-001
 5.9600000E+002, 6.1600000E+002, 6.1452210E+002, 4.5539581E-003, 4.5735296E-001
 5.9700000E+002, 6.1696000E+002, 6.1550882E+002, 4.5518116E-003, 4.4873052E-001
 5.9800000E+002, 6.1808000E+002, 6.1643819E+002, 4.5496760E-003, 4.4156333E-001
 5.9900000E+002, 6.1904000E+002, 6.1758480E+002, 4.5475553E-003, 4.3316030E-001
 6.0000000E+002, 6.2000000E+002, 6.1852274E+002, 4.5454334E-003, 4.3009615E-001
 6.0100000E+002, 6.2096000E+002, 6.1950898E+002, 4.5433257E-003, 4.2197099E-001
 6.0200000E+002, 6.2208000E+002, 6.2043888E+002, 4.5412285E-003, 4.1518197E-001
 6.0300000E+002, 6.2304000E+002, 6.2158504E+002, 4.5391455E-003, 4.0726708E-001
 6.0400000E+002, 6.2400000E+002, 6.2252334E+002, 4.5370612E-003, 4.0430632E-001
 6.0500000E+002, 6.2496000E+002, 6.2350916E+002, 4.5349905E-003, 3.9665118E-001
 6.0600000E+002, 6.2608000E+002, 6.2443952E+002, 4.5329298E-003, 3.9022587E-001
 6.0700000E+002, 6.2704000E+002, 6.2558531E+002, 4.5308828E-003, 3.8277318E-001
 6.0800000E+002, 6.2800000E+002, 6.2652391E+002, 4.5288344E-003, 3.7991915E-001
 6.0900000E+002, 6.2896000E+002, 6.2750936E+002, 4.5267991E-003, 3.7271021E-001
 6.1000000E+002, 6.3008000E+002, 6.2844012E+002, 4.5247735E-003, 3.6663535E-001
 6.1100000E+002, 6.3104000E+002, 6.2958559E+002, 4.5227611E-003, 3.5962165E-001
 6.1200000E+002, 6.3200000E+002, 6.3052443E+002, 4.5207473E-003, 3.5687756E-001
 6.1300000E+002, 6.3296000E+002, 6.3150958E+002, 4.5187461E-003, 3.5009303E-001
 6.1400000E+002, 6.3408000E+002, 6.3244069E+002, 4.5167544E-003, 3.4435583E-001
 6.1500000E+002, 6.3504000E+002, 6.3358588E+002, 4.5147754E-003, 3.3775955E-001
 6.1600000E+002, 6.3600000E+002, 6.3452494E+002, 4.5127950E-003, 3.3512793E-001
 6.1700000E+002, 6.3696000E+002, 6.3550981E+002, 4.5108270E-003, 3.2874731E-001
 6.1800000E+002, 6.3808000E+002, 6.3644124E+002, 4.5088681E-003, 3.2333497E-001
 6.1900000E+002, 6.3904000E+002, 6.3758618E+002, 4.5069216E-003, 3.1713558E-001
 6.2000000E+002, 6.4000000E+002, 6.3852541E+002, 4.5049737E-003, 3.1461803E-001
 6.2100000E+002, 6.4096000E+002, 6.3951005E+002, 4.5030379E-003, 3.0862159E-001
 6.2200000E+002, 6.4208000E+002, 6.4044176E+002, 4.5011110E-003, 3.0352113E-001
 6.2300000E+002, 6.4304000E+002, 6.4158649E+002, 4.4991963E-003, 2.9769882E-001
 6.2400000E+002, 6.4400000E+002, 6.4252587E+002, 4.4972802E-003, 2.9529592E-001
 6.2500000E+002, 6.4496000E+002, 6.4351029E+002, 4.4953759E-003, 2.8966449E-001
 6.2600000E+002, 6.4608000E+002, 6.4444226E+002, 4.4934804E-003, 2.8486271E-001
 6.2700000E+002, 6.4704000E+002, 6.4558680E+002, 4.4915966E-003, 2.7939819E-001
 6.2800000E+002, 6.4800000E+002, 6.4652631E+002, 4.4897118E-003, 2.7710951E-001
 6.2900000E+002, 6.4896000E+002, 6.4751054E+002, 4.4878384E-003, 2.7182438E-001
 6.3000000E+002, 6.5008000E+002, 6.4844275E+002, 4.4859736E-003, 2.6730787E-001
 6.3100000E+002, 6.5104000E+002, 6.4958711E+002, 4.4841204E-003, 2.6218233E-001
 6.3200000E+002, 6.5200000E+002, 6.5052673E+002, 4.4822662E-003, 2.6000658E-001
 6.3300000E+002, 6.5296000E+002, 6.5151079E+002, 4.4804232E-003, 2.5504944E-001
 6.3400000E+002, 6.5408000E+002, 6.5244321E+002, 4.4785888E-003, 2.5080472E-001
 6.3500000E+002, 6.5504000E+002, 6.5358742E+002, 4.4767656E-003, 2.4599980E-001
 6.3600000E+002, 6.5600000E+002, 6.5452713E+002, 4.4749416E-003, 2.4393489E-001
 6.3700000E+002, 6.5696000E+002, 6.5551104E+002, 4.4731287E-003, 2.3928791E-001
 6.3800000E+002, 6.5808000E+002, 6.5644366E+002, 4.4713241E-003, 2.3530147E-001
 6.3900000E+002, 6.5904000E+002, 6.5758773E+002, 4.4695307E-003, 2.3079935E-001
 6.4000000E+002, 6.6000000E+002, 6.5852752E+002, 4.4677365E-003, 2.2884256E-001
 6.4100000E+002, 6.6096000E+002, 6.5951129E+002, 4.4659532E-003, 2.2448838E-001
 6.4200000E+002, 6.6208000E+002, 6.6044410E+002, 4.4641782E-003, 2.2074685E-001
 6.4300000E+002, 6.6304000E+002, 6.6158804E+002, 4.4624142E-003, 2.1653023E-001
 6.4400000E+002, 6.6400000E+002, 6.6252790E+002, 4.4606495E-003, 2.1467832E-001
 6.4500000E+002, 6.6496000E+002, 6.6351154E+002, 4.4588956E-003, 2.1060017E-001
 6.4600000E+002, 6.6608000E+002, 6.6444452E+002, 4.4571498E-003, 2.0709037E-001
 6.4700000E+002, 6.6704000E+002, 6.6558835E+002, 4.4554149E-003, 2.0314258E-001
 6.4800000E+002, 6.6800000E+002, 6.6652827E+002, 4.4536795E-003, 2.0139192E-001
 6.4900000E+002, 6.6896000E+002, 6.6751179E+002, 4.4519546E-003, 1.9757358E-001
 6.5000000E+002, 6.7008000E+002, 6.6844493E+002, 4.4502379E-003, 1.9428266E-001
 6.5100000E+002, 6.7104000E+002, 6.6958865E+002, 4.4485318E-003, 1.9058767E-001
 6.5200000E+002, 6.7200000E+002, 6.7052862E+002, 4.4468254E-003, 1.8893434E-001
 6.5300000E+002, 6.7296000E+002, 6.7151204E+002, 4.4451294E-003, 1.8536027E-001
 6.5400000E+002, 6.7408000E+002, 6.7244533E+002, 4.4434414E-003, 1.8227574E-001
 6.5500000E+002, 6.7504000E+002, 6.7358895E+002, 4.4417640E-003, 1.7881817E-001
 6.5600000E+002, 6.7600000E+002, 6.7452897E+002, 4.4400864E-003, 1.7725809E-001
 6.5700000E+002, 6.7696000E+002, 6.7551228E+002, 4.4384190E-003, 1.7391340E-001
 6.5800000E+002, 6.7808000E+002, 6.7644572E+002, 4.4367596E-003, 1.7102319E-001
 6.5900000E+002, 6.7904000E+002, 6.7758925E+002, 4.4351106E-003, 1.6778840E-001
 6.6000000E+002, 6.8000000E+002, 6.7852931E+002, 4.4334616E-003, 1.6631737E-001
 6.6100000E+002, 6.8096000E+002, 6.7951253E+002, 4.4318227E-003, 1.6318786E-001
 6.6200000E+002, 6.8208000E+002, 6.8044610E+002, 4.4301917E-003, 1.6048040E-001
 6.6300000E+002, 6.8304000E+002, 6.8158955E+002, 4.4285709E-003, 1.5745444E-001
 6.6400000E+002, 6.8400000E+002, 6.8252963E+002, 4.4269502E-003, 1.5606822E-001
 6.6500000E+002, 6.8496000E+002, 6.8351277E+002, 4.4253396E-003, 1.5314040E-001
 6.6600000E+002, 6.8608000E+002, 6.8444647E+002, 4.4237368E-003, 1.5060460E-001
 6.6700000E+002, 6.8704000E+002, 6.8558984E+002, 4.4221441E-003, 1.4777425E-001
 6.6800000E+002, 6.8800000E+002, 6.8652995E+002, 4.4205516E-003, 1.4646861E-001
 6.6900000E+002, 6.8896000E+002, 6.8751300E+002, 4.4189691E-003, 1.4372970E-001
 6.7000000E+002, 6.9008000E+002, 6.8844683E+002, 4.4173943E-003, 1.4135500E-001
 6.7100000E+002, 6.9104000E+002, 6.8959013E+002, 4.4158294E-003, 1.3870774E-001
 6.7200000E+002, 6.9200000E+002, 6.9053027E+002, 4.4142650E-003, 1.3747853E-001
 6.7300000E+002, 6.9296000E+002, 6.9151324E+002, 4.4127104E-003, 1.3491643E-001
 6.7400000E+002, 6.9408000E+002, 6.9244718E+002, 4.4111634E-003, 1.3269280E-001
 6.7500000E+002, 6.9504000E+002, 6.9359041E+002, 4.4096263E-003, 1.3021682E-001
 6.7600000E+002, 6.9600000E+002, 6.9453057E+002, 4.4080898E-003, 1.2905997E-001
 6.7700000E+002, 6.9696000E+002, 6.9551347E+002, 4.4065628E-003, 1.2666328E-001
 6.7800000E+002, 6.9808000E+002, 6.9644753E+002, 4.4050435E-003, 1.2458122E-001
 6.7900000E+002, 6.9904000E+002, 6.9759069E+002, 4.4035339E-003, 1.2226539E-001
 6.8000000E+002, 7.0000000E+002, 6.9853087E+002, 4.4020251E-003, 1.2117695E-001
 6.8100000E+002, 7.0096000E+002, 6.9951370E+002, 4.4005257E-003, 1.1893493E-001
 6.8200000E+002, 7.0208000E+002, 7.0044786E+002, 4.3990339E-003, 1.1698545E-001
 6.8300000E+002, 7.0304000E+002, 7.0159096E+002, 4.3975516E-003, 1.1481932E-001
 6.8400000E+002, 7.0400000E+002, 7.0253116E+002, 4.3960702E-003, 1.1379547E-001
 6.8500000E+002, 7.0496000E+002, 7.0351392E+002, 4.3945982E-003, 1.1169802E-001
 6.8600000E+002, 7.0608000E+002, 7.0444819E+002, 4.3931337E-003, 1.0987265E-001
 6.8700000E+002, 7.0704000E+002, 7.0559123E+002, 4.3916786E-003, 1.0784639E-001
 6.8800000E+002, 7.0800000E+002, 7.0653144E+002, 4.3902244E-003, 1.0688347E-001
 6.8900000E+002, 7.0896000E+002, 7.0751415E+002, 4.3887796E-003, 1.0492111E-001
 6.9000000E+002, 7.1008000E+002, 7.0844851E+002, 4.3873421E-003, 1.0321188E-001
 6.9100000E+002, 7.1104000E+002, 7.0959150E+002, 4.3859140E-003, 1.0131627E-001
 6.9200000E+002, 7.1200000E+002, 7.1053172E+002, 4.3844870E-003, 1.0041077E-001
 6.9300000E+002, 7.1296000E+002, 7.1151437E+002, 4.3830691E-003, 9.8574632E-002
 6.9400000E+002, 7.1408000E+002, 7.1244882E+002, 4.3816585E-003, 9.6974045E-002
 6.9500000E+002, 7.1504000E+002, 7.1359176E+002, 4.3802572E-003, 9.5200464E-002
 6.9600000E+002, 7.1600000E+002, 7.1453199E+002, 4.3788570E-003, 9.4349036E-002
 6.9700000E+002, 7.1696000E+002, 7.1551458E+002, 4.3774658E-003, 9.2630783E-002
 6.9800000E+002, 7.1808000E+002, 7.1644913E+002, 4.3760820E-003, 9.1131805E-002
 6.9900000E+002, 7.1904000E+002, 7.1759202E+002, 4.3747072E-003, 8.9472177E-002
 7.0000000E+002, 7.2000000E+002, 7.1853225E+002, 4.3733336E-003, 8.8671638E-002
 7.0100000E+002, 7.2096000E+002, 7.1951480E+002, 4.3719690E-003, 8.7063487E-002
 7.0200000E+002, 7.2208000E+002, 7.2044943E+002, 4.3706116E-003, 8.5659522E-002
 7.0300000E+002, 7.2304000E+002, 7.2159228E+002, 4.3692631E-003, 8.4106295E-002
 7.0400000E+002, 7.2400000E+002, 7.2253250E+002, 4.3679160E-003, 8.3353626E-002
 7.0500000E+002, 7.2496000E+002, 7.2351501E+002, 4.3665776E-003, 8.1848295E-002
 7.0600000E+002, 7.2608000E+002, 7.2444972E+002, 4.3652464E-003, 8.0533162E-002
 7.0700000E+002, 7.2704000E+002, 7.2559253E+002, 4.3639240E-003, 7.9079283E-002
 7.0800000E+002, 7.2800000E+002, 7.2653276E+002, 4.3626031E-003, 7.8371621E-002
 7.0900000E+002, 7.2896000E+002, 7.2751522E+002, 4.3612908E-003, 7.6962309E-002
 7.1000000E+002, 7.3008000E+002, 7.2845001E+002, 4.3599856E-003, 7.5730222E-002
 7.1100000E+002, 7.3104000E+002, 7.2959278E+002, 4.3586890E-003, 7.4369101E-002
 7.1200000E+002, 7.3200000E+002, 7.3053300E+002, 4.3573940E-003, 7.3703742E-002
 7.1300000E+002, 7.3296000E+002, 7.3151542E+002, 4.3561075E-003, 7.2384095E-002
 7.1400000E+002, 7.3408000E+002, 7.3245028E+002, 4.3548280E-003, 7.1229643E-002
 7.1500000E+002, 7.3504000E+002, 7.3359302E+002, 4.3535570E-003, 6.9955129E-002
 7.1600000E+002, 7.3600000E+002, 7.3453324E+002, 4.3522877E-003, 6.9329519E-002
 7.1700000E+002, 7.3696000E+002, 7.3551563E+002, 4.3510267E-003, 6.8093607E-002
 7.1800000E+002, 7.3808000E+002, 7.3645056E+002, 4.3497727E-003, 6.7011729E-002
 7.1900000E+002, 7.3904000E+002, 7.3759326E+002, 4.3485270E-003, 6.5818084E-002
 7.2000000E+002, 7.4000000E+002, 7.3853347E+002, 4.3472830E-003, 6.5229815E-002
 7.2100000E+002, 7.4096000E+002, 7.3951583E+002, 4.3460473E-003, 6.4072102E-002
 7.2200000E+002, 7.4208000E+002, 7.4045082E+002, 4.3448185E-003, 6.3058069E-002
 7.2300000E+002, 7.4304000E+002, 7.4159350E+002, 4.3435979E-003, 6.1939940E-002
 7.2400000E+002, 7.4400000E+002, 7.4253370E+002, 4.3423790E-003, 6.1386743E-002
 7.2500000E+002, 7.4496000E+002, 7.4351603E+002, 4.3411683E-003, 6.0302068E-002
 7.2600000E+002, 7.4608000E+002, 7.4445108E+002, 4.3399643E-003, 5.9351460E-002
 7.2700000E+002, 7.4704000E+002, 7.4559374E+002, 4.3387685E-003, 5.8303855E-002
 7.2800000E+002, 7.4800000E+002, 7.4653392E+002, 4.3375745E-003, 5.7783595E-002
 7.2900000E+002, 7.4896000E+002, 7.4751622E+002, 4.3363884E-003, 5.6767140E-002
 7.3000000E+002, 7.5008000E+002, 7.4845133E+002, 4.3352091E-003, 5.5875832E-002
 7.3100000E+002, 7.5104000E+002, 7.4959397E+002, 4.3340377E-003, 5.4894095E-002
 7.3200000E+002, 7.5200000E+002, 7.5053414E+002, 4.3328682E-003, 5.4404765E-002
 7.3300000E+002, 7.5296000E+002, 7.5151642E+002, 4.3317066E-003, 5.3452040E-002
 7.3400000E+002, 7.5408000E+002, 7.5245158E+002, 4.3305515E-003, 5.2616177E-002
 7.3500000E+002, 7.5504000E+002, 7.5359420E+002, 4.3294043E-003, 5.1695967E-002
 7.3600000E+002, 7.5600000E+002, 7.5453435E+002, 4.3282590E-003, 5.1235680E-002
 7.3700000E+002, 7.5696000E+002, 7.5551661E+002, 4.3271214E-003, 5.0342497E-002
 7.3800000E+002, 7.5808000E+002, 7.5645182E+002, 4.3259903E-003, 4.9558481E-002
 7.3900000E+002, 7.5904000E+002, 7.5759443E+002, 4.3248670E-003, 4.8695753E-002
 7.4000000E+002, 7.6000000E+002, 7.5853455E+002, 4.3237456E-003, 4.8262734E-002
 7.4100000E+002, 7.6096000E+002, 7.5951680E+002, 4.3226318E-003, 4.7425188E-002
 7.4200000E+002, 7.6208000E+002, 7.6045206E+002, 4.3215244E-003, 4.6689661E-002
 7.4300000E+002, 7.6304000E+002, 7.6159465E+002, 4.3204246E-003, 4.5880642E-002
 7.4400000E+002, 7.6400000E+002, 7.6253475E+002, 4.3193267E-003, 4.5473228E-002
 7.4500000E+002, 7.6496000E+002, 7.6351699E+002, 4.3182364E-003, 4.4687678E-002
 7.4600000E+002, 7.6608000E+002, 7.6445228E+002, 4.3171523E-003, 4.3997503E-002
 7.4700000E+002, 7.6704000E+002, 7.6559488E+002, 4.3160757E-003, 4.3238678E-002
 7.4800000E+002, 7.6800000E+002, 7.6653494E+002, 4.3150011E-003, 4.2855305E-002
 7.4900000E+002, 7.6896000E+002, 7.6751718E+002, 4.3139339E-003, 4.2118357E-002
 7.5000000E+002, 7.7008000E+002, 7.6845251E+002, 4.3128728E-003, 4.1470608E-002
 7.5100000E+002, 7.7104000E+002, 7.6959510E+002, 4.3118191E-003, 4.0758698E-002
 7.5200000E+002, 7.7200000E+002, 7.7053513E+002, 4.3107674E-003, 4.0397898E-002
 7.5300000E+002, 7.7296000E+002, 7.7151737E+002, 4.3097229E-003, 3.9706387E-002
 7.5400000E+002, 7.7408000E+002, 7.7245272E+002, 4.3086845E-003, 3.9098331E-002
 7.5500000E+002, 7.7504000E+002, 7.7359532E+002, 4.3076534E-003, 3.8430281E-002
 7.5600000E+002, 7.7600000E+002, 7.7453531E+002, 4.3066242E-003, 3.8090678E-002
 7.5700000E+002, 7.7696000E+002, 7.7551755E+002, 4.3056022E-003, 3.7441652E-002
 7.5800000E+002, 7.7808000E+002, 7.7645294E+002, 4.3045861E-003, 3.6870740E-002
 7.5900000E+002, 7.7904000E+002, 7.7759553E+002, 4.3035772E-003, 3.6243699E-002
 7.6000000E+002, 7.8000000E+002, 7.7853549E+002, 4.3025702E-003, 3.5924002E-002
 7.6100000E+002, 7.8096000E+002, 7.7951773E+002, 4.3015703E-003, 3.5314709E-002
 7.6200000E+002, 7.8208000E+002, 7.8045314E+002, 4.3005762E-003, 3.4778559E-002
 7.6300000E+002, 7.8304000E+002, 7.8159575E+002, 4.2995891E-003, 3.4189871E-002
 7.6400000E+002, 7.8400000E+002, 7.8253567E+002, 4.2986040E-003, 3.3888869E-002
 7.6500000E+002, 7.8496000E+002, 7.8351792E+002, 4.2976258E-003, 3.3316742E-002
 7.6600000E+002, 7.8608000E+002, 7.8445334E+002, 4.2966534E-003, 3.2813131E-002
 7.6700000E+002, 7.8704000E+002, 7.8559596E+002, 4.2956878E-003, 3.2260319E-002
 7.6800000E+002, 7.8800000E+002, 7.8653583E+002, 4.2947242E-003, 3.1976875E-002
 7.6900000E+002, 7.8896000E+002, 7.8751810E+002, 4.2937674E-003, 3.1439520E-002
 7.7000000E+002, 7.9008000E+002, 7.8845354E+002, 4.2928162E-003, 3.0966373E-002
 7.7100000E+002, 7.9104000E+002, 7.8959617E+002, 4.2918718E-003, 3.0447126E-002
 7.7200000E+002, 7.9200000E+002, 7.9053600E+002, 4.2909294E-003, 3.0180174E-002
 7.7300000E+002, 7.9296000E+002, 7.9151828E+002, 4.2899936E-003, 2.9675358E-002
 7.7400000E+002, 7.9408000E+002, 7.9245372E+002, 4.2890633E-003, 2.9230736E-002
 7.7500000E+002, 7.9504000E+002, 7.9359638E+002, 4.2881396E-003, 2.8742899E-002
 7.7600000E+002, 7.9600000E+002, 7.9453615E+002, 4.2872181E-003, 2.8491440E-002
 7.7700000E+002, 7.9696000E+002, 7.9551846E+002, 4.2863029E-003, 2.8017079E-002
 7.7800000E+002, 7.9808000E+002, 7.9645391E+002, 4.2853932E-003, 2.7599174E-002
 7.7900000E+002, 7.9904000E+002, 7.9759659E+002, 4.2844900E-003, 2.7140735E-002
 7.8000000E+002, 8.0000000E+002, 7.9853631E+002, 4.2835888E-003, 2.6903832E-002
 7.8100000E+002, 8.0096000E+002, 7.9951863E+002, 4.2826940E-003, 2.6457981E-002
 7.8200000E+002, 8.0208000E+002, 8.0045409E+002, 4.2818045E-003, 2.6065102E-002
 7.8300000E+002, 8.0304000E+002, 8.0159680E+002, 4.2809213E-003, 2.5634186E-002
 7.8400000E+002, 8.0400000E+002, 8.0253645E+002, 4.2800402E-003, 2.5410959E-002
 7.8500000E+002, 8.0496000E+002, 8.0351881E+002, 4.2791653E-003, 2.4991804E-002
 7.8600000E+002, 8.0608000E+002, 8.0445426E+002, 4.2782957E-003, 2.4622372E-002
 7.8700000E+002, 8.0704000E+002, 8.0559700E+002, 4.2774322E-003, 2.4217228E-002
 7.8800000E+002, 8.0800000E+002, 8.0653660E+002, 4.2765709E-003, 2.4006853E-002
 7.8900000E+002, 8.0896000E+002, 8.0751899E+002, 4.2757155E-003, 2.3612700E-002
 7.9000000E+002, 8.1008000E+002, 8.0845443E+002, 4.2748654E-003, 2.3265240E-002
 7.9100000E+002, 8.1104000E+002, 8.0959721E+002, 4.2740213E-003, 2.2884233E-002
 7.9200000E+002, 8.1200000E+002, 8.1053673E+002, 4.2731792E-003, 2.2685938E-002
 7.9300000E+002, 8.1296000E+002, 8.1151916E+002, 4.2723431E-003, 2.2315205E-002
 7.9400000E+002, 8.1408000E+002, 8.1245459E+002, 4.2715121E-003, 2.1988339E-002
 7.9500000E+002, 8.1504000E+002, 8.1359741E+002, 4.2706869E-003, 2.1629943E-002
 7.9600000E+002, 8.1600000E+002, 8.1453687E+002, 4.2698639E-003, 2.1443002E-002
 7.9700000E+002, 8.1696000E+002, 8.1551934E+002, 4.2690466E-003, 2.1094214E-002
 7.9800000E+002, 8.1808000E+002, 8.1645475E+002, 4.2682343E-003, 2.0786653E-002
 7.9900000E+002, 8.1904000E+002, 8.1759761E+002, 4.2674278E-003, 2.0449444E-002
 8.0000000E+002, 8.2000000E+002, 8.1853700E+002, 4.2666234E-003, 2.0273176E-002
