s,kg/s,kg/s,m3/s,m3/s
 2.7801477E+002, 2.3891235E+002, 2.5785956E+002, 2.0000001E+002, 2.2974745E+002
 2.7901610E+002, 2.3891236E+002, 2.5499281E+002, 1.9999999E+002, 2.2730174E+002
 2.8002854E+002, 2.3891233E+002, 2.5226859E+002, 1.9999999E+002, 2.2494331E+002
 2.8100911E+002, 2.3891231E+002, 2.5659555E+002, 2.0000000E+002, 2.2876467E+002
 2.8202111E+002, 2.3891233E+002, 2.5517805E+002, 2.0000000E+002, 2.2756574E+002
 2.8301031E+002, 2.3891234E+002, 2.5036006E+002, 2.0000001E+002, 2.2334798E+002
 2.8400297E+002, 2.3891233E+002, 2.5570129E+002, 2.0000000E+002, 2.2802557E+002
 2.8502770E+002, 2.3891232E+002, 2.5035155E+002, 1.9999999E+002, 2.2331750E+002
 2.8603128E+002, 2.3891233E+002, 2.4876007E+002, 2.0000001E+002, 2.2192582E+002
 2.8701275E+002, 2.3891236E+002, 2.5035161E+002, 2.0000001E+002, 2.2339111E+002
 2.8800556E+002, 2.3891235E+002, 2.5695378E+002, 1.9999999E+002, 2.2935628E+002
 2.8900867E+002, 2.3891230E+002, 2.6084660E+002, 1.9999999E+002, 2.3283565E+002
 2.9002695E+002, 2.3891231E+002, 2.5576014E+002, 2.0000001E+002, 2.2837204E+002
 2.9101206E+002, 2.3891235E+002, 2.5608994E+002, 2.0000001E+002, 2.2871089E+002
 2.9201273E+002, 2.3891237E+002, 2.5448040E+002, 2.0000000E+002, 2.2725485E+002
 2.9303601E+002, 2.3891234E+002, 2.5177209E+002, 1.9999999E+002, 2.2484831E+002
 2.9401736E+002, 2.3891231E+002, 2.5320726E+002, 1.9999999E+002, 2.2622116E+002
 2.9501623E+002, 2.3891231E+002, 2.5815107E+002, 2.0000001E+002, 2.3063277E+002
 2.9600753E+002, 2.3891233E+002, 2.5875699E+002, 2.0000002E+002, 2.3113118E+002
 2.9701938E+002, 2.3891236E+002, 2.5306367E+002, 2.0000000E+002, 2.2618372E+002
 2.9802252E+002, 2.3891236E+002, 2.5423635E+002, 1.9999999E+002, 2.2738323E+002
 2.9903467E+002, 2.3891233E+002, 2.4846949E+002, 1.9999999E+002, 2.2232715E+002
 3.0002105E+002, 2.3891230E+002, 2.5442475E+002, 1.9999999E+002, 2.2764004E+002
 3.0102493E+002, 2.3891231E+002, 2.5455875E+002, 2.0000001E+002, 2.2788976E+002
 3.0201464E+002, 2.3891235E+002, 2.5508995E+002, 2.0000002E+002, 2.2841702E+002
 3.0301455E+002, 2.3891237E+002, 2.4968661E+002, 2.0000000E+002, 2.2355906E+002
 3.0402606E+002, 2.3891233E+002, 2.5470562E+002, 1.9999998E+002, 2.2794968E+002
 3.0501399E+002, 2.3891230E+002, 2.5232760E+002, 1.9999999E+002, 2.2588693E+002
 3.0600768E+002, 2.3891232E+002, 2.4953019E+002, 2.0000001E+002, 2.2348940E+002
 3.0702492E+002, 2.3891235E+002, 2.4429038E+002, 2.0000001E+002, 2.1891916E+002
 3.0803155E+002, 2.3891234E+002, 2.4834948E+002, 2.0000000E+002, 2.2262780E+002
 3.0903046E+002, 2.3891233E+002, 2.5268658E+002, 1.9999999E+002, 2.2651902E+002
 3.1000463E+002, 2.3891234E+002, 2.5180784E+002, 2.0000000E+002, 2.2569722E+002
 3.1100055E+002, 2.3891234E+002, 2.5405317E+002, 2.0000000E+002, 2.2770040E+002
 3.1201526E+002, 2.3891231E+002, 2.5098680E+002, 2.0000000E+002, 2.2498103E+002
 3.1302505E+002, 2.3891233E+002, 2.4975402E+002, 2.0000000E+002, 2.2393259E+002
 3.1402071E+002, 2.3891236E+002, 2.5088814E+002, 2.0000001E+002, 2.2509094E+002
 3.1503518E+002, 2.3891234E+002, 2.5372820E+002, 1.9999999E+002, 2.2769929E+002
 3.1603374E+002, 2.3891229E+002, 2.5356103E+002, 1.9999999E+002, 2.2750366E+002
 3.1702787E+002, 2.3891232E+002, 2.5254670E+002, 2.0000001E+002, 2.2653765E+002
 3.1801378E+002, 2.3891238E+002, 2.5377854E+002, 2.0000001E+002, 2.2766992E+002
 3.1901761E+002, 2.3891235E+002, 2.5418164E+002, 1.9999998E+002, 2.2808046E+002
 3.2002099E+002, 2.3891230E+002, 2.5285539E+002, 1.9999998E+002, 2.2686380E+002
 3.2103908E+002, 2.3891231E+002, 2.5187937E+002, 2.0000001E+002, 2.2600508E+002
 3.2203501E+002, 2.3891235E+002, 2.4603326E+002, 2.0000002E+002, 2.2092325E+002
 3.2302581E+002, 2.3891234E+002, 2.5137066E+002, 1.9999999E+002, 2.2572789E+002
 3.2401021E+002, 2.3891234E+002, 2.4918506E+002, 1.9999999E+002, 2.2383401E+002
 3.2502129E+002, 2.3891235E+002, 2.5428384E+002, 1.9999999E+002, 2.2850659E+002
 3.2602203E+002, 2.3891233E+002, 2.5587370E+002, 1.9999999E+002, 2.2991786E+002
 3.2701459E+002, 2.3891230E+002, 2.5496894E+002, 1.9999999E+002, 2.2913547E+002
 3.2802460E+002, 2.3891231E+002, 2.5356046E+002, 2.0000001E+002, 2.2793813E+002
 3.2901786E+002, 2.3891236E+002, 2.5134173E+002, 2.0000001E+002, 2.2592718E+002
 3.3002221E+002, 2.3891236E+002, 2.4801450E+002, 2.0000000E+002, 2.2295250E+002
 3.3103957E+002, 2.3891231E+002, 2.5067037E+002, 1.9999998E+002, 2.2539715E+002
 3.3202438E+002, 2.3891230E+002, 2.4790035E+002, 2.0000000E+002, 2.2292755E+002
 3.3301367E+002, 2.3891235E+002, 2.4556071E+002, 2.0000002E+002, 2.2084722E+002
 3.3401811E+002, 2.3891236E+002, 2.4507432E+002, 2.0000000E+002, 2.2045568E+002
 3.3502551E+002, 2.3891231E+002, 2.4045632E+002, 1.9999999E+002, 2.1632494E+002
 3.3602704E+002, 2.3891232E+002, 2.5493106E+002, 2.0000001E+002, 2.2913158E+002
 3.3700623E+002, 2.3891236E+002, 2.5762258E+002, 2.0000001E+002, 2.3153555E+002
 3.3802156E+002, 2.3891234E+002, 2.5455471E+002, 1.9999999E+002, 2.2891776E+002
 3.3900362E+002, 2.3891230E+002, 2.5090522E+002, 1.9999999E+002, 2.2576895E+002
 3.4001899E+002, 2.3891232E+002, 2.5039001E+002, 2.0000002E+002, 2.2533397E+002
 3.4103088E+002, 2.3891237E+002, 2.4973726E+002, 2.0000001E+002, 2.2472261E+002
 3.4203653E+002, 2.3891235E+002, 2.4941659E+002, 1.9999998E+002, 2.2441440E+002
 3.4300015E+002, 2.3891229E+002, 2.5401490E+002, 2.0000000E+002, 2.2852786E+002
 3.4402964E+002, 2.3891231E+002, 2.4744569E+002, 2.0000003E+002, 2.2271326E+002
 3.4502236E+002, 2.3891237E+002, 2.5082413E+002, 2.0000001E+002, 2.2579830E+002
 3.4603381E+002, 2.3891235E+002, 2.5450558E+002, 1.9999998E+002, 2.2915639E+002
 3.4700425E+002, 2.3891229E+002, 2.5305137E+002, 2.0000000E+002, 2.2780211E+002
 3.4800055E+002, 2.3891230E+002, 2.4821459E+002, 2.0000002E+002, 2.2342343E+002
 3.4902764E+002, 2.3891237E+002, 2.4443177E+002, 2.0000001E+002, 2.2016795E+002
 3.5001340E+002, 2.3891237E+002, 2.4728379E+002, 1.9999998E+002, 2.2290333E+002
 3.5101939E+002, 2.3891230E+002, 2.4355650E+002, 1.9999999E+002, 2.1961184E+002
 3.5202927E+002, 2.3891229E+002, 2.5068924E+002, 2.0000002E+002, 2.2590041E+002
 3.5300821E+002, 2.3891235E+002, 2.5180609E+002, 2.0000002E+002, 2.2683892E+002
 3.5403067E+002, 2.3891238E+002, 2.5112849E+002, 1.9999999E+002, 2.2628096E+002
 3.5500365E+002, 2.3891234E+002, 2.5289263E+002, 1.9999998E+002, 2.2797094E+002
 3.5603244E+002, 2.3891229E+002, 2.4932135E+002, 2.0000000E+002, 2.2486735E+002
 3.5702347E+002, 2.3891230E+002, 2.5083951E+002, 2.0000001E+002, 2.2625273E+002
 3.5800817E+002, 2.3891236E+002, 2.4535964E+002, 2.0000002E+002, 2.2140290E+002
 3.5901148E+002, 2.3891237E+002, 2.4550794E+002, 2.0000000E+002, 2.2154060E+002
 3.6001004E+002, 2.3891233E+002, 2.4773065E+002, 1.9999998E+002, 2.2346259E+002
 3.6103740E+002, 2.3891229E+002, 2.5493770E+002, 2.0000000E+002, 2.2987150E+002
 3.6201716E+002, 2.3891233E+002, 2.4509398E+002, 2.0000002E+002, 2.2116625E+002
 3.6300664E+002, 2.3891238E+002, 2.4752713E+002, 2.0000002E+002, 2.2345649E+002
 3.6402346E+002, 2.3891233E+002, 2.4825675E+002, 1.9999999E+002, 2.2418291E+002
 3.6500878E+002, 2.3891228E+002, 2.4570712E+002, 1.9999999E+002, 2.2192521E+002
 3.6601772E+002, 2.3891234E+002, 2.4907775E+002, 2.0000002E+002, 2.2496163E+002
 3.6701860E+002, 2.3891239E+002, 2.5036498E+002, 2.0000002E+002, 2.2614161E+002
 3.6801082E+002, 2.3891234E+002, 2.4893103E+002, 1.9999998E+002, 2.2487702E+002
 3.6900549E+002, 2.3891227E+002, 2.4396976E+002, 1.9999998E+002, 2.2037990E+002
 3.7002755E+002, 2.3891231E+002, 2.5231567E+002, 2.0000002E+002, 2.2777468E+002
 3.7100857E+002, 2.3891239E+002, 2.5154226E+002, 2.0000003E+002, 2.2714072E+002
 3.7200018E+002, 2.3891237E+002, 2.4605402E+002, 1.9999998E+002, 2.2230606E+002
 3.7303324E+002, 2.3891231E+002, 2.5049194E+002, 1.9999997E+002, 2.2631517E+002
 3.7400200E+002, 2.3891231E+002, 2.5124103E+002, 2.0000000E+002, 2.2705132E+002
 3.7502523E+002, 2.3891233E+002, 2.4915891E+002, 2.0000001E+002, 2.2527523E+002
 3.7601977E+002, 2.3891232E+002, 2.4720438E+002, 1.9999999E+002, 2.2357190E+002
 3.7700343E+002, 2.3891234E+002, 2.4613158E+002, 2.0000000E+002, 2.2256752E+002
 3.7800639E+002, 2.3891238E+002, 2.4367344E+002, 2.0000001E+002, 2.2029934E+002
 3.7903195E+002, 2.3891236E+002, 2.4967680E+002, 1.9999998E+002, 2.2571114E+002
 3.8000142E+002, 2.3891226E+002, 2.4758720E+002, 1.9999997E+002, 2.2395294E+002
 3.8101160E+002, 2.3891227E+002, 2.4645839E+002, 2.0000002E+002, 2.2298026E+002
 3.8200097E+002, 2.3891239E+002, 2.4249132E+002, 2.0000004E+002, 2.1941199E+002
 3.8302549E+002, 2.3891242E+002, 2.4628152E+002, 1.9999999E+002, 2.2286485E+002
 3.8402978E+002, 2.3891230E+002, 2.4414236E+002, 1.9999995E+002, 2.2111328E+002
 3.8503075E+002, 2.3891225E+002, 2.4094058E+002, 2.0000000E+002, 2.1839775E+002
 3.8601756E+002, 2.3891234E+002, 2.5010481E+002, 2.0000004E+002, 2.2669982E+002
 3.8700893E+002, 2.3891239E+002, 2.4920680E+002, 2.0000001E+002, 2.2587552E+002
 3.8801254E+002, 2.3891234E+002, 2.5012209E+002, 1.9999997E+002, 2.2668234E+002
 3.8900412E+002, 2.3891231E+002, 2.4982228E+002, 2.0000000E+002, 2.2640531E+002
 3.9000194E+002, 2.3891234E+002, 2.4827609E+002, 2.0000002E+002, 2.2496905E+002
 3.9100239E+002, 2.3891234E+002, 2.4665142E+002, 2.0000000E+002, 2.2346673E+002
 3.9201909E+002, 2.3891230E+002, 2.4477196E+002, 2.0000000E+002, 2.2175457E+002
 3.9300256E+002, 2.3891233E+002, 2.4404440E+002, 2.0000002E+002, 2.2105749E+002
 3.9400598E+002, 2.3891237E+002, 2.4244468E+002, 2.0000001E+002, 2.1967956E+002
 3.9502392E+002, 2.3891234E+002, 2.4802598E+002, 1.9999998E+002, 2.2479570E+002
 3.9602686E+002, 2.3891229E+002, 2.4925393E+002, 2.0000000E+002, 2.2596988E+002
 3.9702562E+002, 2.3891234E+002, 2.4490146E+002, 2.0000003E+002, 2.2210415E+002
 3.9803010E+002, 2.3891239E+002, 2.4914347E+002, 2.0000000E+002, 2.2591073E+002
 3.9900659E+002, 2.3891232E+002, 2.4902334E+002, 1.9999997E+002, 2.2579773E+002
 4.0000285E+002, 2.3891227E+002, 2.4923497E+002, 1.9999999E+002, 2.2599791E+002
 4.0101731E+002, 2.3891234E+002, 2.4792933E+002, 2.0000003E+002, 2.2485166E+002
 4.0203263E+002, 2.3891240E+002, 2.4566204E+002, 2.0000000E+002, 2.2285997E+002
 4.0301552E+002, 2.3891234E+002, 2.4771078E+002, 1.9999997E+002, 2.2470612E+002
 4.0400464E+002, 2.3891227E+002, 2.4276689E+002, 1.9999999E+002, 2.2024297E+002
 4.0500208E+002, 2.3891230E+002, 2.4396717E+002, 2.0000003E+002, 2.2134226E+002
 4.0600509E+002, 2.3891237E+002, 2.4464730E+002, 2.0000001E+002, 2.2199973E+002
 4.0703205E+002, 2.3891238E+002, 2.4035450E+002, 1.9999999E+002, 2.1821042E+002
 4.0800903E+002, 2.3891234E+002, 2.4429626E+002, 2.0000000E+002, 2.2179058E+002
 4.0900051E+002, 2.3891230E+002, 2.4429749E+002, 2.0000000E+002, 2.2178921E+002
 4.1002353E+002, 2.3891230E+002, 2.4771996E+002, 2.0000000E+002, 2.2487711E+002
 4.1102239E+002, 2.3891232E+002, 2.5249796E+002, 2.0000001E+002, 2.2917517E+002
 4.1201242E+002, 2.3891238E+002, 2.4646321E+002, 2.0000002E+002, 2.2377809E+002
 4.1302619E+002, 2.3891238E+002, 2.5131465E+002, 1.9999999E+002, 2.2808028E+002
 4.1402643E+002, 2.3891231E+002, 2.4633915E+002, 1.9999997E+002, 2.2355149E+002
 4.1503006E+002, 2.3891228E+002, 2.4519309E+002, 2.0000000E+002, 2.2255252E+002
 4.1600722E+002, 2.3891233E+002, 2.4220638E+002, 2.0000003E+002, 2.1998804E+002
 4.1702209E+002, 2.3891238E+002, 2.3928114E+002, 2.0000000E+002, 2.1741792E+002
 4.1800055E+002, 2.3891237E+002, 2.4445412E+002, 1.9999998E+002, 2.2201520E+002
 4.1900130E+002, 2.3891232E+002, 2.4515403E+002, 1.9999999E+002, 2.2256955E+002
 4.2002164E+002, 2.3891230E+002, 2.4534047E+002, 2.0000001E+002, 2.2266223E+002
 4.2101930E+002, 2.3891231E+002, 2.4313296E+002, 2.0000000E+002, 2.2068696E+002
 4.2202600E+002, 2.3891235E+002, 2.4533000E+002, 2.0000000E+002, 2.2270451E+002
 4.2302430E+002, 2.3891237E+002, 2.4563347E+002, 2.0000002E+002, 2.2298859E+002
 4.2400272E+002, 2.3891234E+002, 2.4432354E+002, 2.0000001E+002, 2.2183585E+002
 4.2502942E+002, 2.3891229E+002, 2.4132020E+002, 1.9999998E+002, 2.1911605E+002
 4.2602001E+002, 2.3891230E+002, 2.4843760E+002, 2.0000000E+002, 2.2545022E+002
 4.2702490E+002, 2.3891236E+002, 2.4348185E+002, 2.0000004E+002, 2.2103668E+002
 4.2800185E+002, 2.3891238E+002, 2.4702378E+002, 2.0000001E+002, 2.2428706E+002
 4.2900023E+002, 2.3891234E+002, 2.4739419E+002, 1.9999997E+002, 2.2466847E+002
 4.3002362E+002, 2.3891230E+002, 2.4987543E+002, 1.9999999E+002, 2.2694028E+002
 4.3100778E+002, 2.3891232E+002, 2.4873976E+002, 2.0000002E+002, 2.2599330E+002
 4.3202301E+002, 2.3891234E+002, 2.4306919E+002, 2.0000001E+002, 2.2097564E+002
 4.3302790E+002, 2.3891235E+002, 2.5025882E+002, 1.9999999E+002, 2.2746985E+002
 4.3402891E+002, 2.3891236E+002, 2.4557209E+002, 1.9999999E+002, 2.2317362E+002
 4.3500617E+002, 2.3891236E+002, 2.4178122E+002, 1.9999999E+002, 2.1965660E+002
 4.3601210E+002, 2.3891229E+002, 2.4113391E+002, 1.9999998E+002, 2.1906977E+002
 4.3702069E+002, 2.3891226E+002, 2.4324161E+002, 2.0000001E+002, 2.2097950E+002
 4.3801777E+002, 2.3891237E+002, 2.4465430E+002, 2.0000003E+002, 2.2228872E+002
 4.3903332E+002, 2.3891245E+002, 2.4355252E+002, 2.0000000E+002, 2.2134420E+002
 4.4003234E+002, 2.3891232E+002, 2.4578456E+002, 1.9999995E+002, 2.2332873E+002
 4.4101118E+002, 2.3891219E+002, 2.4434293E+002, 1.9999999E+002, 2.2202531E+002
 4.4201107E+002, 2.3891231E+002, 2.4506727E+002, 2.0000006E+002, 2.2268925E+002
 4.4300831E+002, 2.3891247E+002, 2.4350752E+002, 2.0000004E+002, 2.2126610E+002
 4.4401688E+002, 2.3891239E+002, 2.4541053E+002, 1.9999994E+002, 2.2293255E+002
 4.4500245E+002, 2.3891222E+002, 2.4428138E+002, 1.9999996E+002, 2.2188356E+002
 4.4603185E+002, 2.3891227E+002, 2.4411909E+002, 2.0000006E+002, 2.2175063E+002
 4.4703392E+002, 2.3891242E+002, 2.4659068E+002, 2.0000005E+002, 2.2396944E+002
 4.4803416E+002, 2.3891239E+002, 2.4742698E+002, 1.9999997E+002, 2.2468207E+002
 4.4901476E+002, 2.3891227E+002, 2.4657476E+002, 1.9999997E+002, 2.2388457E+002
 4.5000237E+002, 2.3891228E+002, 2.4401354E+002, 2.0000003E+002, 2.2159735E+002
 4.5101414E+002, 2.3891239E+002, 2.4415207E+002, 2.0000003E+002, 2.2186664E+002
 4.5202057E+002, 2.3891238E+002, 2.4438508E+002, 1.9999998E+002, 2.2225275E+002
 4.5301765E+002, 2.3891229E+002, 2.4415830E+002, 1.9999997E+002, 2.2203786E+002
 4.5403051E+002, 2.3891229E+002, 2.4663514E+002, 2.0000001E+002, 2.2417454E+002
 4.5501878E+002, 2.3891236E+002, 2.4255878E+002, 2.0000002E+002, 2.2052573E+002
 4.5603589E+002, 2.3891236E+002, 2.4480380E+002, 1.9999999E+002, 2.2261691E+002
 4.5702855E+002, 2.3891233E+002, 2.4303879E+002, 1.9999999E+002, 2.2101852E+002
 4.5801976E+002, 2.3891233E+002, 2.4489392E+002, 2.0000001E+002, 2.2264104E+002
 4.5900755E+002, 2.3891232E+002, 2.4197224E+002, 1.9999999E+002, 2.2000948E+002
 4.6002146E+002, 2.3891230E+002, 2.4096406E+002, 1.9999999E+002, 2.1911986E+002
 4.6102603E+002, 2.3891234E+002, 2.4365827E+002, 2.0000003E+002, 2.2158314E+002
 4.6201779E+002, 2.3891240E+002, 2.4043166E+002, 2.0000001E+002, 2.1872983E+002
 4.6301622E+002, 2.3891236E+002, 2.4264223E+002, 1.9999997E+002, 2.2068997E+002
 4.6400095E+002, 2.3891227E+002, 2.4354815E+002, 1.9999998E+002, 2.2143960E+002
 4.6501881E+002, 2.3891226E+002, 2.4538187E+002, 2.0000003E+002, 2.2308150E+002
 4.6602312E+002, 2.3891236E+002, 2.4683866E+002, 2.0000003E+002, 2.2441082E+002
 4.6701448E+002, 2.3891242E+002, 2.4949788E+002, 2.0000000E+002, 2.2679190E+002
 4.6803013E+002, 2.3891236E+002, 2.3907521E+002, 1.9999997E+002, 2.1744132E+002
 4.6901014E+002, 2.3891227E+002, 2.3817601E+002, 1.9999999E+002, 2.1669139E+002
 4.7001349E+002, 2.3891227E+002, 2.4243818E+002, 2.0000002E+002, 2.2054117E+002
 4.7102325E+002, 2.3891235E+002, 2.4532511E+002, 2.0000002E+002, 2.2308475E+002
 4.7201813E+002, 2.3891239E+002, 2.4706042E+002, 2.0000001E+002, 2.2460092E+002
 4.7300847E+002, 2.3891236E+002, 2.4748400E+002, 1.9999999E+002, 2.2501245E+002
 4.7401698E+002, 2.3891231E+002, 2.4140703E+002, 1.9999998E+002, 2.1955324E+002
 4.7503512E+002, 2.3891229E+002, 2.4451644E+002, 2.0000000E+002, 2.2230738E+002
 4.7602995E+002, 2.3891233E+002, 2.4562792E+002, 2.0000003E+002, 2.2332704E+002
 4.7702097E+002, 2.3891237E+002, 2.4436887E+002, 2.0000001E+002, 2.2230260E+002
 4.7800639E+002, 2.3891236E+002, 2.4472091E+002, 1.9999998E+002, 2.2269924E+002
 4.7903273E+002, 2.3891232E+002, 2.4277937E+002, 1.9999999E+002, 2.2096389E+002
 4.8001406E+002, 2.3891232E+002, 2.4453714E+002, 2.0000002E+002, 2.2251314E+002
 4.8100222E+002, 2.3891234E+002, 2.4455816E+002, 2.0000000E+002, 2.2250739E+002
 4.8201929E+002, 2.3891232E+002, 2.3748012E+002, 1.9999999E+002, 2.1618059E+002
 4.8301970E+002, 2.3891233E+002, 2.4366670E+002, 2.0000001E+002, 2.2175964E+002
 4.8400326E+002, 2.3891236E+002, 2.3746127E+002, 2.0000002E+002, 2.1616359E+002
 4.8500780E+002, 2.3891234E+002, 2.3417389E+002, 2.0000000E+002, 2.1324273E+002
 4.8603032E+002, 2.3891230E+002, 2.3969052E+002, 1.9999999E+002, 2.1828938E+002
 4.8700315E+002, 2.3891231E+002, 2.4682361E+002, 2.0000001E+002, 2.2473565E+002
 4.8803077E+002, 2.3891237E+002, 2.4545277E+002, 2.0000003E+002, 2.2346862E+002
 4.8900001E+002, 2.3891236E+002, 2.4676392E+002, 2.0000000E+002, 2.2457637E+002
 4.9002519E+002, 2.3891231E+002, 2.4391938E+002, 1.9999998E+002, 2.2200270E+002
 4.9100013E+002, 2.3891232E+002, 2.4217610E+002, 2.0000000E+002, 2.2050529E+002
 4.9202888E+002, 2.3891237E+002, 2.4032122E+002, 2.0000001E+002, 2.1889003E+002
 4.9300059E+002, 2.3891232E+002, 2.4113688E+002, 1.9999998E+002, 2.1964718E+002
 4.9401546E+002, 2.3891229E+002, 2.4529468E+002, 1.9999999E+002, 2.2338380E+002
 4.9503032E+002, 2.3891236E+002, 2.4484374E+002, 2.0000001E+002, 2.2294048E+002
 4.9602554E+002, 2.3891239E+002, 2.4251162E+002, 1.9999999E+002, 2.2080470E+002
 4.9701041E+002, 2.3891230E+002, 2.4747257E+002, 1.9999996E+002, 2.2524273E+002
 4.9803164E+002, 2.3891226E+002, 2.4209673E+002, 2.0000000E+002, 2.2043055E+002
 4.9902147E+002, 2.3891234E+002, 2.3981141E+002, 2.0000004E+002, 2.1838213E+002
 5.0000296E+002, 2.3891242E+002, 2.4207600E+002, 2.0000002E+002, 2.2043247E+002
 5.0103261E+002, 2.3891235E+002, 2.3910272E+002, 1.9999996E+002, 2.1784786E+002
 5.0202288E+002, 2.3891226E+002, 2.4058723E+002, 1.9999998E+002, 2.1924115E+002
 5.0302843E+002, 2.3891229E+002, 2.3928146E+002, 2.0000004E+002, 2.1802426E+002
 5.0400466E+002, 2.3891238E+002, 2.4198451E+002, 2.0000003E+002, 2.2039281E+002
 5.0502131E+002, 2.3891239E+002, 2.4307796E+002, 1.9999998E+002, 2.2137138E+002
 5.0602707E+002, 2.3891231E+002, 2.4105585E+002, 1.9999998E+002, 2.1959236E+002
 5.0701889E+002, 2.3891229E+002, 2.4225147E+002, 2.0000002E+002, 2.2067135E+002
 5.0803354E+002, 2.3891233E+002, 2.3925026E+002, 2.0000002E+002, 2.1795529E+002
 5.0901166E+002, 2.3891235E+002, 2.4234644E+002, 2.0000000E+002, 2.2072455E+002
 5.1002277E+002, 2.3891236E+002, 2.4536730E+002, 2.0000000E+002, 2.2347749E+002
 5.1103138E+002, 2.3891235E+002, 2.4638116E+002, 2.0000000E+002, 2.2443918E+002
 5.1201631E+002, 2.3891231E+002, 2.4087038E+002, 1.9999999E+002, 2.1947990E+002
 5.1300340E+002, 2.3891229E+002, 2.4624956E+002, 2.0000001E+002, 2.2431379E+002
 5.1402134E+002, 2.3891233E+002, 2.4417582E+002, 2.0000003E+002, 2.2248598E+002
 5.1501178E+002, 2.3891240E+002, 2.3920991E+002, 2.0000001E+002, 2.1800619E+002
 5.1602395E+002, 2.3891237E+002, 2.4519951E+002, 1.9999997E+002, 2.2340534E+002
 5.1700863E+002, 2.3891228E+002, 2.4053280E+002, 1.9999997E+002, 2.1924982E+002
 5.1802964E+002, 2.3891228E+002, 2.4057465E+002, 2.0000002E+002, 2.1932099E+002
 5.1901967E+002, 2.3891238E+002, 2.4003567E+002, 2.0000003E+002, 2.1887628E+002
 5.2001463E+002, 2.3891241E+002, 2.4211688E+002, 1.9999997E+002, 2.2073871E+002
 5.2102907E+002, 2.3891230E+002, 2.4303040E+002, 1.9999996E+002, 2.2152375E+002
 5.2200613E+002, 2.3891225E+002, 2.4600642E+002, 2.0000001E+002, 2.2417190E+002
 5.2303768E+002, 2.3891234E+002, 2.4376321E+002, 2.0000004E+002, 2.2216896E+002
 5.2402591E+002, 2.3891241E+002, 2.4419823E+002, 2.0000000E+002, 2.2265473E+002
 5.2502341E+002, 2.3891234E+002, 2.4033467E+002, 1.9999997E+002, 2.1920755E+002
 5.2600510E+002, 2.3891227E+002, 2.3998964E+002, 1.9999999E+002, 2.1885676E+002
 5.2701358E+002, 2.3891230E+002, 2.4432484E+002, 2.0000003E+002, 2.2270878E+002
 5.2801591E+002, 2.3891237E+002, 2.4128406E+002, 2.0000002E+002, 2.1991956E+002
 5.2900593E+002, 2.3891239E+002, 2.4080775E+002, 1.9999999E+002, 2.1946224E+002
 5.3001151E+002, 2.3891233E+002, 2.4207885E+002, 1.9999998E+002, 2.2060988E+002
 5.3100650E+002, 2.3891228E+002, 2.4184625E+002, 2.0000000E+002, 2.2042480E+002
 5.3202163E+002, 2.3891229E+002, 2.4095942E+002, 2.0000002E+002, 2.1970191E+002
 5.3302266E+002, 2.3891238E+002, 2.4173075E+002, 2.0000003E+002, 2.2049184E+002
 5.3401858E+002, 2.3891242E+002, 2.4621106E+002, 2.0000000E+002, 2.2459053E+002
 5.3503314E+002, 2.3891234E+002, 2.4138672E+002, 1.9999996E+002, 2.2022067E+002
 5.3600843E+002, 2.3891224E+002, 2.4136901E+002, 1.9999998E+002, 2.2015235E+002
 5.3702408E+002, 2.3891229E+002, 2.4028034E+002, 2.0000004E+002, 2.1916030E+002
 5.3802709E+002, 2.3891240E+002, 2.3501955E+002, 2.0000003E+002, 2.1442260E+002
 5.3901397E+002, 2.3891240E+002, 2.3710843E+002, 1.9999998E+002, 2.1631948E+002
 5.4001349E+002, 2.3891232E+002, 2.4262379E+002, 1.9999996E+002, 2.2130295E+002
 5.4102335E+002, 2.3891227E+002, 2.4360743E+002, 2.0000000E+002, 2.2218393E+002
 5.4203511E+002, 2.3891231E+002, 2.4114639E+002, 2.0000003E+002, 2.1991678E+002
 5.4300425E+002, 2.3891237E+002, 2.4434025E+002, 2.0000001E+002, 2.2277111E+002
 5.4401439E+002, 2.3891239E+002, 2.4714360E+002, 1.9999999E+002, 2.2531784E+002
 5.4503195E+002, 2.3891233E+002, 2.4052947E+002, 1.9999999E+002, 2.1933062E+002
 5.4600913E+002, 2.3891229E+002, 2.4205862E+002, 1.9999999E+002, 2.2073657E+002
 5.4703001E+002, 2.3891231E+002, 2.4026215E+002, 2.0000000E+002, 2.1918884E+002
 5.4800182E+002, 2.3891236E+002, 2.4096018E+002, 2.0000002E+002, 2.1989655E+002
 5.4903293E+002, 2.3891237E+002, 2.4010651E+002, 2.0000000E+002, 2.1916752E+002
 5.5000151E+002, 2.3891233E+002, 2.4335619E+002, 1.9999997E+002, 2.2206931E+002
 5.5100705E+002, 2.3891229E+002, 2.4455022E+002, 1.9999998E+002, 2.2314211E+002
 5.5201520E+002, 2.3891231E+002, 2.4372128E+002, 2.0000002E+002, 2.2239984E+002
 5.5301030E+002, 2.3891235E+002, 2.4481539E+002, 2.0000002E+002, 2.2335712E+002
 5.5400959E+002, 2.3891237E+002, 2.4057367E+002, 1.9999998E+002, 2.1958006E+002
 5.5500704E+002, 2.3891234E+002, 2.3700339E+002, 1.9999997E+002, 2.1641280E+002
 5.5602729E+002, 2.3891231E+002, 2.4438570E+002, 1.9999999E+002, 2.2307075E+002
