m,Pa
 6.9912625E+002, 1.5861383E+001
 7.0012500E+002, 1.5795213E+001
 7.0112375E+002, 1.5717378E+001
 7.0212250E+002, 1.5632351E+001
 7.0312125E+002, 1.5543987E+001
 7.0412000E+002, 1.5453778E+001
 7.0511875E+002, 1.5363129E+001
 7.0611750E+002, 1.5270996E+001
 7.0711625E+002, 1.5176522E+001
 7.0811500E+002, 1.5080915E+001
 7.0911375E+002, 1.4984494E+001
 7.1011250E+002, 1.4888615E+001
 7.1111125E+002, 1.4794165E+001
 7.1211000E+002, 1.4701017E+001
 7.1310875E+002, 1.4610699E+001
 7.1410750E+002, 1.4524467E+001
 7.1510625E+002, 1.4443944E+001
 7.1610500E+002, 1.4368291E+001
 7.1710375E+002, 1.4295801E+001
 7.1810250E+002, 1.4223948E+001
 7.1910125E+002, 1.4150982E+001
 7.2010000E+002, 1.4076635E+001
 7.2109875E+002, 1.4006219E+001
 7.2209750E+002, 1.3942653E+001
 7.2309625E+002, 1.3886566E+001
 7.2409500E+002, 1.3835053E+001
 7.2509375E+002, 1.3788591E+001
 7.2609250E+002, 1.3746329E+001
 7.2709125E+002, 1.3705951E+001
 7.2809000E+002, 1.3666054E+001
 7.2908875E+002, 1.3624545E+001
 7.3008750E+002, 1.3579324E+001
 7.3108625E+002, 1.3530842E+001
 7.3208500E+002, 1.3481017E+001
 7.3308375E+002, 1.3431573E+001
 7.3408250E+002, 1.3379975E+001
 7.3508125E+002, 1.3325344E+001
 7.3608000E+002, 1.3266822E+001
 7.3707875E+002, 1.3203728E+001
 7.3807750E+002, 1.3138135E+001
 7.3907625E+002, 1.3065853E+001
 7.4007500E+002, 1.2984613E+001
 7.4107375E+002, 1.2899155E+001
 7.4207250E+002, 1.2814101E+001
 7.4307125E+002, 1.2729854E+001
 7.4407000E+002, 1.2647835E+001
 7.4506875E+002, 1.2567637E+001
 7.4606750E+002, 1.2491478E+001
 7.4706625E+002, 1.2418484E+001
 7.4806500E+002, 1.2348269E+001
 7.4906375E+002, 1.2281901E+001
 7.5006250E+002, 1.2216078E+001
 7.5106125E+002, 1.2150727E+001
 7.5206000E+002, 1.2087978E+001
 7.5305875E+002, 1.2027432E+001
 7.5405750E+002, 1.1968816E+001
 7.5505625E+002, 1.1911911E+001
 7.5605500E+002, 1.1855933E+001
 7.5705375E+002, 1.1798305E+001
 7.5805250E+002, 1.1738074E+001
 7.5905125E+002, 1.1672371E+001
 7.6005000E+002, 1.1598230E+001
 7.6104875E+002, 1.1520956E+001
 7.6204750E+002, 1.1445305E+001
 7.6304625E+002, 1.1372762E+001
 7.6404500E+002, 1.1301984E+001
 7.6504375E+002, 1.1232588E+001
 7.6604250E+002, 1.1166107E+001
 7.6704125E+002, 1.1098846E+001
 7.6804000E+002, 1.1029451E+001
 7.6903875E+002, 1.0961574E+001
 7.7003750E+002, 1.0902208E+001
 7.7103625E+002, 1.0846095E+001
 7.7203500E+002, 1.0787302E+001
 7.7303375E+002, 1.0724661E+001
 7.7403250E+002, 1.0663403E+001
 7.7503125E+002, 1.0602438E+001
 7.7603000E+002, 1.0539457E+001
 7.7702875E+002, 1.0471453E+001
 7.7802750E+002, 1.0399771E+001
 7.7902625E+002, 1.0319932E+001
 7.8002500E+002, 1.0228615E+001
 7.8102375E+002, 1.0130780E+001
 7.8202250E+002, 1.0036223E+001
 7.8302125E+002, 9.9466565E+000
 7.8402000E+002, 9.8720784E+000
 7.8501875E+002, 9.8118690E+000
 7.8601750E+002, 9.7632582E+000
 7.8701625E+002, 9.7016100E+000
 7.8801500E+002, 9.6504102E+000
 7.8901375E+002, 9.5400723E+000
 7.9001250E+002, 9.3467557E+000
 7.9101125E+002, 8.9205329E+000
 7.9201000E+002, 8.4393056E+000
 7.9300875E+002, 7.9309847E+000
 7.9400750E+002, 7.2747598E+000
 7.9500625E+002, 6.8762306E+000
 7.9600500E+002, 6.6731280E+000
 7.9700375E+002, 6.7553837E+000
 7.9800250E+002, 7.3016264E+000
 7.9900125E+002, 7.8932304E+000
 7.9999000E+002, 7.8932304E+000
 8.0099875E+002, 8.7573593E+000
 8.0199750E+002, 9.4144212E+000
 8.0299625E+002, 9.9119874E+000
 8.0399500E+002, 1.0437974E+001
 8.0499375E+002, 1.0923441E+001
 8.0599250E+002, 1.1319767E+001
 8.0699125E+002, 1.1690857E+001
 8.0799000E+002, 1.2044069E+001
 8.0898875E+002, 1.2296139E+001
 8.0998750E+002, 1.2554999E+001
 8.1098625E+002, 1.2759563E+001
 8.1198500E+002, 1.2938354E+001
 8.1298375E+002, 1.3130557E+001
 8.1398250E+002, 1.3261125E+001
 8.1498125E+002, 1.3393741E+001
 8.1598000E+002, 1.3538428E+001
 8.1697875E+002, 1.3695172E+001
 8.1797750E+002, 1.3832682E+001
 8.1897625E+002, 1.3936164E+001
 8.1997500E+002, 1.4012298E+001
 8.2097375E+002, 1.4083381E+001
 8.2197250E+002, 1.4149990E+001
 8.2297125E+002, 1.4214945E+001
 8.2397000E+002, 1.4275930E+001
 8.2496875E+002, 1.4329232E+001
 8.2596750E+002, 1.4381065E+001
 8.2696625E+002, 1.4428046E+001
 8.2796500E+002, 1.4464936E+001
 8.2896375E+002, 1.4488110E+001
 8.2996250E+002, 1.4502242E+001
 8.3096125E+002, 1.4507454E+001
 8.3196000E+002, 1.4507230E+001
 8.3295875E+002, 1.4505828E+001
 8.3395750E+002, 1.4499594E+001
 8.3495625E+002, 1.4488181E+001
 8.3595500E+002, 1.4473089E+001
 8.3695375E+002, 1.4456973E+001
 8.3795250E+002, 1.4438416E+001
 8.3895125E+002, 1.4414749E+001
 8.3995000E+002, 1.4388890E+001
 8.4094875E+002, 1.4358514E+001
 8.4194750E+002, 1.4322953E+001
 8.4294625E+002, 1.4281915E+001
 8.4394500E+002, 1.4238794E+001
 8.4494375E+002, 1.4195042E+001
 8.4594250E+002, 1.4151146E+001
 8.4694125E+002, 1.4107502E+001
 8.4794000E+002, 1.4065704E+001
 8.4893875E+002, 1.4025469E+001
 8.4993750E+002, 1.3987118E+001
 8.5093625E+002, 1.3950149E+001
 8.5193500E+002, 1.3915139E+001
 8.5293375E+002, 1.3879117E+001
 8.5393250E+002, 1.3842418E+001
 8.5493125E+002, 1.3804242E+001
 8.5593000E+002, 1.3764520E+001
 8.5692875E+002, 1.3724266E+001
 8.5792750E+002, 1.3683000E+001
 8.5892625E+002, 1.3641628E+001
 8.5992500E+002, 1.3600810E+001
 8.6092375E+002, 1.3559558E+001
 8.6192250E+002, 1.3519059E+001
 8.6292125E+002, 1.3480924E+001
 8.6392000E+002, 1.3446063E+001
 8.6491875E+002, 1.3413980E+001
 8.6591750E+002, 1.3384888E+001
 8.6691625E+002, 1.3359772E+001
 8.6791500E+002, 1.3337301E+001
 8.6891375E+002, 1.3316445E+001
 8.6991250E+002, 1.3297244E+001
 8.7091125E+002, 1.3278981E+001
 8.7191000E+002, 1.3260349E+001
 8.7290875E+002, 1.3240850E+001
 8.7390750E+002, 1.3221412E+001
 8.7490625E+002, 1.3201444E+001
 8.7590500E+002, 1.3181227E+001
 8.7690375E+002, 1.3160430E+001
 8.7790250E+002, 1.3139065E+001
 8.7890125E+002, 1.3116495E+001
 8.7990000E+002, 1.3092566E+001
 8.8089875E+002, 1.3067294E+001
 8.8189750E+002, 1.3041548E+001
 8.8289625E+002, 1.3015771E+001
 8.8389500E+002, 1.2991491E+001
 8.8489375E+002, 1.2968479E+001
 8.8589250E+002, 1.2947095E+001
 8.8689125E+002, 1.2926726E+001
 8.8789000E+002, 1.2907454E+001
 8.8888875E+002, 1.2888841E+001
 8.8988750E+002, 1.2870592E+001
 8.9088625E+002, 1.2852360E+001
 8.9188500E+002, 1.2834490E+001
 8.9288375E+002, 1.2817429E+001
 8.9388250E+002, 1.2801137E+001
 8.9488125E+002, 1.2785655E+001
 8.9588000E+002, 1.2770572E+001
 8.9687875E+002, 1.2755836E+001
 8.9787750E+002, 1.2741341E+001
 8.9887625E+002, 1.2726843E+001
 8.9987500E+002, 1.2712317E+001
 9.0087375E+002, 1.2697104E+001
 9.0187250E+002, 1.2681696E+001
 9.0287125E+002, 1.2666831E+001
 9.0387000E+002, 1.2653408E+001
 9.0486875E+002, 1.2641256E+001
 9.0586750E+002, 1.2630061E+001
 9.0686625E+002, 1.2619362E+001
 9.0786500E+002, 1.2609278E+001
 9.0886375E+002, 1.2599597E+001
 9.0986250E+002, 1.2590098E+001
 9.1086125E+002, 1.2580323E+001
 9.1186000E+002, 1.2570159E+001
 9.1285875E+002, 1.2559390E+001
 9.1385750E+002, 1.2547975E+001
 9.1485625E+002, 1.2535948E+001
 9.1585500E+002, 1.2523299E+001
 9.1685375E+002, 1.2509571E+001
 9.1785250E+002, 1.2494597E+001
 9.1885125E+002, 1.2478185E+001
 9.1985000E+002, 1.2460701E+001
 9.2084875E+002, 1.2442044E+001
 9.2184750E+002, 1.2422754E+001
 9.2284625E+002, 1.2403818E+001
 9.2384500E+002, 1.2385997E+001
 9.2484375E+002, 1.2369668E+001
 9.2584250E+002, 1.2354818E+001
 9.2684125E+002, 1.2341101E+001
 9.2784000E+002, 1.2328361E+001
 9.2883875E+002, 1.2316016E+001
 9.2983750E+002, 1.2304088E+001
 9.3083625E+002, 1.2292334E+001
 9.3183500E+002, 1.2280469E+001
 9.3283375E+002, 1.2268423E+001
 9.3383250E+002, 1.2256085E+001
 9.3483125E+002, 1.2243522E+001
 9.3583000E+002, 1.2230641E+001
 9.3682875E+002, 1.2217504E+001
 9.3782750E+002, 1.2203926E+001
 9.3882625E+002, 1.2189884E+001
 9.3982500E+002, 1.2175484E+001
 9.4082375E+002, 1.2160681E+001
 9.4182250E+002, 1.2145567E+001
 9.4282125E+002, 1.2130894E+001
 9.4382000E+002, 1.2116937E+001
 9.4481875E+002, 1.2103888E+001
 9.4581750E+002, 1.2091452E+001
 9.4681625E+002, 1.2079561E+001
 9.4781500E+002, 1.2067981E+001
 9.4881375E+002, 1.2056382E+001
 9.4981250E+002, 1.2044705E+001
 9.5081125E+002, 1.2032903E+001
 9.5181000E+002, 1.2020858E+001
 9.5280875E+002, 1.2008474E+001
 9.5380750E+002, 1.1995733E+001
 9.5480625E+002, 1.1982594E+001
 9.5580500E+002, 1.1969040E+001
 9.5680375E+002, 1.1955002E+001
 9.5780250E+002, 1.1940233E+001
 9.5880125E+002, 1.1924700E+001
 9.5980000E+002, 1.1908561E+001
 9.6079875E+002, 1.1891895E+001
 9.6179750E+002, 1.1874770E+001
 9.6279625E+002, 1.1857950E+001
 9.6379500E+002, 1.1841826E+001
 9.6479375E+002, 1.1826513E+001
 9.6579250E+002, 1.1811863E+001
 9.6679125E+002, 1.1798006E+001
 9.6779000E+002, 1.1784704E+001
 9.6878875E+002, 1.1771580E+001
 9.6978750E+002, 1.1758517E+001
 9.7078625E+002, 1.1745382E+001
 9.7178500E+002, 1.1732063E+001
 9.7278375E+002, 1.1718441E+001
 9.7378250E+002, 1.1704428E+001
 9.7478125E+002, 1.1690015E+001
 9.7578000E+002, 1.1675196E+001
 9.7677875E+002, 1.1659888E+001
 9.7777750E+002, 1.1643971E+001
 9.7877625E+002, 1.1627352E+001
 9.7977500E+002, 1.1610021E+001
 9.8077375E+002, 1.1592038E+001
 9.8177250E+002, 1.1573652E+001
 9.8277125E+002, 1.1555481E+001
 9.8377000E+002, 1.1538009E+001
 9.8476875E+002, 1.1521343E+001
 9.8576750E+002, 1.1505389E+001
 9.8676625E+002, 1.1490015E+001
 9.8776500E+002, 1.1474981E+001
 9.8876375E+002, 1.1460127E+001
 9.8976250E+002, 1.1445336E+001
 9.9076125E+002, 1.1430436E+001
 9.9176000E+002, 1.1415363E+001
 9.9275875E+002, 1.1400023E+001
 9.9375750E+002, 1.1384442E+001
 9.9475625E+002, 1.1368601E+001
 9.9575500E+002, 1.1352551E+001
 9.9675375E+002, 1.1336130E+001
 9.9775250E+002, 1.1319297E+001
 9.9875125E+002, 1.1301856E+001
 9.9975000E+002, 1.1283899E+001
 1.0007487E+003, 1.1265321E+001
 1.0017475E+003, 1.1246448E+001
 1.0027463E+003, 1.1227666E+001
 1.0037450E+003, 1.1209573E+001
 1.0047437E+003, 1.1192306E+001
 1.0057425E+003, 1.1175997E+001
 1.0067413E+003, 1.1160320E+001
 1.0077400E+003, 1.1145221E+001
 1.0087387E+003, 1.1130379E+001
 1.0097375E+003, 1.1115746E+001
 1.0107363E+003, 1.1101123E+001
 1.0117350E+003, 1.1086578E+001
 1.0127337E+003, 1.1071956E+001
 1.0137325E+003, 1.1057364E+001
 1.0147313E+003, 1.1042578E+001
 1.0157300E+003, 1.1027582E+001
 1.0167287E+003, 1.1012092E+001
 1.0177275E+003, 1.0996147E+001
 1.0187263E+003, 1.0979481E+001
 1.0197250E+003, 1.0962336E+001
 1.0207237E+003, 1.0944626E+001
 1.0217225E+003, 1.0926722E+001
 1.0227213E+003, 1.0909002E+001
 1.0237200E+003, 1.0891904E+001
 1.0247188E+003, 1.0875381E+001
 1.0257175E+003, 1.0859435E+001
 1.0267162E+003, 1.0843853E+001
 1.0277150E+003, 1.0828518E+001
 1.0287138E+003, 1.0813275E+001
 1.0297125E+003, 1.0798129E+001
 1.0307113E+003, 1.0782928E+001
 1.0317100E+003, 1.0767740E+001
 1.0327088E+003, 1.0752562E+001
 1.0337075E+003, 1.0737397E+001
 1.0347062E+003, 1.0722121E+001
 1.0357050E+003, 1.0706690E+001
 1.0367038E+003, 1.0690973E+001
 1.0377025E+003, 1.0674935E+001
 1.0387013E+003, 1.0658466E+001
 1.0397000E+003, 1.0641650E+001
 1.0406988E+003, 1.0624479E+001
 1.0416975E+003, 1.0607144E+001
 1.0426962E+003, 1.0590085E+001
 1.0436950E+003, 1.0573603E+001
 1.0446937E+003, 1.0557755E+001
 1.0456925E+003, 1.0542527E+001
 1.0466913E+003, 1.0527765E+001
 1.0476900E+003, 1.0513341E+001
 1.0486888E+003, 1.0499082E+001
 1.0496875E+003, 1.0484929E+001
 1.0506862E+003, 1.0470709E+001
 1.0516850E+003, 1.0456375E+001
 1.0526837E+003, 1.0441810E+001
 1.0536825E+003, 1.0427049E+001
 1.0546813E+003, 1.0412057E+001
 1.0556800E+003, 1.0396909E+001
 1.0566788E+003, 1.0381556E+001
 1.0576775E+003, 1.0365966E+001
 1.0586762E+003, 1.0350004E+001
 1.0596750E+003, 1.0333659E+001
 1.0606737E+003, 1.0316948E+001
 1.0616725E+003, 1.0300021E+001
 1.0626713E+003, 1.0283234E+001
 1.0636700E+003, 1.0266858E+001
 1.0646688E+003, 1.0250943E+001
 1.0656675E+003, 1.0235418E+001
 1.0666662E+003, 1.0220215E+001
 1.0676650E+003, 1.0205273E+001
 1.0686637E+003, 1.0190378E+001
 1.0696625E+003, 1.0175465E+001
 1.0706613E+003, 1.0160391E+001
 1.0716600E+003, 1.0145146E+001
 1.0726588E+003, 1.0129686E+001
 1.0736575E+003, 1.0114064E+001
 1.0746562E+003, 1.0098130E+001
 1.0756550E+003, 1.0081989E+001
 1.0766537E+003, 1.0065606E+001
 1.0776525E+003, 1.0049080E+001
 1.0786513E+003, 1.0032282E+001
 1.0796500E+003, 1.0015378E+001
 1.0806488E+003, 9.9983022E+000
 1.0816475E+003, 9.9812588E+000
 1.0826463E+003, 9.9644438E+000
 1.0836450E+003, 9.9481773E+000
 1.0846437E+003, 9.9324266E+000
 1.0856425E+003, 9.9172699E+000
 1.0866413E+003, 9.9025380E+000
 1.0876400E+003, 9.8881509E+000
 1.0886388E+003, 9.8739175E+000
 1.0896375E+003, 9.8598103E+000
 1.0906363E+003, 9.8456491E+000
 1.0916350E+003, 9.8314286E+000
 1.0926337E+003, 9.8170658E+000
 1.0936325E+003, 9.8024669E+000
 1.0946313E+003, 9.7875392E+000
 1.0956300E+003, 9.7722716E+000
 1.0966288E+003, 9.7566594E+000
 1.0976275E+003, 9.7406626E+000
 1.0986263E+003, 9.7243142E+000
 1.0996250E+003, 9.7075947E+000
 1.1006237E+003, 9.6905871E+000
 1.1016225E+003, 9.6733269E+000
 1.1026212E+003, 9.6562001E+000
 1.1036200E+003, 9.6393716E+000
 1.1046188E+003, 9.6230238E+000
 1.1056175E+003, 9.6071540E+000
 1.1066163E+003, 9.5917692E+000
 1.1076150E+003, 9.5767573E+000
 1.1086137E+003, 9.5620202E+000
 1.1096125E+003, 9.5474333E+000
 1.1106112E+003, 9.5328649E+000
 1.1116100E+003, 9.5182818E+000
 1.1126088E+003, 9.5035950E+000
 1.1136075E+003, 9.4888405E+000
 1.1146063E+003, 9.4739583E+000
 1.1156050E+003, 9.4589438E+000
 1.1166037E+003, 9.4436656E+000
 1.1176025E+003, 9.4280813E+000
 1.1186012E+003, 9.4120969E+000
 1.1196000E+003, 9.3957094E+000
 1.1205988E+003, 9.3789190E+000
 1.1215975E+003, 9.3618798E+000
 1.1225963E+003, 9.3449395E+000
 1.1235950E+003, 9.3283762E+000
 1.1245938E+003, 9.3122803E+000
 1.1255925E+003, 9.2966915E+000
 1.1265912E+003, 9.2815123E+000
 1.1275900E+003, 9.2666218E+000
 1.1285888E+003, 9.2519025E+000
 1.1295875E+003, 9.2372568E+000
 1.1305863E+003, 9.2225561E+000
 1.1315850E+003, 9.2077556E+000
 1.1325838E+003, 9.1927672E+000
 1.1335825E+003, 9.1775885E+000
 1.1345812E+003, 9.1621814E+000
 1.1355800E+003, 9.1465333E+000
 1.1365788E+003, 9.1306178E+000
 1.1375775E+003, 9.1144747E+000
 1.1385763E+003, 9.0980331E+000
 1.1395750E+003, 9.0813588E+000
 1.1405738E+003, 9.0644594E+000
 1.1415725E+003, 9.0474623E+000
 1.1425712E+003, 9.0306243E+000
 1.1435700E+003, 9.0141902E+000
 1.1445688E+003, 8.9981774E+000
 1.1455675E+003, 8.9826105E+000
 1.1465663E+003, 8.9673895E+000
 1.1475650E+003, 8.9524685E+000
 1.1485638E+003, 8.9376537E+000
 1.1495625E+003, 8.9229429E+000
 1.1505612E+003, 8.9082043E+000
 1.1515600E+003, 8.8934573E+000
 1.1525587E+003, 8.8786014E+000
 1.1535575E+003, 8.8637006E+000
 1.1545563E+003, 8.8486081E+000
 1.1555550E+003, 8.8334417E+000
 1.1565538E+003, 8.8180356E+000
 1.1575525E+003, 8.8024779E+000
 1.1585512E+003, 8.7864895E+000
 1.1595500E+003, 8.7702326E+000
 1.1605487E+003, 8.7535257E+000
 1.1615475E+003, 8.7366499E+000
 1.1625463E+003, 8.7196570E+000
 1.1635450E+003, 8.7030566E+000
 1.1645438E+003, 8.6866541E+000
 1.1655425E+003, 8.6707327E+000
 1.1665412E+003, 8.6549367E+000
 1.1675400E+003, 8.6394392E+000
 1.1685387E+003, 8.6237946E+000
 1.1695375E+003, 8.6082438E+000
 1.1705363E+003, 8.5924241E+000
 1.1715350E+003, 8.5766173E+000
 1.1725338E+003, 8.5605429E+000
 1.1735325E+003, 8.5445061E+000
 1.1745312E+003, 8.5282753E+000
 1.1755300E+003, 8.5121038E+000
 1.1765287E+003, 8.4957266E+000
 1.1775275E+003, 8.4793552E+000
 1.1785263E+003, 8.4627475E+000
 1.1795250E+003, 8.4461325E+000
 1.1805238E+003, 8.4292628E+000
 1.1815225E+003, 8.4123004E+000
 1.1825213E+003, 8.3953075E+000
 1.1835200E+003, 8.3785567E+000
 1.1845187E+003, 8.3620621E+000
 1.1855175E+003, 8.3459198E+000
 1.1865163E+003, 8.3300121E+000
 1.1875150E+003, 8.3143689E+000
 1.1885138E+003, 8.2988353E+000
 1.1895125E+003, 8.2834608E+000
 1.1905113E+003, 8.2680658E+000
 1.1915100E+003, 8.2527771E+000
 1.1925087E+003, 8.2373748E+000
 1.1935075E+003, 8.2220567E+000
 1.1945063E+003, 8.2065090E+000
 1.1955050E+003, 8.1910039E+000
 1.1965038E+003, 8.1751695E+000
 1.1975025E+003, 8.1593798E+000
 1.1985013E+003, 8.1431555E+000
 1.1995000E+003, 8.1269106E+000
 1.2004987E+003, 8.1101094E+000
 1.2014975E+003, 8.0933554E+000
 1.2024962E+003, 8.0763174E+000
 1.2034950E+003, 8.0598341E+000
 1.2044938E+003, 8.0434215E+000
 1.2054925E+003, 8.0277971E+000
 1.2064913E+003, 8.0123050E+000
 1.2074900E+003, 7.9975145E+000
 1.2084887E+003, 7.9826926E+000
 1.2094875E+003, 7.9684484E+000
 1.2104862E+003, 7.9539307E+000
 1.2114850E+003, 7.9397561E+000
 1.2124838E+003, 7.9251443E+000
 1.2134825E+003, 7.9108226E+000
 1.2144813E+003, 7.8960058E+000
 1.2154800E+003, 7.8813769E+000
 1.2164787E+003, 7.8661273E+000
 1.2174775E+003, 7.8509290E+000
 1.2184762E+003, 7.8349341E+000
 1.2194750E+003, 7.8188951E+000
 1.2204738E+003, 7.8020147E+000
 1.2214725E+003, 7.7851531E+000
 1.2224713E+003, 7.7677628E+000
 1.2234700E+003, 7.7509297E+000
 1.2244688E+003, 7.7340439E+000
 1.2254675E+003, 7.7180321E+000
 1.2264662E+003, 7.7021423E+000
 1.2274650E+003, 7.6871357E+000
 1.2284638E+003, 7.6721642E+000
 1.2294625E+003, 7.6578929E+000
 1.2304613E+003, 7.6433853E+000
 1.2314600E+003, 7.6293310E+000
 1.2324588E+003, 7.6148289E+000
 1.2334575E+003, 7.6005959E+000
 1.2344562E+003, 7.5857294E+000
 1.2354550E+003, 7.5710469E+000
 1.2364538E+003, 7.5556016E+000
 1.2374525E+003, 7.5402722E+000
 1.2384513E+003, 7.5240593E+000
 1.2394500E+003, 7.5079757E+000
 1.2404488E+003, 7.4909934E+000
 1.2414475E+003, 7.4741573E+000
 1.2424462E+003, 7.4566940E+000
 1.2434450E+003, 7.4398659E+000
 1.2444438E+003, 7.4227700E+000
 1.2454425E+003, 7.4065198E+000
 1.2464413E+003, 7.3901146E+000
 1.2474400E+003, 7.3746130E+000
 1.2484388E+003, 7.3589704E+000
 1.2494375E+003, 7.3440970E+000
 1.2504362E+003, 7.3289682E+000
 1.2514350E+003, 7.3144682E+000
 1.2524337E+003, 7.2995982E+000
 1.2534325E+003, 7.2852296E+000
 1.2544313E+003, 7.2704293E+000
 1.2554300E+003, 7.2559803E+000
 1.2564288E+003, 7.2409432E+000
 1.2574275E+003, 7.2261624E+000
 1.2584262E+003, 7.2107105E+000
 1.2594250E+003, 7.1954248E+000
 1.2604237E+003, 7.1793943E+000
 1.2614225E+003, 7.1635267E+000
 1.2624213E+003, 7.1469945E+000
 1.2634200E+003, 7.1309303E+000
 1.2644188E+003, 7.1144876E+000
 1.2654175E+003, 7.0987345E+000
 1.2664162E+003, 7.0827307E+000
 1.2674150E+003, 7.0674838E+000
 1.2684137E+003, 7.0520577E+000
 1.2694125E+003, 7.0373489E+000
 1.2704113E+003, 7.0224020E+000
 1.2714100E+003, 7.0081029E+000
 1.2724088E+003, 6.9934374E+000
 1.2734075E+003, 6.9793107E+000
 1.2744062E+003, 6.9647707E+000
 1.2754050E+003, 6.9507368E+000
 1.2764037E+003, 6.9361767E+000
 1.2774025E+003, 6.9220550E+000
 1.2784013E+003, 6.9072637E+000
 1.2794000E+003, 6.8928684E+000
 1.2803988E+003, 6.8777049E+000
 1.2813975E+003, 6.8628411E+000
 1.2823963E+003, 6.8471875E+000
 1.2833950E+003, 6.8320228E+000
 1.2843937E+003, 6.8162341E+000
 1.2853925E+003, 6.8011279E+000
 1.2863913E+003, 6.7854935E+000
 1.2873900E+003, 6.7705484E+000
 1.2883888E+003, 6.7551075E+000
 1.2893875E+003, 6.7404050E+000
 1.2903863E+003, 6.7251903E+000
 1.2913850E+003, 6.7107337E+000
 1.2923837E+003, 6.6956778E+000
 1.2933825E+003, 6.6813161E+000
 1.2943813E+003, 6.6663161E+000
 1.2953800E+003, 6.6520178E+000
 1.2963788E+003, 6.6370233E+000
 1.2973775E+003, 6.6226914E+000
 1.2983763E+003, 6.6075642E+000
 1.2993750E+003, 6.5930258E+000
 1.3003737E+003, 6.5775818E+000
 1.3013725E+003, 6.5626098E+000
 1.3023712E+003, 6.5467956E+000
 1.3033700E+003, 6.5316529E+000
 1.3043688E+003, 6.5158925E+000
 1.3053675E+003, 6.5009559E+000
 1.3063663E+003, 6.4854876E+000
 1.3073650E+003, 6.4708462E+000
 1.3083637E+003, 6.4556586E+000
 1.3093625E+003, 6.4413085E+000
 1.3103612E+003, 6.4264234E+000
 1.3113600E+003, 6.4123975E+000
 1.3123588E+003, 6.3977856E+000
 1.3133575E+003, 6.3839401E+000
 1.3143563E+003, 6.3694231E+000
 1.3153550E+003, 6.3555986E+000
 1.3163537E+003, 6.3410488E+000
 1.3173525E+003, 6.3271087E+000
 1.3183512E+003, 6.3123217E+000
 1.3193500E+003, 6.2980233E+000
 1.3203488E+003, 6.2827022E+000
 1.3213475E+003, 6.2678685E+000
 1.3223463E+003, 6.2520806E+000
 1.3233450E+003, 6.2369903E+000
 1.3243438E+003, 6.2211945E+000
 1.3253425E+003, 6.2061382E+000
 1.3263412E+003, 6.1904508E+000
 1.3273400E+003, 6.1754818E+000
 1.3283388E+003, 6.1599758E+000
 1.3293375E+003, 6.1451730E+000
 1.3303363E+003, 6.1298287E+000
 1.3313350E+003, 6.1152002E+000
 1.3323338E+003, 6.1000030E+000
 1.3333325E+003, 6.0854519E+000
 1.3343312E+003, 6.0702854E+000
 1.3353300E+003, 6.0557409E+000
 1.3363288E+003, 6.0405868E+000
 1.3373275E+003, 6.0260152E+000
 1.3383263E+003, 6.0107811E+000
 1.3393250E+003, 5.9960123E+000
 1.3403238E+003, 5.9804832E+000
 1.3413225E+003, 5.9653009E+000
 1.3423212E+003, 5.9493612E+000
 1.3433200E+003, 5.9340010E+000
 1.3443188E+003, 5.9179860E+000
 1.3453175E+003, 5.9027533E+000
 1.3463163E+003, 5.8868881E+000
 1.3473150E+003, 5.8718630E+000
 1.3483138E+003, 5.8562163E+000
 1.3493125E+003, 5.8414287E+000
 1.3503112E+003, 5.8259514E+000
 1.3513100E+003, 5.8113689E+000
 1.3523087E+003, 5.7960466E+000
 1.3533075E+003, 5.7816376E+000
 1.3543063E+003, 5.7664332E+000
 1.3553050E+003, 5.7521564E+000
 1.3563038E+003, 5.7369890E+000
 1.3573025E+003, 5.7226555E+000
 1.3583012E+003, 5.7074087E+000
 1.3593000E+003, 5.6929468E+000
 1.3602987E+003, 5.6774914E+000
 1.3612975E+003, 5.6627531E+000
 1.3622963E+003, 5.6470574E+000
 1.3632950E+003, 5.6322146E+000
 1.3642938E+003, 5.6164987E+000
 1.3652925E+003, 5.6017172E+000
 1.3662912E+003, 5.5861145E+000
 1.3672900E+003, 5.5715031E+000
 1.3682887E+003, 5.5560403E+000
 1.3692875E+003, 5.5415742E+000
 1.3702863E+003, 5.5262558E+000
 1.3712850E+003, 5.5119287E+000
 1.3722838E+003, 5.4967792E+000
 1.3732825E+003, 5.4825752E+000
 1.3742812E+003, 5.4676165E+000
 1.3752800E+003, 5.4534979E+000
 1.3762787E+003, 5.4386683E+000
 1.3772775E+003, 5.4246208E+000
 1.3782763E+003, 5.4098360E+000
 1.3792750E+003, 5.3958049E+000
 1.3802738E+003, 5.3809062E+000
 1.3812725E+003, 5.3666638E+000
 1.3822713E+003, 5.3515309E+000
 1.3832700E+003, 5.3371569E+000
 1.3842687E+003, 5.3220026E+000
 1.3852675E+003, 5.3076523E+000
 1.3862663E+003, 5.2925812E+000
 1.3872650E+003, 5.2782394E+000
 1.3882638E+003, 5.2632435E+000
 1.3892625E+003, 5.2489562E+000
 1.3902613E+003, 5.2340136E+000
 1.3912600E+003, 5.2196958E+000
 1.3922587E+003, 5.2048332E+000
 1.3932575E+003, 5.1905822E+000
 1.3942563E+003, 5.1757882E+000
 1.3952550E+003, 5.1616274E+000
 1.3962538E+003, 5.1468217E+000
