m,Pa
p-x,p
 1.3932575E+003, 5.3033340E+000
 1.3942562E+003, 5.2739787E+000
 1.3952550E+003, 5.2739787E+000
 1.3962538E+003, 5.2483238E+000
 1.3972525E+003, 5.2483238E+000
 1.3982513E+003, 5.2182046E+000
 1.3992500E+003, 5.2182046E+000
 1.4002487E+003, 5.1927300E+000
 1.4012475E+003, 5.1927300E+000
 1.4022462E+003, 5.1627270E+000
 1.4032450E+003, 5.1627270E+000
 1.4042438E+003, 5.1378051E+000
 1.4052425E+003, 5.1378051E+000
 1.4062413E+003, 5.1073962E+000
 1.4072400E+003, 5.1073962E+000
 1.4082387E+003, 5.0828167E+000
 1.4092375E+003, 5.0828167E+000
 1.4102362E+003, 5.0513330E+000
 1.4112350E+003, 5.0513330E+000
 1.4122338E+003, 5.0265545E+000
 1.4132325E+003, 5.0265545E+000
 1.4142313E+003, 4.9948688E+000
 1.4152300E+003, 4.9948688E+000
 1.4162287E+003, 4.9707630E+000
 1.4172275E+003, 4.9707630E+000
 1.4182262E+003, 4.9395171E+000
 1.4192250E+003, 4.9395171E+000
 1.4202238E+003, 4.9157397E+000
 1.4212225E+003, 4.9157397E+000
 1.4222213E+003, 4.8847076E+000
 1.4232200E+003, 4.8847076E+000
 1.4242188E+003, 4.8612671E+000
 1.4252175E+003, 4.8612671E+000
 1.4262162E+003, 4.8308041E+000
 1.4272150E+003, 4.8308041E+000
 1.4282137E+003, 4.8074189E+000
 1.4292125E+003, 4.8074189E+000
 1.4302113E+003, 4.7764839E+000
 1.4312100E+003, 4.7764839E+000
 1.4322088E+003, 4.7529111E+000
 1.4332075E+003, 4.7529111E+000
 1.4342062E+003, 4.7220833E+000
 1.4352050E+003, 4.7220833E+000
 1.4362037E+003, 4.6983886E+000
 1.4372025E+003, 4.6983886E+000
 1.4382013E+003, 4.6670655E+000
 1.4392000E+003, 4.6670655E+000
 1.4401988E+003, 4.6432632E+000
 1.4411975E+003, 4.6432632E+000
 1.4421962E+003, 4.6113865E+000
 1.4431950E+003, 4.6113865E+000
 1.4441937E+003, 4.5871176E+000
 1.4451925E+003, 4.5871176E+000
 1.4461913E+003, 4.5549180E+000
 1.4471900E+003, 4.5549180E+000
 1.4481888E+003, 4.5310747E+000
 1.4491875E+003, 4.5310747E+000
 1.4501862E+003, 4.4990991E+000
 1.4511850E+003, 4.4990991E+000
 1.4521837E+003, 4.4755741E+000
 1.4531825E+003, 4.4755741E+000
 1.4541813E+003, 4.4433901E+000
 1.4551800E+003, 4.4433901E+000
 1.4561788E+003, 4.4199102E+000
 1.4571775E+003, 4.4199102E+000
 1.4581762E+003, 4.3874189E+000
 1.4591750E+003, 4.3874189E+000
 1.4601737E+003, 4.3639930E+000
 1.4611725E+003, 4.3639930E+000
 1.4621713E+003, 4.3313177E+000
 1.4631700E+003, 4.3313177E+000
 1.4641688E+003, 4.3084328E+000
 1.4651675E+003, 4.3084328E+000
 1.4661662E+003, 4.2754238E+000
 1.4671650E+003, 4.2754238E+000
 1.4681637E+003, 4.2526554E+000
 1.4691625E+003, 4.2526554E+000
 1.4701613E+003, 4.2189897E+000
 1.4711600E+003, 4.2189897E+000
 1.4721588E+003, 4.1965772E+000
 1.4731575E+003, 4.1965772E+000
 1.4741562E+003, 4.1630383E+000
 1.4751550E+003, 4.1630383E+000
 1.4761537E+003, 4.1412882E+000
 1.4771525E+003, 4.1412882E+000
 1.4781512E+003, 4.1077975E+000
 1.4791500E+003, 4.1077975E+000
 1.4801488E+003, 4.0861289E+000
 1.4811475E+003, 4.0861289E+000
 1.4821463E+003, 4.0532976E+000
 1.4831450E+003, 4.0532976E+000
 1.4841437E+003, 4.0320482E+000
 1.4851425E+003, 4.0320482E+000
 1.4861412E+003, 4.0001587E+000
 1.4871400E+003, 4.0001587E+000
 1.4881388E+003, 3.9792725E+000
 1.4891375E+003, 3.9792725E+000
 1.4901363E+003, 3.9477438E+000
 1.4911350E+003, 3.9477438E+000
 1.4921337E+003, 3.9268672E+000
 1.4931325E+003, 3.9268672E+000
 1.4941312E+003, 3.8964974E+000
 1.4951300E+003, 3.8964974E+000
 1.4961288E+003, 3.8760337E+000
 1.4971275E+003, 3.8760337E+000
 1.4981263E+003, 3.8466602E+000
 1.4991250E+003, 3.8466602E+000
 1.5001237E+003, 3.8257444E+000
 1.5011225E+003, 3.8257444E+000
 1.5021212E+003, 3.7973501E+000
 1.5031200E+003, 3.7973501E+000
 1.5041188E+003, 3.7760116E+000
 1.5051175E+003, 3.7760116E+000
 1.5061163E+003, 3.7480544E+000
 1.5071150E+003, 3.7480544E+000
 1.5081137E+003, 3.7254280E+000
 1.5091125E+003, 3.7254280E+000
 1.5101112E+003, 3.6977446E+000
 1.5111100E+003, 3.6977446E+000
 1.5121088E+003, 3.6745592E+000
 1.5131075E+003, 3.6745592E+000
 1.5141063E+003, 3.6474354E+000
 1.5151050E+003, 3.6474354E+000
 1.5161037E+003, 3.6239720E+000
 1.5171025E+003, 3.6239720E+000
 1.5181012E+003, 3.5973587E+000
 1.5191000E+003, 3.5973587E+000
 1.5200988E+003, 3.5730494E+000
 1.5210975E+003, 3.5730494E+000
 1.5220963E+003, 3.5462620E+000
 1.5230950E+003, 3.5462620E+000
 1.5240938E+003, 3.5213870E+000
 1.5250925E+003, 3.5213870E+000
 1.5260912E+003, 3.4940086E+000
 1.5270900E+003, 3.4940086E+000
 1.5280887E+003, 3.4690717E+000
 1.5290875E+003, 3.4690717E+000
 1.5300863E+003, 3.4409207E+000
 1.5310850E+003, 3.4409207E+000
 1.5320838E+003, 3.4160956E+000
 1.5330825E+003, 3.4160956E+000
 1.5340812E+003, 3.3868051E+000
 1.5350800E+003, 3.3868051E+000
 1.5360787E+003, 3.3629441E+000
 1.5370775E+003, 3.3629441E+000
 1.5380763E+003, 3.3338190E+000
 1.5390750E+003, 3.3338190E+000
 1.5400738E+003, 3.3104323E+000
 1.5410725E+003, 3.3104323E+000
 1.5420712E+003, 3.2804685E+000
 1.5430700E+003, 3.2804685E+000
 1.5440687E+003, 3.2574766E+000
 1.5450675E+003, 3.2574766E+000
 1.5460663E+003, 3.2264456E+000
 1.5470650E+003, 3.2264456E+000
 1.5480638E+003, 3.2043902E+000
 1.5490625E+003, 3.2043902E+000
 1.5500612E+003, 3.1731178E+000
 1.5510600E+003, 3.1731178E+000
 1.5520587E+003, 3.1513657E+000
 1.5530575E+003, 3.1513657E+000
 1.5540563E+003, 3.1201742E+000
 1.5550550E+003, 3.1201742E+000
 1.5560538E+003, 3.0982893E+000
 1.5570525E+003, 3.0982893E+000
 1.5580512E+003, 3.0660303E+000
 1.5590500E+003, 3.0660303E+000
 1.5600487E+003, 3.0441789E+000
 1.5610475E+003, 3.0441789E+000
 1.5620463E+003, 3.0107315E+000
 1.5630450E+003, 3.0107315E+000
 1.5640438E+003, 2.9891937E+000
 1.5650425E+003, 2.9891937E+000
 1.5660412E+003, 2.9537118E+000
 1.5670400E+003, 2.9537118E+000
 1.5680387E+003, 2.9303792E+000
 1.5690375E+003, 2.9303792E+000
 1.5700363E+003, 2.8925195E+000
 1.5710350E+003, 2.8925195E+000
 1.5720338E+003, 2.8687449E+000
 1.5730325E+003, 2.8687449E+000
 1.5740312E+003, 2.8261774E+000
 1.5750300E+003, 2.8261774E+000
 1.5760287E+003, 2.7980850E+000
 1.5770275E+003, 2.7980850E+000
 1.5780262E+003, 2.7447779E+000
 1.5790250E+003, 2.7447779E+000
 1.5800238E+003, 2.7028563E+000
 1.5810225E+003, 2.7028563E+000
 1.5820213E+003, 2.6267880E+000
 1.5830200E+003, 2.6267880E+000
 1.5840187E+003, 2.5583597E+000
 1.5850175E+003, 2.5583597E+000
 1.5860162E+003, 2.4381250E+000
 1.5870150E+003, 2.4381250E+000
 1.5880138E+003, 2.3115926E+000
 1.5890125E+003, 2.3115926E+000
 1.5900113E+003, 2.1068499E+000
 1.5910100E+003, 2.1068499E+000
 1.5920087E+003, 1.8835119E+000
 1.5930075E+003, 1.8835119E+000
 1.5940062E+003, 1.5245476E+000
 1.5950050E+003, 1.5245476E+000
 1.5960038E+003, 1.1217444E+000
 1.5970025E+003, 1.1217444E+000
 1.5980013E+003, 5.5342986E-001
 1.5990000E+003, 5.5342986E-001
